year,pgisced97,quintil_oecd,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Second Stage of Tertiary Education,1st Quintile,No,0.84419,442,545,0.81371,0.87467
2016,Second Stage of Tertiary Education,2nd Quintile,No,0.97429,623,623,0.96186,0.98673
2016,Second Stage of Tertiary Education,3rd Quintile,No,0.98600,896,896,0.97830,0.99370
2016,Second Stage of Tertiary Education,4th Quintile,No,0.98975,1354,1354,0.98438,0.99511
2016,Second Stage of Tertiary Education,5th Quintile,No,0.99164,2399,2399,0.98800,0.99529
2017,No answer / don't know,1st Quintile,Yes,0.22397,110,344,0.17985,0.26809
2017,No answer / don't know,1st Quintile,No,0.77603,234,344,0.73191,0.82015
2017,No answer / don't know,2nd Quintile,No,0.96400,126,126,0.93134,0.99666
2017,No answer / don't know,3rd Quintile,No,0.98218,75,75,0.95203,1.01232
2017,Pre-primary Level,1st Quintile,No,0.97436,99,99,0.94306,1.00565
2017,Primary Level,1st Quintile,Yes,0.39140,344,736,0.35612,0.42669
2017,Primary Level,1st Quintile,No,0.60860,392,736,0.57331,0.64388
2017,Primary Level,2nd Quintile,Yes,0.10677,35,123,0.05197,0.16157
2017,Primary Level,2nd Quintile,No,0.89323,88,123,0.83843,0.94803
2017,Primary Level,3rd Quintile,No,0.94831,31,31,0.86909,1.02754
2017,Lower Secondary Level,1st Quintile,Yes,0.23877,389,1291,0.21550,0.26203
2017,Lower Secondary Level,1st Quintile,No,0.76123,902,1291,0.73797,0.78450
2017,Lower Secondary Level,2nd Quintile,Yes,0.05544,55,641,0.03771,0.07317
2017,Lower Secondary Level,2nd Quintile,No,0.94456,586,641,0.92683,0.96229
2017,Lower Secondary Level,3rd Quintile,No,0.96844,393,393,0.95113,0.98574
2017,Lower Secondary Level,4th Quintile,No,0.97896,235,235,0.96057,0.99735
2017,Lower Secondary Level,5th Quintile,No,0.98376,103,103,0.95924,1.00829
2017,Upper Secondary Level,1st Quintile,Yes,0.18763,555,2452,0.17218,0.20309
2017,Upper Secondary Level,1st Quintile,No,0.81237,1897,2452,0.79691,0.82782
2017,Upper Secondary Level,2nd Quintile,Yes,0.02997,109,2605,0.02342,0.03652
2017,Upper Secondary Level,2nd Quintile,No,0.97003,2496,2605,0.96348,0.97658
2017,Upper Secondary Level,3rd Quintile,Yes,0.01823,55,2243,0.01269,0.02376
2017,Upper Secondary Level,3rd Quintile,No,0.98177,2188,2243,0.97624,0.98731
2017,Upper Secondary Level,4th Quintile,No,0.99048,1932,1932,0.98615,0.99481
2017,Upper Secondary Level,5th Quintile,No,0.99260,1359,1359,0.98804,0.99716
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.19270,81,388,0.15340,0.23200
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.80730,307,388,0.76800,0.84660
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.95350,402,402,0.93290,0.97411
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.97700,394,394,0.96218,0.99182
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.98345,372,372,0.97047,0.99643
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.99472,316,316,0.98672,1.00272
2017,First Stage of Tertiary Education,1st Quintile,No,0.89221,93,93,0.82884,0.95558
2017,First Stage of Tertiary Education,2nd Quintile,No,0.98912,234,234,0.97579,1.00244
2017,First Stage of Tertiary Education,3rd Quintile,No,0.99016,280,280,0.97858,1.00174
2017,First Stage of Tertiary Education,4th Quintile,No,0.97685,328,328,0.96055,0.99315
2017,First Stage of Tertiary Education,5th Quintile,No,0.95616,343,343,0.93445,0.97786
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.15766,250,789,0.13222,0.18311
2017,Second Stage of Tertiary Education,1st Quintile,No,0.84234,539,789,0.81689,0.86778
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.04993,44,668,0.03340,0.06646
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.95007,624,668,0.93354,0.96660
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.98821,900,900,0.98116,0.99527
2017,Second Stage of Tertiary Education,4th Quintile,No,0.99212,1284,1284,0.98728,0.99696
2017,Second Stage of Tertiary Education,5th Quintile,No,0.99535,2280,2280,0.99256,0.99815
2018,No answer / don't know,1st Quintile,Yes,0.25485,105,389,0.21149,0.29822
2018,No answer / don't know,1st Quintile,No,0.74515,284,389,0.70178,0.78851
2018,No answer / don't know,2nd Quintile,No,0.95769,127,127,0.92254,0.99284
2018,No answer / don't know,3rd Quintile,No,0.99249,95,95,0.97504,1.00994
2018,No answer / don't know,4th Quintile,No,0.98105,80,80,0.95099,1.01112
2018,Pre-primary Level,1st Quintile,No,0.96797,95,95,0.93237,1.00356
2018,Pre-primary Level,2nd Quintile,No,0.98260,73,73,0.95240,1.01280
2018,Pre-primary Level,4th Quintile,No,0.97429,54,54,0.93169,1.01690
2018,Primary Level,1st Quintile,Yes,0.41882,473,1099,0.38964,0.44800
2018,Primary Level,1st Quintile,No,0.58118,626,1099,0.55200,0.61036
2018,Primary Level,2nd Quintile,Yes,0.11597,54,167,0.06726,0.16468
2018,Primary Level,2nd Quintile,No,0.88403,113,167,0.83532,0.93274
2018,Primary Level,3rd Quintile,No,0.91449,39,39,0.82558,1.00340
2018,Lower Secondary Level,1st Quintile,Yes,0.25866,456,1487,0.23640,0.28093
2018,Lower Secondary Level,1st Quintile,No,0.74134,1031,1487,0.71907,0.76360
2018,Lower Secondary Level,2nd Quintile,Yes,0.02803,57,735,0.01609,0.03997
2018,Lower Secondary Level,2nd Quintile,No,0.97197,678,735,0.96003,0.98391
2018,Lower Secondary Level,3rd Quintile,No,0.97661,432,432,0.96234,0.99088
2018,Lower Secondary Level,4th Quintile,No,0.97300,230,230,0.95201,0.99399
2018,Lower Secondary Level,5th Quintile,No,0.98004,123,123,0.95522,1.00486
2018,Upper Secondary Level,1st Quintile,Yes,0.18178,561,2636,0.16705,0.19651
2018,Upper Secondary Level,1st Quintile,No,0.81822,2075,2636,0.80349,0.83295
2018,Upper Secondary Level,2nd Quintile,Yes,0.03192,125,2747,0.02534,0.03849
2018,Upper Secondary Level,2nd Quintile,No,0.96808,2622,2747,0.96151,0.97466
2018,Upper Secondary Level,3rd Quintile,Yes,0.01708,51,2408,0.01190,0.02226
2018,Upper Secondary Level,3rd Quintile,No,0.98292,2357,2408,0.97774,0.98810
2018,Upper Secondary Level,4th Quintile,Yes,0.01356,35,2105,0.00862,0.01850
2018,Upper Secondary Level,4th Quintile,No,0.98644,2070,2105,0.98150,0.99138
2018,Upper Secondary Level,5th Quintile,No,0.99097,1564,1564,0.98629,0.99566
2018,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.18686,71,416,0.14935,0.22436
2018,Post-secondary Non-tertiary Level,1st Quintile,No,0.81314,345,416,0.77564,0.85065
2018,Post-secondary Non-tertiary Level,2nd Quintile,No,0.96007,424,424,0.94141,0.97873
2018,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98753,449,449,0.97725,0.99780
2018,Post-secondary Non-tertiary Level,4th Quintile,No,0.97763,419,419,0.96346,0.99181
2018,Post-secondary Non-tertiary Level,5th Quintile,No,0.99272,354,354,0.98385,1.00159
2018,First Stage of Tertiary Education,1st Quintile,No,0.92837,97,97,0.87678,0.97995
2018,First Stage of Tertiary Education,2nd Quintile,No,0.99377,257,257,0.98413,1.00341
2018,First Stage of Tertiary Education,3rd Quintile,No,0.98351,300,300,0.96908,0.99795
2018,First Stage of Tertiary Education,4th Quintile,No,0.99535,358,358,0.98830,1.00241
2018,First Stage of Tertiary Education,5th Quintile,No,0.98256,370,370,0.96921,0.99592
2018,Second Stage of Tertiary Education,1st Quintile,Yes,0.10717,239,924,0.08721,0.12712
2018,Second Stage of Tertiary Education,1st Quintile,No,0.89283,685,924,0.87288,0.91279
2018,Second Stage of Tertiary Education,2nd Quintile,Yes,0.05405,51,740,0.03775,0.07036
2018,Second Stage of Tertiary Education,2nd Quintile,No,0.94595,689,740,0.92964,0.96225
2018,Second Stage of Tertiary Education,3rd Quintile,No,0.98090,946,946,0.97218,0.98963
2018,Second Stage of Tertiary Education,4th Quintile,No,0.98737,1422,1422,0.98157,0.99318
2018,Second Stage of Tertiary Education,5th Quintile,No,0.99340,2498,2498,0.99023,0.99658
2019,No answer / don't know,1st Quintile,Yes,0.30388,144,398,0.25863,0.34912
2019,No answer / don't know,1st Quintile,No,0.69612,254,398,0.65088,0.74137
2019,No answer / don't know,2nd Quintile,No,0.90351,108,108,0.84756,0.95945
2019,No answer / don't know,3rd Quintile,No,0.96954,78,78,0.93116,1.00793
2019,No answer / don't know,4th Quintile,No,0.99414,60,60,0.97467,1.01362
2019,Pre-primary Level,1st Quintile,No,0.99204,92,92,0.97378,1.01030
2019,Pre-primary Level,2nd Quintile,No,0.99962,75,75,0.99520,1.00405
2019,Primary Level,1st Quintile,Yes,0.35130,541,1217,0.32446,0.37813
2019,Primary Level,1st Quintile,No,0.64870,676,1217,0.62187,0.67554
2019,Primary Level,2nd Quintile,Yes,0.17168,42,123,0.10477,0.23860
2019,Primary Level,2nd Quintile,No,0.82832,81,123,0.76140,0.89523
2019,Primary Level,3rd Quintile,No,0.98239,33,33,0.93682,1.02796
2019,Lower Secondary Level,1st Quintile,Yes,0.23806,479,1450,0.21613,0.25999
2019,Lower Secondary Level,1st Quintile,No,0.76194,971,1450,0.74001,0.78387
2019,Lower Secondary Level,2nd Quintile,Yes,0.04572,38,668,0.02987,0.06158
2019,Lower Secondary Level,2nd Quintile,No,0.95428,630,668,0.93842,0.97013
2019,Lower Secondary Level,3rd Quintile,No,0.95446,364,364,0.93301,0.97591
2019,Lower Secondary Level,4th Quintile,No,0.98652,246,246,0.97209,1.00096
2019,Lower Secondary Level,5th Quintile,No,0.91044,113,113,0.85756,0.96332
2019,Upper Secondary Level,1st Quintile,Yes,0.15246,504,2492,0.13834,0.16658
2019,Upper Secondary Level,1st Quintile,No,0.84754,1988,2492,0.83342,0.86166
2019,Upper Secondary Level,2nd Quintile,Yes,0.02692,100,2602,0.02070,0.03314
2019,Upper Secondary Level,2nd Quintile,No,0.97308,2502,2602,0.96686,0.97930
2019,Upper Secondary Level,3rd Quintile,Yes,0.01896,44,2218,0.01329,0.02464
2019,Upper Secondary Level,3rd Quintile,No,0.98104,2174,2218,0.97536,0.98671
2019,Upper Secondary Level,4th Quintile,No,0.98726,1920,1920,0.98224,0.99228
2019,Upper Secondary Level,5th Quintile,No,0.99355,1435,1435,0.98940,0.99769
2019,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.12498,68,373,0.09138,0.15859
2019,Post-secondary Non-tertiary Level,1st Quintile,No,0.87502,305,373,0.84141,0.90862
2019,Post-secondary Non-tertiary Level,2nd Quintile,No,0.96517,416,416,0.94753,0.98281
2019,Post-secondary Non-tertiary Level,3rd Quintile,No,0.97847,431,431,0.96476,0.99219
2019,Post-secondary Non-tertiary Level,4th Quintile,No,0.99537,354,354,0.98829,1.00245
2019,Post-secondary Non-tertiary Level,5th Quintile,No,0.99158,359,359,0.98212,1.00105
2019,First Stage of Tertiary Education,1st Quintile,No,0.90210,80,80,0.83657,0.96763
2019,First Stage of Tertiary Education,2nd Quintile,No,0.96573,226,226,0.94196,0.98950
2019,First Stage of Tertiary Education,3rd Quintile,No,0.99173,293,293,0.98134,1.00212
2019,First Stage of Tertiary Education,4th Quintile,No,0.94117,318,318,0.91527,0.96708
2019,First Stage of Tertiary Education,5th Quintile,No,0.99186,377,377,0.98278,1.00094
2019,Second Stage of Tertiary Education,1st Quintile,Yes,0.10831,245,943,0.08846,0.12815
2019,Second Stage of Tertiary Education,1st Quintile,No,0.89169,698,943,0.87185,0.91154
2019,Second Stage of Tertiary Education,2nd Quintile,Yes,0.03488,37,665,0.02092,0.04883
2019,Second Stage of Tertiary Education,2nd Quintile,No,0.96512,628,665,0.95117,0.97908
2019,Second Stage of Tertiary Education,3rd Quintile,No,0.99168,932,932,0.98585,0.99752
2019,Second Stage of Tertiary Education,4th Quintile,No,0.99474,1276,1276,0.99077,0.99871
2019,Second Stage of Tertiary Education,5th Quintile,No,0.99267,2401,2401,0.98926,0.99609
2020,No answer / don't know,1st Quintile,Yes,0.24083,103,319,0.19384,0.28783
2020,No answer / don't know,1st Quintile,No,0.75917,216,319,0.71217,0.80616
2020,No answer / don't know,2nd Quintile,No,0.84924,106,106,0.78080,0.91768
2020,No answer / don't know,3rd Quintile,No,0.93418,79,79,0.87916,0.98921
2020,No answer / don't know,4th Quintile,No,0.98110,56,56,0.94511,1.01709
2020,Pre-primary Level,1st Quintile,No,0.94154,62,62,0.88267,1.00042
2020,Primary Level,1st Quintile,Yes,0.36486,361,1028,0.33541,0.39430
2020,Primary Level,1st Quintile,No,0.63514,667,1028,0.60570,0.66459
2020,Primary Level,2nd Quintile,Yes,0.09143,37,144,0.04419,0.13867
2020,Primary Level,2nd Quintile,No,0.90857,107,144,0.86133,0.95581
2020,Primary Level,3rd Quintile,No,0.98965,36,36,0.95613,1.02318
2020,Lower Secondary Level,1st Quintile,Yes,0.21912,388,1334,0.19692,0.24133
2020,Lower Secondary Level,1st Quintile,No,0.78088,946,1334,0.75867,0.80308
2020,Lower Secondary Level,2nd Quintile,Yes,0.06492,54,630,0.04567,0.08418
2020,Lower Secondary Level,2nd Quintile,No,0.93508,576,630,0.91582,0.95433
2020,Lower Secondary Level,3rd Quintile,No,0.95445,358,358,0.93282,0.97608
2020,Lower Secondary Level,4th Quintile,No,0.97425,224,224,0.95346,0.99504
2020,Lower Secondary Level,5th Quintile,No,0.97291,138,138,0.94572,1.00009
2020,Upper Secondary Level,1st Quintile,Yes,0.14446,456,2435,0.13049,0.15843
2020,Upper Secondary Level,1st Quintile,No,0.85554,1979,2435,0.84157,0.86951
2020,Upper Secondary Level,2nd Quintile,Yes,0.02427,93,2546,0.01829,0.03025
2020,Upper Secondary Level,2nd Quintile,No,0.97573,2453,2546,0.96975,0.98171
2020,Upper Secondary Level,3rd Quintile,Yes,0.02403,50,2055,0.01740,0.03065
2020,Upper Secondary Level,3rd Quintile,No,0.97597,2005,2055,0.96935,0.98260
2020,Upper Secondary Level,4th Quintile,No,0.99132,1937,1937,0.98719,0.99545
2020,Upper Secondary Level,5th Quintile,No,0.98115,1621,1621,0.97453,0.98777
2020,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.16241,59,404,0.12640,0.19842
2020,Post-secondary Non-tertiary Level,1st Quintile,No,0.83759,345,404,0.80158,0.87360
2020,Post-secondary Non-tertiary Level,2nd Quintile,No,0.93509,382,382,0.91035,0.95983
2020,Post-secondary Non-tertiary Level,3rd Quintile,No,0.99530,412,412,0.98869,1.00191
2020,Post-secondary Non-tertiary Level,4th Quintile,No,0.98607,416,416,0.97479,0.99734
2020,Post-secondary Non-tertiary Level,5th Quintile,No,0.96865,481,481,0.95307,0.98424
2020,First Stage of Tertiary Education,1st Quintile,No,0.90552,95,95,0.84639,0.96465
2020,First Stage of Tertiary Education,2nd Quintile,No,0.99408,230,230,0.98414,1.00402
2020,First Stage of Tertiary Education,3rd Quintile,No,0.99744,270,270,0.99139,1.00348
2020,First Stage of Tertiary Education,4th Quintile,No,0.99845,349,349,0.99433,1.00258
2020,First Stage of Tertiary Education,5th Quintile,No,0.97699,490,490,0.96370,0.99028
2020,Second Stage of Tertiary Education,1st Quintile,Yes,0.09181,178,879,0.07271,0.11091
2020,Second Stage of Tertiary Education,1st Quintile,No,0.90819,701,879,0.88909,0.92729
2020,Second Stage of Tertiary Education,2nd Quintile,No,0.97515,668,668,0.96333,0.98696
2020,Second Stage of Tertiary Education,3rd Quintile,No,0.98019,957,957,0.97136,0.98902
2020,Second Stage of Tertiary Education,4th Quintile,No,0.98368,1429,1429,0.97711,0.99026
2020,Second Stage of Tertiary Education,5th Quintile,No,0.99186,3045,3045,0.98867,0.99505
2021,No answer / don't know,1st Quintile,Yes,0.18145,68,311,0.13854,0.22435
2021,No answer / don't know,1st Quintile,No,0.81855,243,311,0.77565,0.86146
2021,No answer / don't know,2nd Quintile,No,0.99494,113,113,0.98179,1.00808
2021,No answer / don't know,3rd Quintile,No,0.82280,76,76,0.73639,0.90922
2021,No answer / don't know,4th Quintile,No,0.98885,70,70,0.96407,1.01363
2021,No answer / don't know,5th Quintile,No,0.97840,147,147,0.95483,1.00198
2021,Pre-primary Level,1st Quintile,No,0.95582,47,47,0.89643,1.01520
2021,Pre-primary Level,2nd Quintile,No,0.98469,31,31,0.94076,1.02863
2021,Primary Level,1st Quintile,Yes,0.27248,163,679,0.23897,0.30600
2021,Primary Level,1st Quintile,No,0.72752,516,679,0.69400,0.76103
2021,Primary Level,2nd Quintile,Yes,0.12732,31,112,0.06531,0.18933
2021,Primary Level,2nd Quintile,No,0.87268,81,112,0.81067,0.93469
2021,Lower Secondary Level,1st Quintile,Yes,0.26432,214,819,0.23410,0.29454
2021,Lower Secondary Level,1st Quintile,No,0.73568,605,819,0.70546,0.76590
2021,Lower Secondary Level,2nd Quintile,Yes,0.05011,37,402,0.02875,0.07146
2021,Lower Secondary Level,2nd Quintile,No,0.94989,365,402,0.92854,0.97125
2021,Lower Secondary Level,3rd Quintile,No,0.97291,203,203,0.95053,0.99530
2021,Lower Secondary Level,4th Quintile,No,0.98774,158,158,0.97053,1.00495
2021,Lower Secondary Level,5th Quintile,No,0.99840,93,93,0.99023,1.00657
2021,Upper Secondary Level,1st Quintile,Yes,0.13109,272,1760,0.11531,0.14686
2021,Upper Secondary Level,1st Quintile,No,0.86891,1488,1760,0.85314,0.88469
2021,Upper Secondary Level,2nd Quintile,Yes,0.03549,69,1688,0.02666,0.04432
2021,Upper Secondary Level,2nd Quintile,No,0.96451,1619,1688,0.95568,0.97334
2021,Upper Secondary Level,3rd Quintile,No,0.98191,1420,1420,0.97498,0.98884
2021,Upper Secondary Level,4th Quintile,No,0.98966,1220,1220,0.98398,0.99534
2021,Upper Secondary Level,5th Quintile,No,0.98633,1124,1124,0.97953,0.99312
2021,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.19262,51,303,0.14814,0.23710
2021,Post-secondary Non-tertiary Level,1st Quintile,No,0.80738,252,303,0.76290,0.85186
2021,Post-secondary Non-tertiary Level,2nd Quintile,No,0.98096,321,321,0.96598,0.99593
2021,Post-secondary Non-tertiary Level,3rd Quintile,No,0.98419,338,338,0.97087,0.99751
2021,Post-secondary Non-tertiary Level,4th Quintile,No,0.99093,298,298,0.98015,1.00171
2021,Post-secondary Non-tertiary Level,5th Quintile,No,0.99013,303,303,0.97897,1.00128
2021,First Stage of Tertiary Education,1st Quintile,No,0.93318,82,82,0.87880,0.98756
2021,First Stage of Tertiary Education,2nd Quintile,No,0.96916,165,165,0.94270,0.99562
2021,First Stage of Tertiary Education,3rd Quintile,No,0.96466,189,189,0.93827,0.99105
2021,First Stage of Tertiary Education,4th Quintile,No,0.99913,227,227,0.99528,1.00298
2021,First Stage of Tertiary Education,5th Quintile,No,0.98951,317,317,0.97828,1.00074
2021,Second Stage of Tertiary Education,1st Quintile,Yes,0.08026,105,756,0.06088,0.09964
2021,Second Stage of Tertiary Education,1st Quintile,No,0.91974,651,756,0.90036,0.93912
2021,Second Stage of Tertiary Education,2nd Quintile,Yes,0.04146,32,677,0.02643,0.05648
2021,Second Stage of Tertiary Education,2nd Quintile,No,0.95854,645,677,0.94352,0.97357
2021,Second Stage of Tertiary Education,3rd Quintile,No,0.98422,777,777,0.97545,0.99299
2021,Second Stage of Tertiary Education,4th Quintile,No,0.98008,1137,1137,0.97195,0.98820
2021,Second Stage of Tertiary Education,5th Quintile,No,0.98894,2223,2223,0.98459,0.99329
2022,No answer / don't know,1st Quintile,Yes,0.24275,86,326,0.19614,0.28936
2022,No answer / don't know,1st Quintile,No,0.75725,240,326,0.71064,0.80386
2022,No answer / don't know,2nd Quintile,No,0.88586,97,97,0.82225,0.94947
2022,No answer / don't know,3rd Quintile,No,0.99616,93,93,0.98351,1.00880
2022,No answer / don't know,4th Quintile,No,0.98748,73,73,0.96179,1.01316
2022,No answer / don't know,5th Quintile,No,0.92884,177,177,0.89086,0.96682
2022,Pre-primary Level,1st Quintile,No,0.98701,44,44,0.95317,1.02085
2022,Primary Level,1st Quintile,Yes,0.25046,170,551,0.21425,0.28667
2022,Primary Level,1st Quintile,No,0.74954,381,551,0.71333,0.78575
2022,Primary Level,2nd Quintile,No,0.68208,91,91,0.58587,0.77828
2022,Primary Level,3rd Quintile,No,0.99532,31,31,0.97089,1.01975
2022,Lower Secondary Level,1st Quintile,Yes,0.18207,189,737,0.15419,0.20995
2022,Lower Secondary Level,1st Quintile,No,0.81793,548,737,0.79005,0.84581
2022,Lower Secondary Level,2nd Quintile,Yes,0.06978,33,343,0.04278,0.09678
2022,Lower Secondary Level,2nd Quintile,No,0.93022,310,343,0.90322,0.95722
2022,Lower Secondary Level,3rd Quintile,No,0.96989,196,196,0.94591,0.99388
2022,Lower Secondary Level,5th Quintile,No,0.99704,81,81,0.98514,1.00894
2022,Upper Secondary Level,1st Quintile,Yes,0.12047,238,1581,0.10442,0.13652
2022,Upper Secondary Level,1st Quintile,No,0.87953,1343,1581,0.86348,0.89558
2022,Upper Secondary Level,2nd Quintile,Yes,0.01832,45,1583,0.01171,0.02492
2022,Upper Secondary Level,2nd Quintile,No,0.98168,1538,1583,0.97508,0.98829
2022,Upper Secondary Level,3rd Quintile,No,0.99168,1269,1269,0.98668,0.99668
2022,Upper Secondary Level,4th Quintile,No,0.98841,1124,1124,0.98215,0.99467
2022,Upper Secondary Level,5th Quintile,No,0.98485,1003,1003,0.97728,0.99241
2022,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.11439,37,276,0.07677,0.15201
2022,Post-secondary Non-tertiary Level,1st Quintile,No,0.88561,239,276,0.84799,0.92323
2022,Post-secondary Non-tertiary Level,2nd Quintile,No,0.97826,291,291,0.96147,0.99504
2022,Post-secondary Non-tertiary Level,3rd Quintile,No,0.99035,308,308,0.97942,1.00129
2022,Post-secondary Non-tertiary Level,4th Quintile,No,0.99256,293,293,0.98270,1.00242
2022,Post-secondary Non-tertiary Level,5th Quintile,No,0.97557,288,288,0.95771,0.99343
2022,First Stage of Tertiary Education,1st Quintile,No,0.96875,80,80,0.93038,1.00712
2022,First Stage of Tertiary Education,2nd Quintile,No,0.98517,154,154,0.96601,1.00432
2022,First Stage of Tertiary Education,3rd Quintile,No,0.98939,182,182,0.97447,1.00432
2022,First Stage of Tertiary Education,4th Quintile,No,0.98264,226,226,0.96557,0.99970
2022,First Stage of Tertiary Education,5th Quintile,No,0.99295,290,290,0.98331,1.00260
2022,Second Stage of Tertiary Education,1st Quintile,Yes,0.08428,86,650,0.06291,0.10566
2022,Second Stage of Tertiary Education,1st Quintile,No,0.91572,564,650,0.89434,0.93709
2022,Second Stage of Tertiary Education,2nd Quintile,No,0.95951,557,557,0.94313,0.97590
2022,Second Stage of Tertiary Education,3rd Quintile,No,0.99409,819,819,0.98884,0.99934
2022,Second Stage of Tertiary Education,4th Quintile,No,0.98701,1210,1210,0.98063,0.99339
2022,Second Stage of Tertiary Education,5th Quintile,No,0.99324,2102,2102,0.98973,0.99674
