,Unnamed: 0,year,bula_h,regtyp,plb0021,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1236,1236,2017,Lower Saxony,Urban regions,No,0.94404,1086,28544,0.88072,1.00635
1237,1237,2017,Lower Saxony,Rural regions,Yes,0.05254,137,28544,0.03668,0.06939
1238,1238,2017,Lower Saxony,Rural regions,No,0.94746,1516,28544,0.89832,1.00933
1239,1239,2017,Bremen,Urban regions,Yes,0.12305,36,28544,0.07832,0.1789
1240,1240,2017,Bremen,Urban regions,No,0.87695,207,28544,0.72784,1.02918
1241,1241,2017,North Rhine-Westphalia,Urban regions,Yes,0.05817,614,28544,0.05014,0.06671
1242,1242,2017,North Rhine-Westphalia,Urban regions,No,0.94183,5180,28544,0.90942,0.96983
1243,1243,2017,North Rhine-Westphalia,Rural regions,No,1.0,127,28544,0.7897,1.20999
1244,1244,2017,Hesse,Urban regions,Yes,0.07879,182,28544,0.06143,0.10557
1245,1245,2017,Hesse,Urban regions,No,0.92121,1415,28544,0.86804,0.97896
1246,1246,2017,Hesse,Rural regions,Yes,0.05457,49,28544,0.02399,0.08653
1247,1247,2017,Hesse,Rural regions,No,0.94543,357,28544,0.82687,1.07082
1248,1248,2017,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.04092,69,28544,0.02851,0.05335
1249,1249,2017,"Rhineland-Palatinate, Saarland",Urban regions,No,0.95908,1170,28544,0.9009,1.02252
1250,1250,2017,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,397,28544,0.88908,1.12803
1251,1251,2017,Baden-Wuerttemberg,Urban regions,Yes,0.03209,222,28544,0.0239,0.04088
1252,1252,2017,Baden-Wuerttemberg,Urban regions,No,0.96791,2720,28544,0.93119,1.00709
1253,1253,2017,Baden-Wuerttemberg,Rural regions,No,1.0,352,28544,0.87518,1.14088
1254,1254,2017,Bavaria,Urban regions,Yes,0.02794,91,28544,0.02135,0.03578
1255,1255,2017,Bavaria,Urban regions,No,0.97206,1893,28544,0.91938,1.0316
1256,1256,2017,Bavaria,Rural regions,Yes,0.02986,109,28544,0.02029,0.04268
1257,1257,2017,Bavaria,Rural regions,No,0.97014,2347,28544,0.92701,1.01862
1258,1258,2017,Berlin,Urban regions,Yes,0.09551,111,28544,0.07636,0.11908
1259,1259,2017,Berlin,Urban regions,No,0.90449,955,28544,0.84297,0.95828
1260,1260,2017,Brandenburg,Urban regions,No,1.0,92,28544,0.76615,1.28084
1261,1261,2017,Brandenburg,Rural regions,Yes,0.08299,130,28544,0.06265,0.11047
1262,1262,2017,Brandenburg,Rural regions,No,0.91701,906,28544,0.83876,0.98534
1263,1263,2017,Mecklenburg-Western Pomerania,Urban regions,No,1.0,76,28544,0.7847,1.22407
1264,1264,2017,Mecklenburg-Western Pomerania,Rural regions,Yes,0.08538,59,28544,0.06309,0.11639
1265,1265,2017,Mecklenburg-Western Pomerania,Rural regions,No,0.91462,456,28544,0.83566,1.01839
1266,1266,2017,Saxony,Urban regions,Yes,0.07789,113,28544,0.05679,0.09993
1267,1267,2017,Saxony,Urban regions,No,0.92211,833,28544,0.86305,0.99054
1268,1268,2017,Saxony,Rural regions,Yes,0.06604,57,28544,0.04215,0.09057
1269,1269,2017,Saxony,Rural regions,No,0.93396,737,28544,0.85946,0.9981
1270,1270,2017,Saxony-Anhalt,Urban regions,No,1.0,190,28544,0.81787,1.18995
1271,1271,2017,Saxony-Anhalt,Rural regions,Yes,0.10389,88,28544,0.07683,0.13877
1272,1272,2017,Saxony-Anhalt,Rural regions,No,0.89611,698,28544,0.82802,0.96371
1273,1273,2017,Thuringa,Urban regions,Yes,0.07584,34,28544,0.05215,0.10086
1274,1274,2017,Thuringa,Urban regions,No,0.92416,267,28544,0.78558,1.09479
1275,1275,2017,Thuringa,Rural regions,Yes,0.0878,62,28544,0.05519,0.13397
1276,1276,2017,Thuringa,Rural regions,No,0.9122,664,28544,0.84474,0.98926
1277,1277,2018,Schleswig-Holstein,Urban regions,Yes,0.03604,75,28729,0.01746,0.05654
1278,1278,2018,Schleswig-Holstein,Urban regions,No,0.96396,348,28729,0.82293,1.11267
1279,1279,2018,Schleswig-Holstein,Rural regions,Yes,0.05776,54,28729,0.03989,0.08216
1280,1280,2018,Schleswig-Holstein,Rural regions,No,0.94224,593,28729,0.86541,1.02478
1281,1281,2018,Hamburg,Urban regions,Yes,0.04611,48,28729,0.02995,0.06333
1282,1282,2018,Hamburg,Urban regions,No,0.95389,483,28729,0.84428,1.04305
1283,1283,2018,Lower Saxony,Urban regions,Yes,0.06475,213,28729,0.0492,0.08401
1284,1284,2018,Lower Saxony,Urban regions,No,0.93525,1046,28729,0.87832,1.00241
1285,1285,2018,Lower Saxony,Rural regions,Yes,0.05228,193,28729,0.03958,0.06889
1286,1286,2018,Lower Saxony,Rural regions,No,0.94772,1485,28729,0.89404,1.00578
1287,1287,2018,Bremen,Urban regions,Yes,0.10981,49,28729,0.06515,0.16055
1288,1288,2018,Bremen,Urban regions,No,0.89019,239,28729,0.72169,1.0825
1289,1289,2018,North Rhine-Westphalia,Urban regions,Yes,0.06002,753,28729,0.05233,0.06849
1290,1290,2018,North Rhine-Westphalia,Urban regions,No,0.93998,5289,28729,0.91236,0.97006
1291,1291,2018,North Rhine-Westphalia,Rural regions,No,1.0,114,28729,0.82206,1.2002
1292,1292,2018,Hesse,Urban regions,Yes,0.05916,145,28729,0.04256,0.07999
1293,1293,2018,Hesse,Urban regions,No,0.94084,1502,28729,0.88419,0.99584
1294,1294,2018,Hesse,Rural regions,Yes,0.08208,51,28729,0.04964,0.11616
1295,1295,2018,Hesse,Rural regions,No,0.91792,358,28729,0.81563,1.03688
1296,1296,2018,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03156,89,28729,0.02121,0.04084
1297,1297,2018,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96844,1175,28729,0.89526,1.0334
1298,1298,2018,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,402,28729,0.8766,1.1278
1299,1299,2018,Baden-Wuerttemberg,Urban regions,Yes,0.03099,213,28729,0.02227,0.04199
1300,1300,2018,Baden-Wuerttemberg,Urban regions,No,0.96901,2567,28729,0.92813,1.01219
1301,1301,2018,Baden-Wuerttemberg,Rural regions,No,1.0,332,28729,0.86664,1.15064
1302,1302,2018,Bavaria,Urban regions,Yes,0.02547,77,28729,0.01759,0.03687
1303,1303,2018,Bavaria,Urban regions,No,0.97453,1824,28729,0.92162,1.03496
1304,1304,2018,Bavaria,Rural regions,Yes,0.0281,141,28729,0.02022,0.0379
1305,1305,2018,Bavaria,Rural regions,No,0.9719,2250,28729,0.92437,1.02223
1306,1306,2018,Berlin,Urban regions,Yes,0.10376,144,28729,0.083,0.1292
1307,1307,2018,Berlin,Urban regions,No,0.89624,980,28729,0.83078,0.94377
1308,1308,2018,Brandenburg,Urban regions,No,1.0,91,28729,0.78046,1.25128
1309,1309,2018,Brandenburg,Rural regions,Yes,0.07443,124,28729,0.05339,0.09626
1310,1310,2018,Brandenburg,Rural regions,No,0.92557,892,28729,0.84407,0.9982
1311,1311,2018,Mecklenburg-Western Pomerania,Urban regions,No,1.0,94,28729,0.80261,1.22793
1312,1312,2018,Mecklenburg-Western Pomerania,Rural regions,Yes,0.10754,63,28729,0.07515,0.15539
1313,1313,2018,Mecklenburg-Western Pomerania,Rural regions,No,0.89246,479,28729,0.80256,0.98761
1314,1314,2018,Saxony,Urban regions,Yes,0.07931,120,28729,0.05659,0.10689
1315,1315,2018,Saxony,Urban regions,No,0.92069,839,28729,0.85254,0.99875
1316,1316,2018,Saxony,Rural regions,Yes,0.05097,61,28729,0.03503,0.06987
1317,1317,2018,Saxony,Rural regions,No,0.94903,717,28729,0.88242,1.02873
1318,1318,2018,Saxony-Anhalt,Urban regions,Yes,0.09266,46,28729,0.05235,0.13719
1319,1319,2018,Saxony-Anhalt,Urban regions,No,0.90734,178,28729,0.76832,1.01869
1320,1320,2018,Saxony-Anhalt,Rural regions,Yes,0.10775,120,28729,0.08007,0.15483
1321,1321,2018,Saxony-Anhalt,Rural regions,No,0.89225,651,28729,0.82104,0.97063
1322,1322,2018,Thuringa,Urban regions,Yes,0.07979,52,28729,0.0561,0.11057
1323,1323,2018,Thuringa,Urban regions,No,0.92021,285,28729,0.77796,1.08401
1324,1324,2018,Thuringa,Rural regions,Yes,0.06791,65,28729,0.04805,0.08886
1325,1325,2018,Thuringa,Rural regions,No,0.93209,620,28729,0.85351,1.0218
1326,1326,2019,Schleswig-Holstein,Urban regions,Yes,0.05133,100,28121,0.02764,0.08237
1327,1327,2019,Schleswig-Holstein,Urban regions,No,0.94867,368,28121,0.78755,1.12705
1328,1328,2019,Schleswig-Holstein,Rural regions,Yes,0.0327,56,28121,0.01896,0.05106
1329,1329,2019,Schleswig-Holstein,Rural regions,No,0.9673,590,28121,0.87654,1.05801
1330,1330,2019,Hamburg,Urban regions,Yes,0.04629,73,28121,0.03042,0.06427
1331,1331,2019,Hamburg,Urban regions,No,0.95371,489,28121,0.8459,1.06662
1332,1332,2019,Lower Saxony,Urban regions,Yes,0.05635,79,28121,0.03902,0.07726
1333,1333,2019,Lower Saxony,Urban regions,No,0.94365,1117,28121,0.87872,1.01627
1334,1334,2019,Lower Saxony,Rural regions,Yes,0.0505,142,28121,0.03516,0.06666
1335,1335,2019,Lower Saxony,Rural regions,No,0.9495,1486,28121,0.88777,1.0138
1336,1336,2019,Bremen,Urban regions,Yes,0.07822,71,28121,0.05013,0.11748
1337,1337,2019,Bremen,Urban regions,No,0.92178,208,28121,0.76503,1.11924
1338,1338,2019,North Rhine-Westphalia,Urban regions,Yes,0.05732,606,28121,0.04821,0.066
1339,1339,2019,North Rhine-Westphalia,Urban regions,No,0.94268,5339,28121,0.91405,0.97795
1340,1340,2019,North Rhine-Westphalia,Rural regions,No,1.0,106,28121,0.7913,1.2015
1341,1341,2019,Hesse,Urban regions,Yes,0.0558,122,28121,0.03589,0.08096
1342,1342,2019,Hesse,Urban regions,No,0.9442,1436,28121,0.8804,1.01689
1343,1343,2019,Hesse,Rural regions,Yes,0.06629,39,28121,0.03915,0.09751
1344,1344,2019,Hesse,Rural regions,No,0.93371,337,28121,0.79354,1.09008
1345,1345,2019,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03823,102,28121,0.02624,0.05332
1346,1346,2019,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96177,1129,28121,0.89712,1.02437
1347,1347,2019,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,367,28121,0.86796,1.13888
1348,1348,2019,Baden-Wuerttemberg,Urban regions,Yes,0.02216,210,28121,0.01687,0.02915
1349,1349,2019,Baden-Wuerttemberg,Urban regions,No,0.97784,2561,28121,0.92933,1.02667
1350,1350,2019,Baden-Wuerttemberg,Rural regions,No,1.0,293,28121,0.85023,1.14145
1351,1351,2019,Bavaria,Urban regions,Yes,0.02101,74,28121,0.01447,0.02801
1352,1352,2019,Bavaria,Urban regions,No,0.97899,1773,28121,0.92043,1.03549
1353,1353,2019,Bavaria,Rural regions,Yes,0.03483,181,28121,0.02105,0.04863
1354,1354,2019,Bavaria,Rural regions,No,0.96517,2184,28121,0.9104,1.0223
1355,1355,2019,Berlin,Urban regions,Yes,0.08233,105,28121,0.05901,0.1054
1356,1356,2019,Berlin,Urban regions,No,0.91767,951,28121,0.84945,0.99596
1357,1357,2019,Brandenburg,Urban regions,No,1.0,97,28121,0.79301,1.19734
1358,1358,2019,Brandenburg,Rural regions,Yes,0.07595,116,28121,0.05474,0.10328
1359,1359,2019,Brandenburg,Rural regions,No,0.92405,959,28121,0.84506,1.01143
1360,1360,2019,Mecklenburg-Western Pomerania,Urban regions,No,1.0,88,28121,0.80355,1.19609
1361,1361,2019,Mecklenburg-Western Pomerania,Rural regions,Yes,0.05703,41,28121,0.03492,0.08048
1362,1362,2019,Mecklenburg-Western Pomerania,Rural regions,No,0.94297,494,28121,0.83767,1.0531
1363,1363,2019,Saxony,Urban regions,Yes,0.04517,83,28121,0.03113,0.06143
1364,1364,2019,Saxony,Urban regions,No,0.95483,854,28121,0.87274,1.02556
1365,1365,2019,Saxony,Rural regions,Yes,0.04551,38,28121,0.02621,0.07244
1366,1366,2019,Saxony,Rural regions,No,0.95449,734,28121,0.87588,1.0462
1367,1367,2019,Saxony-Anhalt,Urban regions,Yes,0.10518,57,28121,0.04274,0.19976
1368,1368,2019,Saxony-Anhalt,Urban regions,No,0.89482,181,28121,0.7425,1.07189
1369,1369,2019,Saxony-Anhalt,Rural regions,Yes,0.1059,107,28121,0.07338,0.13981
1370,1370,2019,Saxony-Anhalt,Rural regions,No,0.8941,624,28121,0.7952,0.97383
1371,1371,2019,Thuringa,Urban regions,No,1.0,292,28121,0.81189,1.18441
1372,1372,2019,Thuringa,Rural regions,Yes,0.0742,48,28121,0.05453,0.101
1373,1373,2019,Thuringa,Rural regions,No,0.9258,614,28121,0.83393,1.03574
1374,1374,2020,Schleswig-Holstein,Urban regions,Yes,0.03941,43,28291,0.01926,0.06595
1375,1375,2020,Schleswig-Holstein,Urban regions,No,0.96059,355,28291,0.8382,1.08292
1376,1376,2020,Schleswig-Holstein,Rural regions,Yes,0.04778,52,28291,0.02916,0.0699
1377,1377,2020,Schleswig-Holstein,Rural regions,No,0.95222,576,28291,0.86507,1.04551
1378,1378,2020,Hamburg,Urban regions,Yes,0.0365,41,28291,0.02115,0.05233
1379,1379,2020,Hamburg,Urban regions,No,0.9635,538,28291,0.86771,1.06087
1380,1380,2020,Lower Saxony,Urban regions,Yes,0.06813,83,28291,0.04856,0.09224
1381,1381,2020,Lower Saxony,Urban regions,No,0.93187,1110,28291,0.87535,1.00291
1382,1382,2020,Lower Saxony,Rural regions,Yes,0.05153,140,28291,0.03308,0.07455
1383,1383,2020,Lower Saxony,Rural regions,No,0.94847,1465,28291,0.88247,1.03173
1384,1384,2020,Bremen,Urban regions,No,1.0,247,28291,0.80854,1.19201
1385,1385,2020,North Rhine-Westphalia,Urban regions,Yes,0.05187,543,28291,0.04335,0.0618
1386,1386,2020,North Rhine-Westphalia,Urban regions,No,0.94813,5510,28291,0.91832,0.98404
1387,1387,2020,North Rhine-Westphalia,Rural regions,No,1.0,101,28291,0.77198,1.23072
1388,1388,2020,Hesse,Urban regions,Yes,0.06126,149,28291,0.03659,0.08672
1389,1389,2020,Hesse,Urban regions,No,0.93874,1520,28291,0.87964,1.00783
1390,1390,2020,Hesse,Rural regions,Yes,0.04818,35,28291,0.02146,0.07532
1391,1391,2020,Hesse,Rural regions,No,0.95182,331,28291,0.83252,1.09031
1392,1392,2020,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03259,88,28291,0.02359,0.0429
1393,1393,2020,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96741,1055,28291,0.89479,1.02718
1394,1394,2020,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,356,28291,0.86305,1.12572
1395,1395,2020,Baden-Wuerttemberg,Urban regions,Yes,0.02021,171,28291,0.01354,0.02648
1396,1396,2020,Baden-Wuerttemberg,Urban regions,No,0.97979,2616,28291,0.9307,1.02477
1397,1397,2020,Baden-Wuerttemberg,Rural regions,No,1.0,347,28291,0.86783,1.16122
1398,1398,2020,Bavaria,Urban regions,Yes,0.03254,92,28291,0.02286,0.04131
1399,1399,2020,Bavaria,Urban regions,No,0.96746,1944,28291,0.90656,1.02927
1400,1400,2020,Bavaria,Rural regions,Yes,0.03241,127,28291,0.02148,0.04284
1401,1401,2020,Bavaria,Rural regions,No,0.96759,2185,28291,0.90547,1.02754
1402,1402,2020,Berlin,Urban regions,Yes,0.08462,111,28291,0.0639,0.10891
1403,1403,2020,Berlin,Urban regions,No,0.91538,1165,28291,0.84292,0.98965
1404,1404,2020,Brandenburg,Urban regions,No,1.0,92,28291,0.82497,1.2281
1405,1405,2020,Brandenburg,Rural regions,Yes,0.06465,75,28291,0.04537,0.0894
1406,1406,2020,Brandenburg,Rural regions,No,0.93535,970,28291,0.85718,1.00485
1407,1407,2020,Mecklenburg-Western Pomerania,Urban regions,No,1.0,85,28291,0.75309,1.27476
1408,1408,2020,Mecklenburg-Western Pomerania,Rural regions,No,1.0,413,28291,0.90542,1.12544
1409,1409,2020,Saxony,Urban regions,Yes,0.04763,95,28291,0.03209,0.06781
1410,1410,2020,Saxony,Urban regions,No,0.95237,789,28291,0.8693,1.03686
1411,1411,2020,Saxony,Rural regions,Yes,0.05165,51,28291,0.0362,0.06672
1412,1412,2020,Saxony,Rural regions,No,0.94835,705,28291,0.85865,1.04616
1413,1413,2020,Saxony-Anhalt,Urban regions,Yes,0.1039,46,28291,0.03914,0.21296
1414,1414,2020,Saxony-Anhalt,Urban regions,No,0.8961,186,28291,0.73324,1.10205
1415,1415,2020,Saxony-Anhalt,Rural regions,Yes,0.09806,90,28291,0.06729,0.1291
1416,1416,2020,Saxony-Anhalt,Rural regions,No,0.90194,629,28291,0.80712,0.98701
1417,1417,2020,Thuringa,Urban regions,Yes,0.09984,47,28291,0.05231,0.16208
1418,1418,2020,Thuringa,Urban regions,No,0.90016,277,28291,0.74731,1.0905
1419,1419,2020,Thuringa,Rural regions,Yes,0.06519,53,28291,0.04005,0.09404
1420,1420,2020,Thuringa,Rural regions,No,0.93481,592,28291,0.8479,1.01935
1421,1421,2021,Schleswig-Holstein,Urban regions,No,1.0,308,19041,0.80032,1.18614
1422,1422,2021,Schleswig-Holstein,Rural regions,Yes,0.04627,31,19041,0.0299,0.06717
1423,1423,2021,Schleswig-Holstein,Rural regions,No,0.95373,468,19041,0.84778,1.07564
1424,1424,2021,Hamburg,Urban regions,Yes,0.04912,35,19041,0.01281,0.09956
1425,1425,2021,Hamburg,Urban regions,No,0.95088,412,19041,0.81354,1.07859
1426,1426,2021,Lower Saxony,Urban regions,Yes,0.04312,68,19041,0.02746,0.05897
1427,1427,2021,Lower Saxony,Urban regions,No,0.95688,779,19041,0.86332,1.06052
1428,1428,2021,Lower Saxony,Rural regions,Yes,0.04,66,19041,0.02198,0.06176
1429,1429,2021,Lower Saxony,Rural regions,No,0.96,982,19041,0.87526,1.05047
1430,1430,2021,Bremen,Urban regions,No,1.0,126,19041,0.78394,1.2983
1431,1431,2021,North Rhine-Westphalia,Urban regions,Yes,0.05715,323,19041,0.04677,0.07246
1432,1432,2021,North Rhine-Westphalia,Urban regions,No,0.94285,3702,19041,0.90443,0.98499
1433,1433,2021,North Rhine-Westphalia,Rural regions,No,1.0,89,19041,0.78391,1.23948
1434,1434,2021,Hesse,Urban regions,Yes,0.07425,82,19041,0.0461,0.10201
1435,1435,2021,Hesse,Urban regions,No,0.92575,1004,19041,0.84757,1.02878
1436,1436,2021,Hesse,Rural regions,No,1.0,219,19041,0.82372,1.14942
1437,1437,2021,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.03333,64,19041,0.01943,0.04593
1438,1438,2021,"Rhineland-Palatinate, Saarland",Urban regions,No,0.96667,709,19041,0.89498,1.0538
1439,1439,2021,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,216,19041,0.84554,1.14837
1440,1440,2021,Baden-Wuerttemberg,Urban regions,Yes,0.03092,101,19041,0.02076,0.04183
1441,1441,2021,Baden-Wuerttemberg,Urban regions,No,0.96908,1834,19041,0.90615,1.03032
1442,1442,2021,Baden-Wuerttemberg,Rural regions,No,1.0,222,19041,0.85867,1.17065
1443,1443,2021,Bavaria,Urban regions,Yes,0.03137,54,19041,0.02131,0.04461
1444,1444,2021,Bavaria,Urban regions,No,0.96863,1314,19041,0.8932,1.03868
1445,1445,2021,Bavaria,Rural regions,Yes,0.03152,52,19041,0.01692,0.0504
1446,1446,2021,Bavaria,Rural regions,No,0.96848,1448,19041,0.90206,1.05152
1447,1447,2021,Berlin,Urban regions,Yes,0.07756,79,19041,0.0555,0.10294
1448,1448,2021,Berlin,Urban regions,No,0.92244,828,19041,0.82678,1.01575
1449,1449,2021,Brandenburg,Urban regions,No,1.0,63,19041,0.7556,1.32236
1450,1450,2021,Brandenburg,Rural regions,Yes,0.03868,50,19041,0.02162,0.06066
1451,1451,2021,Brandenburg,Rural regions,No,0.96132,587,19041,0.85821,1.06721
1452,1452,2021,Mecklenburg-Western Pomerania,Urban regions,No,1.0,68,19041,0.71521,1.34048
1453,1453,2021,Mecklenburg-Western Pomerania,Rural regions,No,1.0,316,19041,0.88698,1.15269
1454,1454,2021,Saxony,Urban regions,Yes,0.04586,49,19041,0.02768,0.07137
1455,1455,2021,Saxony,Urban regions,No,0.95414,586,19041,0.86021,1.07193
1456,1456,2021,Saxony,Rural regions,No,1.0,504,19041,0.9106,1.10147
1457,1457,2021,Saxony-Anhalt,Urban regions,No,1.0,134,19041,0.71056,1.26564
1458,1458,2021,Saxony-Anhalt,Rural regions,Yes,0.09327,45,19041,0.05794,0.14033
1459,1459,2021,Saxony-Anhalt,Rural regions,No,0.90673,412,19041,0.78186,1.02178
1460,1460,2021,Thuringa,Urban regions,Yes,0.05616,31,19041,0.03008,0.09226
1461,1461,2021,Thuringa,Urban regions,No,0.94384,203,19041,0.75594,1.15534
1462,1462,2021,Thuringa,Rural regions,No,1.0,378,19041,0.8984,1.11285
