year,bula_h,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Bavaria,Somewhat concerned,0.43851,2196,4299,0.42367,0.45334
2018,Bavaria,Not concerned at all,0.14393,865,4299,0.13343,0.15442
2018,Berlin,Very concerned,0.34146,419,1124,0.31373,0.36920
2018,Berlin,Somewhat concerned,0.41041,521,1124,0.38164,0.43918
2018,Berlin,Not concerned at all,0.10014,184,1124,0.08258,0.11769
2018,Brandenburg,Very concerned,0.26988,360,1124,0.24391,0.29584
2018,Brandenburg,Somewhat concerned,0.43098,545,1124,0.40202,0.45994
2018,Brandenburg,Not concerned at all,0.11460,219,1124,0.09597,0.13323
2018,Mecklenburg-Western Pomerania,Very concerned,0.31757,228,649,0.28173,0.35342
2018,Mecklenburg-Western Pomerania,Somewhat concerned,0.41461,319,649,0.37668,0.45255
2018,Mecklenburg-Western Pomerania,Not concerned at all,0.10318,102,649,0.07976,0.12660
2018,Saxony,Very concerned,0.27888,518,1735,0.25778,0.29999
2018,Saxony,Somewhat concerned,0.42906,879,1735,0.40577,0.45236
2018,Saxony,Not concerned at all,0.14155,338,1735,0.12514,0.15796
2018,Saxony-Anhalt,Very concerned,0.32663,383,992,0.29743,0.35583
2018,Saxony-Anhalt,Somewhat concerned,0.37218,443,992,0.34208,0.40227
2018,Saxony-Anhalt,Not concerned at all,0.13376,166,992,0.11256,0.15495
2018,Thuringa,Very concerned,0.25646,308,1035,0.22984,0.28307
2018,Thuringa,Somewhat concerned,0.39092,463,1035,0.36118,0.42066
2018,Thuringa,Not concerned at all,0.19328,264,1035,0.16921,0.21735
2019,Schleswig-Holstein,Very concerned,0.33098,414,1143,0.30368,0.35827
2019,Schleswig-Holstein,Somewhat concerned,0.38256,506,1143,0.35437,0.41075
2019,Schleswig-Holstein,Not concerned at all,0.09210,223,1143,0.07532,0.10887
2019,Hamburg,Very concerned,0.33033,204,584,0.29215,0.36851
2019,Hamburg,Somewhat concerned,0.41794,272,584,0.37790,0.45797
2019,Hamburg,Not concerned at all,0.07400,108,584,0.05275,0.09524
2019,Lower Saxony,Very concerned,0.29776,946,2910,0.28115,0.31438
2019,Lower Saxony,Somewhat concerned,0.42064,1312,2910,0.40270,0.43858
2019,Lower Saxony,Not concerned at all,0.11504,652,2910,0.10345,0.12664
2019,Bremen,Very concerned,0.39458,100,290,0.33823,0.45093
2019,Bremen,Somewhat concerned,0.38834,152,290,0.33215,0.44453
2019,Bremen,Not concerned at all,0.06995,38,290,0.04054,0.09936
2019,North Rhine-Westphalia,Very concerned,0.34208,2342,6219,0.33029,0.35387
2019,North Rhine-Westphalia,Somewhat concerned,0.39368,2638,6219,0.38154,0.40583
2019,North Rhine-Westphalia,Not concerned at all,0.10306,1239,6219,0.09550,0.11062
2019,Hesse,Very concerned,0.31976,687,1993,0.29928,0.34024
2019,Hesse,Somewhat concerned,0.41217,918,1993,0.39056,0.43379
2019,Hesse,Not concerned at all,0.10455,388,1993,0.09111,0.11799
2019,"Rhineland-Palatinate, Saarland",Very concerned,0.27409,505,1652,0.25257,0.29560
2019,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.46290,809,1652,0.43884,0.48695
2019,"Rhineland-Palatinate, Saarland",Not concerned at all,0.10340,338,1652,0.08871,0.11809
2019,Baden-Wuerttemberg,Very concerned,0.27481,1010,3166,0.25926,0.29036
2019,Baden-Wuerttemberg,Somewhat concerned,0.42487,1516,3166,0.40764,0.44209
2019,Baden-Wuerttemberg,Not concerned at all,0.12005,640,3166,0.10873,0.13137
2019,Bavaria,Very concerned,0.29117,1494,4282,0.27756,0.30478
2019,Bavaria,Somewhat concerned,0.41562,2014,4282,0.40086,0.43039
2019,Bavaria,Not concerned at all,0.12049,774,4282,0.11074,0.13024
2019,Berlin,Very concerned,0.33734,472,1131,0.30977,0.36491
2019,Berlin,Somewhat concerned,0.39699,484,1131,0.36846,0.42551
2019,Berlin,Not concerned at all,0.11584,175,1131,0.09718,0.13450
2019,Brandenburg,Very concerned,0.27916,405,1201,0.25378,0.30455
2019,Brandenburg,Somewhat concerned,0.44402,601,1201,0.41591,0.47213
2019,Brandenburg,Not concerned at all,0.08925,195,1201,0.07312,0.10538
2019,Mecklenburg-Western Pomerania,Very concerned,0.29755,222,646,0.26227,0.33284
2019,Mecklenburg-Western Pomerania,Somewhat concerned,0.42610,326,646,0.38793,0.46426
2019,Mecklenburg-Western Pomerania,Not concerned at all,0.10897,98,646,0.08492,0.13302
2019,Saxony,Very concerned,0.30677,616,1720,0.28497,0.32858
2019,Saxony,Somewhat concerned,0.42109,862,1720,0.39775,0.44443
2019,Saxony,Not concerned at all,0.11783,242,1720,0.10259,0.13307
2019,Saxony-Anhalt,Very concerned,0.30475,348,982,0.27594,0.33355
2019,Saxony-Anhalt,Somewhat concerned,0.43959,485,982,0.40853,0.47065
2019,Saxony-Anhalt,Not concerned at all,0.10581,149,982,0.08657,0.12506
2019,Thuringa,Very concerned,0.26484,340,992,0.23737,0.29232
2019,Thuringa,Somewhat concerned,0.41967,451,992,0.38894,0.45039
2019,Thuringa,Not concerned at all,0.16959,201,992,0.14622,0.19295
2020,Schleswig-Holstein,Very concerned,0.31921,349,1061,0.29115,0.34728
2020,Schleswig-Holstein,Somewhat concerned,0.38797,502,1061,0.35863,0.41730
2020,Schleswig-Holstein,Not concerned at all,0.08288,210,1061,0.06629,0.09948
2020,Hamburg,Very concerned,0.34468,201,600,0.30662,0.38274
2020,Hamburg,Somewhat concerned,0.41606,284,600,0.37659,0.45553
2020,Hamburg,Not concerned at all,0.06313,115,600,0.04365,0.08260
2020,Lower Saxony,Very concerned,0.30603,903,2874,0.28918,0.32288
2020,Lower Saxony,Somewhat concerned,0.40970,1275,2874,0.39171,0.42768
2020,Lower Saxony,Not concerned at all,0.11594,696,2874,0.10423,0.12764
2020,Bremen,Very concerned,0.34894,89,311,0.29588,0.40200
2020,Bremen,Somewhat concerned,0.40891,108,311,0.35418,0.46364
2020,Bremen,Not concerned at all,0.09757,114,311,0.06454,0.13060
2020,North Rhine-Westphalia,Very concerned,0.32726,2100,6536,0.31588,0.33864
2020,North Rhine-Westphalia,Somewhat concerned,0.41268,2921,6536,0.40075,0.42462
2020,North Rhine-Westphalia,Not concerned at all,0.10030,1515,6536,0.09301,0.10758
2020,Hesse,Very concerned,0.29090,621,2081,0.27138,0.31042
2020,Hesse,Somewhat concerned,0.43781,943,2081,0.41649,0.45913
2020,Hesse,Not concerned at all,0.10573,517,2081,0.09251,0.11894
2020,"Rhineland-Palatinate, Saarland",Very concerned,0.26849,424,1572,0.24657,0.29040
2020,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.43998,753,1572,0.41543,0.46453
2020,"Rhineland-Palatinate, Saarland",Not concerned at all,0.13676,395,1572,0.11977,0.15375
2020,Baden-Wuerttemberg,Very concerned,0.27574,904,3182,0.26021,0.29126
2020,Baden-Wuerttemberg,Somewhat concerned,0.40187,1488,3182,0.38484,0.41891
2020,Baden-Wuerttemberg,Not concerned at all,0.14174,790,3182,0.12962,0.15386
2020,Bavaria,Very concerned,0.29652,1362,4353,0.28295,0.31009
2020,Bavaria,Somewhat concerned,0.40785,2165,4353,0.39325,0.42245
2020,Bavaria,Not concerned at all,0.11689,826,4353,0.10734,0.12644
2020,Berlin,Very concerned,0.34280,493,1365,0.31761,0.36799
2020,Berlin,Somewhat concerned,0.39900,624,1365,0.37301,0.42499
2020,Berlin,Not concerned at all,0.10511,248,1365,0.08884,0.12139
2020,Brandenburg,Very concerned,0.23536,328,1148,0.21081,0.25991
2020,Brandenburg,Somewhat concerned,0.47606,612,1148,0.44715,0.50496
2020,Brandenburg,Not concerned at all,0.12610,208,1148,0.10689,0.14532
2020,Mecklenburg-Western Pomerania,Very concerned,0.25901,152,534,0.22182,0.29620
2020,Mecklenburg-Western Pomerania,Somewhat concerned,0.49460,290,534,0.45216,0.53705
2020,Mecklenburg-Western Pomerania,Not concerned at all,0.07424,92,534,0.05198,0.09650
2020,Saxony,Very concerned,0.30053,528,1661,0.27847,0.32259
2020,Saxony,Somewhat concerned,0.42132,821,1661,0.39757,0.44508
2020,Saxony,Not concerned at all,0.12145,312,1661,0.10573,0.13716
2020,Saxony-Anhalt,Very concerned,0.29738,309,963,0.26849,0.32626
2020,Saxony-Anhalt,Somewhat concerned,0.40836,480,963,0.37730,0.43942
2020,Saxony-Anhalt,Not concerned at all,0.11910,174,963,0.09863,0.13957
2020,Thuringa,Very concerned,0.27383,303,967,0.24571,0.30195
2020,Thuringa,Somewhat concerned,0.38019,420,967,0.34958,0.41081
2020,Thuringa,Not concerned at all,0.18733,244,967,0.16273,0.21194
2021,Schleswig-Holstein,Very concerned,0.28427,262,847,0.25388,0.31467
2021,Schleswig-Holstein,Somewhat concerned,0.39995,414,847,0.36694,0.43296
2021,Schleswig-Holstein,Not concerned at all,0.08791,171,847,0.06882,0.10699
2021,Hamburg,Very concerned,0.29672,152,452,0.25456,0.33888
2021,Hamburg,Somewhat concerned,0.49326,222,452,0.44712,0.53940
2021,Hamburg,Not concerned at all,0.05736,78,452,0.03590,0.07882
2021,Lower Saxony,Very concerned,0.28880,604,1923,0.26853,0.30906
2021,Lower Saxony,Somewhat concerned,0.43230,920,1923,0.41015,0.45445
2021,Lower Saxony,Not concerned at all,0.10268,399,1923,0.08910,0.11625
2021,Bremen,Very concerned,0.25174,48,155,0.18319,0.32029
2021,Bremen,Somewhat concerned,0.48881,66,155,0.40986,0.56776
2021,Bremen,Not concerned at all,0.17525,41,155,0.11521,0.23530
2021,North Rhine-Westphalia,Very concerned,0.32562,1492,4206,0.31145,0.33978
2021,North Rhine-Westphalia,Somewhat concerned,0.39565,1874,4206,0.38087,0.41043
2021,North Rhine-Westphalia,Not concerned at all,0.10404,840,4206,0.09481,0.11327
2021,Hesse,Very concerned,0.32637,418,1333,0.30118,0.35155
2021,Hesse,Somewhat concerned,0.41424,598,1333,0.38779,0.44070
2021,Hesse,Not concerned at all,0.09827,317,1333,0.08228,0.11425
2021,"Rhineland-Palatinate, Saarland",Very concerned,0.29290,308,1018,0.26493,0.32087
2021,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.45147,489,1018,0.42088,0.48205
2021,"Rhineland-Palatinate, Saarland",Not concerned at all,0.09908,221,1018,0.08071,0.11744
2021,Baden-Wuerttemberg,Very concerned,0.25842,649,2176,0.24003,0.27682
2021,Baden-Wuerttemberg,Somewhat concerned,0.41992,1047,2176,0.39918,0.44066
2021,Baden-Wuerttemberg,Not concerned at all,0.14173,480,2176,0.12707,0.15638
2021,Bavaria,Very concerned,0.27288,905,2864,0.25656,0.28919
2021,Bavaria,Somewhat concerned,0.45358,1488,2864,0.43535,0.47182
2021,Bavaria,Not concerned at all,0.09638,471,2864,0.08557,0.10719
2021,Berlin,Very concerned,0.29625,324,929,0.26687,0.32563
2021,Berlin,Somewhat concerned,0.41902,427,929,0.38727,0.45076
2021,Berlin,Not concerned at all,0.11202,178,929,0.09172,0.13231
2021,Brandenburg,Very concerned,0.25611,235,706,0.22389,0.28833
2021,Brandenburg,Somewhat concerned,0.43938,343,706,0.40274,0.47602
2021,Brandenburg,Not concerned at all,0.12148,128,706,0.09737,0.14560
2021,Mecklenburg-Western Pomerania,Very concerned,0.30477,124,410,0.26016,0.34938
2021,Mecklenburg-Western Pomerania,Somewhat concerned,0.42345,226,410,0.37557,0.47134
2021,Mecklenburg-Western Pomerania,Not concerned at all,0.12619,60,410,0.09401,0.15837
2021,Saxony,Very concerned,0.28254,371,1166,0.25669,0.30840
2021,Saxony,Somewhat concerned,0.43761,602,1166,0.40912,0.46609
2021,Saxony,Not concerned at all,0.11557,193,1166,0.09721,0.13393
2021,Saxony-Anhalt,Very concerned,0.28711,202,608,0.25112,0.32310
2021,Saxony-Anhalt,Somewhat concerned,0.41089,294,608,0.37175,0.45003
2021,Saxony-Anhalt,Not concerned at all,0.15989,112,608,0.13073,0.18904
2021,Thuringa,Very concerned,0.27969,210,637,0.24481,0.31458
2021,Thuringa,Somewhat concerned,0.41850,308,637,0.38016,0.45684
2021,Thuringa,Not concerned at all,0.12520,119,637,0.09948,0.15092
