year,bula_h,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Hamburg,Not Working,0.35934,191,458,0.31535,0.40333
2021,Lower Saxony,Full Time,0.28652,618,1971,0.26655,0.30648
2021,Lower Saxony,Part Time,0.22918,523,1971,0.21062,0.24774
2021,Lower Saxony,Not Working,0.31824,830,1971,0.29767,0.33881
2021,Bremen,Full Time,0.24196,42,155,0.17432,0.30960
2021,Bremen,Part Time,0.18626,32,155,0.12477,0.24775
2021,Bremen,Not Working,0.48759,81,155,0.40864,0.56653
2021,North Rhine-Westphalia,Full Time,0.30071,1358,4331,0.28705,0.31437
2021,North Rhine-Westphalia,Part Time,0.19567,1065,4331,0.18385,0.20748
2021,North Rhine-Westphalia,Not Working,0.34728,1908,4331,0.33310,0.36146
2021,Hesse,Full Time,0.30027,459,1369,0.27598,0.32456
2021,Hesse,Part Time,0.18893,317,1369,0.16818,0.20967
2021,Hesse,Not Working,0.36341,593,1369,0.33792,0.38890
2021,"Rhineland-Palatinate, Saarland",Full Time,0.29107,338,1048,0.26355,0.31859
2021,"Rhineland-Palatinate, Saarland",Part Time,0.17757,231,1048,0.15442,0.20072
2021,"Rhineland-Palatinate, Saarland",Not Working,0.39276,479,1048,0.36317,0.42234
2021,Baden-Wuerttemberg,Full Time,0.31337,823,2228,0.29411,0.33264
2021,Baden-Wuerttemberg,Part Time,0.21232,608,2228,0.19533,0.22930
2021,Baden-Wuerttemberg,Not Working,0.30479,797,2228,0.28567,0.32390
2021,Bavaria,Full Time,0.30853,1064,2933,0.29182,0.32525
2021,Bavaria,Part Time,0.20327,783,2933,0.18870,0.21783
2021,Bavaria,Not Working,0.32490,1086,2933,0.30795,0.34185
2021,Berlin,Full Time,0.29543,311,946,0.26634,0.32452
2021,Berlin,Part Time,0.20646,257,946,0.18065,0.23227
2021,Berlin,Not Working,0.33263,378,946,0.30259,0.36267
2021,Brandenburg,Full Time,0.35452,257,721,0.31958,0.38946
2021,Brandenburg,Part Time,0.14702,148,721,0.12115,0.17289
2021,Brandenburg,Not Working,0.32768,316,721,0.29340,0.36197
2021,Mecklenburg-Western Pomerania,Full Time,0.26824,147,419,0.22576,0.31071
2021,Mecklenburg-Western Pomerania,Part Time,0.19345,91,419,0.15558,0.23132
2021,Mecklenburg-Western Pomerania,Not Working,0.41557,181,419,0.36833,0.46282
2021,Saxony,Full Time,0.34192,430,1193,0.31499,0.36885
2021,Saxony,Part Time,0.18838,280,1193,0.16619,0.21058
2021,Saxony,Not Working,0.32490,483,1193,0.29832,0.35149
2021,Saxony-Anhalt,Full Time,0.33148,227,632,0.29475,0.36822
2021,Saxony-Anhalt,Part Time,0.12618,117,632,0.10027,0.15209
2021,Saxony-Anhalt,Not Working,0.41723,288,632,0.37875,0.45570
2021,Thuringa,Full Time,0.29086,238,654,0.25602,0.32569
2021,Thuringa,Part Time,0.21639,141,654,0.18481,0.24798
2021,Thuringa,Not Working,0.32587,275,654,0.28992,0.36182
