year,age_gr,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,2nd Quintile,Part Time,0.33642,259,735,0.30223,0.37060
2010,30-45 y.,2nd Quintile,Not Working,0.10288,97,735,0.08090,0.12485
2010,30-45 y.,3rd Quintile,Full Time,0.65193,514,865,0.62016,0.68369
2010,30-45 y.,3rd Quintile,Part Time,0.30862,289,865,0.27782,0.33942
2010,30-45 y.,3rd Quintile,Not Working,0.03945,62,865,0.02647,0.05243
2010,30-45 y.,4th Quintile,Full Time,0.70628,611,934,0.67705,0.73551
2010,30-45 y.,4th Quintile,Part Time,0.26039,262,934,0.23223,0.28855
2010,30-45 y.,4th Quintile,Not Working,0.03333,61,934,0.02181,0.04485
2010,30-45 y.,5th Quintile,Full Time,0.82408,713,975,0.80017,0.84800
2010,30-45 y.,5th Quintile,Part Time,0.15586,216,975,0.13308,0.17864
2010,30-45 y.,5th Quintile,Not Working,0.02006,46,975,0.01125,0.02886
2010,46-65 y.,1st Quintile,Full Time,0.13995,116,729,0.11475,0.16515
2010,46-65 y.,1st Quintile,Part Time,0.33361,247,729,0.29936,0.36786
2010,46-65 y.,1st Quintile,Not Working,0.52644,366,729,0.49017,0.56271
2010,46-65 y.,2nd Quintile,Full Time,0.37255,315,827,0.33958,0.40553
2010,46-65 y.,2nd Quintile,Part Time,0.31238,247,827,0.28077,0.34398
2010,46-65 y.,2nd Quintile,Not Working,0.31507,265,827,0.28339,0.34675
2010,46-65 y.,3rd Quintile,Full Time,0.53780,493,973,0.50646,0.56914
2010,46-65 y.,3rd Quintile,Part Time,0.25088,262,973,0.22363,0.27814
2010,46-65 y.,3rd Quintile,Not Working,0.21132,218,973,0.18565,0.23698
2010,46-65 y.,4th Quintile,Full Time,0.56864,727,1313,0.54184,0.59543
2010,46-65 y.,4th Quintile,Part Time,0.25999,363,1313,0.23626,0.28373
2010,46-65 y.,4th Quintile,Not Working,0.17137,223,1313,0.15098,0.19176
2010,46-65 y.,5th Quintile,Full Time,0.66962,1401,2167,0.64981,0.68943
2010,46-65 y.,5th Quintile,Part Time,0.21751,485,2167,0.20013,0.23488
2010,46-65 y.,5th Quintile,Not Working,0.11288,281,2167,0.09955,0.12620
2010,66 and older,1st Quintile,Not Working,0.96773,696,696,0.95459,0.98087
2010,66 and older,2nd Quintile,Not Working,0.96384,939,939,0.95189,0.97579
2010,66 and older,3rd Quintile,Part Time,0.06268,45,826,0.04614,0.07922
2010,66 and older,3rd Quintile,Not Working,0.92805,781,826,0.91042,0.94569
2010,66 and older,4th Quintile,Part Time,0.06602,53,683,0.04739,0.08466
2010,66 and older,4th Quintile,Not Working,0.91740,630,683,0.89674,0.93806
2010,66 and older,5th Quintile,Full Time,0.05283,47,801,0.03733,0.06833
2010,66 and older,5th Quintile,Part Time,0.12475,95,801,0.10186,0.14765
2010,66 and older,5th Quintile,Not Working,0.82241,659,801,0.79593,0.84890
2011,17-29 y.,1st Quintile,Full Time,0.20865,193,1197,0.18562,0.23168
2011,17-29 y.,1st Quintile,Part Time,0.35035,343,1197,0.32331,0.37739
2011,17-29 y.,1st Quintile,Not Working,0.44101,661,1197,0.41287,0.46914
2011,17-29 y.,2nd Quintile,Full Time,0.36136,245,835,0.32876,0.39397
2011,17-29 y.,2nd Quintile,Part Time,0.32227,265,835,0.29055,0.35398
2011,17-29 y.,2nd Quintile,Not Working,0.31637,325,835,0.28481,0.34793
2011,17-29 y.,3rd Quintile,Full Time,0.47449,243,673,0.43673,0.51224
2011,17-29 y.,3rd Quintile,Part Time,0.27142,200,673,0.23780,0.30504
2011,17-29 y.,3rd Quintile,Not Working,0.25409,230,673,0.22118,0.28701
2011,17-29 y.,4th Quintile,Full Time,0.47454,225,569,0.43347,0.51560
2011,17-29 y.,4th Quintile,Part Time,0.26173,157,569,0.22558,0.29788
2011,17-29 y.,4th Quintile,Not Working,0.26374,187,569,0.22750,0.29998
2011,17-29 y.,5th Quintile,Full Time,0.54181,179,461,0.49628,0.58735
2011,17-29 y.,5th Quintile,Part Time,0.22097,114,461,0.18305,0.25888
2011,17-29 y.,5th Quintile,Not Working,0.23722,168,461,0.19835,0.27609
2011,30-45 y.,1st Quintile,Full Time,0.28040,417,1672,0.25887,0.30194
2011,30-45 y.,1st Quintile,Part Time,0.37034,635,1672,0.34718,0.39349
2011,30-45 y.,1st Quintile,Not Working,0.34926,620,1672,0.32640,0.37212
2011,30-45 y.,2nd Quintile,Full Time,0.54553,787,1749,0.52219,0.56887
2011,30-45 y.,2nd Quintile,Part Time,0.35622,670,1749,0.33377,0.37867
2011,30-45 y.,2nd Quintile,Not Working,0.09825,292,1749,0.08429,0.11220
2011,30-45 y.,3rd Quintile,Full Time,0.58496,783,1513,0.56012,0.60980
2011,30-45 y.,3rd Quintile,Part Time,0.34453,533,1513,0.32057,0.36848
2011,30-45 y.,3rd Quintile,Not Working,0.07051,197,1513,0.05761,0.08342
2011,30-45 y.,4th Quintile,Full Time,0.68980,845,1466,0.66611,0.71349
2011,30-45 y.,4th Quintile,Part Time,0.26339,480,1466,0.24083,0.28595
2011,30-45 y.,4th Quintile,Not Working,0.04681,141,1466,0.03600,0.05763
2011,30-45 y.,5th Quintile,Full Time,0.79949,935,1426,0.77870,0.82028
2011,30-45 y.,5th Quintile,Part Time,0.17432,382,1426,0.15462,0.19402
2011,30-45 y.,5th Quintile,Not Working,0.02619,109,1426,0.01790,0.03448
2011,46-65 y.,1st Quintile,Full Time,0.16817,205,1091,0.14597,0.19038
2011,46-65 y.,1st Quintile,Part Time,0.32392,400,1091,0.29614,0.35171
2011,46-65 y.,1st Quintile,Not Working,0.50790,486,1091,0.47822,0.53758
2011,46-65 y.,2nd Quintile,Full Time,0.39861,391,1006,0.36834,0.42888
2011,46-65 y.,2nd Quintile,Part Time,0.32305,358,1006,0.29413,0.35196
2011,46-65 y.,2nd Quintile,Not Working,0.27834,257,1006,0.25063,0.30605
2011,46-65 y.,3rd Quintile,Full Time,0.52291,621,1200,0.49464,0.55118
2011,46-65 y.,3rd Quintile,Part Time,0.27833,355,1200,0.25296,0.30370
2011,46-65 y.,3rd Quintile,Not Working,0.19876,224,1200,0.17617,0.22135
2011,46-65 y.,4th Quintile,Full Time,0.59472,831,1438,0.56934,0.62010
2011,46-65 y.,4th Quintile,Part Time,0.25894,397,1438,0.23629,0.28159
2011,46-65 y.,4th Quintile,Not Working,0.14634,210,1438,0.12806,0.16461
2011,46-65 y.,5th Quintile,Full Time,0.65177,1386,2162,0.63168,0.67185
2011,46-65 y.,5th Quintile,Part Time,0.22380,499,2162,0.20622,0.24137
2011,46-65 y.,5th Quintile,Not Working,0.12444,277,2162,0.11052,0.13835
2011,66 and older,1st Quintile,Not Working,0.96332,672,672,0.94910,0.97754
2011,66 and older,2nd Quintile,Part Time,0.04779,41,941,0.03415,0.06143
2011,66 and older,2nd Quintile,Not Working,0.95174,900,941,0.93803,0.96544
2011,66 and older,3rd Quintile,Part Time,0.05612,40,783,0.03999,0.07226
2011,66 and older,3rd Quintile,Not Working,0.94029,743,783,0.92368,0.95690
2011,66 and older,4th Quintile,Part Time,0.09062,59,606,0.06774,0.11349
2011,66 and older,4th Quintile,Not Working,0.90079,547,606,0.87696,0.92461
2011,66 and older,5th Quintile,Full Time,0.06271,37,784,0.04573,0.07970
2011,66 and older,5th Quintile,Part Time,0.13128,99,784,0.10763,0.15494
2011,66 and older,5th Quintile,Not Working,0.80601,648,784,0.77831,0.83370
2012,17-29 y.,1st Quintile,Full Time,0.20953,217,1375,0.18801,0.23105
2012,17-29 y.,1st Quintile,Part Time,0.34109,427,1375,0.31602,0.36616
2012,17-29 y.,1st Quintile,Not Working,0.44938,731,1375,0.42308,0.47568
2012,17-29 y.,2nd Quintile,Full Time,0.38079,253,869,0.34848,0.41309
2012,17-29 y.,2nd Quintile,Part Time,0.31466,236,869,0.28376,0.34555
2012,17-29 y.,2nd Quintile,Not Working,0.30456,380,869,0.27394,0.33518
2012,17-29 y.,3rd Quintile,Full Time,0.44923,295,762,0.41389,0.48457
2012,17-29 y.,3rd Quintile,Part Time,0.30390,196,762,0.27122,0.33658
2012,17-29 y.,3rd Quintile,Not Working,0.24687,271,762,0.21624,0.27751
2012,17-29 y.,4th Quintile,Full Time,0.50980,267,653,0.47143,0.54818
2012,17-29 y.,4th Quintile,Part Time,0.23503,172,653,0.20248,0.26757
2012,17-29 y.,4th Quintile,Not Working,0.25517,214,653,0.22171,0.28863
2012,17-29 y.,5th Quintile,Full Time,0.45465,163,473,0.40973,0.49957
2012,17-29 y.,5th Quintile,Part Time,0.25066,123,473,0.21156,0.28976
2012,17-29 y.,5th Quintile,Not Working,0.29469,187,473,0.25356,0.33582
2012,30-45 y.,1st Quintile,Full Time,0.29694,520,1974,0.27678,0.31710
2012,30-45 y.,1st Quintile,Part Time,0.37294,744,1974,0.35160,0.39428
2012,30-45 y.,1st Quintile,Not Working,0.33013,710,1974,0.30938,0.35088
2012,30-45 y.,2nd Quintile,Full Time,0.50084,782,1797,0.47771,0.52396
2012,30-45 y.,2nd Quintile,Part Time,0.33972,711,1797,0.31782,0.36163
2012,30-45 y.,2nd Quintile,Not Working,0.15944,304,1797,0.14251,0.17637
2012,30-45 y.,3rd Quintile,Full Time,0.64475,899,1702,0.62201,0.66750
2012,30-45 y.,3rd Quintile,Part Time,0.26287,607,1702,0.24195,0.28379
2012,30-45 y.,3rd Quintile,Not Working,0.09238,196,1702,0.07862,0.10614
2012,30-45 y.,4th Quintile,Full Time,0.67457,923,1581,0.65146,0.69767
2012,30-45 y.,4th Quintile,Part Time,0.28012,523,1581,0.25798,0.30227
2012,30-45 y.,4th Quintile,Not Working,0.04531,135,1581,0.03505,0.05557
2012,30-45 y.,5th Quintile,Full Time,0.79778,975,1468,0.77723,0.81834
2012,30-45 y.,5th Quintile,Part Time,0.17056,391,1468,0.15131,0.18980
2012,30-45 y.,5th Quintile,Not Working,0.03166,102,1468,0.02270,0.04062
2012,46-65 y.,1st Quintile,Full Time,0.15943,279,1417,0.14037,0.17850
2012,46-65 y.,1st Quintile,Part Time,0.34229,509,1417,0.31758,0.36701
2012,46-65 y.,1st Quintile,Not Working,0.49828,629,1417,0.47223,0.52432
2012,46-65 y.,2nd Quintile,Full Time,0.39615,512,1244,0.36896,0.42334
2012,46-65 y.,2nd Quintile,Part Time,0.31915,408,1244,0.29323,0.34506
2012,46-65 y.,2nd Quintile,Not Working,0.28471,324,1244,0.25962,0.30979
2012,46-65 y.,3rd Quintile,Full Time,0.51274,767,1531,0.48770,0.53779
2012,46-65 y.,3rd Quintile,Part Time,0.28726,473,1531,0.26459,0.30993
2012,46-65 y.,3rd Quintile,Not Working,0.20000,291,1531,0.17996,0.22004
2012,46-65 y.,4th Quintile,Full Time,0.60379,1012,1773,0.58101,0.62656
2012,46-65 y.,4th Quintile,Part Time,0.25480,496,1773,0.23451,0.27509
2012,46-65 y.,4th Quintile,Not Working,0.14141,265,1773,0.12519,0.15764
2012,46-65 y.,5th Quintile,Full Time,0.66479,1617,2479,0.64620,0.68338
2012,46-65 y.,5th Quintile,Part Time,0.22363,567,2479,0.20722,0.24003
2012,46-65 y.,5th Quintile,Not Working,0.11159,295,2479,0.09919,0.12398
2012,66 and older,1st Quintile,Not Working,0.97601,772,772,0.96520,0.98681
2012,66 and older,2nd Quintile,Part Time,0.04884,53,1146,0.03635,0.06132
2012,66 and older,2nd Quintile,Not Working,0.94515,1093,1146,0.93196,0.95833
2012,66 and older,3rd Quintile,Part Time,0.06232,54,932,0.04679,0.07785
2012,66 and older,3rd Quintile,Not Working,0.93575,878,932,0.92000,0.95150
2012,66 and older,4th Quintile,Part Time,0.08472,71,832,0.06579,0.10366
2012,66 and older,4th Quintile,Not Working,0.90105,761,832,0.88074,0.92135
2012,66 and older,5th Quintile,Full Time,0.05446,38,879,0.03945,0.06947
2012,66 and older,5th Quintile,Part Time,0.13820,120,879,0.11537,0.16103
2012,66 and older,5th Quintile,Not Working,0.80734,721,879,0.78125,0.83343
2013,17-29 y.,1st Quintile,Full Time,0.20747,218,1317,0.18556,0.22938
2013,17-29 y.,1st Quintile,Part Time,0.36314,396,1317,0.33716,0.38912
2013,17-29 y.,1st Quintile,Not Working,0.42938,703,1317,0.40264,0.45613
2013,17-29 y.,2nd Quintile,Full Time,0.38654,268,951,0.35557,0.41750
2013,17-29 y.,2nd Quintile,Part Time,0.30632,284,951,0.27701,0.33563
2013,17-29 y.,2nd Quintile,Not Working,0.30714,399,951,0.27781,0.33648
2013,17-29 y.,3rd Quintile,Full Time,0.46001,274,764,0.42464,0.49537
2013,17-29 y.,3rd Quintile,Part Time,0.25250,209,764,0.22168,0.28333
2013,17-29 y.,3rd Quintile,Not Working,0.28749,281,764,0.25537,0.31960
2013,17-29 y.,4th Quintile,Full Time,0.52165,282,649,0.48319,0.56011
2013,17-29 y.,4th Quintile,Part Time,0.25042,167,649,0.21706,0.28378
2013,17-29 y.,4th Quintile,Not Working,0.22793,200,649,0.19563,0.26023
2013,17-29 y.,5th Quintile,Full Time,0.42956,184,512,0.38664,0.47248
2013,17-29 y.,5th Quintile,Part Time,0.27774,138,512,0.23891,0.31658
2013,17-29 y.,5th Quintile,Not Working,0.29270,190,512,0.25325,0.33215
2013,30-45 y.,1st Quintile,Full Time,0.27516,450,1785,0.25444,0.29589
2013,30-45 y.,1st Quintile,Part Time,0.37546,709,1785,0.35299,0.39793
2013,30-45 y.,1st Quintile,Not Working,0.34938,626,1785,0.32726,0.37150
2013,30-45 y.,2nd Quintile,Full Time,0.53164,840,1791,0.50852,0.55475
2013,30-45 y.,2nd Quintile,Part Time,0.34504,714,1791,0.32302,0.36707
2013,30-45 y.,2nd Quintile,Not Working,0.12332,237,1791,0.10809,0.13855
2013,30-45 y.,3rd Quintile,Full Time,0.60098,833,1573,0.57677,0.62519
2013,30-45 y.,3rd Quintile,Part Time,0.32622,590,1573,0.30304,0.34940
2013,30-45 y.,3rd Quintile,Not Working,0.07280,150,1573,0.05996,0.08565
2013,30-45 y.,4th Quintile,Full Time,0.67112,887,1517,0.64747,0.69477
2013,30-45 y.,4th Quintile,Part Time,0.26635,515,1517,0.24410,0.28860
2013,30-45 y.,4th Quintile,Not Working,0.06253,115,1517,0.05034,0.07472
2013,30-45 y.,5th Quintile,Full Time,0.78693,939,1385,0.76536,0.80850
2013,30-45 y.,5th Quintile,Part Time,0.17907,364,1385,0.15887,0.19927
2013,30-45 y.,5th Quintile,Not Working,0.03400,82,1385,0.02445,0.04355
2013,46-65 y.,1st Quintile,Full Time,0.16925,271,1447,0.14992,0.18857
2013,46-65 y.,1st Quintile,Part Time,0.29590,521,1447,0.27238,0.31943
2013,46-65 y.,1st Quintile,Not Working,0.53485,655,1447,0.50914,0.56056
2013,46-65 y.,2nd Quintile,Full Time,0.40507,576,1380,0.37916,0.43098
2013,46-65 y.,2nd Quintile,Part Time,0.32762,468,1380,0.30285,0.35240
2013,46-65 y.,2nd Quintile,Not Working,0.26731,336,1380,0.24395,0.29067
2013,46-65 y.,3rd Quintile,Full Time,0.50419,800,1630,0.47991,0.52847
2013,46-65 y.,3rd Quintile,Part Time,0.29457,514,1630,0.27244,0.31671
2013,46-65 y.,3rd Quintile,Not Working,0.20124,316,1630,0.18177,0.22071
2013,46-65 y.,4th Quintile,Full Time,0.59493,1109,1920,0.57296,0.61689
2013,46-65 y.,4th Quintile,Part Time,0.26748,548,1920,0.24767,0.28728
2013,46-65 y.,4th Quintile,Not Working,0.13759,263,1920,0.12218,0.15301
2013,46-65 y.,5th Quintile,Full Time,0.67884,1730,2654,0.66107,0.69661
2013,46-65 y.,5th Quintile,Part Time,0.22090,642,2654,0.20512,0.23669
2013,46-65 y.,5th Quintile,Not Working,0.10026,282,2654,0.08883,0.11169
2013,66 and older,1st Quintile,Part Time,0.03698,36,826,0.02410,0.04985
2013,66 and older,1st Quintile,Not Working,0.96276,790,826,0.94984,0.97568
2013,66 and older,2nd Quintile,Part Time,0.03662,47,1218,0.02607,0.04718
2013,66 and older,2nd Quintile,Not Working,0.96079,1171,1218,0.94989,0.97170
2013,66 and older,3rd Quintile,Part Time,0.07638,75,1052,0.06032,0.09243
2013,66 and older,3rd Quintile,Not Working,0.92098,977,1052,0.90467,0.93729
2013,66 and older,4th Quintile,Part Time,0.08944,76,859,0.07035,0.10854
2013,66 and older,4th Quintile,Not Working,0.89385,783,859,0.87324,0.91446
2013,66 and older,5th Quintile,Full Time,0.04248,35,982,0.02986,0.05511
2013,66 and older,5th Quintile,Part Time,0.14174,144,982,0.11991,0.16357
2013,66 and older,5th Quintile,Not Working,0.81578,803,982,0.79152,0.84004
2014,17-29 y.,1st Quintile,Full Time,0.16913,250,1655,0.15106,0.18720
2014,17-29 y.,1st Quintile,Part Time,0.39679,518,1655,0.37321,0.42037
2014,17-29 y.,1st Quintile,Not Working,0.43408,887,1655,0.41019,0.45796
2014,17-29 y.,2nd Quintile,Full Time,0.32518,288,1024,0.29647,0.35388
2014,17-29 y.,2nd Quintile,Part Time,0.33504,293,1024,0.30612,0.36397
2014,17-29 y.,2nd Quintile,Not Working,0.33978,443,1024,0.31076,0.36881
2014,17-29 y.,3rd Quintile,Full Time,0.46133,330,858,0.42795,0.49471
2014,17-29 y.,3rd Quintile,Part Time,0.27075,223,858,0.24100,0.30050
2014,17-29 y.,3rd Quintile,Not Working,0.26792,305,858,0.23827,0.29757
2014,17-29 y.,4th Quintile,Full Time,0.53693,344,803,0.50242,0.57144
2014,17-29 y.,4th Quintile,Part Time,0.24768,203,803,0.21780,0.27755
2014,17-29 y.,4th Quintile,Not Working,0.21539,256,803,0.18694,0.24384
2014,17-29 y.,5th Quintile,Full Time,0.48242,214,529,0.43980,0.52504
2014,17-29 y.,5th Quintile,Part Time,0.24080,120,529,0.20433,0.27727
2014,17-29 y.,5th Quintile,Not Working,0.27678,195,529,0.23862,0.31495
2014,30-45 y.,1st Quintile,Full Time,0.23087,436,1891,0.21187,0.24986
2014,30-45 y.,1st Quintile,Part Time,0.38704,707,1891,0.36508,0.40900
2014,30-45 y.,1st Quintile,Not Working,0.38209,748,1891,0.36019,0.40400
2014,30-45 y.,2nd Quintile,Full Time,0.47766,891,1928,0.45536,0.49996
2014,30-45 y.,2nd Quintile,Part Time,0.37074,754,1928,0.34918,0.39231
2014,30-45 y.,2nd Quintile,Not Working,0.15160,283,1928,0.13559,0.16761
2014,30-45 y.,3rd Quintile,Full Time,0.59299,918,1702,0.56964,0.61634
2014,30-45 y.,3rd Quintile,Part Time,0.32331,629,1702,0.30108,0.34554
2014,30-45 y.,3rd Quintile,Not Working,0.08370,155,1702,0.07054,0.09686
2014,30-45 y.,4th Quintile,Full Time,0.68688,931,1561,0.66387,0.70990
2014,30-45 y.,4th Quintile,Part Time,0.25659,513,1561,0.23491,0.27826
2014,30-45 y.,4th Quintile,Not Working,0.05653,117,1561,0.04507,0.06799
2014,30-45 y.,5th Quintile,Full Time,0.78593,980,1437,0.76471,0.80714
2014,30-45 y.,5th Quintile,Part Time,0.17337,372,1437,0.15379,0.19295
2014,30-45 y.,5th Quintile,Not Working,0.04070,85,1437,0.03048,0.05092
2014,46-65 y.,1st Quintile,Full Time,0.16146,292,1647,0.14368,0.17924
2014,46-65 y.,1st Quintile,Part Time,0.31414,612,1647,0.29171,0.33656
2014,46-65 y.,1st Quintile,Not Working,0.52440,743,1647,0.50027,0.54853
2014,46-65 y.,2nd Quintile,Full Time,0.37800,601,1454,0.35307,0.40294
2014,46-65 y.,2nd Quintile,Part Time,0.33139,498,1454,0.30719,0.35559
2014,46-65 y.,2nd Quintile,Not Working,0.29061,355,1454,0.26726,0.31395
2014,46-65 y.,3rd Quintile,Full Time,0.51525,821,1661,0.49121,0.53929
2014,46-65 y.,3rd Quintile,Part Time,0.28612,514,1661,0.26438,0.30786
2014,46-65 y.,3rd Quintile,Not Working,0.19863,326,1661,0.17944,0.21782
2014,46-65 y.,4th Quintile,Full Time,0.59319,1147,1968,0.57148,0.61489
2014,46-65 y.,4th Quintile,Part Time,0.26744,554,1968,0.24788,0.28701
2014,46-65 y.,4th Quintile,Not Working,0.13937,267,1968,0.12406,0.15468
2014,46-65 y.,5th Quintile,Full Time,0.69625,1698,2578,0.67849,0.71401
2014,46-65 y.,5th Quintile,Part Time,0.22466,637,2578,0.20855,0.24078
2014,46-65 y.,5th Quintile,Not Working,0.07909,243,2578,0.06867,0.08951
2014,66 and older,1st Quintile,Part Time,0.03986,36,805,0.02634,0.05338
2014,66 and older,1st Quintile,Not Working,0.95903,769,805,0.94533,0.97273
2014,66 and older,2nd Quintile,Part Time,0.06468,77,1259,0.05108,0.07827
2014,66 and older,2nd Quintile,Not Working,0.93173,1182,1259,0.91779,0.94566
2014,66 and older,3rd Quintile,Part Time,0.07278,76,1045,0.05702,0.08854
2014,66 and older,3rd Quintile,Not Working,0.91787,969,1045,0.90122,0.93453
2014,66 and older,4th Quintile,Part Time,0.08604,83,896,0.06767,0.10441
2014,66 and older,4th Quintile,Not Working,0.90374,813,896,0.88442,0.92307
2014,66 and older,5th Quintile,Full Time,0.06005,52,917,0.04467,0.07544
2014,66 and older,5th Quintile,Part Time,0.12814,125,917,0.10650,0.14979
2014,66 and older,5th Quintile,Not Working,0.81180,740,917,0.78649,0.83712
2015,17-29 y.,1st Quintile,Full Time,0.17452,213,1434,0.15487,0.19417
2015,17-29 y.,1st Quintile,Part Time,0.40791,466,1434,0.38246,0.43335
2015,17-29 y.,1st Quintile,Not Working,0.41757,755,1434,0.39204,0.44311
2015,17-29 y.,2nd Quintile,Full Time,0.38943,287,994,0.35910,0.41976
2015,17-29 y.,2nd Quintile,Part Time,0.27619,298,994,0.24838,0.30400
2015,17-29 y.,2nd Quintile,Not Working,0.33439,409,994,0.30504,0.36373
2015,17-29 y.,3rd Quintile,Full Time,0.45088,336,855,0.41750,0.48425
2015,17-29 y.,3rd Quintile,Part Time,0.28044,239,855,0.25031,0.31057
2015,17-29 y.,3rd Quintile,Not Working,0.26868,280,855,0.23895,0.29841
2015,17-29 y.,4th Quintile,Full Time,0.55500,331,704,0.51826,0.59173
2015,17-29 y.,4th Quintile,Part Time,0.21381,148,704,0.18350,0.24412
2015,17-29 y.,4th Quintile,Not Working,0.23119,225,704,0.20003,0.26236
2015,17-29 y.,5th Quintile,Full Time,0.44396,174,511,0.40084,0.48708
2015,17-29 y.,5th Quintile,Part Time,0.26403,139,511,0.22577,0.30228
2015,17-29 y.,5th Quintile,Not Working,0.29201,198,511,0.25255,0.33148
2015,30-45 y.,1st Quintile,Full Time,0.24593,367,1582,0.22470,0.26716
2015,30-45 y.,1st Quintile,Part Time,0.37205,602,1582,0.34823,0.39588
2015,30-45 y.,1st Quintile,Not Working,0.38202,613,1582,0.35807,0.40597
2015,30-45 y.,2nd Quintile,Full Time,0.49283,769,1657,0.46875,0.51691
2015,30-45 y.,2nd Quintile,Part Time,0.39016,680,1657,0.36667,0.41366
2015,30-45 y.,2nd Quintile,Not Working,0.11701,208,1657,0.10153,0.13249
2015,30-45 y.,3rd Quintile,Full Time,0.59764,842,1536,0.57310,0.62217
2015,30-45 y.,3rd Quintile,Part Time,0.32454,562,1536,0.30112,0.34797
2015,30-45 y.,3rd Quintile,Not Working,0.07782,132,1536,0.06442,0.09122
2015,30-45 y.,4th Quintile,Full Time,0.69193,822,1366,0.66743,0.71642
2015,30-45 y.,4th Quintile,Part Time,0.25832,455,1366,0.23510,0.28154
2015,30-45 y.,4th Quintile,Not Working,0.04975,89,1366,0.03822,0.06129
2015,30-45 y.,5th Quintile,Full Time,0.77525,834,1246,0.75206,0.79843
2015,30-45 y.,5th Quintile,Part Time,0.20058,358,1246,0.17834,0.22282
2015,30-45 y.,5th Quintile,Not Working,0.02417,54,1246,0.01564,0.03270
2015,46-65 y.,1st Quintile,Full Time,0.15878,296,1481,0.14016,0.17740
2015,46-65 y.,1st Quintile,Part Time,0.32518,530,1481,0.30132,0.34905
2015,46-65 y.,1st Quintile,Not Working,0.51604,655,1481,0.49058,0.54150
2015,46-65 y.,2nd Quintile,Full Time,0.38086,626,1479,0.35610,0.40561
2015,46-65 y.,2nd Quintile,Part Time,0.33313,504,1479,0.30910,0.35716
2015,46-65 y.,2nd Quintile,Not Working,0.28601,349,1479,0.26297,0.30905
2015,46-65 y.,3rd Quintile,Full Time,0.53699,786,1556,0.51221,0.56178
2015,46-65 y.,3rd Quintile,Part Time,0.29820,500,1556,0.27546,0.32094
2015,46-65 y.,3rd Quintile,Not Working,0.16481,270,1556,0.14637,0.18325
2015,46-65 y.,4th Quintile,Full Time,0.61342,1124,1899,0.59151,0.63533
2015,46-65 y.,4th Quintile,Part Time,0.27765,569,1899,0.25750,0.29779
2015,46-65 y.,4th Quintile,Not Working,0.10893,206,1899,0.09491,0.12295
2015,46-65 y.,5th Quintile,Full Time,0.68895,1623,2479,0.67073,0.70718
2015,46-65 y.,5th Quintile,Part Time,0.23214,630,2479,0.21552,0.24876
2015,46-65 y.,5th Quintile,Not Working,0.07891,226,2479,0.06829,0.08952
2015,66 and older,1st Quintile,Part Time,0.04616,39,731,0.03094,0.06138
2015,66 and older,1st Quintile,Not Working,0.95257,692,731,0.93715,0.96799
2015,66 and older,2nd Quintile,Part Time,0.05443,79,1282,0.04201,0.06686
2015,66 and older,2nd Quintile,Not Working,0.94219,1203,1282,0.92941,0.95497
2015,66 and older,3rd Quintile,Part Time,0.06902,89,1036,0.05358,0.08447
2015,66 and older,3rd Quintile,Not Working,0.91710,947,1036,0.90030,0.93390
2015,66 and older,4th Quintile,Part Time,0.09082,86,875,0.07177,0.10987
2015,66 and older,4th Quintile,Not Working,0.88711,789,875,0.86613,0.90809
2015,66 and older,5th Quintile,Full Time,0.06172,54,932,0.04626,0.07718
2015,66 and older,5th Quintile,Part Time,0.14858,136,932,0.12573,0.17143
2015,66 and older,5th Quintile,Not Working,0.78970,742,932,0.76352,0.81588
2016,17-29 y.,1st Quintile,Full Time,0.16155,217,1463,0.14268,0.18041
2016,17-29 y.,1st Quintile,Part Time,0.37491,470,1463,0.35010,0.39973
2016,17-29 y.,1st Quintile,Not Working,0.46354,776,1463,0.43798,0.48910
2016,17-29 y.,2nd Quintile,Full Time,0.34508,300,1007,0.31570,0.37446
2016,17-29 y.,2nd Quintile,Part Time,0.33664,327,1007,0.30744,0.36585
2016,17-29 y.,2nd Quintile,Not Working,0.31828,380,1007,0.28949,0.34706
2016,17-29 y.,3rd Quintile,Full Time,0.44296,316,786,0.40821,0.47771
2016,17-29 y.,3rd Quintile,Part Time,0.30071,219,786,0.26863,0.33279
2016,17-29 y.,3rd Quintile,Not Working,0.25633,251,786,0.22579,0.28687
2016,17-29 y.,4th Quintile,Full Time,0.52552,285,651,0.48713,0.56391
2016,17-29 y.,4th Quintile,Part Time,0.20348,143,651,0.17253,0.23443
2016,17-29 y.,4th Quintile,Not Working,0.27100,223,651,0.23683,0.30517
2016,17-29 y.,5th Quintile,Full Time,0.50252,185,480,0.45774,0.54729
2016,17-29 y.,5th Quintile,Part Time,0.26361,130,480,0.22415,0.30307
2016,17-29 y.,5th Quintile,Not Working,0.23387,165,480,0.19597,0.27178
2016,30-45 y.,1st Quintile,Full Time,0.24105,384,1629,0.22027,0.26182
2016,30-45 y.,1st Quintile,Part Time,0.36995,625,1629,0.34650,0.39340
2016,30-45 y.,1st Quintile,Not Working,0.38900,620,1629,0.36532,0.41269
2016,30-45 y.,2nd Quintile,Full Time,0.49707,732,1605,0.47260,0.52154
2016,30-45 y.,2nd Quintile,Part Time,0.37140,644,1605,0.34775,0.39504
2016,30-45 y.,2nd Quintile,Not Working,0.13153,229,1605,0.11499,0.14807
