year,quintil_oecd,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2019,5. Quintil,Westdeutschland,6.931846079371093,6.912584645695751,6.951107513046435,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,10001.0
2019,5. Quintil,Ostdeutschland,6.795886094996998,6.752813761632239,6.8389584283617575,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2027.0
2020,-6,Westdeutschland,8.036464422901966,7.9018349594237485,8.171093886380184,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,264.0
2020,-6,Ostdeutschland,7.565418262637725,7.2566237851638276,7.874212740111623,6.692307692307689,8.0,9.0,4.0,10.0,8.0,7.974999999999994,9.0,33.0
2020,1. Quintil,Westdeutschland,6.28500491694953,6.239544867161695,6.330464966737366,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,3220.0
2020,1. Quintil,Ostdeutschland,6.222914972241989,6.146578938984342,6.299251005499637,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,751.0
2020,2. Quintil,Westdeutschland,6.26455313402085,6.2200166250594675,6.309089642982232,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2631.0
2020,2. Quintil,Ostdeutschland,6.2032432179605355,6.109656775234584,6.296829660686487,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,600.0
2020,3. Quintil,Westdeutschland,6.38791739621024,6.345059810321477,6.430774982099003,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2749.0
2020,3. Quintil,Ostdeutschland,6.255545686341278,6.187626947959021,6.323464424723534,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,975.0
2020,4. Quintil,Westdeutschland,6.531305614124614,6.500731749251158,6.56187947899807,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4606.0
2020,4. Quintil,Ostdeutschland,6.410196760183833,6.356072641752633,6.464320878615033,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1403.0
2020,5. Quintil,Westdeutschland,6.877559604378447,6.8579528125905584,6.897166396166335,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,10081.0
2020,5. Quintil,Ostdeutschland,6.7501416525402,6.707175927897645,6.793107377182754,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2055.0
2021,-6,Westdeutschland,7.744311315105326,7.632515756143538,7.856106874067115,6.0,8.0,10.0,0.0,10.0,8.0,7.0,8.0,460.0
2021,-6,Ostdeutschland,7.091833287120971,6.8140663070526495,7.369600267189292,5.463685642327552,7.0,9.0,2.0,10.0,7.0,5.974999999999994,7.0,46.0
2021,1. Quintil,Westdeutschland,6.686370269912997,6.62699116065443,6.745749379171564,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1444.0
2021,1. Quintil,Ostdeutschland,6.37695201906601,6.249240182064935,6.5046638560670855,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,347.0
2021,2. Quintil,Westdeutschland,6.552861504206971,6.497525206143662,6.608197802270281,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1471.0
2021,2. Quintil,Ostdeutschland,6.140442799581674,6.022789393698055,6.258096205465293,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,362.0
2021,3. Quintil,Westdeutschland,6.531769869425316,6.477986508761957,6.585553230088676,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1718.0
2021,3. Quintil,Ostdeutschland,6.530833926735797,6.448066059455064,6.61360179401653,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,595.0
2021,4. Quintil,Westdeutschland,6.845402034138317,6.808073994199993,6.882730074076641,6.0,7.0,8.0,3.0,10.0,7.0,7.0,7.0,2848.0
2021,4. Quintil,Ostdeutschland,6.699939028207371,6.6338834945271845,6.765994561887558,5.198274447387416,7.0,8.0,0.995686118468539,10.0,7.0,7.0,7.0,894.0
2021,5. Quintil,Westdeutschland,7.088859557193706,7.068487792753806,7.109231321633605,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,7716.0
2021,5. Quintil,Ostdeutschland,7.14089912820935,7.0959374782486115,7.185860778170088,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1655.0
