year,bula_h,rentown,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,North Rhine-Westphalia,Owner,Yes,0.05496,54,1361,0.04285,0.06707
2020,North Rhine-Westphalia,Owner,No,0.94504,1307,1361,0.93293,0.95715
2020,North Rhine-Westphalia,Tenant,Yes,0.05583,143,2998,0.04761,0.06405
2020,North Rhine-Westphalia,Tenant,No,0.94417,2855,2998,0.93595,0.95239
2020,Hesse,Owner,No,0.95630,461,461,0.93762,0.97498
2020,Hesse,Tenant,Yes,0.03995,33,873,0.02695,0.05295
2020,Hesse,Tenant,No,0.96005,840,873,0.94705,0.97305
2020,"Rhineland-Palatinate, Saarland",Owner,No,0.96843,424,424,0.95176,0.98509
2020,"Rhineland-Palatinate, Saarland",Tenant,No,0.96638,586,586,0.95178,0.98099
2020,Baden-Wuerttemberg,Owner,Yes,0.06072,39,884,0.04497,0.07648
2020,Baden-Wuerttemberg,Owner,No,0.93928,845,884,0.92352,0.95503
2020,Baden-Wuerttemberg,Tenant,Yes,0.03835,44,1110,0.02704,0.04965
2020,Baden-Wuerttemberg,Tenant,No,0.96165,1066,1110,0.95035,0.97296
2020,Bavaria,Owner,Yes,0.05407,43,1176,0.04114,0.06700
2020,Bavaria,Owner,No,0.94593,1133,1176,0.93300,0.95886
2020,Bavaria,Tenant,Yes,0.02572,50,1721,0.01824,0.03320
2020,Bavaria,Tenant,No,0.97428,1671,1721,0.96680,0.98176
2020,Berlin,Owner,No,0.96847,137,137,0.93910,0.99784
2020,Berlin,Tenant,Yes,0.06789,39,896,0.05141,0.08437
2020,Berlin,Tenant,No,0.93211,857,896,0.91563,0.94859
2020,Brandenburg,Owner,No,0.93804,307,307,0.91103,0.96506
2020,Brandenburg,Tenant,No,0.91331,402,402,0.88576,0.94085
2020,Mecklenburg-Western Pomerania,Owner,No,0.98390,120,120,0.96129,1.00651
2020,Mecklenburg-Western Pomerania,Tenant,No,0.97282,237,237,0.95208,0.99357
2020,Saxony,Owner,No,0.92321,351,351,0.89532,0.95111
2020,Saxony,Tenant,Yes,0.05111,42,711,0.03491,0.06731
2020,Saxony,Tenant,No,0.94889,669,711,0.93269,0.96509
2020,Saxony-Anhalt,Owner,No,0.96008,237,237,0.93511,0.98506
2020,Saxony-Anhalt,Tenant,No,0.94620,352,352,0.92260,0.96981
2020,Thuringa,Owner,No,0.94889,241,241,0.92103,0.97676
2020,Thuringa,Tenant,No,0.93373,358,358,0.90793,0.95953
2021,Schleswig-Holstein,Owner,No,0.96469,232,232,0.94089,0.98849
2021,Schleswig-Holstein,Tenant,No,0.91409,248,248,0.87914,0.94904
2021,Hamburg,Owner,No,0.81229,72,72,0.72146,0.90312
2021,Hamburg,Tenant,No,0.90452,215,215,0.86514,0.94389
2021,Lower Saxony,Owner,No,0.95435,540,540,0.93673,0.97197
2021,Lower Saxony,Tenant,Yes,0.05637,37,643,0.03853,0.07421
2021,Lower Saxony,Tenant,No,0.94363,606,643,0.92579,0.96147
2021,Bremen,Tenant,No,0.99906,80,80,0.99231,1.00581
2021,North Rhine-Westphalia,Owner,Yes,0.07707,55,1007,0.06059,0.09355
2021,North Rhine-Westphalia,Owner,No,0.92293,952,1007,0.90645,0.93941
2021,North Rhine-Westphalia,Tenant,Yes,0.04643,111,1676,0.03636,0.05651
2021,North Rhine-Westphalia,Tenant,No,0.95357,1565,1676,0.94349,0.96364
2021,Hesse,Owner,No,0.90343,311,311,0.87055,0.93631
2021,Hesse,Tenant,Yes,0.06174,34,530,0.04123,0.08225
2021,Hesse,Tenant,No,0.93826,496,530,0.91775,0.95877
2021,"Rhineland-Palatinate, Saarland",Owner,No,0.94726,285,285,0.92127,0.97326
2021,"Rhineland-Palatinate, Saarland",Tenant,No,0.96952,320,320,0.95066,0.98838
2021,Baden-Wuerttemberg,Owner,No,0.95743,627,627,0.94162,0.97325
2021,Baden-Wuerttemberg,Tenant,No,0.94842,666,666,0.93161,0.96523
2021,Bavaria,Owner,No,0.94980,833,833,0.93496,0.96463
2021,Bavaria,Tenant,Yes,0.04849,44,1014,0.03526,0.06172
2021,Bavaria,Tenant,No,0.95151,970,1014,0.93828,0.96474
2021,Berlin,Owner,No,0.97049,106,106,0.93812,1.00286
2021,Berlin,Tenant,No,0.93690,519,519,0.91597,0.95784
2021,Brandenburg,Owner,No,0.93576,214,214,0.90283,0.96869
2021,Brandenburg,Tenant,No,0.94478,237,237,0.91564,0.97392
2021,Mecklenburg-Western Pomerania,Owner,No,0.92160,96,96,0.86754,0.97565
2021,Mecklenburg-Western Pomerania,Tenant,No,0.96632,164,164,0.93863,0.99402
2021,Saxony,Owner,No,0.96422,255,255,0.94137,0.98706
2021,Saxony,Tenant,Yes,0.06345,41,505,0.04217,0.08473
2021,Saxony,Tenant,No,0.93655,464,505,0.91527,0.95783
2021,Saxony-Anhalt,Owner,No,0.89975,146,146,0.85087,0.94864
2021,Saxony-Anhalt,Tenant,No,0.94416,229,229,0.91436,0.97397
2021,Thuringa,Owner,No,0.89665,160,160,0.84934,0.94397
2021,Thuringa,Tenant,No,0.92621,230,230,0.89235,0.96007
2022,Schleswig-Holstein,Owner,No,0.94247,305,305,0.91629,0.96864
2022,Schleswig-Holstein,Tenant,No,0.93074,360,360,0.90448,0.95700
2022,Hamburg,Owner,No,0.89971,96,96,0.83930,0.96011
2022,Hamburg,Tenant,No,0.92504,354,354,0.89757,0.95251
2022,Lower Saxony,Owner,Yes,0.04301,35,850,0.02936,0.05666
2022,Lower Saxony,Owner,No,0.95699,815,850,0.94334,0.97064
2022,Lower Saxony,Tenant,Yes,0.05271,41,921,0.03827,0.06715
2022,Lower Saxony,Tenant,No,0.94729,880,921,0.93285,0.96173
2022,Bremen,Tenant,No,0.97073,112,112,0.93937,1.00209
2022,North Rhine-Westphalia,Owner,Yes,0.06316,81,1635,0.05137,0.07496
2022,North Rhine-Westphalia,Owner,No,0.93684,1554,1635,0.92504,0.94863
2022,North Rhine-Westphalia,Tenant,Yes,0.06317,156,2679,0.05396,0.07238
2022,North Rhine-Westphalia,Tenant,No,0.93683,2523,2679,0.92762,0.94604
2022,Hesse,Owner,No,0.92819,456,456,0.90447,0.95191
2022,Hesse,Tenant,Yes,0.06289,39,869,0.04674,0.07904
2022,Hesse,Tenant,No,0.93711,830,869,0.92096,0.95326
2022,"Rhineland-Palatinate, Saarland",Owner,No,0.94487,403,403,0.92256,0.96718
2022,"Rhineland-Palatinate, Saarland",Tenant,No,0.97276,527,527,0.95885,0.98667
2022,Baden-Wuerttemberg,Owner,Yes,0.04330,42,1015,0.03078,0.05583
2022,Baden-Wuerttemberg,Owner,No,0.95670,973,1015,0.94417,0.96922
2022,Baden-Wuerttemberg,Tenant,Yes,0.04132,38,1365,0.03076,0.05188
2022,Baden-Wuerttemberg,Tenant,No,0.95868,1327,1365,0.94812,0.96924
2022,Bavaria,Owner,Yes,0.05105,51,1325,0.03919,0.06291
2022,Bavaria,Owner,No,0.94895,1274,1325,0.93709,0.96081
2022,Bavaria,Tenant,Yes,0.03829,55,1882,0.02962,0.04696
2022,Bavaria,Tenant,No,0.96171,1827,1882,0.95304,0.97038
2022,Berlin,Owner,No,0.95624,168,168,0.92522,0.98727
2022,Berlin,Tenant,Yes,0.06121,42,1040,0.04664,0.07579
2022,Berlin,Tenant,No,0.93879,998,1040,0.92421,0.95336
2022,Brandenburg,Owner,No,0.94451,312,312,0.91907,0.96996
2022,Brandenburg,Tenant,No,0.94218,416,416,0.91972,0.96464
2022,Mecklenburg-Western Pomerania,Owner,No,0.92560,125,125,0.87941,0.97179
2022,Mecklenburg-Western Pomerania,Tenant,No,0.94956,291,291,0.92437,0.97475
2022,Saxony,Owner,Yes,0.07123,31,473,0.04803,0.09444
2022,Saxony,Owner,No,0.92877,442,473,0.90556,0.95197
2022,Saxony,Tenant,Yes,0.06587,54,861,0.04929,0.08245
2022,Saxony,Tenant,No,0.93413,807,861,0.91755,0.95071
2022,Saxony-Anhalt,Owner,No,0.92641,289,289,0.89626,0.95657
2022,Saxony-Anhalt,Tenant,No,0.94128,383,383,0.91770,0.96485
2022,Thuringa,Owner,No,0.92259,245,245,0.88906,0.95612
2022,Thuringa,Tenant,No,0.91301,332,332,0.88265,0.94337
