year,age_gr,bula_h,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,Saxony-Anhalt,Yes,0.19264,53,53,0.08545,0.29983
1997,46-65 y.,Thuringa,Yes,0.22921,54,54,0.11605,0.34238
1998,17-29 y.,Lower Saxony,Yes,0.25085,80,111,0.16984,0.33186
1998,17-29 y.,Lower Saxony,No,0.11509,31,111,0.05545,0.17473
1998,17-29 y.,North Rhine-Westphalia,Yes,0.23524,140,198,0.17601,0.29447
1998,17-29 y.,North Rhine-Westphalia,No,0.10145,58,198,0.05929,0.14361
1998,17-29 y.,Hesse,Yes,0.28613,60,60,0.17081,0.40146
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.26250,43,43,0.12943,0.39557
1998,17-29 y.,Baden-Wuerttemberg,Yes,0.28279,111,153,0.21119,0.35439
1998,17-29 y.,Baden-Wuerttemberg,No,0.10155,42,153,0.05353,0.14958
1998,17-29 y.,Bavaria,Yes,0.24831,105,155,0.18008,0.31655
1998,17-29 y.,Bavaria,No,0.11842,50,155,0.06739,0.16945
1998,17-29 y.,Brandenburg,Yes,0.26199,32,32,0.10720,0.41678
1998,17-29 y.,Saxony,Yes,0.27027,66,108,0.18612,0.35442
1998,17-29 y.,Saxony,No,0.16086,42,108,0.09124,0.23047
1998,17-29 y.,Saxony-Anhalt,Yes,0.31707,49,49,0.18542,0.44871
1998,17-29 y.,Thuringa,Yes,0.27350,47,47,0.14468,0.40232
1998,30-45 y.,Schleswig-Holstein,Yes,0.37368,44,44,0.22908,0.51828
1998,30-45 y.,Lower Saxony,Yes,0.37596,157,224,0.31239,0.43953
1998,30-45 y.,Lower Saxony,No,0.14655,67,224,0.10014,0.19297
1998,30-45 y.,North Rhine-Westphalia,Yes,0.37595,344,464,0.33183,0.42007
1998,30-45 y.,North Rhine-Westphalia,No,0.11817,120,464,0.08876,0.14757
1998,30-45 y.,Hesse,Yes,0.35868,103,147,0.28088,0.43648
1998,30-45 y.,Hesse,No,0.14214,44,147,0.08550,0.19879
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.31823,95,132,0.23847,0.39799
1998,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.14606,37,132,0.08558,0.20653
1998,30-45 y.,Baden-Wuerttemberg,Yes,0.37584,216,300,0.32094,0.43074
1998,30-45 y.,Baden-Wuerttemberg,No,0.14386,84,300,0.10408,0.18365
1998,30-45 y.,Bavaria,Yes,0.38630,230,316,0.33253,0.44007
1998,30-45 y.,Bavaria,No,0.12508,86,316,0.08854,0.16161
1998,30-45 y.,Berlin,Yes,0.34447,67,103,0.25225,0.43669
1998,30-45 y.,Berlin,No,0.22504,36,103,0.14400,0.30609
1998,30-45 y.,Brandenburg,Yes,0.41456,74,109,0.32165,0.50748
1998,30-45 y.,Brandenburg,No,0.17724,35,109,0.10522,0.24926
1998,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.43834,59,59,0.31064,0.56604
1998,30-45 y.,Saxony,Yes,0.40810,167,227,0.34402,0.47218
1998,30-45 y.,Saxony,No,0.17526,60,227,0.12569,0.22482
1998,30-45 y.,Saxony-Anhalt,Yes,0.43161,88,126,0.34478,0.51844
1998,30-45 y.,Saxony-Anhalt,No,0.16456,38,126,0.09956,0.22956
1998,30-45 y.,Thuringa,Yes,0.32709,88,134,0.24736,0.40682
1998,30-45 y.,Thuringa,No,0.18630,46,134,0.12013,0.25247
1998,46-65 y.,Lower Saxony,Yes,0.19144,74,115,0.11921,0.26366
1998,46-65 y.,Lower Saxony,No,0.11700,41,115,0.05800,0.17600
1998,46-65 y.,North Rhine-Westphalia,Yes,0.22544,175,246,0.17312,0.27777
1998,46-65 y.,North Rhine-Westphalia,No,0.07928,71,246,0.04545,0.11311
1998,46-65 y.,Hesse,Yes,0.19475,61,98,0.11594,0.27356
1998,46-65 y.,Hesse,No,0.10776,37,98,0.04606,0.16947
1998,46-65 y.,Baden-Wuerttemberg,Yes,0.21230,103,153,0.14729,0.27732
1998,46-65 y.,Baden-Wuerttemberg,No,0.09585,50,153,0.04905,0.14265
1998,46-65 y.,Bavaria,Yes,0.22889,125,174,0.16629,0.29150
1998,46-65 y.,Bavaria,No,0.08506,49,174,0.04349,0.12664
1998,46-65 y.,Berlin,Yes,0.23321,44,44,0.10682,0.35961
1998,46-65 y.,Brandenburg,Yes,0.17542,38,38,0.05287,0.29796
1998,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.22820,35,35,0.08713,0.36927
1998,46-65 y.,Saxony,Yes,0.23696,101,152,0.16913,0.30478
1998,46-65 y.,Saxony,No,0.13640,51,152,0.08165,0.19114
1998,46-65 y.,Saxony-Anhalt,Yes,0.19109,55,55,0.08622,0.29595
1998,46-65 y.,Thuringa,Yes,0.21500,51,51,0.10113,0.32887
1999,17-29 y.,Lower Saxony,Yes,0.26465,81,112,0.18258,0.34672
1999,17-29 y.,Lower Saxony,No,0.11238,31,112,0.05362,0.17113
1999,17-29 y.,North Rhine-Westphalia,Yes,0.24176,145,191,0.18088,0.30264
1999,17-29 y.,North Rhine-Westphalia,No,0.08341,46,191,0.04409,0.12273
1999,17-29 y.,Hesse,Yes,0.29757,54,54,0.17448,0.42066
1999,17-29 y.,Baden-Wuerttemberg,Yes,0.32254,117,117,0.23748,0.40761
1999,17-29 y.,Bavaria,Yes,0.25617,111,167,0.18977,0.32258
1999,17-29 y.,Bavaria,No,0.16320,56,167,0.10698,0.21942
1999,17-29 y.,Saxony,Yes,0.30163,73,107,0.21425,0.38900
1999,17-29 y.,Saxony,No,0.15924,34,107,0.08958,0.22889
1999,17-29 y.,Saxony-Anhalt,Yes,0.26185,43,43,0.12889,0.39482
1999,17-29 y.,Thuringa,Yes,0.26703,43,43,0.13323,0.40083
1999,30-45 y.,Schleswig-Holstein,Yes,0.30858,38,38,0.15974,0.45742
1999,30-45 y.,Lower Saxony,Yes,0.39586,155,232,0.33279,0.45892
1999,30-45 y.,Lower Saxony,No,0.17058,77,232,0.12207,0.21909
1999,30-45 y.,North Rhine-Westphalia,Yes,0.36954,346,447,0.32474,0.41433
1999,30-45 y.,North Rhine-Westphalia,No,0.11912,101,447,0.08906,0.14919
1999,30-45 y.,Hesse,Yes,0.39375,110,142,0.31310,0.47439
1999,30-45 y.,Hesse,No,0.08300,32,142,0.03746,0.12853
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.29059,91,136,0.21400,0.36718
1999,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.13718,45,136,0.07914,0.19521
1999,30-45 y.,Baden-Wuerttemberg,Yes,0.39872,230,305,0.34367,0.45376
1999,30-45 y.,Baden-Wuerttemberg,No,0.12785,75,305,0.09031,0.16539
1999,30-45 y.,Bavaria,Yes,0.38480,240,335,0.33262,0.43698
1999,30-45 y.,Bavaria,No,0.14428,95,335,0.10660,0.18196
1999,30-45 y.,Berlin,Yes,0.40987,74,74,0.29705,0.52270
1999,30-45 y.,Brandenburg,Yes,0.38406,70,70,0.26930,0.49883
1999,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.35502,55,55,0.22739,0.48265
1999,30-45 y.,Saxony,Yes,0.43527,166,225,0.37034,0.50019
1999,30-45 y.,Saxony,No,0.15673,59,225,0.10912,0.20433
1999,30-45 y.,Saxony-Anhalt,Yes,0.36957,78,121,0.28321,0.45594
1999,30-45 y.,Saxony-Anhalt,No,0.22839,43,121,0.15328,0.30350
1999,30-45 y.,Thuringa,Yes,0.41385,107,150,0.33477,0.49293
1999,30-45 y.,Thuringa,No,0.16684,43,150,0.10697,0.22671
1999,46-65 y.,Lower Saxony,Yes,0.22401,76,108,0.14501,0.30301
1999,46-65 y.,Lower Saxony,No,0.09746,32,108,0.04127,0.15366
1999,46-65 y.,North Rhine-Westphalia,Yes,0.22305,181,253,0.17165,0.27445
1999,46-65 y.,North Rhine-Westphalia,No,0.10118,72,253,0.06395,0.13842
1999,46-65 y.,Hesse,Yes,0.17362,52,86,0.09310,0.25415
1999,46-65 y.,Hesse,No,0.10855,34,86,0.04242,0.17469
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.16838,31,31,0.03447,0.30229
1999,46-65 y.,Baden-Wuerttemberg,Yes,0.21483,94,132,0.14450,0.28516
1999,46-65 y.,Baden-Wuerttemberg,No,0.09343,38,132,0.04359,0.14327
1999,46-65 y.,Bavaria,Yes,0.22286,106,152,0.15648,0.28924
1999,46-65 y.,Bavaria,No,0.08436,46,152,0.04003,0.12869
1999,46-65 y.,Berlin,Yes,0.24749,46,46,0.12140,0.37358
1999,46-65 y.,Brandenburg,Yes,0.17488,39,39,0.05410,0.29566
1999,46-65 y.,Saxony,Yes,0.26547,96,133,0.19014,0.34080
1999,46-65 y.,Saxony,No,0.07432,37,133,0.02957,0.11906
1999,46-65 y.,Saxony-Anhalt,Yes,0.20414,59,59,0.10040,0.30787
1999,46-65 y.,Thuringa,Yes,0.21099,52,52,0.09901,0.32297
2000,17-29 y.,Lower Saxony,Yes,0.24154,100,150,0.17281,0.31026
2000,17-29 y.,Lower Saxony,No,0.13503,50,150,0.08016,0.18991
2000,17-29 y.,North Rhine-Westphalia,Yes,0.24335,211,307,0.19527,0.29143
2000,17-29 y.,North Rhine-Westphalia,No,0.10380,96,307,0.06962,0.13797
2000,17-29 y.,Hesse,Yes,0.31186,90,90,0.21561,0.40810
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.15474,32,32,0.02743,0.28206
2000,17-29 y.,Baden-Wuerttemberg,Yes,0.30198,168,205,0.23898,0.36498
2000,17-29 y.,Baden-Wuerttemberg,No,0.06883,37,205,0.03409,0.10358
2000,17-29 y.,Bavaria,Yes,0.25929,160,245,0.20430,0.31428
2000,17-29 y.,Bavaria,No,0.14170,85,245,0.09794,0.18546
2000,17-29 y.,Brandenburg,Yes,0.22665,50,50,0.10943,0.34388
2000,17-29 y.,Saxony,Yes,0.22163,85,133,0.15077,0.29248
2000,17-29 y.,Saxony,No,0.14324,48,133,0.08348,0.20300
2000,17-29 y.,Saxony-Anhalt,Yes,0.22435,53,53,0.11097,0.33773
2000,17-29 y.,Thuringa,Yes,0.19598,47,79,0.10789,0.28408
2000,17-29 y.,Thuringa,No,0.15682,32,79,0.07612,0.23751
2000,30-45 y.,Schleswig-Holstein,Yes,0.35090,72,106,0.25961,0.44219
2000,30-45 y.,Schleswig-Holstein,No,0.16249,34,106,0.09193,0.23306
2000,30-45 y.,Hamburg,Yes,0.32982,31,31,0.16158,0.49806
2000,30-45 y.,Lower Saxony,Yes,0.40750,276,397,0.35911,0.45590
2000,30-45 y.,Lower Saxony,No,0.18697,121,397,0.14856,0.22537
2000,30-45 y.,North Rhine-Westphalia,Yes,0.35445,587,828,0.32185,0.38705
2000,30-45 y.,North Rhine-Westphalia,No,0.14593,241,828,0.12186,0.16999
2000,30-45 y.,Hesse,Yes,0.31800,188,261,0.26139,0.37460
2000,30-45 y.,Hesse,No,0.12232,73,261,0.08250,0.16215
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.33343,182,265,0.27656,0.39030
2000,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.15559,83,265,0.11187,0.19931
2000,30-45 y.,Baden-Wuerttemberg,Yes,0.40086,400,528,0.35902,0.44270
2000,30-45 y.,Baden-Wuerttemberg,No,0.12596,128,528,0.09763,0.15429
2000,30-45 y.,Bavaria,Yes,0.37841,440,594,0.33938,0.41745
2000,30-45 y.,Bavaria,No,0.13888,154,594,0.11105,0.16672
2000,30-45 y.,Berlin,Yes,0.35544,102,149,0.27833,0.43256
2000,30-45 y.,Berlin,No,0.17438,47,149,0.11324,0.23551
2000,30-45 y.,Brandenburg,Yes,0.35482,108,162,0.28091,0.42873
2000,30-45 y.,Brandenburg,No,0.18286,54,162,0.12315,0.24257
2000,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.31717,58,90,0.22049,0.41386
2000,30-45 y.,Mecklenburg-Western Pomerania,No,0.18253,32,90,0.10227,0.26278
2000,30-45 y.,Saxony,Yes,0.36945,225,319,0.31640,0.42250
2000,30-45 y.,Saxony,No,0.17343,94,319,0.13182,0.21505
2000,30-45 y.,Saxony-Anhalt,Yes,0.38233,110,167,0.30840,0.45626
2000,30-45 y.,Saxony-Anhalt,No,0.17742,57,167,0.11931,0.23554
2000,30-45 y.,Thuringa,Yes,0.39856,138,204,0.33121,0.46591
2000,30-45 y.,Thuringa,No,0.17822,66,204,0.12557,0.23086
2000,46-65 y.,Schleswig-Holstein,Yes,0.24099,61,61,0.13277,0.34921
2000,46-65 y.,Lower Saxony,Yes,0.19644,118,195,0.14053,0.25234
2000,46-65 y.,Lower Saxony,No,0.12134,77,195,0.07539,0.16729
2000,46-65 y.,North Rhine-Westphalia,Yes,0.19401,320,485,0.15878,0.22924
2000,46-65 y.,North Rhine-Westphalia,No,0.09953,165,485,0.07286,0.12620
2000,46-65 y.,Hesse,Yes,0.19700,112,176,0.13807,0.25593
2000,46-65 y.,Hesse,No,0.13453,64,176,0.08398,0.18509
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.18415,74,109,0.11105,0.25726
2000,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.07389,35,109,0.02456,0.12323
2000,46-65 y.,Baden-Wuerttemberg,Yes,0.22187,185,272,0.17240,0.27134
2000,46-65 y.,Baden-Wuerttemberg,No,0.11000,87,272,0.07275,0.14725
2000,46-65 y.,Bavaria,Yes,0.21346,231,338,0.16971,0.25721
2000,46-65 y.,Bavaria,No,0.10685,107,338,0.07386,0.13983
2000,46-65 y.,Berlin,Yes,0.19828,57,92,0.11636,0.28020
2000,46-65 y.,Berlin,No,0.12467,35,92,0.05680,0.19255
2000,46-65 y.,Brandenburg,Yes,0.20648,73,108,0.12978,0.28318
2000,46-65 y.,Brandenburg,No,0.10697,35,108,0.04841,0.16554
2000,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.18548,42,42,0.06650,0.30446
2000,46-65 y.,Saxony,Yes,0.20836,124,168,0.14676,0.26996
2000,46-65 y.,Saxony,No,0.08387,44,168,0.04183,0.12592
2000,46-65 y.,Saxony-Anhalt,Yes,0.19354,86,130,0.12536,0.26171
2000,46-65 y.,Saxony-Anhalt,No,0.10607,44,130,0.05293,0.15921
2000,46-65 y.,Thuringa,Yes,0.21887,70,112,0.14195,0.29579
2000,46-65 y.,Thuringa,No,0.11112,42,112,0.05265,0.16959
2001,17-29 y.,Lower Saxony,Yes,0.29011,88,88,0.19475,0.38547
2001,17-29 y.,North Rhine-Westphalia,Yes,0.23638,187,187,0.17532,0.29744
2001,17-29 y.,Hesse,Yes,0.28141,73,73,0.17754,0.38529
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.20008,38,38,0.07117,0.32899
2001,17-29 y.,Baden-Wuerttemberg,Yes,0.29293,135,135,0.21587,0.36999
2001,17-29 y.,Bavaria,Yes,0.25994,143,143,0.18780,0.33208
2001,17-29 y.,Brandenburg,Yes,0.16580,41,41,0.05055,0.28105
2001,17-29 y.,Saxony,Yes,0.23916,75,75,0.14197,0.33635
2001,17-29 y.,Saxony-Anhalt,Yes,0.22852,54,54,0.11547,0.34156
2001,17-29 y.,Thuringa,Yes,0.22109,43,43,0.09559,0.34660
2001,30-45 y.,Schleswig-Holstein,Yes,0.36615,70,70,0.25248,0.47983
2001,30-45 y.,Hamburg,Yes,0.39865,33,33,0.22900,0.56829
2001,30-45 y.,Lower Saxony,Yes,0.36599,227,227,0.30319,0.42880
2001,30-45 y.,North Rhine-Westphalia,Yes,0.38154,584,584,0.34211,0.42098
2001,30-45 y.,Hesse,Yes,0.34611,178,178,0.27603,0.41620
2001,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.32587,170,170,0.25521,0.39654
2001,30-45 y.,Baden-Wuerttemberg,Yes,0.38870,345,345,0.33719,0.44021
2001,30-45 y.,Bavaria,Yes,0.40585,403,403,0.35784,0.45385
2001,30-45 y.,Berlin,Yes,0.43651,112,112,0.34425,0.52878
2001,30-45 y.,Brandenburg,Yes,0.38576,102,102,0.29083,0.48070
2001,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.38024,63,63,0.25941,0.50108
2001,30-45 y.,Saxony,Yes,0.40719,216,216,0.34152,0.47287
2001,30-45 y.,Saxony-Anhalt,Yes,0.33237,95,95,0.23714,0.42760
2001,30-45 y.,Thuringa,Yes,0.41293,119,119,0.32409,0.50177
2001,46-65 y.,Schleswig-Holstein,Yes,0.27790,61,61,0.16455,0.39125
2001,46-65 y.,Lower Saxony,Yes,0.19832,113,113,0.12447,0.27217
2001,46-65 y.,North Rhine-Westphalia,Yes,0.19837,319,319,0.15454,0.24220
2001,46-65 y.,Hesse,Yes,0.22477,113,113,0.14746,0.30208
2001,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.18311,74,74,0.09439,0.27183
2001,46-65 y.,Baden-Wuerttemberg,Yes,0.23454,178,178,0.17212,0.29696
2001,46-65 y.,Bavaria,Yes,0.20604,192,192,0.14867,0.26340
2001,46-65 y.,Berlin,Yes,0.28431,83,83,0.18667,0.38194
2001,46-65 y.,Brandenburg,Yes,0.22341,73,73,0.12720,0.31962
2001,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.22191,40,40,0.09150,0.35233
2001,46-65 y.,Saxony,Yes,0.22284,126,126,0.14988,0.29579
2001,46-65 y.,Saxony-Anhalt,Yes,0.22066,87,87,0.13301,0.30830
2001,46-65 y.,Thuringa,Yes,0.20409,72,72,0.11034,0.29784
2002,17-29 y.,Schleswig-Holstein,Yes,0.31803,31,31,0.15138,0.48468
2002,17-29 y.,Lower Saxony,Yes,0.27024,94,135,0.19505,0.34543
2002,17-29 y.,Lower Saxony,No,0.09902,41,135,0.04844,0.14959
2002,17-29 y.,North Rhine-Westphalia,Yes,0.20528,170,228,0.15273,0.25782
2002,17-29 y.,North Rhine-Westphalia,No,0.06728,58,228,0.03469,0.09987
2002,17-29 y.,Hesse,Yes,0.19571,58,58,0.09271,0.29871
2002,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.22551,53,53,0.11192,0.33910
2002,17-29 y.,Baden-Wuerttemberg,Yes,0.23606,121,167,0.17146,0.30066
2002,17-29 y.,Baden-Wuerttemberg,No,0.08392,46,167,0.04174,0.12610
2002,17-29 y.,Bavaria,Yes,0.28212,150,220,0.22252,0.34173
2002,17-29 y.,Bavaria,No,0.14147,70,220,0.09531,0.18763
2002,17-29 y.,Brandenburg,Yes,0.26167,44,44,0.13029,0.39305
2002,17-29 y.,Saxony,Yes,0.23351,77,112,0.15480,0.31221
2002,17-29 y.,Saxony,No,0.09744,35,112,0.04227,0.15261
2002,17-29 y.,Saxony-Anhalt,Yes,0.14715,38,38,0.03300,0.26130
2002,17-29 y.,Thuringa,Yes,0.19270,44,44,0.07481,0.31060
2002,30-45 y.,Schleswig-Holstein,Yes,0.32666,66,66,0.21264,0.44068
2002,30-45 y.,Hamburg,Yes,0.43340,36,36,0.26923,0.59758
2002,30-45 y.,Lower Saxony,Yes,0.38044,246,344,0.32906,0.43182
2002,30-45 y.,Lower Saxony,No,0.15695,98,344,0.11845,0.19544
2002,30-45 y.,North Rhine-Westphalia,Yes,0.36410,566,772,0.33013,0.39806
2002,30-45 y.,North Rhine-Westphalia,No,0.13158,206,772,0.10772,0.15544
2002,30-45 y.,Hesse,Yes,0.38895,216,305,0.33415,0.44376
2002,30-45 y.,Hesse,No,0.14771,89,305,0.10783,0.18760
2002,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.28663,155,216,0.22619,0.34708
2002,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.13749,61,216,0.09146,0.18352
2002,30-45 y.,Baden-Wuerttemberg,Yes,0.41239,395,516,0.36987,0.45490
2002,30-45 y.,Baden-Wuerttemberg,No,0.12638,121,516,0.09768,0.15507
2002,30-45 y.,Bavaria,Yes,0.35737,397,564,0.31778,0.39696
2002,30-45 y.,Bavaria,No,0.16659,167,564,0.13581,0.19737
2002,30-45 y.,Berlin,Yes,0.30479,90,128,0.22473,0.38485
2002,30-45 y.,Berlin,No,0.13293,38,128,0.07388,0.19198
2002,30-45 y.,Brandenburg,Yes,0.29724,88,141,0.22153,0.37295
2002,30-45 y.,Brandenburg,No,0.19405,53,141,0.12854,0.25956
2002,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.28932,49,86,0.19292,0.38572
2002,30-45 y.,Mecklenburg-Western Pomerania,No,0.23947,37,86,0.14874,0.33019
2002,30-45 y.,Saxony,Yes,0.41663,219,290,0.35979,0.47347
2002,30-45 y.,Saxony,No,0.15347,71,290,0.11192,0.19503
2002,30-45 y.,Saxony-Anhalt,Yes,0.33542,98,155,0.26085,0.40999
2002,30-45 y.,Saxony-Anhalt,No,0.23404,57,155,0.16717,0.30091
2002,30-45 y.,Thuringa,Yes,0.33013,107,163,0.25771,0.40254
2002,30-45 y.,Thuringa,No,0.19063,56,163,0.13014,0.25112
2002,46-65 y.,Schleswig-Holstein,Yes,0.24004,74,74,0.14206,0.33802
2002,46-65 y.,Hamburg,Yes,0.14756,35,35,0.02835,0.26678
2002,46-65 y.,Lower Saxony,Yes,0.19798,149,216,0.14472,0.25125
2002,46-65 y.,Lower Saxony,No,0.11749,67,216,0.07445,0.16054
2002,46-65 y.,North Rhine-Westphalia,Yes,0.19725,382,542,0.16372,0.23078
2002,46-65 y.,North Rhine-Westphalia,No,0.09807,160,542,0.07300,0.12313
2002,46-65 y.,Hesse,Yes,0.21119,146,209,0.15572,0.26666
2002,46-65 y.,Hesse,No,0.09083,63,209,0.05177,0.12988
2002,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.18864,97,139,0.12336,0.25391
2002,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.09506,42,139,0.04613,0.14400
2002,46-65 y.,Baden-Wuerttemberg,Yes,0.22300,213,315,0.17696,0.26904
2002,46-65 y.,Baden-Wuerttemberg,No,0.11942,102,315,0.08355,0.15529
2002,46-65 y.,Bavaria,Yes,0.20071,253,369,0.15979,0.24164
2002,46-65 y.,Bavaria,No,0.09889,116,369,0.06839,0.12939
2002,46-65 y.,Berlin,Yes,0.21202,82,82,0.12300,0.30103
2002,46-65 y.,Brandenburg,Yes,0.22511,80,80,0.13301,0.31721
2002,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.18123,43,43,0.06473,0.29774
2002,46-65 y.,Saxony,Yes,0.24968,159,211,0.19114,0.30822
2002,46-65 y.,Saxony,No,0.09558,52,211,0.05581,0.13535
2002,46-65 y.,Saxony-Anhalt,Yes,0.18449,85,133,0.11832,0.25066
2002,46-65 y.,Saxony-Anhalt,No,0.12666,48,133,0.06992,0.18340
2002,46-65 y.,Thuringa,Yes,0.21158,84,84,0.12371,0.29945
2003,17-29 y.,Lower Saxony,Yes,0.28917,89,125,0.20937,0.36897
2003,17-29 y.,Lower Saxony,No,0.11200,36,125,0.05649,0.16751
2003,17-29 y.,North Rhine-Westphalia,Yes,0.21999,171,236,0.16703,0.27296
2003,17-29 y.,North Rhine-Westphalia,No,0.07670,65,236,0.04267,0.11072
2003,17-29 y.,Hesse,Yes,0.24701,68,68,0.14374,0.35028
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Yes,0.15149,37,37,0.03437,0.26861
2003,17-29 y.,Baden-Wuerttemberg,Yes,0.24512,118,172,0.18064,0.30959
2003,17-29 y.,Baden-Wuerttemberg,No,0.11816,54,172,0.06978,0.16654
2003,17-29 y.,Bavaria,Yes,0.31570,145,212,0.25298,0.37841
2003,17-29 y.,Bavaria,No,0.12659,67,212,0.08173,0.17146
2003,17-29 y.,Berlin,Yes,0.13238,31,31,0.01111,0.25366
2003,17-29 y.,Brandenburg,Yes,0.19483,36,36,0.06361,0.32604
2003,17-29 y.,Saxony,Yes,0.18869,65,101,0.11201,0.26538
2003,17-29 y.,Saxony,No,0.12047,36,101,0.05667,0.18427
2003,17-29 y.,Saxony-Anhalt,Yes,0.18366,31,31,0.04510,0.32223
2003,17-29 y.,Thuringa,Yes,0.27848,58,58,0.16211,0.39486
2003,30-45 y.,Schleswig-Holstein,Yes,0.29034,54,54,0.16813,0.41255
2003,30-45 y.,Hamburg,Yes,0.44796,36,36,0.28321,0.61272
2003,30-45 y.,Lower Saxony,Yes,0.40750,239,344,0.35550,0.45950
2003,30-45 y.,Lower Saxony,No,0.15514,105,344,0.11682,0.19345
2003,30-45 y.,North Rhine-Westphalia,Yes,0.34582,528,717,0.31098,0.38066
2003,30-45 y.,North Rhine-Westphalia,No,0.13081,189,717,0.10611,0.15551
2003,30-45 y.,Hesse,Yes,0.37067,191,270,0.31295,0.42839
2003,30-45 y.,Hesse,No,0.14114,79,270,0.09953,0.18275
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.29089,151,214,0.22989,0.35188
2003,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.16671,63,214,0.11666,0.21677
2003,30-45 y.,Baden-Wuerttemberg,Yes,0.42414,351,471,0.37946,0.46882
2003,30-45 y.,Baden-Wuerttemberg,No,0.12487,120,471,0.09499,0.15476
2003,30-45 y.,Bavaria,Yes,0.37752,377,540,0.33660,0.41845
2003,30-45 y.,Bavaria,No,0.17055,163,540,0.13879,0.20230
2003,30-45 y.,Berlin,Yes,0.31213,83,83,0.21183,0.41242
2003,30-45 y.,Brandenburg,Yes,0.33510,81,124,0.25168,0.41852
2003,30-45 y.,Brandenburg,No,0.15984,43,124,0.09508,0.22461
2003,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.23529,50,50,0.11652,0.35406
2003,30-45 y.,Saxony,Yes,0.39658,199,275,0.33865,0.45450
2003,30-45 y.,Saxony,No,0.18794,76,275,0.14169,0.23420
2003,30-45 y.,Saxony-Anhalt,Yes,0.30356,87,136,0.22599,0.38112
2003,30-45 y.,Saxony-Anhalt,No,0.21221,49,136,0.14324,0.28119
2003,30-45 y.,Thuringa,Yes,0.35131,98,144,0.27306,0.42955
2003,30-45 y.,Thuringa,No,0.15779,46,144,0.09804,0.21754
2003,46-65 y.,Schleswig-Holstein,Yes,0.23609,68,68,0.13440,0.33778
2003,46-65 y.,Hamburg,Yes,0.17773,32,32,0.04316,0.31231
2003,46-65 y.,Lower Saxony,Yes,0.22284,146,225,0.16834,0.27733
2003,46-65 y.,Lower Saxony,No,0.12645,79,225,0.08292,0.16997
2003,46-65 y.,North Rhine-Westphalia,Yes,0.19918,357,506,0.16435,0.23401
2003,46-65 y.,North Rhine-Westphalia,No,0.08724,149,506,0.06263,0.11185
2003,46-65 y.,Hesse,Yes,0.21996,128,191,0.16106,0.27885
2003,46-65 y.,Hesse,No,0.10947,63,191,0.06508,0.15387
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.18289,97,145,0.11975,0.24603
2003,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.12927,48,145,0.07447,0.18407
2003,46-65 y.,Baden-Wuerttemberg,Yes,0.23779,215,303,0.18977,0.28581
2003,46-65 y.,Baden-Wuerttemberg,No,0.09615,88,303,0.06290,0.12940
2003,46-65 y.,Bavaria,Yes,0.21304,249,361,0.17075,0.25534
2003,46-65 y.,Bavaria,No,0.09734,112,361,0.06672,0.12796
2003,46-65 y.,Berlin,Yes,0.27169,92,92,0.18030,0.36309
2003,46-65 y.,Brandenburg,Yes,0.24183,81,117,0.16391,0.31975
2003,46-65 y.,Brandenburg,No,0.09902,36,117,0.04466,0.15337
2003,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.20264,43,43,0.08107,0.32420
2003,46-65 y.,Saxony,Yes,0.24585,149,215,0.18816,0.30354
2003,46-65 y.,Saxony,No,0.12104,66,215,0.07734,0.16475
