"ple0044_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Ja","2017","Bayern","Ostdeutschland","","","",""
"Ja","2017","Berlin","Westdeutschland","433","0.781569744135817","0.747194810681874","0.815944677589761"
"Ja","2017","Berlin","Ostdeutschland","334","0.791784336433821","0.753181983447371","0.830386689420271"
"Ja","2017","Brandenburg","Westdeutschland","","","",""
"Ja","2017","Brandenburg","Ostdeutschland","795","0.800300381592212","0.775802676419308","0.824798086765116"
"Ja","2017","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2017","Mecklenburg-Vorpommern","Ostdeutschland","441","0.760590386615086","0.725310584390905","0.795870188839266"
"Ja","2017","Sachsen","Westdeutschland","","","",""
"Ja","2017","Sachsen","Ostdeutschland","1217","0.750488656720598","0.729474848604761","0.771502464836434"
"Ja","2017","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2017","Sachsen-Anhalt","Ostdeutschland","670","0.77355268889074","0.746209109156118","0.800896268625363"
"Ja","2017","Thueringen","Westdeutschland","","","",""
"Ja","2017","Thueringen","Ostdeutschland","699","0.723601182207151","0.695370114830918","0.751832249583384"
"keinen Tag","2018","Schleswig-Holstein","Westdeutschland","211","0.183251281377518","0.158265898046097","0.208236664708938"
"keinen Tag","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2018","Hamburg","Westdeutschland","112","0.18132774291307","0.146678922763159","0.215976563062982"
"keinen Tag","2018","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2018","Niedersachsen","Westdeutschland","592","0.226636035278632","0.210208618939018","0.243063451618246"
"keinen Tag","2018","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2018","Bremen","Westdeutschland","45","0.177897022310789","0.127477421348678","0.2283166232729"
"keinen Tag","2018","Bremen","Ostdeutschland","","","",""
"keinen Tag","2018","Nordrhein-Westfalen","Westdeutschland","1283","0.223930960641721","0.21277593742679","0.235085983856652"
"keinen Tag","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2018","Hessen","Westdeutschland","383","0.19784132002661","0.178797552184767","0.216885087868453"
"keinen Tag","2018","Hessen","Ostdeutschland","","","",""
"keinen Tag","2018","Rheinland-Pfalz,Saarland","Westdeutschland","391","0.223803785888677","0.202519151623137","0.245088420154217"
"keinen Tag","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2018","Baden-Wuerttemberg","Westdeutschland","749","0.256952038651331","0.240644612614083","0.27325946468858"
"keinen Tag","2018","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2018","Bayern","Westdeutschland","1080","0.268886203083016","0.255055754447325","0.282716651718707"
"keinen Tag","2018","Bayern","Ostdeutschland","","","",""
"keinen Tag","2018","Berlin","Westdeutschland","128","0.21970750877578","0.18649420411905","0.25292081343251"
"keinen Tag","2018","Berlin","Ostdeutschland","80","0.204481069446699","0.164141218223613","0.244820920669784"
"keinen Tag","2018","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2018","Brandenburg","Ostdeutschland","230","0.220770970033352","0.195279718442786","0.246262221623918"
"keinen Tag","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2018","Mecklenburg-Vorpommern","Ostdeutschland","129","0.179921659423038","0.149031207403848","0.210812111442228"
"keinen Tag","2018","Sachsen","Westdeutschland","","","",""
"keinen Tag","2018","Sachsen","Ostdeutschland","422","0.27807087524208","0.256054894606592","0.300086855877569"
"keinen Tag","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2018","Sachsen-Anhalt","Ostdeutschland","204","0.218421121375459","0.19148732333757","0.245354919413348"
"keinen Tag","2018","Thueringen","Westdeutschland","","","",""
"keinen Tag","2018","Thueringen","Ostdeutschland","219","0.268777160644865","0.240284849943718","0.297269471346012"
"Ja","2018","Schleswig-Holstein","Westdeutschland","710","0.816748718622482","0.791763335291062","0.841734101953903"
"Ja","2018","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2018","Hamburg","Westdeutschland","363","0.81867225708693","0.784023436937018","0.853321077236841"
"Ja","2018","Hamburg","Ostdeutschland","","","",""
"Ja","2018","Niedersachsen","Westdeutschland","1903","0.773363964721368","0.756936548381754","0.789791381060982"
"Ja","2018","Niedersachsen","Ostdeutschland","","","",""
"Ja","2018","Bremen","Westdeutschland","176","0.822102977689211","0.7716833767271","0.872522578651323"
"Ja","2018","Bremen","Ostdeutschland","","","",""
"Ja","2018","Nordrhein-Westfalen","Westdeutschland","4082","0.776069039358279","0.764914016143348","0.78722406257321"
"Ja","2018","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2018","Hessen","Westdeutschland","1298","0.80215867997339","0.783114912131547","0.821202447815233"
"Ja","2018","Hessen","Ostdeutschland","","","",""
"Ja","2018","Rheinland-Pfalz,Saarland","Westdeutschland","1082","0.776196214111323","0.754911579845783","0.797480848376863"
"Ja","2018","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2018","Baden-Wuerttemberg","Westdeutschland","2009","0.743047961348669","0.72674053531142","0.759355387385917"
"Ja","2018","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2018","Bayern","Westdeutschland","2868","0.731113796916984","0.717283348281293","0.744944245552675"
"Ja","2018","Bayern","Ostdeutschland","","","",""
"Ja","2018","Berlin","Westdeutschland","469","0.78029249122422","0.74707918656749","0.81350579588095"
"Ja","2018","Berlin","Ostdeutschland","304","0.795518930553301","0.755179079330216","0.835858781776387"
"Ja","2018","Brandenburg","Westdeutschland","","","",""
"Ja","2018","Brandenburg","Ostdeutschland","787","0.779229029966648","0.753737778376082","0.804720281557214"
"Ja","2018","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2018","Mecklenburg-Vorpommern","Ostdeutschland","465","0.820078340576962","0.789187888557772","0.850968792596152"
"Ja","2018","Sachsen","Westdeutschland","","","",""
"Ja","2018","Sachsen","Ostdeutschland","1169","0.72192912475792","0.699913144122432","0.743945105393408"
"Ja","2018","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2018","Sachsen-Anhalt","Ostdeutschland","700","0.781578878624541","0.754645080586652","0.80851267666243"
"Ja","2018","Thueringen","Westdeutschland","","","",""
"Ja","2018","Thueringen","Ostdeutschland","711","0.731222839355135","0.702730528653988","0.759715150056282"
"keinen Tag","2019","Schleswig-Holstein","Westdeutschland","234","0.182680893717195","0.158070674000425","0.207291113433964"
"keinen Tag","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2019","Hamburg","Westdeutschland","149","0.218847967942055","0.183412653636802","0.254283282247308"
"keinen Tag","2019","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2019","Niedersachsen","Westdeutschland","567","0.225230716107443","0.208729951350133","0.241731480864753"
"keinen Tag","2019","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2019","Bremen","Westdeutschland","55","0.187662342049887","0.136069006067643","0.239255678032132"
"keinen Tag","2019","Bremen","Ostdeutschland","","","",""
"keinen Tag","2019","Nordrhein-Westfalen","Westdeutschland","1404","0.243806242953545","0.232311357417321","0.255301128489768"
"keinen Tag","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2019","Hessen","Westdeutschland","431","0.218930974464315","0.199267977398095","0.238593971530534"
"keinen Tag","2019","Hessen","Ostdeutschland","","","",""
"keinen Tag","2019","Rheinland-Pfalz,Saarland","Westdeutschland","394","0.234167861652943","0.2124159293764","0.255919793929487"
"keinen Tag","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2019","Baden-Wuerttemberg","Westdeutschland","785","0.268784962491927","0.252299276959349","0.285270648024505"
"keinen Tag","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2019","Bayern","Westdeutschland","1062","0.223346758737328","0.210320459602712","0.236373057871944"
"keinen Tag","2019","Bayern","Ostdeutschland","","","",""
"keinen Tag","2019","Berlin","Westdeutschland","132","0.175203589967596","0.14385855573544","0.206548624199753"
"keinen Tag","2019","Berlin","Ostdeutschland","79","0.164279335956875","0.126626416026277","0.201932255887473"
"keinen Tag","2019","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2019","Brandenburg","Ostdeutschland","287","0.220702877801383","0.196150229200438","0.245255526402327"
"keinen Tag","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2019","Mecklenburg-Vorpommern","Ostdeutschland","152","0.200797097204084","0.168743283592233","0.232850910815934"
"keinen Tag","2019","Sachsen","Westdeutschland","","","",""
"keinen Tag","2019","Sachsen","Ostdeutschland","445","0.238278439869961","0.21750050762427","0.259056372115653"
"keinen Tag","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2019","Sachsen-Anhalt","Ostdeutschland","226","0.192597421652076","0.166439016046545","0.218755827257606"
"keinen Tag","2019","Thueringen","Westdeutschland","","","",""
"keinen Tag","2019","Thueringen","Ostdeutschland","262","0.246892791605824","0.218968448755623","0.274817134456025"
"Ja","2019","Schleswig-Holstein","Westdeutschland","713","0.817319106282805","0.792708886566036","0.841929325999575"
"Ja","2019","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2019","Hamburg","Westdeutschland","374","0.781152032057945","0.745716717752692","0.816587346363198"
"Ja","2019","Hamburg","Ostdeutschland","","","",""
"Ja","2019","Niedersachsen","Westdeutschland","1895","0.774769283892557","0.758268519135247","0.791270048649866"
"Ja","2019","Niedersachsen","Ostdeutschland","","","",""
"Ja","2019","Bremen","Westdeutschland","165","0.812337657950113","0.760744321967868","0.863930993932358"
"Ja","2019","Bremen","Ostdeutschland","","","",""
"Ja","2019","Nordrhein-Westfalen","Westdeutschland","3956","0.756193757046455","0.744698871510232","0.767688642582679"
"Ja","2019","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2019","Hessen","Westdeutschland","1268","0.781069025535685","0.761406028469466","0.800732022601905"
"Ja","2019","Hessen","Ostdeutschland","","","",""
"Ja","2019","Rheinland-Pfalz,Saarland","Westdeutschland","1062","0.765832138347057","0.744080206070513","0.7875840706236"
"Ja","2019","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2019","Baden-Wuerttemberg","Westdeutschland","1993","0.731215037508073","0.714729351975495","0.747700723040651"
"Ja","2019","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2019","Bayern","Westdeutschland","2865","0.776653241262672","0.763626942128056","0.789679540397288"
"Ja","2019","Bayern","Ostdeutschland","","","",""
"Ja","2019","Berlin","Westdeutschland","433","0.824796410032403","0.793451375800247","0.85614144426456"
"Ja","2019","Berlin","Ostdeutschland","293","0.835720664043125","0.798067744112527","0.873373583973723"
"Ja","2019","Brandenburg","Westdeutschland","","","",""
"Ja","2019","Brandenburg","Ostdeutschland","809","0.779297122198617","0.754744473597673","0.803849770799562"
"Ja","2019","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"Ja","2019","Mecklenburg-Vorpommern","Ostdeutschland","448","0.799202902795916","0.767149089184066","0.831256716407767"
"Ja","2019","Sachsen","Westdeutschland","","","",""
"Ja","2019","Sachsen","Ostdeutschland","1170","0.761721560130039","0.740943627884347","0.78249949237573"
"Ja","2019","Sachsen-Anhalt","Westdeutschland","","","",""
"Ja","2019","Sachsen-Anhalt","Ostdeutschland","647","0.807402578347924","0.781244172742394","0.833560983953455"
"Ja","2019","Thueringen","Westdeutschland","","","",""
"Ja","2019","Thueringen","Ostdeutschland","654","0.753107208394176","0.725182865543975","0.781031551244377"
"keinen Tag","2020","Schleswig-Holstein","Westdeutschland","280","0.213211177840657","0.187964363372474","0.23845799230884"
"keinen Tag","2020","Schleswig-Holstein","Ostdeutschland","","","",""
"keinen Tag","2020","Hamburg","Westdeutschland","143","0.153722191831064","0.124267016670852","0.183177366991276"
"keinen Tag","2020","Hamburg","Ostdeutschland","","","",""
"keinen Tag","2020","Niedersachsen","Westdeutschland","790","0.250570735856","0.234315350648465","0.266826121063534"
"keinen Tag","2020","Niedersachsen","Ostdeutschland","","","",""
"keinen Tag","2020","Bremen","Westdeutschland","62","0.192655024407241","0.144716886508034","0.240593162306448"
"keinen Tag","2020","Bremen","Ostdeutschland","","","",""
"keinen Tag","2020","Nordrhein-Westfalen","Westdeutschland","1785","0.22805507705104","0.217466674237714","0.238643479864366"
"keinen Tag","2020","Nordrhein-Westfalen","Ostdeutschland","","","",""
"keinen Tag","2020","Hessen","Westdeutschland","617","0.220633662697693","0.202419082335446","0.238848243059939"
"keinen Tag","2020","Hessen","Ostdeutschland","","","",""
"keinen Tag","2020","Rheinland-Pfalz,Saarland","Westdeutschland","423","0.198524402197251","0.178338202653268","0.218710601741234"
"keinen Tag","2020","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"keinen Tag","2020","Baden-Wuerttemberg","Westdeutschland","955","0.258661566268356","0.243286267057947","0.274036865478765"
"keinen Tag","2020","Baden-Wuerttemberg","Ostdeutschland","","","",""
"keinen Tag","2020","Bayern","Westdeutschland","1363","0.266925362893508","0.25360114635159","0.280249579435426"
"keinen Tag","2020","Bayern","Ostdeutschland","","","",""
"keinen Tag","2020","Berlin","Westdeutschland","225","0.198388214218252","0.170455882499929","0.226320545936575"
"keinen Tag","2020","Berlin","Ostdeutschland","131","0.197190336271342","0.160909589898081","0.233471082644603"
"keinen Tag","2020","Brandenburg","Westdeutschland","","","",""
"keinen Tag","2020","Brandenburg","Ostdeutschland","317","0.220712934955653","0.196446035578042","0.244979834333264"
"keinen Tag","2020","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"keinen Tag","2020","Mecklenburg-Vorpommern","Ostdeutschland","143","0.217499998724992","0.182109666273472","0.252890331176512"
"keinen Tag","2020","Sachsen","Westdeutschland","","","",""
"keinen Tag","2020","Sachsen","Ostdeutschland","501","0.265933642918247","0.244358453243163","0.287508832593331"
"keinen Tag","2020","Sachsen-Anhalt","Westdeutschland","","","",""
"keinen Tag","2020","Sachsen-Anhalt","Ostdeutschland","259","0.214468602702664","0.188003368556263","0.240933836849065"
"keinen Tag","2020","Thueringen","Westdeutschland","","","",""
"keinen Tag","2020","Thueringen","Ostdeutschland","288","0.256388820341432","0.228637712196995","0.284139928485869"
"Ja","2020","Schleswig-Holstein","Westdeutschland","731","0.786788822159343","0.76154200769116","0.812035636627526"
"Ja","2020","Schleswig-Holstein","Ostdeutschland","","","",""
"Ja","2020","Hamburg","Westdeutschland","433","0.846277808168936","0.816822633008724","0.875732983329148"
"Ja","2020","Hamburg","Ostdeutschland","","","",""
"Ja","2020","Niedersachsen","Westdeutschland","1940","0.749429264144","0.733173878936466","0.765684649351535"
"Ja","2020","Niedersachsen","Ostdeutschland","","","",""
"Ja","2020","Bremen","Westdeutschland","198","0.807344975592759","0.759406837693552","0.855283113491966"
"Ja","2020","Bremen","Ostdeutschland","","","",""
"Ja","2020","Nordrhein-Westfalen","Westdeutschland","4247","0.77194492294896","0.761356520135634","0.782533325762286"
"Ja","2020","Nordrhein-Westfalen","Ostdeutschland","","","",""
"Ja","2020","Hessen","Westdeutschland","1374","0.779366337302308","0.761151756940061","0.797580917664554"
"Ja","2020","Hessen","Ostdeutschland","","","",""
"Ja","2020","Rheinland-Pfalz,Saarland","Westdeutschland","1077","0.801475597802749","0.781289398258766","0.821661797346732"
"Ja","2020","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"Ja","2020","Baden-Wuerttemberg","Westdeutschland","2161","0.741338433731644","0.725963134521236","0.756713732942053"
"Ja","2020","Baden-Wuerttemberg","Ostdeutschland","","","",""
"Ja","2020","Bayern","Westdeutschland","2871","0.733074637106492","0.719750420564574","0.74639885364841"
"Ja","2020","Bayern","Ostdeutschland","","","",""
"Ja","2020","Berlin","Westdeutschland","558","0.801611785781748","0.773679454063425","0.829544117500071"
"Ja","2020","Berlin","Ostdeutschland","331","0.802809663728658","0.766528917355397","0.839090410101919"
"Ja","2020","Brandenburg","Westdeutschland","","","",""
