year,bula_h,quintil_oecd_hh,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony,1st Quintile,Slightly Expensive,0.10396,47,218,0.06335,0.14457
2013,Saxony,2nd Quintile,Inexpensive,0.21671,67,202,0.15976,0.27367
2013,Saxony,2nd Quintile,Reasonable,0.34603,104,202,0.28026,0.41179
2013,Saxony,2nd Quintile,Slightly Expensive,0.08863,31,202,0.04934,0.12792
2013,Saxony,3rd Quintile,Inexpensive,0.14751,35,92,0.07465,0.22037
2013,Saxony,3rd Quintile,Reasonable,0.28342,57,92,0.19083,0.37601
2013,Saxony-Anhalt,1st Quintile,Inexpensive,0.19595,39,169,0.13592,0.25597
2013,Saxony-Anhalt,1st Quintile,Reasonable,0.43997,94,169,0.36491,0.51503
2013,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.12229,36,169,0.07275,0.17183
2013,Saxony-Anhalt,2nd Quintile,Reasonable,0.26408,38,38,0.12203,0.40613
2013,Thuringa,1st Quintile,Reasonable,0.33436,60,60,0.21398,0.45474
2013,Thuringa,2nd Quintile,Reasonable,0.28774,44,44,0.15242,0.42305
2014,Schleswig-Holstein,1st Quintile,Reasonable,0.27887,54,54,0.15814,0.39961
2014,Schleswig-Holstein,2nd Quintile,Reasonable,0.33871,41,41,0.19204,0.48537
2014,Lower Saxony,1st Quintile,Inexpensive,0.22913,68,236,0.17540,0.28287
2014,Lower Saxony,1st Quintile,Reasonable,0.29077,117,236,0.23271,0.34883
2014,Lower Saxony,1st Quintile,Slightly Expensive,0.14762,51,236,0.10227,0.19297
2014,Lower Saxony,2nd Quintile,Inexpensive,0.12074,39,118,0.06170,0.17978
2014,Lower Saxony,2nd Quintile,Reasonable,0.26720,79,118,0.18702,0.34738
2014,Lower Saxony,3rd Quintile,Inexpensive,0.11591,34,94,0.05085,0.18097
2014,Lower Saxony,3rd Quintile,Reasonable,0.20412,60,94,0.12220,0.28604
2014,Lower Saxony,4th Quintile,Reasonable,0.18842,40,40,0.06569,0.31115
2014,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.04398,37,631,0.02797,0.05999
2014,North Rhine-Westphalia,1st Quintile,Inexpensive,0.16062,130,631,0.13195,0.18930
2014,North Rhine-Westphalia,1st Quintile,Reasonable,0.38604,293,631,0.34802,0.42405
2014,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.22187,171,631,0.18942,0.25432
2014,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.19055,114,386,0.15132,0.22978
2014,North Rhine-Westphalia,2nd Quintile,Reasonable,0.30336,202,386,0.25744,0.34928
2014,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.09407,70,386,0.06491,0.12323
2014,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.11788,78,275,0.07969,0.15606
2014,North Rhine-Westphalia,3rd Quintile,Reasonable,0.23076,154,275,0.18087,0.28064
2014,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.08349,43,275,0.05074,0.11624
2014,North Rhine-Westphalia,4th Quintile,Inexpensive,0.15235,70,199,0.10229,0.20240
2014,North Rhine-Westphalia,4th Quintile,Reasonable,0.23930,129,199,0.17987,0.29873
2014,North Rhine-Westphalia,5th Quintile,Inexpensive,0.07829,45,129,0.03175,0.12483
2014,North Rhine-Westphalia,5th Quintile,Reasonable,0.14049,84,129,0.08029,0.20069
2014,Hesse,1st Quintile,Inexpensive,0.16465,33,149,0.10490,0.22440
2014,Hesse,1st Quintile,Reasonable,0.33088,82,149,0.25508,0.40669
2014,Hesse,1st Quintile,Slightly Expensive,0.15920,34,149,0.10026,0.21814
2014,Hesse,2nd Quintile,Inexpensive,0.17720,41,97,0.10082,0.25358
2014,Hesse,2nd Quintile,Reasonable,0.30536,56,97,0.21322,0.39749
2014,Hesse,3rd Quintile,Inexpensive,0.17646,33,68,0.08518,0.26774
2014,Hesse,3rd Quintile,Reasonable,0.14540,35,68,0.06099,0.22981
2014,Hesse,4th Quintile,Reasonable,0.21600,36,36,0.07967,0.35234
2014,Hesse,5th Quintile,Reasonable,0.13582,39,39,0.02689,0.24475
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.16198,35,108,0.09217,0.23179
2014,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.42508,73,108,0.33141,0.51875
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.25691,43,85,0.16347,0.35035
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.29087,42,85,0.19374,0.38799
2014,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.21257,50,189,0.15409,0.27105
2014,Baden-Wuerttemberg,1st Quintile,Reasonable,0.35433,97,189,0.28595,0.42270
2014,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.10096,42,189,0.05789,0.14402
2014,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.13967,54,188,0.08999,0.18936
2014,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.22651,95,188,0.16652,0.28650
2014,Baden-Wuerttemberg,2nd Quintile,Slightly Expensive,0.09090,39,188,0.04970,0.13210
2014,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.09689,42,115,0.04259,0.15119
2014,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.20907,73,115,0.13442,0.28371
2014,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.14246,52,107,0.07592,0.20900
2014,Baden-Wuerttemberg,4th Quintile,Reasonable,0.11441,55,107,0.05382,0.17501
2014,Baden-Wuerttemberg,5th Quintile,Reasonable,0.11441,52,52,0.02705,0.20177
2014,Bavaria,1st Quintile,Inexpensive,0.25057,104,310,0.20225,0.29889
2014,Bavaria,1st Quintile,Reasonable,0.29714,143,310,0.24618,0.34809
2014,Bavaria,1st Quintile,Slightly Expensive,0.15570,63,310,0.11527,0.19612
2014,Bavaria,2nd Quintile,Very Inexpensive,0.06465,35,289,0.03625,0.09305
2014,Bavaria,2nd Quintile,Inexpensive,0.10796,75,289,0.07212,0.14380
2014,Bavaria,2nd Quintile,Reasonable,0.26064,125,289,0.20994,0.31134
2014,Bavaria,2nd Quintile,Slightly Expensive,0.08879,54,289,0.05594,0.12165
2014,Bavaria,3rd Quintile,Inexpensive,0.12341,69,185,0.07589,0.17094
2014,Bavaria,3rd Quintile,Reasonable,0.16999,83,185,0.11571,0.22426
2014,Bavaria,3rd Quintile,Slightly Expensive,0.06794,33,185,0.03158,0.10429
2014,Bavaria,4th Quintile,Inexpensive,0.08800,55,131,0.03930,0.13670
2014,Bavaria,4th Quintile,Reasonable,0.16819,76,131,0.10389,0.23248
2014,Bavaria,5th Quintile,Very Inexpensive,0.06629,32,165,0.02821,0.10437
2014,Bavaria,5th Quintile,Inexpensive,0.06832,41,165,0.02971,0.10694
2014,Bavaria,5th Quintile,Reasonable,0.16596,92,165,0.10902,0.22290
2014,Berlin,1st Quintile,Inexpensive,0.27296,43,128,0.19549,0.35044
2014,Berlin,1st Quintile,Reasonable,0.27320,52,128,0.19570,0.35070
2014,Berlin,1st Quintile,Slightly Expensive,0.23742,33,128,0.16342,0.31142
2014,Berlin,2nd Quintile,Inexpensive,0.32511,42,91,0.22834,0.42189
2014,Berlin,2nd Quintile,Reasonable,0.35417,49,91,0.25536,0.45298
2014,Berlin,3rd Quintile,Inexpensive,0.26945,34,74,0.16767,0.37123
2014,Berlin,3rd Quintile,Reasonable,0.33173,40,74,0.22372,0.43974
2014,Berlin,4th Quintile,Reasonable,0.28277,36,36,0.13357,0.43198
2014,Berlin,5th Quintile,Reasonable,0.25501,34,34,0.10630,0.40372
2014,Brandenburg,1st Quintile,Inexpensive,0.21798,32,123,0.14472,0.29125
2014,Brandenburg,1st Quintile,Reasonable,0.33400,57,123,0.25031,0.41770
2014,Brandenburg,1st Quintile,Slightly Expensive,0.20539,34,123,0.13370,0.27707
2014,Brandenburg,2nd Quintile,Reasonable,0.22787,35,35,0.08687,0.36886
2014,Brandenburg,3rd Quintile,Reasonable,0.24757,31,31,0.09313,0.40202
2014,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.37769,50,50,0.24195,0.51344
2014,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,0.33391,32,32,0.16789,0.49992
2014,Saxony,1st Quintile,Inexpensive,0.24345,46,168,0.17836,0.30855
2014,Saxony,1st Quintile,Reasonable,0.39497,85,168,0.32083,0.46912
2014,Saxony,1st Quintile,Slightly Expensive,0.11275,37,168,0.06478,0.16072
2014,Saxony,2nd Quintile,Inexpensive,0.20759,43,160,0.14455,0.27063
2014,Saxony,2nd Quintile,Reasonable,0.28743,83,160,0.21708,0.35777
2014,Saxony,2nd Quintile,Slightly Expensive,0.10733,34,160,0.05922,0.15544
2014,Saxony,3rd Quintile,Inexpensive,0.18968,46,101,0.11284,0.26652
2014,Saxony,3rd Quintile,Reasonable,0.24170,55,101,0.15779,0.32561
2014,Saxony-Anhalt,1st Quintile,Inexpensive,0.23231,41,129,0.15915,0.30547
2014,Saxony-Anhalt,1st Quintile,Reasonable,0.25888,53,129,0.18300,0.33477
2014,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.20037,35,129,0.13103,0.26972
2014,Saxony-Anhalt,2nd Quintile,Reasonable,0.30592,43,43,0.16656,0.44528
2014,Thuringa,1st Quintile,Reasonable,0.40729,61,61,0.28296,0.53161
2014,Thuringa,2nd Quintile,Reasonable,0.19638,36,36,0.06477,0.32799
