year,bula_h,hhtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Lower Saxony,Single-person household,Inexpensive,0.16923,37,107,0.09785,0.24061
2009,Lower Saxony,Single-person household,Reasonable,0.27001,70,107,0.18549,0.35453
2009,Lower Saxony,Couple without children,Reasonable,0.15637,49,49,0.05362,0.25912
2009,Lower Saxony,Couple with children,Reasonable,0.17879,38,38,0.05532,0.30225
2009,North Rhine-Westphalia,Single-person household,Inexpensive,0.18532,98,318,0.14255,0.22810
2009,North Rhine-Westphalia,Single-person household,Reasonable,0.32767,177,318,0.27600,0.37934
2009,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.08007,43,318,0.05019,0.10994
2009,North Rhine-Westphalia,Couple without children,Inexpensive,0.11393,69,260,0.07524,0.15263
2009,North Rhine-Westphalia,Couple without children,Reasonable,0.21422,140,260,0.16425,0.26418
2009,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.08569,51,260,0.05160,0.11978
2009,North Rhine-Westphalia,Single parent,Reasonable,0.40422,39,39,0.24819,0.56026
2009,North Rhine-Westphalia,Couple with children,Inexpensive,0.08811,53,237,0.05195,0.12428
2009,North Rhine-Westphalia,Couple with children,Reasonable,0.22725,132,237,0.17379,0.28072
2009,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.07916,52,237,0.04471,0.11360
2009,Hesse,Single-person household,Reasonable,0.25903,47,47,0.13242,0.38563
2009,Hesse,Couple without children,Reasonable,0.19296,42,42,0.07217,0.31375
2009,Hesse,Couple with children,Reasonable,0.16468,32,32,0.03411,0.29524
2009,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.17380,32,32,0.04041,0.30720
2009,Baden-Wuerttemberg,Single-person household,Inexpensive,0.12510,43,141,0.07030,0.17991
2009,Baden-Wuerttemberg,Single-person household,Reasonable,0.30767,98,141,0.23122,0.38412
2009,Baden-Wuerttemberg,Couple without children,Reasonable,0.18308,68,68,0.09048,0.27569
2009,Baden-Wuerttemberg,Couple with children,Reasonable,0.17014,63,63,0.07660,0.26367
2009,Bavaria,Single-person household,Inexpensive,0.14312,49,193,0.09359,0.19266
2009,Bavaria,Single-person household,Reasonable,0.26559,102,193,0.20312,0.32806
2009,Bavaria,Single-person household,Slightly Expensive,0.10488,42,193,0.06154,0.14822
2009,Bavaria,Couple without children,Inexpensive,0.10074,37,163,0.05439,0.14709
2009,Bavaria,Couple without children,Reasonable,0.19178,95,163,0.13116,0.25241
2009,Bavaria,Couple without children,Slightly Expensive,0.08767,31,163,0.04412,0.13122
2009,Bavaria,Couple with children,Inexpensive,0.05573,31,90,0.00807,0.10339
2009,Bavaria,Couple with children,Reasonable,0.16348,59,90,0.08665,0.24031
2009,Berlin,Single-person household,Inexpensive,0.20712,37,124,0.13550,0.27874
2009,Berlin,Single-person household,Reasonable,0.31476,56,124,0.23268,0.39683
2009,Berlin,Single-person household,Slightly Expensive,0.20946,31,124,0.13754,0.28137
2009,Berlin,Couple without children,Inexpensive,0.25254,33,78,0.15550,0.34959
2009,Berlin,Couple without children,Reasonable,0.25903,45,78,0.16117,0.35688
2009,Brandenburg,Single-person household,Reasonable,0.34024,48,48,0.20479,0.47570
2009,Saxony,Single-person household,Inexpensive,0.20583,44,117,0.13225,0.27940
2009,Saxony,Single-person household,Reasonable,0.32667,73,117,0.24132,0.41202
2009,Saxony,Couple without children,Inexpensive,0.14192,38,145,0.08493,0.19892
2009,Saxony,Couple without children,Reasonable,0.25844,67,145,0.18693,0.32994
2009,Saxony,Couple without children,Slightly Expensive,0.17412,40,145,0.11219,0.23606
2009,Saxony,Couple with children,Reasonable,0.16500,34,34,0.03836,0.29165
2009,Saxony-Anhalt,Single-person household,Reasonable,0.41327,44,44,0.26609,0.56045
2009,Saxony-Anhalt,Couple without children,Reasonable,0.26136,31,31,0.10413,0.41859
2010,Schleswig-Holstein,Couple with children,Reasonable,0.12764,31,31,0.00823,0.24705
2010,Lower Saxony,Single-person household,Inexpensive,0.11062,32,93,0.04652,0.17471
2010,Lower Saxony,Single-person household,Reasonable,0.26101,61,93,0.17127,0.35076
2010,Lower Saxony,Couple without children,Reasonable,0.16032,51,51,0.05862,0.26203
2010,Lower Saxony,Single parent,Inexpensive,0.13306,36,114,0.07043,0.19568
2010,Lower Saxony,Single parent,Reasonable,0.27548,46,114,0.19310,0.35785
2010,Lower Saxony,Single parent,Slightly Expensive,0.14703,32,114,0.08174,0.21233
2010,Lower Saxony,Couple with children,Inexpensive,0.07779,53,169,0.03729,0.11829
2010,Lower Saxony,Couple with children,Reasonable,0.13771,80,169,0.08560,0.18982
2010,Lower Saxony,Couple with children,Slightly Expensive,0.09047,36,169,0.04709,0.13384
2010,North Rhine-Westphalia,Single-person household,Inexpensive,0.12130,57,271,0.08235,0.16024
2010,North Rhine-Westphalia,Single-person household,Reasonable,0.36105,174,271,0.30376,0.41834
2010,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.08765,40,271,0.05392,0.12138
2010,North Rhine-Westphalia,Couple without children,Inexpensive,0.14096,84,254,0.09808,0.18384
2010,North Rhine-Westphalia,Couple without children,Reasonable,0.17757,122,254,0.13048,0.22466
2010,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.08991,48,254,0.05466,0.12516
2010,North Rhine-Westphalia,Single parent,Inexpensive,0.19047,70,256,0.14227,0.23866
2010,North Rhine-Westphalia,Single parent,Reasonable,0.38147,134,256,0.32185,0.44109
2010,North Rhine-Westphalia,Single parent,Slightly Expensive,0.17786,52,256,0.13093,0.22480
2010,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.02645,46,616,0.01377,0.03914
2010,North Rhine-Westphalia,Couple with children,Inexpensive,0.07155,116,616,0.05118,0.09192
2010,North Rhine-Westphalia,Couple with children,Reasonable,0.24223,326,616,0.20837,0.27609
2010,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.08494,128,616,0.06290,0.10697
2010,Hesse,Single-person household,Inexpensive,0.17476,33,72,0.08643,0.26310
2010,Hesse,Single-person household,Reasonable,0.23583,39,72,0.13708,0.33457
2010,Hesse,Couple without children,Reasonable,0.19886,41,41,0.07516,0.32255
2010,Hesse,Single parent,Reasonable,0.28472,35,35,0.13303,0.43641
2010,Hesse,Couple with children,Inexpensive,0.08191,59,183,0.04207,0.12175
2010,Hesse,Couple with children,Reasonable,0.12813,78,183,0.07957,0.17669
2010,Hesse,Couple with children,Slightly Expensive,0.11068,46,183,0.06510,0.15626
2010,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.18794,34,34,0.05465,0.32124
2010,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.09453,34,74,0.02742,0.16164
2010,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.11234,40,74,0.03990,0.18478
2010,Baden-Wuerttemberg,Single-person household,Inexpensive,0.13875,48,138,0.08087,0.19664
2010,Baden-Wuerttemberg,Single-person household,Reasonable,0.28785,90,138,0.21203,0.36367
2010,Baden-Wuerttemberg,Couple without children,Inexpensive,0.09853,36,87,0.03554,0.16152
2010,Baden-Wuerttemberg,Couple without children,Reasonable,0.16941,51,87,0.09013,0.24869
2010,Baden-Wuerttemberg,Single parent,Inexpensive,0.20137,37,110,0.12608,0.27665
2010,Baden-Wuerttemberg,Single parent,Reasonable,0.30379,73,110,0.21746,0.39013
2010,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.04160,32,284,0.01834,0.06486
2010,Baden-Wuerttemberg,Couple with children,Inexpensive,0.08641,80,284,0.05367,0.11914
2010,Baden-Wuerttemberg,Couple with children,Reasonable,0.12970,125,284,0.09056,0.16884
2010,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.04403,47,284,0.02013,0.06793
2010,Bavaria,Single-person household,Inexpensive,0.12763,51,169,0.07717,0.17809
2010,Bavaria,Single-person household,Reasonable,0.23245,83,169,0.16858,0.29632
2010,Bavaria,Single-person household,Slightly Expensive,0.09338,35,169,0.04938,0.13738
2010,Bavaria,Couple without children,Inexpensive,0.08749,37,157,0.04315,0.13183
2010,Bavaria,Couple without children,Reasonable,0.20735,85,157,0.14373,0.27097
2010,Bavaria,Couple without children,Slightly Expensive,0.07825,35,157,0.03610,0.12039
2010,Bavaria,Single parent,Inexpensive,0.14174,51,156,0.08683,0.19665
2010,Bavaria,Single parent,Reasonable,0.24355,74,156,0.17598,0.31112
2010,Bavaria,Single parent,Slightly Expensive,0.17425,31,156,0.11453,0.23396
2010,Bavaria,Couple with children,Very Inexpensive,0.04092,37,337,0.01974,0.06211
2010,Bavaria,Couple with children,Inexpensive,0.06930,93,337,0.04215,0.09646
2010,Bavaria,Couple with children,Reasonable,0.12178,145,337,0.08681,0.15675
2010,Bavaria,Couple with children,Slightly Expensive,0.04229,62,337,0.02077,0.06381
2010,Berlin,Single-person household,Inexpensive,0.19379,34,128,0.12504,0.26253
2010,Berlin,Single-person household,Reasonable,0.32702,58,128,0.24543,0.40861
2010,Berlin,Single-person household,Slightly Expensive,0.22307,36,128,0.15066,0.29547
2010,Berlin,Couple without children,Inexpensive,0.26456,34,73,0.16267,0.36644
2010,Berlin,Couple without children,Reasonable,0.23552,39,73,0.13751,0.33354
2010,Berlin,Couple with children,Inexpensive,0.10278,36,97,0.04203,0.16353
2010,Berlin,Couple with children,Reasonable,0.35796,61,97,0.26206,0.45386
2010,Brandenburg,Single-person household,Reasonable,0.30362,38,38,0.15546,0.45178
2010,Brandenburg,Couple without children,Reasonable,0.24910,37,37,0.10782,0.39038
2010,Brandenburg,Couple with children,Reasonable,0.20635,39,39,0.07768,0.33502
2010,Saxony,Single-person household,Inexpensive,0.23088,41,114,0.15319,0.30858
2010,Saxony,Single-person household,Reasonable,0.37586,73,114,0.28656,0.46516
2010,Saxony,Couple without children,Inexpensive,0.15890,37,110,0.09027,0.22753
2010,Saxony,Couple without children,Reasonable,0.26907,73,110,0.18581,0.35232
2010,Saxony,Couple with children,Inexpensive,0.08249,51,172,0.04125,0.12372
2010,Saxony,Couple with children,Reasonable,0.15915,80,172,0.10432,0.21398
2010,Saxony,Couple with children,Slightly Expensive,0.10679,41,172,0.06050,0.15309
2010,Saxony-Anhalt,Single-person household,Reasonable,0.44721,49,49,0.30655,0.58787
2010,Saxony-Anhalt,Couple with children,Reasonable,0.13278,37,37,0.02193,0.24363
2010,Thuringa,Single-person household,Reasonable,0.25708,32,32,0.10324,0.41093
2010,Thuringa,Couple with children,Reasonable,0.15145,37,37,0.03434,0.26855
2011,Schleswig-Holstein,Single-person household,Reasonable,0.38153,48,48,0.24266,0.52041
2011,Schleswig-Holstein,Single parent,Reasonable,0.34890,37,37,0.19321,0.50460
2011,Schleswig-Holstein,Couple with children,Reasonable,0.18070,37,37,0.05501,0.30639
2011,Lower Saxony,Single-person household,Inexpensive,0.12868,34,108,0.06524,0.19213
2011,Lower Saxony,Single-person household,Reasonable,0.25063,74,108,0.16851,0.33275
2011,Lower Saxony,Couple without children,Reasonable,0.16461,72,72,0.07836,0.25087
2011,Lower Saxony,Single parent,Inexpensive,0.13480,33,94,0.06539,0.20421
2011,Lower Saxony,Single parent,Reasonable,0.25530,61,94,0.16668,0.34392
2011,Lower Saxony,Couple with children,Inexpensive,0.07687,60,181,0.03795,0.11579
2011,Lower Saxony,Couple with children,Reasonable,0.14505,89,181,0.09361,0.19650
2011,Lower Saxony,Couple with children,Slightly Expensive,0.06513,32,181,0.02908,0.10118
2011,North Rhine-Westphalia,Single-person household,Inexpensive,0.14930,105,382,0.11351,0.18509
2011,North Rhine-Westphalia,Single-person household,Reasonable,0.32325,212,382,0.27628,0.37021
2011,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.10423,65,382,0.07355,0.13491
2011,North Rhine-Westphalia,Couple without children,Inexpensive,0.10684,85,328,0.07336,0.14032
2011,North Rhine-Westphalia,Couple without children,Reasonable,0.24010,189,328,0.19380,0.28640
2011,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.06215,54,328,0.03598,0.08832
2011,North Rhine-Westphalia,Single parent,Inexpensive,0.15048,78,324,0.11149,0.18947
2011,North Rhine-Westphalia,Single parent,Reasonable,0.37134,166,324,0.31865,0.42403
2011,North Rhine-Westphalia,Single parent,Slightly Expensive,0.17826,80,324,0.13652,0.22000
2011,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.02743,41,572,0.01403,0.04082
2011,North Rhine-Westphalia,Couple with children,Inexpensive,0.07802,140,572,0.05602,0.10001
2011,North Rhine-Westphalia,Couple with children,Reasonable,0.21234,282,572,0.17880,0.24589
2011,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.07544,109,572,0.05378,0.09711
2011,Hesse,Single-person household,Inexpensive,0.14347,34,91,0.07105,0.21590
2011,Hesse,Single-person household,Reasonable,0.26523,57,91,0.17403,0.35644
2011,Hesse,Couple without children,Reasonable,0.18332,45,45,0.06899,0.29765
2011,Hesse,Single parent,Reasonable,0.32836,53,53,0.20072,0.45601
2011,Hesse,Couple with children,Inexpensive,0.15292,65,194,0.10214,0.20370
2011,Hesse,Couple with children,Reasonable,0.13966,84,194,0.09076,0.18857
2011,Hesse,Couple with children,Slightly Expensive,0.05801,45,194,0.02503,0.09099
2011,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.22028,47,47,0.10052,0.34005
2011,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.13309,33,33,0.01540,0.25079
2011,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.09903,32,79,0.03274,0.16532
2011,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.09319,47,79,0.02868,0.15771
2011,Baden-Wuerttemberg,Single-person household,Inexpensive,0.13633,60,209,0.08970,0.18297
2011,Baden-Wuerttemberg,Single-person household,Reasonable,0.30429,115,209,0.24176,0.36682
2011,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.08695,34,209,0.04866,0.12524
2011,Baden-Wuerttemberg,Couple without children,Inexpensive,0.06205,34,112,0.01717,0.10693
2011,Baden-Wuerttemberg,Couple without children,Reasonable,0.16976,78,112,0.09992,0.23960
2011,Baden-Wuerttemberg,Single parent,Inexpensive,0.18422,50,162,0.12434,0.24410
2011,Baden-Wuerttemberg,Single parent,Reasonable,0.31148,79,162,0.23995,0.38301
2011,Baden-Wuerttemberg,Single parent,Slightly Expensive,0.12995,33,162,0.07801,0.18189
2011,Baden-Wuerttemberg,Couple with children,Very Inexpensive,0.03520,39,292,0.01402,0.05637
2011,Baden-Wuerttemberg,Couple with children,Inexpensive,0.08440,70,292,0.05246,0.11634
2011,Baden-Wuerttemberg,Couple with children,Reasonable,0.14563,135,292,0.10510,0.18615
2011,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.04163,48,292,0.01868,0.06458
2011,Bavaria,Single-person household,Inexpensive,0.15001,74,260,0.10652,0.19350
2011,Bavaria,Single-person household,Reasonable,0.22246,132,260,0.17180,0.27311
2011,Bavaria,Single-person household,Slightly Expensive,0.10974,54,260,0.07168,0.14781
2011,Bavaria,Couple without children,Inexpensive,0.09854,50,202,0.05733,0.13974
2011,Bavaria,Couple without children,Reasonable,0.17704,114,202,0.12427,0.22981
2011,Bavaria,Couple without children,Slightly Expensive,0.06950,38,202,0.03435,0.10466
2011,Bavaria,Single parent,Very Inexpensive,0.08088,34,245,0.04667,0.11510
2011,Bavaria,Single parent,Inexpensive,0.17232,73,245,0.12493,0.21971
2011,Bavaria,Single parent,Reasonable,0.23246,86,245,0.17946,0.28546
2011,Bavaria,Single parent,Slightly Expensive,0.15502,52,245,0.10961,0.20043
2011,Bavaria,Couple with children,Very Inexpensive,0.04427,44,338,0.02231,0.06623
2011,Bavaria,Couple with children,Inexpensive,0.05790,89,338,0.03297,0.08284
2011,Bavaria,Couple with children,Reasonable,0.14395,145,338,0.10647,0.18143
2011,Bavaria,Couple with children,Slightly Expensive,0.04629,60,338,0.02386,0.06872
2011,Berlin,Single-person household,Inexpensive,0.22762,49,159,0.16224,0.29300
2011,Berlin,Single-person household,Reasonable,0.33680,74,159,0.26310,0.41049
2011,Berlin,Single-person household,Slightly Expensive,0.19221,36,159,0.13077,0.25365
2011,Berlin,Couple without children,Inexpensive,0.22778,35,90,0.14064,0.31491
2011,Berlin,Couple without children,Reasonable,0.32164,55,90,0.22459,0.41868
2011,Berlin,Couple with children,Inexpensive,0.18284,43,95,0.10470,0.26099
2011,Berlin,Couple with children,Reasonable,0.20291,52,95,0.12161,0.28421
2011,Brandenburg,Single-person household,Reasonable,0.30563,49,49,0.17531,0.43596
2011,Brandenburg,Couple without children,Reasonable,0.13241,35,35,0.01848,0.24634
2011,Brandenburg,Single parent,Reasonable,0.38800,38,38,0.23099,0.54502
2011,Brandenburg,Couple with children,Reasonable,0.23511,39,39,0.10028,0.36995
2011,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.31966,33,33,0.15808,0.48124
2011,Saxony,Single-person household,Inexpensive,0.21354,40,155,0.14881,0.27826
2011,Saxony,Single-person household,Reasonable,0.34411,82,155,0.26908,0.41915
2011,Saxony,Single-person household,Slightly Expensive,0.10795,33,155,0.05893,0.15696
2011,Saxony,Couple without children,Inexpensive,0.11378,35,161,0.06458,0.16299
2011,Saxony,Couple without children,Reasonable,0.30655,92,161,0.23511,0.37800
2011,Saxony,Couple without children,Slightly Expensive,0.11423,34,161,0.06494,0.16352
2011,Saxony,Single parent,Reasonable,0.30446,40,40,0.16003,0.44889
2011,Saxony,Couple with children,Inexpensive,0.09171,50,161,0.04699,0.13643
2011,Saxony,Couple with children,Reasonable,0.19906,80,161,0.13719,0.26093
2011,Saxony,Couple with children,Slightly Expensive,0.08229,31,161,0.03971,0.12487
2011,Saxony-Anhalt,Single-person household,Reasonable,0.33151,45,45,0.19241,0.47061
2011,Saxony-Anhalt,Couple without children,Reasonable,0.22940,33,33,0.08372,0.37508
2011,Saxony-Anhalt,Couple with children,Reasonable,0.10653,38,38,0.00712,0.20594
2011,Thuringa,Single-person household,Inexpensive,0.19679,34,79,0.10856,0.28502
2011,Thuringa,Single-person household,Reasonable,0.24123,45,79,0.14628,0.33617
2011,Thuringa,Couple without children,Reasonable,0.22240,41,41,0.09353,0.35128
2011,Thuringa,Couple with children,Reasonable,0.11209,33,33,0.00278,0.22140
2012,Schleswig-Holstein,Single-person household,Reasonable,0.38661,56,56,0.25791,0.51531
2012,Schleswig-Holstein,Couple with children,Reasonable,0.19830,38,38,0.06982,0.32677
2012,Lower Saxony,Single-person household,Inexpensive,0.11358,37,124,0.05750,0.16965
2012,Lower Saxony,Single-person household,Reasonable,0.30090,87,124,0.21985,0.38196
2012,Lower Saxony,Couple without children,Reasonable,0.16643,67,67,0.07657,0.25629
2012,Lower Saxony,Single parent,Inexpensive,0.17610,35,84,0.09415,0.25805
2012,Lower Saxony,Single parent,Reasonable,0.24239,49,84,0.15020,0.33459
2012,Lower Saxony,Couple with children,Inexpensive,0.08690,52,137,0.03956,0.13425
2012,Lower Saxony,Couple with children,Reasonable,0.12720,85,137,0.07120,0.18320
2012,North Rhine-Westphalia,Single-person household,Inexpensive,0.15160,111,402,0.11650,0.18670
2012,North Rhine-Westphalia,Single-person household,Reasonable,0.35403,228,402,0.30722,0.40084
2012,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.09132,63,402,0.06312,0.11951
2012,North Rhine-Westphalia,Couple without children,Inexpensive,0.11368,89,316,0.07862,0.14873
2012,North Rhine-Westphalia,Couple without children,Reasonable,0.22575,185,316,0.17958,0.27192
2012,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.05928,42,316,0.03320,0.08535
2012,North Rhine-Westphalia,Single parent,Inexpensive,0.17148,87,306,0.12918,0.21379
2012,North Rhine-Westphalia,Single parent,Reasonable,0.40249,161,306,0.34745,0.45752
2012,North Rhine-Westphalia,Single parent,Slightly Expensive,0.14655,58,306,0.10686,0.18624
2012,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.02146,41,523,0.00903,0.03389
2012,North Rhine-Westphalia,Couple with children,Inexpensive,0.07463,120,523,0.05209,0.09718
2012,North Rhine-Westphalia,Couple with children,Reasonable,0.20668,262,523,0.17195,0.24142
2012,North Rhine-Westphalia,Couple with children,Slightly Expensive,0.08345,100,523,0.05972,0.10717
2012,Hesse,Single-person household,Inexpensive,0.17395,44,96,0.09772,0.25017
2012,Hesse,Single-person household,Reasonable,0.21167,52,96,0.12952,0.29381
2012,Hesse,Couple without children,Reasonable,0.16082,51,51,0.05899,0.26265
2012,Hesse,Single parent,Reasonable,0.36072,50,50,0.22626,0.49517
2012,Hesse,Couple with children,Inexpensive,0.08948,49,127,0.03964,0.13932
2012,Hesse,Couple with children,Reasonable,0.16260,78,127,0.09817,0.22703
2012,"Rhineland-Palatinate, Saarland",Single-person household,Inexpensive,0.18950,47,95,0.11027,0.26872
2012,"Rhineland-Palatinate, Saarland",Single-person household,Reasonable,0.21559,48,95,0.13246,0.29872
2012,"Rhineland-Palatinate, Saarland",Couple without children,Reasonable,0.18894,35,35,0.05735,0.32052
2012,"Rhineland-Palatinate, Saarland",Couple with children,Inexpensive,0.08380,41,78,0.02191,0.14570
2012,"Rhineland-Palatinate, Saarland",Couple with children,Reasonable,0.08343,37,78,0.02166,0.14520
2012,Baden-Wuerttemberg,Single-person household,Inexpensive,0.15409,61,200,0.10393,0.20426
2012,Baden-Wuerttemberg,Single-person household,Reasonable,0.25572,106,200,0.19511,0.31634
2012,Baden-Wuerttemberg,Single-person household,Slightly Expensive,0.10069,33,200,0.05888,0.14251
2012,Baden-Wuerttemberg,Couple without children,Inexpensive,0.09023,43,113,0.03716,0.14329
2012,Baden-Wuerttemberg,Couple without children,Reasonable,0.17876,70,113,0.10780,0.24972
2012,Baden-Wuerttemberg,Single parent,Inexpensive,0.16148,43,107,0.09143,0.23154
2012,Baden-Wuerttemberg,Single parent,Reasonable,0.22785,64,107,0.14800,0.30770
2012,Baden-Wuerttemberg,Couple with children,Inexpensive,0.07917,66,236,0.04465,0.11369
2012,Baden-Wuerttemberg,Couple with children,Reasonable,0.17626,128,236,0.12754,0.22498
2012,Baden-Wuerttemberg,Couple with children,Slightly Expensive,0.04587,42,236,0.01913,0.07262
2012,Bavaria,Single-person household,Very Inexpensive,0.06587,31,301,0.03780,0.09394
2012,Bavaria,Single-person household,Inexpensive,0.12324,72,301,0.08604,0.16043
2012,Bavaria,Single-person household,Reasonable,0.23778,150,301,0.18961,0.28596
2012,Bavaria,Single-person household,Slightly Expensive,0.08782,48,301,0.05579,0.11984
2012,Bavaria,Couple without children,Inexpensive,0.10716,73,203,0.06450,0.14982
2012,Bavaria,Couple without children,Reasonable,0.16605,93,203,0.11473,0.21737
2012,Bavaria,Couple without children,Slightly Expensive,0.07841,37,203,0.04134,0.11548
2012,Bavaria,Single parent,Inexpensive,0.19300,73,202,0.13844,0.24756
2012,Bavaria,Single parent,Reasonable,0.22881,89,202,0.17074,0.28688
2012,Bavaria,Single parent,Slightly Expensive,0.13555,40,202,0.08822,0.18287
2012,Bavaria,Couple with children,Very Inexpensive,0.02232,36,319,0.00609,0.03856
2012,Bavaria,Couple with children,Inexpensive,0.06642,72,319,0.03905,0.09379
2012,Bavaria,Couple with children,Reasonable,0.16561,157,319,0.12475,0.20646
2012,Bavaria,Couple with children,Slightly Expensive,0.05544,54,319,0.03029,0.08059
2012,Berlin,Single-person household,Inexpensive,0.23319,59,178,0.17089,0.29548
2012,Berlin,Single-person household,Reasonable,0.34041,83,178,0.27060,0.41022
2012,Berlin,Single-person household,Slightly Expensive,0.17508,36,178,0.11909,0.23106
2012,Berlin,Couple without children,Inexpensive,0.19681,34,96,0.11685,0.27676
2012,Berlin,Couple without children,Reasonable,0.35161,62,96,0.25559,0.44763
2012,Berlin,Single parent,Reasonable,0.29368,32,32,0.13335,0.45401
2012,Berlin,Couple with children,Inexpensive,0.22449,42,95,0.14014,0.30883
2012,Berlin,Couple with children,Reasonable,0.27079,53,95,0.18096,0.36062
2012,Brandenburg,Single-person household,Reasonable,0.29516,45,45,0.16039,0.42993
2012,Brandenburg,Couple without children,Reasonable,0.17962,42,42,0.06212,0.29712
2012,Brandenburg,Couple with children,Reasonable,0.14688,31,31,0.02021,0.27355
2012,Mecklenburg-Western Pomerania,Single-person household,Reasonable,0.35717,34,34,0.19368,0.52065
2012,Mecklenburg-Western Pomerania,Couple without children,Reasonable,0.23549,39,39,0.10058,0.37041
2012,Saxony,Single-person household,Inexpensive,0.25193,58,156,0.18358,0.32027
2012,Saxony,Single-person household,Reasonable,0.36205,98,156,0.28639,0.43771
2012,Saxony,Couple without children,Inexpensive,0.15697,48,166,0.10146,0.21247
2012,Saxony,Couple without children,Reasonable,0.25257,87,166,0.18627,0.31887
2012,Saxony,Couple without children,Slightly Expensive,0.11558,31,166,0.06680,0.16437
2012,Saxony,Single parent,Reasonable,0.28139,46,46,0.15001,0.41278
2012,Saxony,Couple with children,Inexpensive,0.10302,50,162,0.05606,0.14997
2012,Saxony,Couple with children,Reasonable,0.16996,80,162,0.11194,0.22798
2012,Saxony,Couple with children,Slightly Expensive,0.11835,32,162,0.06845,0.16824
2012,Saxony-Anhalt,Single-person household,Reasonable,0.38336,53,53,0.25121,0.51552
2012,Saxony-Anhalt,Couple without children,Reasonable,0.21485,32,32,0.07027,0.35944
2012,Saxony-Anhalt,Single parent,Reasonable,0.27188,33,33,0.11772,0.42603
2012,Thuringa,Single-person household,Reasonable,0.29435,50,50,0.16674,0.42195
2012,Thuringa,Couple without children,Reasonable,0.16326,36,36,0.04081,0.28571
2012,Thuringa,Couple with children,Reasonable,0.11512,31,31,0.00091,0.22933
2013,Schleswig-Holstein,Single-person household,Reasonable,0.30128,54,54,0.17775,0.42480
2013,Schleswig-Holstein,Couple with children,Reasonable,0.14807,52,52,0.05059,0.24555
2013,Hamburg,Single-person household,Reasonable,0.37946,32,32,0.20864,0.55028
2013,Hamburg,Couple with children,Reasonable,0.31922,38,38,0.16901,0.46944
2013,Lower Saxony,Single-person household,Inexpensive,0.13587,42,127,0.07604,0.19569
2013,Lower Saxony,Single-person household,Reasonable,0.27675,85,127,0.19863,0.35487
2013,Lower Saxony,Couple without children,Inexpensive,0.06297,40,118,0.01896,0.10699
2013,Lower Saxony,Couple without children,Reasonable,0.16557,78,118,0.09822,0.23293
2013,Lower Saxony,Single parent,Inexpensive,0.23068,45,103,0.14893,0.31244
2013,Lower Saxony,Single parent,Reasonable,0.25134,58,103,0.16715,0.33552
2013,Lower Saxony,Couple with children,Inexpensive,0.08643,65,219,0.04913,0.12373
2013,Lower Saxony,Couple with children,Reasonable,0.16602,116,219,0.11663,0.21542
2013,Lower Saxony,Couple with children,Slightly Expensive,0.06405,38,219,0.03155,0.09655
2013,North Rhine-Westphalia,Single-person household,Very Inexpensive,0.04593,31,473,0.02704,0.06481
2013,North Rhine-Westphalia,Single-person household,Inexpensive,0.15398,122,473,0.12142,0.18655
2013,North Rhine-Westphalia,Single-person household,Reasonable,0.33003,248,473,0.28761,0.37245
2013,North Rhine-Westphalia,Single-person household,Slightly Expensive,0.09219,72,473,0.06609,0.11829
2013,North Rhine-Westphalia,Couple without children,Inexpensive,0.10622,96,353,0.07403,0.13841
2013,North Rhine-Westphalia,Couple without children,Reasonable,0.20460,200,353,0.16246,0.24674
2013,North Rhine-Westphalia,Couple without children,Slightly Expensive,0.06515,57,353,0.03937,0.09093
2013,North Rhine-Westphalia,Single parent,Inexpensive,0.14326,77,335,0.10568,0.18083
2013,North Rhine-Westphalia,Single parent,Reasonable,0.36555,190,335,0.31390,0.41720
2013,North Rhine-Westphalia,Single parent,Slightly Expensive,0.14375,68,335,0.10612,0.18137
2013,North Rhine-Westphalia,Couple with children,Very Inexpensive,0.02702,49,739,0.01532,0.03872
