"religion","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Nordrhein-Westfalen","168","0.338607068531227","0.299892900620229","0.377321236442226"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Hessen","56","0.350777175468281","0.283099729523024","0.418454621413538"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","37","0.363844560493684","0.275914223695939","0.451774897291429"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Baden-Wuerttemberg","85","0.354089990979878","0.302413504900017","0.405766477059739"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Bayern","71","0.223824062196945","0.178785593478551","0.268862530915338"
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2013","16-34 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Niedersachsen","38","0.236696221955668","0.1802721774777","0.293120266433637"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Nordrhein-Westfalen","143","0.235189627590353","0.203726177242381","0.266653077938325"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Hessen","61","0.281463646617885","0.224329579544013","0.338597713691756"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","33","0.278574608018082","0.206105002089197","0.351044213946967"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Baden-Wuerttemberg","80","0.297452356022052","0.25325729096677","0.341647421077335"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Bayern","67","0.174691945754127","0.140180266036041","0.209203625472213"
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2013","35-65 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Hamburg","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Bremen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Hessen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Bayern","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Saarland","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Berlin","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Sachsen","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2013","66 und älter","Thueringen","","","",""
"konfessionslos","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","2013","16-34 Jahre alt","Hamburg","","","",""
"konfessionslos","2013","16-34 Jahre alt","Niedersachsen","44","0.305914150489431","0.24090480181177","0.370923499167091"
"konfessionslos","2013","16-34 Jahre alt","Bremen","","","",""
"konfessionslos","2013","16-34 Jahre alt","Nordrhein-Westfalen","114","0.205791792535434","0.17271881047755","0.238864774593319"
"konfessionslos","2013","16-34 Jahre alt","Hessen","44","0.24912565674004","0.187788411349865","0.310462902130214"
"konfessionslos","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2013","16-34 Jahre alt","Baden-Wuerttemberg","46","0.159739307732091","0.120151353016103","0.199327262448079"
"konfessionslos","2013","16-34 Jahre alt","Bayern","88","0.265731213875856","0.21800038666373","0.313462041087981"
"konfessionslos","2013","16-34 Jahre alt","Saarland","","","",""
"konfessionslos","2013","16-34 Jahre alt","Berlin","33","0.374545181997492","0.267815645358581","0.481274718636403"
"konfessionslos","2013","16-34 Jahre alt","Brandenburg","","","",""
"konfessionslos","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2013","16-34 Jahre alt","Sachsen","","","",""
"konfessionslos","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2013","16-34 Jahre alt","Thueringen","","","",""
"konfessionslos","2013","35-65 Jahre alt","Schleswig-Holstein","34","0.488683091905961","0.383035987350108","0.594330196461813"
"konfessionslos","2013","35-65 Jahre alt","Hamburg","","","",""
"konfessionslos","2013","35-65 Jahre alt","Niedersachsen","48","0.251228932210599","0.193654561739409","0.308803302681789"
"konfessionslos","2013","35-65 Jahre alt","Bremen","","","",""
"konfessionslos","2013","35-65 Jahre alt","Nordrhein-Westfalen","157","0.239438223503783","0.207780158377704","0.271096288629862"
"konfessionslos","2013","35-65 Jahre alt","Hessen","45","0.244196767992443","0.189616716547204","0.298776819437683"
"konfessionslos","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","31","0.187153719886803","0.124102590996454","0.250204848777152"
"konfessionslos","2013","35-65 Jahre alt","Baden-Wuerttemberg","73","0.148385537597487","0.114018311395474","0.1827527637995"
"konfessionslos","2013","35-65 Jahre alt","Bayern","110","0.273376067592542","0.23286658375443","0.313885551430653"
"konfessionslos","2013","35-65 Jahre alt","Saarland","","","",""
"konfessionslos","2013","35-65 Jahre alt","Berlin","51","0.497925256459411","0.401365592858281","0.594484920060541"
"konfessionslos","2013","35-65 Jahre alt","Brandenburg","","","",""
"konfessionslos","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2013","35-65 Jahre alt","Sachsen","31","0.707008968548184","0.578253080931921","0.835764856164448"
"konfessionslos","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2013","35-65 Jahre alt","Thueringen","","","",""
"konfessionslos","2013","66 und älter","Schleswig-Holstein","","","",""
"konfessionslos","2013","66 und älter","Hamburg","","","",""
"konfessionslos","2013","66 und älter","Niedersachsen","","","",""
"konfessionslos","2013","66 und älter","Bremen","","","",""
"konfessionslos","2013","66 und älter","Nordrhein-Westfalen","","","",""
"konfessionslos","2013","66 und älter","Hessen","","","",""
"konfessionslos","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2013","66 und älter","Baden-Wuerttemberg","","","",""
"konfessionslos","2013","66 und älter","Bayern","","","",""
"konfessionslos","2013","66 und älter","Saarland","","","",""
"konfessionslos","2013","66 und älter","Berlin","","","",""
"konfessionslos","2013","66 und älter","Brandenburg","","","",""
"konfessionslos","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2013","66 und älter","Sachsen","","","",""
"konfessionslos","2013","66 und älter","Sachsen-Anhalt","","","",""
"konfessionslos","2013","66 und älter","Thueringen","","","",""
"andere","2013","16-34 Jahre alt","Schleswig-Holstein","","","",""
"andere","2013","16-34 Jahre alt","Hamburg","","","",""
"andere","2013","16-34 Jahre alt","Niedersachsen","51","0.175266571024274","0.121628175222349","0.2289049668262"
"andere","2013","16-34 Jahre alt","Bremen","","","",""
"andere","2013","16-34 Jahre alt","Nordrhein-Westfalen","94","0.125929544331435","0.098788335835939","0.153070752826932"
"andere","2013","16-34 Jahre alt","Hessen","","","",""
"andere","2013","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2013","16-34 Jahre alt","Baden-Wuerttemberg","57","0.115892615153155","0.0813042103853858","0.150481019920924"
"andere","2013","16-34 Jahre alt","Bayern","54","0.105406069421852","0.0722245762724727","0.138587562571232"
"andere","2013","16-34 Jahre alt","Saarland","","","",""
"andere","2013","16-34 Jahre alt","Berlin","","","",""
"andere","2013","16-34 Jahre alt","Brandenburg","","","",""
"andere","2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2013","16-34 Jahre alt","Sachsen","","","",""
"andere","2013","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2013","16-34 Jahre alt","Thueringen","","","",""
"andere","2013","35-65 Jahre alt","Schleswig-Holstein","","","",""
"andere","2013","35-65 Jahre alt","Hamburg","","","",""
"andere","2013","35-65 Jahre alt","Niedersachsen","45","0.160642282435403","0.11189804044023","0.209386524430577"
"andere","2013","35-65 Jahre alt","Bremen","","","",""
"andere","2013","35-65 Jahre alt","Nordrhein-Westfalen","127","0.143075172329016","0.117099076280554","0.169051268377478"
"andere","2013","35-65 Jahre alt","Hessen","43","0.156962498465332","0.110747705579023","0.203177291351641"
"andere","2013","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2013","35-65 Jahre alt","Baden-Wuerttemberg","91","0.13720294080334","0.103939802753776","0.170466078852904"
"andere","2013","35-65 Jahre alt","Bayern","85","0.147469839287444","0.115242229672651","0.179697448902237"
"andere","2013","35-65 Jahre alt","Saarland","","","",""
"andere","2013","35-65 Jahre alt","Berlin","","","",""
"andere","2013","35-65 Jahre alt","Brandenburg","","","",""
"andere","2013","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2013","35-65 Jahre alt","Sachsen","","","",""
"andere","2013","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2013","35-65 Jahre alt","Thueringen","","","",""
"andere","2013","66 und älter","Schleswig-Holstein","","","",""
"andere","2013","66 und älter","Hamburg","","","",""
"andere","2013","66 und älter","Niedersachsen","","","",""
"andere","2013","66 und älter","Bremen","","","",""
"andere","2013","66 und älter","Nordrhein-Westfalen","","","",""
"andere","2013","66 und älter","Hessen","","","",""
"andere","2013","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"andere","2013","66 und älter","Baden-Wuerttemberg","","","",""
"andere","2013","66 und älter","Bayern","","","",""
"andere","2013","66 und älter","Saarland","","","",""
"andere","2013","66 und älter","Berlin","","","",""
"andere","2013","66 und älter","Brandenburg","","","",""
"andere","2013","66 und älter","Mecklenburg-Vorpommern","","","",""
"andere","2013","66 und älter","Sachsen","","","",""
"andere","2013","66 und älter","Sachsen-Anhalt","","","",""
"andere","2013","66 und älter","Thueringen","","","",""
"katholisch","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","2014","16-34 Jahre alt","Hamburg","","","",""
"katholisch","2014","16-34 Jahre alt","Niedersachsen","","","",""
"katholisch","2014","16-34 Jahre alt","Bremen","","","",""
"katholisch","2014","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","2014","16-34 Jahre alt","Hessen","","","",""
"katholisch","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2014","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","2014","16-34 Jahre alt","Bayern","","","",""
"katholisch","2014","16-34 Jahre alt","Saarland","","","",""
"katholisch","2014","16-34 Jahre alt","Berlin","","","",""
"katholisch","2014","16-34 Jahre alt","Brandenburg","","","",""
"katholisch","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2014","16-34 Jahre alt","Sachsen","","","",""
"katholisch","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2014","16-34 Jahre alt","Thueringen","","","",""
"katholisch","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"katholisch","2014","35-65 Jahre alt","Hamburg","","","",""
"katholisch","2014","35-65 Jahre alt","Niedersachsen","","","",""
"katholisch","2014","35-65 Jahre alt","Bremen","","","",""
"katholisch","2014","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"katholisch","2014","35-65 Jahre alt","Hessen","","","",""
"katholisch","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2014","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"katholisch","2014","35-65 Jahre alt","Bayern","","","",""
"katholisch","2014","35-65 Jahre alt","Saarland","","","",""
"katholisch","2014","35-65 Jahre alt","Berlin","","","",""
"katholisch","2014","35-65 Jahre alt","Brandenburg","","","",""
"katholisch","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"katholisch","2014","35-65 Jahre alt","Sachsen","","","",""
"katholisch","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"katholisch","2014","35-65 Jahre alt","Thueringen","","","",""
"katholisch","2014","66 und älter","Schleswig-Holstein","","","",""
"katholisch","2014","66 und älter","Hamburg","","","",""
"katholisch","2014","66 und älter","Niedersachsen","","","",""
"katholisch","2014","66 und älter","Bremen","","","",""
"katholisch","2014","66 und älter","Nordrhein-Westfalen","","","",""
"katholisch","2014","66 und älter","Hessen","","","",""
"katholisch","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"katholisch","2014","66 und älter","Baden-Wuerttemberg","","","",""
"katholisch","2014","66 und älter","Bayern","","","",""
"katholisch","2014","66 und älter","Saarland","","","",""
"katholisch","2014","66 und älter","Berlin","","","",""
"katholisch","2014","66 und älter","Brandenburg","","","",""
"katholisch","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"katholisch","2014","66 und älter","Sachsen","","","",""
"katholisch","2014","66 und älter","Sachsen-Anhalt","","","",""
"katholisch","2014","66 und älter","Thueringen","","","",""
"evangelisch","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","2014","16-34 Jahre alt","Hamburg","","","",""
"evangelisch","2014","16-34 Jahre alt","Niedersachsen","","","",""
"evangelisch","2014","16-34 Jahre alt","Bremen","","","",""
"evangelisch","2014","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","2014","16-34 Jahre alt","Hessen","","","",""
"evangelisch","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2014","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","2014","16-34 Jahre alt","Bayern","","","",""
"evangelisch","2014","16-34 Jahre alt","Saarland","","","",""
"evangelisch","2014","16-34 Jahre alt","Berlin","","","",""
"evangelisch","2014","16-34 Jahre alt","Brandenburg","","","",""
"evangelisch","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2014","16-34 Jahre alt","Sachsen","","","",""
"evangelisch","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","2014","16-34 Jahre alt","Thueringen","","","",""
"evangelisch","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"evangelisch","2014","35-65 Jahre alt","Hamburg","","","",""
"evangelisch","2014","35-65 Jahre alt","Niedersachsen","","","",""
"evangelisch","2014","35-65 Jahre alt","Bremen","","","",""
"evangelisch","2014","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"evangelisch","2014","35-65 Jahre alt","Hessen","","","",""
"evangelisch","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2014","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"evangelisch","2014","35-65 Jahre alt","Bayern","","","",""
"evangelisch","2014","35-65 Jahre alt","Saarland","","","",""
"evangelisch","2014","35-65 Jahre alt","Berlin","","","",""
"evangelisch","2014","35-65 Jahre alt","Brandenburg","","","",""
"evangelisch","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"evangelisch","2014","35-65 Jahre alt","Sachsen","","","",""
"evangelisch","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"evangelisch","2014","35-65 Jahre alt","Thueringen","","","",""
"evangelisch","2014","66 und älter","Schleswig-Holstein","","","",""
"evangelisch","2014","66 und älter","Hamburg","","","",""
"evangelisch","2014","66 und älter","Niedersachsen","","","",""
"evangelisch","2014","66 und älter","Bremen","","","",""
"evangelisch","2014","66 und älter","Nordrhein-Westfalen","","","",""
"evangelisch","2014","66 und älter","Hessen","","","",""
"evangelisch","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"evangelisch","2014","66 und älter","Baden-Wuerttemberg","","","",""
"evangelisch","2014","66 und älter","Bayern","","","",""
"evangelisch","2014","66 und älter","Saarland","","","",""
"evangelisch","2014","66 und älter","Berlin","","","",""
"evangelisch","2014","66 und älter","Brandenburg","","","",""
"evangelisch","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"evangelisch","2014","66 und älter","Sachsen","","","",""
"evangelisch","2014","66 und älter","Sachsen-Anhalt","","","",""
"evangelisch","2014","66 und älter","Thueringen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2014","16-34 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Hamburg","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Bremen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Hessen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Bayern","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Saarland","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Berlin","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Sachsen","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2014","35-65 Jahre alt","Thueringen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Schleswig-Holstein","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Hamburg","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Niedersachsen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Bremen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Nordrhein-Westfalen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Hessen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Baden-Wuerttemberg","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Bayern","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Saarland","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Berlin","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Brandenburg","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Sachsen","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Sachsen-Anhalt","","","",""
"islamische Religionsgemeinschaft","2014","66 und älter","Thueringen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","2014","16-34 Jahre alt","Hamburg","","","",""
"konfessionslos","2014","16-34 Jahre alt","Niedersachsen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Bremen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Hessen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2014","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","2014","16-34 Jahre alt","Bayern","","","",""
"konfessionslos","2014","16-34 Jahre alt","Saarland","","","",""
"konfessionslos","2014","16-34 Jahre alt","Berlin","","","",""
"konfessionslos","2014","16-34 Jahre alt","Brandenburg","","","",""
"konfessionslos","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2014","16-34 Jahre alt","Sachsen","","","",""
"konfessionslos","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2014","16-34 Jahre alt","Thueringen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"konfessionslos","2014","35-65 Jahre alt","Hamburg","","","",""
"konfessionslos","2014","35-65 Jahre alt","Niedersachsen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Bremen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Hessen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2014","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"konfessionslos","2014","35-65 Jahre alt","Bayern","","","",""
"konfessionslos","2014","35-65 Jahre alt","Saarland","","","",""
"konfessionslos","2014","35-65 Jahre alt","Berlin","","","",""
"konfessionslos","2014","35-65 Jahre alt","Brandenburg","","","",""
"konfessionslos","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2014","35-65 Jahre alt","Sachsen","","","",""
"konfessionslos","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"konfessionslos","2014","35-65 Jahre alt","Thueringen","","","",""
"konfessionslos","2014","66 und älter","Schleswig-Holstein","","","",""
"konfessionslos","2014","66 und älter","Hamburg","","","",""
"konfessionslos","2014","66 und älter","Niedersachsen","","","",""
"konfessionslos","2014","66 und älter","Bremen","","","",""
"konfessionslos","2014","66 und älter","Nordrhein-Westfalen","","","",""
"konfessionslos","2014","66 und älter","Hessen","","","",""
"konfessionslos","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"konfessionslos","2014","66 und älter","Baden-Wuerttemberg","","","",""
"konfessionslos","2014","66 und älter","Bayern","","","",""
"konfessionslos","2014","66 und älter","Saarland","","","",""
"konfessionslos","2014","66 und älter","Berlin","","","",""
"konfessionslos","2014","66 und älter","Brandenburg","","","",""
"konfessionslos","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
"konfessionslos","2014","66 und älter","Sachsen","","","",""
"konfessionslos","2014","66 und älter","Sachsen-Anhalt","","","",""
"konfessionslos","2014","66 und älter","Thueringen","","","",""
"andere","2014","16-34 Jahre alt","Schleswig-Holstein","","","",""
"andere","2014","16-34 Jahre alt","Hamburg","","","",""
"andere","2014","16-34 Jahre alt","Niedersachsen","","","",""
"andere","2014","16-34 Jahre alt","Bremen","","","",""
"andere","2014","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","2014","16-34 Jahre alt","Hessen","","","",""
"andere","2014","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2014","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","2014","16-34 Jahre alt","Bayern","","","",""
"andere","2014","16-34 Jahre alt","Saarland","","","",""
"andere","2014","16-34 Jahre alt","Berlin","","","",""
"andere","2014","16-34 Jahre alt","Brandenburg","","","",""
"andere","2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2014","16-34 Jahre alt","Sachsen","","","",""
"andere","2014","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2014","16-34 Jahre alt","Thueringen","","","",""
"andere","2014","35-65 Jahre alt","Schleswig-Holstein","","","",""
"andere","2014","35-65 Jahre alt","Hamburg","","","",""
"andere","2014","35-65 Jahre alt","Niedersachsen","","","",""
"andere","2014","35-65 Jahre alt","Bremen","","","",""
"andere","2014","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"andere","2014","35-65 Jahre alt","Hessen","","","",""
"andere","2014","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"andere","2014","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"andere","2014","35-65 Jahre alt","Bayern","","","",""
"andere","2014","35-65 Jahre alt","Saarland","","","",""
"andere","2014","35-65 Jahre alt","Berlin","","","",""
"andere","2014","35-65 Jahre alt","Brandenburg","","","",""
"andere","2014","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"andere","2014","35-65 Jahre alt","Sachsen","","","",""
"andere","2014","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"andere","2014","35-65 Jahre alt","Thueringen","","","",""
"andere","2014","66 und älter","Schleswig-Holstein","","","",""
"andere","2014","66 und älter","Hamburg","","","",""
"andere","2014","66 und älter","Niedersachsen","","","",""
"andere","2014","66 und älter","Bremen","","","",""
"andere","2014","66 und älter","Nordrhein-Westfalen","","","",""
"andere","2014","66 und älter","Hessen","","","",""
"andere","2014","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"andere","2014","66 und älter","Baden-Wuerttemberg","","","",""
"andere","2014","66 und älter","Bayern","","","",""
"andere","2014","66 und älter","Saarland","","","",""
"andere","2014","66 und älter","Berlin","","","",""
"andere","2014","66 und älter","Brandenburg","","","",""
"andere","2014","66 und älter","Mecklenburg-Vorpommern","","","",""
