"religion","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"islamische Religionsgemeinschaft","2015","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2015","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","308","0.356300910969386","0.324960709562705","0.387641112376067"
"konfessionslos","2015","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Hamburg","Westdeutschland, alte Bundeslaender","212","0.392447537961422","0.347873669684501","0.437021406238343"
"konfessionslos","2015","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Niedersachsen","Westdeutschland, alte Bundeslaender","616","0.273248066149483","0.256164955812017","0.29033117648695"
"konfessionslos","2015","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Bremen","Westdeutschland, alte Bundeslaender","66","0.331251408692685","0.263611669254852","0.398891148130518"
"konfessionslos","2015","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1052","0.205205791917814","0.194597153813565","0.215814430022062"
"konfessionslos","2015","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Hessen","Westdeutschland, alte Bundeslaender","444","0.245578258697986","0.226126639946982","0.265029877448989"
"konfessionslos","2015","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","221","0.174846287024024","0.154644311422367","0.195048262625682"
"konfessionslos","2015","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","620","0.2046317864371","0.190699468011595","0.218564104862605"
"konfessionslos","2015","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Bayern","Westdeutschland, alte Bundeslaender","853","0.201692304231197","0.189818384859431","0.213566223602962"
"konfessionslos","2015","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Saarland","Westdeutschland, alte Bundeslaender","39","0.202217568401945","0.152228628531052","0.252206508272838"
"konfessionslos","2015","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2015","Berlin","Westdeutschland, alte Bundeslaender","292","0.52562097793535","0.484152358599192","0.567089597271508"
"konfessionslos","2015","Berlin","Ostdeutschland, neue Bundeslaender","319","0.768514158770509","0.729013968402551","0.808014349138467"
"konfessionslos","2015","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2015","Brandenburg","Ostdeutschland, neue Bundeslaender","708","0.715741434836708","0.68792366793166","0.743559201741757"
"konfessionslos","2015","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2015","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","460","0.848118310860718","0.818392411261298","0.877844210460137"
"konfessionslos","2015","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2015","Sachsen","Ostdeutschland, neue Bundeslaender","1087","0.734532167604984","0.712499022748534","0.756565312461434"
"konfessionslos","2015","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2015","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","688","0.786683541858316","0.759800532816355","0.813566550900276"
"konfessionslos","2015","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2015","Thueringen","Ostdeutschland, neue Bundeslaender","593","0.612177089411924","0.581639557739352","0.642714621084496"
"andere","2015","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Niedersachsen","Westdeutschland, alte Bundeslaender","167","0.0314206646365194","0.0247330601162692","0.0381082691567697"
"andere","2015","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","415","0.0410977460278212","0.0358829941147162","0.0463124979409261"
"andere","2015","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Hessen","Westdeutschland, alte Bundeslaender","119","0.0451741110206732","0.0357885423068357","0.0545596797345107"
"andere","2015","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","89","0.0307217548553693","0.0215438099056547","0.0398996998050838"
"andere","2015","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","275","0.0486055408733826","0.0411791820810502","0.056031899665715"
"andere","2015","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Bayern","Westdeutschland, alte Bundeslaender","256","0.0286166160612921","0.0236829613969473","0.033550270725637"
"andere","2015","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Berlin","Westdeutschland, alte Bundeslaender","31","0.0391814819379641","0.0230682890934189","0.0552946747825092"
"andere","2015","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Sachsen","Ostdeutschland, neue Bundeslaender","38","0.021623860681726","0.0143664003355154","0.0288813210279367"
"andere","2015","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2015","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2015","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","40","0.081681524179858","0.0631050439005849","0.100258004459131"
"katholisch","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2016","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","30","0.071891008358645","0.0543707046214303","0.0894113120958598"
"evangelisch","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2016","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","163","0.745107743318097","0.687651157778909","0.802564328857285"
"islamische Religionsgemeinschaft","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Hamburg","Westdeutschland, alte Bundeslaender","64","0.414255710046779","0.312486800797248","0.51602461929631"
"islamische Religionsgemeinschaft","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","223","0.538377314932138","0.489089590993109","0.587665038871167"
"islamische Religionsgemeinschaft","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Bremen","Westdeutschland, alte Bundeslaender","44","0.782477020211842","0.676301973138052","0.888652067285632"
"islamische Religionsgemeinschaft","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","554","0.541716567533063","0.507921136422047","0.575511998644079"
"islamische Religionsgemeinschaft","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Hessen","Westdeutschland, alte Bundeslaender","212","0.322302940132954","0.272404947452996","0.372200932812912"
"islamische Religionsgemeinschaft","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","98","0.703588027363818","0.6307485688644","0.776427485863236"
"islamische Religionsgemeinschaft","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","491","0.688347244190315","0.65235086583701","0.72434362254362"
"islamische Religionsgemeinschaft","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Bayern","Westdeutschland, alte Bundeslaender","447","0.46385943684779","0.425551379576685","0.502167494118896"
"islamische Religionsgemeinschaft","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Saarland","Westdeutschland, alte Bundeslaender","116","0.786134747779821","0.719163952606575","0.853105542953068"
"islamische Religionsgemeinschaft","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Berlin","Westdeutschland, alte Bundeslaender","157","0.519146700111372","0.448103479713507","0.590189920509237"
"islamische Religionsgemeinschaft","2016","Berlin","Ostdeutschland, neue Bundeslaender","69","0.53903029611328","0.441815989367508","0.636244602859052"
"islamische Religionsgemeinschaft","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","156","0.684999809936826","0.622617863319608","0.747381756554044"
"islamische Religionsgemeinschaft","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","52","0.496113216833108","0.391649941863189","0.600576491803027"
"islamische Religionsgemeinschaft","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Sachsen","Ostdeutschland, neue Bundeslaender","127","0.570232588629368","0.496464624735503","0.644000552523233"
"islamische Religionsgemeinschaft","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","83","0.64047736789281","0.548693056755637","0.732261679029984"
"islamische Religionsgemeinschaft","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2016","Thueringen","Ostdeutschland, neue Bundeslaender","53","0.463883405639138","0.364641232088891","0.563125579189384"
"konfessionslos","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","51","0.108602557586751","0.0874987619996238","0.129706353173879"
"konfessionslos","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Bayern","Westdeutschland, alte Bundeslaender","42","0.244404884248209","0.211394003776807","0.277415764719611"
"konfessionslos","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"konfessionslos","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"konfessionslos","2016","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Niedersachsen","Westdeutschland, alte Bundeslaender","114","0.186185540075283","0.147700894492663","0.224670185657903"
"andere","2016","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","160","0.196108342341683","0.169177393895045","0.22303929078832"
"andere","2016","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Hessen","Westdeutschland, alte Bundeslaender","79","0.253430425161368","0.206989842472765","0.29987100784997"
"andere","2016","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","88","0.135518404613767","0.108917491222621","0.162119318004914"
"andere","2016","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Bayern","Westdeutschland, alte Bundeslaender","110","0.140992801881781","0.114259385123614","0.167726218639948"
"andere","2016","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"andere","2016","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"andere","2016","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"katholisch","2017","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"katholisch","2017","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Niedersachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","40","0.134119335061584","0.111290385662408","0.156948284460759"
"evangelisch","2017","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Hessen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Bayern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"evangelisch","2017","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"evangelisch","2017","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","93","0.755386186205475","0.681207652459808","0.829564719951143"
"islamische Religionsgemeinschaft","2017","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"islamische Religionsgemeinschaft","2017","Hamburg","Westdeutschland, alte Bundeslaender","79","0.643244387691758","0.550278972131274","0.736209803252242"
"islamische Religionsgemeinschaft","2017","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
