year,age_gr,bula_h,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,66 and older,North Rhine-Westphalia,Yes,0.24494,56,244,0.19086,0.29901
1991,66 and older,North Rhine-Westphalia,No,0.75506,188,244,0.70099,0.80914
1991,66 and older,Hesse,No,0.84746,91,91,0.77318,0.92174
1991,66 and older,"Rhineland-Palatinate, Saarland",No,0.72599,69,69,0.61998,0.83200
1991,66 and older,Baden-Wuerttemberg,No,0.83742,135,135,0.77495,0.89990
1991,66 and older,Bavaria,Yes,0.21235,43,200,0.15553,0.26918
1991,66 and older,Bavaria,No,0.78765,157,200,0.73082,0.84447
1992,17-29 y.,Schleswig-Holstein,No,0.82707,54,54,0.72525,0.92888
1992,17-29 y.,Lower Saxony,Yes,0.13311,35,274,0.09282,0.17341
1992,17-29 y.,Lower Saxony,No,0.86689,239,274,0.82659,0.90718
1992,17-29 y.,North Rhine-Westphalia,Yes,0.12286,86,716,0.09880,0.14692
1992,17-29 y.,North Rhine-Westphalia,No,0.87714,630,716,0.85308,0.90120
1992,17-29 y.,Hesse,No,0.93828,244,244,0.90803,0.96854
1992,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.84310,148,148,0.78431,0.90190
1992,17-29 y.,Baden-Wuerttemberg,Yes,0.10544,65,545,0.07963,0.13124
1992,17-29 y.,Baden-Wuerttemberg,No,0.89456,480,545,0.86876,0.92037
1992,17-29 y.,Bavaria,Yes,0.11274,50,481,0.08444,0.14103
1992,17-29 y.,Bavaria,No,0.88726,431,481,0.85897,0.91556
1992,17-29 y.,Berlin,No,0.93064,143,143,0.88885,0.97243
1992,17-29 y.,Brandenburg,No,0.89843,133,133,0.84689,0.94996
1992,17-29 y.,Mecklenburg-Western Pomerania,No,0.88159,89,89,0.81409,0.94910
1992,17-29 y.,Saxony,No,0.88621,219,219,0.84405,0.92836
1992,17-29 y.,Saxony-Anhalt,No,0.88171,166,166,0.83243,0.93099
1992,17-29 y.,Thuringa,No,0.90314,155,155,0.85643,0.94985
1992,30-45 y.,Schleswig-Holstein,No,0.82961,68,68,0.73958,0.91963
1992,30-45 y.,Hamburg,No,0.87554,45,45,0.77800,0.97308
1992,30-45 y.,Lower Saxony,Yes,0.13260,33,247,0.09022,0.17498
1992,30-45 y.,Lower Saxony,No,0.86740,214,247,0.82502,0.90978
1992,30-45 y.,North Rhine-Westphalia,Yes,0.09958,90,830,0.07919,0.11996
1992,30-45 y.,North Rhine-Westphalia,No,0.90042,740,830,0.88004,0.92081
1992,30-45 y.,Hesse,No,0.93712,265,265,0.90784,0.96640
1992,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.93141,179,179,0.89428,0.96854
1992,30-45 y.,Baden-Wuerttemberg,Yes,0.09839,57,526,0.07291,0.12387
1992,30-45 y.,Baden-Wuerttemberg,No,0.90161,469,526,0.87613,0.92709
1992,30-45 y.,Bavaria,Yes,0.11773,55,488,0.08910,0.14635
1992,30-45 y.,Bavaria,No,0.88227,433,488,0.85365,0.91090
1992,30-45 y.,Berlin,No,0.89917,186,186,0.85578,0.94256
1992,30-45 y.,Brandenburg,No,0.93356,232,232,0.90144,0.96568
1992,30-45 y.,Mecklenburg-Western Pomerania,No,0.90277,132,132,0.85203,0.95350
1992,30-45 y.,Saxony,No,0.95028,389,389,0.92865,0.97191
1992,30-45 y.,Saxony-Anhalt,No,0.92692,256,256,0.89498,0.95887
1992,30-45 y.,Thuringa,No,0.90708,213,213,0.86800,0.94616
1992,46-65 y.,Schleswig-Holstein,No,0.87862,80,80,0.80661,0.95063
1992,46-65 y.,Hamburg,No,0.89215,40,40,0.79480,0.98950
1992,46-65 y.,Lower Saxony,Yes,0.09807,32,328,0.06584,0.13031
1992,46-65 y.,Lower Saxony,No,0.90193,296,328,0.86969,0.93416
1992,46-65 y.,North Rhine-Westphalia,Yes,0.10063,75,720,0.07864,0.12262
1992,46-65 y.,North Rhine-Westphalia,No,0.89937,645,720,0.87738,0.92136
1992,46-65 y.,Hesse,Yes,0.13488,40,293,0.09570,0.17406
1992,46-65 y.,Hesse,No,0.86512,253,293,0.82594,0.90430
1992,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85961,165,165,0.80645,0.91278
1992,46-65 y.,Baden-Wuerttemberg,Yes,0.07642,42,521,0.05358,0.09925
1992,46-65 y.,Baden-Wuerttemberg,No,0.92358,479,521,0.90075,0.94642
1992,46-65 y.,Bavaria,Yes,0.09627,44,470,0.06958,0.12297
1992,46-65 y.,Bavaria,No,0.90373,426,470,0.87703,0.93042
1992,46-65 y.,Berlin,No,0.87857,174,174,0.82989,0.92724
1992,46-65 y.,Brandenburg,No,0.87677,177,177,0.82820,0.92533
1992,46-65 y.,Mecklenburg-Western Pomerania,No,0.90553,132,132,0.85545,0.95562
1992,46-65 y.,Saxony,No,0.92475,344,344,0.89683,0.95267
1992,46-65 y.,Saxony-Anhalt,No,0.92392,207,207,0.88771,0.96012
1992,46-65 y.,Thuringa,No,0.87248,173,173,0.82263,0.92233
1992,66 and older,Lower Saxony,No,0.78301,86,86,0.69539,0.87064
1992,66 and older,North Rhine-Westphalia,Yes,0.26373,59,245,0.20844,0.31902
1992,66 and older,North Rhine-Westphalia,No,0.73627,186,245,0.68098,0.79156
1992,66 and older,Hesse,No,0.82987,90,90,0.75180,0.90793
1992,66 and older,"Rhineland-Palatinate, Saarland",No,0.83102,81,81,0.74891,0.91314
1992,66 and older,Baden-Wuerttemberg,Yes,0.22616,34,163,0.16174,0.29058
1992,66 and older,Baden-Wuerttemberg,No,0.77384,129,163,0.70942,0.83826
1992,66 and older,Bavaria,Yes,0.21716,44,199,0.15973,0.27459
1992,66 and older,Bavaria,No,0.78284,155,199,0.72541,0.84027
1992,66 and older,Berlin,No,0.82323,35,35,0.69501,0.95146
1992,66 and older,Brandenburg,No,0.89346,54,54,0.81040,0.97652
1992,66 and older,Saxony,No,0.85481,106,106,0.78742,0.92219
1992,66 and older,Saxony-Anhalt,No,0.83290,72,72,0.74612,0.91968
1992,66 and older,Thuringa,No,0.83230,62,62,0.73854,0.92605
1994,17-29 y.,Schleswig-Holstein,No,0.92349,62,62,0.85678,0.99020
1994,17-29 y.,Lower Saxony,No,0.91892,255,255,0.88535,0.95249
1994,17-29 y.,North Rhine-Westphalia,Yes,0.09019,66,656,0.06825,0.11213
1994,17-29 y.,North Rhine-Westphalia,No,0.90981,590,656,0.88787,0.93175
1994,17-29 y.,Hesse,No,0.86228,216,216,0.81622,0.90834
1994,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.88624,132,132,0.83187,0.94061
1994,17-29 y.,Baden-Wuerttemberg,Yes,0.09328,53,542,0.06877,0.11779
1994,17-29 y.,Baden-Wuerttemberg,No,0.90672,489,542,0.88221,0.93123
1994,17-29 y.,Bavaria,Yes,0.10138,39,427,0.07271,0.13004
1994,17-29 y.,Bavaria,No,0.89862,388,427,0.86996,0.92729
1994,17-29 y.,Berlin,No,0.88094,110,110,0.82014,0.94174
1994,17-29 y.,Brandenburg,No,0.89801,124,124,0.84453,0.95150
1994,17-29 y.,Mecklenburg-Western Pomerania,No,0.85248,87,87,0.77753,0.92743
1994,17-29 y.,Saxony,No,0.86508,209,209,0.81866,0.91151
1994,17-29 y.,Saxony-Anhalt,No,0.92480,148,148,0.88217,0.96743
1994,17-29 y.,Thuringa,No,0.90497,142,142,0.85657,0.95338
1994,30-45 y.,Schleswig-Holstein,No,0.91140,80,80,0.84874,0.97406
1994,30-45 y.,Hamburg,No,0.90164,40,40,0.80818,0.99511
1994,30-45 y.,Lower Saxony,No,0.91853,236,236,0.88356,0.95351
1994,30-45 y.,North Rhine-Westphalia,Yes,0.10679,87,816,0.08558,0.12799
1994,30-45 y.,North Rhine-Westphalia,No,0.89321,729,816,0.87201,0.91442
1994,30-45 y.,Hesse,No,0.92380,252,252,0.89098,0.95662
1994,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.87384,186,186,0.82599,0.92168
1994,30-45 y.,Baden-Wuerttemberg,Yes,0.10176,56,501,0.07526,0.12826
1994,30-45 y.,Baden-Wuerttemberg,No,0.89824,445,501,0.87174,0.92474
1994,30-45 y.,Bavaria,Yes,0.10916,56,509,0.08205,0.13628
1994,30-45 y.,Bavaria,No,0.89084,453,509,0.86372,0.91795
1994,30-45 y.,Berlin,No,0.94036,170,170,0.90466,0.97607
1994,30-45 y.,Brandenburg,No,0.91664,195,195,0.87774,0.95554
1994,30-45 y.,Mecklenburg-Western Pomerania,No,0.92838,130,130,0.88388,0.97288
1994,30-45 y.,Saxony,No,0.93502,371,371,0.90990,0.96013
1994,30-45 y.,Saxony-Anhalt,No,0.92404,220,220,0.88895,0.95913
1994,30-45 y.,Thuringa,No,0.91577,217,217,0.87873,0.95281
1994,46-65 y.,Schleswig-Holstein,No,0.92305,88,88,0.86705,0.97906
1994,46-65 y.,Lower Saxony,Yes,0.12238,34,306,0.08560,0.15916
1994,46-65 y.,Lower Saxony,No,0.87762,272,306,0.84084,0.91440
1994,46-65 y.,North Rhine-Westphalia,Yes,0.12356,85,697,0.09911,0.14801
1994,46-65 y.,North Rhine-Westphalia,No,0.87644,612,697,0.85199,0.90089
1994,46-65 y.,Hesse,Yes,0.13699,32,286,0.09707,0.17691
1994,46-65 y.,Hesse,No,0.86301,254,286,0.82309,0.90293
1994,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.82112,148,148,0.75916,0.88308
1994,46-65 y.,Baden-Wuerttemberg,Yes,0.10688,57,507,0.07996,0.13380
1994,46-65 y.,Baden-Wuerttemberg,No,0.89312,450,507,0.86620,0.92004
1994,46-65 y.,Bavaria,Yes,0.13486,51,452,0.10333,0.16638
1994,46-65 y.,Bavaria,No,0.86514,401,452,0.83362,0.89667
1994,46-65 y.,Berlin,No,0.86140,160,160,0.80770,0.91511
1994,46-65 y.,Brandenburg,No,0.88955,166,166,0.84172,0.93738
1994,46-65 y.,Mecklenburg-Western Pomerania,No,0.88415,123,123,0.82736,0.94094
1994,46-65 y.,Saxony,Yes,0.08351,31,357,0.05477,0.11225
1994,46-65 y.,Saxony,No,0.91649,326,357,0.88775,0.94523
1994,46-65 y.,Saxony-Anhalt,No,0.91148,212,212,0.87315,0.94980
1994,46-65 y.,Thuringa,No,0.88897,173,173,0.84202,0.93593
1994,66 and older,Lower Saxony,No,0.76969,96,96,0.68502,0.85435
1994,66 and older,North Rhine-Westphalia,Yes,0.28404,69,269,0.23005,0.33803
1994,66 and older,North Rhine-Westphalia,No,0.71596,200,269,0.66197,0.76995
1994,66 and older,Hesse,No,0.80324,93,93,0.72201,0.88448
1994,66 and older,"Rhineland-Palatinate, Saarland",No,0.75229,71,71,0.65116,0.85341
1994,66 and older,Baden-Wuerttemberg,No,0.82858,148,148,0.76765,0.88950
1994,66 and older,Bavaria,Yes,0.26094,50,195,0.19915,0.32274
1994,66 and older,Bavaria,No,0.73906,145,195,0.67726,0.80085
1994,66 and older,Berlin,No,0.89973,45,45,0.81098,0.98848
1994,66 and older,Brandenburg,No,0.89316,62,62,0.81564,0.97068
1994,66 and older,Saxony,No,0.78518,106,106,0.70662,0.86373
1994,66 and older,Saxony-Anhalt,No,0.80811,60,60,0.70763,0.90859
1994,66 and older,Thuringa,No,0.71580,51,51,0.59079,0.84082
1995,17-29 y.,Schleswig-Holstein,No,0.89010,62,62,0.81162,0.96859
1995,17-29 y.,Lower Saxony,No,0.90555,250,250,0.86922,0.94187
1995,17-29 y.,North Rhine-Westphalia,Yes,0.12128,79,668,0.09651,0.14606
1995,17-29 y.,North Rhine-Westphalia,No,0.87872,589,668,0.85394,0.90349
1995,17-29 y.,Hesse,No,0.86377,214,214,0.81770,0.90984
1995,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.89059,146,146,0.83979,0.94140
1995,17-29 y.,Baden-Wuerttemberg,Yes,0.09356,47,516,0.06841,0.11871
1995,17-29 y.,Baden-Wuerttemberg,No,0.90644,469,516,0.88129,0.93159
1995,17-29 y.,Bavaria,Yes,0.09316,52,449,0.06624,0.12008
1995,17-29 y.,Bavaria,No,0.90684,397,449,0.87992,0.93376
1995,17-29 y.,Berlin,No,0.92495,118,118,0.87721,0.97269
1995,17-29 y.,Brandenburg,No,0.90220,120,120,0.84882,0.95557
1995,17-29 y.,Mecklenburg-Western Pomerania,No,0.85151,93,93,0.77885,0.92417
1995,17-29 y.,Saxony,No,0.90701,213,213,0.86792,0.94611
1995,17-29 y.,Saxony-Anhalt,No,0.87389,134,134,0.81747,0.93031
1995,17-29 y.,Thuringa,No,0.90421,132,132,0.85381,0.95461
1995,30-45 y.,Schleswig-Holstein,No,0.85232,79,79,0.77359,0.93106
1995,30-45 y.,Hamburg,No,0.98655,41,41,0.95085,1.02225
1995,30-45 y.,Lower Saxony,No,0.90448,309,309,0.87165,0.93731
1995,30-45 y.,North Rhine-Westphalia,Yes,0.08971,87,890,0.07093,0.10850
1995,30-45 y.,North Rhine-Westphalia,No,0.91029,803,890,0.89150,0.92907
1995,30-45 y.,Hesse,No,0.91571,271,271,0.88257,0.94885
1995,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.90121,231,231,0.86264,0.93977
1995,30-45 y.,Baden-Wuerttemberg,Yes,0.08883,52,570,0.06546,0.11221
1995,30-45 y.,Baden-Wuerttemberg,No,0.91117,518,570,0.88779,0.93454
1995,30-45 y.,Bavaria,Yes,0.12208,64,546,0.09459,0.14956
1995,30-45 y.,Bavaria,No,0.87792,482,546,0.85044,0.90541
1995,30-45 y.,Berlin,No,0.93516,177,177,0.89877,0.97154
1995,30-45 y.,Brandenburg,No,0.90755,188,188,0.86604,0.94907
1995,30-45 y.,Mecklenburg-Western Pomerania,No,0.87808,112,112,0.81722,0.93895
1995,30-45 y.,Saxony,Yes,0.07167,31,378,0.04563,0.09771
1995,30-45 y.,Saxony,No,0.92833,347,378,0.90229,0.95437
1995,30-45 y.,Saxony-Anhalt,No,0.90826,200,200,0.86815,0.94836
1995,30-45 y.,Thuringa,No,0.88374,208,208,0.84007,0.92741
1995,46-65 y.,Schleswig-Holstein,No,0.88483,79,79,0.81398,0.95567
1995,46-65 y.,Hamburg,No,0.89047,33,33,0.78227,0.99868
1995,46-65 y.,Lower Saxony,Yes,0.10960,35,312,0.07488,0.14432
1995,46-65 y.,Lower Saxony,No,0.89040,277,312,0.85568,0.92512
1995,46-65 y.,North Rhine-Westphalia,Yes,0.11110,85,740,0.08844,0.13376
1995,46-65 y.,North Rhine-Westphalia,No,0.88890,655,740,0.86624,0.91156
1995,46-65 y.,Hesse,Yes,0.13752,43,289,0.09775,0.17730
1995,46-65 y.,Hesse,No,0.86248,246,289,0.82270,0.90225
1995,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.86161,160,160,0.80793,0.91528
1995,46-65 y.,Baden-Wuerttemberg,Yes,0.14609,82,506,0.11529,0.17690
1995,46-65 y.,Baden-Wuerttemberg,No,0.85391,424,506,0.82310,0.88471
1995,46-65 y.,Bavaria,Yes,0.14296,58,488,0.11187,0.17405
1995,46-65 y.,Bavaria,No,0.85704,430,488,0.82595,0.88813
1995,46-65 y.,Berlin,No,0.88998,164,164,0.84194,0.93802
1995,46-65 y.,Brandenburg,No,0.90042,161,161,0.85402,0.94682
1995,46-65 y.,Mecklenburg-Western Pomerania,No,0.87510,131,131,0.81826,0.93193
1995,46-65 y.,Saxony,No,0.91530,319,319,0.88469,0.94590
1995,46-65 y.,Saxony-Anhalt,No,0.87189,200,200,0.82545,0.91832
1995,46-65 y.,Thuringa,No,0.88169,166,166,0.83241,0.93097
1995,66 and older,Lower Saxony,No,0.85099,96,96,0.77938,0.92260
1995,66 and older,North Rhine-Westphalia,Yes,0.25142,61,269,0.19948,0.30336
1995,66 and older,North Rhine-Westphalia,No,0.74858,208,269,0.69664,0.80052
1995,66 and older,Hesse,No,0.76226,91,91,0.67431,0.85021
1995,66 and older,"Rhineland-Palatinate, Saarland",No,0.82735,84,84,0.74604,0.90866
1995,66 and older,Baden-Wuerttemberg,Yes,0.17648,33,192,0.12241,0.23054
1995,66 and older,Baden-Wuerttemberg,No,0.82352,159,192,0.76946,0.87759
1995,66 and older,Bavaria,Yes,0.20589,37,193,0.14870,0.26309
1995,66 and older,Bavaria,No,0.79411,156,193,0.73691,0.85130
1995,66 and older,Berlin,No,0.87002,53,53,0.77862,0.96142
1995,66 and older,Brandenburg,No,0.73909,47,47,0.61219,0.86599
1995,66 and older,Saxony,No,0.80724,106,106,0.73178,0.88269
1995,66 and older,Saxony-Anhalt,No,0.79963,60,60,0.69750,0.90177
1995,66 and older,Thuringa,No,0.77281,60,60,0.66589,0.87973
1996,17-29 y.,Schleswig-Holstein,No,0.90189,67,67,0.83013,0.97366
1996,17-29 y.,Lower Saxony,No,0.92641,227,227,0.89237,0.96045
1996,17-29 y.,North Rhine-Westphalia,Yes,0.08835,73,648,0.06648,0.11022
1996,17-29 y.,North Rhine-Westphalia,No,0.91165,575,648,0.88978,0.93352
1996,17-29 y.,Hesse,No,0.91564,188,188,0.87580,0.95547
1996,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.91449,140,140,0.86801,0.96098
1996,17-29 y.,Baden-Wuerttemberg,Yes,0.09197,44,462,0.06559,0.11835
1996,17-29 y.,Baden-Wuerttemberg,No,0.90803,418,462,0.88165,0.93441
1996,17-29 y.,Bavaria,Yes,0.08996,42,418,0.06250,0.11742
1996,17-29 y.,Bavaria,No,0.91004,376,418,0.88258,0.93750
1996,17-29 y.,Berlin,No,0.84886,106,106,0.78035,0.91737
1996,17-29 y.,Brandenburg,No,0.88000,122,122,0.82210,0.93791
1996,17-29 y.,Mecklenburg-Western Pomerania,No,0.86811,79,79,0.79302,0.94321
1996,17-29 y.,Saxony,No,0.89179,226,226,0.85120,0.93238
1996,17-29 y.,Saxony-Anhalt,No,0.84089,130,130,0.77777,0.90401
1996,17-29 y.,Thuringa,No,0.87813,135,135,0.82274,0.93352
1996,30-45 y.,Schleswig-Holstein,No,0.85336,73,73,0.77165,0.93507
1996,30-45 y.,Hamburg,No,0.96668,38,38,0.90886,1.02451
1996,30-45 y.,Lower Saxony,Yes,0.10069,40,359,0.06952,0.13186
1996,30-45 y.,Lower Saxony,No,0.89931,319,359,0.86814,0.93048
1996,30-45 y.,North Rhine-Westphalia,Yes,0.08748,85,873,0.06873,0.10623
1996,30-45 y.,North Rhine-Westphalia,No,0.91252,788,873,0.89377,0.93127
1996,30-45 y.,Hesse,No,0.91913,274,274,0.88679,0.95147
1996,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.90333,235,235,0.86547,0.94120
1996,30-45 y.,Baden-Wuerttemberg,Yes,0.11469,65,569,0.08848,0.14089
1996,30-45 y.,Baden-Wuerttemberg,No,0.88531,504,569,0.85911,0.91152
1996,30-45 y.,Bavaria,Yes,0.08994,54,569,0.06641,0.11347
1996,30-45 y.,Bavaria,No,0.91006,515,569,0.88653,0.93359
1996,30-45 y.,Berlin,No,0.85740,161,161,0.80321,0.91158
1996,30-45 y.,Brandenburg,No,0.91968,194,194,0.88134,0.95803
1996,30-45 y.,Mecklenburg-Western Pomerania,No,0.90256,111,111,0.84715,0.95798
1996,30-45 y.,Saxony,Yes,0.09586,33,370,0.06582,0.12590
1996,30-45 y.,Saxony,No,0.90414,337,370,0.87410,0.93418
1996,30-45 y.,Saxony-Anhalt,Yes,0.13600,31,215,0.09007,0.18193
1996,30-45 y.,Saxony-Anhalt,No,0.86400,184,215,0.81807,0.90993
1996,30-45 y.,Thuringa,No,0.88995,212,212,0.84773,0.93218
1996,46-65 y.,Schleswig-Holstein,No,0.87612,77,77,0.80205,0.95019
1996,46-65 y.,Hamburg,No,0.81751,31,31,0.67929,0.95573
1996,46-65 y.,Lower Saxony,Yes,0.11902,37,311,0.08297,0.15506
1996,46-65 y.,Lower Saxony,No,0.88098,274,311,0.84494,0.91703
1996,46-65 y.,North Rhine-Westphalia,Yes,0.11399,99,756,0.09133,0.13666
1996,46-65 y.,North Rhine-Westphalia,No,0.88601,657,756,0.86334,0.90867
1996,46-65 y.,Hesse,No,0.89701,246,246,0.85895,0.93507
1996,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.89235,159,159,0.84402,0.94068
1996,46-65 y.,Baden-Wuerttemberg,Yes,0.14787,68,470,0.11575,0.18000
1996,46-65 y.,Baden-Wuerttemberg,No,0.85213,402,470,0.82000,0.88425
1996,46-65 y.,Bavaria,Yes,0.13906,56,469,0.10771,0.17041
1996,46-65 y.,Bavaria,No,0.86094,413,469,0.82959,0.89229
1996,46-65 y.,Berlin,No,0.84121,147,147,0.78193,0.90050
1996,46-65 y.,Brandenburg,No,0.86944,161,161,0.81723,0.92164
1996,46-65 y.,Mecklenburg-Western Pomerania,No,0.86063,125,125,0.79967,0.92159
1996,46-65 y.,Saxony,Yes,0.08795,33,350,0.05823,0.11766
1996,46-65 y.,Saxony,No,0.91205,317,350,0.88234,0.94177
1996,46-65 y.,Saxony-Anhalt,No,0.87188,201,201,0.82555,0.91820
1996,46-65 y.,Thuringa,No,0.90568,169,169,0.86148,0.94988
1996,66 and older,Schleswig-Holstein,No,0.82604,31,31,0.69040,0.96169
1996,66 and older,Lower Saxony,No,0.79184,94,94,0.70933,0.87436
1996,66 and older,North Rhine-Westphalia,Yes,0.24772,66,271,0.19622,0.29921
1996,66 and older,North Rhine-Westphalia,No,0.75228,205,271,0.70079,0.80378
1996,66 and older,Hesse,No,0.77007,92,92,0.68362,0.85653
1996,66 and older,"Rhineland-Palatinate, Saarland",No,0.84635,81,81,0.76732,0.92537
1996,66 and older,Baden-Wuerttemberg,Yes,0.21027,46,200,0.15365,0.26689
1996,66 and older,Baden-Wuerttemberg,No,0.78973,154,200,0.73311,0.84635
1996,66 and older,Bavaria,Yes,0.23319,39,195,0.17369,0.29270
1996,66 and older,Bavaria,No,0.76681,156,195,0.70730,0.82631
1996,66 and older,Berlin,No,0.85440,55,55,0.76033,0.94848
1996,66 and older,Brandenburg,No,0.79673,50,50,0.68404,0.90941
1996,66 and older,Saxony,No,0.78937,111,111,0.71316,0.86557
1996,66 and older,Saxony-Anhalt,No,0.72954,56,56,0.61215,0.84694
1996,66 and older,Thuringa,No,0.81270,66,66,0.71785,0.90755
1997,17-29 y.,Schleswig-Holstein,No,0.80052,54,54,0.69293,0.90810
1997,17-29 y.,Lower Saxony,Yes,0.12079,31,236,0.07912,0.16245
1997,17-29 y.,Lower Saxony,No,0.87921,205,236,0.83755,0.92088
1997,17-29 y.,North Rhine-Westphalia,Yes,0.08928,60,606,0.06656,0.11200
1997,17-29 y.,North Rhine-Westphalia,No,0.91072,546,606,0.88800,0.93344
1997,17-29 y.,Hesse,No,0.93165,167,167,0.89326,0.97004
1997,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.90750,145,145,0.86018,0.95482
1997,17-29 y.,Baden-Wuerttemberg,Yes,0.11659,40,443,0.08667,0.14651
1997,17-29 y.,Baden-Wuerttemberg,No,0.88341,403,443,0.85349,0.91333
1997,17-29 y.,Bavaria,Yes,0.09953,47,389,0.06974,0.12932
1997,17-29 y.,Bavaria,No,0.90047,342,389,0.87068,0.93026
1997,17-29 y.,Berlin,No,0.92215,93,93,0.86740,0.97690
1997,17-29 y.,Brandenburg,No,0.88201,124,124,0.82500,0.93902
1997,17-29 y.,Mecklenburg-Western Pomerania,No,0.89987,88,88,0.83679,0.96295
1997,17-29 y.,Saxony,No,0.90603,211,211,0.86657,0.94550
1997,17-29 y.,Saxony-Anhalt,No,0.84927,139,139,0.78958,0.90897
1997,17-29 y.,Thuringa,No,0.84435,141,141,0.78430,0.90440
1997,30-45 y.,Schleswig-Holstein,No,0.91329,82,82,0.85201,0.97458
1997,30-45 y.,Hamburg,No,0.96568,33,33,0.90260,1.02876
1997,30-45 y.,Lower Saxony,Yes,0.11461,40,364,0.08184,0.14738
1997,30-45 y.,Lower Saxony,No,0.88539,324,364,0.85262,0.91816
1997,30-45 y.,North Rhine-Westphalia,Yes,0.09719,87,867,0.07746,0.11692
1997,30-45 y.,North Rhine-Westphalia,No,0.90281,780,867,0.88308,0.92254
1997,30-45 y.,Hesse,Yes,0.15367,32,281,0.11143,0.19591
1997,30-45 y.,Hesse,No,0.84633,249,281,0.80409,0.88857
1997,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.90689,237,237,0.86982,0.94397
1997,30-45 y.,Baden-Wuerttemberg,Yes,0.08771,62,588,0.06482,0.11059
1997,30-45 y.,Baden-Wuerttemberg,No,0.91229,526,588,0.88941,0.93518
1997,30-45 y.,Bavaria,Yes,0.12112,79,568,0.09426,0.14797
1997,30-45 y.,Bavaria,No,0.87888,489,568,0.85203,0.90574
1997,30-45 y.,Berlin,No,0.95933,164,164,0.92901,0.98966
1997,30-45 y.,Brandenburg,No,0.89942,175,175,0.85472,0.94411
1997,30-45 y.,Mecklenburg-Western Pomerania,No,0.92289,112,112,0.87327,0.97252
1997,30-45 y.,Saxony,No,0.91131,323,323,0.88025,0.94236
1997,30-45 y.,Saxony-Anhalt,No,0.90658,179,179,0.86383,0.94934
1997,30-45 y.,Thuringa,No,0.89490,205,205,0.85281,0.93698
1997,46-65 y.,Schleswig-Holstein,No,0.92468,75,75,0.86455,0.98481
1997,46-65 y.,Lower Saxony,Yes,0.11701,32,303,0.08076,0.15326
1997,46-65 y.,Lower Saxony,No,0.88299,271,303,0.84674,0.91924
1997,46-65 y.,North Rhine-Westphalia,Yes,0.12535,91,744,0.10154,0.14916
1997,46-65 y.,North Rhine-Westphalia,No,0.87465,653,744,0.85084,0.89846
1997,46-65 y.,Hesse,Yes,0.14915,38,267,0.10634,0.19196
1997,46-65 y.,Hesse,No,0.85085,229,267,0.80804,0.89366
1997,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.85238,155,155,0.79635,0.90840
1997,46-65 y.,Baden-Wuerttemberg,Yes,0.12199,66,474,0.09250,0.15149
1997,46-65 y.,Baden-Wuerttemberg,No,0.87801,408,474,0.84851,0.90750
1997,46-65 y.,Bavaria,Yes,0.09687,45,457,0.06972,0.12402
1997,46-65 y.,Bavaria,No,0.90313,412,457,0.87598,0.93028
1997,46-65 y.,Berlin,No,0.87557,150,150,0.82257,0.92857
1997,46-65 y.,Brandenburg,Yes,0.17208,31,193,0.11869,0.22547
1997,46-65 y.,Brandenburg,No,0.82792,162,193,0.77453,0.88131
1997,46-65 y.,Mecklenburg-Western Pomerania,No,0.89128,120,120,0.83535,0.94721
1997,46-65 y.,Saxony,Yes,0.14000,46,361,0.10415,0.17584
1997,46-65 y.,Saxony,No,0.86000,315,361,0.82416,0.89585
1997,46-65 y.,Saxony-Anhalt,Yes,0.17111,31,222,0.12146,0.22076
1997,46-65 y.,Saxony-Anhalt,No,0.82889,191,222,0.77924,0.87854
1997,46-65 y.,Thuringa,No,0.91721,174,174,0.87614,0.95827
1997,66 and older,Schleswig-Holstein,No,0.96148,32,32,0.89373,1.02923
1997,66 and older,Lower Saxony,No,0.71034,97,97,0.61960,0.80108
1997,66 and older,North Rhine-Westphalia,Yes,0.24081,72,283,0.19090,0.29071
1997,66 and older,North Rhine-Westphalia,No,0.75919,211,283,0.70929,0.80910
1997,66 and older,Hesse,No,0.79737,88,88,0.71290,0.88183
1997,66 and older,"Rhineland-Palatinate, Saarland",No,0.84253,89,89,0.76642,0.91863
1997,66 and older,Baden-Wuerttemberg,Yes,0.20212,44,193,0.14532,0.25893
1997,66 and older,Baden-Wuerttemberg,No,0.79788,149,193,0.74107,0.85468
1997,66 and older,Bavaria,Yes,0.18853,38,204,0.13473,0.24234
1997,66 and older,Bavaria,No,0.81147,166,204,0.75766,0.86527
1997,66 and older,Berlin,No,0.88417,55,55,0.79881,0.96953
