year,pgisced97,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,First Stage of Tertiary Education,1st Quintile,Yes,0.25753,32,170,0.19160,0.32346
2012,First Stage of Tertiary Education,1st Quintile,No,0.73692,138,170,0.67053,0.80330
2012,First Stage of Tertiary Education,2nd Quintile,Yes,0.14685,35,296,0.10646,0.18725
2012,First Stage of Tertiary Education,2nd Quintile,No,0.85315,261,296,0.81275,0.89354
2012,First Stage of Tertiary Education,3rd Quintile,Yes,0.13117,53,382,0.09727,0.16507
2012,First Stage of Tertiary Education,3rd Quintile,No,0.86883,329,382,0.83493,0.90273
2012,First Stage of Tertiary Education,4th Quintile,Yes,0.13466,51,412,0.10165,0.16766
2012,First Stage of Tertiary Education,4th Quintile,No,0.86264,361,412,0.82936,0.89592
2012,First Stage of Tertiary Education,5th Quintile,Yes,0.11115,44,400,0.08031,0.14199
2012,First Stage of Tertiary Education,5th Quintile,No,0.88759,356,400,0.85660,0.91859
2012,Second Stage of Tertiary Education,1st Quintile,Yes,0.13016,50,400,0.09714,0.16317
2012,Second Stage of Tertiary Education,1st Quintile,No,0.86984,350,400,0.83683,0.90286
2012,Second Stage of Tertiary Education,2nd Quintile,Yes,0.15268,77,566,0.12302,0.18234
2012,Second Stage of Tertiary Education,2nd Quintile,No,0.84351,489,566,0.81355,0.87347
2012,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14642,114,854,0.12269,0.17014
2012,Second Stage of Tertiary Education,3rd Quintile,No,0.85358,740,854,0.82986,0.87731
2012,Second Stage of Tertiary Education,4th Quintile,Yes,0.07754,125,1283,0.06290,0.09218
2012,Second Stage of Tertiary Education,4th Quintile,No,0.92088,1158,1283,0.90611,0.93566
2012,Second Stage of Tertiary Education,5th Quintile,Yes,0.10026,273,2573,0.08866,0.11187
2012,Second Stage of Tertiary Education,5th Quintile,No,0.89850,2300,2573,0.88683,0.91017
2013,Pre-primary Level,1st Quintile,No,0.39384,94,94,0.29454,0.49314
2013,Pre-primary Level,2nd Quintile,No,0.38931,98,98,0.29227,0.48634
2013,Pre-primary Level,3rd Quintile,No,0.50647,81,81,0.39692,0.61603
2013,Pre-primary Level,4th Quintile,No,0.54792,68,68,0.42875,0.66710
2013,Pre-primary Level,5th Quintile,No,0.51938,69,69,0.40063,0.63813
2013,Primary Level,1st Quintile,Yes,0.15187,33,220,0.10434,0.19941
2013,Primary Level,1st Quintile,No,0.84508,187,220,0.79716,0.89300
2013,Primary Level,2nd Quintile,No,0.87130,51,51,0.77848,0.96412
2013,Lower Secondary Level,1st Quintile,Yes,0.21524,202,1039,0.19024,0.24024
2013,Lower Secondary Level,1st Quintile,No,0.75963,837,1039,0.73364,0.78563
2013,Lower Secondary Level,2nd Quintile,Yes,0.18202,119,720,0.15382,0.21023
2013,Lower Secondary Level,2nd Quintile,No,0.79817,601,720,0.76883,0.82751
2013,Lower Secondary Level,3rd Quintile,Yes,0.16590,75,435,0.13090,0.20089
2013,Lower Secondary Level,3rd Quintile,No,0.81753,360,435,0.78120,0.85387
2013,Lower Secondary Level,4th Quintile,Yes,0.15363,39,277,0.11109,0.19617
2013,Lower Secondary Level,4th Quintile,No,0.82961,238,277,0.78525,0.87397
2013,Lower Secondary Level,5th Quintile,No,0.90189,132,132,0.85095,0.95283
2013,Upper Secondary Level,1st Quintile,Yes,0.17094,438,2747,0.15686,0.18502
2013,Upper Secondary Level,1st Quintile,No,0.82536,2309,2747,0.81116,0.83956
2013,Upper Secondary Level,2nd Quintile,Yes,0.16834,417,2979,0.15490,0.18178
2013,Upper Secondary Level,2nd Quintile,No,0.82794,2562,2979,0.81439,0.84150
2013,Upper Secondary Level,3rd Quintile,Yes,0.15352,379,2649,0.13979,0.16725
2013,Upper Secondary Level,3rd Quintile,No,0.84624,2270,2649,0.83250,0.85998
2013,Upper Secondary Level,4th Quintile,Yes,0.14815,338,2333,0.13373,0.16256
2013,Upper Secondary Level,4th Quintile,No,0.85130,1995,2333,0.83686,0.86574
2013,Upper Secondary Level,5th Quintile,Yes,0.11516,191,1769,0.10028,0.13004
2013,Upper Secondary Level,5th Quintile,No,0.88439,1578,1769,0.86948,0.89930
2013,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.17529,45,299,0.13212,0.21845
2013,Post-secondary Non-tertiary Level,1st Quintile,No,0.82412,254,299,0.78089,0.86734
2013,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.09901,36,368,0.06845,0.12956
2013,Post-secondary Non-tertiary Level,2nd Quintile,No,0.90099,332,368,0.87044,0.93155
2013,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.14747,41,359,0.11074,0.18420
2013,Post-secondary Non-tertiary Level,3rd Quintile,No,0.84431,318,359,0.80675,0.88187
2013,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.16162,52,360,0.12354,0.19970
2013,Post-secondary Non-tertiary Level,4th Quintile,No,0.83838,308,360,0.80030,0.87646
2013,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.10339,41,393,0.07325,0.13354
2013,Post-secondary Non-tertiary Level,5th Quintile,No,0.88779,352,393,0.85654,0.91903
2013,First Stage of Tertiary Education,1st Quintile,No,0.76478,124,124,0.68983,0.83974
2013,First Stage of Tertiary Education,2nd Quintile,Yes,0.12086,33,294,0.08354,0.15819
2013,First Stage of Tertiary Education,2nd Quintile,No,0.87914,261,294,0.84181,0.91646
2013,First Stage of Tertiary Education,3rd Quintile,Yes,0.16687,57,393,0.12996,0.20379
2013,First Stage of Tertiary Education,3rd Quintile,No,0.83313,336,393,0.79621,0.87004
2013,First Stage of Tertiary Education,4th Quintile,Yes,0.13699,49,419,0.10403,0.16995
2013,First Stage of Tertiary Education,4th Quintile,No,0.86301,370,419,0.83005,0.89597
2013,First Stage of Tertiary Education,5th Quintile,Yes,0.05748,41,422,0.03525,0.07972
2013,First Stage of Tertiary Education,5th Quintile,No,0.93566,381,422,0.91222,0.95909
2013,Second Stage of Tertiary Education,1st Quintile,Yes,0.10569,46,403,0.07563,0.13574
2013,Second Stage of Tertiary Education,1st Quintile,No,0.89431,357,403,0.86426,0.92437
2013,Second Stage of Tertiary Education,2nd Quintile,Yes,0.11519,72,620,0.09004,0.14034
2013,Second Stage of Tertiary Education,2nd Quintile,No,0.88218,548,620,0.85678,0.90757
2013,Second Stage of Tertiary Education,3rd Quintile,Yes,0.15021,115,875,0.12653,0.17390
2013,Second Stage of Tertiary Education,3rd Quintile,No,0.84979,760,875,0.82610,0.87347
2013,Second Stage of Tertiary Education,4th Quintile,Yes,0.10988,138,1327,0.09305,0.12671
2013,Second Stage of Tertiary Education,4th Quintile,No,0.89012,1189,1327,0.87329,0.90695
2013,Second Stage of Tertiary Education,5th Quintile,Yes,0.10995,292,2630,0.09799,0.12191
2013,Second Stage of Tertiary Education,5th Quintile,No,0.88971,2338,2630,0.87773,0.90168
2014,Pre-primary Level,1st Quintile,No,0.45314,126,126,0.36587,0.54041
2014,Pre-primary Level,2nd Quintile,No,0.49694,88,88,0.39187,0.60200
2014,Pre-primary Level,3rd Quintile,No,0.50305,58,58,0.37325,0.63285
2014,Pre-primary Level,4th Quintile,No,0.49094,62,62,0.36549,0.61640
2014,Pre-primary Level,5th Quintile,No,0.54903,69,69,0.43076,0.66730
2014,Primary Level,1st Quintile,Yes,0.18340,73,336,0.14196,0.22485
2014,Primary Level,1st Quintile,No,0.81085,263,336,0.76891,0.85278
2014,Primary Level,2nd Quintile,No,0.88874,84,84,0.82109,0.95639
2014,Primary Level,3rd Quintile,No,0.72280,31,31,0.56262,0.88298
2014,Lower Secondary Level,1st Quintile,Yes,0.17504,233,1272,0.15415,0.19593
2014,Lower Secondary Level,1st Quintile,No,0.80380,1039,1272,0.78197,0.82563
2014,Lower Secondary Level,2nd Quintile,Yes,0.15647,131,829,0.13172,0.18121
2014,Lower Secondary Level,2nd Quintile,No,0.82214,698,829,0.79610,0.84819
2014,Lower Secondary Level,3rd Quintile,Yes,0.15364,76,549,0.12344,0.18383
2014,Lower Secondary Level,3rd Quintile,No,0.82403,473,549,0.79215,0.85592
2014,Lower Secondary Level,4th Quintile,Yes,0.19564,59,332,0.15290,0.23837
2014,Lower Secondary Level,4th Quintile,No,0.77971,273,332,0.73506,0.82436
2014,Lower Secondary Level,5th Quintile,No,0.87274,112,112,0.81074,0.93474
2014,Upper Secondary Level,1st Quintile,Yes,0.16726,444,2757,0.15332,0.18119
2014,Upper Secondary Level,1st Quintile,No,0.82648,2313,2757,0.81234,0.84062
2014,Upper Secondary Level,2nd Quintile,Yes,0.16358,413,3014,0.15037,0.17679
2014,Upper Secondary Level,2nd Quintile,No,0.83034,2601,3014,0.81694,0.84375
2014,Upper Secondary Level,3rd Quintile,Yes,0.12660,342,2646,0.11393,0.13927
2014,Upper Secondary Level,3rd Quintile,No,0.86918,2304,2646,0.85633,0.88203
2014,Upper Secondary Level,4th Quintile,Yes,0.11965,288,2422,0.10672,0.13257
2014,Upper Secondary Level,4th Quintile,No,0.87917,2134,2422,0.86619,0.89216
2014,Upper Secondary Level,5th Quintile,Yes,0.11938,188,1667,0.10381,0.13495
2014,Upper Secondary Level,5th Quintile,No,0.87832,1479,1667,0.86262,0.89402
2014,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.21272,68,366,0.17074,0.25471
2014,Post-secondary Non-tertiary Level,1st Quintile,No,0.77810,298,366,0.73547,0.82073
2014,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.16402,58,414,0.12831,0.19973
2014,Post-secondary Non-tertiary Level,2nd Quintile,No,0.83598,356,414,0.80027,0.87169
2014,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.10669,44,424,0.07727,0.13611
2014,Post-secondary Non-tertiary Level,3rd Quintile,No,0.89331,380,424,0.86389,0.92273
2014,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.07405,39,456,0.04999,0.09812
2014,Post-secondary Non-tertiary Level,4th Quintile,No,0.92121,417,456,0.89646,0.94597
2014,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.11913,38,383,0.08664,0.15162
2014,Post-secondary Non-tertiary Level,5th Quintile,No,0.88087,345,383,0.84838,0.91336
2014,First Stage of Tertiary Education,1st Quintile,No,0.75303,102,102,0.66892,0.83713
2014,First Stage of Tertiary Education,2nd Quintile,Yes,0.20182,44,278,0.15455,0.24909
2014,First Stage of Tertiary Education,2nd Quintile,No,0.79818,234,278,0.75091,0.84545
2014,First Stage of Tertiary Education,3rd Quintile,Yes,0.12909,45,345,0.09366,0.16452
2014,First Stage of Tertiary Education,3rd Quintile,No,0.87091,300,345,0.83548,0.90634
2014,First Stage of Tertiary Education,4th Quintile,Yes,0.11412,53,429,0.08399,0.14424
2014,First Stage of Tertiary Education,4th Quintile,No,0.88388,376,429,0.85353,0.91423
2014,First Stage of Tertiary Education,5th Quintile,Yes,0.10483,44,409,0.07511,0.13456
2014,First Stage of Tertiary Education,5th Quintile,No,0.88542,365,409,0.85451,0.91633
2014,Second Stage of Tertiary Education,1st Quintile,Yes,0.14979,69,535,0.11952,0.18006
2014,Second Stage of Tertiary Education,1st Quintile,No,0.84978,466,535,0.81947,0.88008
2014,Second Stage of Tertiary Education,2nd Quintile,Yes,0.11395,90,663,0.08974,0.13815
2014,Second Stage of Tertiary Education,2nd Quintile,No,0.87531,573,663,0.85014,0.90047
2014,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14077,138,989,0.11909,0.16246
2014,Second Stage of Tertiary Education,3rd Quintile,No,0.85529,851,989,0.83335,0.87723
2014,Second Stage of Tertiary Education,4th Quintile,Yes,0.11024,131,1362,0.09360,0.12687
2014,Second Stage of Tertiary Education,4th Quintile,No,0.88945,1231,1362,0.87279,0.90611
2014,Second Stage of Tertiary Education,5th Quintile,Yes,0.10888,256,2670,0.09707,0.12070
2014,Second Stage of Tertiary Education,5th Quintile,No,0.89052,2414,2670,0.87867,0.90236
2015,Pre-primary Level,1st Quintile,No,0.51245,99,99,0.41348,0.61141
2015,Pre-primary Level,2nd Quintile,No,0.42504,68,68,0.30667,0.54341
2015,Pre-primary Level,3rd Quintile,No,0.51075,55,55,0.37742,0.64408
2015,Pre-primary Level,4th Quintile,No,0.43747,48,48,0.29565,0.57930
2015,Pre-primary Level,5th Quintile,No,0.56980,49,49,0.42973,0.70986
2015,Primary Level,1st Quintile,Yes,0.11681,47,261,0.07776,0.15585
2015,Primary Level,1st Quintile,No,0.85863,214,261,0.81628,0.90098
2015,Primary Level,2nd Quintile,No,0.84447,72,72,0.76017,0.92877
2015,Lower Secondary Level,1st Quintile,Yes,0.16465,181,1092,0.14265,0.18666
2015,Lower Secondary Level,1st Quintile,No,0.80535,911,1092,0.78186,0.82884
2015,Lower Secondary Level,2nd Quintile,Yes,0.14632,109,716,0.12041,0.17222
2015,Lower Secondary Level,2nd Quintile,No,0.82839,607,716,0.80075,0.85603
2015,Lower Secondary Level,3rd Quintile,Yes,0.16506,64,469,0.13143,0.19870
2015,Lower Secondary Level,3rd Quintile,No,0.81632,405,469,0.78123,0.85140
2015,Lower Secondary Level,4th Quintile,Yes,0.12199,40,267,0.08266,0.16132
2015,Lower Secondary Level,4th Quintile,No,0.81993,227,267,0.77376,0.86611
2015,Lower Secondary Level,5th Quintile,No,0.82489,114,114,0.75482,0.89497
2015,Upper Secondary Level,1st Quintile,Yes,0.17209,363,2429,0.15708,0.18710
2015,Upper Secondary Level,1st Quintile,No,0.81917,2066,2429,0.80386,0.83448
2015,Upper Secondary Level,2nd Quintile,Yes,0.16278,430,2888,0.14931,0.17625
2015,Upper Secondary Level,2nd Quintile,No,0.82991,2458,2888,0.81620,0.84361
2015,Upper Secondary Level,3rd Quintile,Yes,0.14502,345,2508,0.13123,0.15880
2015,Upper Secondary Level,3rd Quintile,No,0.84753,2163,2508,0.83346,0.86160
2015,Upper Secondary Level,4th Quintile,Yes,0.13414,274,2240,0.12003,0.14826
2015,Upper Secondary Level,4th Quintile,No,0.86362,1966,2240,0.84940,0.87783
2015,Upper Secondary Level,5th Quintile,Yes,0.11586,197,1565,0.10000,0.13172
2015,Upper Secondary Level,5th Quintile,No,0.88314,1368,1565,0.86721,0.89906
2015,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.12122,43,336,0.08627,0.15617
2015,Post-secondary Non-tertiary Level,1st Quintile,No,0.84956,293,336,0.81127,0.88784
2015,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.10338,56,419,0.07419,0.13256
2015,Post-secondary Non-tertiary Level,2nd Quintile,No,0.89475,363,419,0.86533,0.92417
2015,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.13898,54,426,0.10609,0.17187
2015,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85314,372,426,0.81949,0.88679
2015,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.16493,48,410,0.12896,0.20090
2015,Post-secondary Non-tertiary Level,4th Quintile,No,0.83279,362,410,0.79662,0.86895
2015,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.10989,35,358,0.07744,0.14233
2015,Post-secondary Non-tertiary Level,5th Quintile,No,0.88623,323,358,0.85329,0.91917
2015,First Stage of Tertiary Education,1st Quintile,No,0.69814,97,97,0.60631,0.78997
2015,First Stage of Tertiary Education,2nd Quintile,Yes,0.16093,37,277,0.11757,0.20428
2015,First Stage of Tertiary Education,2nd Quintile,No,0.83907,240,277,0.79572,0.88243
2015,First Stage of Tertiary Education,3rd Quintile,Yes,0.16517,53,318,0.12429,0.20604
2015,First Stage of Tertiary Education,3rd Quintile,No,0.81705,265,318,0.77449,0.85961
2015,First Stage of Tertiary Education,4th Quintile,Yes,0.12082,46,392,0.08851,0.15312
2015,First Stage of Tertiary Education,4th Quintile,No,0.87166,346,392,0.83851,0.90482
2015,First Stage of Tertiary Education,5th Quintile,Yes,0.08765,41,402,0.05997,0.11533
2015,First Stage of Tertiary Education,5th Quintile,No,0.90880,361,402,0.88062,0.93698
2015,Second Stage of Tertiary Education,1st Quintile,Yes,0.10959,67,483,0.08170,0.13748
2015,Second Stage of Tertiary Education,1st Quintile,No,0.87736,416,483,0.84807,0.90664
2015,Second Stage of Tertiary Education,2nd Quintile,Yes,0.15191,95,650,0.12429,0.17952
2015,Second Stage of Tertiary Education,2nd Quintile,No,0.84461,555,650,0.81673,0.87248
2015,Second Stage of Tertiary Education,3rd Quintile,Yes,0.13032,108,902,0.10834,0.15230
2015,Second Stage of Tertiary Education,3rd Quintile,No,0.86893,794,902,0.84689,0.89097
2015,Second Stage of Tertiary Education,4th Quintile,Yes,0.14536,158,1306,0.12624,0.16449
2015,Second Stage of Tertiary Education,4th Quintile,No,0.85271,1148,1306,0.83348,0.87194
2015,Second Stage of Tertiary Education,5th Quintile,Yes,0.09799,271,2524,0.08639,0.10959
2015,Second Stage of Tertiary Education,5th Quintile,No,0.89928,2253,2524,0.88754,0.91102
2016,Pre-primary Level,1st Quintile,No,0.44172,89,89,0.33797,0.54548
2016,Pre-primary Level,2nd Quintile,No,0.39048,75,75,0.27933,0.50164
2016,Pre-primary Level,3rd Quintile,No,0.53057,55,55,0.39745,0.66368
2016,Pre-primary Level,4th Quintile,No,0.41388,47,47,0.27154,0.55621
2016,Pre-primary Level,5th Quintile,No,0.51938,48,48,0.37654,0.66222
2016,Primary Level,1st Quintile,Yes,0.11543,46,252,0.07590,0.15497
2016,Primary Level,1st Quintile,No,0.86300,206,252,0.82046,0.90554
2016,Primary Level,2nd Quintile,No,0.83245,67,67,0.74235,0.92255
2016,Primary Level,3rd Quintile,No,0.94389,34,34,0.86536,1.02241
2016,Lower Secondary Level,1st Quintile,Yes,0.17479,186,1058,0.15189,0.19769
2016,Lower Secondary Level,1st Quintile,No,0.78435,872,1058,0.75956,0.80915
2016,Lower Secondary Level,2nd Quintile,Yes,0.15815,107,686,0.13083,0.18548
2016,Lower Secondary Level,2nd Quintile,No,0.79839,579,686,0.76834,0.82843
2016,Lower Secondary Level,3rd Quintile,Yes,0.18926,78,431,0.15224,0.22629
2016,Lower Secondary Level,3rd Quintile,No,0.79065,353,431,0.75219,0.82910
2016,Lower Secondary Level,4th Quintile,Yes,0.14467,37,248,0.10080,0.18854
2016,Lower Secondary Level,4th Quintile,No,0.82737,211,248,0.78024,0.87451
2016,Lower Secondary Level,5th Quintile,No,0.84106,118,118,0.77481,0.90731
2016,Upper Secondary Level,1st Quintile,Yes,0.16616,354,2329,0.15104,0.18128
2016,Upper Secondary Level,1st Quintile,No,0.82655,1975,2329,0.81117,0.84193
2016,Upper Secondary Level,2nd Quintile,Yes,0.15302,381,2727,0.13951,0.16654
2016,Upper Secondary Level,2nd Quintile,No,0.84442,2346,2727,0.83081,0.85802
2016,Upper Secondary Level,3rd Quintile,Yes,0.15034,337,2350,0.13589,0.16479
2016,Upper Secondary Level,3rd Quintile,No,0.84537,2013,2350,0.83074,0.85999
2016,Upper Secondary Level,4th Quintile,Yes,0.11557,253,2089,0.10185,0.12928
2016,Upper Secondary Level,4th Quintile,No,0.88087,1836,2089,0.86697,0.89476
2016,Upper Secondary Level,5th Quintile,Yes,0.10892,175,1462,0.09294,0.12489
2016,Upper Secondary Level,5th Quintile,No,0.88664,1287,1462,0.87038,0.90290
2016,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.12842,61,361,0.09386,0.16299
2016,Post-secondary Non-tertiary Level,1st Quintile,No,0.86771,300,361,0.83271,0.90271
2016,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.08896,48,452,0.06268,0.11523
2016,Post-secondary Non-tertiary Level,2nd Quintile,No,0.90243,404,452,0.87504,0.92982
2016,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.13291,40,426,0.10064,0.16519
2016,Post-secondary Non-tertiary Level,3rd Quintile,No,0.85357,386,426,0.81996,0.88718
2016,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.10106,42,423,0.07230,0.12982
2016,Post-secondary Non-tertiary Level,4th Quintile,No,0.89632,381,423,0.86724,0.92541
2016,Post-secondary Non-tertiary Level,5th Quintile,No,0.92565,319,319,0.89681,0.95448
2016,First Stage of Tertiary Education,1st Quintile,No,0.74582,90,90,0.65536,0.83628
2016,First Stage of Tertiary Education,2nd Quintile,Yes,0.24175,53,258,0.18941,0.29410
2016,First Stage of Tertiary Education,2nd Quintile,No,0.75805,205,258,0.70569,0.81041
2016,First Stage of Tertiary Education,3rd Quintile,Yes,0.11210,40,299,0.07628,0.14793
2016,First Stage of Tertiary Education,3rd Quintile,No,0.88538,259,299,0.84921,0.92155
2016,First Stage of Tertiary Education,4th Quintile,Yes,0.06884,34,347,0.04216,0.09552
2016,First Stage of Tertiary Education,4th Quintile,No,0.92925,313,347,0.90223,0.95627
2016,First Stage of Tertiary Education,5th Quintile,Yes,0.14029,45,384,0.10551,0.17507
2016,First Stage of Tertiary Education,5th Quintile,No,0.85971,339,384,0.82493,0.89449
2016,Second Stage of Tertiary Education,1st Quintile,Yes,0.13973,80,540,0.11046,0.16900
2016,Second Stage of Tertiary Education,1st Quintile,No,0.85407,460,540,0.82427,0.88387
2016,Second Stage of Tertiary Education,2nd Quintile,Yes,0.12047,92,642,0.09527,0.14567
2016,Second Stage of Tertiary Education,2nd Quintile,No,0.86695,550,642,0.84066,0.89324
2016,Second Stage of Tertiary Education,3rd Quintile,Yes,0.13613,107,910,0.11383,0.15842
2016,Second Stage of Tertiary Education,3rd Quintile,No,0.86303,803,910,0.84068,0.88538
2016,Second Stage of Tertiary Education,4th Quintile,Yes,0.11065,149,1366,0.09401,0.12729
2016,Second Stage of Tertiary Education,4th Quintile,No,0.88808,1217,1366,0.87136,0.90481
2016,Second Stage of Tertiary Education,5th Quintile,Yes,0.10369,248,2414,0.09152,0.11585
2016,Second Stage of Tertiary Education,5th Quintile,No,0.88979,2166,2414,0.87730,0.90229
2017,Pre-primary Level,1st Quintile,No,0.39009,83,83,0.28451,0.49566
2017,Pre-primary Level,2nd Quintile,No,0.48339,63,63,0.35899,0.60778
2017,Pre-primary Level,3rd Quintile,No,0.44814,60,60,0.32124,0.57504
2017,Pre-primary Level,4th Quintile,No,0.62524,55,55,0.49613,0.75435
2017,Pre-primary Level,5th Quintile,No,0.64353,49,49,0.50803,0.77903
2017,Primary Level,1st Quintile,Yes,0.12577,41,239,0.08364,0.16789
2017,Primary Level,1st Quintile,No,0.72776,198,239,0.67121,0.78431
2017,Primary Level,2nd Quintile,No,0.85409,72,72,0.77197,0.93620
2017,Lower Secondary Level,1st Quintile,Yes,0.15868,195,994,0.13595,0.18141
2017,Lower Secondary Level,1st Quintile,No,0.79904,799,994,0.77411,0.82396
2017,Lower Secondary Level,2nd Quintile,Yes,0.14835,89,619,0.12032,0.17637
2017,Lower Secondary Level,2nd Quintile,No,0.80614,530,619,0.77497,0.83731
2017,Lower Secondary Level,3rd Quintile,Yes,0.18163,58,402,0.14389,0.21936
2017,Lower Secondary Level,3rd Quintile,No,0.78344,344,402,0.74312,0.82376
2017,Lower Secondary Level,4th Quintile,Yes,0.13158,34,242,0.08890,0.17426
2017,Lower Secondary Level,4th Quintile,No,0.84934,208,242,0.80418,0.89451
2017,Lower Secondary Level,5th Quintile,No,0.85551,88,88,0.78164,0.92939
2017,Upper Secondary Level,1st Quintile,Yes,0.18533,369,2170,0.16898,0.20169
2017,Upper Secondary Level,1st Quintile,No,0.79998,1801,2170,0.78314,0.81681
2017,Upper Secondary Level,2nd Quintile,Yes,0.16293,376,2562,0.14862,0.17723
2017,Upper Secondary Level,2nd Quintile,No,0.82868,2186,2562,0.81409,0.84328
2017,Upper Secondary Level,3rd Quintile,Yes,0.14859,317,2225,0.13381,0.16337
2017,Upper Secondary Level,3rd Quintile,No,0.84694,1908,2225,0.83198,0.86190
2017,Upper Secondary Level,4th Quintile,Yes,0.12633,233,1943,0.11155,0.14110
2017,Upper Secondary Level,4th Quintile,No,0.86904,1710,1943,0.85404,0.88404
2017,Upper Secondary Level,5th Quintile,Yes,0.13138,175,1367,0.11346,0.14929
2017,Upper Secondary Level,5th Quintile,No,0.85701,1192,1367,0.83845,0.87558
2017,Post-secondary Non-tertiary Level,1st Quintile,Yes,0.23207,52,338,0.18700,0.27714
2017,Post-secondary Non-tertiary Level,1st Quintile,No,0.74500,286,338,0.69846,0.79153
2017,Post-secondary Non-tertiary Level,2nd Quintile,Yes,0.14959,55,417,0.11531,0.18386
2017,Post-secondary Non-tertiary Level,2nd Quintile,No,0.84100,362,417,0.80586,0.87614
2017,Post-secondary Non-tertiary Level,3rd Quintile,Yes,0.09727,36,398,0.06812,0.12641
2017,Post-secondary Non-tertiary Level,3rd Quintile,No,0.90030,362,398,0.87083,0.92977
2017,Post-secondary Non-tertiary Level,4th Quintile,Yes,0.12099,45,375,0.08794,0.15404
2017,Post-secondary Non-tertiary Level,4th Quintile,No,0.87616,330,375,0.84278,0.90955
2017,Post-secondary Non-tertiary Level,5th Quintile,Yes,0.09893,37,318,0.06606,0.13179
2017,Post-secondary Non-tertiary Level,5th Quintile,No,0.90107,281,318,0.86821,0.93394
2017,First Stage of Tertiary Education,1st Quintile,No,0.73396,79,79,0.63589,0.83202
2017,First Stage of Tertiary Education,2nd Quintile,Yes,0.26577,51,237,0.20941,0.32213
2017,First Stage of Tertiary Education,2nd Quintile,No,0.73423,186,237,0.67787,0.79059
2017,First Stage of Tertiary Education,3rd Quintile,Yes,0.10148,40,281,0.06611,0.13685
2017,First Stage of Tertiary Education,3rd Quintile,No,0.88764,241,281,0.85065,0.92463
2017,First Stage of Tertiary Education,4th Quintile,Yes,0.12183,35,333,0.08665,0.15702
2017,First Stage of Tertiary Education,4th Quintile,No,0.86705,298,333,0.83053,0.90358
2017,First Stage of Tertiary Education,5th Quintile,Yes,0.08138,34,351,0.05273,0.11002
2017,First Stage of Tertiary Education,5th Quintile,No,0.91862,317,351,0.88998,0.94727
2017,Second Stage of Tertiary Education,1st Quintile,Yes,0.15044,72,465,0.11791,0.18297
2017,Second Stage of Tertiary Education,1st Quintile,No,0.79825,393,465,0.76174,0.83477
2017,Second Stage of Tertiary Education,2nd Quintile,Yes,0.16529,98,649,0.13669,0.19389
2017,Second Stage of Tertiary Education,2nd Quintile,No,0.83154,551,649,0.80273,0.86036
2017,Second Stage of Tertiary Education,3rd Quintile,Yes,0.14170,114,915,0.11909,0.16431
2017,Second Stage of Tertiary Education,3rd Quintile,No,0.85773,801,915,0.83508,0.88038
2017,Second Stage of Tertiary Education,4th Quintile,Yes,0.12315,146,1291,0.10522,0.14108
2017,Second Stage of Tertiary Education,4th Quintile,No,0.87372,1145,1291,0.85559,0.89184
2017,Second Stage of Tertiary Education,5th Quintile,Yes,0.11601,257,2288,0.10289,0.12914
2017,Second Stage of Tertiary Education,5th Quintile,No,0.87759,2031,2288,0.86415,0.89102
2018,Pre-primary Level,1st Quintile,No,0.43518,84,84,0.32852,0.54184
2018,Pre-primary Level,2nd Quintile,No,0.43635,67,67,0.31670,0.55600
2018,Pre-primary Level,3rd Quintile,No,0.51661,63,63,0.39222,0.64100
2018,Pre-primary Level,4th Quintile,No,0.60151,50,50,0.46443,0.73860
2018,Pre-primary Level,5th Quintile,No,0.39905,38,38,0.24126,0.55685
2018,Primary Level,1st Quintile,Yes,0.15982,46,238,0.11316,0.20647
2018,Primary Level,1st Quintile,No,0.64575,192,238,0.58486,0.70664
2018,Primary Level,2nd Quintile,No,0.88079,88,88,0.81269,0.94888
2018,Primary Level,3rd Quintile,No,0.84598,33,33,0.72092,0.97105
2018,Lower Secondary Level,1st Quintile,Yes,0.17941,177,984,0.15542,0.20340
2018,Lower Secondary Level,1st Quintile,No,0.75455,807,984,0.72764,0.78145
2018,Lower Secondary Level,2nd Quintile,Yes,0.15501,116,705,0.12827,0.18174
