year,bula_h,sex,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Berlin,male,No,0.75172,356,400,0.70933,0.79411
2010,Berlin,female,Yes,0.11474,90,522,0.08737,0.14211
2010,Berlin,female,No,0.75113,432,522,0.71400,0.78826
2010,Brandenburg,male,Yes,0.15066,57,433,0.11693,0.18440
2010,Brandenburg,male,No,0.70508,376,433,0.66208,0.74809
2010,Brandenburg,female,Yes,0.13147,91,520,0.10240,0.16054
2010,Brandenburg,female,No,0.74061,429,520,0.70290,0.77832
2010,Mecklenburg-Western Pomerania,male,Yes,0.15709,36,261,0.11286,0.20132
2010,Mecklenburg-Western Pomerania,male,No,0.72135,225,261,0.66685,0.77585
2010,Mecklenburg-Western Pomerania,female,Yes,0.12514,48,331,0.08944,0.16084
2010,Mecklenburg-Western Pomerania,female,No,0.75376,283,331,0.70727,0.80024
2010,Saxony,male,Yes,0.09307,80,804,0.07297,0.11316
2010,Saxony,male,No,0.78209,724,804,0.75353,0.81064
2010,Saxony,female,Yes,0.10467,131,872,0.08434,0.12500
2010,Saxony,female,No,0.76419,741,872,0.73600,0.79238
2010,Saxony-Anhalt,male,Yes,0.10096,51,402,0.07147,0.13044
2010,Saxony-Anhalt,male,No,0.77074,351,402,0.72960,0.81189
2010,Saxony-Anhalt,female,Yes,0.12767,85,506,0.09856,0.15677
2010,Saxony-Anhalt,female,No,0.76351,421,506,0.72645,0.80058
2010,Thuringa,male,Yes,0.11980,56,438,0.08935,0.15024
2010,Thuringa,male,No,0.74607,382,438,0.70526,0.78688
2010,Thuringa,female,Yes,0.12663,77,517,0.09793,0.15532
2010,Thuringa,female,No,0.76417,440,517,0.72755,0.80080
2011,Schleswig-Holstein,male,Yes,0.08227,51,444,0.05668,0.10786
2011,Schleswig-Holstein,male,No,0.75604,393,444,0.71605,0.79603
2011,Schleswig-Holstein,female,Yes,0.12984,86,540,0.10146,0.15822
2011,Schleswig-Holstein,female,No,0.70548,454,540,0.66699,0.74396
2011,Hamburg,male,No,0.77965,180,180,0.71893,0.84037
2011,Hamburg,female,Yes,0.14332,39,236,0.09852,0.18812
2011,Hamburg,female,No,0.72573,197,236,0.66869,0.78277
2011,Lower Saxony,male,Yes,0.08493,113,1187,0.06907,0.10080
2011,Lower Saxony,male,No,0.72774,1074,1187,0.70241,0.75308
2011,Lower Saxony,female,Yes,0.14056,251,1448,0.12265,0.15846
2011,Lower Saxony,female,No,0.70960,1197,1448,0.68621,0.73299
2011,Bremen,male,No,0.72239,73,73,0.61895,0.82583
2011,Bremen,female,No,0.76787,93,93,0.68160,0.85415
2011,North Rhine-Westphalia,male,Yes,0.10792,310,2595,0.09598,0.11986
2011,North Rhine-Westphalia,male,No,0.72019,2285,2595,0.70291,0.73747
2011,North Rhine-Westphalia,female,Yes,0.12936,512,3122,0.11758,0.14113
2011,North Rhine-Westphalia,female,No,0.70618,2610,3122,0.69020,0.72216
2011,Hesse,male,Yes,0.08876,104,893,0.07010,0.10742
2011,Hesse,male,No,0.71690,789,893,0.68733,0.74646
2011,Hesse,female,Yes,0.12142,161,1072,0.10186,0.14098
2011,Hesse,female,No,0.68845,911,1072,0.66072,0.71619
2011,"Rhineland-Palatinate, Saarland",male,Yes,0.09684,84,717,0.07518,0.11850
2011,"Rhineland-Palatinate, Saarland",male,No,0.70903,633,717,0.67576,0.74230
2011,"Rhineland-Palatinate, Saarland",female,Yes,0.11753,131,894,0.09640,0.13865
2011,"Rhineland-Palatinate, Saarland",female,No,0.72752,763,894,0.69831,0.75672
2011,Baden-Wuerttemberg,male,Yes,0.07901,152,1611,0.06583,0.09218
2011,Baden-Wuerttemberg,male,No,0.72785,1459,1611,0.70611,0.74959
2011,Baden-Wuerttemberg,female,Yes,0.11012,253,1920,0.09611,0.12412
2011,Baden-Wuerttemberg,female,No,0.72678,1667,1920,0.70684,0.74672
2011,Bavaria,male,Yes,0.11303,251,2002,0.09916,0.12690
2011,Bavaria,male,No,0.72327,1751,2002,0.70367,0.74288
2011,Bavaria,female,Yes,0.11748,356,2429,0.10467,0.13029
2011,Bavaria,female,No,0.72902,2073,2429,0.71134,0.74670
2011,Berlin,male,Yes,0.10599,55,439,0.07716,0.13482
2011,Berlin,male,No,0.74575,384,439,0.70497,0.78653
2011,Berlin,female,Yes,0.12428,86,577,0.09734,0.15122
2011,Berlin,female,No,0.75514,491,577,0.72002,0.79026
2011,Brandenburg,male,Yes,0.10367,66,519,0.07742,0.12992
2011,Brandenburg,male,No,0.75284,453,519,0.71569,0.78998
2011,Brandenburg,female,Yes,0.13990,100,624,0.11266,0.16714
2011,Brandenburg,female,No,0.73823,524,624,0.70371,0.77275
2011,Mecklenburg-Western Pomerania,male,Yes,0.11697,31,295,0.08023,0.15371
2011,Mecklenburg-Western Pomerania,male,No,0.74381,264,295,0.69391,0.79371
2011,Mecklenburg-Western Pomerania,female,Yes,0.13508,61,363,0.09987,0.17029
2011,Mecklenburg-Western Pomerania,female,No,0.74314,302,363,0.69813,0.78815
2011,Saxony,male,Yes,0.11267,115,866,0.09160,0.13374
2011,Saxony,male,No,0.73803,751,866,0.70873,0.76733
2011,Saxony,female,Yes,0.13612,168,971,0.11454,0.15770
2011,Saxony,female,No,0.72473,803,971,0.69663,0.75284
2011,Saxony-Anhalt,male,Yes,0.10616,66,496,0.07902,0.13330
2011,Saxony-Anhalt,male,No,0.75778,430,496,0.72004,0.79552
2011,Saxony-Anhalt,female,Yes,0.15637,117,605,0.12741,0.18534
2011,Saxony-Anhalt,female,No,0.70864,488,605,0.67240,0.74488
2011,Thuringa,male,Yes,0.10857,65,504,0.08139,0.13576
2011,Thuringa,male,No,0.75171,439,504,0.71396,0.78947
2011,Thuringa,female,Yes,0.11835,80,601,0.09250,0.14419
2011,Thuringa,female,No,0.76598,521,601,0.73210,0.79986
2012,Schleswig-Holstein,male,Yes,0.09766,53,443,0.06999,0.12534
2012,Schleswig-Holstein,male,No,0.74915,390,443,0.70873,0.78956
2012,Schleswig-Holstein,female,Yes,0.09183,80,542,0.06750,0.11617
2012,Schleswig-Holstein,female,No,0.74783,462,542,0.71124,0.78443
2012,Hamburg,male,No,0.86139,184,184,0.81133,0.91146
2012,Hamburg,female,Yes,0.10527,31,244,0.06668,0.14386
2012,Hamburg,female,No,0.76002,213,244,0.70633,0.81372
2012,Lower Saxony,male,Yes,0.11180,143,1166,0.09370,0.12990
2012,Lower Saxony,male,No,0.70754,1023,1166,0.68142,0.73366
2012,Lower Saxony,female,Yes,0.12689,202,1395,0.10942,0.14437
2012,Lower Saxony,female,No,0.72002,1193,1395,0.69645,0.74359
2012,Bremen,male,No,0.76202,76,76,0.66564,0.85840
2012,Bremen,female,No,0.73092,98,98,0.64266,0.81917
2012,North Rhine-Westphalia,male,Yes,0.11303,328,2515,0.10066,0.12541
2012,North Rhine-Westphalia,male,No,0.71769,2187,2515,0.70009,0.73528
2012,North Rhine-Westphalia,female,Yes,0.13048,418,3013,0.11845,0.14251
2012,North Rhine-Westphalia,female,No,0.70512,2595,3013,0.68884,0.72141
2012,Hesse,male,Yes,0.09825,102,849,0.07822,0.11828
2012,Hesse,male,No,0.70356,747,849,0.67282,0.73430
2012,Hesse,female,Yes,0.12212,160,1049,0.10230,0.14195
2012,Hesse,female,No,0.69251,889,1049,0.66458,0.72045
2012,"Rhineland-Palatinate, Saarland",male,Yes,0.11539,95,705,0.09179,0.13899
2012,"Rhineland-Palatinate, Saarland",male,No,0.70846,610,705,0.67489,0.74203
2012,"Rhineland-Palatinate, Saarland",female,Yes,0.12544,128,861,0.10331,0.14758
2012,"Rhineland-Palatinate, Saarland",female,No,0.71455,733,861,0.68437,0.74474
2012,Baden-Wuerttemberg,male,Yes,0.09347,166,1532,0.07889,0.10805
2012,Baden-Wuerttemberg,male,No,0.71064,1366,1532,0.68793,0.73336
2012,Baden-Wuerttemberg,female,Yes,0.12464,253,1801,0.10938,0.13990
2012,Baden-Wuerttemberg,female,No,0.71718,1548,1801,0.69637,0.73799
2012,Bavaria,male,Yes,0.10873,248,1966,0.09497,0.12250
2012,Bavaria,male,No,0.72383,1718,1966,0.70406,0.74360
2012,Bavaria,female,Yes,0.11256,306,2380,0.09986,0.12526
2012,Bavaria,female,No,0.73314,2074,2380,0.71537,0.75092
2012,Berlin,male,Yes,0.12017,63,459,0.09039,0.14995
2012,Berlin,male,No,0.72314,396,459,0.68216,0.76411
2012,Berlin,female,Yes,0.14311,98,578,0.11454,0.17169
2012,Berlin,female,No,0.71167,480,578,0.67471,0.74864
2012,Brandenburg,male,Yes,0.13233,79,498,0.10253,0.16212
2012,Brandenburg,male,No,0.71879,419,498,0.67926,0.75832
2012,Brandenburg,female,Yes,0.15769,95,598,0.12846,0.18693
2012,Brandenburg,female,No,0.71812,503,598,0.68202,0.75421
2012,Mecklenburg-Western Pomerania,male,Yes,0.14493,46,287,0.10413,0.18573
2012,Mecklenburg-Western Pomerania,male,No,0.71712,241,287,0.66492,0.76932
2012,Mecklenburg-Western Pomerania,female,Yes,0.11409,42,352,0.08083,0.14735
2012,Mecklenburg-Western Pomerania,female,No,0.74759,310,352,0.70214,0.79303
2012,Saxony,male,Yes,0.11661,117,872,0.09530,0.13793
2012,Saxony,male,No,0.74870,755,872,0.71990,0.77751
2012,Saxony,female,Yes,0.12002,134,970,0.09955,0.14048
2012,Saxony,female,No,0.73002,836,970,0.70207,0.75797
2012,Saxony-Anhalt,male,Yes,0.15789,66,466,0.12475,0.19104
2012,Saxony-Anhalt,male,No,0.70438,400,466,0.66291,0.74586
2012,Saxony-Anhalt,female,Yes,0.17649,104,571,0.14519,0.20779
2012,Saxony-Anhalt,female,No,0.69553,467,571,0.65775,0.73331
2012,Thuringa,male,Yes,0.08948,54,488,0.06413,0.11483
2012,Thuringa,male,No,0.76282,434,488,0.72504,0.80060
2012,Thuringa,female,Yes,0.12751,81,590,0.10057,0.15444
2012,Thuringa,female,No,0.75744,509,590,0.72282,0.79205
2013,Schleswig-Holstein,male,Yes,0.09618,41,405,0.06743,0.12493
2013,Schleswig-Holstein,male,No,0.68880,364,405,0.64365,0.73394
2013,Schleswig-Holstein,female,Yes,0.10357,80,512,0.07715,0.12999
2013,Schleswig-Holstein,female,No,0.69822,432,512,0.65842,0.73802
2013,Hamburg,male,No,0.66787,162,162,0.59512,0.74062
2013,Hamburg,female,Yes,0.13566,32,225,0.09082,0.18050
2013,Hamburg,female,No,0.62243,193,225,0.55894,0.68591
2013,Lower Saxony,male,Yes,0.12237,140,1122,0.10318,0.14155
2013,Lower Saxony,male,No,0.63961,982,1122,0.61151,0.66772
2013,Lower Saxony,female,Yes,0.12413,190,1358,0.10659,0.14168
2013,Lower Saxony,female,No,0.68158,1168,1358,0.65680,0.70637
2013,Bremen,male,No,0.68753,72,72,0.57972,0.79535
2013,Bremen,female,No,0.65945,96,96,0.56415,0.75475
2013,North Rhine-Westphalia,male,Yes,0.11691,337,2325,0.10385,0.12998
2013,North Rhine-Westphalia,male,No,0.62024,1988,2325,0.60051,0.63997
2013,North Rhine-Westphalia,female,Yes,0.12407,398,2795,0.11185,0.13630
2013,North Rhine-Westphalia,female,No,0.62385,2397,2795,0.60589,0.64182
2013,Hesse,male,Yes,0.10285,106,805,0.08185,0.12384
2013,Hesse,male,No,0.63038,699,805,0.59701,0.66374
2013,Hesse,female,Yes,0.10877,132,960,0.08907,0.12848
2013,Hesse,female,No,0.64164,828,960,0.61129,0.67199
2013,"Rhineland-Palatinate, Saarland",male,Yes,0.09447,73,640,0.07179,0.11714
2013,"Rhineland-Palatinate, Saarland",male,No,0.65521,567,640,0.61836,0.69206
2013,"Rhineland-Palatinate, Saarland",female,Yes,0.12471,112,799,0.10179,0.14763
2013,"Rhineland-Palatinate, Saarland",female,No,0.65458,687,799,0.62158,0.68757
2013,Baden-Wuerttemberg,male,Yes,0.07958,153,1376,0.06527,0.09389
2013,Baden-Wuerttemberg,male,No,0.63314,1223,1376,0.60766,0.65861
2013,Baden-Wuerttemberg,female,Yes,0.10296,225,1647,0.08828,0.11765
2013,Baden-Wuerttemberg,female,No,0.64828,1422,1647,0.62521,0.67135
2013,Bavaria,male,Yes,0.09343,214,1817,0.08005,0.10682
2013,Bavaria,male,No,0.65376,1603,1817,0.63188,0.67565
2013,Bavaria,female,Yes,0.11538,292,2229,0.10212,0.12865
2013,Bavaria,female,No,0.66746,1937,2229,0.64789,0.68702
2013,Berlin,male,Yes,0.10470,55,437,0.07596,0.13343
2013,Berlin,male,No,0.65352,382,437,0.60885,0.69819
2013,Berlin,female,Yes,0.10972,84,553,0.08364,0.13579
2013,Berlin,female,No,0.69059,469,553,0.65203,0.72915
2013,Brandenburg,male,Yes,0.07501,59,463,0.05099,0.09903
2013,Brandenburg,male,No,0.73675,404,463,0.69660,0.77691
2013,Brandenburg,female,Yes,0.14884,92,561,0.11936,0.17833
2013,Brandenburg,female,No,0.68699,469,561,0.64858,0.72540
2013,Mecklenburg-Western Pomerania,male,Yes,0.14077,41,261,0.09850,0.18305
2013,Mecklenburg-Western Pomerania,male,No,0.69877,220,261,0.64301,0.75454
2013,Mecklenburg-Western Pomerania,female,Yes,0.12485,48,325,0.08886,0.16085
2013,Mecklenburg-Western Pomerania,female,No,0.72620,277,325,0.67765,0.77475
2013,Saxony,male,Yes,0.10646,91,814,0.08526,0.12766
2013,Saxony,male,No,0.74924,723,814,0.71944,0.77903
2013,Saxony,female,Yes,0.12463,125,893,0.10296,0.14631
2013,Saxony,female,No,0.71062,768,893,0.68086,0.74038
2013,Saxony-Anhalt,male,Yes,0.16441,64,434,0.12950,0.19932
2013,Saxony-Anhalt,male,No,0.67362,370,434,0.62945,0.71778
2013,Saxony-Anhalt,female,Yes,0.11374,80,533,0.08676,0.14072
2013,Saxony-Anhalt,female,No,0.73202,453,533,0.69438,0.76965
2013,Thuringa,male,Yes,0.11864,56,450,0.08873,0.14855
2013,Thuringa,male,No,0.71934,394,450,0.67778,0.76090
2013,Thuringa,female,Yes,0.11781,89,547,0.09077,0.14485
2013,Thuringa,female,No,0.74790,458,547,0.71148,0.78432
2014,Schleswig-Holstein,male,Yes,0.09157,49,409,0.06358,0.11955
2014,Schleswig-Holstein,male,No,0.74010,360,409,0.69754,0.78265
2014,Schleswig-Holstein,female,Yes,0.13005,84,517,0.10103,0.15908
2014,Schleswig-Holstein,female,No,0.74251,433,517,0.70478,0.78024
2014,Hamburg,male,No,0.74371,181,181,0.67993,0.80749
2014,Hamburg,female,Yes,0.16589,35,239,0.11863,0.21315
2014,Hamburg,female,No,0.68398,204,239,0.62492,0.74305
2014,Lower Saxony,male,Yes,0.13221,148,1214,0.11315,0.15127
2014,Lower Saxony,male,No,0.69511,1066,1214,0.66920,0.72102
2014,Lower Saxony,female,Yes,0.11902,177,1387,0.10198,0.13607
2014,Lower Saxony,female,No,0.73419,1210,1387,0.71093,0.75744
2014,Bremen,male,No,0.71336,76,76,0.61102,0.81570
2014,Bremen,female,No,0.79493,110,110,0.71913,0.87073
2014,North Rhine-Westphalia,male,Yes,0.11193,326,2578,0.09975,0.12410
2014,North Rhine-Westphalia,male,No,0.72032,2252,2578,0.70299,0.73765
2014,North Rhine-Westphalia,female,Yes,0.14195,466,3052,0.12957,0.15433
2014,North Rhine-Westphalia,female,No,0.68846,2586,3052,0.67203,0.70489
2014,Hesse,male,Yes,0.12608,119,884,0.10418,0.14797
2014,Hesse,male,No,0.72346,765,884,0.69395,0.75296
2014,Hesse,female,Yes,0.11146,135,998,0.09193,0.13100
2014,Hesse,female,No,0.70419,863,998,0.67586,0.73252
2014,"Rhineland-Palatinate, Saarland",male,Yes,0.09565,79,726,0.07424,0.11706
2014,"Rhineland-Palatinate, Saarland",male,No,0.74276,647,726,0.71094,0.77457
2014,"Rhineland-Palatinate, Saarland",female,Yes,0.11793,124,856,0.09631,0.13955
2014,"Rhineland-Palatinate, Saarland",female,No,0.71878,732,856,0.68864,0.74891
2014,Baden-Wuerttemberg,male,Yes,0.07967,138,1489,0.06591,0.09343
2014,Baden-Wuerttemberg,male,No,0.73866,1351,1489,0.71633,0.76098
2014,Baden-Wuerttemberg,female,Yes,0.11364,230,1730,0.09868,0.12860
2014,Baden-Wuerttemberg,female,No,0.73896,1500,1730,0.71826,0.75966
2014,Bavaria,male,Yes,0.09604,223,2014,0.08317,0.10891
2014,Bavaria,male,No,0.73357,1791,2014,0.71426,0.75288
2014,Bavaria,female,Yes,0.11904,317,2382,0.10603,0.13205
2014,Bavaria,female,No,0.73058,2065,2382,0.71276,0.74840
2014,Berlin,male,Yes,0.08087,44,446,0.05554,0.10620
2014,Berlin,male,No,0.73752,402,446,0.69664,0.77840
2014,Berlin,female,Yes,0.10044,65,542,0.07511,0.12577
2014,Berlin,female,No,0.75886,477,542,0.72282,0.79491
2014,Brandenburg,male,Yes,0.09553,62,467,0.06884,0.12222
2014,Brandenburg,male,No,0.73579,405,467,0.69576,0.77583
2014,Brandenburg,female,Yes,0.16391,94,554,0.13305,0.19476
2014,Brandenburg,female,No,0.71068,460,554,0.67288,0.74847
2014,Mecklenburg-Western Pomerania,male,Yes,0.14566,33,248,0.10167,0.18966
2014,Mecklenburg-Western Pomerania,male,No,0.70798,215,248,0.65127,0.76468
2014,Mecklenburg-Western Pomerania,female,Yes,0.15776,44,310,0.11712,0.19841
2014,Mecklenburg-Western Pomerania,female,No,0.70060,266,310,0.64953,0.75166
2014,Saxony,male,Yes,0.10213,94,766,0.08067,0.12359
2014,Saxony,male,No,0.76530,672,766,0.73527,0.79534
2014,Saxony,female,Yes,0.09766,108,848,0.07766,0.11765
2014,Saxony,female,No,0.74976,740,848,0.72058,0.77893
2014,Saxony-Anhalt,male,Yes,0.12567,64,436,0.09452,0.15682
2014,Saxony-Anhalt,male,No,0.73992,372,436,0.69869,0.78114
2014,Saxony-Anhalt,female,Yes,0.14683,85,529,0.11664,0.17702
2014,Saxony-Anhalt,female,No,0.72597,444,529,0.68793,0.76402
2014,Thuringa,male,Yes,0.10903,58,440,0.07987,0.13819
2014,Thuringa,male,No,0.72173,382,440,0.67980,0.76365
2014,Thuringa,female,Yes,0.15072,99,550,0.12079,0.18064
2014,Thuringa,female,No,0.69053,451,550,0.65186,0.72920
2015,Schleswig-Holstein,male,Yes,0.10087,51,393,0.07106,0.13068
2015,Schleswig-Holstein,male,No,0.73471,342,393,0.69100,0.77842
2015,Schleswig-Holstein,female,Yes,0.11114,70,480,0.08299,0.13929
2015,Schleswig-Holstein,female,No,0.73350,410,480,0.69390,0.77309
2015,Hamburg,male,No,0.73764,171,171,0.67151,0.80377
2015,Hamburg,female,Yes,0.13750,31,231,0.09300,0.18201
2015,Hamburg,female,No,0.67015,200,231,0.60939,0.73092
2015,Lower Saxony,male,Yes,0.10501,133,1112,0.08698,0.12303
2015,Lower Saxony,male,No,0.70398,979,1112,0.67714,0.73082
2015,Lower Saxony,female,Yes,0.12779,194,1307,0.10969,0.14590
2015,Lower Saxony,female,No,0.72012,1113,1307,0.69577,0.74446
2015,Bremen,male,No,0.69839,62,62,0.58321,0.81357
2015,Bremen,female,No,0.79375,90,90,0.70968,0.87781
2015,North Rhine-Westphalia,male,Yes,0.11179,309,2351,0.09905,0.12453
2015,North Rhine-Westphalia,male,No,0.70278,2042,2351,0.68430,0.72126
2015,North Rhine-Westphalia,female,Yes,0.12117,377,2802,0.10908,0.13325
2015,North Rhine-Westphalia,female,No,0.69926,2425,2802,0.68228,0.71624
2015,Hesse,male,Yes,0.08600,80,784,0.06636,0.10564
2015,Hesse,male,No,0.70737,704,784,0.67551,0.73924
2015,Hesse,female,Yes,0.12300,126,914,0.10170,0.14431
2015,Hesse,female,No,0.66967,788,914,0.63917,0.70018
2015,"Rhineland-Palatinate, Saarland",male,Yes,0.11399,89,685,0.09018,0.13781
2015,"Rhineland-Palatinate, Saarland",male,No,0.71234,596,685,0.67842,0.74627
2015,"Rhineland-Palatinate, Saarland",female,Yes,0.13749,119,809,0.11374,0.16123
2015,"Rhineland-Palatinate, Saarland",female,No,0.70885,690,809,0.67753,0.74017
2015,Baden-Wuerttemberg,male,Yes,0.08491,140,1381,0.07020,0.09962
2015,Baden-Wuerttemberg,male,No,0.72365,1241,1381,0.70006,0.74724
2015,Baden-Wuerttemberg,female,Yes,0.11315,208,1598,0.09761,0.12868
2015,Baden-Wuerttemberg,female,No,0.72189,1390,1598,0.69991,0.74386
2015,Bavaria,male,Yes,0.11997,239,1829,0.10507,0.13487
2015,Bavaria,male,No,0.67578,1590,1829,0.65433,0.69724
2015,Bavaria,female,Yes,0.12133,289,2191,0.10766,0.13501
2015,Bavaria,female,No,0.70748,1902,2191,0.68842,0.72653
2015,Berlin,male,Yes,0.11759,54,415,0.08656,0.14862
2015,Berlin,male,No,0.69541,361,415,0.65108,0.73975
2015,Berlin,female,Yes,0.10053,64,494,0.07398,0.12707
2015,Berlin,female,No,0.72378,430,494,0.68431,0.76325
2015,Brandenburg,male,Yes,0.11683,64,441,0.08682,0.14685
2015,Brandenburg,male,No,0.69136,377,441,0.64820,0.73453
2015,Brandenburg,female,Yes,0.15452,93,543,0.12409,0.18495
2015,Brandenburg,female,No,0.71120,450,543,0.67305,0.74936
2015,Mecklenburg-Western Pomerania,male,Yes,0.11871,33,247,0.07829,0.15913
2015,Mecklenburg-Western Pomerania,male,No,0.73809,214,247,0.68314,0.79303
2015,Mecklenburg-Western Pomerania,female,Yes,0.10437,39,310,0.07028,0.13846
2015,Mecklenburg-Western Pomerania,female,No,0.74382,271,310,0.69514,0.79249
2015,Saxony,male,Yes,0.09220,92,717,0.07101,0.11339
2015,Saxony,male,No,0.76312,625,717,0.73198,0.79426
2015,Saxony,female,Yes,0.13154,122,789,0.10794,0.15514
2015,Saxony,female,No,0.70233,667,789,0.67040,0.73425
2015,Saxony-Anhalt,male,Yes,0.09326,45,394,0.06451,0.12201
2015,Saxony-Anhalt,male,No,0.77239,349,394,0.73094,0.81385
2015,Saxony-Anhalt,female,Yes,0.14034,67,490,0.10956,0.17113
2015,Saxony-Anhalt,female,No,0.72294,423,490,0.68327,0.76261
2015,Thuringa,male,Yes,0.14920,66,420,0.11509,0.18332
2015,Thuringa,male,No,0.66817,354,420,0.62308,0.71325
2015,Thuringa,female,Yes,0.15706,80,498,0.12507,0.18905
2015,Thuringa,female,No,0.67534,418,498,0.63418,0.71651
2016,Schleswig-Holstein,male,Yes,0.12501,55,372,0.09136,0.15867
2016,Schleswig-Holstein,male,No,0.70161,317,372,0.65505,0.74817
2016,Schleswig-Holstein,female,Yes,0.11478,68,446,0.08517,0.14440
2016,Schleswig-Holstein,female,No,0.71827,378,446,0.67648,0.76007
2016,Hamburg,male,No,0.73819,169,169,0.67171,0.80467
2016,Hamburg,female,Yes,0.12341,32,234,0.08117,0.16564
2016,Hamburg,female,No,0.69149,202,234,0.63218,0.75080
2016,Lower Saxony,male,Yes,0.09891,124,1093,0.08120,0.11661
2016,Lower Saxony,male,No,0.73478,969,1093,0.70860,0.76096
2016,Lower Saxony,female,Yes,0.11701,174,1271,0.09934,0.13469
2016,Lower Saxony,female,No,0.73366,1097,1271,0.70935,0.75797
2016,Bremen,male,No,0.70941,72,72,0.60379,0.81502
2016,Bremen,female,No,0.68434,78,78,0.58053,0.78816
2016,North Rhine-Westphalia,male,Yes,0.09624,279,2314,0.08422,0.10826
2016,North Rhine-Westphalia,male,No,0.72552,2035,2314,0.70734,0.74371
2016,North Rhine-Westphalia,female,Yes,0.12479,400,2710,0.11235,0.13724
2016,North Rhine-Westphalia,female,No,0.71062,2310,2710,0.69354,0.72770
2016,Hesse,male,Yes,0.10770,82,733,0.08524,0.13016
2016,Hesse,male,No,0.70970,651,733,0.67682,0.74259
2016,Hesse,female,Yes,0.12519,116,867,0.10315,0.14723
2016,Hesse,female,No,0.68874,751,867,0.65790,0.71957
2016,"Rhineland-Palatinate, Saarland",male,Yes,0.10637,89,685,0.08326,0.12947
2016,"Rhineland-Palatinate, Saarland",male,No,0.72234,596,685,0.68878,0.75590
2016,"Rhineland-Palatinate, Saarland",female,Yes,0.10386,101,795,0.08264,0.12508
2016,"Rhineland-Palatinate, Saarland",female,No,0.73679,694,795,0.70615,0.76742
2016,Baden-Wuerttemberg,male,Yes,0.08862,126,1288,0.07309,0.10414
2016,Baden-Wuerttemberg,male,No,0.73004,1162,1288,0.70579,0.75430
2016,Baden-Wuerttemberg,female,Yes,0.11180,208,1545,0.09608,0.12751
2016,Baden-Wuerttemberg,female,No,0.72793,1337,1545,0.70573,0.75013
2016,Bavaria,male,Yes,0.09647,203,1769,0.08271,0.11023
2016,Bavaria,male,No,0.71867,1566,1769,0.69771,0.73963
2016,Bavaria,female,Yes,0.13903,322,2098,0.12422,0.15384
2016,Bavaria,female,No,0.71149,1776,2098,0.69210,0.73088
2016,Berlin,male,Yes,0.10472,51,407,0.07494,0.13451
2016,Berlin,male,No,0.71074,356,407,0.66664,0.75485
2016,Berlin,female,Yes,0.14956,67,500,0.11827,0.18086
2016,Berlin,female,No,0.73266,433,500,0.69383,0.77149
2016,Brandenburg,male,Yes,0.12833,52,423,0.09642,0.16024
2016,Brandenburg,male,No,0.67577,371,423,0.63111,0.72043
2016,Brandenburg,female,Yes,0.16592,87,513,0.13370,0.19815
2016,Brandenburg,female,No,0.70748,426,513,0.66808,0.74689
2016,Mecklenburg-Western Pomerania,male,Yes,0.13472,32,232,0.09069,0.17875
2016,Mecklenburg-Western Pomerania,male,No,0.69400,200,232,0.63458,0.75343
2016,Mecklenburg-Western Pomerania,female,Yes,0.10222,41,284,0.06692,0.13751
2016,Mecklenburg-Western Pomerania,female,No,0.72424,243,284,0.67217,0.77631
2016,Saxony,male,Yes,0.09466,92,685,0.07272,0.11660
2016,Saxony,male,No,0.76679,593,685,0.73510,0.79848
2016,Saxony,female,Yes,0.08510,88,759,0.06524,0.10496
2016,Saxony,female,No,0.75269,671,759,0.72197,0.78340
2016,Saxony-Anhalt,male,Yes,0.10007,37,364,0.06920,0.13094
2016,Saxony-Anhalt,male,No,0.73697,327,364,0.69168,0.78227
2016,Saxony-Anhalt,female,Yes,0.12702,73,468,0.09681,0.15722
2016,Saxony-Anhalt,female,No,0.72140,395,468,0.68074,0.76206
2016,Thuringa,male,Yes,0.13422,56,405,0.10098,0.16746
2016,Thuringa,male,No,0.70804,349,405,0.66371,0.75238
2016,Thuringa,female,Yes,0.13154,81,493,0.10167,0.16140
2016,Thuringa,female,No,0.71252,412,493,0.67253,0.75251
2017,Schleswig-Holstein,male,Yes,0.11481,61,440,0.08499,0.14463
2017,Schleswig-Holstein,male,No,0.69938,379,440,0.65649,0.74227
2017,Schleswig-Holstein,female,Yes,0.11921,78,503,0.09086,0.14756
2017,Schleswig-Holstein,female,No,0.69578,425,503,0.65553,0.73603
2017,Hamburg,male,No,0.72270,179,179,0.65693,0.78847
2017,Hamburg,female,Yes,0.10389,35,256,0.06644,0.14133
2017,Hamburg,female,No,0.69261,221,256,0.63597,0.74924
2017,Lower Saxony,male,Yes,0.11642,149,1256,0.09867,0.13416
2017,Lower Saxony,male,No,0.70960,1107,1256,0.68448,0.73471
2017,Lower Saxony,female,Yes,0.12409,199,1425,0.10697,0.14121
2017,Lower Saxony,female,No,0.71438,1226,1425,0.69092,0.73784
2017,Bremen,male,No,0.74872,91,91,0.65911,0.83833
2017,Bremen,female,No,0.64612,105,105,0.55422,0.73803
2017,North Rhine-Westphalia,male,Yes,0.11972,350,2519,0.10704,0.13240
2017,North Rhine-Westphalia,male,No,0.70425,2169,2519,0.68642,0.72207
2017,North Rhine-Westphalia,female,Yes,0.12445,424,2962,0.11256,0.13634
2017,North Rhine-Westphalia,female,No,0.71026,2538,2962,0.69392,0.72660
2017,Hesse,male,Yes,0.09799,101,828,0.07773,0.11825
