year,bula_h,quintil_oecd,hospitalyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Thuringa,2nd Quintile,No,0.74728,196,229,0.69087,0.80369
2009,Thuringa,3rd Quintile,No,0.68320,153,153,0.60924,0.75716
2009,Thuringa,4th Quintile,No,0.77356,105,105,0.69312,0.85400
2009,Thuringa,5th Quintile,No,0.78316,91,91,0.69802,0.86830
2010,Schleswig-Holstein,1st Quintile,No,0.82300,63,63,0.72799,0.91800
2010,Schleswig-Holstein,2nd Quintile,No,0.70505,73,73,0.59972,0.81039
2010,Schleswig-Holstein,3rd Quintile,No,0.81062,72,72,0.71948,0.90176
2010,Schleswig-Holstein,4th Quintile,No,0.82420,79,79,0.73972,0.90868
2010,Schleswig-Holstein,5th Quintile,No,0.83429,93,93,0.75831,0.91027
2010,Hamburg,1st Quintile,No,0.68307,37,37,0.53107,0.83506
2010,Hamburg,3rd Quintile,No,0.90377,49,49,0.82035,0.98720
2010,Hamburg,4th Quintile,No,0.83785,32,32,0.70810,0.96760
2010,Hamburg,5th Quintile,No,0.86902,91,91,0.79932,0.93872
2010,Lower Saxony,1st Quintile,Yes,0.13240,31,210,0.08645,0.17835
2010,Lower Saxony,1st Quintile,No,0.81131,179,210,0.75827,0.86436
2010,Lower Saxony,2nd Quintile,Yes,0.13231,34,244,0.08971,0.17492
2010,Lower Saxony,2nd Quintile,No,0.74863,210,244,0.69409,0.80318
2010,Lower Saxony,3rd Quintile,No,0.74786,252,252,0.69414,0.80159
2010,Lower Saxony,4th Quintile,Yes,0.08744,43,359,0.05818,0.11670
2010,Lower Saxony,4th Quintile,No,0.83191,316,359,0.79318,0.87065
2010,Lower Saxony,5th Quintile,Yes,0.08148,36,406,0.05484,0.10813
2010,Lower Saxony,5th Quintile,No,0.83186,370,406,0.79544,0.86828
2010,Bremen,5th Quintile,No,0.97834,34,34,0.92868,1.02801
2010,North Rhine-Westphalia,1st Quintile,Yes,0.14876,76,535,0.11858,0.17894
2010,North Rhine-Westphalia,1st Quintile,No,0.77527,459,535,0.73987,0.81067
2010,North Rhine-Westphalia,2nd Quintile,Yes,0.13002,87,549,0.10186,0.15818
2010,North Rhine-Westphalia,2nd Quintile,No,0.77514,462,549,0.74018,0.81009
2010,North Rhine-Westphalia,3rd Quintile,Yes,0.11006,74,567,0.08427,0.13584
2010,North Rhine-Westphalia,3rd Quintile,No,0.75711,493,567,0.72178,0.79244
2010,North Rhine-Westphalia,4th Quintile,Yes,0.09610,88,736,0.07479,0.11741
2010,North Rhine-Westphalia,4th Quintile,No,0.75775,648,736,0.72678,0.78873
2010,North Rhine-Westphalia,5th Quintile,Yes,0.08412,97,986,0.06678,0.10145
2010,North Rhine-Westphalia,5th Quintile,No,0.83914,889,986,0.81620,0.86209
2010,Hesse,1st Quintile,No,0.76843,122,122,0.69326,0.84359
2010,Hesse,2nd Quintile,No,0.67749,107,107,0.58850,0.76648
2010,Hesse,3rd Quintile,Yes,0.15069,36,184,0.09886,0.20253
2010,Hesse,3rd Quintile,No,0.73258,148,184,0.66845,0.79671
2010,Hesse,4th Quintile,No,0.75091,220,220,0.69363,0.80819
2010,Hesse,5th Quintile,Yes,0.05963,35,401,0.03642,0.08284
2010,Hesse,5th Quintile,No,0.82611,366,401,0.78896,0.86325
2010,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.79138,125,125,0.71986,0.86290
2010,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.78229,161,161,0.71835,0.84624
2010,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.75401,167,167,0.68849,0.81952
2010,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.77331,186,186,0.71297,0.83364
2010,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.80233,193,193,0.74599,0.85866
2010,Baden-Wuerttemberg,1st Quintile,No,0.73459,211,211,0.67487,0.79431
2010,Baden-Wuerttemberg,2nd Quintile,Yes,0.12411,35,237,0.08205,0.16618
2010,Baden-Wuerttemberg,2nd Quintile,No,0.71021,202,237,0.65233,0.76809
2010,Baden-Wuerttemberg,3rd Quintile,Yes,0.08322,46,395,0.05594,0.11049
2010,Baden-Wuerttemberg,3rd Quintile,No,0.78428,349,395,0.74367,0.82490
2010,Baden-Wuerttemberg,4th Quintile,Yes,0.10072,52,403,0.07130,0.13014
2010,Baden-Wuerttemberg,4th Quintile,No,0.79533,351,403,0.75589,0.83477
2010,Baden-Wuerttemberg,5th Quintile,Yes,0.11350,80,673,0.08952,0.13748
2010,Baden-Wuerttemberg,5th Quintile,No,0.83008,593,673,0.80168,0.85847
2010,Bavaria,1st Quintile,Yes,0.09437,35,279,0.06000,0.12873
2010,Bavaria,1st Quintile,No,0.81469,244,279,0.76902,0.86037
2010,Bavaria,2nd Quintile,Yes,0.13552,61,398,0.10185,0.16919
2010,Bavaria,2nd Quintile,No,0.76155,337,398,0.71963,0.80347
2010,Bavaria,3rd Quintile,Yes,0.10137,58,451,0.07348,0.12926
2010,Bavaria,3rd Quintile,No,0.79372,393,451,0.75633,0.83111
2010,Bavaria,4th Quintile,Yes,0.09943,63,522,0.07373,0.12513
2010,Bavaria,4th Quintile,No,0.77427,459,522,0.73838,0.81017
2010,Bavaria,5th Quintile,Yes,0.08121,75,758,0.06175,0.10066
2010,Bavaria,5th Quintile,No,0.84661,683,758,0.82093,0.87228
2010,Berlin,1st Quintile,No,0.84365,91,91,0.76861,0.91868
2010,Berlin,2nd Quintile,No,0.73050,102,102,0.64397,0.81704
2010,Berlin,3rd Quintile,No,0.79264,111,111,0.71688,0.86841
2010,Berlin,4th Quintile,No,0.87449,116,116,0.81394,0.93505
2010,Berlin,5th Quintile,No,0.83242,143,143,0.77099,0.89385
2010,Brandenburg,1st Quintile,No,0.74648,105,105,0.66287,0.83009
2010,Brandenburg,2nd Quintile,Yes,0.16478,32,196,0.11271,0.21685
2010,Brandenburg,2nd Quintile,No,0.76378,164,196,0.70417,0.82340
2010,Brandenburg,3rd Quintile,No,0.73675,124,124,0.65892,0.81458
2010,Brandenburg,4th Quintile,No,0.80729,108,108,0.73256,0.88203
2010,Brandenburg,5th Quintile,No,0.78433,101,101,0.70372,0.86494
2010,Mecklenburg-Western Pomerania,1st Quintile,No,0.84286,86,86,0.76549,0.92023
2010,Mecklenburg-Western Pomerania,2nd Quintile,No,0.80412,73,73,0.71244,0.89579
2010,Mecklenburg-Western Pomerania,3rd Quintile,No,0.76031,90,90,0.67162,0.84900
2010,Mecklenburg-Western Pomerania,4th Quintile,No,0.71606,52,52,0.59231,0.83981
2010,Mecklenburg-Western Pomerania,5th Quintile,No,0.82811,72,72,0.74034,0.91587
2010,Saxony,1st Quintile,No,0.86349,207,207,0.81660,0.91037
2010,Saxony,2nd Quintile,Yes,0.13600,50,338,0.09941,0.17260
2010,Saxony,2nd Quintile,No,0.81441,288,338,0.77290,0.85592
2010,Saxony,3rd Quintile,Yes,0.11894,36,285,0.08129,0.15659
2010,Saxony,3rd Quintile,No,0.79649,249,285,0.74967,0.84332
2010,Saxony,4th Quintile,No,0.81205,216,216,0.75983,0.86427
2010,Saxony,5th Quintile,No,0.81017,126,126,0.74142,0.87892
2010,Saxony-Anhalt,1st Quintile,No,0.85107,123,123,0.78789,0.91424
2010,Saxony-Anhalt,2nd Quintile,No,0.82025,152,152,0.75901,0.88150
2010,Saxony-Anhalt,3rd Quintile,No,0.79390,120,120,0.72122,0.86657
2010,Saxony-Anhalt,4th Quintile,No,0.75432,130,130,0.68003,0.82861
2010,Saxony-Anhalt,5th Quintile,No,0.85030,89,89,0.77576,0.92485
2010,Thuringa,1st Quintile,Yes,0.17589,34,177,0.11964,0.23213
2010,Thuringa,1st Quintile,No,0.79078,143,177,0.73068,0.85087
2010,Thuringa,2nd Quintile,No,0.77116,169,169,0.70764,0.83469
2010,Thuringa,3rd Quintile,No,0.82326,142,142,0.76030,0.88622
2010,Thuringa,4th Quintile,No,0.83170,115,115,0.76302,0.90038
2010,Thuringa,5th Quintile,No,0.83226,80,80,0.74987,0.91465
2011,Schleswig-Holstein,1st Quintile,No,0.73302,125,125,0.65515,0.81088
2011,Schleswig-Holstein,2nd Quintile,No,0.64971,121,121,0.56435,0.73506
2011,Schleswig-Holstein,3rd Quintile,No,0.72512,101,101,0.63762,0.81263
2011,Schleswig-Holstein,4th Quintile,No,0.81922,124,124,0.75121,0.88723
2011,Schleswig-Holstein,5th Quintile,No,0.81060,131,131,0.74324,0.87796
2011,Hamburg,1st Quintile,No,0.87720,55,55,0.78966,0.96474
2011,Hamburg,2nd Quintile,No,0.65846,65,65,0.54227,0.77464
2011,Hamburg,3rd Quintile,No,0.73356,52,52,0.61222,0.85489
2011,Hamburg,4th Quintile,No,0.84028,43,43,0.72948,0.95108
2011,Hamburg,5th Quintile,No,0.75907,102,102,0.67567,0.84247
2011,Lower Saxony,1st Quintile,Yes,0.14844,67,424,0.11456,0.18232
2011,Lower Saxony,1st Quintile,No,0.66195,357,424,0.61687,0.70703
2011,Lower Saxony,2nd Quintile,Yes,0.13210,53,342,0.09616,0.16804
2011,Lower Saxony,2nd Quintile,No,0.66353,289,342,0.61338,0.71368
2011,Lower Saxony,3rd Quintile,Yes,0.09640,51,405,0.06762,0.12519
2011,Lower Saxony,3rd Quintile,No,0.72325,354,405,0.67962,0.76687
2011,Lower Saxony,4th Quintile,Yes,0.10522,58,400,0.07512,0.13533
2011,Lower Saxony,4th Quintile,No,0.72868,342,400,0.68505,0.77231
2011,Lower Saxony,5th Quintile,Yes,0.10218,54,451,0.07420,0.13017
2011,Lower Saxony,5th Quintile,No,0.79972,397,451,0.76275,0.83670
2011,Bremen,1st Quintile,No,0.55445,37,37,0.39209,0.71682
2011,North Rhine-Westphalia,1st Quintile,Yes,0.15442,183,986,0.13186,0.17699
2011,North Rhine-Westphalia,1st Quintile,No,0.64461,803,986,0.61472,0.67450
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.11348,120,775,0.09114,0.13583
2011,North Rhine-Westphalia,2nd Quintile,No,0.71631,655,775,0.68456,0.74807
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.10278,92,744,0.08095,0.12462
2011,North Rhine-Westphalia,3rd Quintile,No,0.75173,652,744,0.72066,0.78279
2011,North Rhine-Westphalia,4th Quintile,Yes,0.11172,129,855,0.09059,0.13285
2011,North Rhine-Westphalia,4th Quintile,No,0.72899,726,855,0.69918,0.75880
2011,North Rhine-Westphalia,5th Quintile,Yes,0.10212,124,1083,0.08408,0.12017
2011,North Rhine-Westphalia,5th Quintile,No,0.78395,959,1083,0.75943,0.80847
2011,Hesse,1st Quintile,Yes,0.16110,48,257,0.11606,0.20613
2011,Hesse,1st Quintile,No,0.63148,209,257,0.57238,0.69057
2011,Hesse,2nd Quintile,Yes,0.11843,36,276,0.08024,0.15662
2011,Hesse,2nd Quintile,No,0.69977,240,276,0.64560,0.75395
2011,Hesse,3rd Quintile,Yes,0.08571,35,277,0.05268,0.11874
2011,Hesse,3rd Quintile,No,0.72437,242,277,0.67166,0.77709
2011,Hesse,4th Quintile,No,0.70254,251,251,0.64587,0.75921
2011,Hesse,5th Quintile,Yes,0.09148,57,434,0.06433,0.11864
2011,Hesse,5th Quintile,No,0.73432,377,434,0.69271,0.77592
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.10665,32,257,0.06883,0.14446
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.71996,225,257,0.66496,0.77497
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.10106,36,266,0.06477,0.13735
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.69495,230,266,0.63951,0.75038
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.09684,40,254,0.06040,0.13328
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.72730,214,254,0.67242,0.78218
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.11515,32,238,0.07451,0.15579
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.75029,206,238,0.69518,0.80539
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.79254,212,212,0.73783,0.84725
2011,Baden-Wuerttemberg,1st Quintile,Yes,0.09001,59,392,0.06164,0.11838
2011,Baden-Wuerttemberg,1st Quintile,No,0.64557,333,392,0.59816,0.69299
2011,Baden-Wuerttemberg,2nd Quintile,Yes,0.11174,63,450,0.08260,0.14088
2011,Baden-Wuerttemberg,2nd Quintile,No,0.68797,387,450,0.64512,0.73083
2011,Baden-Wuerttemberg,3rd Quintile,Yes,0.07633,60,495,0.05291,0.09974
2011,Baden-Wuerttemberg,3rd Quintile,No,0.74071,435,495,0.70207,0.77936
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.09806,62,605,0.07434,0.12178
2011,Baden-Wuerttemberg,4th Quintile,No,0.72122,543,605,0.68546,0.75699
2011,Baden-Wuerttemberg,5th Quintile,Yes,0.08992,65,721,0.06902,0.11081
2011,Baden-Wuerttemberg,5th Quintile,No,0.80780,656,721,0.77902,0.83658
2011,Bavaria,1st Quintile,Yes,0.11520,76,522,0.08778,0.14261
2011,Bavaria,1st Quintile,No,0.69417,446,522,0.65461,0.73374
2011,Bavaria,2nd Quintile,Yes,0.12150,91,622,0.09581,0.14720
2011,Bavaria,2nd Quintile,No,0.66214,531,622,0.62494,0.69934
2011,Bavaria,3rd Quintile,Yes,0.09601,75,660,0.07352,0.11851
2011,Bavaria,3rd Quintile,No,0.75634,585,660,0.72356,0.78911
2011,Bavaria,4th Quintile,Yes,0.09206,67,623,0.06934,0.11479
2011,Bavaria,4th Quintile,No,0.76701,556,623,0.73379,0.80024
2011,Bavaria,5th Quintile,Yes,0.13113,110,829,0.10814,0.15412
2011,Bavaria,5th Quintile,No,0.77921,719,829,0.75096,0.80747
2011,Berlin,1st Quintile,No,0.73072,161,161,0.66199,0.79945
2011,Berlin,2nd Quintile,No,0.75720,116,116,0.67883,0.83557
2011,Berlin,3rd Quintile,No,0.69956,115,115,0.61540,0.78371
2011,Berlin,4th Quintile,No,0.81370,155,155,0.75220,0.87519
2011,Berlin,5th Quintile,No,0.81827,144,144,0.75507,0.88148
2011,Brandenburg,1st Quintile,Yes,0.16014,39,249,0.11450,0.20578
2011,Brandenburg,1st Quintile,No,0.65540,210,249,0.59625,0.71455
2011,Brandenburg,2nd Quintile,Yes,0.13986,36,210,0.09283,0.18688
2011,Brandenburg,2nd Quintile,No,0.74363,174,210,0.68443,0.80282
2011,Brandenburg,3rd Quintile,No,0.80226,159,159,0.74016,0.86437
2011,Brandenburg,4th Quintile,No,0.69742,116,116,0.61346,0.78138
2011,Brandenburg,5th Quintile,No,0.78347,89,89,0.69741,0.86953
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.74257,137,137,0.66909,0.81606
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.74008,96,96,0.65188,0.82828
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.75303,83,83,0.65969,0.84637
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.81639,81,81,0.73155,0.90123
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.87373,71,71,0.79592,0.95154
2011,Saxony,1st Quintile,Yes,0.11704,75,423,0.08637,0.14772
2011,Saxony,1st Quintile,No,0.72108,348,423,0.67829,0.76387
2011,Saxony,2nd Quintile,Yes,0.15860,68,418,0.12354,0.19367
2011,Saxony,2nd Quintile,No,0.73119,350,418,0.68863,0.77374
2011,Saxony,3rd Quintile,Yes,0.13893,53,347,0.10248,0.17537
2011,Saxony,3rd Quintile,No,0.72833,294,347,0.68146,0.77520
2011,Saxony,4th Quintile,No,0.78697,203,203,0.73051,0.84344
2011,Saxony,5th Quintile,No,0.79704,121,121,0.72508,0.86900
2011,Saxony-Anhalt,1st Quintile,Yes,0.13241,36,256,0.09081,0.17401
2011,Saxony-Anhalt,1st Quintile,No,0.71363,220,256,0.65814,0.76912
2011,Saxony-Anhalt,2nd Quintile,Yes,0.14687,43,221,0.10010,0.19365
2011,Saxony-Anhalt,2nd Quintile,No,0.75278,178,221,0.69577,0.80979
2011,Saxony-Anhalt,3rd Quintile,No,0.72438,126,126,0.64604,0.80271
2011,Saxony-Anhalt,4th Quintile,No,0.81233,122,122,0.74276,0.88190
2011,Saxony-Anhalt,5th Quintile,No,0.80595,88,88,0.72285,0.88905
2011,Thuringa,1st Quintile,Yes,0.15249,32,212,0.10398,0.20099
2011,Thuringa,1st Quintile,No,0.69033,180,212,0.62794,0.75272
2011,Thuringa,2nd Quintile,No,0.79299,211,211,0.73819,0.84779
2011,Thuringa,3rd Quintile,No,0.73698,144,144,0.66482,0.80914
2011,Thuringa,4th Quintile,No,0.78640,134,134,0.71674,0.85605
2011,Thuringa,5th Quintile,No,0.77510,81,81,0.68360,0.86659
2012,Schleswig-Holstein,1st Quintile,Yes,0.15776,44,238,0.11135,0.20417
2012,Schleswig-Holstein,1st Quintile,No,0.64518,194,238,0.58426,0.70609
2012,Schleswig-Holstein,2nd Quintile,No,0.72595,170,170,0.65870,0.79320
2012,Schleswig-Holstein,3rd Quintile,No,0.84313,108,108,0.77422,0.91204
2012,Schleswig-Holstein,4th Quintile,No,0.76005,152,152,0.69194,0.82817
2012,Schleswig-Holstein,5th Quintile,No,0.82849,136,136,0.76491,0.89208
2012,Hamburg,1st Quintile,No,0.69838,53,53,0.57363,0.82313
2012,Hamburg,2nd Quintile,No,0.81578,76,76,0.72804,0.90352
2012,Hamburg,3rd Quintile,No,0.75872,50,50,0.63892,0.87852
2012,Hamburg,4th Quintile,No,0.85192,68,68,0.76687,0.93697
2012,Hamburg,5th Quintile,No,0.90680,91,91,0.84674,0.96686
2012,Lower Saxony,1st Quintile,Yes,0.16160,75,471,0.12832,0.19488
2012,Lower Saxony,1st Quintile,No,0.62044,396,471,0.57657,0.66431
2012,Lower Saxony,2nd Quintile,Yes,0.10909,62,459,0.08054,0.13765
2012,Lower Saxony,2nd Quintile,No,0.69119,397,459,0.64887,0.73350
2012,Lower Saxony,3rd Quintile,Yes,0.08200,51,475,0.05730,0.10670
2012,Lower Saxony,3rd Quintile,No,0.75058,424,475,0.71163,0.78954
2012,Lower Saxony,4th Quintile,Yes,0.11669,62,436,0.08652,0.14686
2012,Lower Saxony,4th Quintile,No,0.74398,374,436,0.70297,0.78500
2012,Lower Saxony,5th Quintile,Yes,0.11648,52,467,0.08736,0.14561
2012,Lower Saxony,5th Quintile,No,0.77479,415,467,0.73686,0.81272
2012,Bremen,1st Quintile,No,0.69780,48,48,0.56652,0.82909
2012,Bremen,2nd Quintile,No,0.64127,36,36,0.48237,0.80017
2012,North Rhine-Westphalia,1st Quintile,Yes,0.14010,173,1178,0.12027,0.15993
2012,North Rhine-Westphalia,1st Quintile,No,0.63753,1005,1178,0.61007,0.66499
2012,North Rhine-Westphalia,2nd Quintile,Yes,0.12361,116,900,0.10209,0.14512
2012,North Rhine-Westphalia,2nd Quintile,No,0.70747,784,900,0.67773,0.73721
2012,North Rhine-Westphalia,3rd Quintile,Yes,0.12363,120,872,0.10177,0.14549
2012,North Rhine-Westphalia,3rd Quintile,No,0.71072,752,872,0.68061,0.74083
2012,North Rhine-Westphalia,4th Quintile,Yes,0.10138,114,931,0.08198,0.12078
2012,North Rhine-Westphalia,4th Quintile,No,0.73222,817,931,0.70376,0.76068
2012,North Rhine-Westphalia,5th Quintile,Yes,0.12454,151,1169,0.10560,0.14348
2012,North Rhine-Westphalia,5th Quintile,No,0.76767,1018,1169,0.74345,0.79189
2012,Hesse,1st Quintile,Yes,0.14223,53,312,0.10341,0.18105
2012,Hesse,1st Quintile,No,0.64423,259,312,0.59102,0.69744
2012,Hesse,2nd Quintile,Yes,0.12235,46,318,0.08627,0.15842
2012,Hesse,2nd Quintile,No,0.68454,272,318,0.63339,0.73570
2012,Hesse,3rd Quintile,Yes,0.12000,40,294,0.08279,0.15721
2012,Hesse,3rd Quintile,No,0.64007,254,294,0.58511,0.69503
2012,Hesse,4th Quintile,Yes,0.12829,49,331,0.09221,0.16438
2012,Hesse,4th Quintile,No,0.67628,282,331,0.62579,0.72676
2012,Hesse,5th Quintile,Yes,0.05856,43,473,0.03738,0.07974
2012,Hesse,5th Quintile,No,0.77719,430,473,0.73964,0.81473
2012,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.11060,45,298,0.07493,0.14627
2012,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.65332,253,298,0.59920,0.70745
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.10720,38,317,0.07309,0.14131
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.69718,279,317,0.64652,0.74784
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.13953,40,278,0.09873,0.18034
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.70536,238,278,0.65167,0.75904
2012,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.77274,235,235,0.71905,0.82643
2012,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.10231,36,251,0.06475,0.13988
2012,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.77153,215,251,0.71948,0.82357
2012,Baden-Wuerttemberg,1st Quintile,Yes,0.15108,80,434,0.11735,0.18481
2012,Baden-Wuerttemberg,1st Quintile,No,0.63940,354,434,0.59417,0.68463
2012,Baden-Wuerttemberg,2nd Quintile,Yes,0.11385,69,587,0.08813,0.13957
2012,Baden-Wuerttemberg,2nd Quintile,No,0.65574,518,587,0.61727,0.69421
2012,Baden-Wuerttemberg,3rd Quintile,Yes,0.10186,71,568,0.07696,0.12675
2012,Baden-Wuerttemberg,3rd Quintile,No,0.66769,497,568,0.62891,0.70646
2012,Baden-Wuerttemberg,4th Quintile,Yes,0.09728,68,656,0.07458,0.11997
2012,Baden-Wuerttemberg,4th Quintile,No,0.73884,588,656,0.70520,0.77248
2012,Baden-Wuerttemberg,5th Quintile,Yes,0.11162,101,808,0.08990,0.13335
2012,Baden-Wuerttemberg,5th Quintile,No,0.79202,707,808,0.76402,0.82002
2012,Bavaria,1st Quintile,Yes,0.14526,98,648,0.11811,0.17241
2012,Bavaria,1st Quintile,No,0.66033,550,648,0.62383,0.69682
2012,Bavaria,2nd Quintile,Yes,0.11222,100,715,0.08907,0.13538
2012,Bavaria,2nd Quintile,No,0.67790,615,715,0.64362,0.71217
2012,Bavaria,3rd Quintile,Yes,0.12566,107,815,0.10289,0.14843
2012,Bavaria,3rd Quintile,No,0.69947,708,815,0.66797,0.73097
2012,Bavaria,4th Quintile,Yes,0.08544,90,844,0.06657,0.10431
2012,Bavaria,4th Quintile,No,0.77784,754,844,0.74978,0.80590
2012,Bavaria,5th Quintile,Yes,0.08667,95,934,0.06862,0.10473
2012,Bavaria,5th Quintile,No,0.80742,839,934,0.78212,0.83272
2012,Berlin,1st Quintile,Yes,0.13483,38,212,0.08874,0.18091
2012,Berlin,1st Quintile,No,0.64910,174,212,0.58471,0.71350
2012,Berlin,2nd Quintile,No,0.73447,148,148,0.66308,0.80586
2012,Berlin,3rd Quintile,No,0.64744,130,130,0.56500,0.72989
2012,Berlin,4th Quintile,No,0.80445,142,142,0.73898,0.86992
2012,Berlin,5th Quintile,No,0.80239,179,179,0.74389,0.86089
2012,Brandenburg,1st Quintile,Yes,0.11377,41,269,0.07575,0.15179
2012,Brandenburg,1st Quintile,No,0.70380,228,269,0.64914,0.75846
2012,Brandenburg,2nd Quintile,Yes,0.17605,34,217,0.12525,0.22684
2012,Brandenburg,2nd Quintile,No,0.70336,183,217,0.64245,0.76428
2012,Brandenburg,3rd Quintile,Yes,0.15154,36,221,0.10416,0.19893
2012,Brandenburg,3rd Quintile,No,0.71402,185,221,0.65431,0.77373
2012,Brandenburg,4th Quintile,Yes,0.21097,40,180,0.15120,0.27074
2012,Brandenburg,4th Quintile,No,0.69998,140,180,0.63284,0.76711
2012,Brandenburg,5th Quintile,No,0.76544,135,135,0.69370,0.83719
2012,Mecklenburg-Western Pomerania,1st Quintile,No,0.65952,142,142,0.58131,0.73774
2012,Mecklenburg-Western Pomerania,2nd Quintile,No,0.69820,111,111,0.61241,0.78398
2012,Mecklenburg-Western Pomerania,3rd Quintile,No,0.77003,106,106,0.68954,0.85053
2012,Mecklenburg-Western Pomerania,4th Quintile,No,0.77773,84,84,0.68828,0.86718
2012,Mecklenburg-Western Pomerania,5th Quintile,No,0.85268,76,76,0.77247,0.93289
2012,Saxony,1st Quintile,Yes,0.12712,64,443,0.09607,0.15817
2012,Saxony,1st Quintile,No,0.69274,379,443,0.64973,0.73575
2012,Saxony,2nd Quintile,Yes,0.12971,60,406,0.09698,0.16243
2012,Saxony,2nd Quintile,No,0.75847,346,406,0.71678,0.80015
2012,Saxony,3rd Quintile,Yes,0.11698,59,399,0.08540,0.14855
2012,Saxony,3rd Quintile,No,0.74366,340,399,0.70077,0.78656
2012,Saxony,4th Quintile,No,0.74748,248,248,0.69330,0.80166
2012,Saxony,5th Quintile,No,0.79194,150,150,0.72676,0.85712
2012,Saxony-Anhalt,1st Quintile,Yes,0.17235,53,291,0.12888,0.21582
2012,Saxony-Anhalt,1st Quintile,No,0.66947,238,291,0.61533,0.72361
2012,Saxony-Anhalt,2nd Quintile,Yes,0.13390,31,198,0.08635,0.18146
2012,Saxony-Anhalt,2nd Quintile,No,0.74683,167,198,0.68611,0.80755
2012,Saxony-Anhalt,3rd Quintile,No,0.72173,140,140,0.64723,0.79623
2012,Saxony-Anhalt,4th Quintile,No,0.67557,150,150,0.60039,0.75074
2012,Saxony-Anhalt,5th Quintile,No,0.73882,120,120,0.65989,0.81775
2012,Thuringa,1st Quintile,Yes,0.13809,36,240,0.09435,0.18182
2012,Thuringa,1st Quintile,No,0.73261,204,240,0.67650,0.78872
2012,Thuringa,2nd Quintile,No,0.74084,170,170,0.67478,0.80691
2012,Thuringa,3rd Quintile,No,0.78499,228,228,0.73154,0.83843
2012,Thuringa,4th Quintile,No,0.77257,152,152,0.70571,0.83943
2012,Thuringa,5th Quintile,No,0.78142,122,122,0.70778,0.85506
2013,Schleswig-Holstein,1st Quintile,Yes,0.12847,39,235,0.08560,0.17134
2013,Schleswig-Holstein,1st Quintile,No,0.65781,196,235,0.59702,0.71860
2013,Schleswig-Holstein,2nd Quintile,No,0.75368,155,155,0.68563,0.82174
2013,Schleswig-Holstein,3rd Quintile,No,0.73313,152,152,0.66258,0.80368
2013,Schleswig-Holstein,4th Quintile,No,0.77342,168,168,0.70993,0.83691
2013,Schleswig-Holstein,5th Quintile,No,0.80809,125,125,0.73877,0.87740
2013,Hamburg,1st Quintile,No,0.72278,42,42,0.58577,0.85980
2013,Hamburg,2nd Quintile,No,0.69671,88,88,0.60012,0.79331
2013,Hamburg,3rd Quintile,No,0.72480,63,63,0.61363,0.83597
2013,Hamburg,4th Quintile,No,0.76184,72,72,0.66275,0.86092
2013,Hamburg,5th Quintile,No,0.84224,90,90,0.76651,0.91797
2013,Lower Saxony,1st Quintile,Yes,0.15412,85,498,0.12238,0.18587
