"hlf0094","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Guenstig","2013","3","Staedtischer Raum","696","0.298196658777705","0.280093330817761","0.316299986737649"
"Guenstig","2013","3","Laendlicher Raum","580","0.271447097864232","0.252298968048108","0.290595227680356"
"Guenstig","2013","4","Staedtischer Raum","1144","0.304514299352052","0.289576462667878","0.319452136036226"
"Guenstig","2013","4","Laendlicher Raum","792","0.327559879072391","0.308907318217684","0.346212439927098"
"Guenstig","2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2013","2","Staedtischer Raum","846","0.496725516215157","0.473034495244266","0.520416537186048"
"Angemessen","2013","2","Laendlicher Raum","854","0.535091293023749","0.510131947497799","0.560050638549699"
"Angemessen","2013","3","Staedtischer Raum","1190","0.469895811511053","0.450145192037649","0.489646430984456"
"Angemessen","2013","3","Laendlicher Raum","1145","0.548594951806348","0.527167904682949","0.570021998929746"
"Angemessen","2013","4","Staedtischer Raum","1832","0.515098683192906","0.49887641188552","0.531320954500293"
"Angemessen","2013","4","Laendlicher Raum","1279","0.499537641967039","0.479665891529634","0.519409392404443"
"Angemessen","2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2013","2","Staedtischer Raum","177","0.106983405537868","0.0923376743038589","0.121629136771876"
"Etwas zu hoch","2013","2","Laendlicher Raum","132","0.0866157670854987","0.0725403703669779","0.10069116380402"
"Etwas zu hoch","2013","3","Staedtischer Raum","288","0.129440369153512","0.116156228951309","0.142724509355715"
"Etwas zu hoch","2013","3","Laendlicher Raum","156","0.0800486919827636","0.0683641214091546","0.0917332625563726"
"Etwas zu hoch","2013","4","Staedtischer Raum","310","0.0809426805058665","0.0720894891936524","0.0897958718180805"
"Etwas zu hoch","2013","4","Laendlicher Raum","172","0.086572635774596","0.0753964494180679","0.097748822131124"
"Etwas zu hoch","2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2013","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2013","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2013","2","Staedtischer Raum","35","0.0277214388405688","0.0199423931018822","0.0355004845792554"
"Viel zu hoch","2013","2","Laendlicher Raum","29","","",""
"Viel zu hoch","2013","3","Staedtischer Raum","42","0.0160389341868092","0.0110675648794278","0.0210103034941906"
"Viel zu hoch","2013","3","Laendlicher Raum","32","0.0157777163477949","0.0104120719819837","0.0211433607136062"
"Viel zu hoch","2013","4","Staedtischer Raum","37","0.00617867976733283","0.00363512111249755","0.00872223842216811"
"Viel zu hoch","2013","4","Laendlicher Raum","30","0.0106310231805831","0.00655503437652826","0.0147070119846379"
"Viel zu hoch","2013","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2013","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Sehr guenstig","2014","2","Staedtischer Raum","117","0.0970324777962527","0.0807272877944958","0.11333766779801"
"Sehr guenstig","2014","2","Laendlicher Raum","116","0.108930094507849","0.0921926599623966","0.1256675290533"
"Sehr guenstig","2014","3","Staedtischer Raum","187","0.110385938525661","0.0972373718026343","0.123534505248688"
"Sehr guenstig","2014","3","Laendlicher Raum","118","0.0792980086372475","0.0668396824753409","0.0917563347991542"
"Sehr guenstig","2014","4","Staedtischer Raum","329","0.107103578054251","0.0965269057715299","0.117680250336973"
"Sehr guenstig","2014","4","Laendlicher Raum","234","0.117745919902319","0.104472471708994","0.131019368095645"
"Sehr guenstig","2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Sehr guenstig","2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Guenstig","2014","2","Staedtischer Raum","409","0.362376387818054","0.335897887767571","0.388854887868537"
"Guenstig","2014","2","Laendlicher Raum","370","0.264729573363984","0.241027636200714","0.288431510527254"
"Guenstig","2014","3","Staedtischer Raum","615","0.246091799385214","0.228018871217286","0.264164727553142"
"Guenstig","2014","3","Laendlicher Raum","553","0.290400502687998","0.269470256039858","0.311330749336137"
"Guenstig","2014","4","Staedtischer Raum","1032","0.312698201768047","0.296842591993587","0.328553811542506"
"Guenstig","2014","4","Laendlicher Raum","632","0.295327669901183","0.276540573379871","0.314114766422495"
"Guenstig","2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Guenstig","2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Angemessen","2014","2","Staedtischer Raum","607","0.435332342533897","0.408021307350341","0.462643377717453"
"Angemessen","2014","2","Laendlicher Raum","678","0.460086983752842","0.433311277460574","0.486862690045109"
"Angemessen","2014","3","Staedtischer Raum","1168","0.527454952170339","0.506507316440993","0.548402587899684"
"Angemessen","2014","3","Laendlicher Raum","973","0.501453538154072","0.478400021470998","0.524507054837147"
"Angemessen","2014","4","Staedtischer Raum","1585","0.480389418682783","0.463301773149175","0.49747706421639"
"Angemessen","2014","4","Laendlicher Raum","1234","0.512603997254927","0.492019229872401","0.533188764637452"
"Angemessen","2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Angemessen","2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Etwas zu hoch","2014","2","Staedtischer Raum","100","0.0929382250197914","0.0769446019025749","0.108931848137008"
"Etwas zu hoch","2014","2","Laendlicher Raum","137","0.125792140154067","0.107976838936665","0.143607441371468"
"Etwas zu hoch","2014","3","Staedtischer Raum","180","0.0965540550588125","0.0841616082550035","0.108946501862622"
"Etwas zu hoch","2014","3","Laendlicher Raum","146","0.120713936579391","0.10569245339307","0.135735419765712"
"Etwas zu hoch","2014","4","Staedtischer Raum","292","0.0934232734982134","0.0834697615988496","0.103376785397577"
"Etwas zu hoch","2014","4","Laendlicher Raum","139","0.0645678064345845","0.0544466960791148","0.0746889167900542"
"Etwas zu hoch","2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Etwas zu hoch","2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2014","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2014","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"Viel zu hoch","2014","2","Staedtischer Raum","33","0.0123205668320047","0.00624405164317381","0.0183970820208355"
"Viel zu hoch","2014","2","Laendlicher Raum","30","0.0404612082212591","0.0298757477356388","0.0510466687068794"
"Viel zu hoch","2014","3","Staedtischer Raum","32","0.0195132548599737","0.0137095350199","0.0253169747000474"
"Viel zu hoch","2014","3","Laendlicher Raum","17","","",""
"Viel zu hoch","2014","4","Staedtischer Raum","46","0.00638552799670613","0.00366123460040237","0.00910982139300989"
"Viel zu hoch","2014","4","Laendlicher Raum","26","","",""
"Viel zu hoch","2014","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"Viel zu hoch","2014","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
