"pli0098_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Seltener","2006","Rheinland-Pfalz,Saarland","Ost","","","",""
"Seltener","2006","Baden-Württemberg","West","","","",""
"Seltener","2006","Baden-Württemberg","Ost","","","",""
"Seltener","2006","Bayern","West","","","",""
"Seltener","2006","Bayern","Ost","","","",""
"Seltener","2006","Saarland","West","","","",""
"Seltener","2006","Saarland","Ost","","","",""
"Seltener","2006","Berlin","West","","","",""
"Seltener","2006","Berlin","Ost","","","",""
"Seltener","2006","Brandenburg","West","","","",""
"Seltener","2006","Brandenburg","Ost","","","",""
"Seltener","2006","Mecklenburg-Vorpommern","West","","","",""
"Seltener","2006","Mecklenburg-Vorpommern","Ost","","","",""
"Seltener","2006","Sachsen","West","","","",""
"Seltener","2006","Sachsen","Ost","","","",""
"Seltener","2006","Sachsen-Anhalt","West","","","",""
"Seltener","2006","Sachsen-Anhalt","Ost","","","",""
"Seltener","2006","Thüringen","West","","","",""
"Seltener","2006","Thüringen","Ost","","","",""
"Nie","2006","Schleswig-Holstein","West","","","",""
"Nie","2006","Schleswig-Holstein","Ost","","","",""
"Nie","2006","Hamburg","West","","","",""
"Nie","2006","Hamburg","Ost","","","",""
"Nie","2006","Niedersachsen","West","","","",""
"Nie","2006","Niedersachsen","Ost","","","",""
"Nie","2006","Bremen","West","","","",""
"Nie","2006","Bremen","Ost","","","",""
"Nie","2006","Nordrhein-Westfalen","West","","","",""
"Nie","2006","Nordrhein-Westfalen","Ost","","","",""
"Nie","2006","Hessen","West","","","",""
"Nie","2006","Hessen","Ost","","","",""
"Nie","2006","Rheinland-Pfalz,Saarland","West","","","",""
"Nie","2006","Rheinland-Pfalz,Saarland","Ost","","","",""
"Nie","2006","Baden-Württemberg","West","","","",""
"Nie","2006","Baden-Württemberg","Ost","","","",""
"Nie","2006","Bayern","West","","","",""
"Nie","2006","Bayern","Ost","","","",""
"Nie","2006","Saarland","West","","","",""
"Nie","2006","Saarland","Ost","","","",""
"Nie","2006","Berlin","West","","","",""
"Nie","2006","Berlin","Ost","","","",""
"Nie","2006","Brandenburg","West","","","",""
"Nie","2006","Brandenburg","Ost","","","",""
"Nie","2006","Mecklenburg-Vorpommern","West","","","",""
"Nie","2006","Mecklenburg-Vorpommern","Ost","","","",""
"Nie","2006","Sachsen","West","","","",""
"Nie","2006","Sachsen","Ost","","","",""
"Nie","2006","Sachsen-Anhalt","West","","","",""
"Nie","2006","Sachsen-Anhalt","Ost","","","",""
"Nie","2006","Thüringen","West","","","",""
"Nie","2006","Thüringen","Ost","","","",""
"Taeglich","2007","Schleswig-Holstein","West","","","",""
"Taeglich","2007","Schleswig-Holstein","Ost","","","",""
"Taeglich","2007","Hamburg","West","","","",""
"Taeglich","2007","Hamburg","Ost","","","",""
"Taeglich","2007","Niedersachsen","West","","","",""
"Taeglich","2007","Niedersachsen","Ost","","","",""
"Taeglich","2007","Bremen","West","","","",""
"Taeglich","2007","Bremen","Ost","","","",""
"Taeglich","2007","Nordrhein-Westfalen","West","","","",""
"Taeglich","2007","Nordrhein-Westfalen","Ost","","","",""
"Taeglich","2007","Hessen","West","","","",""
"Taeglich","2007","Hessen","Ost","","","",""
"Taeglich","2007","Rheinland-Pfalz,Saarland","West","","","",""
"Taeglich","2007","Rheinland-Pfalz,Saarland","Ost","","","",""
"Taeglich","2007","Baden-Württemberg","West","","","",""
"Taeglich","2007","Baden-Württemberg","Ost","","","",""
"Taeglich","2007","Bayern","West","","","",""
"Taeglich","2007","Bayern","Ost","","","",""
"Taeglich","2007","Saarland","West","","","",""
"Taeglich","2007","Saarland","Ost","","","",""
"Taeglich","2007","Berlin","West","","","",""
"Taeglich","2007","Berlin","Ost","","","",""
"Taeglich","2007","Brandenburg","West","","","",""
"Taeglich","2007","Brandenburg","Ost","","","",""
"Taeglich","2007","Mecklenburg-Vorpommern","West","","","",""
"Taeglich","2007","Mecklenburg-Vorpommern","Ost","","","",""
"Taeglich","2007","Sachsen","West","","","",""
"Taeglich","2007","Sachsen","Ost","","","",""
"Taeglich","2007","Sachsen-Anhalt","West","","","",""
"Taeglich","2007","Sachsen-Anhalt","Ost","","","",""
"Taeglich","2007","Thüringen","West","","","",""
"Taeglich","2007","Thüringen","Ost","","","",""
"Min 1x pro Woche","2007","Schleswig-Holstein","West","","","",""
"Min 1x pro Woche","2007","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Woche","2007","Hamburg","West","","","",""
"Min 1x pro Woche","2007","Hamburg","Ost","","","",""
"Min 1x pro Woche","2007","Niedersachsen","West","147","0.0819095505943898","0.0693074846505628","0.0945116165382168"
"Min 1x pro Woche","2007","Niedersachsen","Ost","","","",""
"Min 1x pro Woche","2007","Bremen","West","","","",""
"Min 1x pro Woche","2007","Bremen","Ost","","","",""
"Min 1x pro Woche","2007","Nordrhein-Westfalen","West","463","0.107474278664492","0.0980930601843941","0.11685549714459"
"Min 1x pro Woche","2007","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Woche","2007","Hessen","West","96","0.0814097250219154","0.0669921196204449","0.0958273304233858"
"Min 1x pro Woche","2007","Hessen","Ost","","","",""
"Min 1x pro Woche","2007","Rheinland-Pfalz,Saarland","West","89","0.0983220974149889","0.0790190323916516","0.117625162438326"
"Min 1x pro Woche","2007","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Woche","2007","Baden-Württemberg","West","289","0.108318879710781","0.0960750479090303","0.120562711512532"
"Min 1x pro Woche","2007","Baden-Württemberg","Ost","","","",""
"Min 1x pro Woche","2007","Bayern","West","411","0.134654531276366","0.122313440518645","0.146995622034088"
"Min 1x pro Woche","2007","Bayern","Ost","","","",""
"Min 1x pro Woche","2007","Saarland","West","","","",""
"Min 1x pro Woche","2007","Saarland","Ost","","","",""
"Min 1x pro Woche","2007","Berlin","West","","","",""
"Min 1x pro Woche","2007","Berlin","Ost","","","",""
"Min 1x pro Woche","2007","Brandenburg","West","","","",""
"Min 1x pro Woche","2007","Brandenburg","Ost","","","",""
"Min 1x pro Woche","2007","Mecklenburg-Vorpommern","West","","","",""
"Min 1x pro Woche","2007","Mecklenburg-Vorpommern","Ost","","","",""
"Min 1x pro Woche","2007","Sachsen","West","","","",""
"Min 1x pro Woche","2007","Sachsen","Ost","66","0.0408379855793472","0.0308356294309265","0.050840341727768"
"Min 1x pro Woche","2007","Sachsen-Anhalt","West","","","",""
"Min 1x pro Woche","2007","Sachsen-Anhalt","Ost","","","",""
"Min 1x pro Woche","2007","Thüringen","West","","","",""
"Min 1x pro Woche","2007","Thüringen","Ost","41","0.0381859726699331","0.0257275336322365","0.0506444117076298"
"Min 1x pro Monat","2007","Schleswig-Holstein","West","","","",""
"Min 1x pro Monat","2007","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Monat","2007","Hamburg","West","37","0.113128367690813","0.076797747844597","0.149458987537029"
"Min 1x pro Monat","2007","Hamburg","Ost","","","",""
"Min 1x pro Monat","2007","Niedersachsen","West","173","0.0867966020220687","0.0738586104886238","0.0997345935555136"
"Min 1x pro Monat","2007","Niedersachsen","Ost","","","",""
"Min 1x pro Monat","2007","Bremen","West","","","",""
"Min 1x pro Monat","2007","Bremen","Ost","","","",""
"Min 1x pro Monat","2007","Nordrhein-Westfalen","West","379","0.0832793712870381","0.0749101734984708","0.0916485690756053"
"Min 1x pro Monat","2007","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Monat","2007","Hessen","West","138","0.0872488916534385","0.0723706977878925","0.102127085518985"
"Min 1x pro Monat","2007","Hessen","Ost","","","",""
"Min 1x pro Monat","2007","Rheinland-Pfalz,Saarland","West","113","0.118135904732767","0.0972108414830989","0.139060967982435"
"Min 1x pro Monat","2007","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Monat","2007","Baden-Württemberg","West","266","0.112888380469135","0.100421027805153","0.125355733133117"
"Min 1x pro Monat","2007","Baden-Württemberg","Ost","","","",""
"Min 1x pro Monat","2007","Bayern","West","401","0.121086575409577","0.109292352130135","0.13288079868902"
"Min 1x pro Monat","2007","Bayern","Ost","","","",""
"Min 1x pro Monat","2007","Saarland","West","","","",""
"Min 1x pro Monat","2007","Saarland","Ost","","","",""
"Min 1x pro Monat","2007","Berlin","West","","","",""
"Min 1x pro Monat","2007","Berlin","Ost","","","",""
"Min 1x pro Monat","2007","Brandenburg","West","","","",""
"Min 1x pro Monat","2007","Brandenburg","Ost","41","0.0392500283327392","0.0262336485662412","0.0522664080992371"
"Min 1x pro Monat","2007","Mecklenburg-Vorpommern","West","","","",""
"Min 1x pro Monat","2007","Mecklenburg-Vorpommern","Ost","","","",""
"Min 1x pro Monat","2007","Sachsen","West","","","",""
"Min 1x pro Monat","2007","Sachsen","Ost","89","0.0698055565269785","0.056927330585404","0.0826837824685529"
"Min 1x pro Monat","2007","Sachsen-Anhalt","West","","","",""
"Min 1x pro Monat","2007","Sachsen-Anhalt","Ost","43","0.0498476834029694","0.0353780573166728","0.064317309489266"
"Min 1x pro Monat","2007","Thüringen","West","","","",""
"Min 1x pro Monat","2007","Thüringen","Ost","51","0.0482675672037811","0.0343343537960716","0.0622007806114907"
"Seltener","2007","Schleswig-Holstein","West","147","0.241929449144145","0.207944834116859","0.27591406417143"
"Seltener","2007","Schleswig-Holstein","Ost","","","",""
"Seltener","2007","Hamburg","West","84","0.277070725348942","0.225737341683259","0.328404109014624"
"Seltener","2007","Hamburg","Ost","","","",""
"Seltener","2007","Niedersachsen","West","697","0.350161213165076","0.328239798596052","0.372082627734101"
"Seltener","2007","Niedersachsen","Ost","","","",""
"Seltener","2007","Bremen","West","49","0.409674376179519","0.330176661981295","0.489172090377743"
"Seltener","2007","Bremen","Ost","","","",""
"Seltener","2007","Nordrhein-Westfalen","West","1322","0.28570175821609","0.272018394921803","0.299385121510377"
"Seltener","2007","Nordrhein-Westfalen","Ost","","","",""
"Seltener","2007","Hessen","West","478","0.346221653808472","0.321138251205712","0.371305056411232"
"Seltener","2007","Hessen","Ost","","","",""
"Seltener","2007","Rheinland-Pfalz,Saarland","West","336","0.348308158687394","0.317421000035966","0.379195317338822"
"Seltener","2007","Rheinland-Pfalz,Saarland","Ost","","","",""
"Seltener","2007","Baden-Württemberg","West","888","0.359510435176008","0.340605627262932","0.378415243089085"
"Seltener","2007","Baden-Württemberg","Ost","","","",""
"Seltener","2007","Bayern","West","984","0.319910297808832","0.30304688360218","0.336773712015484"
"Seltener","2007","Bayern","Ost","","","",""
"Seltener","2007","Saarland","West","114","0.410692431897372","0.350191705096108","0.471193158698636"
"Seltener","2007","Saarland","Ost","","","",""
"Seltener","2007","Berlin","West","76","0.185631324316368","0.14776468690742","0.223497961725317"
"Seltener","2007","Berlin","Ost","49","0.101203289783138","0.0692857739000232","0.133120805666252"
"Seltener","2007","Brandenburg","West","","","",""
"Seltener","2007","Brandenburg","Ost","131","0.15153477621284","0.127500103484009","0.17556944894167"
"Seltener","2007","Mecklenburg-Vorpommern","West","","","",""
"Seltener","2007","Mecklenburg-Vorpommern","Ost","75","0.149829769877287","0.118546287465156","0.181113252289418"
"Seltener","2007","Sachsen","West","","","",""
"Seltener","2007","Sachsen","Ost","247","0.147022664476717","0.129125465631608","0.164919863321827"
"Seltener","2007","Sachsen-Anhalt","West","","","",""
"Seltener","2007","Sachsen-Anhalt","Ost","130","0.123224190141326","0.101370213796271","0.145078166486381"
"Seltener","2007","Thüringen","West","","","",""
"Seltener","2007","Thüringen","Ost","193","0.190087436949981","0.164580287623012","0.215594586276949"
"Nie","2007","Schleswig-Holstein","West","405","0.67945569217284","0.642421081903314","0.716490302442365"
"Nie","2007","Schleswig-Holstein","Ost","","","",""
"Nie","2007","Hamburg","West","156","0.568727750850561","0.51192300355478","0.625532498146341"
"Nie","2007","Hamburg","Ost","","","",""
"Nie","2007","Niedersachsen","West","802","0.481132634218465","0.458171553392216","0.504093715044715"
"Nie","2007","Niedersachsen","Ost","","","",""
"Nie","2007","Bremen","West","85","0.519267494116259","0.43849997622531","0.600035012007209"
"Nie","2007","Bremen","Ost","","","",""
"Nie","2007","Nordrhein-Westfalen","West","2023","0.52354459183238","0.508416485100027","0.538672698564733"
"Nie","2007","Nordrhein-Westfalen","Ost","","","",""
"Nie","2007","Hessen","West","670","0.485119729516174","0.458770272900716","0.511469186131632"
"Nie","2007","Hessen","Ost","","","",""
"Nie","2007","Rheinland-Pfalz,Saarland","West","376","0.435233839164851","0.403092005165454","0.467375673164248"
"Nie","2007","Rheinland-Pfalz,Saarland","Ost","","","",""
"Nie","2007","Baden-Württemberg","West","1032","0.419282304644075","0.399842303495842","0.438722305792308"
"Nie","2007","Baden-Württemberg","Ost","","","",""
"Nie","2007","Bayern","West","1143","0.424348595505224","0.406480039123742","0.442217151886706"
"Nie","2007","Bayern","Ost","","","",""
"Nie","2007","Saarland","West","91","0.419926834608076","0.359230923582643","0.48062274563351"
"Nie","2007","Saarland","Ost","","","",""
"Nie","2007","Berlin","West","281","0.700196930351325","0.655574962572228","0.744818898130423"
"Nie","2007","Berlin","Ost","285","0.867504232324057","0.831625438453985","0.903383026194129"
"Nie","2007","Brandenburg","West","","","",""
"Nie","2007","Brandenburg","Ost","664","0.787808293796045","0.760402681443261","0.815213906148829"
"Nie","2007","Mecklenburg-Vorpommern","West","","","",""
"Nie","2007","Mecklenburg-Vorpommern","Ost","400","0.8124424303372","0.778226631379289","0.846658229295112"
"Nie","2007","Sachsen","West","","","",""
"Nie","2007","Sachsen","Ost","1102","0.742333793416957","0.720230727416816","0.764436859417098"
"Nie","2007","Sachsen-Anhalt","West","","","",""
"Nie","2007","Sachsen-Anhalt","Ost","670","0.801824574728812","0.775321101964138","0.828328047493487"
"Nie","2007","Thüringen","West","","","",""
"Nie","2007","Thüringen","Ost","624","0.723459023176305","0.6943818043714","0.75253624198121"
"Taeglich","2008","Schleswig-Holstein","West","","","",""
"Taeglich","2008","Schleswig-Holstein","Ost","","","",""
"Taeglich","2008","Hamburg","West","","","",""
"Taeglich","2008","Hamburg","Ost","","","",""
"Taeglich","2008","Niedersachsen","West","","","",""
"Taeglich","2008","Niedersachsen","Ost","","","",""
"Taeglich","2008","Bremen","West","","","",""
"Taeglich","2008","Bremen","Ost","","","",""
"Taeglich","2008","Nordrhein-Westfalen","West","","","",""
"Taeglich","2008","Nordrhein-Westfalen","Ost","","","",""
"Taeglich","2008","Hessen","West","","","",""
"Taeglich","2008","Hessen","Ost","","","",""
"Taeglich","2008","Rheinland-Pfalz,Saarland","West","","","",""
"Taeglich","2008","Rheinland-Pfalz,Saarland","Ost","","","",""
"Taeglich","2008","Baden-Württemberg","West","","","",""
"Taeglich","2008","Baden-Württemberg","Ost","","","",""
"Taeglich","2008","Bayern","West","","","",""
"Taeglich","2008","Bayern","Ost","","","",""
"Taeglich","2008","Saarland","West","","","",""
"Taeglich","2008","Saarland","Ost","","","",""
"Taeglich","2008","Berlin","West","","","",""
"Taeglich","2008","Berlin","Ost","","","",""
"Taeglich","2008","Brandenburg","West","","","",""
"Taeglich","2008","Brandenburg","Ost","","","",""
"Taeglich","2008","Mecklenburg-Vorpommern","West","","","",""
"Taeglich","2008","Mecklenburg-Vorpommern","Ost","","","",""
"Taeglich","2008","Sachsen","West","","","",""
"Taeglich","2008","Sachsen","Ost","","","",""
"Taeglich","2008","Sachsen-Anhalt","West","","","",""
"Taeglich","2008","Sachsen-Anhalt","Ost","","","",""
"Taeglich","2008","Thüringen","West","","","",""
"Taeglich","2008","Thüringen","Ost","","","",""
"Min 1x pro Woche","2008","Schleswig-Holstein","West","","","",""
"Min 1x pro Woche","2008","Schleswig-Holstein","Ost","","","",""
"Min 1x pro Woche","2008","Hamburg","West","","","",""
"Min 1x pro Woche","2008","Hamburg","Ost","","","",""
"Min 1x pro Woche","2008","Niedersachsen","West","129","0.0679932031967881","0.0561343730811142","0.0798520333124621"
"Min 1x pro Woche","2008","Niedersachsen","Ost","","","",""
"Min 1x pro Woche","2008","Bremen","West","","","",""
"Min 1x pro Woche","2008","Bremen","Ost","","","",""
"Min 1x pro Woche","2008","Nordrhein-Westfalen","West","390","0.0934032173132477","0.0842902605453699","0.102516174081126"
"Min 1x pro Woche","2008","Nordrhein-Westfalen","Ost","","","",""
"Min 1x pro Woche","2008","Hessen","West","88","0.0792609268754469","0.0646432272448105","0.0938786265060833"
"Min 1x pro Woche","2008","Hessen","Ost","","","",""
"Min 1x pro Woche","2008","Rheinland-Pfalz,Saarland","West","100","0.116776925646825","0.0954732426444351","0.138080608649215"
"Min 1x pro Woche","2008","Rheinland-Pfalz,Saarland","Ost","","","",""
"Min 1x pro Woche","2008","Baden-Württemberg","West","211","0.0873549169303548","0.0759171295027715","0.098792704357938"
"Min 1x pro Woche","2008","Baden-Württemberg","Ost","","","",""
"Min 1x pro Woche","2008","Bayern","West","352","0.129521590395987","0.116942165734489","0.142101015057484"
"Min 1x pro Woche","2008","Bayern","Ost","","","",""
"Min 1x pro Woche","2008","Saarland","West","","","",""
"Min 1x pro Woche","2008","Saarland","Ost","","","",""
"Min 1x pro Woche","2008","Berlin","West","31","0.0688487756582482","0.0436226340915523","0.0940749172249442"
"Min 1x pro Woche","2008","Berlin","Ost","","","",""
"Min 1x pro Woche","2008","Brandenburg","West","","","",""
"Min 1x pro Woche","2008","Brandenburg","Ost","","","",""
"Min 1x pro Woche","2008","Mecklenburg-Vorpommern","West","","","",""
