year,bula_h,regtyp,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,Rural regions,At least once per month,0.02916,34,800,0.01750,0.04083
2017,Saxony-Anhalt,Rural regions,Seldom,0.07023,80,800,0.05252,0.08795
2017,Saxony-Anhalt,Rural regions,Never,0.73075,651,800,0.69999,0.76151
2017,Thuringa,Urban regions,Seldom,0.21490,44,280,0.16670,0.26310
2017,Thuringa,Urban regions,Never,0.56887,236,280,0.51075,0.62698
2017,Thuringa,Rural regions,At least once per week,0.03131,37,746,0.01880,0.04381
2017,Thuringa,Rural regions,At least once per month,0.05022,43,746,0.03454,0.06590
2017,Thuringa,Rural regions,Seldom,0.18369,169,746,0.15588,0.21149
2017,Thuringa,Rural regions,Never,0.58893,497,746,0.55359,0.62426
2018,Schleswig-Holstein,Urban regions,Never,0.00619,45,45,-0.01699,0.02937
2018,Lower Saxony,Urban regions,Seldom,0.00110,42,180,-0.00376,0.00596
2018,Lower Saxony,Urban regions,Never,0.00506,138,180,-0.00533,0.01546
2018,Lower Saxony,Rural regions,Seldom,0.00092,43,175,-0.00358,0.00542
2018,Lower Saxony,Rural regions,Never,0.00427,132,175,-0.00542,0.01397
2018,Bremen,Urban regions,Never,0.00708,39,39,-0.01958,0.03375
2018,North Rhine-Westphalia,Urban regions,At least once per week,0.00134,131,717,-0.00134,0.00402
2018,North Rhine-Westphalia,Urban regions,At least once per month,0.00051,53,717,-0.00114,0.00215
2018,North Rhine-Westphalia,Urban regions,Seldom,0.00109,120,717,-0.00133,0.00351
2018,North Rhine-Westphalia,Urban regions,Never,0.00350,413,717,-0.00083,0.00782
2018,Hesse,Urban regions,At least once per week,0.00124,56,285,-0.00285,0.00533
2018,Hesse,Urban regions,At least once per month,0.00093,41,285,-0.00262,0.00449
2018,Hesse,Urban regions,Seldom,0.00100,49,285,-0.00268,0.00468
2018,Hesse,Urban regions,Never,0.00222,139,285,-0.00325,0.00770
2018,Hesse,Rural regions,Never,0.00423,38,38,-0.01669,0.02516
2018,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.00163,34,162,-0.00460,0.00787
2018,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.00108,39,162,-0.00400,0.00616
2018,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.00452,89,162,-0.00584,0.01489
2018,Baden-Wuerttemberg,Urban regions,At least once per week,0.00065,59,316,-0.00217,0.00348
2018,Baden-Wuerttemberg,Urban regions,At least once per month,0.00065,41,316,-0.00216,0.00346
2018,Baden-Wuerttemberg,Urban regions,Seldom,0.00113,74,316,-0.00258,0.00483
2018,Baden-Wuerttemberg,Urban regions,Never,0.00172,142,316,-0.00286,0.00630
2018,Bavaria,Urban regions,Never,0.00155,57,57,-0.00875,0.01184
2018,Bavaria,Rural regions,At least once per month,0.00071,32,202,-0.00297,0.00439
2018,Bavaria,Rural regions,Seldom,0.00083,35,202,-0.00315,0.00481
2018,Bavaria,Rural regions,Never,0.00259,135,202,-0.00444,0.00962
2018,Berlin,Urban regions,Never,0.00291,65,65,-0.01029,0.01612
2018,Brandenburg,Rural regions,Never,0.00301,50,50,-0.01233,0.01836
2018,Saxony,Urban regions,Never,0.00403,68,68,-0.01114,0.01921
2019,Schleswig-Holstein,Urban regions,At least once per week,0.05930,45,466,0.03783,0.08077
2019,Schleswig-Holstein,Urban regions,At least once per month,0.03947,35,466,0.02177,0.05717
2019,Schleswig-Holstein,Urban regions,Seldom,0.17543,105,466,0.14086,0.21000
2019,Schleswig-Holstein,Urban regions,Never,0.53339,281,466,0.48805,0.57874
2019,Schleswig-Holstein,Rural regions,At least once per week,0.02935,32,638,0.01624,0.04245
2019,Schleswig-Holstein,Rural regions,At least once per month,0.02890,37,638,0.01589,0.04191
2019,Schleswig-Holstein,Rural regions,Seldom,0.19841,165,638,0.16744,0.22938
2019,Schleswig-Holstein,Rural regions,Never,0.54866,404,638,0.51002,0.58731
2019,Hamburg,Urban regions,Seldom,0.19253,120,514,0.15841,0.22665
2019,Hamburg,Urban regions,Never,0.57572,394,514,0.53296,0.61849
2019,Lower Saxony,Urban regions,At least once per week,0.05155,84,1186,0.03896,0.06414
2019,Lower Saxony,Urban regions,At least once per month,0.06032,82,1186,0.04676,0.07387
2019,Lower Saxony,Urban regions,Seldom,0.23564,338,1186,0.21147,0.25980
2019,Lower Saxony,Urban regions,Never,0.48004,682,1186,0.45159,0.50848
2019,Lower Saxony,Rural regions,At least once per week,0.06458,124,1628,0.05264,0.07652
2019,Lower Saxony,Rural regions,At least once per month,0.07376,128,1628,0.06106,0.08646
2019,Lower Saxony,Rural regions,Seldom,0.24076,510,1628,0.21998,0.26153
2019,Lower Saxony,Rural regions,Never,0.46112,866,1628,0.43689,0.48534
2019,Bremen,Urban regions,Seldom,0.26494,90,238,0.20875,0.32112
2019,Bremen,Urban regions,Never,0.51906,148,238,0.45545,0.58267
2019,North Rhine-Westphalia,Urban regions,At least once per week,0.07497,531,5927,0.06827,0.08168
2019,North Rhine-Westphalia,Urban regions,At least once per month,0.05448,453,5927,0.04870,0.06025
2019,North Rhine-Westphalia,Urban regions,Seldom,0.23043,1538,5927,0.21970,0.24115
2019,North Rhine-Westphalia,Urban regions,Never,0.48297,3405,5927,0.47025,0.49570
2019,North Rhine-Westphalia,Rural regions,Seldom,0.30461,48,95,0.21156,0.39765
2019,North Rhine-Westphalia,Rural regions,Never,0.26944,47,95,0.17974,0.35913
2019,Hesse,Urban regions,At least once per week,0.08010,165,1550,0.06658,0.09362
2019,Hesse,Urban regions,At least once per month,0.05179,130,1550,0.04076,0.06283
2019,Hesse,Urban regions,Seldom,0.19719,419,1550,0.17737,0.21700
2019,Hesse,Urban regions,Never,0.50578,836,1550,0.48089,0.53068
2019,Hesse,Rural regions,At least once per week,0.07728,44,373,0.05014,0.10441
2019,Hesse,Rural regions,At least once per month,0.08390,51,373,0.05573,0.11207
2019,Hesse,Rural regions,Seldom,0.29430,103,373,0.24799,0.34061
2019,Hesse,Rural regions,Never,0.37960,175,373,0.33028,0.42891
2019,"Rhineland-Palatinate, Saarland",Urban regions,At least once per week,0.08428,122,1224,0.06871,0.09985
2019,"Rhineland-Palatinate, Saarland",Urban regions,At least once per month,0.06258,98,1224,0.04900,0.07615
2019,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.22890,348,1224,0.20535,0.25245
2019,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.46593,656,1224,0.43798,0.49389
2019,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.31527,117,337,0.26559,0.36495
2019,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.38583,220,337,0.33378,0.43788
2019,Baden-Wuerttemberg,Urban regions,At least once per week,0.06852,253,2777,0.05912,0.07792
2019,Baden-Wuerttemberg,Urban regions,At least once per month,0.08242,317,2777,0.07219,0.09265
2019,Baden-Wuerttemberg,Urban regions,Seldom,0.26533,886,2777,0.24891,0.28175
2019,Baden-Wuerttemberg,Urban regions,Never,0.39675,1321,2777,0.37855,0.41495
2019,Baden-Wuerttemberg,Rural regions,At least once per week,0.08664,32,319,0.05572,0.11756
2019,Baden-Wuerttemberg,Rural regions,At least once per month,0.11131,47,319,0.07674,0.14588
2019,Baden-Wuerttemberg,Rural regions,Seldom,0.23625,109,319,0.18956,0.28294
2019,Baden-Wuerttemberg,Rural regions,Never,0.42391,131,319,0.36960,0.47823
2019,Bavaria,Urban regions,At least once per week,0.06706,159,1863,0.05570,0.07842
2019,Bavaria,Urban regions,At least once per month,0.06574,160,1863,0.05448,0.07699
2019,Bavaria,Urban regions,Seldom,0.19981,524,1863,0.18165,0.21798
2019,Bavaria,Urban regions,Never,0.48181,1020,1863,0.45911,0.50450
2019,Bavaria,Rural regions,At least once per week,0.08666,250,2331,0.07524,0.09808
2019,Bavaria,Rural regions,At least once per month,0.12153,344,2331,0.10827,0.13480
2019,Bavaria,Rural regions,Seldom,0.26720,735,2331,0.24923,0.28517
2019,Bavaria,Rural regions,Never,0.36526,1002,2331,0.34571,0.38481
2019,Berlin,Urban regions,At least once per week,0.03572,73,1053,0.02450,0.04693
2019,Berlin,Urban regions,At least once per month,0.02419,45,1053,0.01490,0.03347
2019,Berlin,Urban regions,Seldom,0.11983,176,1053,0.10021,0.13946
2019,Berlin,Urban regions,Never,0.66872,759,1053,0.64028,0.69716
2019,Brandenburg,Urban regions,Never,0.64386,76,76,0.53548,0.75224
2019,Brandenburg,Rural regions,At least once per week,0.00980,34,1072,0.00390,0.01570
2019,Brandenburg,Rural regions,At least once per month,0.02063,37,1072,0.01211,0.02914
2019,Brandenburg,Rural regions,Seldom,0.12999,199,1072,0.10985,0.15013
2019,Brandenburg,Rural regions,Never,0.64468,802,1072,0.61602,0.67334
2019,Mecklenburg-Western Pomerania,Urban regions,Never,0.76772,87,87,0.67846,0.85697
2019,Mecklenburg-Western Pomerania,Rural regions,At least once per month,0.01579,32,523,0.00510,0.02649
2019,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.10610,76,523,0.07968,0.13251
2019,Mecklenburg-Western Pomerania,Rural regions,Never,0.70550,415,523,0.66639,0.74460
2019,Saxony,Urban regions,At least once per week,0.04008,55,937,0.02751,0.05265
2019,Saxony,Urban regions,At least once per month,0.05294,55,937,0.03859,0.06728
2019,Saxony,Urban regions,Seldom,0.14820,169,937,0.12544,0.17096
2019,Saxony,Urban regions,Never,0.62965,658,937,0.59872,0.66059
2019,Saxony,Rural regions,At least once per week,0.02612,34,770,0.01485,0.03739
2019,Saxony,Rural regions,At least once per month,0.04295,34,770,0.02862,0.05728
2019,Saxony,Rural regions,Seldom,0.13569,119,770,0.11148,0.15989
2019,Saxony,Rural regions,Never,0.63321,583,770,0.59915,0.66727
2019,Saxony-Anhalt,Urban regions,Seldom,0.09235,32,215,0.05356,0.13114
2019,Saxony-Anhalt,Urban regions,Never,0.66659,183,215,0.60343,0.72975
2019,Saxony-Anhalt,Rural regions,At least once per week,0.01703,32,728,0.00763,0.02644
2019,Saxony-Anhalt,Rural regions,At least once per month,0.03256,35,728,0.01966,0.04547
2019,Saxony-Anhalt,Rural regions,Seldom,0.09829,103,728,0.07665,0.11993
2019,Saxony-Anhalt,Rural regions,Never,0.70979,558,728,0.67679,0.74278
2019,Thuringa,Urban regions,Seldom,0.14508,48,285,0.10412,0.18605
2019,Thuringa,Urban regions,Never,0.64207,237,285,0.58632,0.69783
2019,Thuringa,Rural regions,At least once per week,0.04199,49,658,0.02666,0.05733
2019,Thuringa,Rural regions,At least once per month,0.06465,48,658,0.04584,0.08345
2019,Thuringa,Rural regions,Seldom,0.15603,154,658,0.12828,0.18378
2019,Thuringa,Rural regions,Never,0.58819,407,658,0.55056,0.62583
