,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgeqpsol,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
925,925,2018,Hesse,4th Quintile,No,0.87655,179,14801,0.75309,1.00931
926,926,2018,Hesse,5th Quintile,Yes,0.14505,47,14801,0.10692,0.18565
927,927,2018,Hesse,5th Quintile,No,0.85495,207,14801,0.75873,0.95115
928,928,2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,190,14801,0.82658,1.20241
929,929,2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,183,14801,0.83232,1.15692
930,930,2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,145,14801,0.82814,1.18067
931,931,2018,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,149,14801,0.85279,1.19202
932,932,2018,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,130,14801,0.83411,1.18245
933,933,2018,Baden-Wuerttemberg,1st Quintile,No,1.0,187,14801,0.86001,1.14553
934,934,2018,Baden-Wuerttemberg,2nd Quintile,Yes,0.08826,36,14801,0.05434,0.13043
935,935,2018,Baden-Wuerttemberg,2nd Quintile,No,0.91174,272,14801,0.81068,1.04007
936,936,2018,Baden-Wuerttemberg,3rd Quintile,Yes,0.15462,49,14801,0.11101,0.19344
937,937,2018,Baden-Wuerttemberg,3rd Quintile,No,0.84538,260,14801,0.74528,0.96157
938,938,2018,Baden-Wuerttemberg,4th Quintile,Yes,0.18907,80,14801,0.14844,0.23229
939,939,2018,Baden-Wuerttemberg,4th Quintile,No,0.81093,303,14801,0.71611,0.90266
940,940,2018,Baden-Wuerttemberg,5th Quintile,Yes,0.24057,108,14801,0.196,0.29299
941,941,2018,Baden-Wuerttemberg,5th Quintile,No,0.75943,318,14801,0.67493,0.83787
942,942,2018,Bavaria,1st Quintile,No,1.0,367,14801,0.89186,1.11312
943,943,2018,Bavaria,2nd Quintile,Yes,0.10896,53,14801,0.07457,0.15311
944,944,2018,Bavaria,2nd Quintile,No,0.89104,423,14801,0.80054,1.0004
945,945,2018,Bavaria,3rd Quintile,Yes,0.15453,88,14801,0.12112,0.1854
946,946,2018,Bavaria,3rd Quintile,No,0.84547,356,14801,0.75969,0.94686
947,947,2018,Bavaria,4th Quintile,Yes,0.1689,103,14801,0.13464,0.20712
948,948,2018,Bavaria,4th Quintile,No,0.8311,416,14801,0.75755,0.90196
949,949,2018,Bavaria,5th Quintile,Yes,0.24462,160,14801,0.20905,0.28577
950,950,2018,Bavaria,5th Quintile,No,0.75538,418,14801,0.68347,0.83601
951,951,2018,Berlin,1st Quintile,No,1.0,181,14801,0.86539,1.14511
952,952,2018,Berlin,2nd Quintile,No,1.0,140,14801,0.85226,1.1983
953,953,2018,Berlin,3rd Quintile,No,1.0,116,14801,0.86173,1.1668
954,954,2018,Berlin,4th Quintile,No,1.0,121,14801,0.8621,1.17809
955,955,2018,Berlin,5th Quintile,No,1.0,118,14801,0.85541,1.16662
956,956,2018,Brandenburg,1st Quintile,No,1.0,176,14801,0.84807,1.18361
957,957,2018,Brandenburg,2nd Quintile,No,1.0,154,14801,0.86808,1.15723
958,958,2018,Brandenburg,3rd Quintile,No,1.0,126,14801,0.81811,1.21597
959,959,2018,Brandenburg,4th Quintile,No,1.0,73,14801,0.78374,1.18791
960,960,2018,Brandenburg,5th Quintile,No,1.0,55,14801,0.76046,1.25699
961,961,2018,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,119,14801,0.82708,1.20135
962,962,2018,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,105,14801,0.79202,1.17514
963,963,2018,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,54,14801,0.73896,1.32484
964,964,2018,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,44,14801,0.74689,1.23792
965,965,2018,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,32,14801,0.64693,1.40966
966,966,2018,Saxony,1st Quintile,No,1.0,216,14801,0.83414,1.16661
967,967,2018,Saxony,2nd Quintile,No,1.0,291,14801,0.88877,1.10555
968,968,2018,Saxony,3rd Quintile,No,1.0,197,14801,0.87221,1.15614
969,969,2018,Saxony,4th Quintile,No,1.0,115,14801,0.82586,1.19503
970,970,2018,Saxony,5th Quintile,No,1.0,81,14801,0.79541,1.21834
971,971,2018,Saxony-Anhalt,1st Quintile,No,1.0,178,14801,0.82305,1.19609
972,972,2018,Saxony-Anhalt,2nd Quintile,No,1.0,139,14801,0.84263,1.13946
973,973,2018,Saxony-Anhalt,3rd Quintile,No,1.0,102,14801,0.8362,1.16022
974,974,2018,Saxony-Anhalt,4th Quintile,No,1.0,64,14801,0.79615,1.2408
975,975,2018,Saxony-Anhalt,5th Quintile,No,1.0,48,14801,0.73287,1.28055
976,976,2018,Thuringa,1st Quintile,No,1.0,140,14801,0.81687,1.23498
977,977,2018,Thuringa,2nd Quintile,No,1.0,161,14801,0.87466,1.14438
978,978,2018,Thuringa,3rd Quintile,No,1.0,100,14801,0.79383,1.21087
979,979,2018,Thuringa,4th Quintile,No,1.0,73,14801,0.73022,1.26203
980,980,2018,Thuringa,5th Quintile,No,1.0,54,14801,0.70108,1.41853
981,981,2019,Schleswig-Holstein,1st Quintile,No,1.0,83,11914,0.76911,1.24027
982,982,2019,Schleswig-Holstein,2nd Quintile,No,1.0,82,11914,0.80224,1.24125
983,983,2019,Schleswig-Holstein,3rd Quintile,No,1.0,91,11914,0.80852,1.21854
984,984,2019,Schleswig-Holstein,4th Quintile,No,1.0,80,11914,0.73765,1.24691
985,985,2019,Schleswig-Holstein,5th Quintile,No,1.0,68,11914,0.77014,1.21582
986,986,2019,Hamburg,1st Quintile,No,1.0,65,11914,0.79763,1.23564
987,987,2019,Hamburg,2nd Quintile,No,1.0,47,11914,0.72465,1.29972
988,988,2019,Hamburg,3rd Quintile,No,1.0,47,11914,0.74962,1.25576
989,989,2019,Hamburg,4th Quintile,No,1.0,49,11914,0.75298,1.24786
990,990,2019,Hamburg,5th Quintile,No,1.0,56,11914,0.77465,1.29846
991,991,2019,Lower Saxony,1st Quintile,No,1.0,212,11914,0.85551,1.14157
992,992,2019,Lower Saxony,2nd Quintile,No,1.0,225,11914,0.87121,1.13331
993,993,2019,Lower Saxony,3rd Quintile,No,1.0,215,11914,0.85315,1.14744
994,994,2019,Lower Saxony,4th Quintile,Yes,0.09098,40,11914,0.06672,0.12036
995,995,2019,Lower Saxony,4th Quintile,No,0.90902,219,11914,0.77988,1.05444
996,996,2019,Lower Saxony,5th Quintile,Yes,0.14721,48,11914,0.09804,0.1985
997,997,2019,Lower Saxony,5th Quintile,No,0.85279,208,11914,0.73277,0.97351
998,998,2019,North Rhine-Westphalia,1st Quintile,No,1.0,511,11914,0.885,1.09611
999,999,2019,North Rhine-Westphalia,2nd Quintile,No,1.0,506,11914,0.90758,1.10236
1000,1000,2019,North Rhine-Westphalia,3rd Quintile,Yes,0.04725,34,11914,0.03585,0.05921
1001,1001,2019,North Rhine-Westphalia,3rd Quintile,No,0.95275,448,11914,0.84229,1.0431
1002,1002,2019,North Rhine-Westphalia,4th Quintile,Yes,0.10053,60,11914,0.07481,0.12453
1003,1003,2019,North Rhine-Westphalia,4th Quintile,No,0.89947,444,11914,0.82661,0.96069
1004,1004,2019,North Rhine-Westphalia,5th Quintile,Yes,0.11869,80,11914,0.08939,0.14888
1005,1005,2019,North Rhine-Westphalia,5th Quintile,No,0.88131,478,11914,0.81256,0.96314
1006,1006,2019,Hesse,1st Quintile,No,1.0,123,11914,0.81347,1.18522
1007,1007,2019,Hesse,2nd Quintile,No,1.0,127,11914,0.8176,1.1969
1008,1008,2019,Hesse,3rd Quintile,No,1.0,136,11914,0.86485,1.14422
1009,1009,2019,Hesse,4th Quintile,No,1.0,144,11914,0.82049,1.17535
1010,1010,2019,Hesse,5th Quintile,Yes,0.13541,43,11914,0.10242,0.17836
1011,1011,2019,Hesse,5th Quintile,No,0.86459,184,11914,0.76082,1.00772
1012,1012,2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,144,11914,0.7964,1.19347
1013,1013,2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,138,11914,0.83735,1.19111
1014,1014,2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,125,11914,0.83195,1.20304
1015,1015,2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,118,11914,0.83309,1.14804
1016,1016,2019,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,122,11914,0.8188,1.18867
1017,1017,2019,Baden-Wuerttemberg,1st Quintile,No,1.0,149,11914,0.82634,1.15889
1018,1018,2019,Baden-Wuerttemberg,2nd Quintile,No,1.0,186,11914,0.85973,1.16611
1019,1019,2019,Baden-Wuerttemberg,3rd Quintile,Yes,0.13761,33,11914,0.09915,0.18079
1020,1020,2019,Baden-Wuerttemberg,3rd Quintile,No,0.86239,223,11914,0.75007,0.97831
1021,1021,2019,Baden-Wuerttemberg,4th Quintile,Yes,0.18165,66,11914,0.12889,0.23207
1022,1022,2019,Baden-Wuerttemberg,4th Quintile,No,0.81835,247,11914,0.71709,0.93186
1023,1023,2019,Baden-Wuerttemberg,5th Quintile,Yes,0.25853,97,11914,0.218,0.31178
1024,1024,2019,Baden-Wuerttemberg,5th Quintile,No,0.74147,265,11914,0.63946,0.83049
1025,1025,2019,Bavaria,1st Quintile,No,1.0,244,11914,0.85491,1.12833
1026,1026,2019,Bavaria,2nd Quintile,Yes,0.14589,51,11914,0.10525,0.19566
1027,1027,2019,Bavaria,2nd Quintile,No,0.85411,329,11914,0.75846,0.96096
1028,1028,2019,Bavaria,3rd Quintile,Yes,0.14388,76,11914,0.10592,0.17801
1029,1029,2019,Bavaria,3rd Quintile,No,0.85612,326,11914,0.75312,0.96093
1030,1030,2019,Bavaria,4th Quintile,Yes,0.21562,109,11914,0.18309,0.25065
1031,1031,2019,Bavaria,4th Quintile,No,0.78438,336,11914,0.68857,0.86771
1032,1032,2019,Bavaria,5th Quintile,Yes,0.23796,129,11914,0.19693,0.2853
1033,1033,2019,Bavaria,5th Quintile,No,0.76204,334,11914,0.6631,0.84753
1034,1034,2019,Berlin,1st Quintile,No,1.0,128,11914,0.82963,1.18284
1035,1035,2019,Berlin,2nd Quintile,No,1.0,103,11914,0.81915,1.21152
1036,1036,2019,Berlin,3rd Quintile,No,1.0,116,11914,0.82311,1.17123
1037,1037,2019,Berlin,4th Quintile,No,1.0,105,11914,0.82119,1.21047
1038,1038,2019,Berlin,5th Quintile,No,1.0,92,11914,0.81875,1.20232
1039,1039,2019,Brandenburg,1st Quintile,No,1.0,145,11914,0.84458,1.12449
1040,1040,2019,Brandenburg,2nd Quintile,No,1.0,116,11914,0.82219,1.22033
1041,1041,2019,Brandenburg,3rd Quintile,No,1.0,108,11914,0.82652,1.2047
1042,1042,2019,Brandenburg,4th Quintile,No,1.0,77,11914,0.80335,1.23764
1043,1043,2019,Brandenburg,5th Quintile,No,1.0,56,11914,0.73963,1.27589
1044,1044,2019,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,87,11914,0.78994,1.22381
1045,1045,2019,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,76,11914,0.75171,1.34712
1046,1046,2019,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,64,11914,0.7282,1.31564
1047,1047,2019,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,34,11914,0.74505,1.25736
1048,1048,2019,Saxony,1st Quintile,No,1.0,167,11914,0.79848,1.17112
1049,1049,2019,Saxony,2nd Quintile,No,1.0,217,11914,0.87038,1.13238
1050,1050,2019,Saxony,3rd Quintile,No,1.0,179,11914,0.88256,1.1755
1051,1051,2019,Saxony,4th Quintile,No,1.0,110,11914,0.82342,1.20327
1052,1052,2019,Saxony,5th Quintile,No,1.0,78,11914,0.78188,1.23803
1053,1053,2019,Saxony-Anhalt,1st Quintile,No,1.0,120,11914,0.7812,1.21245
1054,1054,2019,Saxony-Anhalt,2nd Quintile,No,1.0,115,11914,0.82016,1.16365
1055,1055,2019,Saxony-Anhalt,3rd Quintile,No,1.0,83,11914,0.74827,1.28232
1056,1056,2019,Saxony-Anhalt,4th Quintile,No,1.0,63,11914,0.76343,1.24501
1057,1057,2019,Saxony-Anhalt,5th Quintile,No,1.0,44,11914,0.77938,1.27231
1058,1058,2019,Thuringa,1st Quintile,No,1.0,106,11914,0.80419,1.22311
1059,1059,2019,Thuringa,2nd Quintile,No,1.0,124,11914,0.85189,1.17148
1060,1060,2019,Thuringa,3rd Quintile,No,1.0,105,11914,0.83091,1.19877
1061,1061,2019,Thuringa,4th Quintile,No,1.0,56,11914,0.69082,1.38779
1062,1062,2019,Thuringa,5th Quintile,No,1.0,40,11914,0.60762,1.48446
1063,1063,2020,Schleswig-Holstein,1st Quintile,No,1.0,99,15519,0.8011,1.25937
1064,1064,2020,Schleswig-Holstein,2nd Quintile,No,1.0,101,15519,0.79949,1.23943
1065,1065,2020,Schleswig-Holstein,3rd Quintile,No,1.0,94,15519,0.80242,1.25941
1066,1066,2020,Schleswig-Holstein,4th Quintile,No,1.0,95,15519,0.78974,1.18597
1067,1067,2020,Schleswig-Holstein,5th Quintile,No,1.0,95,15519,0.78397,1.26142
1068,1068,2020,Hamburg,1st Quintile,No,1.0,69,15519,0.78876,1.27486
1069,1069,2020,Hamburg,2nd Quintile,No,1.0,56,15519,0.73426,1.27981
1070,1070,2020,Hamburg,3rd Quintile,No,1.0,64,15519,0.75044,1.30814
1071,1071,2020,Hamburg,4th Quintile,No,1.0,59,15519,0.74846,1.24867
1072,1072,2020,Hamburg,5th Quintile,No,1.0,99,15519,0.74379,1.28733
1073,1073,2020,Lower Saxony,1st Quintile,No,1.0,309,15519,0.87372,1.15885
1074,1074,2020,Lower Saxony,2nd Quintile,No,1.0,287,15519,0.84622,1.17377
1075,1075,2020,Lower Saxony,3rd Quintile,No,1.0,229,15519,0.85445,1.15269
1076,1076,2020,Lower Saxony,4th Quintile,Yes,0.14281,49,15519,0.10401,0.18469
1077,1077,2020,Lower Saxony,4th Quintile,No,0.85719,208,15519,0.72674,0.99381
1078,1078,2020,Lower Saxony,5th Quintile,Yes,0.17947,71,15519,0.13293,0.22249
1079,1079,2020,Lower Saxony,5th Quintile,No,0.82053,261,15519,0.70616,0.91512
1080,1080,2020,Bremen,1st Quintile,No,1.0,44,15519,0.6685,1.37831
1081,1081,2020,North Rhine-Westphalia,1st Quintile,No,1.0,783,15519,0.90627,1.10893
1082,1082,2020,North Rhine-Westphalia,2nd Quintile,Yes,0.04163,33,15519,0.02859,0.05629
1083,1083,2020,North Rhine-Westphalia,2nd Quintile,No,0.95837,638,15519,0.88051,1.05622
1084,1084,2020,North Rhine-Westphalia,3rd Quintile,Yes,0.07418,48,15519,0.05925,0.09298
1085,1085,2020,North Rhine-Westphalia,3rd Quintile,No,0.92582,520,15519,0.8435,1.00666
1086,1086,2020,North Rhine-Westphalia,4th Quintile,Yes,0.05764,59,15519,0.04743,0.06913
1087,1087,2020,North Rhine-Westphalia,4th Quintile,No,0.94236,515,15519,0.86934,1.03277
1088,1088,2020,North Rhine-Westphalia,5th Quintile,Yes,0.1452,134,15519,0.11298,0.18225
1089,1089,2020,North Rhine-Westphalia,5th Quintile,No,0.8548,637,15519,0.77202,0.95995
1090,1090,2020,Hesse,1st Quintile,No,1.0,197,15519,0.83807,1.14313
1091,1091,2020,Hesse,2nd Quintile,No,1.0,174,15519,0.80219,1.20349
1092,1092,2020,Hesse,3rd Quintile,No,1.0,185,15519,0.84851,1.15811
1093,1093,2020,Hesse,4th Quintile,No,1.0,175,15519,0.83065,1.14702
1094,1094,2020,Hesse,5th Quintile,Yes,0.10889,50,15519,0.08359,0.14524
1095,1095,2020,Hesse,5th Quintile,No,0.89111,256,15519,0.76328,1.00109
1096,1096,2020,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,190,15519,0.81267,1.18619
1097,1097,2020,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,178,15519,0.83719,1.21856
1098,1098,2020,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,136,15519,0.85649,1.20129
1099,1099,2020,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,121,15519,0.82628,1.19437
1100,1100,2020,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.11919,33,15519,0.09187,0.16033
1101,1101,2020,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.88081,144,15519,0.70651,1.0864
1102,1102,2020,Baden-Wuerttemberg,1st Quintile,No,1.0,281,15519,0.86993,1.17515
1103,1103,2020,Baden-Wuerttemberg,2nd Quintile,Yes,0.14745,37,15519,0.09818,0.20847
1104,1104,2020,Baden-Wuerttemberg,2nd Quintile,No,0.85255,242,15519,0.70734,0.99437
1105,1105,2020,Baden-Wuerttemberg,3rd Quintile,Yes,0.16473,57,15519,0.12883,0.2031
1106,1106,2020,Baden-Wuerttemberg,3rd Quintile,No,0.83527,243,15519,0.72017,0.96176
1107,1107,2020,Baden-Wuerttemberg,4th Quintile,Yes,0.15982,64,15519,0.10829,0.2211
1108,1108,2020,Baden-Wuerttemberg,4th Quintile,No,0.84018,292,15519,0.73743,0.93774
1109,1109,2020,Baden-Wuerttemberg,5th Quintile,Yes,0.26369,146,15519,0.21261,0.31871
1110,1110,2020,Baden-Wuerttemberg,5th Quintile,No,0.73631,365,15519,0.65429,0.82476
1111,1111,2020,Bavaria,1st Quintile,Yes,0.06483,35,15519,0.03032,0.1119
1112,1112,2020,Bavaria,1st Quintile,No,0.93517,405,15519,0.81554,1.04225
1113,1113,2020,Bavaria,2nd Quintile,Yes,0.12763,62,15519,0.09512,0.17442
1114,1114,2020,Bavaria,2nd Quintile,No,0.87237,459,15519,0.76345,0.97219
1115,1115,2020,Bavaria,3rd Quintile,Yes,0.20671,98,15519,0.15305,0.25785
1116,1116,2020,Bavaria,3rd Quintile,No,0.79329,386,15519,0.70728,0.90517
1117,1117,2020,Bavaria,4th Quintile,Yes,0.24818,128,15519,0.20928,0.29583
1118,1118,2020,Bavaria,4th Quintile,No,0.75182,384,15519,0.67266,0.85124
1119,1119,2020,Bavaria,5th Quintile,Yes,0.22597,187,15519,0.18434,0.26865
1120,1120,2020,Bavaria,5th Quintile,No,0.77403,476,15519,0.68753,0.86775
1121,1121,2020,Berlin,1st Quintile,No,1.0,200,15519,0.80288,1.2334
1122,1122,2020,Berlin,2nd Quintile,No,1.0,171,15519,0.80823,1.18834
1123,1123,2020,Berlin,3rd Quintile,No,1.0,149,15519,0.83006,1.20551
1124,1124,2020,Berlin,4th Quintile,No,1.0,135,15519,0.82199,1.20111
1125,1125,2020,Berlin,5th Quintile,No,1.0,179,15519,0.81578,1.19071
1126,1126,2020,Brandenburg,1st Quintile,No,1.0,149,15519,0.81394,1.20282
1127,1127,2020,Brandenburg,2nd Quintile,No,1.0,160,15519,0.85586,1.1951
1128,1128,2020,Brandenburg,3rd Quintile,No,1.0,119,15519,0.83434,1.1724
1129,1129,2020,Brandenburg,4th Quintile,No,1.0,88,15519,0.76289,1.29047
1130,1130,2020,Brandenburg,5th Quintile,Yes,0.22768,31,15519,0.11024,0.36037
1131,1131,2020,Brandenburg,5th Quintile,No,0.77232,83,15519,0.54444,0.98215
1132,1132,2020,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,93,15519,0.79379,1.18626
1133,1133,2020,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,87,15519,0.76838,1.25489
1134,1134,2020,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,49,15519,0.7624,1.22886
1135,1135,2020,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,36,15519,0.6363,1.41083
1136,1136,2020,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,46,15519,0.59635,1.62127
1137,1137,2020,Saxony,1st Quintile,No,1.0,196,15519,0.84719,1.17537
1138,1138,2020,Saxony,2nd Quintile,No,1.0,243,15519,0.86333,1.13504
1139,1139,2020,Saxony,3rd Quintile,No,1.0,194,15519,0.86185,1.11737
1140,1140,2020,Saxony,4th Quintile,No,1.0,125,15519,0.84523,1.19331
1141,1141,2020,Saxony,5th Quintile,No,1.0,130,15519,0.72499,1.3001
1142,1142,2020,Saxony-Anhalt,1st Quintile,No,1.0,149,15519,0.79724,1.19123
1143,1143,2020,Saxony-Anhalt,2nd Quintile,No,1.0,113,15519,0.82646,1.21289
1144,1144,2020,Saxony-Anhalt,3rd Quintile,No,1.0,103,15519,0.83672,1.236
1145,1145,2020,Saxony-Anhalt,4th Quintile,No,1.0,67,15519,0.7106,1.30814
1146,1146,2020,Saxony-Anhalt,5th Quintile,No,1.0,71,15519,0.6526,1.39868
1147,1147,2020,Thuringa,1st Quintile,No,1.0,148,15519,0.81539,1.20393
1148,1148,2020,Thuringa,2nd Quintile,No,1.0,125,15519,0.78881,1.21343
1149,1149,2020,Thuringa,3rd Quintile,No,1.0,98,15519,0.7902,1.22274
1150,1150,2020,Thuringa,4th Quintile,No,1.0,74,15519,0.72133,1.38931
1151,1151,2020,Thuringa,5th Quintile,No,1.0,66,15519,0.74521,1.31184
1152,1152,2021,Schleswig-Holstein,1st Quintile,No,1.0,69,9296,0.71009,1.4067
1153,1153,2021,Schleswig-Holstein,2nd Quintile,No,1.0,62,9296,0.73831,1.35009
1154,1154,2021,Schleswig-Holstein,3rd Quintile,No,1.0,59,9296,0.74626,1.34456
1155,1155,2021,Schleswig-Holstein,4th Quintile,No,1.0,71,9296,0.76279,1.33481
1156,1156,2021,Schleswig-Holstein,5th Quintile,No,1.0,78,9296,0.76485,1.34172
1157,1157,2021,Hamburg,1st Quintile,No,1.0,43,9296,0.71509,1.31358
1158,1158,2021,Hamburg,2nd Quintile,No,1.0,40,9296,0.76682,1.2867
1159,1159,2021,Hamburg,3rd Quintile,No,1.0,42,9296,0.74474,1.3191
1160,1160,2021,Hamburg,4th Quintile,No,1.0,42,9296,0.6517,1.37793
1161,1161,2021,Hamburg,5th Quintile,No,1.0,61,9296,0.6838,1.42251
1162,1162,2021,Lower Saxony,1st Quintile,No,1.0,165,9296,0.84801,1.19043
1163,1163,2021,Lower Saxony,2nd Quintile,No,1.0,177,9296,0.84683,1.14389
1164,1164,2021,Lower Saxony,3rd Quintile,No,1.0,154,9296,0.82005,1.1794
1165,1165,2021,Lower Saxony,4th Quintile,No,1.0,159,9296,0.85476,1.18091
1166,1166,2021,Lower Saxony,5th Quintile,Yes,0.22575,62,9296,0.16521,0.28228
1167,1167,2021,Lower Saxony,5th Quintile,No,0.77425,163,9296,0.63913,0.90774
1168,1168,2021,North Rhine-Westphalia,1st Quintile,No,1.0,393,9296,0.87792,1.12621
1169,1169,2021,North Rhine-Westphalia,2nd Quintile,No,1.0,377,9296,0.89214,1.12428
1170,1170,2021,North Rhine-Westphalia,3rd Quintile,No,1.0,350,9296,0.88532,1.11328
1171,1171,2021,North Rhine-Westphalia,4th Quintile,Yes,0.09192,48,9296,0.06589,0.11881
1172,1172,2021,North Rhine-Westphalia,4th Quintile,No,0.90808,340,9296,0.80545,1.0195
1173,1173,2021,North Rhine-Westphalia,5th Quintile,Yes,0.12718,78,9296,0.08676,0.18319
1174,1174,2021,North Rhine-Westphalia,5th Quintile,No,0.87282,420,9296,0.77466,0.97088
1175,1175,2021,Hesse,1st Quintile,No,1.0,83,9296,0.70538,1.28204
1176,1176,2021,Hesse,2nd Quintile,No,1.0,93,9296,0.77886,1.23855
1177,1177,2021,Hesse,3rd Quintile,No,1.0,96,9296,0.76326,1.22311
1178,1178,2021,Hesse,4th Quintile,No,1.0,113,9296,0.81085,1.18695
1179,1179,2021,Hesse,5th Quintile,Yes,0.12866,31,9296,0.07989,0.16806
1180,1180,2021,Hesse,5th Quintile,No,0.87134,154,9296,0.70101,1.05109
1181,1181,2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.0,93,9296,0.72458,1.23831
1182,1182,2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.0,99,9296,0.83347,1.19337
1183,1183,2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.0,73,9296,0.72876,1.26978
1184,1184,2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.0,76,9296,0.81434,1.22022
1185,1185,2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.0,90,9296,0.76235,1.25313
1186,1186,2021,Baden-Wuerttemberg,1st Quintile,No,1.0,126,9296,0.82679,1.21545
1187,1187,2021,Baden-Wuerttemberg,2nd Quintile,No,1.0,142,9296,0.83808,1.18114
1188,1188,2021,Baden-Wuerttemberg,3rd Quintile,No,1.0,163,9296,0.84602,1.1771
1189,1189,2021,Baden-Wuerttemberg,4th Quintile,Yes,0.18772,55,9296,0.1329,0.25171
1190,1190,2021,Baden-Wuerttemberg,4th Quintile,No,0.81228,167,9296,0.69491,0.96675
1191,1191,2021,Baden-Wuerttemberg,5th Quintile,Yes,0.27141,97,9296,0.21142,0.34306
1192,1192,2021,Baden-Wuerttemberg,5th Quintile,No,0.72859,236,9296,0.59633,0.84741
1193,1193,2021,Bavaria,1st Quintile,No,1.0,195,9296,0.86398,1.12826
1194,1194,2021,Bavaria,2nd Quintile,Yes,0.13544,47,9296,0.0915,0.17949
1195,1195,2021,Bavaria,2nd Quintile,No,0.86456,262,9296,0.72841,1.01324
1196,1196,2021,Bavaria,3rd Quintile,Yes,0.20353,64,9296,0.14242,0.26479
1197,1197,2021,Bavaria,3rd Quintile,No,0.79647,247,9296,0.70176,0.91137
1198,1198,2021,Bavaria,4th Quintile,Yes,0.28349,96,9296,0.21847,0.36291
1199,1199,2021,Bavaria,4th Quintile,No,0.71651,232,9296,0.61656,0.82686
1200,1200,2021,Bavaria,5th Quintile,Yes,0.19669,115,9296,0.14533,0.25745
1201,1201,2021,Bavaria,5th Quintile,No,0.80331,301,9296,0.6722,0.9497
1202,1202,2021,Berlin,1st Quintile,No,1.0,111,9296,0.79933,1.21483
1203,1203,2021,Berlin,2nd Quintile,No,1.0,87,9296,0.74584,1.19984
1204,1204,2021,Berlin,3rd Quintile,No,1.0,86,9296,0.77601,1.23967
1205,1205,2021,Berlin,4th Quintile,No,1.0,91,9296,0.78489,1.25165
1206,1206,2021,Berlin,5th Quintile,No,1.0,124,9296,0.73778,1.37935
1207,1207,2021,Brandenburg,1st Quintile,No,1.0,84,9296,0.75413,1.29497
1208,1208,2021,Brandenburg,2nd Quintile,No,1.0,84,9296,0.79659,1.21584
1209,1209,2021,Brandenburg,3rd Quintile,No,1.0,72,9296,0.73543,1.3338
1210,1210,2021,Brandenburg,4th Quintile,No,1.0,49,9296,0.74459,1.33365
1211,1211,2021,Brandenburg,5th Quintile,No,1.0,63,9296,0.69305,1.28361
1212,1212,2021,Mecklenburg-Western Pomerania,1st Quintile,No,1.0,55,9296,0.78579,1.34322
1213,1213,2021,Mecklenburg-Western Pomerania,2nd Quintile,No,1.0,58,9296,0.67302,1.3401
1214,1214,2021,Mecklenburg-Western Pomerania,3rd Quintile,No,1.0,39,9296,0.73746,1.26467
1215,1215,2021,Mecklenburg-Western Pomerania,4th Quintile,No,1.0,35,9296,0.66111,1.38509
1216,1216,2021,Mecklenburg-Western Pomerania,5th Quintile,No,1.0,33,9296,0.5821,1.38953
1217,1217,2021,Saxony,1st Quintile,No,1.0,130,9296,0.83697,1.21132
1218,1218,2021,Saxony,2nd Quintile,No,1.0,172,9296,0.84759,1.15752
1219,1219,2021,Saxony,3rd Quintile,No,1.0,134,9296,0.79014,1.23682
1220,1220,2021,Saxony,4th Quintile,No,1.0,88,9296,0.74856,1.27842
1221,1221,2021,Saxony,5th Quintile,No,1.0,89,9296,0.73107,1.31101
