year,age_gr,quintil_oecd,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,30-45 y.,4th Quintile,No,0.95557,1155,1193,0.94387,0.96727
2018,30-45 y.,5th Quintile,No,0.97838,1050,1050,0.96958,0.98718
2018,46-65 y.,1st Quintile,Yes,0.31481,347,1421,0.29065,0.33896
2018,46-65 y.,1st Quintile,No,0.66353,1074,1421,0.63895,0.68810
2018,46-65 y.,2nd Quintile,Yes,0.21620,299,1643,0.19629,0.23611
2018,46-65 y.,2nd Quintile,No,0.78314,1344,1643,0.76320,0.80307
2018,46-65 y.,3rd Quintile,Yes,0.17677,252,1671,0.15848,0.19507
2018,46-65 y.,3rd Quintile,No,0.81856,1419,1671,0.80007,0.83704
2018,46-65 y.,4th Quintile,Yes,0.14472,263,1953,0.12911,0.16033
2018,46-65 y.,4th Quintile,No,0.85039,1690,1953,0.83457,0.86621
2018,46-65 y.,5th Quintile,Yes,0.10000,249,2566,0.08839,0.11161
2018,46-65 y.,5th Quintile,No,0.89653,2317,2566,0.88474,0.90831
2018,66 and older,1st Quintile,Yes,0.24517,176,688,0.21300,0.27734
2018,66 and older,1st Quintile,No,0.74269,512,688,0.71000,0.77538
2018,66 and older,2nd Quintile,Yes,0.24498,301,1187,0.22050,0.26946
2018,66 and older,2nd Quintile,No,0.74966,886,1187,0.72501,0.77432
2018,66 and older,3rd Quintile,Yes,0.27369,273,1023,0.24636,0.30103
2018,66 and older,3rd Quintile,No,0.72053,750,1023,0.69302,0.74804
2018,66 and older,4th Quintile,Yes,0.23248,199,848,0.20403,0.26093
2018,66 and older,4th Quintile,No,0.76300,649,848,0.73437,0.79164
2018,66 and older,5th Quintile,Yes,0.18719,188,964,0.16255,0.21183
2018,66 and older,5th Quintile,No,0.80837,776,964,0.78351,0.83323
2019,17-29 y.,1st Quintile,Yes,0.04511,46,1108,0.03289,0.05734
2019,17-29 y.,1st Quintile,No,0.83373,1062,1108,0.81180,0.85567
2019,17-29 y.,2nd Quintile,No,0.89676,836,836,0.87612,0.91740
2019,17-29 y.,3rd Quintile,No,0.88915,688,688,0.86567,0.91263
2019,17-29 y.,4th Quintile,No,0.90432,545,545,0.87960,0.92904
2019,17-29 y.,5th Quintile,No,0.87489,416,416,0.84306,0.90673
2019,30-45 y.,1st Quintile,Yes,0.12033,94,1220,0.10207,0.13860
2019,30-45 y.,1st Quintile,No,0.81264,1126,1220,0.79074,0.83455
2019,30-45 y.,2nd Quintile,Yes,0.06350,61,1241,0.04992,0.07707
2019,30-45 y.,2nd Quintile,No,0.93109,1180,1241,0.91699,0.94519
2019,30-45 y.,3rd Quintile,Yes,0.05831,52,1227,0.04519,0.07143
2019,30-45 y.,3rd Quintile,No,0.93900,1175,1227,0.92561,0.95240
2019,30-45 y.,4th Quintile,Yes,0.03734,33,1035,0.02578,0.04889
2019,30-45 y.,4th Quintile,No,0.96264,1002,1035,0.95108,0.97420
2019,30-45 y.,5th Quintile,No,0.97692,901,901,0.96711,0.98673
2019,46-65 y.,1st Quintile,Yes,0.29023,317,1323,0.26576,0.31470
2019,46-65 y.,1st Quintile,No,0.69121,1006,1323,0.66631,0.71612
2019,46-65 y.,2nd Quintile,Yes,0.21895,277,1460,0.19773,0.24017
2019,46-65 y.,2nd Quintile,No,0.77227,1183,1460,0.75075,0.79379
2019,46-65 y.,3rd Quintile,Yes,0.17121,238,1612,0.15282,0.18961
2019,46-65 y.,3rd Quintile,No,0.82737,1374,1612,0.80892,0.84583
2019,46-65 y.,4th Quintile,Yes,0.14000,242,1830,0.12410,0.15591
2019,46-65 y.,4th Quintile,No,0.85978,1588,1830,0.84387,0.87570
2019,46-65 y.,5th Quintile,Yes,0.10413,248,2476,0.09210,0.11617
2019,46-65 y.,5th Quintile,No,0.89421,2228,2476,0.88210,0.90633
2019,66 and older,1st Quintile,Yes,0.26649,179,728,0.23435,0.29863
2019,66 and older,1st Quintile,No,0.71276,549,728,0.67987,0.74565
2019,66 and older,2nd Quintile,Yes,0.23863,298,1200,0.21450,0.26276
2019,66 and older,2nd Quintile,No,0.75676,902,1200,0.73248,0.78105
2019,66 and older,3rd Quintile,Yes,0.27022,249,956,0.24205,0.29838
2019,66 and older,3rd Quintile,No,0.72766,707,956,0.69943,0.75589
2019,66 and older,4th Quintile,Yes,0.22564,203,840,0.19735,0.25392
2019,66 and older,4th Quintile,No,0.77342,637,840,0.74510,0.80175
2019,66 and older,5th Quintile,Yes,0.18612,187,943,0.16127,0.21098
2019,66 and older,5th Quintile,No,0.80805,756,943,0.78290,0.83320
2020,17-29 y.,1st Quintile,Yes,0.03730,46,1693,0.02827,0.04633
2020,17-29 y.,1st Quintile,No,0.90632,1647,1693,0.89244,0.92021
2020,17-29 y.,2nd Quintile,No,0.87172,779,779,0.84822,0.89521
2020,17-29 y.,3rd Quintile,No,0.91592,681,681,0.89506,0.93678
2020,17-29 y.,4th Quintile,No,0.91364,590,590,0.89095,0.93632
2020,17-29 y.,5th Quintile,No,0.87564,469,469,0.84574,0.90553
2020,30-45 y.,1st Quintile,Yes,0.12291,121,2351,0.10963,0.13618
2020,30-45 y.,1st Quintile,No,0.87452,2230,2351,0.86113,0.88792
2020,30-45 y.,2nd Quintile,Yes,0.06856,67,1240,0.05449,0.08263
2020,30-45 y.,2nd Quintile,No,0.92932,1173,1240,0.91505,0.94359
2020,30-45 y.,3rd Quintile,Yes,0.06220,54,1120,0.04805,0.07636
2020,30-45 y.,3rd Quintile,No,0.93658,1066,1120,0.92230,0.95086
2020,30-45 y.,4th Quintile,Yes,0.02926,37,1062,0.01911,0.03940
2020,30-45 y.,4th Quintile,No,0.96990,1025,1062,0.95962,0.98018
2020,30-45 y.,5th Quintile,Yes,0.04046,33,1140,0.02902,0.05190
2020,30-45 y.,5th Quintile,No,0.95791,1107,1140,0.94625,0.96957
2020,46-65 y.,1st Quintile,Yes,0.30058,338,1771,0.27921,0.32194
2020,46-65 y.,1st Quintile,No,0.69530,1433,1771,0.67385,0.71674
2020,46-65 y.,2nd Quintile,Yes,0.20397,276,1492,0.18352,0.22442
2020,46-65 y.,2nd Quintile,No,0.79271,1216,1492,0.77214,0.81329
2020,46-65 y.,3rd Quintile,Yes,0.14803,226,1595,0.13059,0.16546
2020,46-65 y.,3rd Quintile,No,0.85083,1369,1595,0.83334,0.86832
2020,46-65 y.,4th Quintile,Yes,0.13909,244,1965,0.12378,0.15439
2020,46-65 y.,4th Quintile,No,0.86039,1721,1965,0.84506,0.87572
2020,46-65 y.,5th Quintile,Yes,0.10448,270,3214,0.09390,0.11505
2020,46-65 y.,5th Quintile,No,0.89485,2944,3214,0.88424,0.90545
2020,66 and older,1st Quintile,Yes,0.25182,187,785,0.22143,0.28220
2020,66 and older,1st Quintile,No,0.73300,598,785,0.70204,0.76397
2020,66 and older,2nd Quintile,Yes,0.25512,302,1153,0.22995,0.28030
2020,66 and older,2nd Quintile,No,0.73469,851,1153,0.70919,0.76018
2020,66 and older,3rd Quintile,Yes,0.26582,271,982,0.23818,0.29347
2020,66 and older,3rd Quintile,No,0.72667,711,982,0.69878,0.75455
2020,66 and older,4th Quintile,Yes,0.24421,191,786,0.21416,0.27427
2020,66 and older,4th Quintile,No,0.74748,595,786,0.71709,0.77787
2020,66 and older,5th Quintile,Yes,0.19628,193,1160,0.17341,0.21914
2020,66 and older,5th Quintile,No,0.79425,967,1160,0.77098,0.81752
2021,17-29 y.,1st Quintile,No,0.88385,1194,1194,0.86567,0.90204
2021,17-29 y.,2nd Quintile,No,0.88259,603,603,0.85688,0.90831
2021,17-29 y.,3rd Quintile,No,0.91225,458,458,0.88631,0.93819
2021,17-29 y.,4th Quintile,No,0.93045,450,450,0.90692,0.95398
2021,17-29 y.,5th Quintile,No,0.92863,314,314,0.90010,0.95715
2021,30-45 y.,1st Quintile,Yes,0.12752,101,1642,0.11138,0.14366
2021,30-45 y.,1st Quintile,No,0.87101,1541,1642,0.85479,0.88723
2021,30-45 y.,2nd Quintile,Yes,0.07456,53,1027,0.05849,0.09064
2021,30-45 y.,2nd Quintile,No,0.91757,974,1027,0.90075,0.93440
2021,30-45 y.,3rd Quintile,Yes,0.05961,33,840,0.04359,0.07563
2021,30-45 y.,3rd Quintile,No,0.93482,807,840,0.91812,0.95153
2021,30-45 y.,4th Quintile,No,0.95804,769,769,0.94386,0.97222
2021,30-45 y.,5th Quintile,No,0.95822,803,803,0.94438,0.97207
2021,46-65 y.,1st Quintile,Yes,0.33505,278,1244,0.30881,0.36129
2021,46-65 y.,1st Quintile,No,0.66112,966,1244,0.63481,0.68744
2021,46-65 y.,2nd Quintile,Yes,0.18780,197,1132,0.16504,0.21056
2021,46-65 y.,2nd Quintile,No,0.81129,935,1132,0.78849,0.83410
2021,46-65 y.,3rd Quintile,Yes,0.16453,159,1112,0.14273,0.18633
2021,46-65 y.,3rd Quintile,No,0.83385,953,1112,0.81196,0.85573
2021,46-65 y.,4th Quintile,Yes,0.13156,170,1375,0.11369,0.14943
2021,46-65 y.,4th Quintile,No,0.86236,1205,1375,0.84415,0.88058
2021,46-65 y.,5th Quintile,Yes,0.11646,206,2325,0.10342,0.12951
2021,46-65 y.,5th Quintile,No,0.88293,2119,2325,0.86986,0.89600
2021,66 and older,1st Quintile,Yes,0.27423,158,626,0.23925,0.30920
2021,66 and older,1st Quintile,No,0.70941,468,626,0.67381,0.74500
2021,66 and older,2nd Quintile,Yes,0.24985,223,825,0.22029,0.27941
2021,66 and older,2nd Quintile,No,0.74707,602,825,0.71739,0.77676
2021,66 and older,3rd Quintile,Yes,0.24067,158,633,0.20734,0.27400
2021,66 and older,3rd Quintile,No,0.75317,475,633,0.71955,0.78678
2021,66 and older,4th Quintile,Yes,0.31805,157,624,0.28148,0.35462
2021,66 and older,4th Quintile,No,0.67311,467,624,0.63628,0.70995
2021,66 and older,5th Quintile,Yes,0.15181,146,853,0.12771,0.17590
2021,66 and older,5th Quintile,No,0.83832,707,853,0.81360,0.86304
