year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
1985,Hamburg,inadequately,Ja,0.00018738873793685,14443,-3.584427150357103e-05,0.00041062174737727103
1985,Baden-Württemberg,-1,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,"Rheinland-Pfalz,Saarland",higher vocational,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Baden-Württemberg,in school,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Schleswig-Holstein,-1,Nein,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Schleswig-Holstein,-1,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,"Rheinland-Pfalz,Saarland",-1,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Niedersachsen,-1,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Schleswig-Holstein,inadequately,Ja,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1985,Berlin,in school,Nein,9.3694368968425e-05,14443,-6.416260181242052e-05,0.0002515513397492705
1986,Nordrhein-Westfalen,middle vocational,Nein,0.14666666666666667,13742,0.14075164737461776,0.15258168595871557
1986,Baden-Württemberg,middle vocational,Nein,0.1111111111111111,13742,0.10585658465143576,0.11636563757078645
1986,Baden-Württemberg,general elemantary,Nein,0.07111111111111111,13742,0.06681394922058866,0.07540827300163357
1986,Nordrhein-Westfalen,general elemantary,Nein,0.06666666666666667,13742,0.06249601558575377,0.07083731774757956
1986,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.06222222222222222,13742,0.05818340846757159,0.06626103597687286
1986,Hessen,middle vocational,Nein,0.057777777777777775,13742,0.05387666785476046,0.06167888770079509
1986,Niedersachsen,general elemantary,Nein,0.044444444444444446,13742,0.04099882102108051,0.04789006786780838
1986,Bayern,middle vocational,Nein,0.04,13742,0.03672360155276582,0.04327639844723418
1986,Bayern,general elemantary,Nein,0.035555555555555556,13742,0.03245939522780818,0.038651715883302934
1986,Niedersachsen,middle vocational,Nein,0.035555555555555556,13742,0.03245939522780818,0.038651715883302934
1986,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.03111111111111111,13742,0.02820825273601446,0.03401396948620776
1986,Nordrhein-Westfalen,higher education,Nein,0.03111111111111111,13742,0.02820825273601446,0.03401396948620776
1986,Nordrhein-Westfalen,inadequately,Nein,0.022222222222222223,13742,0.019757630850535175,0.02468681359390927
1986,Berlin,middle vocational,Nein,0.022222222222222223,13742,0.019757630850535175,0.02468681359390927
1986,Nordrhein-Westfalen,vocational + Abi,Nein,0.017777777777777778,13742,0.015568375926106664,0.01998717962944889
1986,Baden-Württemberg,inadequately,Nein,0.017777777777777778,13742,0.015568375926106664,0.01998717962944889
1986,Niedersachsen,higher education,Nein,0.017777777777777778,13742,0.015568375926106664,0.01998717962944889
1986,Niedersachsen,vocational + Abi,Nein,0.013333333333333334,13742,0.011415611133530906,0.015251055533135762
1986,Bayern,higher education,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Baden-Württemberg,middle vocational,Ja,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Baden-Württemberg,higher vocational,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Schleswig-Holstein,middle vocational,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Niedersachsen,higher vocational,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Nordrhein-Westfalen,higher vocational,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Niedersachsen,inadequately,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Bremen,general elemantary,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Hessen,higher education,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Hessen,general elemantary,Nein,0.008888888888888889,13742,0.007319552624815375,0.010458225152962403
1986,Nordrhein-Westfalen,general elemantary,Ja,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Hessen,inadequately,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,"Rheinland-Pfalz,Saarland",higher education,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Hessen,higher vocational,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Hessen,vocational + Abi,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Niedersachsen,general elemantary,Ja,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Schleswig-Holstein,general elemantary,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Bayern,vocational + Abi,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Hamburg,general elemantary,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Hamburg,-1,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Berlin,middle vocational,Ja,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Baden-Württemberg,inadequately,Ja,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Bayern,in school,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1986,Baden-Württemberg,vocational + Abi,Nein,0.0044444444444444444,13742,0.0033322708228676725,0.005556618066021216
1987,Nordrhein-Westfalen,middle vocational,Nein,0.11527093596059114,13496,0.1098830475360923,0.12065882438508999
1987,Bayern,middle vocational,Nein,0.07773399014778325,13496,0.07321660501159247,0.08225137528397403
1987,Baden-Württemberg,middle vocational,Nein,0.07507389162561576,13496,0.07062807525750228,0.07951970799372923
1987,Nordrhein-Westfalen,general elemantary,Nein,0.05714285714285714,13496,0.0532267238988188,0.06105899038689548
1987,Baden-Württemberg,general elemantary,Nein,0.05310344827586207,13496,0.04932018847752368,0.05688670807420045
1987,Niedersachsen,middle vocational,Nein,0.04827586206896552,13496,0.04465948174604718,0.05189224239188385
1987,Hessen,middle vocational,Nein,0.042463054187192116,13496,0.03906103373270202,0.04586507464168221
1987,Bayern,general elemantary,Nein,0.039704433497536946,13496,0.03641003978491876,0.04299882721015513
1987,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.031330049261083744,13496,0.02839089764821767,0.034269200873949815
1987,Hessen,general elemantary,Nein,0.024433497536945813,13496,0.02182869506275239,0.027038300011139237
1987,Niedersachsen,general elemantary,Nein,0.024433497536945813,13496,0.02182869506275239,0.027038300011139237
1987,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.022758620689655173,13496,0.020242523403017756,0.02527471797629259
1987,Nordrhein-Westfalen,inadequately,Nein,0.020492610837438422,13496,0.01810229085984644,0.022882930815030404
1987,Nordrhein-Westfalen,higher education,Nein,0.020295566502463055,13496,0.017916526950519474,0.022674606054406635
1987,Baden-Württemberg,inadequately,Nein,0.01921182266009852,13496,0.01689589264054324,0.021527752679653803
1987,Schleswig-Holstein,middle vocational,Nein,0.01645320197044335,13496,0.014306971949171842,0.018599431991714863
1987,Nordrhein-Westfalen,middle vocational,Ja,0.015665024630541872,13496,0.013569993233077393,0.01776005602800635
1987,Berlin,middle vocational,Nein,0.013793103448275862,13496,0.011825359656398093,0.01576084724015363
1987,Bayern,higher education,Nein,0.01310344827586207,13496,0.011184858385597343,0.015022038166126796
1987,Nordrhein-Westfalen,higher vocational,Nein,0.011625615763546798,13496,0.009817100161729231,0.013434131365364364
1987,Hamburg,middle vocational,Nein,0.010147783251231527,13496,0.008456858396635807,0.011838708105827248
1987,Baden-Württemberg,higher education,Nein,0.009556650246305419,13496,0.007915224645382583,0.011198075847228255
1987,Baden-Württemberg,higher vocational,Nein,0.008571428571428572,13496,0.007016140443194537,0.010126716699662607
1987,Bayern,higher vocational,Nein,0.008275862068965517,13496,0.0067473967099118855,0.00980432742801915
1987,Hessen,higher education,Nein,0.008177339901477832,13496,0.006657924323266677,0.009696755479688988
1987,Nordrhein-Westfalen,vocational + Abi,Nein,0.007881773399014778,13496,0.006389847603201777,0.009373699194827778
1987,Bayern,middle vocational,Ja,0.007389162561576354,13496,0.005944253038498202,0.008834072084654506
1987,Hessen,inadequately,Nein,0.007192118226600985,13496,0.005766462858612293,0.008617773594589678
1987,Nordrhein-Westfalen,general elemantary,Ja,0.007192118226600985,13496,0.005766462858612293,0.008617773594589678
1987,Niedersachsen,higher education,Nein,0.006896551724137931,13496,0.005500290168616467,0.008292813279659394
1987,Berlin,general elemantary,Nein,0.006699507389162562,13496,0.00532320045734448,0.008075814320980644
1987,Niedersachsen,higher vocational,Nein,0.0064039408866995075,13496,0.005058135928747535,0.00774974584465148
1987,Baden-Württemberg,middle vocational,Ja,0.006305418719211823,13496,0.004969940026848158,0.007640897411575488
1987,Niedersachsen,middle vocational,Ja,0.006108374384236453,13496,0.004793797849453887,0.007422950919019019
1987,Schleswig-Holstein,general elemantary,Nein,0.006108374384236453,13496,0.004793797849453887,0.007422950919019019
1987,Bayern,inadequately,Nein,0.005812807881773399,13496,0.004530239281881376,0.0070953764816654216
1987,Bremen,middle vocational,Nein,0.005024630541871921,13496,0.003831709309600132,0.00621755177414371
1987,Baden-Württemberg,vocational + Abi,Nein,0.005024630541871921,13496,0.003831709309600132,0.00621755177414371
1987,Nordrhein-Westfalen,in school,Nein,0.004532019704433498,13496,0.003398802709788145,0.00566523669907885
1987,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.004532019704433498,13496,0.003398802709788145,0.00566523669907885
1987,Hamburg,general elemantary,Nein,0.004236453201970443,13496,0.0031406492686948517,0.005332257135246035
1987,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.004039408866995074,13496,0.002969286304212262,0.0051095314297778865
1987,Niedersachsen,inadequately,Nein,0.004039408866995074,13496,0.002969286304212262,0.0051095314297778865
1987,Hessen,middle vocational,Ja,0.003940886699507389,13496,0.0028838426937599043,0.004997930705254873
1987,Hessen,higher vocational,Nein,0.0038423645320197044,13496,0.0027985655883185972,0.0048861634757208115
1987,Nordrhein-Westfalen,-1,Nein,0.003645320197044335,13496,0.0026285370015368867,0.0046621033925517835
1987,"Rheinland-Pfalz,Saarland",higher education,Nein,0.0035467980295566504,13496,0.002543799677775218,0.004549796381338083
1987,Niedersachsen,general elemantary,Ja,0.0034482758620689655,13496,0.002459257260241262,0.004437294463896669
1987,Bayern,vocational + Abi,Nein,0.003349753694581281,13496,0.0023749181341295674,0.004324589255032994
1987,Berlin,higher education,Nein,0.002955665024630542,13496,0.002039785441218306,0.0038715446080427782
1987,Bayern,general elemantary,Ja,0.002857142857142857,13496,0.0019566128149752053,0.003757672899310509
1987,Hessen,vocational + Abi,Nein,0.002857142857142857,13496,0.0019566128149752053,0.003757672899310509
1987,Nordrhein-Westfalen,higher vocational,Ja,0.002758620689655172,13496,0.0018737095209740446,0.0036435318583363
1987,Baden-Württemberg,general elemantary,Ja,0.002758620689655172,13496,0.0018737095209740446,0.0036435318583363
1987,Berlin,inadequately,Nein,0.0026600985221674877,13496,0.0017910900813904434,0.003529106962944532
1987,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0025615763546798028,13496,0.0017087703756306846,0.003414382333728921
1987,Schleswig-Holstein,higher vocational,Nein,0.0025615763546798028,13496,0.0017087703756306846,0.003414382333728921
1987,Bremen,general elemantary,Nein,0.0025615763546798028,13496,0.0017087703756306846,0.003414382333728921
1987,Berlin,middle vocational,Ja,0.0025615763546798028,13496,0.0017087703756306846,0.003414382333728921
1987,Hessen,general elemantary,Ja,0.0024630541871921183,13496,0.0016267678249111566,0.00329934054947308
1987,Niedersachsen,vocational + Abi,Nein,0.002167487684729064,13496,0.0013828653235304633,0.0029521100459276644
1987,Baden-Württemberg,-1,Nein,0.00187192118226601,13496,0.001142647648998945,0.002601194715533075
1987,Berlin,higher vocational,Nein,0.0017733990147783252,13496,0.0010635412496702733,0.0024832567798863774
1987,Nordrhein-Westfalen,inadequately,Ja,0.0017733990147783252,13496,0.0010635412496702733,0.0024832567798863774
1987,Baden-Württemberg,higher vocational,Ja,0.0016748768472906405,13496,0.000984985057863058,0.002364768636718223
1987,Baden-Württemberg,inadequately,Ja,0.0016748768472906405,13496,0.000984985057863058,0.002364768636718223
1987,Hessen,-1,Nein,0.0016748768472906405,13496,0.000984985057863058,0.002364768636718223
1987,Hamburg,higher vocational,Nein,0.0015763546798029558,13496,0.000907028309763638,0.0022456810498422738
1987,Schleswig-Holstein,middle vocational,Ja,0.0015763546798029558,13496,0.000907028309763638,0.0022456810498422738
1987,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.0015763546798029558,13496,0.000907028309763638,0.0022456810498422738
1987,Baden-Württemberg,in school,Nein,0.001477832512315271,13496,0.0008297280668626481,0.002125936957767894
1987,Bayern,in school,Nein,0.001379310344827586,13496,0.000753151076848649,0.002005469612806523
1987,Nordrhein-Westfalen,higher education,Ja,0.001379310344827586,13496,0.000753151076848649,0.002005469612806523
1987,Hamburg,middle vocational,Ja,0.001379310344827586,13496,0.000753151076848649,0.002005469612806523
1987,Niedersachsen,in school,Nein,0.0012807881773399014,13496,0.0006773762453967146,0.0018842001092830882
1987,Bayern,higher vocational,Ja,0.0012807881773399014,13496,0.0006773762453967146,0.0018842001092830882
1987,Schleswig-Holstein,higher education,Nein,0.0012807881773399014,13496,0.0006773762453967146,0.0018842001092830882
1987,Hamburg,higher education,Nein,0.0011822660098522167,13496,0.0006024979834641412,0.001762034036240292
1987,Niedersachsen,-1,Nein,0.001083743842364532,13496,0.0005286308418795285,0.0016388568428495353
1987,Berlin,general elemantary,Ja,0.001083743842364532,13496,0.0005286308418795285,0.0016388568428495353
1987,Baden-Württemberg,higher education,Ja,0.0009852216748768472,13496,0.00045591609558637053,0.0015145272541673238
1987,Hamburg,inadequately,Nein,0.0009852216748768472,13496,0.00045591609558637053,0.0015145272541673238
1987,Bayern,-1,Nein,0.0009852216748768472,13496,0.00045591609558637053,0.0015145272541673238
1987,Hamburg,vocational + Abi,Nein,0.0009852216748768472,13496,0.00045591609558637053,0.0015145272541673238
1987,Hessen,higher education,Ja,0.0008866995073891626,13496,0.0003845313848409317,0.0013888676299373935
1987,Hessen,higher vocational,Ja,0.0008866995073891626,13496,0.0003845313848409317,0.0013888676299373935
1987,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.0008866995073891626,13496,0.0003845313848409317,0.0013888676299373935
1987,Bayern,higher education,Ja,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,Berlin,vocational + Abi,Nein,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,Niedersachsen,inadequately,Ja,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,Schleswig-Holstein,inadequately,Nein,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,"Rheinland-Pfalz,Saarland",-1,Nein,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,Schleswig-Holstein,general elemantary,Ja,0.0007881773399014779,13496,0.0003147053508522551,0.0012616493289507005
1987,Niedersachsen,higher education,Ja,0.000689655172413793,13496,0.0002467408470642241,0.001132569497763362
1987,Hessen,in school,Nein,0.000689655172413793,13496,0.0002467408470642241,0.001132569497763362
1987,Berlin,higher vocational,Ja,0.0005911330049261083,13496,0.00018105380664786762,0.001001212203204349
1987,Berlin,-1,Nein,0.0005911330049261083,13496,0.00018105380664786762,0.001001212203204349
1987,Bayern,vocational + Abi,Ja,0.0005911330049261083,13496,0.00018105380664786762,0.001001212203204349
1987,"Rheinland-Pfalz,Saarland",in school,Nein,0.0005911330049261083,13496,0.00018105380664786762,0.001001212203204349
