year,bula_h,sex,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Brandenburg,male,Yes,0.09617,65,479,0.06974,0.12260
2018,Brandenburg,male,No,0.68476,414,479,0.64311,0.72641
2018,Brandenburg,female,Yes,0.11946,78,548,0.09228,0.14664
2018,Brandenburg,female,No,0.72473,470,548,0.68729,0.76216
2018,Mecklenburg-Western Pomerania,male,Yes,0.15343,38,266,0.11003,0.19682
2018,Mecklenburg-Western Pomerania,male,No,0.67815,228,266,0.62190,0.73440
2018,Mecklenburg-Western Pomerania,female,Yes,0.14659,44,329,0.10831,0.18487
2018,Mecklenburg-Western Pomerania,female,No,0.67124,285,329,0.62041,0.72208
2018,Saxony,male,Yes,0.11649,102,768,0.09378,0.13919
2018,Saxony,male,No,0.73708,666,768,0.70592,0.76823
2018,Saxony,female,Yes,0.08260,85,848,0.06406,0.10114
2018,Saxony,female,No,0.75486,763,848,0.72589,0.78383
2018,Saxony-Anhalt,male,Yes,0.08561,40,401,0.05819,0.11303
2018,Saxony-Anhalt,male,No,0.73727,361,401,0.69413,0.78040
2018,Saxony-Anhalt,female,Yes,0.09925,53,509,0.07325,0.12525
2018,Saxony-Anhalt,female,No,0.74201,456,509,0.70396,0.78006
2018,Thuringa,male,Yes,0.13361,59,426,0.10126,0.16596
2018,Thuringa,male,No,0.69143,367,426,0.64752,0.73535
2018,Thuringa,female,Yes,0.11275,71,510,0.08528,0.14023
2018,Thuringa,female,No,0.73163,439,510,0.69313,0.77012
2019,Schleswig-Holstein,male,Yes,0.07894,39,458,0.05422,0.10366
2019,Schleswig-Holstein,male,No,0.70927,419,458,0.66764,0.75091
2019,Schleswig-Holstein,female,Yes,0.09219,58,493,0.06663,0.11775
2019,Schleswig-Holstein,female,No,0.70446,435,493,0.66414,0.74478
2019,Hamburg,male,No,0.72857,227,227,0.67059,0.78655
2019,Hamburg,female,No,0.69391,250,250,0.63667,0.75116
2019,Lower Saxony,male,Yes,0.13616,144,1175,0.11654,0.15577
2019,Lower Saxony,male,No,0.68810,1031,1175,0.66160,0.71460
2019,Lower Saxony,female,Yes,0.12279,137,1310,0.10501,0.14057
2019,Lower Saxony,female,No,0.71132,1173,1310,0.68677,0.73586
2019,Bremen,male,No,0.75948,91,91,0.67118,0.84778
2019,Bremen,female,No,0.83030,113,113,0.76078,0.89982
2019,North Rhine-Westphalia,male,Yes,0.14640,376,2557,0.13270,0.16011
2019,North Rhine-Westphalia,male,No,0.68125,2181,2557,0.66318,0.69932
2019,North Rhine-Westphalia,female,Yes,0.11435,317,2832,0.10263,0.12608
2019,North Rhine-Westphalia,female,No,0.73010,2515,2832,0.71375,0.74645
2019,Hesse,male,Yes,0.10727,107,851,0.08647,0.12808
2019,Hesse,male,No,0.71686,744,851,0.68658,0.74715
2019,Hesse,female,Yes,0.10024,97,860,0.08016,0.12032
2019,Hesse,female,No,0.73676,763,860,0.70731,0.76621
2019,"Rhineland-Palatinate, Saarland",male,Yes,0.12759,84,682,0.10253,0.15265
2019,"Rhineland-Palatinate, Saarland",male,No,0.69640,598,682,0.66187,0.73094
2019,"Rhineland-Palatinate, Saarland",female,Yes,0.12943,93,779,0.10584,0.15301
2019,"Rhineland-Palatinate, Saarland",female,No,0.71199,686,779,0.68017,0.74381
2019,Baden-Wuerttemberg,male,Yes,0.09393,138,1318,0.07817,0.10968
2019,Baden-Wuerttemberg,male,No,0.70538,1180,1318,0.68075,0.73000
2019,Baden-Wuerttemberg,female,Yes,0.10234,140,1470,0.08684,0.11784
2019,Baden-Wuerttemberg,female,No,0.72760,1330,1470,0.70483,0.75036
2019,Bavaria,male,Yes,0.11219,227,1886,0.09794,0.12644
2019,Bavaria,male,No,0.69740,1659,1886,0.67666,0.71814
2019,Bavaria,female,Yes,0.10147,210,2052,0.08840,0.11453
2019,Bavaria,female,No,0.73991,1842,2052,0.72092,0.75889
2019,Berlin,male,Yes,0.14900,76,514,0.11818,0.17981
2019,Berlin,male,No,0.68590,438,514,0.64573,0.72607
2019,Berlin,female,Yes,0.13960,59,508,0.10943,0.16976
2019,Berlin,female,No,0.71270,449,508,0.67331,0.75209
2019,Brandenburg,male,Yes,0.09545,68,531,0.07044,0.12047
2019,Brandenburg,male,No,0.68800,463,531,0.64856,0.72745
2019,Brandenburg,female,Yes,0.13730,89,580,0.10927,0.16534
2019,Brandenburg,female,No,0.70010,491,580,0.66277,0.73742
2019,Mecklenburg-Western Pomerania,male,Yes,0.17466,40,292,0.13103,0.21828
2019,Mecklenburg-Western Pomerania,male,No,0.65796,252,292,0.60346,0.71247
2019,Mecklenburg-Western Pomerania,female,Yes,0.14028,38,314,0.10181,0.17876
2019,Mecklenburg-Western Pomerania,female,No,0.67948,276,314,0.62778,0.73118
2019,Saxony,male,Yes,0.12966,104,794,0.10628,0.15304
2019,Saxony,male,No,0.73578,690,794,0.70509,0.76647
2019,Saxony,female,Yes,0.10129,89,837,0.08084,0.12174
2019,Saxony,female,No,0.74116,748,837,0.71147,0.77085
2019,Saxony-Anhalt,male,Yes,0.07924,38,405,0.05290,0.10558
2019,Saxony-Anhalt,male,No,0.76102,367,405,0.71944,0.80261
2019,Saxony-Anhalt,female,Yes,0.08909,49,480,0.06358,0.11460
2019,Saxony-Anhalt,female,No,0.75302,431,480,0.71440,0.79165
2019,Thuringa,male,Yes,0.11897,61,426,0.08819,0.14975
2019,Thuringa,male,No,0.69797,365,426,0.65432,0.74162
2019,Thuringa,female,Yes,0.11507,63,494,0.08690,0.14324
2019,Thuringa,female,No,0.75564,431,494,0.71771,0.79358
2020,Schleswig-Holstein,male,Yes,0.09995,40,515,0.07402,0.12588
2020,Schleswig-Holstein,male,No,0.69680,475,515,0.65707,0.73654
2020,Schleswig-Holstein,female,Yes,0.09740,61,515,0.07177,0.12304
2020,Schleswig-Holstein,female,No,0.69303,454,515,0.65315,0.73290
2020,Hamburg,male,No,0.71855,245,245,0.66212,0.77497
2020,Hamburg,female,No,0.72836,280,280,0.67617,0.78055
2020,Lower Saxony,male,Yes,0.11444,135,1366,0.09756,0.13133
2020,Lower Saxony,male,No,0.70872,1231,1366,0.68462,0.73283
2020,Lower Saxony,female,Yes,0.12568,136,1417,0.10841,0.14295
2020,Lower Saxony,female,No,0.70152,1281,1417,0.67769,0.72535
2020,Bremen,male,No,0.79741,119,119,0.72489,0.86993
2020,Bremen,female,No,0.78668,132,132,0.71653,0.85683
2020,North Rhine-Westphalia,male,Yes,0.14149,345,3060,0.12913,0.15384
2020,North Rhine-Westphalia,male,No,0.69190,2715,3060,0.67553,0.70826
2020,North Rhine-Westphalia,female,Yes,0.11227,307,3073,0.10110,0.12343
2020,North Rhine-Westphalia,female,No,0.73156,2766,3073,0.71589,0.74723
2020,Hesse,male,Yes,0.11411,107,1015,0.09454,0.13368
2020,Hesse,male,No,0.70700,908,1015,0.67898,0.73501
2020,Hesse,female,Yes,0.11454,104,1016,0.09495,0.13413
2020,Hesse,female,No,0.72666,912,1016,0.69924,0.75408
2020,"Rhineland-Palatinate, Saarland",male,Yes,0.12916,80,728,0.10478,0.15353
2020,"Rhineland-Palatinate, Saarland",male,No,0.69533,648,728,0.66187,0.72878
2020,"Rhineland-Palatinate, Saarland",female,Yes,0.13807,87,790,0.11400,0.16215
2020,"Rhineland-Palatinate, Saarland",female,No,0.72285,703,790,0.69162,0.75408
2020,Baden-Wuerttemberg,male,Yes,0.09689,138,1539,0.08211,0.11168
2020,Baden-Wuerttemberg,male,No,0.70064,1401,1539,0.67775,0.72352
2020,Baden-Wuerttemberg,female,Yes,0.09695,128,1611,0.08250,0.11140
2020,Baden-Wuerttemberg,female,No,0.73819,1483,1611,0.71671,0.75966
2020,Bavaria,male,Yes,0.10233,209,2132,0.08946,0.11520
2020,Bavaria,male,No,0.71118,1923,2132,0.69194,0.73043
2020,Bavaria,female,Yes,0.10223,220,2204,0.08958,0.11488
2020,Bavaria,female,No,0.73416,1984,2204,0.71571,0.75261
2020,Berlin,male,Yes,0.13599,67,665,0.10992,0.16207
2020,Berlin,male,No,0.70295,598,665,0.66819,0.73771
2020,Berlin,female,Yes,0.13966,56,599,0.11188,0.16745
2020,Berlin,female,No,0.71429,543,599,0.67808,0.75050
2020,Brandenburg,male,Yes,0.12792,81,563,0.10030,0.15553
2020,Brandenburg,male,No,0.70617,482,563,0.66851,0.74383
2020,Brandenburg,female,Yes,0.12047,79,582,0.09400,0.14693
2020,Brandenburg,female,No,0.71599,503,582,0.67933,0.75266
2020,Mecklenburg-Western Pomerania,male,No,0.65814,230,230,0.59670,0.71957
2020,Mecklenburg-Western Pomerania,female,Yes,0.16798,39,272,0.12347,0.21250
2020,Mecklenburg-Western Pomerania,female,No,0.65107,233,272,0.59433,0.70782
2020,Saxony,male,Yes,0.12205,102,797,0.09931,0.14479
2020,Saxony,male,No,0.73087,695,797,0.70006,0.76168
2020,Saxony,female,Yes,0.08946,88,840,0.07015,0.10878
2020,Saxony,female,No,0.74500,752,840,0.71551,0.77449
2020,Saxony-Anhalt,male,Yes,0.08464,43,439,0.05857,0.11071
2020,Saxony-Anhalt,male,No,0.76506,396,439,0.72535,0.80476
2020,Saxony-Anhalt,female,Yes,0.10509,53,504,0.07829,0.13189
2020,Saxony-Anhalt,female,No,0.70229,451,504,0.66233,0.74225
2020,Thuringa,male,Yes,0.13968,65,450,0.10762,0.17175
2020,Thuringa,male,No,0.68389,385,450,0.64089,0.72690
2020,Thuringa,female,Yes,0.11292,59,516,0.08558,0.14025
2020,Thuringa,female,No,0.74457,457,516,0.70690,0.78224
2021,Schleswig-Holstein,male,Yes,0.08874,38,405,0.06101,0.11646
2021,Schleswig-Holstein,male,No,0.69970,367,405,0.65500,0.74440
2021,Schleswig-Holstein,female,Yes,0.05301,37,425,0.03168,0.07434
2021,Schleswig-Holstein,female,No,0.70548,388,425,0.66210,0.74887
2021,Hamburg,male,No,0.74863,192,192,0.68710,0.81015
2021,Hamburg,female,No,0.72780,215,215,0.66817,0.78744
2021,Lower Saxony,male,Yes,0.11486,100,915,0.09418,0.13553
2021,Lower Saxony,male,No,0.70364,815,915,0.67403,0.73324
2021,Lower Saxony,female,Yes,0.10730,100,987,0.08798,0.12661
2021,Lower Saxony,female,No,0.71987,887,987,0.69184,0.74790
2021,Bremen,male,No,0.85418,75,75,0.77376,0.93459
2021,Bremen,female,No,0.85227,68,68,0.76731,0.93724
2021,North Rhine-Westphalia,male,Yes,0.13826,254,2005,0.12315,0.15338
2021,North Rhine-Westphalia,male,No,0.67877,1751,2005,0.65833,0.69922
2021,North Rhine-Westphalia,female,Yes,0.12387,233,2110,0.10981,0.13793
2021,North Rhine-Westphalia,female,No,0.70711,1877,2110,0.68768,0.72653
2021,Hesse,male,Yes,0.13598,75,671,0.11002,0.16193
2021,Hesse,male,No,0.70735,596,671,0.67290,0.74180
2021,Hesse,female,Yes,0.11113,74,659,0.08712,0.13515
2021,Hesse,female,No,0.73195,585,659,0.69811,0.76580
2021,"Rhineland-Palatinate, Saarland",male,Yes,0.15091,65,483,0.11895,0.18287
2021,"Rhineland-Palatinate, Saarland",male,No,0.68131,418,483,0.63971,0.72291
2021,"Rhineland-Palatinate, Saarland",female,Yes,0.15418,65,520,0.12311,0.18524
2021,"Rhineland-Palatinate, Saarland",female,No,0.71035,455,520,0.67133,0.74938
2021,Baden-Wuerttemberg,male,Yes,0.09027,93,1050,0.07293,0.10761
2021,Baden-Wuerttemberg,male,No,0.72087,957,1050,0.69372,0.74802
2021,Baden-Wuerttemberg,female,Yes,0.10871,107,1124,0.09051,0.12692
2021,Baden-Wuerttemberg,female,No,0.72704,1017,1124,0.70098,0.75309
2021,Bavaria,male,Yes,0.10806,165,1383,0.09170,0.12443
2021,Bavaria,male,No,0.70273,1218,1383,0.67863,0.72683
2021,Bavaria,female,Yes,0.10734,150,1483,0.09158,0.12310
2021,Bavaria,female,No,0.73101,1333,1483,0.70844,0.75359
2021,Berlin,male,Yes,0.13356,53,469,0.10274,0.16438
2021,Berlin,male,No,0.67637,416,469,0.63398,0.71876
2021,Berlin,female,Yes,0.16636,52,438,0.13145,0.20128
2021,Berlin,female,No,0.67247,386,438,0.62847,0.71647
2021,Brandenburg,male,Yes,0.11952,54,335,0.08473,0.15432
2021,Brandenburg,male,No,0.69185,281,335,0.64233,0.74137
2021,Brandenburg,female,Yes,0.12211,56,373,0.08883,0.15538
2021,Brandenburg,female,No,0.70893,317,373,0.66276,0.75509
2021,Mecklenburg-Western Pomerania,male,No,0.67522,169,169,0.60441,0.74603
2021,Mecklenburg-Western Pomerania,female,Yes,0.19970,39,218,0.14651,0.25290
2021,Mecklenburg-Western Pomerania,female,No,0.64368,179,218,0.57995,0.70740
2021,Saxony,male,Yes,0.11984,77,572,0.09320,0.14648
2021,Saxony,male,No,0.72568,495,572,0.68909,0.76228
2021,Saxony,female,Yes,0.10076,66,596,0.07657,0.12495
2021,Saxony,female,No,0.73369,530,596,0.69817,0.76921
2021,Saxony-Anhalt,male,No,0.74636,259,259,0.69327,0.79945
2021,Saxony-Anhalt,female,No,0.73367,294,294,0.68305,0.78428
2021,Thuringa,male,Yes,0.13207,38,286,0.09276,0.17138
2021,Thuringa,male,No,0.65986,248,286,0.60486,0.71486
2021,Thuringa,female,Yes,0.10943,45,350,0.07668,0.14218
2021,Thuringa,female,No,0.72281,305,350,0.67585,0.76977
2022,Schleswig-Holstein,male,Yes,0.08411,41,473,0.05907,0.10915
2022,Schleswig-Holstein,male,No,0.73045,432,473,0.69042,0.77049
2022,Schleswig-Holstein,female,Yes,0.09412,61,539,0.06945,0.11880
2022,Schleswig-Holstein,female,No,0.72659,478,539,0.68892,0.76425
2022,Hamburg,male,No,0.74560,285,285,0.69494,0.79625
2022,Hamburg,female,No,0.77298,297,297,0.72526,0.82071
2022,Lower Saxony,male,Yes,0.09802,117,1196,0.08116,0.11488
2022,Lower Saxony,male,No,0.71083,1079,1196,0.68512,0.73653
2022,Lower Saxony,female,Yes,0.10698,120,1242,0.08978,0.12417
2022,Lower Saxony,female,No,0.70838,1122,1242,0.68309,0.73367
2022,Bremen,male,No,0.76123,98,98,0.67638,0.84607
2022,Bremen,female,No,0.80858,98,98,0.73028,0.88687
2022,North Rhine-Westphalia,male,Yes,0.12645,339,2956,0.11447,0.13844
2022,North Rhine-Westphalia,male,No,0.68804,2617,2956,0.67134,0.70475
2022,North Rhine-Westphalia,female,Yes,0.12979,324,3036,0.11783,0.14175
2022,North Rhine-Westphalia,female,No,0.70344,2712,3036,0.68719,0.71969
2022,Hesse,male,Yes,0.10814,89,899,0.08783,0.12846
2022,Hesse,male,No,0.73967,810,899,0.71097,0.76837
2022,Hesse,female,Yes,0.12134,96,928,0.10032,0.14236
2022,Hesse,female,No,0.73002,832,928,0.70144,0.75860
2022,"Rhineland-Palatinate, Saarland",male,Yes,0.14248,73,642,0.11542,0.16954
2022,"Rhineland-Palatinate, Saarland",male,No,0.70823,569,642,0.67304,0.74342
2022,"Rhineland-Palatinate, Saarland",female,Yes,0.12701,79,691,0.10216,0.15186
2022,"Rhineland-Palatinate, Saarland",female,No,0.71599,612,691,0.68234,0.74964
2022,Baden-Wuerttemberg,male,Yes,0.09115,118,1627,0.07716,0.10514
2022,Baden-Wuerttemberg,male,No,0.69467,1509,1627,0.67229,0.71706
2022,Baden-Wuerttemberg,female,Yes,0.09840,123,1656,0.08405,0.11275
2022,Baden-Wuerttemberg,female,No,0.72905,1533,1656,0.70764,0.75047
2022,Bavaria,male,Yes,0.09987,206,2147,0.08719,0.11256
2022,Bavaria,male,No,0.71585,1941,2147,0.69677,0.73494
2022,Bavaria,female,Yes,0.11077,199,2262,0.09784,0.12371
2022,Bavaria,female,No,0.72890,2063,2262,0.71058,0.74723
2022,Berlin,male,Yes,0.12232,57,784,0.09937,0.14527
2022,Berlin,male,No,0.71312,727,784,0.68144,0.74480
2022,Berlin,female,Yes,0.12998,63,761,0.10607,0.15388
2022,Berlin,female,No,0.70314,698,761,0.67066,0.73562
2022,Brandenburg,male,Yes,0.12108,65,470,0.09155,0.15060
2022,Brandenburg,male,No,0.68374,405,470,0.64165,0.72582
2022,Brandenburg,female,Yes,0.14223,72,555,0.11315,0.17132
2022,Brandenburg,female,No,0.69679,483,555,0.65852,0.73507
2022,Mecklenburg-Western Pomerania,male,No,0.71028,239,239,0.65265,0.76792
2022,Mecklenburg-Western Pomerania,female,Yes,0.15106,40,308,0.11100,0.19112
2022,Mecklenburg-Western Pomerania,female,No,0.67939,268,308,0.62718,0.73160
2022,Saxony,male,Yes,0.11113,94,854,0.09004,0.13222
2022,Saxony,male,No,0.73873,760,854,0.70924,0.76821
2022,Saxony,female,Yes,0.09375,93,924,0.07495,0.11256
2022,Saxony,female,No,0.74569,831,924,0.71760,0.77379
2022,Saxony-Anhalt,male,Yes,0.08481,36,435,0.05860,0.11102
2022,Saxony-Anhalt,male,No,0.74500,399,435,0.70399,0.78601
2022,Saxony-Anhalt,female,Yes,0.11621,46,483,0.08760,0.14482
2022,Saxony-Anhalt,female,No,0.71408,437,483,0.67374,0.75442
2022,Thuringa,male,Yes,0.13510,45,405,0.10177,0.16844
2022,Thuringa,male,No,0.66102,360,405,0.61486,0.70718
2022,Thuringa,female,Yes,0.12061,61,462,0.09088,0.15034
2022,Thuringa,female,No,0.72483,401,462,0.68406,0.76560
