year,bula_h,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Berlin,1st Quintile,At least once per month,0.31095,44,113,0.22522,0.39667
2007,Berlin,2nd Quintile,At least once per week,0.42319,54,91,0.32111,0.52526
2007,Berlin,2nd Quintile,At least once per month,0.28210,37,91,0.18912,0.37507
2007,Berlin,3rd Quintile,At least once per week,0.48468,60,95,0.38365,0.58571
2007,Berlin,3rd Quintile,At least once per month,0.19382,35,95,0.11391,0.27373
2007,Berlin,4th Quintile,At least once per week,0.35387,65,133,0.27229,0.43544
2007,Berlin,4th Quintile,At least once per month,0.47417,68,133,0.38898,0.55935
2007,Berlin,5th Quintile,At least once per week,0.40847,70,182,0.33685,0.48008
2007,Berlin,5th Quintile,At least once per month,0.35256,76,182,0.28296,0.42216
2007,Berlin,5th Quintile,Seldom,0.16009,36,182,0.10667,0.21351
2007,Brandenburg,1st Quintile,At least once per week,0.33595,48,146,0.25907,0.41283
2007,Brandenburg,1st Quintile,At least once per month,0.35121,55,146,0.27351,0.42890
2007,Brandenburg,1st Quintile,Seldom,0.27201,43,146,0.19958,0.34444
2007,Brandenburg,2nd Quintile,At least once per week,0.31976,63,184,0.25218,0.38733
2007,Brandenburg,2nd Quintile,At least once per month,0.42128,74,184,0.34974,0.49282
2007,Brandenburg,2nd Quintile,Seldom,0.23348,47,184,0.17218,0.29477
2007,Brandenburg,3rd Quintile,At least once per week,0.28764,49,182,0.22170,0.35359
2007,Brandenburg,3rd Quintile,At least once per month,0.38586,82,182,0.31494,0.45678
2007,Brandenburg,3rd Quintile,Seldom,0.30017,51,182,0.23340,0.36695
2007,Brandenburg,4th Quintile,At least once per week,0.30169,49,148,0.22749,0.37589
2007,Brandenburg,4th Quintile,At least once per month,0.54754,99,148,0.46707,0.62800
2007,Brandenburg,5th Quintile,At least once per week,0.24959,45,150,0.18010,0.31908
2007,Brandenburg,5th Quintile,At least once per month,0.41531,64,150,0.33618,0.49443
2007,Brandenburg,5th Quintile,Seldom,0.33402,41,150,0.25829,0.40975
2007,Mecklenburg-Western Pomerania,1st Quintile,At least once per week,0.40572,44,78,0.29605,0.51540
2007,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.31849,34,78,0.21443,0.42255
2007,Mecklenburg-Western Pomerania,2nd Quintile,At least once per month,0.46576,47,47,0.32161,0.60991
2007,Mecklenburg-Western Pomerania,3rd Quintile,At least once per week,0.35046,39,84,0.24782,0.45311
2007,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.42438,45,84,0.31805,0.53071
2007,Mecklenburg-Western Pomerania,4th Quintile,At least once per month,0.50608,50,50,0.36609,0.64607
2007,Mecklenburg-Western Pomerania,5th Quintile,At least once per week,0.33915,31,72,0.22903,0.44928
2007,Mecklenburg-Western Pomerania,5th Quintile,At least once per month,0.51693,41,72,0.40069,0.63317
2007,Saxony,1st Quintile,At least once per week,0.41401,133,316,0.35962,0.46840
2007,Saxony,1st Quintile,At least once per month,0.29241,105,316,0.24218,0.34265
2007,Saxony,1st Quintile,Seldom,0.23600,78,316,0.18911,0.28289
2007,Saxony,2nd Quintile,At least once per week,0.28211,92,312,0.23210,0.33213
2007,Saxony,2nd Quintile,At least once per month,0.45478,145,312,0.39943,0.51012
2007,Saxony,2nd Quintile,Seldom,0.23693,75,312,0.18968,0.28419
2007,Saxony,3rd Quintile,At least once per week,0.31977,117,370,0.27218,0.36735
2007,Saxony,3rd Quintile,At least once per month,0.39551,154,370,0.34562,0.44540
2007,Saxony,3rd Quintile,Seldom,0.22544,99,370,0.18280,0.26807
2007,Saxony,4th Quintile,At least once per week,0.38318,103,290,0.32713,0.43923
2007,Saxony,4th Quintile,At least once per month,0.40909,132,290,0.35240,0.46577
2007,Saxony,4th Quintile,Seldom,0.19847,55,290,0.15249,0.24446
2007,Saxony,5th Quintile,At least once per week,0.23179,50,175,0.16909,0.29449
2007,Saxony,5th Quintile,At least once per month,0.60493,92,175,0.53229,0.67757
2007,Saxony,5th Quintile,Seldom,0.15959,33,175,0.10517,0.21401
2007,Saxony-Anhalt,1st Quintile,At least once per week,0.37060,67,153,0.29382,0.44738
2007,Saxony-Anhalt,1st Quintile,At least once per month,0.21451,36,153,0.14926,0.27977
2007,Saxony-Anhalt,1st Quintile,Seldom,0.32422,50,153,0.24981,0.39864
2007,Saxony-Anhalt,2nd Quintile,At least once per week,0.33754,66,181,0.26846,0.40662
2007,Saxony-Anhalt,2nd Quintile,At least once per month,0.49771,80,181,0.42467,0.57076
2007,Saxony-Anhalt,2nd Quintile,Seldom,0.13230,35,181,0.08280,0.18179
2007,Saxony-Anhalt,3rd Quintile,At least once per week,0.33355,69,211,0.26978,0.39732
2007,Saxony-Anhalt,3rd Quintile,At least once per month,0.36847,81,211,0.30323,0.43372
2007,Saxony-Anhalt,3rd Quintile,Seldom,0.28871,61,211,0.22742,0.35000
2007,Saxony-Anhalt,4th Quintile,At least once per week,0.26595,49,172,0.19973,0.33218
2007,Saxony-Anhalt,4th Quintile,At least once per month,0.53129,86,172,0.45650,0.60609
2007,Saxony-Anhalt,4th Quintile,Seldom,0.19997,37,172,0.14002,0.25992
2007,Saxony-Anhalt,5th Quintile,At least once per month,0.55452,67,98,0.45561,0.65343
2007,Saxony-Anhalt,5th Quintile,Seldom,0.22064,31,98,0.13812,0.30317
2007,Thuringa,1st Quintile,At least once per week,0.25087,55,177,0.18683,0.31492
2007,Thuringa,1st Quintile,At least once per month,0.45254,77,177,0.37900,0.52608
2007,Thuringa,1st Quintile,Seldom,0.23550,45,177,0.17281,0.29819
2007,Thuringa,2nd Quintile,At least once per week,0.29095,66,212,0.22967,0.35224
2007,Thuringa,2nd Quintile,At least once per month,0.31353,73,212,0.25093,0.37612
2007,Thuringa,2nd Quintile,Seldom,0.35675,73,212,0.29212,0.42139
2007,Thuringa,3rd Quintile,At least once per week,0.31134,55,180,0.24351,0.37918
2007,Thuringa,3rd Quintile,At least once per month,0.33280,61,180,0.26376,0.40183
2007,Thuringa,3rd Quintile,Seldom,0.30198,64,180,0.23472,0.36924
2007,Thuringa,4th Quintile,At least once per week,0.26935,49,191,0.20627,0.33243
2007,Thuringa,4th Quintile,At least once per month,0.46426,97,191,0.39334,0.53517
2007,Thuringa,4th Quintile,Seldom,0.22808,45,191,0.16842,0.28775
2007,Thuringa,5th Quintile,At least once per month,0.49562,59,59,0.36694,0.62430
2009,Schleswig-Holstein,1st Quintile,At least once per week,0.47897,37,37,0.31578,0.64215
2009,Schleswig-Holstein,3rd Quintile,At least once per week,0.40153,35,76,0.29059,0.51247
2009,Schleswig-Holstein,3rd Quintile,At least once per month,0.33089,41,76,0.22440,0.43738
2009,Schleswig-Holstein,4th Quintile,At least once per week,0.35011,37,83,0.24686,0.45335
2009,Schleswig-Holstein,4th Quintile,At least once per month,0.46089,46,83,0.35300,0.56879
2009,Schleswig-Holstein,5th Quintile,At least once per week,0.30778,38,128,0.22750,0.38806
2009,Schleswig-Holstein,5th Quintile,At least once per month,0.48634,54,128,0.39941,0.57327
2009,Schleswig-Holstein,5th Quintile,Seldom,0.20354,36,128,0.13351,0.27356
2009,Hamburg,5th Quintile,At least once per week,0.53828,46,89,0.43412,0.64244
2009,Hamburg,5th Quintile,At least once per month,0.41974,43,89,0.31663,0.52285
2009,Lower Saxony,1st Quintile,At least once per week,0.47456,102,220,0.40843,0.54070
2009,Lower Saxony,1st Quintile,At least once per month,0.31168,79,220,0.25033,0.37302
2009,Lower Saxony,1st Quintile,Seldom,0.16312,39,220,0.11419,0.21206
2009,Lower Saxony,2nd Quintile,At least once per week,0.42797,115,253,0.36688,0.48906
2009,Lower Saxony,2nd Quintile,At least once per month,0.30783,74,253,0.25084,0.36483
2009,Lower Saxony,2nd Quintile,Seldom,0.24312,64,253,0.19016,0.29609
2009,Lower Saxony,3rd Quintile,At least once per week,0.37466,113,292,0.31905,0.43028
2009,Lower Saxony,3rd Quintile,At least once per month,0.42613,125,292,0.36931,0.48295
2009,Lower Saxony,3rd Quintile,Seldom,0.17389,54,292,0.13034,0.21744
2009,Lower Saxony,4th Quintile,At least once per week,0.39282,148,365,0.34265,0.44299
2009,Lower Saxony,4th Quintile,At least once per month,0.40011,153,365,0.34978,0.45044
2009,Lower Saxony,4th Quintile,Seldom,0.19614,64,365,0.15535,0.23694
2009,Lower Saxony,5th Quintile,At least once per week,0.39404,194,463,0.34949,0.43860
2009,Lower Saxony,5th Quintile,At least once per month,0.39511,186,463,0.35053,0.43968
2009,Lower Saxony,5th Quintile,Seldom,0.19189,83,463,0.15598,0.22780
2009,North Rhine-Westphalia,1st Quintile,At least once per week,0.38813,231,596,0.34898,0.42729
2009,North Rhine-Westphalia,1st Quintile,At least once per month,0.34733,210,596,0.30908,0.38559
2009,North Rhine-Westphalia,1st Quintile,Seldom,0.18736,117,596,0.15601,0.21872
2009,North Rhine-Westphalia,1st Quintile,Never,0.07717,38,596,0.05573,0.09861
2009,North Rhine-Westphalia,2nd Quintile,At least once per week,0.40185,236,571,0.36160,0.44210
2009,North Rhine-Westphalia,2nd Quintile,At least once per month,0.41309,232,571,0.37266,0.45351
2009,North Rhine-Westphalia,2nd Quintile,Seldom,0.15997,103,571,0.12987,0.19006
2009,North Rhine-Westphalia,3rd Quintile,At least once per week,0.33526,216,579,0.29678,0.37375
2009,North Rhine-Westphalia,3rd Quintile,At least once per month,0.42856,247,579,0.38821,0.46890
2009,North Rhine-Westphalia,3rd Quintile,Seldom,0.21820,116,579,0.18453,0.25187
2009,North Rhine-Westphalia,4th Quintile,At least once per week,0.41947,316,751,0.38415,0.45478
2009,North Rhine-Westphalia,4th Quintile,At least once per month,0.39446,311,751,0.35948,0.42943
2009,North Rhine-Westphalia,4th Quintile,Seldom,0.17141,124,751,0.14444,0.19838
2009,North Rhine-Westphalia,5th Quintile,At least once per week,0.42585,440,1069,0.39619,0.45551
2009,North Rhine-Westphalia,5th Quintile,At least once per month,0.42186,478,1069,0.39224,0.45148
2009,North Rhine-Westphalia,5th Quintile,Seldom,0.13814,151,1069,0.11745,0.15883
2009,Hesse,1st Quintile,At least once per week,0.53623,91,127,0.44916,0.62331
2009,Hesse,1st Quintile,Seldom,0.27128,36,127,0.19364,0.34891
2009,Hesse,2nd Quintile,At least once per week,0.45233,64,109,0.35846,0.54620
2009,Hesse,2nd Quintile,At least once per month,0.30651,45,109,0.21956,0.39346
2009,Hesse,3rd Quintile,At least once per week,0.43416,106,229,0.36982,0.49849
2009,Hesse,3rd Quintile,At least once per month,0.31723,75,229,0.25682,0.37764
2009,Hesse,3rd Quintile,Seldom,0.23671,48,229,0.18153,0.29188
2009,Hesse,4th Quintile,At least once per week,0.55345,131,216,0.48699,0.61990
2009,Hesse,4th Quintile,At least once per month,0.33194,85,216,0.26899,0.39489
2009,Hesse,5th Quintile,At least once per week,0.44441,184,406,0.39602,0.49281
2009,Hesse,5th Quintile,At least once per month,0.37042,164,406,0.32339,0.41746
2009,Hesse,5th Quintile,Seldom,0.15614,58,406,0.12079,0.19149
2009,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per week,0.48635,73,146,0.40499,0.56770
2009,"Rhineland-Palatinate, Saarland",1st Quintile,At least once per month,0.21989,40,146,0.15247,0.28730
2009,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.22153,33,146,0.15394,0.28912
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per week,0.48540,90,176,0.41135,0.55945
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,At least once per month,0.26311,55,176,0.19787,0.32835
2009,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.21757,31,176,0.15644,0.27870
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per week,0.41608,82,186,0.34505,0.48711
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.39460,72,186,0.32417,0.46503
2009,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.16554,32,186,0.11198,0.21909
2009,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per week,0.42326,99,239,0.36049,0.48603
2009,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.36691,94,239,0.30567,0.42814
2009,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.17998,46,239,0.13118,0.22879
2009,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per week,0.48752,120,238,0.42388,0.55116
2009,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.33470,76,238,0.27462,0.39478
2009,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.16686,42,238,0.11939,0.21433
2009,Baden-Wuerttemberg,1st Quintile,At least once per week,0.49667,131,231,0.43206,0.56129
2009,Baden-Wuerttemberg,1st Quintile,At least once per month,0.28391,66,231,0.22564,0.34218
2009,Baden-Wuerttemberg,1st Quintile,Seldom,0.16635,34,231,0.11822,0.21448
2009,Baden-Wuerttemberg,2nd Quintile,At least once per week,0.42590,140,289,0.36879,0.48301
2009,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.35666,103,289,0.30134,0.41199
2009,Baden-Wuerttemberg,2nd Quintile,Seldom,0.18789,46,289,0.14277,0.23300
2009,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.45969,184,366,0.40856,0.51081
2009,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.34825,130,366,0.29938,0.39713
2009,Baden-Wuerttemberg,3rd Quintile,Seldom,0.16316,52,366,0.12525,0.20107
2009,Baden-Wuerttemberg,4th Quintile,At least once per week,0.43043,224,474,0.38580,0.47505
2009,Baden-Wuerttemberg,4th Quintile,At least once per month,0.40261,186,474,0.35841,0.44680
2009,Baden-Wuerttemberg,4th Quintile,Seldom,0.14247,64,474,0.11097,0.17397
2009,Baden-Wuerttemberg,5th Quintile,At least once per week,0.46198,348,710,0.42528,0.49868
2009,Baden-Wuerttemberg,5th Quintile,At least once per month,0.40324,291,710,0.36713,0.43935
2009,Baden-Wuerttemberg,5th Quintile,Seldom,0.13291,71,710,0.10792,0.15789
2009,Bavaria,1st Quintile,At least once per week,0.57441,176,312,0.51946,0.62937
2009,Bavaria,1st Quintile,At least once per month,0.21925,77,312,0.17327,0.26523
2009,Bavaria,1st Quintile,Seldom,0.18839,59,312,0.14493,0.23185
2009,Bavaria,2nd Quintile,At least once per week,0.48995,190,406,0.44126,0.53863
2009,Bavaria,2nd Quintile,At least once per month,0.28242,136,406,0.23858,0.32626
2009,Bavaria,2nd Quintile,Seldom,0.19172,80,406,0.15338,0.23006
2009,Bavaria,3rd Quintile,At least once per week,0.43764,176,423,0.39031,0.48498
2009,Bavaria,3rd Quintile,At least once per month,0.33720,156,423,0.29209,0.38231
2009,Bavaria,3rd Quintile,Seldom,0.22019,91,423,0.18066,0.25973
2009,Bavaria,4th Quintile,At least once per week,0.47946,272,584,0.43890,0.52001
2009,Bavaria,4th Quintile,At least once per month,0.34348,218,584,0.30493,0.38202
2009,Bavaria,4th Quintile,Seldom,0.15848,94,584,0.12883,0.18812
2009,Bavaria,5th Quintile,At least once per week,0.48902,394,825,0.45489,0.52315
2009,Bavaria,5th Quintile,At least once per month,0.34766,306,825,0.31514,0.38017
2009,Bavaria,5th Quintile,Seldom,0.15528,125,825,0.13055,0.18001
2009,Berlin,1st Quintile,At least once per week,0.38957,53,93,0.28992,0.48922
2009,Berlin,1st Quintile,At least once per month,0.39527,40,93,0.29536,0.49517
2009,Berlin,2nd Quintile,At least once per week,0.41134,58,104,0.31631,0.50638
2009,Berlin,2nd Quintile,At least once per month,0.29211,46,104,0.20429,0.37993
2009,Berlin,3rd Quintile,At least once per week,0.28922,37,97,0.19852,0.37992
2009,Berlin,3rd Quintile,At least once per month,0.46399,60,97,0.36423,0.56375
2009,Berlin,4th Quintile,At least once per week,0.32786,41,90,0.23033,0.42539
2009,Berlin,4th Quintile,At least once per month,0.45445,49,90,0.35101,0.55790
2009,Berlin,5th Quintile,At least once per week,0.38495,72,185,0.31465,0.45526
2009,Berlin,5th Quintile,At least once per month,0.35528,75,185,0.28612,0.42443
2009,Berlin,5th Quintile,Seldom,0.23450,38,185,0.17328,0.29572
2009,Brandenburg,1st Quintile,At least once per week,0.36357,52,160,0.28880,0.43834
2009,Brandenburg,1st Quintile,At least once per month,0.35227,59,160,0.27802,0.42652
2009,Brandenburg,1st Quintile,Seldom,0.26372,49,160,0.19522,0.33221
2009,Brandenburg,2nd Quintile,At least once per week,0.27610,41,148,0.20382,0.34837
2009,Brandenburg,2nd Quintile,At least once per month,0.37538,63,148,0.29710,0.45366
2009,Brandenburg,2nd Quintile,Seldom,0.34241,44,148,0.26570,0.41912
2009,Brandenburg,3rd Quintile,At least once per week,0.30645,51,198,0.24207,0.37083
2009,Brandenburg,3rd Quintile,At least once per month,0.46132,100,198,0.39171,0.53094
2009,Brandenburg,3rd Quintile,Seldom,0.22434,47,198,0.16609,0.28260
2009,Brandenburg,4th Quintile,At least once per week,0.17119,32,140,0.10857,0.23381
2009,Brandenburg,4th Quintile,At least once per month,0.53067,70,140,0.44770,0.61364
2009,Brandenburg,4th Quintile,Seldom,0.28183,38,140,0.20704,0.35663
2009,Brandenburg,5th Quintile,At least once per month,0.42124,60,95,0.32142,0.52105
2009,Brandenburg,5th Quintile,Seldom,0.37344,35,95,0.27566,0.47123
2009,Mecklenburg-Western Pomerania,1st Quintile,At least once per week,0.35906,37,88,0.25826,0.45987
2009,Mecklenburg-Western Pomerania,1st Quintile,At least once per month,0.42612,51,88,0.32221,0.53004
2009,Mecklenburg-Western Pomerania,2nd Quintile,At least once per week,0.39375,39,87,0.29048,0.49701
2009,Mecklenburg-Western Pomerania,2nd Quintile,At least once per month,0.39141,48,87,0.28825,0.49456
2009,Mecklenburg-Western Pomerania,3rd Quintile,At least once per month,0.53449,45,45,0.38711,0.68188
2009,Mecklenburg-Western Pomerania,4th Quintile,At least once per week,0.40594,31,63,0.28370,0.52817
2009,Mecklenburg-Western Pomerania,4th Quintile,At least once per month,0.36527,32,63,0.24542,0.48513
2009,Mecklenburg-Western Pomerania,5th Quintile,At least once per month,0.54345,47,47,0.39951,0.68740
2009,Saxony,1st Quintile,At least once per week,0.30117,69,247,0.24384,0.35850
2009,Saxony,1st Quintile,At least once per month,0.30169,93,247,0.24434,0.35905
2009,Saxony,1st Quintile,Seldom,0.32356,85,247,0.26510,0.38203
2009,Saxony,2nd Quintile,At least once per week,0.29774,118,343,0.24928,0.34620
2009,Saxony,2nd Quintile,At least once per month,0.38063,136,343,0.32917,0.43209
2009,Saxony,2nd Quintile,Seldom,0.29190,89,343,0.24372,0.34009
2009,Saxony,3rd Quintile,At least once per week,0.33758,104,329,0.28641,0.38876
2009,Saxony,3rd Quintile,At least once per month,0.39841,127,329,0.34543,0.45140
2009,Saxony,3rd Quintile,Seldom,0.24509,98,329,0.19854,0.29165
2009,Saxony,4th Quintile,At least once per week,0.31622,89,249,0.25834,0.37409
2009,Saxony,4th Quintile,At least once per month,0.50189,111,249,0.43966,0.56412
2009,Saxony,4th Quintile,Seldom,0.17612,49,249,0.12871,0.22353
2009,Saxony,5th Quintile,At least once per week,0.26231,49,161,0.19414,0.33047
2009,Saxony,5th Quintile,At least once per month,0.51854,74,161,0.44112,0.59596
2009,Saxony,5th Quintile,Seldom,0.21916,38,161,0.15506,0.28325
2009,Saxony-Anhalt,1st Quintile,At least once per week,0.42600,57,135,0.34228,0.50973
2009,Saxony-Anhalt,1st Quintile,At least once per month,0.30004,47,135,0.22245,0.37764
2009,Saxony-Anhalt,1st Quintile,Seldom,0.23686,31,135,0.16487,0.30885
2009,Saxony-Anhalt,2nd Quintile,At least once per week,0.37877,51,146,0.29981,0.45773
2009,Saxony-Anhalt,2nd Quintile,At least once per month,0.29388,47,146,0.21973,0.36803
2009,Saxony-Anhalt,2nd Quintile,Seldom,0.31267,48,146,0.23722,0.38813
2009,Saxony-Anhalt,3rd Quintile,At least once per week,0.41405,65,191,0.34401,0.48409
2009,Saxony-Anhalt,3rd Quintile,At least once per month,0.36261,80,191,0.29425,0.43097
2009,Saxony-Anhalt,3rd Quintile,Seldom,0.19951,46,191,0.14269,0.25634
2009,Saxony-Anhalt,4th Quintile,At least once per week,0.37930,50,150,0.30139,0.45721
