year,pgisced97,quintil_oecd,pli0094_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,First Stage of Tertiary Education,3rd Quintile,Seldom,0.20410,57,277,0.15655,0.25165
2017,First Stage of Tertiary Education,4th Quintile,At least once per week,0.37904,120,330,0.32662,0.43147
2017,First Stage of Tertiary Education,4th Quintile,At least once per month,0.47073,152,330,0.41680,0.52467
2017,First Stage of Tertiary Education,4th Quintile,Seldom,0.14329,58,330,0.10543,0.18114
2017,First Stage of Tertiary Education,5th Quintile,At least once per week,0.41295,134,345,0.36092,0.46499
2017,First Stage of Tertiary Education,5th Quintile,At least once per month,0.40885,154,345,0.35690,0.46081
2017,First Stage of Tertiary Education,5th Quintile,Seldom,0.13297,57,345,0.09709,0.16885
2017,Second Stage of Tertiary Education,1st Quintile,At least once per week,0.58074,233,456,0.53540,0.62608
2017,Second Stage of Tertiary Education,1st Quintile,At least once per month,0.28664,147,456,0.24509,0.32819
2017,Second Stage of Tertiary Education,1st Quintile,Seldom,0.11189,76,456,0.08293,0.14086
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per week,0.41133,264,634,0.37299,0.44966
2017,Second Stage of Tertiary Education,2nd Quintile,At least once per month,0.33097,239,634,0.29431,0.36763
2017,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.21940,131,634,0.18716,0.25164
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per week,0.47025,370,899,0.43761,0.50290
2017,Second Stage of Tertiary Education,3rd Quintile,At least once per month,0.33939,361,899,0.30842,0.37036
2017,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.17259,168,899,0.14787,0.19731
2017,Second Stage of Tertiary Education,4th Quintile,At least once per week,0.48222,574,1286,0.45490,0.50955
2017,Second Stage of Tertiary Education,4th Quintile,At least once per month,0.38454,536,1286,0.35794,0.41114
2017,Second Stage of Tertiary Education,4th Quintile,Seldom,0.12378,176,1286,0.10577,0.14179
2017,Second Stage of Tertiary Education,5th Quintile,At least once per week,0.45393,999,2274,0.43346,0.47439
2017,Second Stage of Tertiary Education,5th Quintile,At least once per month,0.39681,943,2274,0.37670,0.41692
2017,Second Stage of Tertiary Education,5th Quintile,Seldom,0.14231,332,2274,0.12794,0.15667
