year,bula_h,pgisced97,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,Hamburg,Upper Secondary Level,Very seldom,0.24835888267404096,42,21262,0.24715793544392564,0.2495598299041563
2015,Hamburg,Upper Secondary Level,Seldom,0.5359579679928348,65,21262,0.5345717777509591,0.5373441582347105
2015,Hamburg,Upper Secondary Level,Sometimes,0.21568314933312424,38,21262,0.2145399217549363,0.21682637691131218
2015,Hamburg,Second Stage of Tertiary Education,Very seldom,0.31016804488375815,38,21262,0.3087065695227702,0.3116295202447461
2015,Hamburg,Second Stage of Tertiary Education,Seldom,0.4222628184479755,53,21262,0.4207022676940349,0.42382336920191604
2015,Hamburg,Second Stage of Tertiary Education,Sometimes,0.2675691366682663,45,21262,0.26617044288547087,0.26896783045106176
2015,Lower Saxony,Lower Secondary Level,Very seldom,0.21547932684604817,62,21262,0.21453317651261522,0.21642547717948113
2015,Lower Saxony,Lower Secondary Level,Seldom,0.31145290615734644,98,21262,0.31038724738550877,0.3125185649291841
2015,Lower Saxony,Lower Secondary Level,Sometimes,0.3002017711746733,93,21262,0.2991470244386123,0.30125651791073427
2015,Lower Saxony,Lower Secondary Level,Often,0.17286599582193216,46,21262,0.17199583831868367,0.17373615332518064
2015,Lower Saxony,Upper Secondary Level,Very seldom,0.22913789840109253,246,21262,0.22867366854968835,0.2296021282524967
2015,Lower Saxony,Upper Secondary Level,Seldom,0.38881840623571845,432,21262,0.38827994456475895,0.38935686790667795
2015,Lower Saxony,Upper Secondary Level,Sometimes,0.2870658248511795,316,21262,0.2865661221275516,0.28756552757480736
2015,Lower Saxony,Upper Secondary Level,Often,0.09497787051200964,115,21262,0.0946540256085106,0.09530171541550866
2015,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.31029795470580834,43,21262,0.3088086286648396,0.3117872807467771
2015,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.3639956684561345,57,21262,0.3624466816651527,0.3655446552471163
2015,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.3257063768380572,57,21262,0.32419766177345205,0.32721509190266235
2015,Lower Saxony,First Stage of Tertiary Education,Seldom,1.0,50,21262,1.0,1.0
2015,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.3053494972454917,123,21262,0.3045310387535436,0.3061679557374398
2015,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.41499379562961297,217,21262,0.41411817514063687,0.4158694161185891
2015,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.2796567071248954,122,21262,0.27885908488368505,0.2804543293661057
2015,North Rhine-Westphalia,Pre-primary Level,Sometimes,1.0,33,21262,1.0,1.0
2015,North Rhine-Westphalia,Primary Level,Seldom,0.43729826963774426,36,21262,0.4348726081396917,0.43972393113579683
2015,North Rhine-Westphalia,Primary Level,Sometimes,0.5627017303622557,41,21262,0.5602760688642031,0.5651273918603082
2015,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.21291006342356683,144,21262,0.21229548625877603,0.21352464058835763
2015,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.25100797175515316,196,21262,0.25035702045315217,0.25165892305715415
2015,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3214979133115425,186,21262,0.32079673121578234,0.3221990954073026
2015,North Rhine-Westphalia,Lower Secondary Level,Often,0.1652583955383911,84,21262,0.16470079402869564,0.16581599704808658
2015,North Rhine-Westphalia,Lower Secondary Level,Very often,0.04932565597134644,37,21262,0.04900055485058085,0.04965075709211202
2015,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.21749760684911174,530,21262,0.2171886487933423,0.21780656490488118
2015,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.34699363021617646,772,21262,0.346637138941288,0.3473501214910649
2015,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.3082027350434773,661,21262,0.30785692539257903,0.30854854469437554
2015,North Rhine-Westphalia,Upper Secondary Level,Often,0.09688628267111203,217,21262,0.0966647530468338,0.09710781229539026
2015,North Rhine-Westphalia,Upper Secondary Level,Very often,0.030419745220122498,66,21262,0.030291128001870424,0.030548362438374572
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.2511529714726011,139,21262,0.25041734603657334,0.2518885969086289
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.4019028811531695,196,21262,0.40107123719501564,0.4027345251113234
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.2807859089283533,153,21262,0.2800236407848872,0.28154817707181945
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.06615823844587604,50,21262,0.06573661996980946,0.06657985692194261
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.25322103573088767,67,21262,0.2522198166661813,0.254222254795594
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.43607290382032093,95,21262,0.434931145422958,0.43721466221768385
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.3107060604487914,74,21262,0.30964054371536176,0.31177157718222104
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.26063482973118035,299,21262,0.2601284496634556,0.2611412097989051
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.3624011334384905,378,21262,0.36184663615309526,0.36295563072388576
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.2815401918963684,287,21262,0.2810213890828409,0.2820589947098959
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.09542384493396068,88,21262,0.0950849368672384,0.09576275300068296
2015,Hesse,Lower Secondary Level,Very seldom,0.25336294866554765,32,21262,0.25211242618034807,0.25461347115074723
2015,Hesse,Lower Secondary Level,Seldom,0.4058806901701694,60,21262,0.4044687990304233,0.4072925813099155
2015,Hesse,Lower Secondary Level,Sometimes,0.3407563611642829,56,21262,0.3393936301386923,0.34211909218987346
2015,Hesse,Upper Secondary Level,Very seldom,0.20283088893291795,152,21262,0.2022843973700002,0.2033773804958357
2015,Hesse,Upper Secondary Level,Seldom,0.4169065938595024,279,21262,0.4162365092695886,0.4175766784494162
2015,Hesse,Upper Secondary Level,Sometimes,0.2961602013786373,195,21262,0.2955397018700808,0.2967807008871938
2015,Hesse,Upper Secondary Level,Often,0.08410231582894231,64,21262,0.0837251184718581,0.08447951318602653
2015,Hesse,Post-secondary Non-tertiary Level,Very seldom,0.21864524725113318,36,21262,0.2173510331961862,0.21993946130608016
2015,Hesse,Post-secondary Non-tertiary Level,Seldom,0.48114317168845216,53,21262,0.4795786813203553,0.482707662056549
2015,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.30021158106041457,45,21262,0.2987763921882148,0.30164676993261436
2015,Hesse,First Stage of Tertiary Education,Seldom,1.0,31,21262,1.0,1.0
2015,Hesse,Second Stage of Tertiary Education,Very seldom,0.27254709115716774,128,21262,0.2717178574392163,0.2733763248751192
2015,Hesse,Second Stage of Tertiary Education,Seldom,0.4305145767310431,196,21262,0.4295924534830241,0.4314366999790621
2015,Hesse,Second Stage of Tertiary Education,Sometimes,0.29693833211178916,127,21262,0.29608742221028467,0.29778924201329365
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.2913610829664809,57,21262,0.29018174825598037,0.2925404176769814
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.3853012225148266,85,21262,0.38403811540934935,0.3865643296203039
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.3233376945186925,66,21262,0.32212368254331236,0.3245517064940726
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.2382068929427348,165,21262,0.23760590208344703,0.23880788380202259
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.3657837570234707,252,21262,0.3651042357249112,0.36646327832203024
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.30174046065729504,201,21262,0.3010928747360999,0.30238804657849017
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.09426888937649948,59,21262,0.0938566437821193,0.09468113497087965
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.6429182565472857,31,21262,0.6407326223205025,0.6451038907740689
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.3570817434527143,41,21262,0.35489610922593107,0.35926737767949757
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,1.0,33,21262,1.0,1.0
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Very seldom,0.292051621354938,71,21262,0.29087013099587056,0.29323311171400546
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.44272386539952174,112,21262,0.4414332368587661,0.44401449394027737
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.2652245132455403,65,21262,0.2640774595836493,0.2663715669074313
2015,Baden-Wuerttemberg,Lower Secondary Level,Very seldom,0.21992365297741395,71,21262,0.21916155825074407,0.22068574770408383
2015,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.31372513614289604,97,21262,0.3128713912165923,0.3145788810691998
2015,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.3492150974524464,125,21262,0.34833795592746597,0.3500922389774268
2015,Baden-Wuerttemberg,Lower Secondary Level,Often,0.11713611342724356,40,21262,0.11654442004412444,0.11772780681036268
2015,Baden-Wuerttemberg,Upper Secondary Level,Very seldom,0.22578165005199782,303,21262,0.22536531382962363,0.22619798627437201
2015,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.34660691646524455,468,21262,0.34613303030583026,0.34708080262465885
2015,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.31448361809045644,375,21262,0.3140212625371113,0.31494597364380156
2015,Baden-Wuerttemberg,Upper Secondary Level,Often,0.08820355352642703,114,21262,0.08792115649012419,0.08848595056272987
2015,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.024924261865874184,31,21262,0.02476902371042745,0.02507950002132092
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Very seldom,0.22667936321366355,59,21262,0.22558510617173536,0.22777362025559175
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.4852118234857303,94,21262,0.48390561191190584,0.4865180350595547
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.2881088133006062,55,21262,0.28692517601270384,0.2892924505885086
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Very seldom,0.20695301721685994,45,21262,0.20592306391583318,0.2079829705178867
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.5321715881069627,86,21262,0.53090305638189,0.5334401198320355
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.2608753946761773,54,21262,0.2597590261506239,0.26199176320173073
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very seldom,0.2886410185486313,200,21262,0.28800095370338935,0.2892810833938732
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.41652128057268245,307,21262,0.41582492404825516,0.41721763709710974
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.2294492195957851,191,21262,0.2288552770094922,0.230043162182078
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.06538848128290119,50,21262,0.06503928731667209,0.06573767524913028
2015,Bavaria,Lower Secondary Level,Very seldom,0.21213627536600538,90,21262,0.21135082002284658,0.21292173070916418
2015,Bavaria,Lower Secondary Level,Seldom,0.2948568672575526,123,21262,0.2939808094990255,0.29573292501607973
2015,Bavaria,Lower Secondary Level,Sometimes,0.3684923143196525,132,21262,0.3675655015399452,0.3694191270993598
2015,Bavaria,Lower Secondary Level,Often,0.1245145430567895,46,21262,0.1238802017625066,0.12514888435107238
2015,Bavaria,Upper Secondary Level,Very seldom,0.21624357369451247,466,21262,0.21588356221736751,0.21660358517165743
2015,Bavaria,Upper Secondary Level,Seldom,0.3205035047529979,679,21262,0.3200954070166031,0.32091160248939266
2015,Bavaria,Upper Secondary Level,Sometimes,0.3302364312525067,616,21262,0.32982516086965935,0.330647701635354
2015,Bavaria,Upper Secondary Level,Often,0.10046984737775538,181,21262,0.1002069538356322,0.10073274091987856
2015,Bavaria,Upper Secondary Level,Very often,0.03254664292222764,65,21262,0.03239146772664397,0.03270181811781132
2015,Bavaria,Post-secondary Non-tertiary Level,Very seldom,0.31625784727436745,68,21262,0.3149889674226151,0.3175267271261198
2015,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.453924035480722,99,21262,0.4525654974855105,0.45528257347593354
2015,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.22981811724491055,78,21262,0.22867011576199206,0.23096611872782905
2015,Bavaria,First Stage of Tertiary Education,Very seldom,0.2899707808606866,61,21262,0.28883621307699636,0.29110534864437687
2015,Bavaria,First Stage of Tertiary Education,Seldom,0.3897756855129722,105,21262,0.3885562261178608,0.3909951449080836
2015,Bavaria,First Stage of Tertiary Education,Sometimes,0.3202535336263412,72,21262,0.31908689685097297,0.3214201704017094
2015,Bavaria,Second Stage of Tertiary Education,Very seldom,0.3028107482147555,247,21262,0.30219747855531626,0.30342401787419476
2015,Bavaria,Second Stage of Tertiary Education,Seldom,0.3508437028523192,340,21262,0.35020672845791956,0.35148067724671883
2015,Bavaria,Second Stage of Tertiary Education,Sometimes,0.25335260945315347,233,21262,0.25277209777466947,0.25393312113163746
2015,Bavaria,Second Stage of Tertiary Education,Often,0.09299293947977191,62,21262,0.09260530641380123,0.0933805725457426
2015,Berlin,Upper Secondary Level,Very seldom,0.18862259619090999,71,21262,0.18790996137830912,0.18933523100351085
2015,Berlin,Upper Secondary Level,Seldom,0.35895565715866196,123,21262,0.35808183479041805,0.35982947952690586
2015,Berlin,Upper Secondary Level,Sometimes,0.2992925736275688,94,21262,0.2984583642815297,0.30012678297360784
2015,Berlin,Upper Secondary Level,Often,0.15312917302285933,48,21262,0.15247318444810856,0.1537851615976101
2015,Berlin,Second Stage of Tertiary Education,Very seldom,0.26480580880652116,82,21262,0.2638412891520279,0.2657703284610144
2015,Berlin,Second Stage of Tertiary Education,Seldom,0.4486311685593879,136,21262,0.4475439618545715,0.4497183752642043
2015,Berlin,Second Stage of Tertiary Education,Sometimes,0.286563022634091,107,21262,0.28557461935662,0.287551425911562
2015,Brandenburg,Lower Secondary Level,Sometimes,1.0,31,21262,1.0,1.0
2015,Brandenburg,Upper Secondary Level,Very seldom,0.13845754078349498,76,21262,0.1377887835408133,0.13912629802617665
2015,Brandenburg,Upper Secondary Level,Seldom,0.4785604312567448,194,21262,0.47759317347048913,0.47952768904300047
2015,Brandenburg,Upper Secondary Level,Sometimes,0.2953743595574319,147,21262,0.29449100009261026,0.29625771902225356
2015,Brandenburg,Upper Secondary Level,Often,0.08760766840232834,50,21262,0.08706023193653833,0.08815510486811834
2015,Brandenburg,Second Stage of Tertiary Education,Very seldom,0.2626827807282742,63,21262,0.2613584969380278,0.26400706451852063
2015,Brandenburg,Second Stage of Tertiary Education,Seldom,0.4623152876905695,99,21262,0.4608150120975861,0.46381556328355295
2015,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.27500193158115627,64,21262,0.2736583180487191,0.27634554511359344
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Very seldom,0.26040777308854,64,21262,0.25932688950135285,0.2614886566757272
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.3148803573280305,103,21262,0.3137363948606835,0.3160243197953775
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.4247118695834295,85,21262,0.42349443485148797,0.425929304315371
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.4601637881136797,52,21262,0.45788799873645686,0.46243957749090253
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.5398362118863204,38,21262,0.5375604225090975,0.5421120012635432
2015,Saxony,Upper Secondary Level,Very seldom,0.1469984406590897,128,21262,0.14649920321081086,0.14749767810736855
2015,Saxony,Upper Secondary Level,Seldom,0.4296710271410258,327,21262,0.42897310555550927,0.4303689487265423
2015,Saxony,Upper Secondary Level,Sometimes,0.31715999435044134,227,21262,0.31650388752210756,0.3178161011787751
2015,Saxony,Upper Secondary Level,Often,0.10617053784944325,69,21262,0.10573622245850194,0.10660485324038456
2015,Saxony,First Stage of Tertiary Education,Seldom,0.6212591267762145,50,21262,0.6194040438719227,0.6231142096805063
2015,Saxony,First Stage of Tertiary Education,Sometimes,0.3787408732237855,39,21262,0.37688579031949376,0.3805959561280773
2015,Saxony,Second Stage of Tertiary Education,Very seldom,0.24492431031708536,91,21262,0.24398570893646274,0.245862911697708
2015,Saxony,Second Stage of Tertiary Education,Seldom,0.41237303955695853,165,21262,0.41129863959002566,0.4134474395238914
2015,Saxony,Second Stage of Tertiary Education,Sometimes,0.342702650125956,114,21262,0.3416667695970525,0.34373853065485954
2015,Saxony-Anhalt,Upper Secondary Level,Very seldom,0.21790872549468537,101,21262,0.21710239312882856,0.21871505786054218
2015,Saxony-Anhalt,Upper Secondary Level,Seldom,0.39881584812939735,178,21262,0.39785945152040714,0.39977224473838757
2015,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.2969597141742652,129,21262,0.2960672579226715,0.2978521704258589
2015,Saxony-Anhalt,Upper Secondary Level,Often,0.086315712201652,39,21262,0.08576719396728048,0.08686423043602352
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Very seldom,0.22811981948909146,43,21262,0.22666271378678352,0.2295769251913994
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.33856765292127455,79,21262,0.3369244165093144,0.34021088933323473
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.433312527589634,64,21262,0.4315918201681088,0.4350332350111592
2015,Thuringa,Upper Secondary Level,Very seldom,0.23740963614386928,130,21262,0.23659834396458304,0.23822092832315553
2015,Thuringa,Upper Secondary Level,Seldom,0.26904822372158893,169,21262,0.268202668668708,0.26989377877446985
2015,Thuringa,Upper Secondary Level,Sometimes,0.3470992337689342,167,21262,0.3461915535347112,0.3480069140031572
2015,Thuringa,Upper Secondary Level,Often,0.14644290636560756,50,21262,0.14576879302880993,0.14711701970240518
2015,Thuringa,Second Stage of Tertiary Education,Very seldom,0.2512592087017789,47,21262,0.2496130981680677,0.25290531923549014
2015,Thuringa,Second Stage of Tertiary Education,Seldom,0.4501427215674912,84,21262,0.4482545895427064,0.45203085359227596
2015,Thuringa,Second Stage of Tertiary Education,Sometimes,0.2985980697307299,57,21262,0.2968612320623804,0.30033490739907936
2016,Schleswig-Holstein,Lower Secondary Level,Seldom,1.0,39,20500,1.0,1.0
2016,Schleswig-Holstein,Upper Secondary Level,Very seldom,0.27712560434908373,76,20500,0.27630417104238253,0.27794703765578493
2016,Schleswig-Holstein,Upper Secondary Level,Seldom,0.4360820818159222,137,20500,0.4351719702598898,0.43699219337195455
2016,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.28679231383499404,130,20500,0.2859622828174682,0.28762234485251986
2016,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,1.0,32,20500,1.0,1.0
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Very seldom,0.2413994139498877,36,20500,0.24004618334943156,0.24275264455034384
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.42389045751423027,58,20500,0.4223277544216443,0.42545316060681626
2016,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.3347101285358821,45,20500,0.3332178942975553,0.33620236277420895
2016,Hamburg,Upper Secondary Level,Very seldom,0.23818725820871436,36,20500,0.23707755807408087,0.23929695834334785
2016,Hamburg,Upper Secondary Level,Seldom,0.4259000246472713,55,20500,0.4246118645066745,0.4271881847878681
2016,Hamburg,Upper Secondary Level,Sometimes,0.33591271714401444,51,20500,0.3346823122078957,0.3371431220801332
2016,Hamburg,Second Stage of Tertiary Education,Very seldom,0.3778910940483432,43,20500,0.3764420984281605,0.3793400896685259
2016,Hamburg,Second Stage of Tertiary Education,Seldom,0.3465438549101652,56,20500,0.3451217296213229,0.3479659801990075
2016,Hamburg,Second Stage of Tertiary Education,Sometimes,0.27556505104149165,43,20500,0.2742298019218945,0.2769003001610888
2016,Lower Saxony,Lower Secondary Level,Very seldom,0.1215281313835662,51,20500,0.12079202008373918,0.12226424268339323
2016,Lower Saxony,Lower Secondary Level,Seldom,0.37630169722498896,99,20500,0.37521026564737636,0.37739312880260156
2016,Lower Saxony,Lower Secondary Level,Sometimes,0.34531756822424203,93,20500,0.3442463799118823,0.3463887565366018
2016,Lower Saxony,Lower Secondary Level,Often,0.15685260316720273,37,20500,0.15603331107662713,0.15767189525777833
2016,Lower Saxony,Upper Secondary Level,Very seldom,0.21960698369571297,230,20500,0.21915561330582714,0.2200583540855988
2016,Lower Saxony,Upper Secondary Level,Seldom,0.3702352746086481,405,20500,0.36970879522681427,0.3707617539904819
2016,Lower Saxony,Upper Secondary Level,Sometimes,0.3023016349993212,325,20500,0.30180090062498466,0.3028023693736578
2016,Lower Saxony,Upper Secondary Level,Often,0.10785610669631769,102,20500,0.10751789149107747,0.10819432190155791
2016,Lower Saxony,Post-secondary Non-tertiary Level,Very seldom,0.22542308715188142,41,20500,0.2242062087051506,0.22663996559861224
2016,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.4319189429560437,77,20500,0.43047642240867184,0.4333614635034156
2016,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.34265796989207487,64,20500,0.3412758623148084,0.34404007746934134
2016,Lower Saxony,First Stage of Tertiary Education,Seldom,1.0,42,20500,1.0,1.0
2016,Lower Saxony,Second Stage of Tertiary Education,Very seldom,0.27839972348149733,136,20500,0.27761860692210677,0.2791808400408879
2016,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.400500454532823,187,20500,0.39964651123315875,0.4013543978324873
2016,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.32109982198567977,142,20500,0.32028613739187994,0.3219135065794796
2016,North Rhine-Westphalia,Pre-primary Level,Seldom,1.0,38,20500,1.0,1.0
2016,North Rhine-Westphalia,Primary Level,Seldom,0.5074584940162078,41,20500,0.5051437779711873,0.5097732100612283
2016,North Rhine-Westphalia,Primary Level,Sometimes,0.4925415059837921,40,20500,0.49022678993877156,0.49485622202881263
2016,North Rhine-Westphalia,Lower Secondary Level,Very seldom,0.22816440074619418,138,20500,0.22752718988959925,0.2288016116027891
2016,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.34171663920173084,195,20500,0.34099646705036013,0.34243681135310156
2016,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.3013078599827416,211,20500,0.3006111613140061,0.30200455865147713
2016,North Rhine-Westphalia,Lower Secondary Level,Often,0.1288111000693334,58,20500,0.12830243767332114,0.12931976246534568
2016,North Rhine-Westphalia,Upper Secondary Level,Very seldom,0.24374420207553119,515,20500,0.2434230348819449,0.24406536926911748
2016,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.33157192396104507,749,20500,0.33121975920741004,0.3319240887146801
2016,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.28414917226123804,606,20500,0.2838117963002983,0.2844865482221778
2016,North Rhine-Westphalia,Upper Secondary Level,Often,0.11773662418018446,230,20500,0.11749553118826982,0.11797771717209911
2016,North Rhine-Westphalia,Upper Secondary Level,Very often,0.022798077522001133,51,20500,0.022686424382149024,0.022909730661853242
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very seldom,0.23280094240624383,138,20500,0.23213162177278035,0.2334702630397073
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.40945771420781096,204,20500,0.40867892872875056,0.41023649968687137
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.2782659649373897,149,20500,0.27755621321642077,0.27897571665835863
2016,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.07947537844855548,49,20500,0.07904700571175909,0.07990375118535188
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Very seldom,0.22950350617823903,58,20500,0.22853655133118095,0.2304704610252971
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.5259179132182004,100,20500,0.5247697279942273,0.5270660984421734
2016,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.2445785806035607,61,20500,0.24359018670345206,0.24556697450366932
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Very seldom,0.24641531442969758,300,20500,0.24592286575520791,0.24690776310418724
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.4186275442389347,406,20500,0.41806377390510624,0.4191913145727632
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.2552342161554115,272,20500,0.25473597408173876,0.2557324582290842
2016,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.07972292517595626,77,20500,0.07941338857624933,0.0800324617756632
2016,Hesse,Lower Secondary Level,Very seldom,0.2614369112571729,33,20500,0.2601870563709897,0.26268676614335607
2016,Hesse,Lower Secondary Level,Seldom,0.3678234432477892,50,20500,0.36645186295317184,0.3691950235424066
2016,Hesse,Lower Secondary Level,Sometimes,0.3707396454950379,51,20500,0.3693658185140757,0.37211347247600013
2016,Hesse,Upper Secondary Level,Very seldom,0.1910829850026339,128,20500,0.19055178264813324,0.19161418735713456
2016,Hesse,Upper Secondary Level,Seldom,0.410846933679557,241,20500,0.41018219478012324,0.41151167257899074
2016,Hesse,Upper Secondary Level,Sometimes,0.31181566663095023,200,20500,0.3111897761388665,0.31244155712303395
2016,Hesse,Upper Secondary Level,Often,0.08625441468685896,64,20500,0.08587509943146543,0.08663372994225249
2016,Hesse,Post-secondary Non-tertiary Level,Seldom,0.5307229791595699,55,20500,0.5288540664871433,0.5325918918319965
2016,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.46927702084043,44,20500,0.46740810816800343,0.47114593351285655
2016,Hesse,Second Stage of Tertiary Education,Very seldom,0.30486684291230726,129,20500,0.30404938624219335,0.30568429958242116
2016,Hesse,Second Stage of Tertiary Education,Seldom,0.31054490633833,173,20500,0.3097232488070904,0.31136656386956957
2016,Hesse,Second Stage of Tertiary Education,Sometimes,0.2909882230718723,128,20500,0.29018165676929086,0.2917947893744537
2016,Hesse,Second Stage of Tertiary Education,Often,0.09360002767749041,33,20500,0.09308280974568652,0.09411724560929431
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very seldom,0.29606363207305736,58,20500,0.29487223256937256,0.29725503157674216
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.3958257213136415,81,20500,0.3945494843937976,0.39710195823348543
2016,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.30811064661330106,74,20500,0.3069056943032891,0.309315598923313
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very seldom,0.2509622448659429,170,20500,0.2503515814866059,0.25157290824527984
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.3599456832034597,239,20500,0.35926964268318246,0.36062172372373696
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.2907730993557018,194,20500,0.29013348892169244,0.2914127097897111
2016,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.09831897257489558,56,20500,0.09789960875581243,0.09873833639397873
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.5029049834307215,39,20500,0.5005680403898474,0.5052419264715957
2016,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.4970950165692785,31,20500,0.49475807352840434,0.4994319596101527
2016,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Seldom,1.0,31,20500,1.0,1.0
