,Unnamed: 0,year,bula_h,sex,plh0187,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
964,964,2015,Mecklenburg-Western Pomerania,female,Seldom,0.32555,111,24366,0.26227,0.3976
965,965,2015,Mecklenburg-Western Pomerania,female,Sometimes,0.43019,108,24366,0.3459,0.52357
966,966,2015,Mecklenburg-Western Pomerania,female,Often,0.14315,40,24366,0.10596,0.18403
967,967,2015,Saxony,male,Very seldom,0.24098,179,24366,0.19505,0.28316
968,968,2015,Saxony,male,Seldom,0.45668,319,24366,0.40555,0.51082
969,969,2015,Saxony,male,Sometimes,0.23399,168,24366,0.19818,0.2621
970,970,2015,Saxony,male,Often,0.06835,36,24366,0.0427,0.09892
971,971,2015,Saxony,female,Very seldom,0.10795,104,24366,0.08717,0.12718
972,972,2015,Saxony,female,Seldom,0.34167,291,24366,0.3069,0.38664
973,973,2015,Saxony,female,Sometimes,0.41492,281,24366,0.36304,0.46422
974,974,2015,Saxony,female,Often,0.13545,86,24366,0.10733,0.16437
975,975,2015,Saxony-Anhalt,male,Very seldom,0.24058,100,24366,0.19961,0.28513
976,976,2015,Saxony-Anhalt,male,Seldom,0.46239,165,24366,0.38972,0.55137
977,977,2015,Saxony-Anhalt,male,Sometimes,0.29703,100,24366,0.22622,0.3699
978,978,2015,Saxony-Anhalt,female,Very seldom,0.17789,86,24366,0.14093,0.22964
979,979,2015,Saxony-Anhalt,female,Seldom,0.32312,165,24366,0.26935,0.37985
980,980,2015,Saxony-Anhalt,female,Sometimes,0.3661,148,24366,0.30245,0.4333
981,981,2015,Saxony-Anhalt,female,Often,0.13288,60,24366,0.10896,0.17225
982,982,2015,Thuringa,male,Very seldom,0.35709,132,24366,0.3076,0.4369
983,983,2015,Thuringa,male,Seldom,0.37678,154,24366,0.30477,0.46039
984,984,2015,Thuringa,male,Sometimes,0.26613,102,24366,0.20669,0.33821
985,985,2015,Thuringa,female,Very seldom,0.16392,90,24366,0.13714,0.19191
986,986,2015,Thuringa,female,Seldom,0.30359,163,24366,0.24956,0.36846
987,987,2015,Thuringa,female,Sometimes,0.41329,181,24366,0.34952,0.47778
988,988,2015,Thuringa,female,Often,0.1192,52,24366,0.08675,0.16132
989,989,2016,Schleswig-Holstein,male,Very seldom,0.33609,105,23569,0.27519,0.39838
990,990,2016,Schleswig-Holstein,male,Seldom,0.45149,154,23569,0.37353,0.53023
991,991,2016,Schleswig-Holstein,male,Sometimes,0.21242,90,23569,0.16777,0.26473
992,992,2016,Schleswig-Holstein,female,Very seldom,0.18494,66,23569,0.14583,0.23121
993,993,2016,Schleswig-Holstein,female,Seldom,0.33818,148,23569,0.28844,0.39552
994,994,2016,Schleswig-Holstein,female,Sometimes,0.3731,172,23569,0.30997,0.44535
995,995,2016,Schleswig-Holstein,female,Often,0.10377,50,23569,0.06839,0.14403
996,996,2016,Hamburg,male,Very seldom,0.30976,58,23569,0.23226,0.40628
997,997,2016,Hamburg,male,Seldom,0.40657,78,23569,0.31454,0.53325
998,998,2016,Hamburg,male,Sometimes,0.28368,47,23569,0.20574,0.37807
999,999,2016,Hamburg,female,Very seldom,0.26836,48,23569,0.20117,0.34309
1000,1000,2016,Hamburg,female,Seldom,0.379,76,23569,0.29705,0.47305
1001,1001,2016,Hamburg,female,Sometimes,0.35263,86,23569,0.28421,0.43331
1002,1002,2016,Lower Saxony,male,Very seldom,0.26188,301,23569,0.22406,0.30275
1003,1003,2016,Lower Saxony,male,Seldom,0.42097,425,23569,0.37364,0.47177
1004,1004,2016,Lower Saxony,male,Sometimes,0.24906,278,23569,0.2195,0.28337
1005,1005,2016,Lower Saxony,male,Often,0.06809,67,23569,0.05014,0.08601
1006,1006,2016,Lower Saxony,female,Very seldom,0.15966,221,23569,0.13609,0.18534
1007,1007,2016,Lower Saxony,female,Seldom,0.32621,437,23569,0.29339,0.35916
1008,1008,2016,Lower Saxony,female,Sometimes,0.35736,423,23569,0.32121,0.39701
1009,1009,2016,Lower Saxony,female,Often,0.12643,142,23569,0.10738,0.15039
1010,1010,2016,Lower Saxony,female,Very often,0.03034,43,23569,0.02034,0.04014
1011,1011,2016,Bremen,female,Sometimes,1.0,36,23569,0.71041,1.39917
1012,1012,2016,North Rhine-Westphalia,male,Very seldom,0.28156,727,23569,0.25855,0.30837
1013,1013,2016,North Rhine-Westphalia,male,Seldom,0.39315,867,23569,0.36139,0.41889
1014,1014,2016,North Rhine-Westphalia,male,Sometimes,0.21886,520,23569,0.19718,0.24513
1015,1015,2016,North Rhine-Westphalia,male,Often,0.08897,162,23569,0.07347,0.10295
1016,1016,2016,North Rhine-Westphalia,male,Very often,0.01747,33,23569,0.01062,0.02455
1017,1017,2016,North Rhine-Westphalia,female,Very seldom,0.19021,501,23569,0.16925,0.21063
1018,1018,2016,North Rhine-Westphalia,female,Seldom,0.32903,907,23569,0.30831,0.35219
1019,1019,2016,North Rhine-Westphalia,female,Sometimes,0.33211,891,23569,0.3094,0.35657
1020,1020,2016,North Rhine-Westphalia,female,Often,0.11848,319,23569,0.1024,0.13624
1021,1021,2016,North Rhine-Westphalia,female,Very often,0.03018,93,23569,0.02448,0.03735
1022,1022,2016,Hesse,male,Very seldom,0.28412,206,23569,0.23983,0.3208
1023,1023,2016,Hesse,male,Seldom,0.37353,273,23569,0.32393,0.42788
1024,1024,2016,Hesse,male,Sometimes,0.25701,186,23569,0.22338,0.30058
1025,1025,2016,Hesse,male,Often,0.08534,56,23569,0.06677,0.10818
1026,1026,2016,Hesse,female,Very seldom,0.16728,148,23569,0.13875,0.19438
1027,1027,2016,Hesse,female,Seldom,0.32854,300,23569,0.28574,0.37577
1028,1028,2016,Hesse,female,Sometimes,0.33426,281,23569,0.28894,0.37511
1029,1029,2016,Hesse,female,Often,0.11424,96,23569,0.08665,0.14495
1030,1030,2016,Hesse,female,Very often,0.05568,42,23569,0.03774,0.07569
1031,1031,2016,"Rhineland-Palatinate, Saarland",male,Very seldom,0.33346,211,23569,0.28736,0.38942
1032,1032,2016,"Rhineland-Palatinate, Saarland",male,Seldom,0.39139,263,23569,0.33973,0.43726
1033,1033,2016,"Rhineland-Palatinate, Saarland",male,Sometimes,0.21503,154,23569,0.17738,0.25579
1034,1034,2016,"Rhineland-Palatinate, Saarland",male,Often,0.06012,44,23569,0.04568,0.07709
1035,1035,2016,"Rhineland-Palatinate, Saarland",female,Very seldom,0.20669,160,23569,0.17117,0.24549
1036,1036,2016,"Rhineland-Palatinate, Saarland",female,Seldom,0.33149,257,23569,0.28925,0.38027
1037,1037,2016,"Rhineland-Palatinate, Saarland",female,Sometimes,0.3293,263,23569,0.28661,0.37929
1038,1038,2016,"Rhineland-Palatinate, Saarland",female,Often,0.13252,86,23569,0.10511,0.16269
1039,1039,2016,Baden-Wuerttemberg,male,Very seldom,0.28532,356,23569,0.25447,0.32007
1040,1040,2016,Baden-Wuerttemberg,male,Seldom,0.36436,512,23569,0.33121,0.39583
1041,1041,2016,Baden-Wuerttemberg,male,Sometimes,0.29641,331,23569,0.26083,0.33046
1042,1042,2016,Baden-Wuerttemberg,male,Often,0.05391,68,23569,0.04348,0.07112
1043,1043,2016,Baden-Wuerttemberg,female,Very seldom,0.16429,269,23569,0.14467,0.1858
1044,1044,2016,Baden-Wuerttemberg,female,Seldom,0.31987,520,23569,0.28438,0.35272
1045,1045,2016,Baden-Wuerttemberg,female,Sometimes,0.3394,525,23569,0.31103,0.37071
1046,1046,2016,Baden-Wuerttemberg,female,Often,0.12996,163,23569,0.11092,0.15154
1047,1047,2016,Baden-Wuerttemberg,female,Very often,0.04648,67,23569,0.0372,0.05577
1048,1048,2016,Bavaria,male,Very seldom,0.33326,559,23569,0.3025,0.36752
1049,1049,2016,Bavaria,male,Seldom,0.35646,655,23569,0.3259,0.38653
1050,1050,2016,Bavaria,male,Sometimes,0.24238,425,23569,0.2153,0.2727
1051,1051,2016,Bavaria,male,Often,0.0679,110,23569,0.05272,0.08308
1052,1052,2016,Bavaria,female,Very seldom,0.16965,385,23569,0.14944,0.19042
1053,1053,2016,Bavaria,female,Seldom,0.29739,683,23569,0.27223,0.3264
1054,1054,2016,Bavaria,female,Sometimes,0.35514,736,23569,0.32973,0.385
1055,1055,2016,Bavaria,female,Often,0.13196,224,23569,0.11439,0.14956
1056,1056,2016,Bavaria,female,Very often,0.04585,75,23569,0.03652,0.05918
1057,1057,2016,Berlin,male,Very seldom,0.27999,126,23569,0.24114,0.32787
1058,1058,2016,Berlin,male,Seldom,0.40361,146,23569,0.33574,0.46927
1059,1059,2016,Berlin,male,Sometimes,0.3164,114,23569,0.26307,0.3747
1060,1060,2016,Berlin,female,Very seldom,0.18931,84,23569,0.15418,0.22254
1061,1061,2016,Berlin,female,Seldom,0.32009,168,23569,0.26908,0.37791
1062,1062,2016,Berlin,female,Sometimes,0.33753,161,23569,0.28911,0.39803
1063,1063,2016,Berlin,female,Often,0.15308,65,23569,0.11928,0.1849
1064,1064,2016,Brandenburg,male,Very seldom,0.25537,107,23569,0.19916,0.34563
1065,1065,2016,Brandenburg,male,Seldom,0.4661,181,23569,0.382,0.54908
1066,1066,2016,Brandenburg,male,Sometimes,0.27853,112,23569,0.21155,0.35431
1067,1067,2016,Brandenburg,female,Very seldom,0.1244,67,23569,0.08793,0.17001
1068,1068,2016,Brandenburg,female,Seldom,0.39882,206,23569,0.33854,0.4662
1069,1069,2016,Brandenburg,female,Sometimes,0.33691,167,23569,0.27073,0.40643
1070,1070,2016,Brandenburg,female,Often,0.13987,60,23569,0.10271,0.18978
1071,1071,2016,Mecklenburg-Western Pomerania,male,Very seldom,0.32555,67,23569,0.24593,0.41561
1072,1072,2016,Mecklenburg-Western Pomerania,male,Seldom,0.48483,106,23569,0.37056,0.59677
1073,1073,2016,Mecklenburg-Western Pomerania,male,Sometimes,0.18962,44,23569,0.12058,0.28273
1074,1074,2016,Mecklenburg-Western Pomerania,female,Very seldom,0.16417,52,23569,0.13212,0.21052
1075,1075,2016,Mecklenburg-Western Pomerania,female,Seldom,0.30054,85,23569,0.24242,0.39046
1076,1076,2016,Mecklenburg-Western Pomerania,female,Sometimes,0.40587,100,23569,0.32178,0.4858
1077,1077,2016,Mecklenburg-Western Pomerania,female,Often,0.12942,33,23569,0.08069,0.20478
1078,1078,2016,Saxony,male,Very seldom,0.23604,183,23569,0.20722,0.27484
1079,1079,2016,Saxony,male,Seldom,0.42101,275,23569,0.36114,0.49483
1080,1080,2016,Saxony,male,Sometimes,0.27269,176,23569,0.22723,0.32331
1081,1081,2016,Saxony,male,Often,0.07026,41,23569,0.05142,0.0883
1082,1082,2016,Saxony,female,Very seldom,0.126,107,23569,0.10035,0.1564
1083,1083,2016,Saxony,female,Seldom,0.3549,268,23569,0.31074,0.40697
1084,1084,2016,Saxony,female,Sometimes,0.3657,270,23569,0.32195,0.40963
1085,1085,2016,Saxony,female,Often,0.09296,79,23569,0.07291,0.11509
1086,1086,2016,Saxony,female,Very often,0.06043,35,23569,0.03928,0.08793
1087,1087,2016,Saxony-Anhalt,male,Very seldom,0.32526,112,23569,0.25752,0.38756
1088,1088,2016,Saxony-Anhalt,male,Seldom,0.33722,127,23569,0.27635,0.42399
1089,1089,2016,Saxony-Anhalt,male,Sometimes,0.33752,96,23569,0.25237,0.43072
1090,1090,2016,Saxony-Anhalt,female,Very seldom,0.19865,92,23569,0.1675,0.24177
1091,1091,2016,Saxony-Anhalt,female,Seldom,0.34327,160,23569,0.26767,0.40775
1092,1092,2016,Saxony-Anhalt,female,Sometimes,0.34428,141,23569,0.29358,0.40489
1093,1093,2016,Saxony-Anhalt,female,Often,0.1138,53,23569,0.08859,0.14659
1094,1094,2016,Thuringa,male,Very seldom,0.43599,146,23569,0.36092,0.54192
1095,1095,2016,Thuringa,male,Seldom,0.38955,154,23569,0.33107,0.46875
1096,1096,2016,Thuringa,male,Sometimes,0.17446,77,23569,0.14294,0.21126
1097,1097,2016,Thuringa,female,Very seldom,0.20104,99,23569,0.1667,0.23766
1098,1098,2016,Thuringa,female,Seldom,0.33182,166,23569,0.27327,0.38587
1099,1099,2016,Thuringa,female,Sometimes,0.36315,147,23569,0.29433,0.4426
1100,1100,2016,Thuringa,female,Often,0.10399,54,23569,0.0785,0.13381
1101,1101,2017,Schleswig-Holstein,male,Very seldom,0.2254,114,25793,0.17916,0.27231
1102,1102,2017,Schleswig-Holstein,male,Seldom,0.51655,190,25793,0.44459,0.60145
1103,1103,2017,Schleswig-Holstein,male,Sometimes,0.25805,110,25793,0.21534,0.30876
1104,1104,2017,Schleswig-Holstein,female,Very seldom,0.15077,87,25793,0.12091,0.18144
1105,1105,2017,Schleswig-Holstein,female,Seldom,0.3577,188,25793,0.30006,0.41609
1106,1106,2017,Schleswig-Holstein,female,Sometimes,0.33885,152,25793,0.27268,0.40294
1107,1107,2017,Schleswig-Holstein,female,Often,0.15269,64,25793,0.11018,0.20249
1108,1108,2017,Hamburg,male,Very seldom,0.30487,66,25793,0.21337,0.4164
1109,1109,2017,Hamburg,male,Seldom,0.42461,81,25793,0.34039,0.52212
1110,1110,2017,Hamburg,male,Sometimes,0.27052,51,25793,0.19668,0.33644
1111,1111,2017,Hamburg,female,Very seldom,0.28085,54,25793,0.20907,0.35132
1112,1112,2017,Hamburg,female,Seldom,0.38565,89,25793,0.30938,0.47607
1113,1113,2017,Hamburg,female,Sometimes,0.3335,86,25793,0.27818,0.40298
1114,1114,2017,Lower Saxony,male,Very seldom,0.29934,369,25793,0.26714,0.3375
1115,1115,2017,Lower Saxony,male,Seldom,0.40864,513,25793,0.36969,0.44619
1116,1116,2017,Lower Saxony,male,Sometimes,0.22774,292,25793,0.20134,0.26063
1117,1117,2017,Lower Saxony,male,Often,0.06428,59,25793,0.04964,0.07794
1118,1118,2017,Lower Saxony,female,Very seldom,0.1602,254,25793,0.13539,0.18529
1119,1119,2017,Lower Saxony,female,Seldom,0.33034,475,25793,0.29829,0.35873
1120,1120,2017,Lower Saxony,female,Sometimes,0.34336,481,25793,0.30648,0.38051
1121,1121,2017,Lower Saxony,female,Often,0.13073,166,25793,0.10649,0.15474
1122,1122,2017,Lower Saxony,female,Very often,0.03537,54,25793,0.02799,0.04504
1123,1123,2017,Bremen,male,Seldom,1.0,34,25793,0.58648,1.46554
1124,1124,2017,Bremen,female,Seldom,0.39512,40,25793,0.27703,0.56132
1125,1125,2017,Bremen,female,Sometimes,0.60488,43,25793,0.4488,0.83835
1126,1126,2017,North Rhine-Westphalia,male,Very seldom,0.28256,773,25793,0.25575,0.30868
1127,1127,2017,North Rhine-Westphalia,male,Seldom,0.41531,1000,25793,0.38886,0.44879
1128,1128,2017,North Rhine-Westphalia,male,Sometimes,0.24292,570,25793,0.22127,0.26753
1129,1129,2017,North Rhine-Westphalia,male,Often,0.05921,145,25793,0.0488,0.06996
1130,1130,2017,North Rhine-Westphalia,female,Very seldom,0.15102,494,25793,0.13498,0.16466
1131,1131,2017,North Rhine-Westphalia,female,Seldom,0.35344,1027,25793,0.33023,0.38265
1132,1132,2017,North Rhine-Westphalia,female,Sometimes,0.31911,970,25793,0.29766,0.33881
1133,1133,2017,North Rhine-Westphalia,female,Often,0.13501,353,25793,0.11995,0.15201
1134,1134,2017,North Rhine-Westphalia,female,Very often,0.04142,117,25793,0.03139,0.05298
1135,1135,2017,Hesse,male,Very seldom,0.30172,245,25793,0.26484,0.34357
1136,1136,2017,Hesse,male,Seldom,0.42545,342,25793,0.38107,0.47838
1137,1137,2017,Hesse,male,Sometimes,0.21353,180,25793,0.18057,0.2456
1138,1138,2017,Hesse,male,Often,0.0593,44,25793,0.03902,0.07846
1139,1139,2017,Hesse,female,Very seldom,0.18186,164,25793,0.15631,0.21665
1140,1140,2017,Hesse,female,Seldom,0.36303,341,25793,0.31914,0.41797
1141,1141,2017,Hesse,female,Sometimes,0.3165,302,25793,0.27924,0.35842
1142,1142,2017,Hesse,female,Often,0.13861,108,25793,0.1144,0.16497
1143,1143,2017,"Rhineland-Palatinate, Saarland",male,Very seldom,0.29695,204,25793,0.2519,0.33923
1144,1144,2017,"Rhineland-Palatinate, Saarland",male,Seldom,0.3918,268,25793,0.35167,0.43857
1145,1145,2017,"Rhineland-Palatinate, Saarland",male,Sometimes,0.23543,172,25793,0.19592,0.27681
1146,1146,2017,"Rhineland-Palatinate, Saarland",male,Often,0.07582,49,25793,0.06119,0.09206
1147,1147,2017,"Rhineland-Palatinate, Saarland",female,Very seldom,0.1934,166,25793,0.17011,0.22346
1148,1148,2017,"Rhineland-Palatinate, Saarland",female,Seldom,0.33987,267,25793,0.28728,0.38454
1149,1149,2017,"Rhineland-Palatinate, Saarland",female,Sometimes,0.333,258,25793,0.28883,0.3762
1150,1150,2017,"Rhineland-Palatinate, Saarland",female,Often,0.13373,92,25793,0.10085,0.16464
1151,1151,2017,Baden-Wuerttemberg,male,Very seldom,0.26838,380,25793,0.24129,0.29774
1152,1152,2017,Baden-Wuerttemberg,male,Seldom,0.43627,578,25793,0.40192,0.4776
1153,1153,2017,Baden-Wuerttemberg,male,Sometimes,0.23918,326,25793,0.20641,0.26203
1154,1154,2017,Baden-Wuerttemberg,male,Often,0.05618,76,25793,0.04535,0.06914
1155,1155,2017,Baden-Wuerttemberg,female,Very seldom,0.17836,279,25793,0.15336,0.19997
1156,1156,2017,Baden-Wuerttemberg,female,Seldom,0.32,559,25793,0.28816,0.35006
1157,1157,2017,Baden-Wuerttemberg,female,Sometimes,0.34333,547,25793,0.3137,0.37336
1158,1158,2017,Baden-Wuerttemberg,female,Often,0.12654,179,25793,0.11028,0.14558
1159,1159,2017,Baden-Wuerttemberg,female,Very often,0.03177,60,25793,0.0236,0.04118
1160,1160,2017,Bavaria,male,Very seldom,0.33436,632,25793,0.30494,0.36119
1161,1161,2017,Bavaria,male,Seldom,0.37426,706,25793,0.3462,0.40086
1162,1162,2017,Bavaria,male,Sometimes,0.23705,447,25793,0.21348,0.25898
1163,1163,2017,Bavaria,male,Often,0.05433,106,25793,0.04123,0.07034
1164,1164,2017,Bavaria,female,Very seldom,0.1864,446,25793,0.16478,0.21097
1165,1165,2017,Bavaria,female,Seldom,0.32728,743,25793,0.30372,0.34761
1166,1166,2017,Bavaria,female,Sometimes,0.323,735,25793,0.29779,0.35103
1167,1167,2017,Bavaria,female,Often,0.12442,251,25793,0.1075,0.14227
1168,1168,2017,Bavaria,female,Very often,0.03891,76,25793,0.02992,0.04708
1169,1169,2017,Berlin,male,Very seldom,0.25722,133,25793,0.21724,0.2984
1170,1170,2017,Berlin,male,Seldom,0.37478,177,25793,0.31713,0.42911
1171,1171,2017,Berlin,male,Sometimes,0.26455,111,25793,0.21742,0.31078
1172,1172,2017,Berlin,male,Often,0.10346,39,25793,0.07977,0.12822
1173,1173,2017,Berlin,female,Very seldom,0.19035,102,25793,0.15347,0.23094
1174,1174,2017,Berlin,female,Seldom,0.35241,163,25793,0.30086,0.40762
1175,1175,2017,Berlin,female,Sometimes,0.32968,172,25793,0.28073,0.40732
1176,1176,2017,Berlin,female,Often,0.12757,57,25793,0.09713,0.16169
1177,1177,2017,Brandenburg,male,Very seldom,0.24609,120,25793,0.19398,0.29618
1178,1178,2017,Brandenburg,male,Seldom,0.47107,196,25793,0.4044,0.53796
1179,1179,2017,Brandenburg,male,Sometimes,0.28284,128,25793,0.23101,0.33384
1180,1180,2017,Brandenburg,female,Very seldom,0.1483,81,25793,0.11481,0.18271
1181,1181,2017,Brandenburg,female,Seldom,0.37793,198,25793,0.32535,0.45041
1182,1182,2017,Brandenburg,female,Sometimes,0.33466,188,25793,0.28756,0.39452
1183,1183,2017,Brandenburg,female,Often,0.1391,70,25793,0.10567,0.18146
1184,1184,2017,Mecklenburg-Western Pomerania,male,Very seldom,0.29502,85,25793,0.23788,0.3453
1185,1185,2017,Mecklenburg-Western Pomerania,male,Seldom,0.40907,98,25793,0.33292,0.496
1186,1186,2017,Mecklenburg-Western Pomerania,male,Sometimes,0.29591,58,25793,0.21653,0.40548
1187,1187,2017,Mecklenburg-Western Pomerania,female,Very seldom,0.13189,49,25793,0.09884,0.19169
1188,1188,2017,Mecklenburg-Western Pomerania,female,Seldom,0.34815,113,25793,0.29452,0.41213
1189,1189,2017,Mecklenburg-Western Pomerania,female,Sometimes,0.36439,98,25793,0.28848,0.43131
1190,1190,2017,Mecklenburg-Western Pomerania,female,Often,0.15557,42,25793,0.11554,0.20201
1191,1191,2017,Saxony,male,Very seldom,0.24624,209,25793,0.20934,0.28192
1192,1192,2017,Saxony,male,Seldom,0.4442,337,25793,0.39557,0.50028
1193,1193,2017,Saxony,male,Sometimes,0.23898,179,25793,0.20827,0.27773
1194,1194,2017,Saxony,male,Often,0.07057,43,25793,0.0537,0.09343
1195,1195,2017,Saxony,female,Very seldom,0.15366,132,25793,0.12796,0.18581
1196,1196,2017,Saxony,female,Seldom,0.37011,314,25793,0.32462,0.42091
1197,1197,2017,Saxony,female,Sometimes,0.34509,289,25793,0.30113,0.38868
1198,1198,2017,Saxony,female,Often,0.13114,103,25793,0.10703,0.15925
1199,1199,2017,Saxony-Anhalt,male,Very seldom,0.34486,132,25793,0.28575,0.41167
1200,1200,2017,Saxony-Anhalt,male,Seldom,0.35379,154,25793,0.30192,0.4288
1201,1201,2017,Saxony-Anhalt,male,Sometimes,0.30136,97,25793,0.24912,0.36602
1202,1202,2017,Saxony-Anhalt,female,Very seldom,0.1841,93,25793,0.13655,0.24567
1203,1203,2017,Saxony-Anhalt,female,Seldom,0.32768,167,25793,0.28853,0.37374
1204,1204,2017,Saxony-Anhalt,female,Sometimes,0.35124,172,25793,0.30199,0.40698
1205,1205,2017,Saxony-Anhalt,female,Often,0.13699,60,25793,0.10008,0.18328
1206,1206,2017,Thuringa,male,Very seldom,0.33731,151,25793,0.2759,0.40742
1207,1207,2017,Thuringa,male,Seldom,0.37088,161,25793,0.29237,0.45029
1208,1208,2017,Thuringa,male,Sometimes,0.21991,93,25793,0.18512,0.26223
1209,1209,2017,Thuringa,male,Often,0.0719,31,25793,0.04748,0.0995
1210,1210,2017,Thuringa,female,Very seldom,0.16276,99,25793,0.13477,0.1919
1211,1211,2017,Thuringa,female,Seldom,0.35613,174,25793,0.30665,0.40399
1212,1212,2017,Thuringa,female,Sometimes,0.3846,179,25793,0.31886,0.44721
1213,1213,2017,Thuringa,female,Often,0.09651,57,25793,0.07769,0.11892
1214,1214,2018,Schleswig-Holstein,male,Very seldom,0.29614,126,24961,0.23424,0.36445
1215,1215,2018,Schleswig-Holstein,male,Seldom,0.51189,184,24961,0.43874,0.59326
1216,1216,2018,Schleswig-Holstein,male,Sometimes,0.19197,83,24961,0.144,0.23908
1217,1217,2018,Schleswig-Holstein,female,Very seldom,0.18382,88,24961,0.14549,0.22861
1218,1218,2018,Schleswig-Holstein,female,Seldom,0.38084,191,24961,0.32469,0.43326
1219,1219,2018,Schleswig-Holstein,female,Sometimes,0.36898,165,24961,0.31739,0.43861
1220,1220,2018,Schleswig-Holstein,female,Often,0.06636,41,24961,0.04684,0.09199
1221,1221,2018,Hamburg,male,Very seldom,0.28381,68,24961,0.18469,0.36929
1222,1222,2018,Hamburg,male,Seldom,0.4102,80,24961,0.30353,0.53105
1223,1223,2018,Hamburg,male,Sometimes,0.30599,50,24961,0.22991,0.39269
1224,1224,2018,Hamburg,female,Very seldom,0.24448,54,24961,0.17798,0.31608
1225,1225,2018,Hamburg,female,Seldom,0.38455,101,24961,0.29781,0.46658
1226,1226,2018,Hamburg,female,Sometimes,0.37097,88,24961,0.29234,0.45369
1227,1227,2018,Lower Saxony,male,Very seldom,0.30083,363,24961,0.26883,0.33237
1228,1228,2018,Lower Saxony,male,Seldom,0.40497,454,24961,0.36416,0.4551
1229,1229,2018,Lower Saxony,male,Sometimes,0.22685,275,24961,0.20073,0.26254
1230,1230,2018,Lower Saxony,male,Often,0.06736,64,24961,0.053,0.08688
1231,1231,2018,Lower Saxony,female,Very seldom,0.18441,255,24961,0.159,0.21445
1232,1232,2018,Lower Saxony,female,Seldom,0.34122,493,24961,0.30878,0.37682
1233,1233,2018,Lower Saxony,female,Sometimes,0.32773,413,24961,0.28909,0.37067
1234,1234,2018,Lower Saxony,female,Often,0.10316,145,24961,0.08655,0.12253
1235,1235,2018,Lower Saxony,female,Very often,0.04348,52,24961,0.0341,0.05416
1236,1236,2018,Bremen,male,Seldom,1.0,40,24961,0.54655,1.42297
1237,1237,2018,Bremen,female,Seldom,0.40833,39,24961,0.26719,0.61412
1238,1238,2018,Bremen,female,Sometimes,0.59167,40,24961,0.37545,0.86079
1239,1239,2018,North Rhine-Westphalia,male,Very seldom,0.26902,693,24961,0.24638,0.29418
1240,1240,2018,North Rhine-Westphalia,male,Seldom,0.39516,951,24961,0.3659,0.42462
1241,1241,2018,North Rhine-Westphalia,male,Sometimes,0.24471,593,24961,0.22573,0.26508
1242,1242,2018,North Rhine-Westphalia,male,Often,0.07882,194,24961,0.0647,0.09212
1243,1243,2018,North Rhine-Westphalia,male,Very often,0.0123,35,24961,0.00862,0.01726
1244,1244,2018,North Rhine-Westphalia,female,Very seldom,0.17142,521,24961,0.15806,0.18654
1245,1245,2018,North Rhine-Westphalia,female,Seldom,0.31634,970,24961,0.29606,0.3397
1246,1246,2018,North Rhine-Westphalia,female,Sometimes,0.34434,947,24961,0.32074,0.37323
1247,1247,2018,North Rhine-Westphalia,female,Often,0.128,371,24961,0.11406,0.1443
1248,1248,2018,North Rhine-Westphalia,female,Very often,0.0399,115,24961,0.03213,0.04887
1249,1249,2018,Hesse,male,Very seldom,0.26977,225,24961,0.22984,0.3042
1250,1250,2018,Hesse,male,Seldom,0.43356,327,24961,0.38115,0.48708
1251,1251,2018,Hesse,male,Sometimes,0.24396,176,24961,0.19749,0.28271
1252,1252,2018,Hesse,male,Often,0.05271,49,24961,0.03872,0.06623
1253,1253,2018,Hesse,female,Very seldom,0.17459,164,24961,0.14517,0.20239
1254,1254,2018,Hesse,female,Seldom,0.327,305,24961,0.29014,0.3626
1255,1255,2018,Hesse,female,Sometimes,0.32047,284,24961,0.28059,0.38038
1256,1256,2018,Hesse,female,Often,0.14566,118,24961,0.1166,0.18525
1257,1257,2018,Hesse,female,Very often,0.03228,31,24961,0.01913,0.04737
1258,1258,2018,"Rhineland-Palatinate, Saarland",male,Very seldom,0.33971,238,24961,0.30499,0.38032
1259,1259,2018,"Rhineland-Palatinate, Saarland",male,Seldom,0.35226,240,24961,0.30933,0.41868
1260,1260,2018,"Rhineland-Palatinate, Saarland",male,Sometimes,0.25931,154,24961,0.21638,0.31022
1261,1261,2018,"Rhineland-Palatinate, Saarland",male,Often,0.04872,35,24961,0.03759,0.06308
1262,1262,2018,"Rhineland-Palatinate, Saarland",female,Very seldom,0.16546,130,24961,0.1307,0.21664
1263,1263,2018,"Rhineland-Palatinate, Saarland",female,Seldom,0.39384,288,24961,0.34737,0.44445
1264,1264,2018,"Rhineland-Palatinate, Saarland",female,Sometimes,0.31773,255,24961,0.28154,0.35557
1265,1265,2018,"Rhineland-Palatinate, Saarland",female,Often,0.12297,91,24961,0.09669,0.15793
1266,1266,2018,Baden-Wuerttemberg,male,Very seldom,0.28434,406,24961,0.2591,0.31074
1267,1267,2018,Baden-Wuerttemberg,male,Seldom,0.43326,521,24961,0.39705,0.47612
1268,1268,2018,Baden-Wuerttemberg,male,Sometimes,0.21156,267,24961,0.1875,0.24064
1269,1269,2018,Baden-Wuerttemberg,male,Often,0.07084,72,24961,0.0507,0.08868
1270,1270,2018,Baden-Wuerttemberg,female,Very seldom,0.17297,282,24961,0.15192,0.19873
1271,1271,2018,Baden-Wuerttemberg,female,Seldom,0.34027,530,24961,0.31071,0.37011
1272,1272,2018,Baden-Wuerttemberg,female,Sometimes,0.32728,474,24961,0.29687,0.36325
