"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Sehr selten","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr selten","2012","(Fach-)Abitur","Thueringen","","","",""
"Sehr selten","2012","AkademikerIn","Schleswig-Holstein","31","0.277695893110296","0.189025257061523","0.366366529159068"
"Sehr selten","2012","AkademikerIn","Hamburg","","","",""
"Sehr selten","2012","AkademikerIn","Niedersachsen","94","0.203683261053469","0.16155096521074","0.245815556896199"
"Sehr selten","2012","AkademikerIn","Bremen","","","",""
"Sehr selten","2012","AkademikerIn","Nordrhein-Westfalen","257","0.305004810035869","0.274463672216806","0.335545947854933"
"Sehr selten","2012","AkademikerIn","Hessen","84","0.254588596658349","0.210379548457425","0.298797644859272"
"Sehr selten","2012","AkademikerIn","Rheinland-Pfalz,Saarland","44","0.279103192604969","0.217092152531549","0.341114232678388"
"Sehr selten","2012","AkademikerIn","Baden-Wuerttemberg","121","0.219066624061678","0.183413472987128","0.254719775136229"
"Sehr selten","2012","AkademikerIn","Bayern","195","0.2866811510364","0.25212888268448","0.32123341938832"
"Sehr selten","2012","AkademikerIn","Berlin","72","0.266776879798491","0.216812901274751","0.316740858322231"
"Sehr selten","2012","AkademikerIn","Brandenburg","55","0.210329411629577","0.158443804501505","0.262215018757649"
"Sehr selten","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2012","AkademikerIn","Sachsen","74","0.189437433914319","0.149509815937659","0.22936505189098"
"Sehr selten","2012","AkademikerIn","Sachsen-Anhalt","42","0.201315188647889","0.147465366503651","0.255165010792127"
"Sehr selten","2012","AkademikerIn","Thueringen","38","0.219232884658742","0.15828269467991","0.280183074637575"
"Selten","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2012","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Selten","2012","(noch) kein Abschluss","Bremen","","","",""
"Selten","2012","(noch) kein Abschluss","Nordrhein-Westfalen","55","0.366496763947526","0.289128215695042","0.44386531220001"
"Selten","2012","(noch) kein Abschluss","Hessen","","","",""
"Selten","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2012","(noch) kein Abschluss","Bayern","","","",""
"Selten","2012","(noch) kein Abschluss","Berlin","","","",""
"Selten","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2012","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2012","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2012","Hauptschule","Schleswig-Holstein","85","0.326780211261245","0.267563282275799","0.385997140246691"
"Selten","2012","Hauptschule","Hamburg","","","",""
"Selten","2012","Hauptschule","Niedersachsen","242","0.339427313519305","0.304044890413867","0.374809736624742"
"Selten","2012","Hauptschule","Bremen","","","",""
"Selten","2012","Hauptschule","Nordrhein-Westfalen","499","0.335184709469896","0.310820178246256","0.359549240693536"
"Selten","2012","Hauptschule","Hessen","131","0.309225301523582","0.264971885415731","0.353478717631434"
"Selten","2012","Hauptschule","Rheinland-Pfalz,Saarland","181","0.350668982112132","0.310680384041493","0.390657580182771"
"Selten","2012","Hauptschule","Baden-Wuerttemberg","289","0.319874675821008","0.289004955366826","0.350744396275191"
"Selten","2012","Hauptschule","Bayern","435","0.310279770479189","0.285064592301109","0.33549494865727"
"Selten","2012","Hauptschule","Berlin","40","0.333989540946646","0.256416489215803","0.411562592677488"
"Selten","2012","Hauptschule","Brandenburg","58","0.216964174384673","0.16346273112056","0.270465617648786"
"Selten","2012","Hauptschule","Mecklenburg-Vorpommern","42","0.38323426558662","0.29196445958167","0.474504071591569"
"Selten","2012","Hauptschule","Sachsen","112","0.346400265471202","0.294428772026037","0.398371758916367"
"Selten","2012","Hauptschule","Sachsen-Anhalt","95","0.379557232829783","0.316148900540969","0.442965565118597"
"Selten","2012","Hauptschule","Thueringen","71","0.263586660478716","0.211034721297573","0.316138599659859"
"Selten","2012","Realschule","Schleswig-Holstein","66","0.418195391348906","0.34532183624833","0.491068946449483"
"Selten","2012","Realschule","Hamburg","38","0.521307885664512","0.40749078588147","0.635124985447553"
"Selten","2012","Realschule","Niedersachsen","214","0.376732501507654","0.33623571793111","0.417229285084198"
"Selten","2012","Realschule","Bremen","","","",""
"Selten","2012","Realschule","Nordrhein-Westfalen","294","0.357602769428653","0.324956377557705","0.390249161299601"
"Selten","2012","Realschule","Hessen","110","0.326922032925542","0.276079287080691","0.377764778770393"
"Selten","2012","Realschule","Rheinland-Pfalz,Saarland","89","0.40764211306422","0.34343421666403","0.47185000946441"
"Selten","2012","Realschule","Baden-Wuerttemberg","200","0.32367107181209","0.285091731966226","0.362250411657954"
"Selten","2012","Realschule","Bayern","273","0.363503514945193","0.328752979873433","0.398254050016954"
"Selten","2012","Realschule","Berlin","86","0.372069934199304","0.310006177720651","0.434133690677957"
"Selten","2012","Realschule","Brandenburg","100","0.322612676280224","0.268994021752848","0.376231330807601"
"Selten","2012","Realschule","Mecklenburg-Vorpommern","90","0.437717667236225","0.370297367258278","0.505137967214171"
"Selten","2012","Realschule","Sachsen","198","0.332380016883728","0.294174701953751","0.370585331813706"
"Selten","2012","Realschule","Sachsen-Anhalt","107","0.359416422546339","0.3042863637887","0.414546481303977"
"Selten","2012","Realschule","Thueringen","120","0.390400310068061","0.336949960786061","0.443850659350061"
"Selten","2012","(Fach-)Abitur","Schleswig-Holstein","32","0.369252465752277","0.266657013339571","0.471847918164983"
"Selten","2012","(Fach-)Abitur","Hamburg","","","",""
"Selten","2012","(Fach-)Abitur","Niedersachsen","78","0.374865708087605","0.307607379406832","0.442124036768378"
"Selten","2012","(Fach-)Abitur","Bremen","","","",""
"Selten","2012","(Fach-)Abitur","Nordrhein-Westfalen","225","0.36046995068687","0.322917932692401","0.398021968681338"
"Selten","2012","(Fach-)Abitur","Hessen","78","0.357486975273519","0.290731548691686","0.424242401855352"
"Selten","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","48","0.300974694051677","0.224446760263933","0.377502627839421"
"Selten","2012","(Fach-)Abitur","Baden-Wuerttemberg","96","0.322968598662258","0.268197225272068","0.377739972052448"
"Selten","2012","(Fach-)Abitur","Bayern","103","0.319849717359269","0.270489568805616","0.369209865912923"
"Selten","2012","(Fach-)Abitur","Berlin","36","0.266819619839125","0.184538366286463","0.349100873391787"
"Selten","2012","(Fach-)Abitur","Brandenburg","","","",""
"Selten","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2012","(Fach-)Abitur","Sachsen","53","0.427731756159146","0.340999897109704","0.514463615208588"
"Selten","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Selten","2012","(Fach-)Abitur","Thueringen","","","",""
"Selten","2012","AkademikerIn","Schleswig-Holstein","35","0.441693364634534","0.343375624993313","0.540011104275756"
"Selten","2012","AkademikerIn","Hamburg","41","0.351061050440173","0.261043030055073","0.441079070825274"
"Selten","2012","AkademikerIn","Niedersachsen","138","0.381857271117013","0.331030859691526","0.432683682542501"
"Selten","2012","AkademikerIn","Bremen","","","",""
"Selten","2012","AkademikerIn","Nordrhein-Westfalen","327","0.346821259834653","0.315248696341999","0.378393823327307"
"Selten","2012","AkademikerIn","Hessen","152","0.378278146357162","0.32906316013969","0.427493132574634"
"Selten","2012","AkademikerIn","Rheinland-Pfalz,Saarland","93","0.433396886383028","0.364890283190857","0.501903489575198"
"Selten","2012","AkademikerIn","Baden-Wuerttemberg","217","0.436356781865598","0.393607794910593","0.479105768820602"
"Selten","2012","AkademikerIn","Bayern","241","0.386959464021597","0.349744939308073","0.424173988735121"
"Selten","2012","AkademikerIn","Berlin","112","0.356048577166286","0.301954959876742","0.410142194455829"
"Selten","2012","AkademikerIn","Brandenburg","98","0.412206352207426","0.349538659922436","0.474874044492417"
"Selten","2012","AkademikerIn","Mecklenburg-Vorpommern","51","0.359089721733522","0.274651835313748","0.443527608153296"
"Selten","2012","AkademikerIn","Sachsen","148","0.385149968503535","0.33556537443865","0.43473456256842"
"Selten","2012","AkademikerIn","Sachsen-Anhalt","94","0.430744913900941","0.364244885901731","0.497244941900152"
"Selten","2012","AkademikerIn","Thueringen","64","0.39483663219634","0.322824363573315","0.466848900819366"
"Manchmal","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2012","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2012","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2012","(noch) kein Abschluss","Nordrhein-Westfalen","43","0.269166848082331","0.197951293431942","0.34038240273272"
"Manchmal","2012","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2012","(noch) kein Abschluss","Baden-Wuerttemberg","32","0.517687158561381","0.401457483059091","0.63391683406367"
"Manchmal","2012","(noch) kein Abschluss","Bayern","","","",""
"Manchmal","2012","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2012","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2012","Hauptschule","Schleswig-Holstein","65","0.298956689753252","0.241158247671988","0.356755131834516"
"Manchmal","2012","Hauptschule","Hamburg","30","0.420638324619287","0.313131785103868","0.528144864134706"
"Manchmal","2012","Hauptschule","Niedersachsen","223","0.340186619343536","0.304785006777091","0.37558823190998"
"Manchmal","2012","Hauptschule","Bremen","","","",""
"Manchmal","2012","Hauptschule","Nordrhein-Westfalen","405","0.291957121412585","0.268490272518497","0.315423970306672"
"Manchmal","2012","Hauptschule","Hessen","138","0.331865297971877","0.286778020166294","0.37695257577746"
"Manchmal","2012","Hauptschule","Rheinland-Pfalz,Saarland","179","0.343173444641877","0.303386864007968","0.382960025275786"
"Manchmal","2012","Hauptschule","Baden-Wuerttemberg","290","0.323886955430748","0.292915994493981","0.354857916367515"
"Manchmal","2012","Hauptschule","Bayern","399","0.328184338193372","0.302590653430367","0.353778022956378"
"Manchmal","2012","Hauptschule","Berlin","51","0.328709344081685","0.251447468853763","0.405971219309607"
"Manchmal","2012","Hauptschule","Brandenburg","76","0.366117734070722","0.303586737341025","0.428648730800419"
"Manchmal","2012","Hauptschule","Mecklenburg-Vorpommern","34","0.316575001983961","0.229254025976893","0.403895977991028"
"Manchmal","2012","Hauptschule","Sachsen","111","0.352743916606691","0.300553833071232","0.40493400014215"
"Manchmal","2012","Hauptschule","Sachsen-Anhalt","63","0.314920649872399","0.25422915424424","0.375612145500558"
"Manchmal","2012","Hauptschule","Thueringen","76","0.2702984943315","0.217324753387826","0.323272235275174"
"Manchmal","2012","Realschule","Schleswig-Holstein","52","0.296041067047437","0.228597365212781","0.363484768882094"
"Manchmal","2012","Realschule","Hamburg","","","",""
"Manchmal","2012","Realschule","Niedersachsen","164","0.287473815070324","0.249649915035178","0.32529771510547"
"Manchmal","2012","Realschule","Bremen","","","",""
"Manchmal","2012","Realschule","Nordrhein-Westfalen","220","0.290751638019454","0.259820693754957","0.321682582283951"
"Manchmal","2012","Realschule","Hessen","101","0.308985882756744","0.258903268164377","0.359068497349112"
"Manchmal","2012","Realschule","Rheinland-Pfalz,Saarland","62","0.26460874755081","0.206969518892421","0.322247976209199"
"Manchmal","2012","Realschule","Baden-Wuerttemberg","180","0.326136362374116","0.287481023082877","0.364791701665354"
"Manchmal","2012","Realschule","Bayern","205","0.296484099158717","0.26348919691315","0.329479001404285"
"Manchmal","2012","Realschule","Berlin","59","0.274897061405209","0.217570616249641","0.332223506560776"
"Manchmal","2012","Realschule","Brandenburg","86","0.247347395047718","0.19785851561238","0.296836274483056"
"Manchmal","2012","Realschule","Mecklenburg-Vorpommern","61","0.330462834132044","0.266538666762697","0.394387001501392"
"Manchmal","2012","Realschule","Sachsen","188","0.313478170291351","0.275853518031771","0.351102822550931"
"Manchmal","2012","Realschule","Sachsen-Anhalt","82","0.268421928288631","0.217507492880361","0.319336363696901"
"Manchmal","2012","Realschule","Thueringen","90","0.276753110541486","0.227734314021411","0.325771907061561"
"Manchmal","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Manchmal","2012","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2012","(Fach-)Abitur","Niedersachsen","64","0.375955367652071","0.308658085744802","0.443252649559339"
"Manchmal","2012","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2012","(Fach-)Abitur","Nordrhein-Westfalen","198","0.29846713582598","0.262678879551655","0.334255392100304"
"Manchmal","2012","(Fach-)Abitur","Hessen","56","0.313914044212838","0.249272736522595","0.378555351903081"
"Manchmal","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","35","0.265735360315534","0.192036710936155","0.339434009694913"
"Manchmal","2012","(Fach-)Abitur","Baden-Wuerttemberg","99","0.319158737041696","0.264558393081219","0.373759081002173"
"Manchmal","2012","(Fach-)Abitur","Bayern","105","0.269765968769578","0.222795418683886","0.31673651885527"
"Manchmal","2012","(Fach-)Abitur","Berlin","30","0.281077160080572","0.197451314783206","0.364703005377939"
"Manchmal","2012","(Fach-)Abitur","Brandenburg","","","",""
"Manchmal","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","(Fach-)Abitur","Sachsen","36","0.316735574547613","0.235183331324643","0.398287817770583"
"Manchmal","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2012","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Manchmal","2012","AkademikerIn","Hamburg","","","",""
"Manchmal","2012","AkademikerIn","Niedersachsen","94","0.330107264882229","0.280911840892113","0.379302688872344"
"Manchmal","2012","AkademikerIn","Bremen","","","",""
"Manchmal","2012","AkademikerIn","Nordrhein-Westfalen","219","0.271428699137495","0.241929862976227","0.300927535298764"
"Manchmal","2012","AkademikerIn","Hessen","105","0.258195094088677","0.213781847737067","0.302608340440287"
"Manchmal","2012","AkademikerIn","Rheinland-Pfalz,Saarland","46","0.201550603459599","0.146092398022056","0.257008808897142"
"Manchmal","2012","AkademikerIn","Baden-Wuerttemberg","149","0.28642201014687","0.247452339390388","0.325391680903351"
"Manchmal","2012","AkademikerIn","Bayern","165","0.222095648467813","0.190336542423366","0.253854754512261"
"Manchmal","2012","AkademikerIn","Berlin","91","0.273401046310018","0.223049557849116","0.32375253477092"
"Manchmal","2012","AkademikerIn","Brandenburg","57","0.264584052378669","0.20842467663379","0.320743428123547"
"Manchmal","2012","AkademikerIn","Mecklenburg-Vorpommern","42","0.386357323101722","0.300655590789895","0.472059055413549"
"Manchmal","2012","AkademikerIn","Sachsen","115","0.334873133949641","0.286784811458114","0.382961456441168"
"Manchmal","2012","AkademikerIn","Sachsen-Anhalt","58","0.242293055039244","0.18475178991577","0.299834320162718"
"Manchmal","2012","AkademikerIn","Thueringen","63","0.326992349193196","0.257882450841818","0.396102247544575"
"Oft","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2012","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2012","(noch) kein Abschluss","Bremen","","","",""
"Oft","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Oft","2012","(noch) kein Abschluss","Hessen","","","",""
"Oft","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2012","(noch) kein Abschluss","Bayern","","","",""
"Oft","2012","(noch) kein Abschluss","Berlin","","","",""
"Oft","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2012","(noch) kein Abschluss","Sachsen","","","",""
