year,pgisced97,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,First Stage of Tertiary Education,4th Quintile,Seldom,0.41963,84,205,0.35191,0.48735
2021,First Stage of Tertiary Education,4th Quintile,Sometimes,0.15064,50,205,0.10156,0.19973
2021,First Stage of Tertiary Education,5th Quintile,Very seldom,0.28531,95,294,0.23360,0.33701
2021,First Stage of Tertiary Education,5th Quintile,Seldom,0.35357,123,294,0.29882,0.40831
2021,First Stage of Tertiary Education,5th Quintile,Sometimes,0.29210,76,294,0.24003,0.34417
2021,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.21793,116,486,0.18119,0.25467
2021,Second Stage of Tertiary Education,1st Quintile,Seldom,0.36969,171,486,0.32673,0.41265
2021,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.28327,144,486,0.24317,0.32338
2021,Second Stage of Tertiary Education,1st Quintile,Often,0.10941,55,486,0.08163,0.13719
2021,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.20157,128,627,0.17015,0.23300
2021,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.40102,251,627,0.36262,0.43941
2021,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.30224,194,627,0.26627,0.33822
2021,Second Stage of Tertiary Education,2nd Quintile,Often,0.07354,54,627,0.05309,0.09398
2021,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.19634,181,770,0.16826,0.22441
2021,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.40229,312,770,0.36763,0.43695
2021,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.28791,214,770,0.25591,0.31992
2021,Second Stage of Tertiary Education,3rd Quintile,Often,0.10432,63,770,0.08271,0.12592
2021,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.24510,295,1131,0.22002,0.27018
2021,Second Stage of Tertiary Education,4th Quintile,Seldom,0.40396,471,1131,0.37535,0.43258
2021,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.28240,292,1131,0.25615,0.30865
2021,Second Stage of Tertiary Education,4th Quintile,Often,0.05874,73,1131,0.04503,0.07245
2021,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.26430,648,2216,0.24594,0.28267
2021,Second Stage of Tertiary Education,5th Quintile,Seldom,0.43860,936,2216,0.41793,0.45926
2021,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.23094,501,2216,0.21338,0.24849
2021,Second Stage of Tertiary Education,5th Quintile,Often,0.05605,131,2216,0.04647,0.06563
2022,No answer / don't know,1st Quintile,Very seldom,0.22778,31,172,0.16491,0.29064
2022,No answer / don't know,1st Quintile,Seldom,0.29600,53,172,0.22758,0.36442
2022,No answer / don't know,1st Quintile,Sometimes,0.23356,54,172,0.17015,0.29698
2022,No answer / don't know,1st Quintile,Often,0.17339,34,172,0.11664,0.23013
2022,No answer / don't know,3rd Quintile,Seldom,0.51401,33,33,0.34084,0.68718
2022,No answer / don't know,5th Quintile,Very seldom,0.17985,42,159,0.11997,0.23974
2022,No answer / don't know,5th Quintile,Seldom,0.42611,71,159,0.34900,0.50322
2022,No answer / don't know,5th Quintile,Sometimes,0.15511,46,159,0.09867,0.21156
2022,Primary Level,1st Quintile,Seldom,0.24216,32,73,0.14321,0.34112
2022,Primary Level,1st Quintile,Sometimes,0.26964,41,73,0.16713,0.37215
2022,Lower Secondary Level,1st Quintile,Very seldom,0.11863,80,455,0.08889,0.14837
2022,Lower Secondary Level,1st Quintile,Seldom,0.32194,150,455,0.27896,0.36492
2022,Lower Secondary Level,1st Quintile,Sometimes,0.28193,147,455,0.24054,0.32332
2022,Lower Secondary Level,1st Quintile,Often,0.18867,78,455,0.15268,0.22466
2022,Lower Secondary Level,2nd Quintile,Very seldom,0.14261,58,292,0.10243,0.18278
2022,Lower Secondary Level,2nd Quintile,Seldom,0.32612,99,292,0.27225,0.37998
2022,Lower Secondary Level,2nd Quintile,Sometimes,0.38325,104,292,0.32739,0.43911
2022,Lower Secondary Level,2nd Quintile,Often,0.10362,31,292,0.06860,0.13863
2022,Lower Secondary Level,3rd Quintile,Very seldom,0.18406,39,161,0.12401,0.24411
2022,Lower Secondary Level,3rd Quintile,Seldom,0.42470,71,161,0.34810,0.50129
2022,Lower Secondary Level,3rd Quintile,Sometimes,0.25243,51,161,0.18511,0.31974
2022,Lower Secondary Level,4th Quintile,Seldom,0.46784,40,40,0.31124,0.62444
2022,Lower Secondary Level,5th Quintile,Seldom,0.38307,32,32,0.21193,0.55420
2022,Upper Secondary Level,1st Quintile,Very seldom,0.15027,229,1320,0.13099,0.16955
2022,Upper Secondary Level,1st Quintile,Seldom,0.32060,432,1320,0.29541,0.34578
2022,Upper Secondary Level,1st Quintile,Sometimes,0.30529,398,1320,0.28044,0.33015
2022,Upper Secondary Level,1st Quintile,Often,0.18809,207,1320,0.16700,0.20918
2022,Upper Secondary Level,1st Quintile,Very often,0.03575,54,1320,0.02573,0.04576
2022,Upper Secondary Level,2nd Quintile,Very seldom,0.20306,337,1520,0.18283,0.22329
2022,Upper Secondary Level,2nd Quintile,Seldom,0.38460,545,1520,0.36013,0.40906
2022,Upper Secondary Level,2nd Quintile,Sometimes,0.26949,422,1520,0.24718,0.29180
2022,Upper Secondary Level,2nd Quintile,Often,0.12154,171,1520,0.10510,0.13797
2022,Upper Secondary Level,2nd Quintile,Very often,0.02132,45,1520,0.01405,0.02858
2022,Upper Secondary Level,3rd Quintile,Very seldom,0.22733,297,1274,0.20431,0.25035
2022,Upper Secondary Level,3rd Quintile,Seldom,0.38317,493,1274,0.35646,0.40988
2022,Upper Secondary Level,3rd Quintile,Sometimes,0.24118,325,1274,0.21768,0.26468
2022,Upper Secondary Level,3rd Quintile,Often,0.11831,119,1274,0.10057,0.13605
2022,Upper Secondary Level,3rd Quintile,Very often,0.03001,40,1274,0.02064,0.03938
2022,Upper Secondary Level,4th Quintile,Very seldom,0.19699,240,1106,0.17354,0.22044
2022,Upper Secondary Level,4th Quintile,Seldom,0.38626,449,1106,0.35755,0.41497
2022,Upper Secondary Level,4th Quintile,Sometimes,0.29487,315,1106,0.26798,0.32175
2022,Upper Secondary Level,4th Quintile,Often,0.09989,102,1106,0.08221,0.11757
2022,Upper Secondary Level,5th Quintile,Very seldom,0.26544,267,1005,0.23813,0.29276
2022,Upper Secondary Level,5th Quintile,Seldom,0.38849,410,1005,0.35834,0.41864
2022,Upper Secondary Level,5th Quintile,Sometimes,0.25958,260,1005,0.23246,0.28670
2022,Upper Secondary Level,5th Quintile,Often,0.07014,68,1005,0.05434,0.08593
2022,Post-secondary Non-tertiary Level,1st Quintile,Very seldom,0.19278,47,218,0.14030,0.24527
2022,Post-secondary Non-tertiary Level,1st Quintile,Seldom,0.28291,64,218,0.22298,0.34284
2022,Post-secondary Non-tertiary Level,1st Quintile,Sometimes,0.31909,69,218,0.25707,0.38111
2022,Post-secondary Non-tertiary Level,1st Quintile,Often,0.17147,38,218,0.12132,0.22162
2022,Post-secondary Non-tertiary Level,2nd Quintile,Very seldom,0.16921,57,275,0.12482,0.21361
2022,Post-secondary Non-tertiary Level,2nd Quintile,Seldom,0.36448,88,275,0.30749,0.42147
2022,Post-secondary Non-tertiary Level,2nd Quintile,Sometimes,0.30549,96,275,0.25095,0.36003
2022,Post-secondary Non-tertiary Level,2nd Quintile,Often,0.13824,34,275,0.09737,0.17911
2022,Post-secondary Non-tertiary Level,3rd Quintile,Very seldom,0.24226,75,269,0.19096,0.29356
2022,Post-secondary Non-tertiary Level,3rd Quintile,Seldom,0.30228,106,269,0.24730,0.35727
2022,Post-secondary Non-tertiary Level,3rd Quintile,Sometimes,0.33605,88,269,0.27950,0.39260
2022,Post-secondary Non-tertiary Level,4th Quintile,Very seldom,0.23062,70,269,0.18019,0.28105
2022,Post-secondary Non-tertiary Level,4th Quintile,Seldom,0.42521,126,269,0.36602,0.48440
2022,Post-secondary Non-tertiary Level,4th Quintile,Sometimes,0.27168,73,269,0.21842,0.32494
2022,Post-secondary Non-tertiary Level,5th Quintile,Very seldom,0.22291,67,265,0.17270,0.27311
2022,Post-secondary Non-tertiary Level,5th Quintile,Seldom,0.39724,123,265,0.33821,0.45627
2022,Post-secondary Non-tertiary Level,5th Quintile,Sometimes,0.26789,75,265,0.21447,0.32131
2022,First Stage of Tertiary Education,2nd Quintile,Very seldom,0.17367,36,140,0.11069,0.23665
2022,First Stage of Tertiary Education,2nd Quintile,Seldom,0.41159,61,140,0.32977,0.49340
2022,First Stage of Tertiary Education,2nd Quintile,Sometimes,0.30002,43,140,0.22383,0.37620
2022,First Stage of Tertiary Education,3rd Quintile,Very seldom,0.22376,37,157,0.15836,0.28916
2022,First Stage of Tertiary Education,3rd Quintile,Seldom,0.43725,75,157,0.35941,0.51509
2022,First Stage of Tertiary Education,3rd Quintile,Sometimes,0.20767,45,157,0.14401,0.27133
2022,First Stage of Tertiary Education,4th Quintile,Very seldom,0.23022,57,214,0.17368,0.28675
2022,First Stage of Tertiary Education,4th Quintile,Seldom,0.39457,93,214,0.32893,0.46021
2022,First Stage of Tertiary Education,4th Quintile,Sometimes,0.34503,64,214,0.28119,0.40888
2022,First Stage of Tertiary Education,5th Quintile,Very seldom,0.18134,76,272,0.13546,0.22721
2022,First Stage of Tertiary Education,5th Quintile,Seldom,0.47824,122,272,0.41876,0.53771
2022,First Stage of Tertiary Education,5th Quintile,Sometimes,0.29451,74,272,0.24024,0.34878
2022,Second Stage of Tertiary Education,1st Quintile,Very seldom,0.19913,75,402,0.16004,0.23821
2022,Second Stage of Tertiary Education,1st Quintile,Seldom,0.34806,150,402,0.30143,0.39468
2022,Second Stage of Tertiary Education,1st Quintile,Sometimes,0.33856,127,402,0.29224,0.38488
2022,Second Stage of Tertiary Education,1st Quintile,Often,0.09751,50,402,0.06847,0.12654
2022,Second Stage of Tertiary Education,2nd Quintile,Very seldom,0.23686,123,529,0.20060,0.27313
2022,Second Stage of Tertiary Education,2nd Quintile,Seldom,0.37857,212,529,0.33719,0.41994
2022,Second Stage of Tertiary Education,2nd Quintile,Sometimes,0.29088,145,529,0.25214,0.32962
2022,Second Stage of Tertiary Education,2nd Quintile,Often,0.07504,49,529,0.05257,0.09751
2022,Second Stage of Tertiary Education,3rd Quintile,Very seldom,0.20577,177,793,0.17762,0.23393
2022,Second Stage of Tertiary Education,3rd Quintile,Seldom,0.39020,312,793,0.35623,0.42418
2022,Second Stage of Tertiary Education,3rd Quintile,Sometimes,0.29705,218,793,0.26523,0.32888
2022,Second Stage of Tertiary Education,3rd Quintile,Often,0.08974,86,793,0.06983,0.10964
2022,Second Stage of Tertiary Education,4th Quintile,Very seldom,0.24580,299,1199,0.22142,0.27018
2022,Second Stage of Tertiary Education,4th Quintile,Seldom,0.40965,500,1199,0.38180,0.43750
2022,Second Stage of Tertiary Education,4th Quintile,Sometimes,0.24726,299,1199,0.22283,0.27169
2022,Second Stage of Tertiary Education,4th Quintile,Often,0.08808,101,1199,0.07203,0.10413
2022,Second Stage of Tertiary Education,5th Quintile,Very seldom,0.24862,568,2093,0.23010,0.26714
2022,Second Stage of Tertiary Education,5th Quintile,Seldom,0.41699,871,2093,0.39586,0.43812
2022,Second Stage of Tertiary Education,5th Quintile,Sometimes,0.25660,532,2093,0.23789,0.27532
2022,Second Stage of Tertiary Education,5th Quintile,Often,0.07136,122,2093,0.06033,0.08239
