year,bula_h,pgisced97,pli0079,proportion,n,lower_confidence,upper_confidence
2017,Mecklenburg-Vorpommern,inadequately,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Sachsen-Anhalt,higher education,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Thüringen,inadequately,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Sachsen,higher education,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Thüringen,general elemantary,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Bayern,vocational + Abi,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Baden-Württemberg,vocational + Abi,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,inadequately,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Baden-Württemberg,vocational + Abi,Min 1x pro Monat,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Nordrhein-Westfalen,inadequately,Taeglich,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,general elemantary,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Thüringen,middle vocational,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Hessen,-1,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,-1,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Bremen,inadequately,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,general elemantary,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Hessen,vocational + Abi,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,middle vocational,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Berlin,higher education,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Hamburg,higher education,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Schleswig-Holstein,general elemantary,Taeglich,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Bremen,middle vocational,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Baden-Württemberg,-1,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,"Rheinland-Pfalz,Saarland",general elemantary,Min 1x pro Woche,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,"Rheinland-Pfalz,Saarland",-1,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Brandenburg,-1,Seltener,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Baden-Württemberg,inadequately,Taeglich,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Hamburg,general elemantary,Min 1x pro Monat,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,"Rheinland-Pfalz,Saarland",-1,Nie,0.0010085728693898135,45410,0.0007166185924251055,0.0013005271463545215
2017,Nordrhein-Westfalen,middle vocational,Taeglich,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Niedersachsen,vocational + Abi,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Hamburg,inadequately,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Brandenburg,-1,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Berlin,-1,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Baden-Württemberg,vocational + Abi,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Hamburg,-1,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,"Rheinland-Pfalz,Saarland",-1,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Baden-Württemberg,vocational + Abi,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,"Rheinland-Pfalz,Saarland",vocational + Abi,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Schleswig-Holstein,higher education,Taeglich,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Schleswig-Holstein,vocational + Abi,Seltener,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Schleswig-Holstein,middle vocational,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Bremen,-1,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Thüringen,higher education,Seltener,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Berlin,-1,Seltener,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Baden-Württemberg,general elemantary,Taeglich,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Mecklenburg-Vorpommern,middle vocational,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Brandenburg,general elemantary,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Sachsen,-1,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Bayern,in school,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Mecklenburg-Vorpommern,higher education,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,"Rheinland-Pfalz,Saarland",-1,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Sachsen-Anhalt,inadequately,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Sachsen,middle vocational,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Bremen,in school,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Mecklenburg-Vorpommern,general elemantary,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Hessen,-1,Min 1x pro Monat,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Hamburg,higher education,Nie,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Brandenburg,inadequately,Taeglich,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Thüringen,general elemantary,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Bayern,-1,Min 1x pro Woche,0.0007564296520423601,45410,0.0005035579253559669,0.0010093013787287532
2017,Sachsen-Anhalt,higher education,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,middle vocational,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Sachsen,middle vocational,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,"Rheinland-Pfalz,Saarland",middle vocational,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Baden-Württemberg,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Baden-Württemberg,middle vocational,Taeglich,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,higher education,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Sachsen-Anhalt,inadequately,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,vocational + Abi,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,middle vocational,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bayern,general elemantary,Taeglich,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Thüringen,middle vocational,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bayern,vocational + Abi,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Berlin,-1,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Sachsen-Anhalt,inadequately,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Sachsen-Anhalt,general elemantary,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Berlin,general elemantary,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Berlin,vocational + Abi,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,general elemantary,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Thüringen,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,inadequately,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Mecklenburg-Vorpommern,-1,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Brandenburg,higher education,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Berlin,higher education,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bayern,-1,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Nordrhein-Westfalen,general elemantary,Taeglich,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Schleswig-Holstein,vocational + Abi,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hamburg,higher education,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Niedersachsen,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hessen,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hamburg,middle vocational,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Nordrhein-Westfalen,vocational + Abi,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hamburg,-1,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bremen,general elemantary,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hessen,vocational + Abi,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Hamburg,higher education,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Niedersachsen,vocational + Abi,Seltener,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Schleswig-Holstein,-1,Nie,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Niedersachsen,vocational + Abi,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bremen,-1,Min 1x pro Woche,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Schleswig-Holstein,middle vocational,Taeglich,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bremen,-1,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Bremen,higher education,Min 1x pro Monat,0.0005042864346949068,45410,0.00029779148651420376,0.0007107813828756098
2017,Sachsen,middle vocational,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Berlin,inadequately,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Berlin,in school,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen,vocational + Abi,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,middle vocational,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen,vocational + Abi,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bayern,vocational + Abi,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bayern,vocational + Abi,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,general elemantary,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,-1,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bayern,-1,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,vocational + Abi,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bayern,-1,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,vocational + Abi,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Baden-Württemberg,higher education,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,vocational + Abi,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen-Anhalt,in school,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,higher education,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,inadequately,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,in school,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Thüringen,general elemantary,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Berlin,middle vocational,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,inadequately,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,higher education,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,higher education,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,higher education,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,vocational + Abi,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen-Anhalt,in school,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,higher education,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen,-1,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen,inadequately,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Baden-Württemberg,vocational + Abi,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,vocational + Abi,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,in school,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Brandenburg,-1,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Berlin,higher education,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Berlin,vocational + Abi,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen-Anhalt,vocational + Abi,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Sachsen,general elemantary,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Mecklenburg-Vorpommern,middle vocational,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,in school,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Schleswig-Holstein,-1,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Niedersachsen,in school,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hamburg,vocational + Abi,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hamburg,middle vocational,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hamburg,middle vocational,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hamburg,inadequately,Min 1x pro Woche,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Nordrhein-Westfalen,higher education,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,"Rheinland-Pfalz,Saarland",vocational + Abi,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hamburg,-1,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Schleswig-Holstein,vocational + Abi,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Schleswig-Holstein,vocational + Abi,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Schleswig-Holstein,vocational + Abi,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hessen,in school,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hessen,general elemantary,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Schleswig-Holstein,-1,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hessen,vocational + Abi,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,"Rheinland-Pfalz,Saarland",general elemantary,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Hessen,higher education,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,"Rheinland-Pfalz,Saarland",in school,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Niedersachsen,-1,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,"Rheinland-Pfalz,Saarland",inadequately,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,general elemantary,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,middle vocational,Nie,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,vocational + Abi,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,general elemantary,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Niedersachsen,vocational + Abi,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Niedersachsen,vocational + Abi,Min 1x pro Monat,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,general elemantary,Seltener,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2017,Bremen,-1,Taeglich,0.0002521432173474534,45410,0.00010611082286470438,0.00039817561183020235
2018,Nordrhein-Westfalen,inadequately,Min 1x pro Monat,0.027146464646464648,43121,0.02561258236999263,0.028680346922936667
2018,Nordrhein-Westfalen,higher education,Min 1x pro Monat,0.022727272727272728,43121,0.021320599535670566,0.02413394591887489
2018,Niedersachsen,inadequately,Min 1x pro Woche,0.022095959595959596,43121,0.020708513199653812,0.02348340599226538
2018,Nordrhein-Westfalen,inadequately,Seltener,0.018308080808080808,43121,0.01704270164750955,0.019573459968652066
2018,Nordrhein-Westfalen,inadequately,Min 1x pro Woche,0.016098484848484848,43121,0.014910584593064432,0.017286385103905264
2018,Baden-Württemberg,inadequately,Min 1x pro Monat,0.015467171717171718,43121,0.014302423072089199,0.01663192036225424
2018,Nordrhein-Westfalen,inadequately,Nie,0.015151515151515152,43121,0.013998528173821698,0.016304502129208608
2018,Nordrhein-Westfalen,general elemantary,Min 1x pro Monat,0.014835858585858586,43121,0.013694762278888254,0.015976954892828917
2018,Niedersachsen,general elemantary,Min 1x pro Woche,0.014204545454545454,43121,0.013087634024078745,0.015321456885012163
2018,Nordrhein-Westfalen,higher education,Seltener,0.014204545454545454,43121,0.013087634024078745,0.015321456885012163
2018,Hessen,inadequately,Nie,0.013573232323232324,43121,0.012481073684847247,0.0146653909616174
2018,Niedersachsen,inadequately,Min 1x pro Monat,0.013573232323232324,43121,0.012481073684847247,0.0146653909616174
2018,Nordrhein-Westfalen,middle vocational,Min 1x pro Monat,0.012626262626262626,43121,0.011572385801250092,0.01368013945127516
2018,Bayern,inadequately,Nie,0.012626262626262626,43121,0.011572385801250092,0.01368013945127516
2018,Hessen,inadequately,Min 1x pro Monat,0.011994949494949494,43121,0.010967429093397443,0.013022469896501545
2018,Hessen,inadequately,Seltener,0.010416666666666666,43121,0.009458365031819729,0.011374968301513603
2018,Nordrhein-Westfalen,middle vocational,Min 1x pro Woche,0.010101010101010102,43121,0.009157189391063658,0.011044830810956545
2018,Baden-Württemberg,inadequately,Min 1x pro Woche,0.00946969696969697,43121,0.008555555136885797,0.010383838802508143
2018,Nordrhein-Westfalen,higher education,Min 1x pro Woche,0.009154040404040404,43121,0.008255120196628513,0.010052960611452295
2018,Nordrhein-Westfalen,general elemantary,Min 1x pro Woche,0.008838383838383838,43121,0.007954957534364638,0.009721810142403038
2018,Nordrhein-Westfalen,middle vocational,Seltener,0.008838383838383838,43121,0.007954957534364638,0.009721810142403038
2018,Bayern,inadequately,Min 1x pro Monat,0.008838383838383838,43121,0.007954957534364638,0.009721810142403038
2018,Nordrhein-Westfalen,general elemantary,Seltener,0.008838383838383838,43121,0.007954957534364638,0.009721810142403038
2018,Bayern,inadequately,Seltener,0.008838383838383838,43121,0.007954957534364638,0.009721810142403038
2018,Nordrhein-Westfalen,-1,Min 1x pro Monat,0.008522727272727272,43121,0.007655081736512086,0.009390372808942457
2018,Hessen,inadequately,Min 1x pro Woche,0.008207070707070708,43121,0.00735550875105296,0.009058632663088456
2018,Bayern,general elemantary,Min 1x pro Monat,0.008207070707070708,43121,0.00735550875105296,0.009058632663088456
2018,Niedersachsen,inadequately,Seltener,0.008207070707070708,43121,0.00735550875105296,0.009058632663088456
2018,Hessen,middle vocational,Min 1x pro Monat,0.008207070707070708,43121,0.00735550875105296,0.009058632663088456
2018,Baden-Württemberg,higher education,Min 1x pro Monat,0.007891414141414142,43121,0.007056256072602655,0.008726572210225629
2018,Baden-Württemberg,inadequately,Nie,0.007891414141414142,43121,0.007056256072602655,0.008726572210225629
2018,Bayern,middle vocational,Min 1x pro Monat,0.007575757575757576,43121,0.006757342961147955,0.008394172190367196
2018,Sachsen,inadequately,Nie,0.007575757575757576,43121,0.006757342961147955,0.008394172190367196
2018,Hessen,middle vocational,Min 1x pro Woche,0.00726010101010101,43121,0.0064587907022590225,0.008061411317942998
2018,Baden-Württemberg,general elemantary,Min 1x pro Woche,0.00726010101010101,43121,0.0064587907022590225,0.008061411317942998
2018,Baden-Württemberg,general elemantary,Min 1x pro Monat,0.00726010101010101,43121,0.0064587907022590225,0.008061411317942998
2018,Niedersachsen,middle vocational,Min 1x pro Woche,0.006944444444444444,43121,0.006160622918813418,0.00772826597007547
2018,Bayern,higher education,Min 1x pro Monat,0.006628787878787879,43121,0.00586286594727475,0.007394709810301008
2018,Bayern,general elemantary,Nie,0.006628787878787879,43121,0.00586286594727475,0.007394709810301008
2018,Niedersachsen,higher education,Min 1x pro Woche,0.006628787878787879,43121,0.00586286594727475,0.007394709810301008
2018,Niedersachsen,middle vocational,Min 1x pro Monat,0.006313131313131313,43121,0.005565549295661272,0.007060713330601354
2018,Baden-Württemberg,inadequately,Seltener,0.006313131313131313,43121,0.005565549295661272,0.007060713330601354
2018,Nordrhein-Westfalen,general elemantary,Nie,0.006313131313131313,43121,0.005565549295661272,0.007060713330601354
2018,Baden-Württemberg,higher education,Seltener,0.005997474747474747,43121,0.005268706205989951,0.006726243288959543
2018,Schleswig-Holstein,inadequately,Min 1x pro Monat,0.005997474747474747,43121,0.005268706205989951,0.006726243288959543
2018,Schleswig-Holstein,inadequately,Min 1x pro Woche,0.005997474747474747,43121,0.005268706205989951,0.006726243288959543
2018,Nordrhein-Westfalen,higher education,Nie,0.005997474747474747,43121,0.005268706205989951,0.006726243288959543
2018,Hessen,general elemantary,Seltener,0.005681818181818182,43121,0.0049723743518973774,0.0063912620117389865
2018,Niedersachsen,general elemantary,Min 1x pro Monat,0.005681818181818182,43121,0.0049723743518973774,0.0063912620117389865
2018,Hessen,general elemantary,Min 1x pro Monat,0.005681818181818182,43121,0.0049723743518973774,0.0063912620117389865
2018,"Rheinland-Pfalz,Saarland",inadequately,Nie,0.005681818181818182,43121,0.0049723743518973774,0.0063912620117389865
2018,Niedersachsen,higher education,Min 1x pro Monat,0.005681818181818182,43121,0.0049723743518973774,0.0063912620117389865
2018,Bayern,middle vocational,Nie,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,Baden-Württemberg,higher education,Min 1x pro Woche,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,"Rheinland-Pfalz,Saarland",general elemantary,Min 1x pro Monat,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,"Rheinland-Pfalz,Saarland",inadequately,Seltener,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,Hessen,general elemantary,Min 1x pro Woche,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,Niedersachsen,inadequately,Nie,0.005366161616161616,43121,0.004676596713408405,0.006055726518914827
2018,Baden-Württemberg,general elemantary,Nie,0.005050505050505051,43121,0.004381422687154383,0.005719587413855719
2018,Baden-Württemberg,general elemantary,Seltener,0.005050505050505051,43121,0.004381422687154383,0.005719587413855719
2018,Nordrhein-Westfalen,-1,Seltener,0.004734848484848485,43121,0.00408690951447681,0.00538278745522016
2018,Baden-Württemberg,middle vocational,Min 1x pro Monat,0.004734848484848485,43121,0.00408690951447681,0.00538278745522016
2018,Brandenburg,inadequately,Nie,0.004734848484848485,43121,0.00408690951447681,0.00538278745522016
2018,Bayern,inadequately,Min 1x pro Woche,0.004734848484848485,43121,0.00408690951447681,0.00538278745522016
2018,Nordrhein-Westfalen,-1,Nie,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Hessen,middle vocational,Seltener,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Sachsen-Anhalt,inadequately,Nie,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Hessen,higher education,Min 1x pro Monat,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Nordrhein-Westfalen,middle vocational,Nie,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
2018,Hessen,higher education,Min 1x pro Woche,0.004419191919191919,43121,0.0037931241463052905,0.005045259692078547
