year,bula_h,sampreg,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,"Rhineland-Palatinate, Saarland",West,Seldom,0.12317,265,1778,0.10789,0.13845
2017,"Rhineland-Palatinate, Saarland",West,Never,0.33221,691,1778,0.31031,0.35411
2017,Baden-Wuerttemberg,West,At least once per week,0.42059,1620,3467,0.40416,0.43703
2017,Baden-Wuerttemberg,West,At least once per month,0.04200,214,3467,0.03532,0.04868
2017,Baden-Wuerttemberg,West,Seldom,0.10724,457,3467,0.09694,0.11755
2017,Baden-Wuerttemberg,West,Never,0.25741,1176,3467,0.24285,0.27196
2017,Bavaria,West,At least once per week,0.37199,2013,4601,0.35802,0.38595
2017,Bavaria,West,At least once per month,0.05913,281,4601,0.05232,0.06595
2017,Bavaria,West,Seldom,0.10865,616,4601,0.09966,0.11764
2017,Bavaria,West,Never,0.29788,1691,4601,0.28467,0.31110
2017,Berlin,West,At least once per week,0.43855,303,607,0.39904,0.47806
2017,Berlin,West,At least once per month,0.03736,37,607,0.02226,0.05246
2017,Berlin,West,Seldom,0.10771,79,607,0.08303,0.13240
2017,Berlin,West,Never,0.27312,188,607,0.23764,0.30859
2017,Berlin,East,At least once per week,0.43344,214,449,0.38756,0.47933
2017,Berlin,East,Seldom,0.10648,63,449,0.07792,0.13504
2017,Berlin,East,Never,0.28369,172,449,0.24194,0.32543
2017,Brandenburg,East,At least once per week,0.25360,368,1161,0.22856,0.27864
2017,Brandenburg,East,At least once per month,0.04103,65,1161,0.02962,0.05245
2017,Brandenburg,East,Seldom,0.12717,176,1161,0.10800,0.14635
2017,Brandenburg,East,Never,0.40224,552,1161,0.37402,0.43046
2017,Mecklenburg-Western Pomerania,East,At least once per week,0.33443,232,589,0.29629,0.37256
2017,Mecklenburg-Western Pomerania,East,Seldom,0.12182,79,589,0.09539,0.14826
2017,Mecklenburg-Western Pomerania,East,Never,0.31908,278,589,0.28141,0.35676
2017,Saxony,East,At least once per week,0.32910,703,1800,0.30738,0.35081
2017,Saxony,East,At least once per month,0.06285,107,1800,0.05163,0.07406
2017,Saxony,East,Seldom,0.13047,275,1800,0.11491,0.14603
2017,Saxony,East,Never,0.32998,715,1800,0.30825,0.35171
2017,Saxony-Anhalt,East,At least once per week,0.27849,342,1028,0.25108,0.30591
2017,Saxony-Anhalt,East,At least once per month,0.03440,33,1028,0.02326,0.04555
2017,Saxony-Anhalt,East,Seldom,0.09222,118,1028,0.07452,0.10991
2017,Saxony-Anhalt,East,Never,0.43805,535,1028,0.40771,0.46839
2017,Thuringa,East,At least once per week,0.34186,398,1073,0.31347,0.37026
2017,Thuringa,East,At least once per month,0.02889,52,1073,0.01886,0.03891
2017,Thuringa,East,Seldom,0.12331,155,1073,0.10363,0.14300
2017,Thuringa,East,Never,0.35931,468,1073,0.33059,0.38804
2019,Schleswig-Holstein,West,At least once per week,0.46166,597,1127,0.43254,0.49078
2019,Schleswig-Holstein,West,At least once per month,0.03474,48,1127,0.02405,0.04544
2019,Schleswig-Holstein,West,Seldom,0.12516,147,1127,0.10583,0.14449
2019,Schleswig-Holstein,West,Never,0.18910,335,1127,0.16622,0.21197
2019,Hamburg,West,At least once per week,0.38257,292,560,0.34228,0.42286
2019,Hamburg,West,Seldom,0.09345,49,560,0.06932,0.11758
2019,Hamburg,West,Never,0.30663,219,560,0.26840,0.34485
2019,Lower Saxony,West,At least once per week,0.45888,1538,2850,0.44058,0.47717
2019,Lower Saxony,West,At least once per month,0.03699,141,2850,0.03006,0.04392
2019,Lower Saxony,West,Seldom,0.11560,396,2850,0.10386,0.12734
2019,Lower Saxony,West,Never,0.22031,775,2850,0.20510,0.23553
2019,Bremen,West,At least once per week,0.56062,138,263,0.50052,0.62071
2019,Bremen,West,Seldom,0.06010,56,263,0.03132,0.08887
2019,Bremen,West,Never,0.17725,69,263,0.13101,0.22350
2019,North Rhine-Westphalia,West,At least once per week,0.44655,3300,6171,0.43414,0.45895
2019,North Rhine-Westphalia,West,At least once per month,0.03614,231,6171,0.03148,0.04080
2019,North Rhine-Westphalia,West,Seldom,0.10527,783,6171,0.09762,0.11293
2019,North Rhine-Westphalia,West,Never,0.25615,1857,6171,0.24526,0.26704
2019,Hesse,West,At least once per week,0.47778,1158,1985,0.45580,0.49976
2019,Hesse,West,At least once per month,0.03782,97,1985,0.02942,0.04621
2019,Hesse,West,Seldom,0.11355,242,1985,0.09959,0.12751
2019,Hesse,West,Never,0.20728,488,1985,0.18944,0.22511
2019,"Rhineland-Palatinate, Saarland",West,At least once per week,0.44907,830,1642,0.42500,0.47313
2019,"Rhineland-Palatinate, Saarland",West,At least once per month,0.02522,56,1642,0.01763,0.03280
2019,"Rhineland-Palatinate, Saarland",West,Seldom,0.07671,171,1642,0.06384,0.08959
2019,"Rhineland-Palatinate, Saarland",West,Never,0.28823,585,1642,0.26632,0.31015
2019,Baden-Wuerttemberg,West,At least once per week,0.46541,1795,3153,0.44800,0.48282
2019,Baden-Wuerttemberg,West,At least once per month,0.04202,160,3153,0.03502,0.04902
2019,Baden-Wuerttemberg,West,Seldom,0.11701,407,3153,0.10578,0.12823
2019,Baden-Wuerttemberg,West,Never,0.19665,791,3153,0.18277,0.21052
2019,Bavaria,West,At least once per week,0.47049,2397,4285,0.45555,0.48544
2019,Bavaria,West,At least once per month,0.03907,212,4285,0.03327,0.04488
2019,Bavaria,West,Seldom,0.10424,536,4285,0.09509,0.11339
2019,Bavaria,West,Never,0.21530,1140,4285,0.20299,0.22761
2019,Berlin,West,At least once per week,0.51271,382,638,0.47389,0.55153
2019,Berlin,West,At least once per month,0.03835,31,638,0.02344,0.05327
2019,Berlin,West,Seldom,0.07156,73,638,0.05154,0.09158
2019,Berlin,West,Never,0.22081,152,638,0.18860,0.25302
2019,Berlin,East,At least once per week,0.49896,212,391,0.44933,0.54858
2019,Berlin,East,Seldom,0.06157,56,391,0.03772,0.08543
2019,Berlin,East,Never,0.24866,123,391,0.20576,0.29156
2019,Brandenburg,East,At least once per week,0.35938,533,1195,0.33216,0.38659
2019,Brandenburg,East,At least once per month,0.03578,60,1195,0.02524,0.04631
2019,Brandenburg,East,Seldom,0.15959,202,1195,0.13882,0.18036
2019,Brandenburg,East,Never,0.25553,400,1195,0.23079,0.28027
2019,Mecklenburg-Western Pomerania,East,At least once per week,0.36566,306,615,0.32756,0.40375
2019,Mecklenburg-Western Pomerania,East,Seldom,0.13379,97,615,0.10686,0.16072
2019,Mecklenburg-Western Pomerania,East,Never,0.26587,212,615,0.23092,0.30082
2019,Saxony,East,At least once per week,0.44120,858,1735,0.41783,0.46457
2019,Saxony,East,At least once per month,0.05139,98,1735,0.04100,0.06179
2019,Saxony,East,Seldom,0.13991,266,1735,0.12359,0.15624
2019,Saxony,East,Never,0.22420,513,1735,0.20457,0.24383
2019,Saxony-Anhalt,East,At least once per week,0.33549,426,981,0.30593,0.36505
2019,Saxony-Anhalt,East,At least once per month,0.05997,47,981,0.04510,0.07484
2019,Saxony-Anhalt,East,Seldom,0.12831,138,981,0.10737,0.14924
2019,Saxony-Anhalt,East,Never,0.32500,370,981,0.29568,0.35433
2019,Thuringa,East,At least once per week,0.42536,453,988,0.39452,0.45621
2019,Thuringa,East,At least once per month,0.03309,57,988,0.02193,0.04425
2019,Thuringa,East,Seldom,0.11292,145,988,0.09318,0.13267
2019,Thuringa,East,Never,0.27955,333,988,0.25155,0.30755
2021,Schleswig-Holstein,West,At least once per week,0.47414,427,709,0.43736,0.51092
2021,Schleswig-Holstein,West,At least once per month,0.04349,49,709,0.02847,0.05852
2021,Schleswig-Holstein,West,Seldom,0.11572,96,709,0.09216,0.13929
2021,Schleswig-Holstein,West,Never,0.13219,137,709,0.10724,0.15714
2021,Hamburg,West,At least once per week,0.41713,222,366,0.36655,0.46772
2021,Hamburg,West,Seldom,0.10188,46,366,0.07085,0.13291
2021,Hamburg,West,Never,0.23412,98,366,0.19068,0.27756
2021,Lower Saxony,West,At least once per week,0.46094,973,1677,0.43708,0.48481
2021,Lower Saxony,West,At least once per month,0.05638,125,1677,0.04534,0.06742
2021,Lower Saxony,West,Seldom,0.11680,235,1677,0.10142,0.13217
2021,Lower Saxony,West,Never,0.18312,344,1677,0.16460,0.20164
2021,Bremen,West,At least once per week,0.44625,65,65,0.32446,0.56804
2021,North Rhine-Westphalia,West,At least once per week,0.43435,2019,3582,0.41812,0.45059
2021,North Rhine-Westphalia,West,At least once per month,0.05765,268,3582,0.05002,0.06529
2021,North Rhine-Westphalia,West,Seldom,0.11990,476,3582,0.10927,0.13054
2021,North Rhine-Westphalia,West,Never,0.20882,819,3582,0.19551,0.22213
2021,Hesse,West,At least once per week,0.49642,704,1079,0.46658,0.52627
2021,Hesse,West,At least once per month,0.07677,84,1079,0.06088,0.09266
2021,Hesse,West,Seldom,0.13580,141,1079,0.11535,0.15625
2021,Hesse,West,Never,0.12598,150,1079,0.10617,0.14578
2021,"Rhineland-Palatinate, Saarland",West,At least once per week,0.47039,504,867,0.43715,0.50363
2021,"Rhineland-Palatinate, Saarland",West,At least once per month,0.06971,69,867,0.05275,0.08668
2021,"Rhineland-Palatinate, Saarland",West,Seldom,0.10365,122,867,0.08335,0.12395
2021,"Rhineland-Palatinate, Saarland",West,Never,0.19079,172,867,0.16462,0.21696
2021,Baden-Wuerttemberg,West,At least once per week,0.50017,1212,1960,0.47803,0.52231
2021,Baden-Wuerttemberg,West,At least once per month,0.06695,178,1960,0.05588,0.07801
2021,Baden-Wuerttemberg,West,Seldom,0.11903,269,1960,0.10469,0.13337
2021,Baden-Wuerttemberg,West,Never,0.13079,301,1960,0.11586,0.14573
2021,Bavaria,West,At least once per week,0.46820,1584,2679,0.44930,0.48710
2021,Bavaria,West,At least once per month,0.09264,267,2679,0.08165,0.10362
2021,Bavaria,West,Seldom,0.10668,371,2679,0.09499,0.11837
2021,Bavaria,West,Never,0.15245,457,2679,0.13883,0.16606
2021,Berlin,West,At least once per week,0.47560,297,497,0.43165,0.51955
2021,Berlin,West,At least once per month,0.07067,48,497,0.04812,0.09323
2021,Berlin,West,Seldom,0.13060,74,497,0.10094,0.16025
2021,Berlin,West,Never,0.15729,78,497,0.12525,0.18933
2021,Berlin,East,At least once per week,0.40575,171,294,0.34952,0.46198
2021,Berlin,East,At least once per month,0.06340,32,294,0.03550,0.09131
2021,Berlin,East,Seldom,0.12672,40,294,0.08863,0.16481
2021,Berlin,East,Never,0.18721,51,294,0.14254,0.23188
2021,Brandenburg,East,At least once per week,0.40537,344,660,0.36788,0.44285
2021,Brandenburg,East,At least once per month,0.09414,60,660,0.07184,0.11643
2021,Brandenburg,East,Seldom,0.16109,107,660,0.13302,0.18915
2021,Brandenburg,East,Never,0.15655,149,660,0.12881,0.18430
2021,Mecklenburg-Western Pomerania,East,At least once per week,0.41429,199,393,0.36553,0.46305
2021,Mecklenburg-Western Pomerania,East,At least once per month,0.07858,32,393,0.05194,0.10522
2021,Mecklenburg-Western Pomerania,East,Seldom,0.12736,63,393,0.09435,0.16036
2021,Mecklenburg-Western Pomerania,East,Never,0.23599,99,393,0.19395,0.27802
2021,Saxony,East,At least once per week,0.41905,582,1116,0.39009,0.44801
2021,Saxony,East,At least once per month,0.09203,89,1116,0.07506,0.10899
2021,Saxony,East,Seldom,0.15732,203,1116,0.13595,0.17869
2021,Saxony,East,Never,0.17104,242,1116,0.14894,0.19314
2021,Saxony-Anhalt,East,At least once per week,0.40141,264,563,0.36089,0.44194
2021,Saxony-Anhalt,East,At least once per month,0.09314,50,563,0.06911,0.11717
2021,Saxony-Anhalt,East,Seldom,0.12953,98,563,0.10177,0.15729
2021,Saxony-Anhalt,East,Never,0.22783,151,563,0.19315,0.26251
2021,Thuringa,East,At least once per week,0.42695,303,593,0.38710,0.46680
2021,Thuringa,East,At least once per month,0.04664,47,593,0.02966,0.06363
2021,Thuringa,East,Seldom,0.07068,70,593,0.05004,0.09133
2021,Thuringa,East,Never,0.26865,173,593,0.23294,0.30436
