"m11124","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2016","AkademikerIn","Sachsen-Anhalt","183","0.894053154412906","0.851505487802863","0.936600821022949"
"Nicht beeinträchtigt","2016","AkademikerIn","Thueringen","189","0.922047347939902","0.885700478830287","0.958394217049518"
"Beeinträchtigt","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2016","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2016","Hauptschule","Schleswig-Holstein","48","0.20516119676664","0.155401815359401","0.254920578173879"
"Beeinträchtigt","2016","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2016","Hauptschule","Niedersachsen","115","0.233878327107001","0.202271394997357","0.265485259216645"
"Beeinträchtigt","2016","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2016","Hauptschule","Nordrhein-Westfalen","283","0.242796886614287","0.221402842833084","0.26419093039549"
"Beeinträchtigt","2016","Hauptschule","Hessen","99","0.256137748107291","0.213361651776177","0.298913844438404"
"Beeinträchtigt","2016","Hauptschule","Rheinland-Pfalz,Saarland","82","0.168763385920237","0.138943002283595","0.198583769556878"
"Beeinträchtigt","2016","Hauptschule","Baden-Wuerttemberg","125","0.174104973595354","0.148537503847804","0.199672443342903"
"Beeinträchtigt","2016","Hauptschule","Bayern","181","0.155816461418463","0.13654812871074","0.175084794126187"
"Beeinträchtigt","2016","Hauptschule","Berlin","33","0.278113269207049","0.203083572302849","0.353142966111248"
"Beeinträchtigt","2016","Hauptschule","Brandenburg","39","0.222605812784873","0.167129177824483","0.278082447745262"
"Beeinträchtigt","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2016","Hauptschule","Sachsen","49","0.237919207687644","0.187128826854684","0.288709588520603"
"Beeinträchtigt","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2016","Hauptschule","Thueringen","37","0.173532954396159","0.124696305898245","0.222369602894073"
"Beeinträchtigt","2016","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2016","Realschule","Hamburg","","","",""
"Beeinträchtigt","2016","Realschule","Niedersachsen","72","0.112443208115539","0.08755649987634","0.137329916354738"
"Beeinträchtigt","2016","Realschule","Bremen","","","",""
"Beeinträchtigt","2016","Realschule","Nordrhein-Westfalen","104","0.13388016617874","0.112373055959146","0.155387276398335"
"Beeinträchtigt","2016","Realschule","Hessen","35","0.106652939349378","0.0740816414671038","0.139224237231653"
"Beeinträchtigt","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2016","Realschule","Baden-Wuerttemberg","56","0.0933803406050268","0.0706236784469129","0.116137002763141"
"Beeinträchtigt","2016","Realschule","Bayern","78","0.116791154132855","0.0954127529631215","0.138169555302589"
"Beeinträchtigt","2016","Realschule","Berlin","38","0.230962434051857","0.174096612921746","0.287828255181967"
"Beeinträchtigt","2016","Realschule","Brandenburg","34","0.100844757327077","0.0676439570027097","0.134045557651445"
"Beeinträchtigt","2016","Realschule","Mecklenburg-Vorpommern","32","0.19942918494218","0.145768955742389","0.25308941414197"
"Beeinträchtigt","2016","Realschule","Sachsen","56","0.0976355953032175","0.0737657317994206","0.121505458807015"
"Beeinträchtigt","2016","Realschule","Sachsen-Anhalt","31","0.130254993494313","0.0933770865060045","0.167132900482622"
"Beeinträchtigt","2016","Realschule","Thueringen","47","0.128374840335597","0.0932298598782757","0.163519820792918"
"Beeinträchtigt","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Nordrhein-Westfalen","64","0.0809916265769751","0.0643545228224665","0.0976287303314838"
"Beeinträchtigt","2016","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Baden-Wuerttemberg","31","0.120704943703214","0.0902298060810548","0.151180081325374"
"Beeinträchtigt","2016","(Fach-)Abitur","Bayern","30","0.0727500049057391","0.0502528269399617","0.0952471828715165"
"Beeinträchtigt","2016","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2016","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2016","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2016","AkademikerIn","Niedersachsen","31","0.0861486090115046","0.0616526331055772","0.110644584917432"
"Beeinträchtigt","2016","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2016","AkademikerIn","Nordrhein-Westfalen","88","0.0977990636170233","0.0800998714044564","0.11549825582959"
"Beeinträchtigt","2016","AkademikerIn","Hessen","43","0.0880711567247266","0.0625853366647879","0.113556976784665"
"Beeinträchtigt","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2016","AkademikerIn","Baden-Wuerttemberg","43","0.0800987489258849","0.060825537903688","0.0993719599480817"
"Beeinträchtigt","2016","AkademikerIn","Bayern","56","0.0768123590184147","0.0595580295541792","0.0940666884826503"
"Beeinträchtigt","2016","AkademikerIn","Berlin","35","0.128190615719858","0.0941273630888337","0.162253868350883"
"Beeinträchtigt","2016","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2016","AkademikerIn","Sachsen","38","0.0959885078781294","0.0666776301163088","0.12529938563995"
"Beeinträchtigt","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2016","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Schleswig-Holstein","39","0.98992703258076","0.958981468608866","1.02087259655265"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Niedersachsen","93","0.821279184056582","0.746929182469738","0.895629185643426"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Nordrhein-Westfalen","257","0.883735776688484","0.846257535912212","0.921214017464757"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Hessen","76","0.934579277742521","0.881060411368895","0.988098144116148"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","46","0.942813593943088","0.877125480059683","1.00850170782649"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Baden-Wuerttemberg","70","0.795615080577719","0.707250336333565","0.883979824821874"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Bayern","119","0.907469267307776","0.857657106850539","0.957281427765012"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Berlin","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Sachsen","33","1","1","1"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","2017","Hauptschule","Schleswig-Holstein","218","0.789440798940448","0.740628687996199","0.838252909884696"
"Nicht beeinträchtigt","2017","Hauptschule","Hamburg","71","0.812813660836089","0.729399262720596","0.896228058951582"
"Nicht beeinträchtigt","2017","Hauptschule","Niedersachsen","602","0.780644248217836","0.75048086596924","0.810807630466432"
"Nicht beeinträchtigt","2017","Hauptschule","Bremen","44","0.845514452466448","0.744320514471547","0.946708390461349"
"Nicht beeinträchtigt","2017","Hauptschule","Nordrhein-Westfalen","1267","0.752802581596661","0.731518392587814","0.774086770605507"
"Nicht beeinträchtigt","2017","Hauptschule","Hessen","331","0.755156357410008","0.714466862171618","0.795845852648397"
"Nicht beeinträchtigt","2017","Hauptschule","Rheinland-Pfalz,Saarland","527","0.829906174999805","0.800017097079715","0.859795252919895"
"Nicht beeinträchtigt","2017","Hauptschule","Baden-Wuerttemberg","695","0.835525758155837","0.810106320949726","0.860945195361949"
"Nicht beeinträchtigt","2017","Hauptschule","Bayern","1184","0.841670706370205","0.822555421852345","0.860785990888065"
"Nicht beeinträchtigt","2017","Hauptschule","Berlin","111","0.719609868764282","0.647725845053562","0.791493892475002"
"Nicht beeinträchtigt","2017","Hauptschule","Brandenburg","182","0.810121583734464","0.758874431870218","0.86136873559871"
"Nicht beeinträchtigt","2017","Hauptschule","Mecklenburg-Vorpommern","80","0.716418777215767","0.628946542759635","0.803891011671899"
"Nicht beeinträchtigt","2017","Hauptschule","Sachsen","239","0.806629228928464","0.760857484277546","0.852400973579381"
"Nicht beeinträchtigt","2017","Hauptschule","Sachsen-Anhalt","186","0.909385324028489","0.870089680814112","0.948680967242865"
"Nicht beeinträchtigt","2017","Hauptschule","Thueringen","184","0.851976496638169","0.805156529926416","0.898796463349922"
"Nicht beeinträchtigt","2017","Realschule","Schleswig-Holstein","234","0.903290373474641","0.867155205875241","0.939425541074041"
"Nicht beeinträchtigt","2017","Realschule","Hamburg","66","0.811330782914921","0.724504683674173","0.898156882155669"
"Nicht beeinträchtigt","2017","Realschule","Niedersachsen","677","0.859058200911959","0.834352236878272","0.883764164945645"
"Nicht beeinträchtigt","2017","Realschule","Bremen","44","0.790893180842311","0.675847455726326","0.905938905958295"
"Nicht beeinträchtigt","2017","Realschule","Nordrhein-Westfalen","986","0.860210610953993","0.839856592758239","0.880564629149747"
"Nicht beeinträchtigt","2017","Realschule","Hessen","369","0.914557222068375","0.88733248456094","0.94178195957581"
"Nicht beeinträchtigt","2017","Realschule","Rheinland-Pfalz,Saarland","264","0.915359805737586","0.883379262148791","0.947340349326381"
"Nicht beeinträchtigt","2017","Realschule","Baden-Wuerttemberg","632","0.912952534600045","0.891887797837949","0.934017271362142"
"Nicht beeinträchtigt","2017","Realschule","Bayern","875","0.877758215211343","0.85710171126424","0.898414719158446"
"Nicht beeinträchtigt","2017","Realschule","Berlin","184","0.765640626982263","0.710777065224897","0.820504188739629"
"Nicht beeinträchtigt","2017","Realschule","Brandenburg","329","0.870575088901189","0.836601258631421","0.904548919170957"
"Nicht beeinträchtigt","2017","Realschule","Mecklenburg-Vorpommern","208","0.809416498410683","0.760235909368954","0.858597087452413"
"Nicht beeinträchtigt","2017","Realschule","Sachsen","634","0.904880641920166","0.88310044479548","0.926660839044853"
"Nicht beeinträchtigt","2017","Realschule","Sachsen-Anhalt","340","0.921694187068358","0.894171047409793","0.949217326726923"
"Nicht beeinträchtigt","2017","Realschule","Thueringen","332","0.836345496746192","0.799768448315346","0.872922545177038"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Schleswig-Holstein","141","0.93269930221213","0.892869614020951","0.972528990403308"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Hamburg","80","0.91440691177877","0.854932832656275","0.973880990901266"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Niedersachsen","415","0.897341213740203","0.868786349724787","0.925896077755619"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Bremen","38","0.947173260970834","0.877853076247264","1.0164934456944"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Nordrhein-Westfalen","1073","0.914171499732767","0.898017253452759","0.930325746012774"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Hessen","294","0.919587275853996","0.889652409462353","0.949522142245638"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","220","0.929054657542382","0.896641439785737","0.961467875299027"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Baden-Wuerttemberg","447","0.914669329394982","0.889545494895576","0.939793163894389"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Bayern","520","0.919853490339239","0.897284489513397","0.942422491165081"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Berlin","150","0.913401497518004","0.869822809589152","0.956980185446857"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Brandenburg","123","0.952294836085861","0.915795845477446","0.988793826694275"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","55","0.985076652536768","0.953320914116016","1.01683239095752"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Sachsen","150","0.951904743830052","0.918541565698732","0.985267921961372"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Sachsen-Anhalt","87","0.972541531927741","0.93859109889198","1.0064919649635"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","Thueringen","93","0.963956343016912","0.926669502841392","1.00124318319243"
"Nicht beeinträchtigt","2017","AkademikerIn","Schleswig-Holstein","182","0.926662103888189","0.890532931103816","0.962791276672563"
"Nicht beeinträchtigt","2017","AkademikerIn","Hamburg","165","0.941195694470282","0.906537495835737","0.975853893104828"
"Nicht beeinträchtigt","2017","AkademikerIn","Niedersachsen","535","0.924242985106694","0.902385590051818","0.946100380161569"
"Nicht beeinträchtigt","2017","AkademikerIn","Bremen","55","0.970263447174326","0.925775309733644","1.01475158461501"
"Nicht beeinträchtigt","2017","AkademikerIn","Nordrhein-Westfalen","1091","0.907076846321441","0.890560775266042","0.92359291737684"
"Nicht beeinträchtigt","2017","AkademikerIn","Hessen","477","0.96041066863024","0.943370194675665","0.977451142584816"
"Nicht beeinträchtigt","2017","AkademikerIn","Rheinland-Pfalz,Saarland","249","0.89899116333419","0.863695083633873","0.934287243034507"
"Nicht beeinträchtigt","2017","AkademikerIn","Baden-Wuerttemberg","803","0.921115817999261","0.903047525312568","0.939184110685954"
"Nicht beeinträchtigt","2017","AkademikerIn","Bayern","978","0.930516238134648","0.915040108725912","0.945992367543384"
"Nicht beeinträchtigt","2017","AkademikerIn","Berlin","362","0.884291539542896","0.852865702979625","0.915717376106166"
"Nicht beeinträchtigt","2017","AkademikerIn","Brandenburg","231","0.929714864865373","0.898027602761884","0.961402126968863"
"Nicht beeinträchtigt","2017","AkademikerIn","Mecklenburg-Vorpommern","120","0.851938829549453","0.791804774973105","0.912072884125801"
"Nicht beeinträchtigt","2017","AkademikerIn","Sachsen","391","0.899717908140423","0.871392831582673","0.928042984698172"
"Nicht beeinträchtigt","2017","AkademikerIn","Sachsen-Anhalt","193","0.904802455455785","0.865480875201029","0.94412403571054"
"Nicht beeinträchtigt","2017","AkademikerIn","Thueringen","202","0.909627034010658","0.872080052457813","0.947174015563502"
"Beeinträchtigt","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Hamburg","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Bremen","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Hessen","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Bayern","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Berlin","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Sachsen","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","Thueringen","","","",""
"Beeinträchtigt","2017","Hauptschule","Schleswig-Holstein","50","0.210559201059552","0.161747090115304","0.259371312003801"
"Beeinträchtigt","2017","Hauptschule","Hamburg","","","",""
"Beeinträchtigt","2017","Hauptschule","Niedersachsen","121","0.219355751782164","0.189192369533568","0.24951913403076"
"Beeinträchtigt","2017","Hauptschule","Bremen","","","",""
"Beeinträchtigt","2017","Hauptschule","Nordrhein-Westfalen","311","0.24719741840334","0.225913229394493","0.268481607412186"
"Beeinträchtigt","2017","Hauptschule","Hessen","98","0.244843642589993","0.204154147351603","0.285533137828382"
"Beeinträchtigt","2017","Hauptschule","Rheinland-Pfalz,Saarland","80","0.170093825000195","0.140204747080105","0.199982902920285"
"Beeinträchtigt","2017","Hauptschule","Baden-Wuerttemberg","122","0.164474241844163","0.139054804638051","0.189893679050275"
"Beeinträchtigt","2017","Hauptschule","Bayern","217","0.158329293629795","0.139214009111935","0.177444578147655"
"Beeinträchtigt","2017","Hauptschule","Berlin","39","0.280390131235718","0.208506107524998","0.352274154946438"
"Beeinträchtigt","2017","Hauptschule","Brandenburg","43","0.189878416265536","0.13863126440129","0.241125568129782"
"Beeinträchtigt","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2017","Hauptschule","Sachsen","47","0.193370771071536","0.147599026420619","0.239142515722454"
"Beeinträchtigt","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2017","Hauptschule","Thueringen","37","0.148023503361831","0.101203536650078","0.194843470073584"
"Beeinträchtigt","2017","Realschule","Schleswig-Holstein","","","",""
"Beeinträchtigt","2017","Realschule","Hamburg","","","",""
"Beeinträchtigt","2017","Realschule","Niedersachsen","85","0.140941799088042","0.116235835054355","0.165647763121728"
"Beeinträchtigt","2017","Realschule","Bremen","","","",""
"Beeinträchtigt","2017","Realschule","Nordrhein-Westfalen","129","0.139789389046007","0.119435370850253","0.160143407241761"
"Beeinträchtigt","2017","Realschule","Hessen","36","0.0854427779316251","0.0582180404241904","0.11266751543906"
"Beeinträchtigt","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2017","Realschule","Baden-Wuerttemberg","56","0.0870474653999547","0.0659827286378582","0.108112202162051"
"Beeinträchtigt","2017","Realschule","Bayern","91","0.122241784788657","0.101585280841554","0.14289828873576"
"Beeinträchtigt","2017","Realschule","Berlin","45","0.234359373017737","0.179495811260371","0.289222934775103"
"Beeinträchtigt","2017","Realschule","Brandenburg","46","0.129424911098811","0.0954510808290433","0.163398741368579"
"Beeinträchtigt","2017","Realschule","Mecklenburg-Vorpommern","37","0.190583501589317","0.141402912547587","0.239764090631046"
"Beeinträchtigt","2017","Realschule","Sachsen","63","0.095119358079834","0.0733391609551475","0.116899555204521"
"Beeinträchtigt","2017","Realschule","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2017","Realschule","Thueringen","61","0.163654503253808","0.127077454822962","0.200231551684654"
"Beeinträchtigt","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Hamburg","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Bremen","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Nordrhein-Westfalen","82","0.0858285002672333","0.0696742539872257","0.101982746547241"
"Beeinträchtigt","2017","(Fach-)Abitur","Hessen","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Bayern","36","0.0801465096607608","0.057577508834919","0.102715510486603"
"Beeinträchtigt","2017","(Fach-)Abitur","Berlin","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Brandenburg","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Sachsen","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","Thueringen","","","",""
"Beeinträchtigt","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Beeinträchtigt","2017","AkademikerIn","Hamburg","","","",""
"Beeinträchtigt","2017","AkademikerIn","Niedersachsen","","","",""
"Beeinträchtigt","2017","AkademikerIn","Bremen","","","",""
"Beeinträchtigt","2017","AkademikerIn","Nordrhein-Westfalen","96","0.0929231536785589","0.0764070826231597","0.109439224733958"
"Beeinträchtigt","2017","AkademikerIn","Hessen","","","",""
"Beeinträchtigt","2017","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.10100883666581","0.0657127569654927","0.136304916366127"
"Beeinträchtigt","2017","AkademikerIn","Baden-Wuerttemberg","52","0.0788841820007394","0.0608158893140464","0.0969524746874323"
"Beeinträchtigt","2017","AkademikerIn","Bayern","59","0.0694837618653521","0.0540076324566159","0.0849598912740883"
"Beeinträchtigt","2017","AkademikerIn","Berlin","36","0.115708460457105","0.0842826238938346","0.147134297020375"
"Beeinträchtigt","2017","AkademikerIn","Brandenburg","","","",""
"Beeinträchtigt","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Beeinträchtigt","2017","AkademikerIn","Sachsen","41","0.100282091859577","0.071957015301828","0.128607168417327"
"Beeinträchtigt","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Beeinträchtigt","2017","AkademikerIn","Thueringen","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Schleswig-Holstein","33","0.954473305358058","0.88440468182519","1.02454192889093"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Hamburg","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Niedersachsen","104","0.873577507578337","0.811474212399641","0.935680802757032"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Bremen","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Nordrhein-Westfalen","245","0.879787095995726","0.841280320952792","0.91829387103866"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Hessen","58","0.945129645869641","0.888896498611039","1.00136279312824"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","53","0.915154830342932","0.841512487662612","0.988797173023252"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Baden-Wuerttemberg","57","0.824924577535784","0.733240095406881","0.916609059664687"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Bayern","88","0.846453128893934","0.776144383718535","0.916761874069333"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Berlin","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Sachsen","36","0.995341941854728","0.973401981720945","1.01728190198851"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","Thueringen","","","",""
"Nicht beeinträchtigt","2018","Hauptschule","Schleswig-Holstein","210","0.774361689676304","0.723747091404708","0.8249762879479"
"Nicht beeinträchtigt","2018","Hauptschule","Hamburg","85","0.851740383967274","0.781384551146657","0.922096216787891"
"Nicht beeinträchtigt","2018","Hauptschule","Niedersachsen","571","0.78610909059351","0.755513339552358","0.816704841634662"
"Nicht beeinträchtigt","2018","Hauptschule","Bremen","42","0.936246879675692","0.86564519085651","1.00684856849487"
"Nicht beeinträchtigt","2018","Hauptschule","Nordrhein-Westfalen","1204","0.751538755551748","0.729865028927791","0.773212482175704"
"Nicht beeinträchtigt","2018","Hauptschule","Hessen","307","0.757946844655183","0.71628295397044","0.799610735339927"
"Nicht beeinträchtigt","2018","Hauptschule","Rheinland-Pfalz,Saarland","490","0.805676310856788","0.77333502081443","0.838017600899146"
"Nicht beeinträchtigt","2018","Hauptschule","Baden-Wuerttemberg","608","0.833275771356454","0.806237408219218","0.86031413449369"
"Nicht beeinträchtigt","2018","Hauptschule","Bayern","1079","0.832365568440811","0.812052188950057","0.852678947931564"
"Nicht beeinträchtigt","2018","Hauptschule","Berlin","107","0.712254211722194","0.638568023567588","0.785940399876801"
"Nicht beeinträchtigt","2018","Hauptschule","Brandenburg","180","0.82117711844102","0.77065495745575","0.871699279426291"
"Nicht beeinträchtigt","2018","Hauptschule","Mecklenburg-Vorpommern","84","0.735102175228071","0.651490051962916","0.818714298493226"
"Nicht beeinträchtigt","2018","Hauptschule","Sachsen","225","0.806737236372727","0.760068946321622","0.853405526423832"
"Nicht beeinträchtigt","2018","Hauptschule","Sachsen-Anhalt","172","0.885064339080101","0.840183388565126","0.929945289595075"
"Nicht beeinträchtigt","2018","Hauptschule","Thueringen","174","0.859567142557685","0.812798536071533","0.906335749043837"
"Nicht beeinträchtigt","2018","Realschule","Schleswig-Holstein","233","0.90135388463483","0.864968589730739","0.93773917953892"
"Nicht beeinträchtigt","2018","Realschule","Hamburg","73","0.849577750894563","0.773129764257391","0.926025737531735"
"Nicht beeinträchtigt","2018","Realschule","Niedersachsen","620","0.870677091967524","0.845765700186213","0.895588483748836"
"Nicht beeinträchtigt","2018","Realschule","Bremen","45","0.874260771117057","0.781427010621779","0.967094531612334"
"Nicht beeinträchtigt","2018","Realschule","Nordrhein-Westfalen","934","0.865128271321236","0.844613154169523","0.885643388472949"
"Nicht beeinträchtigt","2018","Realschule","Hessen","336","0.90741926584744","0.878122581179477","0.936715950515404"
"Nicht beeinträchtigt","2018","Realschule","Rheinland-Pfalz,Saarland","239","0.897087208338174","0.860978192592","0.933196224084349"
"Nicht beeinträchtigt","2018","Realschule","Baden-Wuerttemberg","571","0.911019858628851","0.888769693625986","0.933270023631717"
"Nicht beeinträchtigt","2018","Realschule","Bayern","842","0.88367867886394","0.863062076942484","0.904295280785395"
"Nicht beeinträchtigt","2018","Realschule","Berlin","187","0.779274343858369","0.725203210989717","0.833345476727021"
"Nicht beeinträchtigt","2018","Realschule","Brandenburg","326","0.849324712760704","0.81359120745436","0.885058218067048"
"Nicht beeinträchtigt","2018","Realschule","Mecklenburg-Vorpommern","212","0.859951118597581","0.816495918515298","0.903406318679864"
"Nicht beeinträchtigt","2018","Realschule","Sachsen","618","0.898473075023758","0.875822413572439","0.921123736475077"
