"ple0098_v5","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2001","Hauptschule","Brandenburg","6","0.0158433795800552","0.00086556385281544","0.0308211953072949"
"Ja","2001","Hauptschule","Mecklenburg-Vorpommern","2","","",""
"Ja","2001","Hauptschule","Sachsen","7","0.0107048732181035","0.00135134817127341","0.0200583982649335"
"Ja","2001","Hauptschule","Sachsen-Anhalt","5","0.0139063942892254","0.00129101144228336","0.0265217771361675"
"Ja","2001","Hauptschule","Thueringen","2","","",""
"Ja","2001","Realschule","Schleswig-Holstein","11","","",""
"Ja","2001","Realschule","Hamburg","11","","",""
"Ja","2001","Realschule","Niedersachsen","48","0.105404144500142","0.0774034122989096","0.133404876701374"
"Ja","2001","Realschule","Bremen","3","","",""
"Ja","2001","Realschule","Nordrhein-Westfalen","127","","",""
"Ja","2001","Realschule","Hessen","32","0.11050182534012","0.0753745362893943","0.145629114390847"
"Ja","2001","Realschule","Rheinland-Pfalz,Saarland","25","","",""
"Ja","2001","Realschule","Baden-Wuerttemberg","93","0.219820387719461","0.182617564547837","0.257023210891084"
"Ja","2001","Realschule","Bayern","97","0.186500699235412","0.154855675708303","0.21814572276252"
"Ja","2001","Realschule","Saarland","","","",""
"Ja","2001","Realschule","Berlin","14","","",""
"Ja","2001","Realschule","Brandenburg","16","","",""
"Ja","2001","Realschule","Mecklenburg-Vorpommern","6","0.042855259887369","0.0149946289597299","0.0707158908150081"
"Ja","2001","Realschule","Sachsen","38","0.0601628641549428","0.0415354969157672","0.0787902313941185"
"Ja","2001","Realschule","Sachsen-Anhalt","11","","",""
"Ja","2001","Realschule","Thueringen","13","","",""
"Ja","2001","(Fach-)Abitur","Schleswig-Holstein","6","0.112395283075738","0.0230418350861025","0.201748731065373"
"Ja","2001","(Fach-)Abitur","Hamburg","1","","",""
"Ja","2001","(Fach-)Abitur","Niedersachsen","25","","",""
"Ja","2001","(Fach-)Abitur","Bremen","2","","",""
"Ja","2001","(Fach-)Abitur","Nordrhein-Westfalen","82","0.144964603922334","0.115460837486155","0.174468370358513"
"Ja","2001","(Fach-)Abitur","Hessen","20","","",""
"Ja","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.0892118729651978","0.0371140974870129","0.141309648443383"
"Ja","2001","(Fach-)Abitur","Baden-Wuerttemberg","23","","",""
"Ja","2001","(Fach-)Abitur","Bayern","33","0.152539514274975","0.104811787195249","0.200267241354702"
"Ja","2001","(Fach-)Abitur","Saarland","","","",""
"Ja","2001","(Fach-)Abitur","Berlin","8","0.0650884372100703","0.0116961712751319","0.118480703145009"
"Ja","2001","(Fach-)Abitur","Brandenburg","5","0.0893499595871912","0.0165644342352126","0.16213548493917"
"Ja","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Ja","2001","(Fach-)Abitur","Sachsen","2","","",""
"Ja","2001","(Fach-)Abitur","Sachsen-Anhalt","8","0.111622548055198","0.0408253574067004","0.182419738703695"
"Ja","2001","(Fach-)Abitur","Thueringen","3","","",""
"Ja","2001","AkademikerIn","Schleswig-Holstein","12","","",""
"Ja","2001","AkademikerIn","Hamburg","4","0.0772300935672656","-0.0112109911980299","0.165671178332561"
"Ja","2001","AkademikerIn","Niedersachsen","26","","",""
"Ja","2001","AkademikerIn","Bremen","2","","",""
"Ja","2001","AkademikerIn","Nordrhein-Westfalen","115","","",""
"Ja","2001","AkademikerIn","Hessen","25","","",""
"Ja","2001","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.0591228071552803","0.00678147360349882","0.111464140707062"
"Ja","2001","AkademikerIn","Baden-Wuerttemberg","59","0.280428342775075","0.223358379950116","0.337498305600034"
"Ja","2001","AkademikerIn","Bayern","50","0.202829879341046","0.154866731178509","0.250793027503583"
"Ja","2001","AkademikerIn","Saarland","","","",""
"Ja","2001","AkademikerIn","Berlin","23","","",""
"Ja","2001","AkademikerIn","Brandenburg","14","","",""
"Ja","2001","AkademikerIn","Mecklenburg-Vorpommern","3","","",""
"Ja","2001","AkademikerIn","Sachsen","22","","",""
"Ja","2001","AkademikerIn","Sachsen-Anhalt","11","","",""
"Ja","2001","AkademikerIn","Thueringen","9","0.0796190463191343","0.0355578396197818","0.123680253018487"
"Nein","2001","(noch) kein Abschluss","Schleswig-Holstein","24","","",""
"Nein","2001","(noch) kein Abschluss","Hamburg","5","1","1","1"
"Nein","2001","(noch) kein Abschluss","Niedersachsen","69","0.904285124390194","0.836796733428225","0.971773515352164"
"Nein","2001","(noch) kein Abschluss","Bremen","3","","",""
"Nein","2001","(noch) kein Abschluss","Nordrhein-Westfalen","188","","",""
"Nein","2001","(noch) kein Abschluss","Hessen","59","0.957596763820622","0.906609312685789","1.00858421495546"
"Nein","2001","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","45","0.928510359016652","0.855624645941938","1.00139607209137"
"Nein","2001","(noch) kein Abschluss","Baden-Wuerttemberg","104","","",""
"Nein","2001","(noch) kein Abschluss","Bayern","67","0.891594423497622","0.819783365338893","0.96340548165635"
"Nein","2001","(noch) kein Abschluss","Saarland","","","",""
"Nein","2001","(noch) kein Abschluss","Berlin","32","0.913767814057762","0.820771294560235","1.00676433355529"
"Nein","2001","(noch) kein Abschluss","Brandenburg","23","","",""
"Nein","2001","(noch) kein Abschluss","Mecklenburg-Vorpommern","8","1","1","1"
"Nein","2001","(noch) kein Abschluss","Sachsen","35","0.930184220031993","0.851211085437685","1.0091573546263"
"Nein","2001","(noch) kein Abschluss","Sachsen-Anhalt","30","0.984772186065017","0.941664579363439","1.02787979276659"
"Nein","2001","(noch) kein Abschluss","Thueringen","37","0.976437990627714","0.928211596721765","1.02466438453366"
"Nein","2001","Hauptschule","Schleswig-Holstein","271","","",""
"Nein","2001","Hauptschule","Hamburg","82","0.981459242141898","0.952611732742699","1.0103067515411"
"Nein","2001","Hauptschule","Niedersachsen","731","0.930670440747618","0.912844273799934","0.948496607695302"
"Nein","2001","Hauptschule","Bremen","60","0.945085985034951","0.889272985357753","1.00089898471215"
"Nein","2001","Hauptschule","Nordrhein-Westfalen","1844","","",""
"Nein","2001","Hauptschule","Hessen","578","0.953781650352865","0.937051413014324","0.970511887691407"
"Nein","2001","Hauptschule","Rheinland-Pfalz,Saarland","648","0.942213785718851","0.924701503292221","0.959726068145481"
"Nein","2001","Hauptschule","Baden-Wuerttemberg","1127","","",""
"Nein","2001","Hauptschule","Bayern","1354","","",""
"Nein","2001","Hauptschule","Saarland","","","",""
"Nein","2001","Hauptschule","Berlin","158","","",""
"Nein","2001","Hauptschule","Brandenburg","261","","",""
"Nein","2001","Hauptschule","Mecklenburg-Vorpommern","133","","",""
"Nein","2001","Hauptschule","Sachsen","458","0.989295126781896","0.979941601735066","0.998648651828727"
"Nein","2001","Hauptschule","Sachsen-Anhalt","326","0.986093605710775","0.973478222863832","0.998708988557717"
"Nein","2001","Hauptschule","Thueringen","321","0.993093940191327","0.984062496816052","1.0021253835666"
"Nein","2001","Realschule","Schleswig-Holstein","131","","",""
"Nein","2001","Realschule","Hamburg","60","0.887781356100835","0.814363037380841","0.961199674820829"
"Nein","2001","Realschule","Niedersachsen","414","0.894595855499858","0.866595123298626","0.92259658770109"
"Nein","2001","Realschule","Bremen","32","0.882882337255134","0.776351170999989","0.989413503510279"
"Nein","2001","Realschule","Nordrhein-Westfalen","690","0.826993065193205","0.801056064568151","0.852930065818259"
"Nein","2001","Realschule","Hessen","274","","",""
"Nein","2001","Realschule","Rheinland-Pfalz,Saarland","210","","",""
"Nein","2001","Realschule","Baden-Wuerttemberg","383","0.780179612280539","0.742976789108916","0.817382435452163"
"Nein","2001","Realschule","Bayern","485","0.813499300764588","0.78185427723748","0.845144324291697"
"Nein","2001","Realschule","Saarland","","","",""
"Nein","2001","Realschule","Berlin","210","","",""
"Nein","2001","Realschule","Brandenburg","310","0.940071097804125","0.914305643623562","0.965836551984687"
"Nein","2001","Realschule","Mecklenburg-Vorpommern","197","","",""
"Nein","2001","Realschule","Sachsen","588","0.939837135845057","0.921209768605882","0.958464503084233"
"Nein","2001","Realschule","Sachsen-Anhalt","308","0.955018035816522","0.932273465120584","0.977762606512459"
"Nein","2001","Realschule","Thueringen","341","0.976667426887673","0.960942047587864","0.992392806187481"
"Nein","2001","(Fach-)Abitur","Schleswig-Holstein","42","0.887604716924262","0.798251268934627","0.976958164913897"
"Nein","2001","(Fach-)Abitur","Hamburg","29","","",""
"Nein","2001","(Fach-)Abitur","Niedersachsen","138","","",""
"Nein","2001","(Fach-)Abitur","Bremen","20","","",""
"Nein","2001","(Fach-)Abitur","Nordrhein-Westfalen","465","0.855035396077666","0.825531629641487","0.884539162513845"
"Nein","2001","(Fach-)Abitur","Hessen","132","","",""
"Nein","2001","(Fach-)Abitur","Rheinland-Pfalz,Saarland","107","","",""
"Nein","2001","(Fach-)Abitur","Baden-Wuerttemberg","208","","",""
"Nein","2001","(Fach-)Abitur","Bayern","185","","",""
"Nein","2001","(Fach-)Abitur","Saarland","","","",""
"Nein","2001","(Fach-)Abitur","Berlin","74","0.93491156278993","0.881519296854992","0.988303828724868"
"Nein","2001","(Fach-)Abitur","Brandenburg","54","0.910650040412809","0.83786451506083","0.983435565764787"
"Nein","2001","(Fach-)Abitur","Mecklenburg-Vorpommern","23","","",""
"Nein","2001","(Fach-)Abitur","Sachsen","87","0.977728928608977","0.94707170120788","1.00838615601007"
"Nein","2001","(Fach-)Abitur","Sachsen-Anhalt","68","0.888377451944802","0.817580261296305","0.959174642593299"
"Nein","2001","(Fach-)Abitur","Thueringen","44","0.939091602188416","0.870717485582266","1.00746571879457"
"Nein","2001","AkademikerIn","Schleswig-Holstein","30","0.673914057470575","0.532141640926442","0.815686474014709"
"Nein","2001","AkademikerIn","Hamburg","31","0.922769906432734","0.834328821667439","1.01121099119803"
"Nein","2001","AkademikerIn","Niedersachsen","125","","",""
"Nein","2001","AkademikerIn","Bremen","20","","",""
"Nein","2001","AkademikerIn","Nordrhein-Westfalen","296","","",""
"Nein","2001","AkademikerIn","Hessen","131","","",""
"Nein","2001","AkademikerIn","Rheinland-Pfalz,Saarland","73","0.94087719284472","0.888535859292938","0.993218526396501"
"Nein","2001","AkademikerIn","Baden-Wuerttemberg","179","","",""
"Nein","2001","AkademikerIn","Bayern","220","","",""
"Nein","2001","AkademikerIn","Saarland","","","",""
"Nein","2001","AkademikerIn","Berlin","153","","",""
"Nein","2001","AkademikerIn","Brandenburg","209","","",""
"Nein","2001","AkademikerIn","Mecklenburg-Vorpommern","90","0.962157872933766","0.923377002237579","1.00093874362995"
"Nein","2001","AkademikerIn","Sachsen","295","","",""
"Nein","2001","AkademikerIn","Sachsen-Anhalt","190","","",""
"Nein","2001","AkademikerIn","Thueringen","136","","",""
"Ja","2002","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Ja","2002","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2002","(noch) kein Abschluss","Niedersachsen","4","0.0575727719132637","0.00554500202522418","0.109600541801303"
"Ja","2002","(noch) kein Abschluss","Bremen","","","",""
"Ja","2002","(noch) kein Abschluss","Nordrhein-Westfalen","18","","",""
"Ja","2002","(noch) kein Abschluss","Hessen","2","","",""
"Ja","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.016660212489007","-0.0177987526107263","0.0511191775887403"
"Ja","2002","(noch) kein Abschluss","Baden-Wuerttemberg","5","0.0211283682212842","-0.00493022760735995","0.0471869640499283"
"Ja","2002","(noch) kein Abschluss","Bayern","5","0.0371797240638007","-0.008124258818782","0.0824837069463834"
"Ja","2002","(noch) kein Abschluss","Saarland","","","",""
"Ja","2002","(noch) kein Abschluss","Berlin","1","","",""
"Ja","2002","(noch) kein Abschluss","Brandenburg","1","","",""
"Ja","2002","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Ja","2002","(noch) kein Abschluss","Sachsen","3","","",""
"Ja","2002","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja","2002","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2002","Hauptschule","Schleswig-Holstein","19","","",""
"Ja","2002","Hauptschule","Hamburg","2","","",""
"Ja","2002","Hauptschule","Niedersachsen","59","0.0634854159041199","0.0460695585103115","0.0809012732979283"
"Ja","2002","Hauptschule","Bremen","4","0.0351208727468611","-0.00997919659316672","0.0802209420868889"
"Ja","2002","Hauptschule","Nordrhein-Westfalen","165","","",""
"Ja","2002","Hauptschule","Hessen","30","0.0530999652231626","0.0347079540763819","0.0714919763699434"
"Ja","2002","Hauptschule","Rheinland-Pfalz,Saarland","38","0.0595120798368036","0.041408046262142","0.0776161134114652"
"Ja","2002","Hauptschule","Baden-Wuerttemberg","112","","",""
"Ja","2002","Hauptschule","Bayern","138","","",""
"Ja","2002","Hauptschule","Saarland","","","",""
"Ja","2002","Hauptschule","Berlin","8","0.0546642505832284","0.0195502838658126","0.0897782173006443"
"Ja","2002","Hauptschule","Brandenburg","7","0.0189136778805733","0.00219431956000905","0.0356330362011375"
"Ja","2002","Hauptschule","Mecklenburg-Vorpommern","1","","",""
"Ja","2002","Hauptschule","Sachsen","8","0.0211058844523242","0.00767540892620663","0.0345363599784418"
"Ja","2002","Hauptschule","Sachsen-Anhalt","5","0.00663057772288336","-0.00244783624079607","0.0157089916865628"
"Ja","2002","Hauptschule","Thueringen","4","0.00807847216525913","-0.00203425097712934","0.0181911953076476"
"Ja","2002","Realschule","Schleswig-Holstein","15","","",""
"Ja","2002","Realschule","Hamburg","14","","",""
"Ja","2002","Realschule","Niedersachsen","75","0.136664791004293","0.106188912941795","0.167140669066791"
"Ja","2002","Realschule","Bremen","5","0.101130424204518","0.0110141727411926","0.191246675667843"
"Ja","2002","Realschule","Nordrhein-Westfalen","139","","",""
"Ja","2002","Realschule","Hessen","48","0.124900777268719","0.0891222558697662","0.160679298667671"
"Ja","2002","Realschule","Rheinland-Pfalz,Saarland","36","0.0936244821438499","0.0566153918588473","0.130633572428853"
"Ja","2002","Realschule","Baden-Wuerttemberg","110","","",""
"Ja","2002","Realschule","Bayern","144","","",""
"Ja","2002","Realschule","Saarland","","","",""
"Ja","2002","Realschule","Berlin","13","","",""
"Ja","2002","Realschule","Brandenburg","19","","",""
"Ja","2002","Realschule","Mecklenburg-Vorpommern","11","","",""
"Ja","2002","Realschule","Sachsen","37","0.0572484247027747","0.0388125572401979","0.0756842921653516"
"Ja","2002","Realschule","Sachsen-Anhalt","21","","",""
"Ja","2002","Realschule","Thueringen","19","","",""
"Ja","2002","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"Ja","2002","(Fach-)Abitur","Hamburg","4","0.0476688557627971","-0.0261529151337876","0.121490626659382"
"Ja","2002","(Fach-)Abitur","Niedersachsen","23","","",""
"Ja","2002","(Fach-)Abitur","Bremen","2","","",""
"Ja","2002","(Fach-)Abitur","Nordrhein-Westfalen","102","","",""
"Ja","2002","(Fach-)Abitur","Hessen","29","","",""
"Ja","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","14","","",""
"Ja","2002","(Fach-)Abitur","Baden-Wuerttemberg","34","0.128015870788842","0.0878651385228648","0.168166603054819"
"Ja","2002","(Fach-)Abitur","Bayern","37","0.158454443317511","0.110950879878933","0.20595800675609"
"Ja","2002","(Fach-)Abitur","Saarland","","","",""
"Ja","2002","(Fach-)Abitur","Berlin","4","0.0326674183893979","-0.00346124810456915","0.0687960848833649"
"Ja","2002","(Fach-)Abitur","Brandenburg","8","0.106046353327461","0.0311954954446521","0.180897211210271"
"Ja","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","4","0.388179165617371","0.132901796571307","0.643456534663435"
"Ja","2002","(Fach-)Abitur","Sachsen","9","0.102598042085478","0.0415812556078604","0.163614828563096"
"Ja","2002","(Fach-)Abitur","Sachsen-Anhalt","8","0.13632219516807","0.0541604123083133","0.218483978027826"
"Ja","2002","(Fach-)Abitur","Thueringen","3","","",""
"Ja","2002","AkademikerIn","Schleswig-Holstein","17","","",""
"Ja","2002","AkademikerIn","Hamburg","6","0.04089190373275","-0.0163378159347852","0.0981216234002852"
"Ja","2002","AkademikerIn","Niedersachsen","36","0.191286924137676","0.13198830049941","0.250585547775942"
"Ja","2002","AkademikerIn","Bremen","","","",""
"Ja","2002","AkademikerIn","Nordrhein-Westfalen","163","","",""
"Ja","2002","AkademikerIn","Hessen","43","0.166153167506025","0.11443787243346","0.217868462578591"
"Ja","2002","AkademikerIn","Rheinland-Pfalz,Saarland","18","","",""
"Ja","2002","AkademikerIn","Baden-Wuerttemberg","79","0.270204961932243","0.2190077533389","0.321402170525585"
"Ja","2002","AkademikerIn","Bayern","87","0.272852279455299","0.224794219183111","0.320910339727487"
"Ja","2002","AkademikerIn","Saarland","","","",""
"Ja","2002","AkademikerIn","Berlin","22","","",""
"Ja","2002","AkademikerIn","Brandenburg","20","","",""
"Ja","2002","AkademikerIn","Mecklenburg-Vorpommern","4","0.0379855126110497","0.00176488226040724","0.0742061429616922"
"Ja","2002","AkademikerIn","Sachsen","27","","",""
"Ja","2002","AkademikerIn","Sachsen-Anhalt","12","","",""
"Ja","2002","AkademikerIn","Thueringen","10","","",""
"Nein","2002","(noch) kein Abschluss","Schleswig-Holstein","25","","",""
"Nein","2002","(noch) kein Abschluss","Hamburg","7","1","1","1"
"Nein","2002","(noch) kein Abschluss","Niedersachsen","73","0.942427228086736","0.890399458198697","0.994454997974776"
"Nein","2002","(noch) kein Abschluss","Bremen","4","1","1","1"
"Nein","2002","(noch) kein Abschluss","Nordrhein-Westfalen","185","","",""
"Nein","2002","(noch) kein Abschluss","Hessen","53","0.94862792062731","0.890286329379387","1.00696951187523"
"Nein","2002","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","48","0.983339787510993","0.94888082241126","1.01779875261073"
