year,bula_h,pgisced97,ple0098_v5,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Berlin,Second Stage of Tertiary Education,Yes,0.23773,55,264,0.18629,0.28918
2010,Berlin,Second Stage of Tertiary Education,No,0.76227,209,264,0.71082,0.81371
2010,Brandenburg,Lower Secondary Level,No,0.89768,58,58,0.81900,0.97636
2010,Brandenburg,Upper Secondary Level,Yes,0.11072,53,452,0.08176,0.13968
2010,Brandenburg,Upper Secondary Level,No,0.88928,399,452,0.86032,0.91824
2010,Brandenburg,Post-secondary Non-tertiary Level,No,0.87510,52,52,0.78436,0.96584
2010,Brandenburg,First Stage of Tertiary Education,No,0.82919,55,55,0.72881,0.92957
2010,Brandenburg,Second Stage of Tertiary Education,Yes,0.19718,46,215,0.14388,0.25049
2010,Brandenburg,Second Stage of Tertiary Education,No,0.80282,169,215,0.74951,0.85612
2010,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.93279,289,289,0.90387,0.96171
2010,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.92380,33,33,0.83187,1.01573
2010,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.77659,89,89,0.68956,0.86362
2010,Saxony,Lower Secondary Level,No,0.93218,88,88,0.87935,0.98502
2010,Saxony,Upper Secondary Level,Yes,0.11873,111,866,0.09718,0.14029
2010,Saxony,Upper Secondary Level,No,0.88127,755,866,0.85971,0.90282
2010,Saxony,Post-secondary Non-tertiary Level,No,0.82182,52,52,0.71680,0.92685
2010,Saxony,First Stage of Tertiary Education,No,0.85750,111,111,0.79218,0.92283
2010,Saxony,Second Stage of Tertiary Education,Yes,0.20297,77,371,0.16199,0.24395
2010,Saxony,Second Stage of Tertiary Education,No,0.79703,294,371,0.75605,0.83801
2010,Saxony-Anhalt,Lower Secondary Level,No,0.99418,64,64,0.97540,1.01296
2010,Saxony-Anhalt,Upper Secondary Level,Yes,0.10942,50,476,0.08135,0.13749
2010,Saxony-Anhalt,Upper Secondary Level,No,0.89058,426,476,0.86251,0.91865
2010,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.75622,36,36,0.61398,0.89847
2010,Saxony-Anhalt,First Stage of Tertiary Education,No,0.89634,58,58,0.81720,0.97547
2010,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.24772,39,174,0.18339,0.31205
2010,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.75228,135,174,0.68795,0.81661
2010,Thuringa,Lower Secondary Level,No,0.94621,49,49,0.88239,1.01004
2010,Thuringa,Upper Secondary Level,Yes,0.05891,43,539,0.03901,0.07880
2010,Thuringa,Upper Secondary Level,No,0.94109,496,539,0.92120,0.96099
2010,Thuringa,First Stage of Tertiary Education,No,0.85487,51,51,0.75724,0.95250
2010,Thuringa,Second Stage of Tertiary Education,Yes,0.23116,37,181,0.16957,0.29275
2010,Thuringa,Second Stage of Tertiary Education,No,0.76884,144,181,0.70725,0.83043
2011,Schleswig-Holstein,Lower Secondary Level,No,0.94114,59,59,0.88057,1.00171
2011,Schleswig-Holstein,Upper Secondary Level,Yes,0.23297,79,329,0.18722,0.27872
2011,Schleswig-Holstein,Upper Secondary Level,No,0.76703,250,329,0.72128,0.81278
2011,Schleswig-Holstein,First Stage of Tertiary Education,No,0.82925,33,33,0.69887,0.95963
2011,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.48674,46,46,0.34070,0.63278
2011,Hamburg,Upper Secondary Level,No,0.79937,96,96,0.71884,0.87990
2011,Hamburg,Second Stage of Tertiary Education,No,0.68631,37,37,0.53474,0.83788
2011,Lower Saxony,Lower Secondary Level,No,0.94457,204,204,0.91309,0.97605
2011,Lower Saxony,Upper Secondary Level,Yes,0.20481,215,937,0.17895,0.23066
2011,Lower Saxony,Upper Secondary Level,No,0.79519,722,937,0.76934,0.82105
2011,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.39656,37,97,0.29871,0.49442
2011,Lower Saxony,Post-secondary Non-tertiary Level,No,0.60344,60,97,0.50558,0.70129
2011,Lower Saxony,First Stage of Tertiary Education,No,0.77783,66,66,0.67677,0.87889
2011,Lower Saxony,Second Stage of Tertiary Education,Yes,0.38581,68,187,0.31585,0.45576
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.61419,119,187,0.54424,0.68415
2011,Bremen,Upper Secondary Level,No,0.91810,48,48,0.83970,0.99649
2011,North Rhine-Westphalia,No answer / don't know,No,0.87800,69,69,0.80021,0.95579
2011,North Rhine-Westphalia,Pre-primary Level,No,0.88761,58,58,0.80562,0.96961
2011,North Rhine-Westphalia,Primary Level,No,0.98820,74,74,0.96343,1.01297
2011,North Rhine-Westphalia,Lower Secondary Level,Yes,0.09721,40,461,0.07014,0.12428
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.90279,421,461,0.87572,0.92986
2011,North Rhine-Westphalia,Upper Secondary Level,Yes,0.20256,389,1810,0.18404,0.22108
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.79744,1421,1810,0.77892,0.81596
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.30200,104,293,0.24933,0.35466
2011,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.69800,189,293,0.64534,0.75067
2011,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.25621,61,199,0.19540,0.31701
2011,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.74379,138,199,0.68299,0.80460
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.38444,185,454,0.33965,0.42924
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.61556,269,454,0.57076,0.66035
2011,Hesse,Lower Secondary Level,No,0.89922,130,130,0.84728,0.95117
2011,Hesse,Upper Secondary Level,Yes,0.23908,151,550,0.20340,0.27476
2011,Hesse,Upper Secondary Level,No,0.76092,399,550,0.72524,0.79660
2011,Hesse,Post-secondary Non-tertiary Level,Yes,0.45054,37,93,0.34887,0.55221
2011,Hesse,Post-secondary Non-tertiary Level,No,0.54946,56,93,0.44779,0.65113
2011,Hesse,First Stage of Tertiary Education,No,0.78762,48,48,0.67069,0.90455
2011,Hesse,Second Stage of Tertiary Education,Yes,0.30785,75,218,0.24643,0.36927
2011,Hesse,Second Stage of Tertiary Education,No,0.69215,143,218,0.63073,0.75357
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.91947,170,170,0.87845,0.96050
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.22024,114,545,0.18542,0.25507
2011,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.77976,431,545,0.74493,0.81458
2011,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.92830,45,45,0.85207,1.00453
2011,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.66774,45,45,0.52856,0.80692
2011,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.82442,65,65,0.73120,0.91763
2011,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.13809,38,326,0.10058,0.17560
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.86191,288,326,0.82440,0.89942
2011,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.28081,275,1042,0.25351,0.30811
2011,Baden-Wuerttemberg,Upper Secondary Level,No,0.71919,767,1042,0.69189,0.74649
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.34943,43,138,0.26959,0.42927
2011,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.65057,95,138,0.57073,0.73041
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.35221,48,137,0.27193,0.43249
2011,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.64779,89,137,0.56751,0.72807
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.42507,142,331,0.37173,0.47841
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.57493,189,331,0.52159,0.62827
2011,Bavaria,No answer / don't know,No,0.98644,31,31,0.94506,1.02783
2011,Bavaria,Lower Secondary Level,Yes,0.10697,38,328,0.07347,0.14047
2011,Bavaria,Lower Secondary Level,No,0.89303,290,328,0.85953,0.92653
2011,Bavaria,Upper Secondary Level,Yes,0.23992,385,1490,0.21823,0.26161
2011,Bavaria,Upper Secondary Level,No,0.76008,1105,1490,0.73839,0.78177
2011,Bavaria,Post-secondary Non-tertiary Level,Yes,0.31638,45,143,0.23988,0.39287
2011,Bavaria,Post-secondary Non-tertiary Level,No,0.68362,98,143,0.60713,0.76012
2011,Bavaria,First Stage of Tertiary Education,Yes,0.23393,56,192,0.17389,0.29396
2011,Bavaria,First Stage of Tertiary Education,No,0.76607,136,192,0.70604,0.82611
2011,Bavaria,Second Stage of Tertiary Education,Yes,0.34377,143,386,0.29633,0.39122
2011,Bavaria,Second Stage of Tertiary Education,No,0.65623,243,386,0.60878,0.70367
2011,Berlin,Lower Secondary Level,No,0.92755,42,42,0.84819,1.00690
2011,Berlin,Upper Secondary Level,Yes,0.15354,45,271,0.11054,0.19654
2011,Berlin,Upper Secondary Level,No,0.84646,226,271,0.80346,0.88946
2011,Berlin,First Stage of Tertiary Education,No,0.81650,40,40,0.69501,0.93798
2011,Berlin,Second Stage of Tertiary Education,Yes,0.35453,75,223,0.29160,0.41746
2011,Berlin,Second Stage of Tertiary Education,No,0.64547,148,223,0.58254,0.70840
2011,Brandenburg,Lower Secondary Level,No,0.96239,71,71,0.91781,1.00696
2011,Brandenburg,Upper Secondary Level,Yes,0.16314,61,411,0.12738,0.19891
2011,Brandenburg,Upper Secondary Level,No,0.83686,350,411,0.80109,0.87262
2011,Brandenburg,First Stage of Tertiary Education,No,0.77137,48,48,0.65130,0.89143
2011,Brandenburg,Second Stage of Tertiary Education,Yes,0.21391,47,203,0.15736,0.27046
2011,Brandenburg,Second Stage of Tertiary Education,No,0.78609,156,203,0.72954,0.84264
2011,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.86558,229,229,0.82131,0.90986
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.94149,38,38,0.86587,1.01712
2011,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.71631,90,90,0.62265,0.80996
2011,Saxony,Lower Secondary Level,No,0.93833,67,67,0.88029,0.99636
2011,Saxony,Upper Secondary Level,Yes,0.09553,89,738,0.07430,0.11675
2011,Saxony,Upper Secondary Level,No,0.90447,649,738,0.88325,0.92570
2011,Saxony,Post-secondary Non-tertiary Level,No,0.79713,41,41,0.67251,0.92176
2011,Saxony,First Stage of Tertiary Education,No,0.88950,95,95,0.82612,0.95288
2011,Saxony,Second Stage of Tertiary Education,Yes,0.21885,75,303,0.17221,0.26548
2011,Saxony,Second Stage of Tertiary Education,No,0.78115,228,303,0.73452,0.82779
2011,Saxony-Anhalt,Upper Secondary Level,Yes,0.09101,43,443,0.06420,0.11783
2011,Saxony-Anhalt,Upper Secondary Level,No,0.90899,400,443,0.88217,0.93580
2011,Saxony-Anhalt,First Stage of Tertiary Education,No,0.92245,53,53,0.84976,0.99515
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.22525,39,183,0.16455,0.28594
2011,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.77475,144,183,0.71406,0.83545
2011,Thuringa,Lower Secondary Level,No,0.98537,38,38,0.94668,1.02406
2011,Thuringa,Upper Secondary Level,Yes,0.08728,49,512,0.06281,0.11175
2011,Thuringa,Upper Secondary Level,No,0.91272,463,512,0.88825,0.93719
2011,Thuringa,First Stage of Tertiary Education,No,0.87194,54,54,0.78198,0.96191
2011,Thuringa,Second Stage of Tertiary Education,Yes,0.29226,42,161,0.22179,0.36273
2011,Thuringa,Second Stage of Tertiary Education,No,0.70774,119,161,0.63727,0.77821
2012,Schleswig-Holstein,Lower Secondary Level,No,0.95972,97,97,0.92039,0.99905
2012,Schleswig-Holstein,Upper Secondary Level,Yes,0.20054,97,464,0.16407,0.23702
2012,Schleswig-Holstein,Upper Secondary Level,No,0.79946,367,464,0.76298,0.83593
2012,Schleswig-Holstein,Post-secondary Non-tertiary Level,No,0.62589,55,55,0.49683,0.75495
2012,Schleswig-Holstein,First Stage of Tertiary Education,No,0.81451,41,41,0.69405,0.93497
2012,Schleswig-Holstein,Second Stage of Tertiary Education,Yes,0.30990,31,112,0.22387,0.39593
2012,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.69010,81,112,0.60407,0.77613
2012,Hamburg,Lower Secondary Level,No,0.98748,34,34,0.94954,1.02542
2012,Hamburg,Upper Secondary Level,Yes,0.27202,45,169,0.20473,0.33932
2012,Hamburg,Upper Secondary Level,No,0.72798,124,169,0.66068,0.79527
2012,Hamburg,Second Stage of Tertiary Education,No,0.74899,63,63,0.64106,0.85692
2012,Lower Saxony,Pre-primary Level,No,0.80485,38,38,0.67715,0.93255
2012,Lower Saxony,Lower Secondary Level,No,0.93547,298,298,0.90753,0.96341
2012,Lower Saxony,Upper Secondary Level,Yes,0.21868,282,1217,0.19544,0.24191
2012,Lower Saxony,Upper Secondary Level,No,0.78132,935,1217,0.75809,0.80456
2012,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.38895,56,159,0.31293,0.46496
2012,Lower Saxony,Post-secondary Non-tertiary Level,No,0.61105,103,159,0.53504,0.68707
2012,Lower Saxony,First Stage of Tertiary Education,Yes,0.26231,42,126,0.18519,0.33943
2012,Lower Saxony,First Stage of Tertiary Education,No,0.73769,84,126,0.66057,0.81481
2012,Lower Saxony,Second Stage of Tertiary Education,Yes,0.37318,96,276,0.31602,0.43035
2012,Lower Saxony,Second Stage of Tertiary Education,No,0.62682,180,276,0.56965,0.68398
2012,Bremen,Upper Secondary Level,No,0.95481,66,66,0.90431,1.00531
2012,North Rhine-Westphalia,No answer / don't know,No,0.85800,88,88,0.78465,0.93134
2012,North Rhine-Westphalia,Pre-primary Level,No,0.92581,92,92,0.87196,0.97965
2012,North Rhine-Westphalia,Primary Level,No,0.99922,112,112,0.99401,1.00442
2012,North Rhine-Westphalia,Lower Secondary Level,Yes,0.08707,51,682,0.06590,0.10825
2012,North Rhine-Westphalia,Lower Secondary Level,No,0.91293,631,682,0.89175,0.93410
2012,North Rhine-Westphalia,Upper Secondary Level,Yes,0.20392,459,2248,0.18726,0.22058
2012,North Rhine-Westphalia,Upper Secondary Level,No,0.79608,1789,2248,0.77942,0.81274
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.29069,166,514,0.25139,0.32998
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.70931,348,514,0.67002,0.74861
2012,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.32244,88,251,0.26450,0.38038
2012,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.67756,163,251,0.61962,0.73550
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.37221,258,673,0.33566,0.40876
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.62779,415,673,0.59124,0.66434
2012,Hesse,Pre-primary Level,No,0.93425,41,41,0.85744,1.01106
2012,Hesse,Primary Level,No,0.98313,32,32,0.93780,1.02846
2012,Hesse,Lower Secondary Level,No,0.85590,161,161,0.80148,0.91031
2012,Hesse,Upper Secondary Level,Yes,0.23975,189,738,0.20893,0.27058
2012,Hesse,Upper Secondary Level,No,0.76025,549,738,0.72942,0.79107
2012,Hesse,Post-secondary Non-tertiary Level,Yes,0.29606,54,151,0.22300,0.36912
2012,Hesse,Post-secondary Non-tertiary Level,No,0.70394,97,151,0.63088,0.77700
2012,Hesse,First Stage of Tertiary Education,No,0.82569,60,60,0.72889,0.92250
2012,Hesse,Second Stage of Tertiary Education,Yes,0.23261,98,325,0.18660,0.27862
2012,Hesse,Second Stage of Tertiary Education,No,0.76739,227,325,0.72138,0.81340
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.92176,193,193,0.88377,0.95975
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.23598,163,705,0.20461,0.26735
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.76402,542,705,0.73265,0.79539
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.75542,71,71,0.65473,0.85612
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.70227,56,56,0.58142,0.82312
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.29048,48,155,0.21878,0.36218
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.70952,107,155,0.63782,0.78122
2012,Baden-Wuerttemberg,No answer / don't know,No,0.93039,40,40,0.85051,1.01026
2012,Baden-Wuerttemberg,Pre-primary Level,No,0.87479,49,49,0.78116,0.96842
2012,Baden-Wuerttemberg,Primary Level,No,0.94887,39,39,0.87884,1.01890
2012,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.12572,48,385,0.09256,0.15889
2012,Baden-Wuerttemberg,Lower Secondary Level,No,0.87428,337,385,0.84111,0.90744
2012,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.28933,401,1409,0.26565,0.31302
2012,Baden-Wuerttemberg,Upper Secondary Level,No,0.71067,1008,1409,0.68698,0.73435
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.27547,66,206,0.21431,0.33662
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.72453,140,206,0.66338,0.78569
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.38338,64,190,0.31407,0.45270
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.61662,126,190,0.54730,0.68593
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.38982,208,506,0.34728,0.43236
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.61018,298,506,0.56764,0.65272
2012,Bavaria,No answer / don't know,No,0.95900,42,42,0.89831,1.01970
2012,Bavaria,Pre-primary Level,No,0.97167,33,33,0.91418,1.02916
2012,Bavaria,Primary Level,No,0.94051,45,45,0.87062,1.01040
2012,Bavaria,Lower Secondary Level,Yes,0.12172,69,449,0.09145,0.15200
2012,Bavaria,Lower Secondary Level,No,0.87828,380,449,0.84800,0.90855
2012,Bavaria,Upper Secondary Level,Yes,0.27648,607,2081,0.25726,0.29571
2012,Bavaria,Upper Secondary Level,No,0.72352,1474,2081,0.70429,0.74274
2012,Bavaria,Post-secondary Non-tertiary Level,Yes,0.25284,66,234,0.19703,0.30865
2012,Bavaria,Post-secondary Non-tertiary Level,No,0.74716,168,234,0.69135,0.80297
2012,Bavaria,First Stage of Tertiary Education,Yes,0.26123,85,260,0.20772,0.31473
2012,Bavaria,First Stage of Tertiary Education,No,0.73877,175,260,0.68527,0.79228
2012,Bavaria,Second Stage of Tertiary Education,Yes,0.34846,196,529,0.30782,0.38910
2012,Bavaria,Second Stage of Tertiary Education,No,0.65154,333,529,0.61090,0.69218
2012,Berlin,Lower Secondary Level,No,0.79649,52,52,0.68599,0.90699
2012,Berlin,Upper Secondary Level,Yes,0.16725,66,374,0.12937,0.20512
2012,Berlin,Upper Secondary Level,No,0.83275,308,374,0.79488,0.87063
2012,Berlin,Post-secondary Non-tertiary Level,No,0.72445,41,41,0.58599,0.86291
2012,Berlin,First Stage of Tertiary Education,No,0.81873,45,45,0.70489,0.93256
2012,Berlin,Second Stage of Tertiary Education,Yes,0.31886,82,294,0.26550,0.37223
2012,Berlin,Second Stage of Tertiary Education,No,0.68114,212,294,0.62777,0.73450
2012,Brandenburg,Lower Secondary Level,No,0.96426,75,75,0.92196,1.00656
2012,Brandenburg,Upper Secondary Level,Yes,0.14454,81,529,0.11455,0.17454
2012,Brandenburg,Upper Secondary Level,No,0.85546,448,529,0.82546,0.88545
2012,Brandenburg,Post-secondary Non-tertiary Level,No,0.84377,49,49,0.74106,0.94649
2012,Brandenburg,First Stage of Tertiary Education,No,0.75982,59,59,0.64988,0.86976
2012,Brandenburg,Second Stage of Tertiary Education,Yes,0.19908,53,230,0.14736,0.25079
2012,Brandenburg,Second Stage of Tertiary Education,No,0.80092,177,230,0.74921,0.85264
2012,Mecklenburg-Western Pomerania,Lower Secondary Level,No,0.99339,35,35,0.96616,1.02063
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,Yes,0.10021,36,334,0.06795,0.13246
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.89979,298,334,0.86754,0.93205
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.81393,42,42,0.69481,0.93305
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,No,0.74529,87,87,0.65320,0.83738
2012,Saxony,Lower Secondary Level,No,0.89208,90,90,0.82761,0.95654
2012,Saxony,Upper Secondary Level,Yes,0.12676,139,966,0.10577,0.14775
2012,Saxony,Upper Secondary Level,No,0.87324,827,966,0.85225,0.89423
2012,Saxony,Post-secondary Non-tertiary Level,No,0.70444,54,54,0.58160,0.82729
2012,Saxony,First Stage of Tertiary Education,No,0.77410,112,112,0.69631,0.85190
2012,Saxony,Second Stage of Tertiary Education,Yes,0.25068,101,404,0.20836,0.29299
2012,Saxony,Second Stage of Tertiary Education,No,0.74932,303,404,0.70701,0.79164
2012,Saxony-Anhalt,Lower Secondary Level,No,0.97990,68,68,0.94629,1.01351
2012,Saxony-Anhalt,Upper Secondary Level,Yes,0.10144,57,543,0.07602,0.12686
2012,Saxony-Anhalt,Upper Secondary Level,No,0.89856,486,543,0.87314,0.92398
2012,Saxony-Anhalt,Post-secondary Non-tertiary Level,No,0.74827,35,35,0.60238,0.89416
2012,Saxony-Anhalt,First Stage of Tertiary Education,No,0.93925,68,68,0.88205,0.99645
2012,Saxony-Anhalt,Second Stage of Tertiary Education,Yes,0.21697,42,198,0.15941,0.27453
2012,Saxony-Anhalt,Second Stage of Tertiary Education,No,0.78303,156,198,0.72547,0.84059
2012,Thuringa,Upper Secondary Level,Yes,0.07999,57,620,0.05862,0.10136
2012,Thuringa,Upper Secondary Level,No,0.92001,563,620,0.89864,0.94138
2012,Thuringa,Post-secondary Non-tertiary Level,No,0.72156,32,32,0.56377,0.87935
2012,Thuringa,First Stage of Tertiary Education,No,0.85094,57,57,0.75766,0.94422
2012,Thuringa,Second Stage of Tertiary Education,Yes,0.29838,48,184,0.23209,0.36468
2012,Thuringa,Second Stage of Tertiary Education,No,0.70162,136,184,0.63532,0.76791
2013,Schleswig-Holstein,Lower Secondary Level,No,0.88773,51,51,0.80023,0.97524
2013,Schleswig-Holstein,Upper Secondary Level,Yes,0.27723,77,302,0.22666,0.32780
2013,Schleswig-Holstein,Upper Secondary Level,No,0.72277,225,302,0.67220,0.77334
2013,Schleswig-Holstein,Second Stage of Tertiary Education,No,0.57953,42,42,0.42843,0.73063
2013,Hamburg,Upper Secondary Level,Yes,0.31345,33,122,0.23080,0.39611
2013,Hamburg,Upper Secondary Level,No,0.68655,89,122,0.60389,0.76920
2013,Hamburg,Second Stage of Tertiary Education,No,0.70528,44,44,0.56900,0.84155
2013,Lower Saxony,Lower Secondary Level,No,0.96532,189,189,0.93917,0.99148
2013,Lower Saxony,Upper Secondary Level,Yes,0.25834,219,852,0.22893,0.28774
2013,Lower Saxony,Upper Secondary Level,No,0.74166,633,852,0.71226,0.77107
2013,Lower Saxony,Post-secondary Non-tertiary Level,Yes,0.41135,35,89,0.30854,0.51417
2013,Lower Saxony,Post-secondary Non-tertiary Level,No,0.58865,54,89,0.48583,0.69146
2013,Lower Saxony,First Stage of Tertiary Education,No,0.75559,65,65,0.65031,0.86088
2013,Lower Saxony,Second Stage of Tertiary Education,Yes,0.43373,78,198,0.36453,0.50294
2013,Lower Saxony,Second Stage of Tertiary Education,No,0.56627,120,198,0.49706,0.63547
2013,Bremen,Upper Secondary Level,No,0.93046,37,37,0.84736,1.01355
2013,North Rhine-Westphalia,No answer / don't know,No,0.89613,56,56,0.81550,0.97676
2013,North Rhine-Westphalia,Pre-primary Level,No,0.85990,53,53,0.76555,0.95424
2013,North Rhine-Westphalia,Primary Level,No,0.99861,44,44,0.98750,1.00973
2013,North Rhine-Westphalia,Lower Secondary Level,Yes,0.10706,38,406,0.07695,0.13718
2013,North Rhine-Westphalia,Lower Secondary Level,No,0.89294,368,406,0.86282,0.92305
2013,North Rhine-Westphalia,Upper Secondary Level,Yes,0.23518,381,1558,0.21411,0.25625
2013,North Rhine-Westphalia,Upper Secondary Level,No,0.76482,1177,1558,0.74375,0.78589
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Yes,0.38988,115,272,0.33181,0.44795
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,No,0.61012,157,272,0.55205,0.66819
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Yes,0.29192,65,180,0.22532,0.35853
2013,North Rhine-Westphalia,First Stage of Tertiary Education,No,0.70808,115,180,0.64147,0.77468
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Yes,0.39920,194,472,0.35497,0.44343
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.60080,278,472,0.55657,0.64503
2013,Hesse,Lower Secondary Level,No,0.84347,116,116,0.77706,0.90988
2013,Hesse,Upper Secondary Level,Yes,0.29952,166,514,0.25988,0.33916
2013,Hesse,Upper Secondary Level,No,0.70048,348,514,0.66084,0.74012
2013,Hesse,Post-secondary Non-tertiary Level,Yes,0.33282,36,90,0.23492,0.43072
2013,Hesse,Post-secondary Non-tertiary Level,No,0.66718,54,90,0.56928,0.76508
2013,Hesse,First Stage of Tertiary Education,No,0.71534,35,35,0.56366,0.86702
2013,Hesse,Second Stage of Tertiary Education,Yes,0.32198,80,220,0.26010,0.38386
2013,Hesse,Second Stage of Tertiary Education,No,0.67802,140,220,0.61614,0.73990
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.91942,147,147,0.87527,0.96357
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Yes,0.24976,129,497,0.21166,0.28786
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.75024,368,497,0.71214,0.78834
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,No,0.80416,38,38,0.67629,0.93203
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,No,0.68490,39,39,0.53719,0.83261
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Yes,0.31680,32,103,0.22651,0.40708
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,No,0.68320,71,103,0.59292,0.77349
2013,Baden-Wuerttemberg,Lower Secondary Level,Yes,0.14006,31,252,0.09712,0.18299
2013,Baden-Wuerttemberg,Lower Secondary Level,No,0.85994,221,252,0.81701,0.90288
2013,Baden-Wuerttemberg,Upper Secondary Level,Yes,0.28538,268,905,0.25594,0.31482
2013,Baden-Wuerttemberg,Upper Secondary Level,No,0.71462,637,905,0.68518,0.74406
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Yes,0.29068,38,113,0.20658,0.37477
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,No,0.70932,75,113,0.62523,0.79342
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Yes,0.39406,46,123,0.30735,0.48077
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,No,0.60594,77,123,0.51923,0.69265
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Yes,0.41639,131,305,0.36097,0.47180
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.58361,174,305,0.52820,0.63903
2013,Bavaria,Lower Secondary Level,Yes,0.18719,50,272,0.14075,0.23363
2013,Bavaria,Lower Secondary Level,No,0.81281,222,272,0.76637,0.85925
