"plb0037_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Befristet","2017","Realschule","1 Einkommensschwächstes Quintil","76","0.33841516862778","0.278799819982115","0.398030517273446"
"Befristet","2017","Realschule","2","122","0.240118600149402","0.205651250194784","0.274585950104019"
"Befristet","2017","Realschule","3","115","0.136670867074062","0.11346925194968","0.159872482198443"
"Befristet","2017","Realschule","4","153","0.126540250377707","0.108838580528261","0.144241920227154"
"Befristet","2017","Realschule","5 Einkommensstärkstes Quintil","93","0.0675895924280227","0.054472290581657","0.0807068942743884"
"Befristet","2017","(Fach-)Abitur","1 Einkommensschwächstes Quintil","137","0.469910229612446","0.408289053652571","0.531531405572321"
"Befristet","2017","(Fach-)Abitur","2","128","0.343957109569051","0.29562014234495","0.392294076793151"
"Befristet","2017","(Fach-)Abitur","3","121","0.263201102437188","0.224209742143841","0.302192462730535"
"Befristet","2017","(Fach-)Abitur","4","148","0.183483865144316","0.155856227984732","0.211111502303901"
"Befristet","2017","(Fach-)Abitur","5 Einkommensstärkstes Quintil","124","0.132370450036342","0.10956110288735","0.155179797185334"
"Befristet","2017","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.446218723602442","0.369670765142522","0.522766682062362"
"Befristet","2017","AkademikerIn","2","61","0.234382008122758","0.176813546475446","0.291950469770071"
"Befristet","2017","AkademikerIn","3","80","0.245051977806267","0.201402273404814","0.288701682207719"
"Befristet","2017","AkademikerIn","4","154","0.208887087743985","0.181622797921501","0.23615137756647"
"Befristet","2017","AkademikerIn","5 Einkommensstärkstes Quintil","266","0.125790528584373","0.112564749987102","0.139016307181644"
"Unbefristet","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","68","0.63704440586492","0.567185143216017","0.706903668513823"
"Unbefristet","2018","(noch) kein Abschluss","2","65","0.694627477450395","0.606533869113042","0.782721085787749"
"Unbefristet","2018","(noch) kein Abschluss","3","50","0.91353164171814","0.847691694363384","0.979371589072896"
"Unbefristet","2018","(noch) kein Abschluss","4","32","0.640645435818512","0.51023364159673","0.771057230040293"
"Unbefristet","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","19","","",""
"Unbefristet","2018","Hauptschule","1 Einkommensschwächstes Quintil","236","0.680853940021089","0.635342844572863","0.726365035469314"
"Unbefristet","2018","Hauptschule","2","442","0.793517918764016","0.760660505718244","0.826375331809787"
"Unbefristet","2018","Hauptschule","3","553","0.852161883945933","0.825083023412441","0.879240744479425"
"Unbefristet","2018","Hauptschule","4","767","0.907222541817838","0.887955405733176","0.9264896779025"
"Unbefristet","2018","Hauptschule","5 Einkommensstärkstes Quintil","587","0.920033935964816","0.899085097838096","0.940982774091535"
"Unbefristet","2018","Realschule","1 Einkommensschwächstes Quintil","152","0.597135942721753","0.535844985359611","0.658426900083896"
"Unbefristet","2018","Realschule","2","340","0.786047113462209","0.747641527162338","0.82445269976208"
"Unbefristet","2018","Realschule","3","645","0.827240235275049","0.800238745306516","0.854241725243582"
"Unbefristet","2018","Realschule","4","1218","0.898623880384161","0.882594514327816","0.914653246440506"
"Unbefristet","2018","Realschule","5 Einkommensstärkstes Quintil","1368","0.934901879957482","0.922234536234773","0.94756922368019"
"Unbefristet","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","129","0.510154346101067","0.449623343083509","0.570685349118625"
"Unbefristet","2018","(Fach-)Abitur","2","203","0.701718388710977","0.650789768160372","0.752647009261582"
"Unbefristet","2018","(Fach-)Abitur","3","349","0.734271132840589","0.695080184251778","0.773462081429399"
"Unbefristet","2018","(Fach-)Abitur","4","627","0.806888425813467","0.779061243135378","0.834715608491556"
"Unbefristet","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","736","0.841510789874115","0.817490883897738","0.865530695850491"
"Unbefristet","2018","AkademikerIn","1 Einkommensschwächstes Quintil","66","0.517894604696105","0.440949273564994","0.594839935827216"
"Unbefristet","2018","AkademikerIn","2","108","0.530265532102033","0.459854234155779","0.600676830048287"
"Unbefristet","2018","AkademikerIn","3","248","0.688805212558566","0.638470130614099","0.739140294503033"
"Unbefristet","2018","AkademikerIn","4","725","0.847928589306331","0.824039936693228","0.871817241919433"
"Unbefristet","2018","AkademikerIn","5 Einkommensstärkstes Quintil","2176","0.880159445833749","0.867203711332603","0.893115180334896"
"Befristet","2018","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","114","0.36295559413508","0.293096331486177","0.432814856783983"
"Befristet","2018","(noch) kein Abschluss","2","40","0.305372522549605","0.217278914212251","0.393466130886958"
"Befristet","2018","(noch) kein Abschluss","3","20","","",""
"Befristet","2018","(noch) kein Abschluss","4","20","","",""
"Befristet","2018","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Befristet","2018","Hauptschule","1 Einkommensschwächstes Quintil","167","0.319146059978911","0.273634964530686","0.364657155427137"
"Befristet","2018","Hauptschule","2","141","0.206482081235984","0.173624668190213","0.239339494281756"
"Befristet","2018","Hauptschule","3","107","0.147838116054067","0.120759255520575","0.174916976587559"
"Befristet","2018","Hauptschule","4","104","0.0927774581821621","0.0735103220974998","0.112044594266824"
"Befristet","2018","Hauptschule","5 Einkommensstärkstes Quintil","57","0.0799660640351842","0.0590172259084648","0.100914902161904"
"Befristet","2018","Realschule","1 Einkommensschwächstes Quintil","94","0.402864057278247","0.341573099916104","0.464155014640389"
"Befristet","2018","Realschule","2","98","0.213952886537791","0.17554730023792","0.252358472837662"
"Befristet","2018","Realschule","3","108","0.172759764724951","0.145758274756418","0.199761254693484"
"Befristet","2018","Realschule","4","144","0.101376119615839","0.0853467535594944","0.117405485672184"
"Befristet","2018","Realschule","5 Einkommensstärkstes Quintil","89","0.0650981200425182","0.0524307763198097","0.0777654637652268"
"Befristet","2018","(Fach-)Abitur","1 Einkommensschwächstes Quintil","133","0.489845653898933","0.429314650881375","0.550376656916491"
"Befristet","2018","(Fach-)Abitur","2","107","0.298281611289023","0.247352990738418","0.349210231839628"
"Befristet","2018","(Fach-)Abitur","3","139","0.265728867159411","0.226537918570601","0.304919815748222"
"Befristet","2018","(Fach-)Abitur","4","146","0.193111574186533","0.165284391508444","0.220938756864622"
"Befristet","2018","(Fach-)Abitur","5 Einkommensstärkstes Quintil","152","0.158489210125885","0.134469304149509","0.182509116102262"
"Befristet","2018","AkademikerIn","1 Einkommensschwächstes Quintil","96","0.482105395303895","0.405160064172784","0.559050726435006"
"Befristet","2018","AkademikerIn","2","85","0.469734467897967","0.399323169951713","0.540145765844221"
"Befristet","2018","AkademikerIn","3","77","0.311194787441434","0.260859705496967","0.361529869385901"
"Befristet","2018","AkademikerIn","4","143","0.152071410693669","0.128182758080567","0.175960063306772"
"Befristet","2018","AkademikerIn","5 Einkommensstärkstes Quintil","238","0.119840554166251","0.106884819665104","0.132796288667397"
"Unbefristet","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","81","0.608890148109989","0.544110483419428","0.673669812800549"
"Unbefristet","2019","(noch) kein Abschluss","2","71","0.788136346392755","0.722079424826493","0.854193267959017"
"Unbefristet","2019","(noch) kein Abschluss","3","52","0.622294152435779","0.521000677710382","0.723587627161176"
"Unbefristet","2019","(noch) kein Abschluss","4","39","0.82562606439655","0.726248909328859","0.92500321946424"
"Unbefristet","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","22","","",""
"Unbefristet","2019","Hauptschule","1 Einkommensschwächstes Quintil","180","0.622338090805539","0.570189349207629","0.674486832403448"
"Unbefristet","2019","Hauptschule","2","359","0.768302829589001","0.730597552717918","0.806008106460083"
"Unbefristet","2019","Hauptschule","3","465","0.847596291572144","0.817960525472314","0.877232057671973"
"Unbefristet","2019","Hauptschule","4","690","0.895115833860826","0.873803430628608","0.916428237093045"
"Unbefristet","2019","Hauptschule","5 Einkommensstärkstes Quintil","620","0.951939895384208","0.935743893831568","0.968135896936849"
"Unbefristet","2019","Realschule","1 Einkommensschwächstes Quintil","117","0.636554937819534","0.56488081747605","0.708229058163017"
"Unbefristet","2019","Realschule","2","285","0.804721351341522","0.764274469091934","0.845168233591111"
"Unbefristet","2019","Realschule","3","530","0.810581674413266","0.780294971906989","0.840868376919543"
"Unbefristet","2019","Realschule","4","1114","0.902218133956433","0.885759098811177","0.91867716910169"
"Unbefristet","2019","Realschule","5 Einkommensstärkstes Quintil","1503","0.943383607576245","0.932070117791644","0.954697097360845"
"Unbefristet","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","109","0.549464522349764","0.485023165569929","0.613905879129598"
"Unbefristet","2019","(Fach-)Abitur","2","177","0.651683869327785","0.598038522666754","0.705329215988816"
"Unbefristet","2019","(Fach-)Abitur","3","272","0.707113420527472","0.660490247777858","0.753736593277086"
"Unbefristet","2019","(Fach-)Abitur","4","619","0.826192155302833","0.799409098542067","0.8529752120636"
"Unbefristet","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","869","0.864513758117987","0.843438304975047","0.885589211260927"
"Unbefristet","2019","AkademikerIn","1 Einkommensschwächstes Quintil","57","0.443100586088197","0.363338868138495","0.5228623040379"
"Unbefristet","2019","AkademikerIn","2","114","0.634639668716752","0.567226559381856","0.702052778051649"
"Unbefristet","2019","AkademikerIn","3","219","0.795524704205181","0.749264885838575","0.841784522571787"
"Unbefristet","2019","AkademikerIn","4","641","0.83376996508388","0.807457423931727","0.860082506236032"
"Unbefristet","2019","AkademikerIn","5 Einkommensstärkstes Quintil","2323","0.879725545580129","0.867156899494398","0.892294191665859"
"Befristet","2019","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","137","0.391109851890011","0.326330187199451","0.455889516580572"
"Befristet","2019","(noch) kein Abschluss","2","76","0.211863653607245","0.145806732040983","0.277920575173507"
"Befristet","2019","(noch) kein Abschluss","3","36","0.377705847564221","0.276412372838824","0.478999322289618"
"Befristet","2019","(noch) kein Abschluss","4","17","","",""
"Befristet","2019","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Befristet","2019","Hauptschule","1 Einkommensschwächstes Quintil","152","0.377661909194461","0.325513167596552","0.429810650792371"
"Befristet","2019","Hauptschule","2","122","0.231697170410999","0.193991893539917","0.269402447282082"
"Befristet","2019","Hauptschule","3","100","0.152403708427856","0.122767942328027","0.182039474527686"
"Befristet","2019","Hauptschule","4","104","0.104884166139174","0.0835717629069547","0.126196569371392"
"Befristet","2019","Hauptschule","5 Einkommensstärkstes Quintil","50","0.0480601046157917","0.0318641030631515","0.064256106168432"
"Befristet","2019","Realschule","1 Einkommensschwächstes Quintil","56","0.363445062180466","0.291770941836983","0.43511918252395"
"Befristet","2019","Realschule","2","84","0.195278648658478","0.154831766408889","0.235725530908066"
"Befristet","2019","Realschule","3","113","0.189418325586734","0.159131623080457","0.219705028093011"
"Befristet","2019","Realschule","4","137","0.0977818660435666","0.0813228308983103","0.114240901188823"
"Befristet","2019","Realschule","5 Einkommensstärkstes Quintil","100","0.0566163924237555","0.0453029026391551","0.0679298822083559"
"Befristet","2019","(Fach-)Abitur","1 Einkommensschwächstes Quintil","120","0.450535477650236","0.386094120870402","0.514976834430071"
"Befristet","2019","(Fach-)Abitur","2","126","0.348316130672215","0.294670784011184","0.401961477333246"
"Befristet","2019","(Fach-)Abitur","3","94","0.292886579472528","0.246263406722914","0.339509752222142"
"Befristet","2019","(Fach-)Abitur","4","150","0.173807844697167","0.1470247879364","0.200590901457933"
"Befristet","2019","(Fach-)Abitur","5 Einkommensstärkstes Quintil","144","0.135486241882013","0.114410788739072","0.156561695024953"
"Befristet","2019","AkademikerIn","1 Einkommensschwächstes Quintil","92","0.556899413911803","0.4771376959621","0.636661131861505"
"Befristet","2019","AkademikerIn","2","82","0.365360331283248","0.297947221948351","0.432773440618144"
"Befristet","2019","AkademikerIn","3","73","0.204475295794819","0.158215477428213","0.250735114161425"
"Befristet","2019","AkademikerIn","4","128","0.16623003491612","0.139917493763968","0.192542576068272"
"Befristet","2019","AkademikerIn","5 Einkommensstärkstes Quintil","250","0.120274454419871","0.107705808334141","0.132843100505602"
"Unbefristet","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","76","0.544216972964552","0.47653367082919","0.611900275099915"
"Unbefristet","2020","(noch) kein Abschluss","2","92","0.587434793209931","0.519377261381513","0.655492325038349"
"Unbefristet","2020","(noch) kein Abschluss","3","72","0.743498036884557","0.667246591882634","0.81974948188648"
"Unbefristet","2020","(noch) kein Abschluss","4","77","0.83112098754276","0.76110911178176","0.901132863303761"
"Unbefristet","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Unbefristet","2020","Hauptschule","1 Einkommensschwächstes Quintil","193","0.686830209819982","0.636867185442684","0.73679323419728"
"Unbefristet","2020","Hauptschule","2","351","0.748813111933247","0.710607189069627","0.787019034796866"
"Unbefristet","2020","Hauptschule","3","441","0.830480397779043","0.799151367898858","0.861809427659229"
"Unbefristet","2020","Hauptschule","4","723","0.91213859040778","0.892914088843478","0.931363091972083"
"Unbefristet","2020","Hauptschule","5 Einkommensstärkstes Quintil","629","0.935932504268271","0.917634867107345","0.954230141429198"
"Unbefristet","2020","Realschule","1 Einkommensschwächstes Quintil","98","0.72376701427198","0.652684389019705","0.794849639524255"
"Unbefristet","2020","Realschule","2","263","0.826039770219257","0.78532505146127","0.866754488977245"
"Unbefristet","2020","Realschule","3","407","0.881938624993721","0.852920163295022","0.91095708669242"
"Unbefristet","2020","Realschule","4","1036","0.888341455660236","0.870379273852792","0.906303637467679"
"Unbefristet","2020","Realschule","5 Einkommensstärkstes Quintil","1477","0.921828200726845","0.908662448365762","0.934993953087928"
"Unbefristet","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","110","0.551577107020516","0.489554985323116","0.613599228717916"
"Unbefristet","2020","(Fach-)Abitur","2","188","0.649141066916857","0.599071805019888","0.699210328813826"
"Unbefristet","2020","(Fach-)Abitur","3","279","0.754785019462167","0.711811308209485","0.797758730714848"
"Unbefristet","2020","(Fach-)Abitur","4","689","0.802280178755353","0.776084494686951","0.828475862823755"
"Unbefristet","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1028","0.883146336153262","0.865186198857822","0.901106473448703"
"Unbefristet","2020","AkademikerIn","1 Einkommensschwächstes Quintil","64","0.534741267470208","0.456217458272744","0.613265076667671"
"Unbefristet","2020","AkademikerIn","2","144","0.533976621282336","0.474141326634697","0.593811915929975"
"Unbefristet","2020","AkademikerIn","3","242","0.708384757679604","0.659272504852961","0.757497010506247"
"Unbefristet","2020","AkademikerIn","4","674","0.839126800147348","0.814161196354008","0.864092403940688"
"Unbefristet","2020","AkademikerIn","5 Einkommensstärkstes Quintil","2552","0.891659293180975","0.880218217408888","0.903100368953063"
"Befristet","2020","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","132","0.455783027035448","0.388099724900085","0.52346632917081"
"Befristet","2020","(noch) kein Abschluss","2","109","0.412565206790069","0.344507674961651","0.480622738618487"
"Befristet","2020","(noch) kein Abschluss","3","54","0.256501963115443","0.18025051811352","0.332753408117366"
"Befristet","2020","(noch) kein Abschluss","4","33","0.16887901245724","0.0988671366962388","0.23889088821824"
"Befristet","2020","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Befristet","2020","Hauptschule","1 Einkommensschwächstes Quintil","138","0.313169790180018","0.26320676580272","0.363132814557316"
"Befristet","2020","Hauptschule","2","144","0.251186888066753","0.212980965203134","0.289392810930373"
"Befristet","2020","Hauptschule","3","110","0.169519602220957","0.138190572340771","0.200848632101142"
"Befristet","2020","Hauptschule","4","110","0.0878614095922196","0.0686369080279171","0.107085911156522"
"Befristet","2020","Hauptschule","5 Einkommensstärkstes Quintil","59","0.0640674957317288","0.0457698585708025","0.0823651328926551"
"Befristet","2020","Realschule","1 Einkommensschwächstes Quintil","54","0.27623298572802","0.205150360475745","0.347315610980295"
"Befristet","2020","Realschule","2","70","0.173960229780742","0.133245511022755","0.21467494853873"
"Befristet","2020","Realschule","3","68","0.118061375006279","0.0890429133075802","0.147079836704979"
"Befristet","2020","Realschule","4","145","0.111658544339764","0.093696362532321","0.129620726147208"
"Befristet","2020","Realschule","5 Einkommensstärkstes Quintil","120","0.0781717992731552","0.0650060469120721","0.0913375516342382"
"Befristet","2020","(Fach-)Abitur","1 Einkommensschwächstes Quintil","137","0.448422892979484","0.386400771282084","0.510445014676884"
"Befristet","2020","(Fach-)Abitur","2","161","0.350858933083143","0.300789671186174","0.400928194980112"
"Befristet","2020","(Fach-)Abitur","3","106","0.245214980537834","0.202241269285152","0.288188691790515"
"Befristet","2020","(Fach-)Abitur","4","199","0.197719821244647","0.171524137176245","0.223915505313049"
"Befristet","2020","(Fach-)Abitur","5 Einkommensstärkstes Quintil","201","0.116853663846738","0.0988935265512975","0.134813801142178"
"Befristet","2020","AkademikerIn","1 Einkommensschwächstes Quintil","91","0.465258732529792","0.386734923332328","0.543782541727256"
"Befristet","2020","AkademikerIn","2","123","0.466023378717664","0.406188084070025","0.525858673365303"
"Befristet","2020","AkademikerIn","3","87","0.291615242320396","0.242502989493753","0.340727495147038"
"Befristet","2020","AkademikerIn","4","158","0.160873199852652","0.135907596059312","0.185838803645992"
"Befristet","2020","AkademikerIn","5 Einkommensstärkstes Quintil","283","0.108340706819024","0.0968996310469369","0.119781782591112"
