"plb0037_h","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Befristet","2013","Hauptschule","Bayern","102","0.0710358312464492","0.0542436752503258","0.0878279872425726"
"Befristet","2013","Hauptschule","Saarland","","","",""
"Befristet","2013","Hauptschule","Berlin","17","","",""
"Befristet","2013","Hauptschule","Brandenburg","21","","",""
"Befristet","2013","Hauptschule","Mecklenburg-Vorpommern","18","","",""
"Befristet","2013","Hauptschule","Sachsen","21","","",""
"Befristet","2013","Hauptschule","Sachsen-Anhalt","18","","",""
"Befristet","2013","Hauptschule","Thueringen","14","","",""
"Befristet","2013","Realschule","Schleswig-Holstein","29","","",""
"Befristet","2013","Realschule","Hamburg","7","","",""
"Befristet","2013","Realschule","Niedersachsen","88","0.173119439664501","0.140120748718866","0.206118130610136"
"Befristet","2013","Realschule","Bremen","9","","",""
"Befristet","2013","Realschule","Nordrhein-Westfalen","138","0.170805548207856","0.144171965584236","0.197439130831476"
"Befristet","2013","Realschule","Hessen","54","0.130000669280995","0.0914930619846","0.168508276577391"
"Befristet","2013","Realschule","Rheinland-Pfalz,Saarland","44","0.163241938234736","0.113724630005389","0.212759246464084"
"Befristet","2013","Realschule","Baden-Wuerttemberg","97","0.156468259893401","0.127003323481311","0.185933196305491"
"Befristet","2013","Realschule","Bayern","101","0.109314939952682","0.0863629280321723","0.132266951873193"
"Befristet","2013","Realschule","Saarland","","","",""
"Befristet","2013","Realschule","Berlin","23","","",""
"Befristet","2013","Realschule","Brandenburg","45","0.15935962626675","0.113621874738311","0.205097377795188"
"Befristet","2013","Realschule","Mecklenburg-Vorpommern","33","0.184769110665017","0.120248913101084","0.24928930822895"
"Befristet","2013","Realschule","Sachsen","52","0.0993777474491527","0.0730494264865426","0.125706068411763"
"Befristet","2013","Realschule","Sachsen-Anhalt","34","0.0764401649274109","0.0449796275832179","0.107900702271604"
"Befristet","2013","Realschule","Thueringen","35","0.156259738758421","0.111159758584108","0.201359718932734"
"Befristet","2013","(Fach-)Abitur","Schleswig-Holstein","21","","",""
"Befristet","2013","(Fach-)Abitur","Hamburg","20","","",""
"Befristet","2013","(Fach-)Abitur","Niedersachsen","62","0.283963811655927","0.226311975403207","0.341615647908648"
"Befristet","2013","(Fach-)Abitur","Bremen","3","","",""
"Befristet","2013","(Fach-)Abitur","Nordrhein-Westfalen","147","0.184218194659879","0.156077319778096","0.212359069541662"
"Befristet","2013","(Fach-)Abitur","Hessen","60","0.255220973412298","0.198997975336604","0.311443971487991"
"Befristet","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","33","0.231478587285185","0.167316653489223","0.295640521081148"
"Befristet","2013","(Fach-)Abitur","Baden-Wuerttemberg","60","0.192431058058279","0.15065163619648","0.234210479920078"
"Befristet","2013","(Fach-)Abitur","Bayern","61","0.213854458713561","0.172187936408409","0.255520981018713"
"Befristet","2013","(Fach-)Abitur","Saarland","","","",""
"Befristet","2013","(Fach-)Abitur","Berlin","38","0.4029641154236","0.306829123279574","0.499099107567626"
"Befristet","2013","(Fach-)Abitur","Brandenburg","24","","",""
"Befristet","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"Befristet","2013","(Fach-)Abitur","Sachsen","17","","",""
"Befristet","2013","(Fach-)Abitur","Sachsen-Anhalt","10","","",""
"Befristet","2013","(Fach-)Abitur","Thueringen","11","","",""
"Befristet","2013","AkademikerIn","Schleswig-Holstein","17","","",""
"Befristet","2013","AkademikerIn","Hamburg","15","","",""
"Befristet","2013","AkademikerIn","Niedersachsen","44","0.163948673721742","0.123384416699647","0.204512930743837"
"Befristet","2013","AkademikerIn","Bremen","8","","",""
"Befristet","2013","AkademikerIn","Nordrhein-Westfalen","126","0.168635384756965","0.14268921713583","0.1945815523781"
"Befristet","2013","AkademikerIn","Hessen","63","0.20020865094866","0.159100573131984","0.241316728765336"
"Befristet","2013","AkademikerIn","Rheinland-Pfalz,Saarland","19","","",""
"Befristet","2013","AkademikerIn","Baden-Wuerttemberg","70","0.0981293495594121","0.073289790702035","0.122968908416789"
"Befristet","2013","AkademikerIn","Bayern","85","0.149521789401652","0.121059274332529","0.177984304470776"
"Befristet","2013","AkademikerIn","Saarland","","","",""
"Befristet","2013","AkademikerIn","Berlin","41","0.187852856287559","0.13623939166235","0.239466320912767"
"Befristet","2013","AkademikerIn","Brandenburg","9","","",""
"Befristet","2013","AkademikerIn","Mecklenburg-Vorpommern","10","","",""
"Befristet","2013","AkademikerIn","Sachsen","42","0.19597121510378","0.148884465864797","0.243057964342763"
"Befristet","2013","AkademikerIn","Sachsen-Anhalt","15","","",""
"Befristet","2013","AkademikerIn","Thueringen","19","","",""
"Unbefristet","2014","(noch) kein Abschluss","Schleswig-Holstein","7","","",""
"Unbefristet","2014","(noch) kein Abschluss","Hamburg","1","","",""
"Unbefristet","2014","(noch) kein Abschluss","Niedersachsen","22","","",""
"Unbefristet","2014","(noch) kein Abschluss","Bremen","3","","",""
"Unbefristet","2014","(noch) kein Abschluss","Nordrhein-Westfalen","45","0.687490563404611","0.577321774986289","0.797659351822933"
"Unbefristet","2014","(noch) kein Abschluss","Hessen","13","","",""
"Unbefristet","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Unbefristet","2014","(noch) kein Abschluss","Baden-Wuerttemberg","16","","",""
"Unbefristet","2014","(noch) kein Abschluss","Bayern","29","","",""
"Unbefristet","2014","(noch) kein Abschluss","Saarland","","","",""
"Unbefristet","2014","(noch) kein Abschluss","Berlin","3","","",""
"Unbefristet","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Unbefristet","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Unbefristet","2014","(noch) kein Abschluss","Sachsen","1","","",""
"Unbefristet","2014","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Unbefristet","2014","(noch) kein Abschluss","Thueringen","1","","",""
"Unbefristet","2014","Hauptschule","Schleswig-Holstein","111","0.946226534084005","0.907149222110984","0.985303846057026"
"Unbefristet","2014","Hauptschule","Hamburg","29","","",""
"Unbefristet","2014","Hauptschule","Niedersachsen","294","0.851308180003172","0.814087742417917","0.888528617588428"
"Unbefristet","2014","Hauptschule","Bremen","19","","",""
"Unbefristet","2014","Hauptschule","Nordrhein-Westfalen","669","0.889686986178685","0.867701666562193","0.911672305795177"
"Unbefristet","2014","Hauptschule","Hessen","188","0.837765165007206","0.789378146333883","0.886152183680529"
"Unbefristet","2014","Hauptschule","Rheinland-Pfalz,Saarland","257","0.880303585566225","0.843632678782007","0.916974492350443"
"Unbefristet","2014","Hauptschule","Baden-Wuerttemberg","444","0.895048510409982","0.868048552813744","0.922048468006221"
"Unbefristet","2014","Hauptschule","Bayern","713","0.912492543294775","0.892984317972289","0.932000768617261"
"Unbefristet","2014","Hauptschule","Saarland","","","",""
"Unbefristet","2014","Hauptschule","Berlin","39","0.794902232217141","0.684086778720067","0.905717685714216"
"Unbefristet","2014","Hauptschule","Brandenburg","32","0.738231865879052","0.612555404324694","0.86390832743341"
"Unbefristet","2014","Hauptschule","Mecklenburg-Vorpommern","25","","",""
"Unbefristet","2014","Hauptschule","Sachsen","44","0.608606684593833","0.489957031222185","0.727256337965481"
"Unbefristet","2014","Hauptschule","Sachsen-Anhalt","53","0.812485320319312","0.720387586629485","0.904583054009138"
"Unbefristet","2014","Hauptschule","Thueringen","49","0.869399294496765","0.784839177199476","0.953959411794055"
"Unbefristet","2014","Realschule","Schleswig-Holstein","138","0.909024370382438","0.863752072327635","0.954296668437242"
"Unbefristet","2014","Realschule","Hamburg","35","0.896655171609692","0.803477197069913","0.98983314614947"
"Unbefristet","2014","Realschule","Niedersachsen","366","0.833301810957336","0.798115311771977","0.868488310142695"
"Unbefristet","2014","Realschule","Bremen","20","","",""
"Unbefristet","2014","Realschule","Nordrhein-Westfalen","563","0.80148577485494","0.771658508784882","0.831313040924999"
"Unbefristet","2014","Realschule","Hessen","208","0.852008865019498","0.808079883184553","0.895937846854443"
"Unbefristet","2014","Realschule","Rheinland-Pfalz,Saarland","154","0.801505774208553","0.745522531313355","0.857489017103751"
"Unbefristet","2014","Realschule","Baden-Wuerttemberg","398","0.830116355934188","0.796591274499056","0.863641437369321"
"Unbefristet","2014","Realschule","Bayern","554","0.889245954450829","0.865026799702278","0.913465109199381"
"Unbefristet","2014","Realschule","Saarland","","","",""
"Unbefristet","2014","Realschule","Berlin","120","0.810632081532409","0.745731413126889","0.87553274993793"
"Unbefristet","2014","Realschule","Brandenburg","183","0.888408610694026","0.846611951877421","0.93020526951063"
"Unbefristet","2014","Realschule","Mecklenburg-Vorpommern","103","0.850512095463485","0.788003986760508","0.913020204166461"
"Unbefristet","2014","Realschule","Sachsen","400","0.899103390202884","0.871119300125483","0.927087480280285"
"Unbefristet","2014","Realschule","Sachsen-Anhalt","203","0.919596928816415","0.884145891571572","0.955047966061258"
"Unbefristet","2014","Realschule","Thueringen","201","0.835516806137175","0.788018456231055","0.883015156043296"
"Unbefristet","2014","(Fach-)Abitur","Schleswig-Holstein","61","0.714437703224338","0.6135506715217","0.815324734926976"
"Unbefristet","2014","(Fach-)Abitur","Hamburg","47","0.892702161371361","0.812357052568966","0.973047270173756"
"Unbefristet","2014","(Fach-)Abitur","Niedersachsen","169","0.714361023196704","0.655982677670163","0.772739368723245"
"Unbefristet","2014","(Fach-)Abitur","Bremen","8","","",""
"Unbefristet","2014","(Fach-)Abitur","Nordrhein-Westfalen","538","0.770692957252951","0.739303206157547","0.802082708348354"
"Unbefristet","2014","(Fach-)Abitur","Hessen","157","0.685982698252432","0.621978895795288","0.749986500709575"
"Unbefristet","2014","(Fach-)Abitur","Rheinland-Pfalz,Saarland","121","0.802060309276135","0.738924997131654","0.865195621420615"
"Unbefristet","2014","(Fach-)Abitur","Baden-Wuerttemberg","230","0.76760232532314","0.718566928863112","0.816637721783168"
"Unbefristet","2014","(Fach-)Abitur","Bayern","270","0.7465565159009","0.70011514289632","0.792997888905481"
"Unbefristet","2014","(Fach-)Abitur","Saarland","","","",""
"Unbefristet","2014","(Fach-)Abitur","Berlin","57","0.600999067920324","0.49564946593398","0.706348669906667"
"Unbefristet","2014","(Fach-)Abitur","Brandenburg","51","0.674816872278766","0.566613994600643","0.783019749956889"
"Unbefristet","2014","(Fach-)Abitur","Mecklenburg-Vorpommern","24","","",""
"Unbefristet","2014","(Fach-)Abitur","Sachsen","59","0.815498544867804","0.728859387156154","0.902137702579455"
"Unbefristet","2014","(Fach-)Abitur","Sachsen-Anhalt","35","0.732059464015406","0.602659479370864","0.861459448659949"
"Unbefristet","2014","(Fach-)Abitur","Thueringen","37","0.848866247368985","0.747538628285529","0.950193866452442"
"Unbefristet","2014","AkademikerIn","Schleswig-Holstein","82","0.852298483784076","0.780573163056945","0.924023804511207"
"Unbefristet","2014","AkademikerIn","Hamburg","80","0.916599463775474","0.85947777256319","0.973721154987757"
"Unbefristet","2014","AkademikerIn","Niedersachsen","260","0.857085594263576","0.817349053183523","0.896822135343628"
"Unbefristet","2014","AkademikerIn","Bremen","21","","",""
"Unbefristet","2014","AkademikerIn","Nordrhein-Westfalen","583","0.858112982534897","0.831867366556813","0.884358598512981"
"Unbefristet","2014","AkademikerIn","Hessen","277","0.793142628551701","0.749637834078822","0.83664742302458"
"Unbefristet","2014","AkademikerIn","Rheinland-Pfalz,Saarland","133","0.810747384129038","0.749669600218588","0.871825168039487"
"Unbefristet","2014","AkademikerIn","Baden-Wuerttemberg","435","0.856737293286386","0.825967552921689","0.887507033651083"
"Unbefristet","2014","AkademikerIn","Bayern","494","0.883481243952688","0.857048852211185","0.909913635694191"
"Unbefristet","2014","AkademikerIn","Saarland","","","",""
"Unbefristet","2014","AkademikerIn","Berlin","158","0.841412547077483","0.789471560497715","0.89335353365725"
"Unbefristet","2014","AkademikerIn","Brandenburg","107","0.908968113628579","0.857924751698222","0.960011475558937"
"Unbefristet","2014","AkademikerIn","Mecklenburg-Vorpommern","51","0.821135358614953","0.724164310290446","0.918106406939459"
"Unbefristet","2014","AkademikerIn","Sachsen","202","0.764853745156921","0.710516402680292","0.81919108763355"
"Unbefristet","2014","AkademikerIn","Sachsen-Anhalt","102","0.862999222679499","0.800426390240453","0.925572055118545"
"Unbefristet","2014","AkademikerIn","Thueringen","112","0.786661854274569","0.718063118636705","0.855260589912433"
"Befristet","2014","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Befristet","2014","(noch) kein Abschluss","Hamburg","1","","",""
"Befristet","2014","(noch) kein Abschluss","Niedersachsen","7","","",""
"Befristet","2014","(noch) kein Abschluss","Bremen","1","","",""
"Befristet","2014","(noch) kein Abschluss","Nordrhein-Westfalen","23","","",""
"Befristet","2014","(noch) kein Abschluss","Hessen","7","","",""
"Befristet","2014","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Befristet","2014","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Befristet","2014","(noch) kein Abschluss","Bayern","8","","",""
"Befristet","2014","(noch) kein Abschluss","Saarland","","","",""
"Befristet","2014","(noch) kein Abschluss","Berlin","","","",""
"Befristet","2014","(noch) kein Abschluss","Brandenburg","","","",""
"Befristet","2014","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Befristet","2014","(noch) kein Abschluss","Sachsen","1","","",""
"Befristet","2014","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Befristet","2014","(noch) kein Abschluss","Thueringen","2","","",""
"Befristet","2014","Hauptschule","Schleswig-Holstein","17","","",""
"Befristet","2014","Hauptschule","Hamburg","5","","",""
"Befristet","2014","Hauptschule","Niedersachsen","57","0.148691819996828","0.111471382411572","0.185912257582083"
"Befristet","2014","Hauptschule","Bremen","7","","",""
"Befristet","2014","Hauptschule","Nordrhein-Westfalen","111","0.110313013821315","0.088327694204823","0.132298333437806"
"Befristet","2014","Hauptschule","Hessen","35","0.162234834992794","0.113847816319471","0.210621853666117"
"Befristet","2014","Hauptschule","Rheinland-Pfalz,Saarland","44","0.119696414433775","0.083025507649557","0.156367321217993"
"Befristet","2014","Hauptschule","Baden-Wuerttemberg","51","0.104951489590018","0.0779515319937793","0.131951447186256"
"Befristet","2014","Hauptschule","Bayern","93","0.0875074567052247","0.0679992313827389","0.107015682027711"
"Befristet","2014","Hauptschule","Saarland","","","",""
"Befristet","2014","Hauptschule","Berlin","12","","",""
"Befristet","2014","Hauptschule","Brandenburg","15","","",""
"Befristet","2014","Hauptschule","Mecklenburg-Vorpommern","13","","",""
"Befristet","2014","Hauptschule","Sachsen","21","","",""
"Befristet","2014","Hauptschule","Sachsen-Anhalt","16","","",""
"Befristet","2014","Hauptschule","Thueringen","12","","",""
"Befristet","2014","Realschule","Schleswig-Holstein","17","","",""
"Befristet","2014","Realschule","Hamburg","6","","",""
"Befristet","2014","Realschule","Niedersachsen","65","0.166698189042664","0.131511689857305","0.201884688228023"
"Befristet","2014","Realschule","Bremen","7","","",""
"Befristet","2014","Realschule","Nordrhein-Westfalen","124","0.19851422514506","0.168686959075001","0.228341491215118"
"Befristet","2014","Realschule","Hessen","43","0.147991134980502","0.104062153145557","0.191920116815446"
"Befristet","2014","Realschule","Rheinland-Pfalz,Saarland","41","0.198494225791447","0.142510982896249","0.254477468686645"
"Befristet","2014","Realschule","Baden-Wuerttemberg","84","0.169883644065812","0.136358562630679","0.203408725500944"
"Befristet","2014","Realschule","Bayern","91","0.110754045549171","0.0865348908006191","0.134973200297722"
