"plb0037_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Befristet","2013","Realschule","direkter Migrationshintergrund","97","0.244854574259198","0.196832364362728","0.292876784155668"
"Befristet","2013","Realschule","indirekter Migrationshintergrund","122","0.344084333429848","0.294242750217507","0.393925916642189"
"Befristet","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2013","(Fach-)Abitur","kein Migrationshintergrund","312","0.231680270940247","0.210784050987922","0.252576490892572"
"Befristet","2013","(Fach-)Abitur","direkter Migrationshintergrund","193","0.199334976920534","0.172819036649398","0.22585091719167"
"Befristet","2013","(Fach-)Abitur","indirekter Migrationshintergrund","69","0.374096549610341","0.309112942658098","0.439080156562585"
"Befristet","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2013","AkademikerIn","kein Migrationshintergrund","376","0.137131666953507","0.124801934866458","0.149461399040557"
"Befristet","2013","AkademikerIn","direkter Migrationshintergrund","169","0.207747220298347","0.179669593094392","0.235824847502302"
"Befristet","2013","AkademikerIn","indirekter Migrationshintergrund","38","0.170759672892363","0.122233620216796","0.219285725567931"
"Befristet","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2014","(noch) kein Abschluss","kein Migrationshintergrund","66","0.729355915523332","0.635996636515509","0.822715194531155"
"Unbefristet","2014","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.75956978313224","0.677040543754091","0.84209902251039"
"Unbefristet","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Unbefristet","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2014","Hauptschule","kein Migrationshintergrund","1886","0.89584425374409","0.882911384726736","0.908777122761443"
"Unbefristet","2014","Hauptschule","direkter Migrationshintergrund","877","0.845004019774088","0.823197073070877","0.866810966477299"
"Unbefristet","2014","Hauptschule","indirekter Migrationshintergrund","203","0.730510673655766","0.677974688938542","0.78304665837299"
"Unbefristet","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2014","Realschule","kein Migrationshintergrund","3233","0.863825782869146","0.852819157114587","0.874832408623704"
"Unbefristet","2014","Realschule","direkter Migrationshintergrund","200","0.830147619688035","0.784416515126692","0.875878724249378"
"Unbefristet","2014","Realschule","indirekter Migrationshintergrund","213","0.637214382483967","0.583949160937889","0.690479604030045"
"Unbefristet","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2014","(Fach-)Abitur","kein Migrationshintergrund","1169","0.758548017798209","0.736839752843487","0.78025628275293"
"Unbefristet","2014","(Fach-)Abitur","direkter Migrationshintergrund","554","0.738998273389914","0.706716551427629","0.771279995352199"
"Unbefristet","2014","(Fach-)Abitur","indirekter Migrationshintergrund","141","0.671272121816741","0.606005801713231","0.73653844192025"
"Unbefristet","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2014","AkademikerIn","kein Migrationshintergrund","2405","0.850704236842157","0.837372401042534","0.86403607264178"
"Unbefristet","2014","AkademikerIn","direkter Migrationshintergrund","535","0.822776212125381","0.793665741135819","0.851886683114943"
"Unbefristet","2014","AkademikerIn","indirekter Migrationshintergrund","157","0.826217780384559","0.773169660824494","0.879265899944623"
"Unbefristet","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2014","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"Befristet","2014","(noch) kein Abschluss","direkter Migrationshintergrund","30","0.24043021686776","0.15790097748961","0.322959456245909"
"Befristet","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Befristet","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2014","Hauptschule","kein Migrationshintergrund","257","0.10415574625591","0.0912228772385566","0.117088615273264"
"Befristet","2014","Hauptschule","direkter Migrationshintergrund","181","0.154995980225912","0.1331890335227","0.176802926929123"
"Befristet","2014","Hauptschule","indirekter Migrationshintergrund","71","0.269489326344234","0.21695334162701","0.322025311061458"
"Befristet","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2014","Realschule","kein Migrationshintergrund","497","0.136174217130854","0.125167591376296","0.147180842885413"
"Befristet","2014","Realschule","direkter Migrationshintergrund","59","0.169852380311965","0.124121275750622","0.215583484873308"
"Befristet","2014","Realschule","indirekter Migrationshintergrund","100","0.362785617516033","0.309520395969955","0.416050839062111"
"Befristet","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2014","(Fach-)Abitur","kein Migrationshintergrund","324","0.241451982201791","0.21974371724707","0.263160247156513"
"Befristet","2014","(Fach-)Abitur","direkter Migrationshintergrund","157","0.261001726610086","0.228720004647801","0.293283448572371"
"Befristet","2014","(Fach-)Abitur","indirekter Migrationshintergrund","58","0.328727878183259","0.26346155807975","0.393994198286769"
"Befristet","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2014","AkademikerIn","kein Migrationshintergrund","340","0.149295763157843","0.13596392735822","0.162627598957467"
"Befristet","2014","AkademikerIn","direkter Migrationshintergrund","126","0.177223787874619","0.148113316885057","0.206334258864181"
"Befristet","2014","AkademikerIn","indirekter Migrationshintergrund","39","0.173782219615442","0.120734100055378","0.226830339175506"
"Befristet","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2015","(noch) kein Abschluss","kein Migrationshintergrund","59","0.579525326358243","0.472682025698441","0.686368627018045"
"Unbefristet","2015","(noch) kein Abschluss","direkter Migrationshintergrund","102","0.75607069084907","0.686170673383761","0.825970708314379"
"Unbefristet","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","16","","",""
"Unbefristet","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2015","Hauptschule","kein Migrationshintergrund","1723","0.877399079331198","0.862938021136192","0.891860137526203"
"Unbefristet","2015","Hauptschule","direkter Migrationshintergrund","906","0.843839146374122","0.822357839526686","0.865320453221557"
"Unbefristet","2015","Hauptschule","indirekter Migrationshintergrund","173","0.639152033189237","0.579739858548547","0.698564207829928"
"Unbefristet","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2015","Realschule","kein Migrationshintergrund","3115","0.879354234997118","0.868689190850877","0.890019279143359"
"Unbefristet","2015","Realschule","direkter Migrationshintergrund","193","0.828140165172894","0.781561510576766","0.874718819769022"
"Unbefristet","2015","Realschule","indirekter Migrationshintergrund","192","0.706822468762893","0.6525241073398","0.761120830185985"
"Unbefristet","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2015","(Fach-)Abitur","kein Migrationshintergrund","1156","0.799385709897441","0.778737933409036","0.820033486385847"
"Unbefristet","2015","(Fach-)Abitur","direkter Migrationshintergrund","658","0.783002928693974","0.755533560743533","0.810472296644416"
"Unbefristet","2015","(Fach-)Abitur","indirekter Migrationshintergrund","130","0.663848840865887","0.595592801109259","0.732104880622515"
"Unbefristet","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2015","AkademikerIn","kein Migrationshintergrund","2304","0.854744992401148","0.841275952569724","0.868214032232571"
"Unbefristet","2015","AkademikerIn","direkter Migrationshintergrund","708","0.797650137548923","0.771759967458929","0.823540307638917"
"Unbefristet","2015","AkademikerIn","indirekter Migrationshintergrund","162","0.834661851855382","0.782387453525362","0.886936250185402"
"Unbefristet","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2015","(noch) kein Abschluss","kein Migrationshintergrund","23","","",""
"Befristet","2015","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.24392930915093","0.174029291685621","0.313829326616239"
"Befristet","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Befristet","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2015","Hauptschule","kein Migrationshintergrund","253","0.122600920668802","0.108139862473797","0.137061978863808"
"Befristet","2015","Hauptschule","direkter Migrationshintergrund","191","0.156160853625878","0.134679546778443","0.177642160473314"
"Befristet","2015","Hauptschule","indirekter Migrationshintergrund","78","0.360847966810763","0.301435792170072","0.420260141451453"
"Befristet","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2015","Realschule","kein Migrationshintergrund","468","0.120645765002882","0.109980720856641","0.131310809149123"
"Befristet","2015","Realschule","direkter Migrationshintergrund","59","0.171859834827106","0.125281180230978","0.218438489423234"
"Befristet","2015","Realschule","indirekter Migrationshintergrund","78","0.293177531237107","0.238879169814014","0.3474758926602"
"Befristet","2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2015","(Fach-)Abitur","kein Migrationshintergrund","289","0.200614290102559","0.179966513614153","0.221262066590964"
"Befristet","2015","(Fach-)Abitur","direkter Migrationshintergrund","207","0.216997071306025","0.189527703355584","0.244466439256467"
"Befristet","2015","(Fach-)Abitur","indirekter Migrationshintergrund","54","0.336151159134113","0.267895119377485","0.404407198890741"
"Befristet","2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2015","AkademikerIn","kein Migrationshintergrund","325","0.145255007598852","0.131785967767429","0.158724047430276"
"Befristet","2015","AkademikerIn","direkter Migrationshintergrund","217","0.202349862451077","0.176459692361083","0.228240032541071"
"Befristet","2015","AkademikerIn","indirekter Migrationshintergrund","32","0.165338148144618","0.113063749814598","0.217612546474638"
"Befristet","2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2016","(noch) kein Abschluss","kein Migrationshintergrund","51","0.663252240552779","0.54746790057515","0.779036580530407"
"Unbefristet","2016","(noch) kein Abschluss","direkter Migrationshintergrund","117","0.72416156592308","0.662980606170515","0.785342525675644"
"Unbefristet","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","19","","",""
"Unbefristet","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2016","Hauptschule","kein Migrationshintergrund","1593","0.891646116424105","0.877416756636978","0.905875476211231"
"Unbefristet","2016","Hauptschule","direkter Migrationshintergrund","756","0.834119086665826","0.810936484431245","0.857301688900406"
"Unbefristet","2016","Hauptschule","indirekter Migrationshintergrund","166","0.726895583329885","0.669438645314845","0.784352521344925"
"Unbefristet","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2016","Realschule","kein Migrationshintergrund","2862","0.862170910179873","0.850405965422748","0.873935854936997"
"Unbefristet","2016","Realschule","direkter Migrationshintergrund","175","0.879993395229612","0.836041184494686","0.923945605964539"
"Unbefristet","2016","Realschule","indirekter Migrationshintergrund","179","0.709717567289993","0.654225017038867","0.76521011754112"
"Unbefristet","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2016","(Fach-)Abitur","kein Migrationshintergrund","1126","0.784959253383039","0.763453333649912","0.806465173116165"
"Unbefristet","2016","(Fach-)Abitur","direkter Migrationshintergrund","581","0.791479826649993","0.762969988402674","0.819989664897312"
"Unbefristet","2016","(Fach-)Abitur","indirekter Migrationshintergrund","141","0.654781372088797","0.588390213614994","0.7211725305626"
"Unbefristet","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2016","AkademikerIn","kein Migrationshintergrund","2150","0.864368522523693","0.850816079943957","0.877920965103429"
"Unbefristet","2016","AkademikerIn","direkter Migrationshintergrund","612","0.772233273051636","0.74373583466418","0.800730711439092"
"Unbefristet","2016","AkademikerIn","indirekter Migrationshintergrund","149","0.829465104959072","0.77482417448546","0.884106035432684"
"Unbefristet","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2016","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Befristet","2016","(noch) kein Abschluss","direkter Migrationshintergrund","88","0.27583843407692","0.214657474324356","0.337019393829485"
"Befristet","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Befristet","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2016","Hauptschule","kein Migrationshintergrund","240","0.108353883575895","0.0941245237887691","0.122583243363022"
"Befristet","2016","Hauptschule","direkter Migrationshintergrund","233","0.165880913334174","0.142698311099594","0.189063515568755"
"Befristet","2016","Hauptschule","indirekter Migrationshintergrund","65","0.273104416670115","0.215647478655075","0.330561354685155"
"Befristet","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2016","Realschule","kein Migrationshintergrund","436","0.137829089820127","0.126064145063003","0.149594034577251"
"Befristet","2016","Realschule","direkter Migrationshintergrund","35","0.120006604770388","0.0760543940354609","0.163958815505314"
"Befristet","2016","Realschule","indirekter Migrationshintergrund","78","0.290282432710007","0.23478988245888","0.345774982961133"
"Befristet","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2016","(Fach-)Abitur","kein Migrationshintergrund","276","0.215040746616961","0.193534826883835","0.236546666350088"
"Befristet","2016","(Fach-)Abitur","direkter Migrationshintergrund","199","0.208520173350007","0.180010335102688","0.237030011597326"
"Befristet","2016","(Fach-)Abitur","indirekter Migrationshintergrund","56","0.345218627911203","0.2788274694374","0.411609786385006"
"Befristet","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2016","AkademikerIn","kein Migrationshintergrund","302","0.135631477476307","0.122079034896572","0.149183920056042"
"Befristet","2016","AkademikerIn","direkter Migrationshintergrund","220","0.227766726948364","0.199269288560908","0.25626416533582"
"Befristet","2016","AkademikerIn","indirekter Migrationshintergrund","33","0.170534895040928","0.115893964567316","0.22517582551454"
"Befristet","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2017","(noch) kein Abschluss","kein Migrationshintergrund","71","0.64256293638146","0.548632634399763","0.736493238363158"
"Unbefristet","2017","(noch) kein Abschluss","direkter Migrationshintergrund","132","0.77124212308103","0.71853897259526","0.8239452735668"
"Unbefristet","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","18","","",""
"Unbefristet","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2017","Hauptschule","kein Migrationshintergrund","1798","0.891972201209088","0.878609573674869","0.905334828743308"
"Unbefristet","2017","Hauptschule","direkter Migrationshintergrund","776","0.870460182079641","0.849605934851381","0.891314429307901"
"Unbefristet","2017","Hauptschule","indirekter Migrationshintergrund","187","0.815613421334526","0.766345249515596","0.864881593153455"
"Unbefristet","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2017","Realschule","kein Migrationshintergrund","3489","0.880606988701023","0.870488745726203","0.890725231675843"
"Unbefristet","2017","Realschule","direkter Migrationshintergrund","180","0.812732542295935","0.760585000225784","0.864880084366087"
"Unbefristet","2017","Realschule","indirekter Migrationshintergrund","208","0.705465497262535","0.651688131174632","0.759242863350439"
"Unbefristet","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2017","(Fach-)Abitur","kein Migrationshintergrund","1363","0.804965339253729","0.786207311583821","0.823723366923637"
"Unbefristet","2017","(Fach-)Abitur","direkter Migrationshintergrund","546","0.77705767696971","0.747678218211062","0.806437135728359"
"Unbefristet","2017","(Fach-)Abitur","indirekter Migrationshintergrund","148","0.596397321092229","0.532991513990472","0.659803128193986"
"Unbefristet","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2017","AkademikerIn","kein Migrationshintergrund","2569","0.850752309841145","0.837880649652818","0.863623970029472"
"Unbefristet","2017","AkademikerIn","direkter Migrationshintergrund","634","0.78067569741828","0.753036512992948","0.808314881843611"
"Unbefristet","2017","AkademikerIn","indirekter Migrationshintergrund","165","0.772024586719749","0.714873763577211","0.829175409862288"
"Unbefristet","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2017","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Befristet","2017","(noch) kein Abschluss","direkter Migrationshintergrund","112","0.22875787691897","0.1760547264332","0.28146102740474"
"Befristet","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Befristet","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2017","Hauptschule","kein Migrationshintergrund","275","0.108027798790912","0.0946651712566924","0.121390426325131"
"Befristet","2017","Hauptschule","direkter Migrationshintergrund","220","0.129539817920359","0.108685570692099","0.150394065148619"
"Befristet","2017","Hauptschule","indirekter Migrationshintergrund","51","0.184386578665474","0.135118406846545","0.233654750484403"
"Befristet","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2017","Realschule","kein Migrationshintergrund","456","0.119393011298977","0.109274768324157","0.129511254273797"
"Befristet","2017","Realschule","direkter Migrationshintergrund","35","0.187267457704065","0.135119915633913","0.239414999774216"
"Befristet","2017","Realschule","indirekter Migrationshintergrund","68","0.294534502737465","0.240757136649561","0.348311868825368"
"Befristet","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2017","(Fach-)Abitur","kein Migrationshintergrund","351","0.195034660746271","0.176276633076363","0.213792688416179"
"Befristet","2017","(Fach-)Abitur","direkter Migrationshintergrund","225","0.22294232303029","0.193562864271641","0.252321781788938"
"Befristet","2017","(Fach-)Abitur","indirekter Migrationshintergrund","82","0.403602678907771","0.340196871806014","0.467008486009528"
"Befristet","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2017","AkademikerIn","kein Migrationshintergrund","375","0.149247690158855","0.136376029970528","0.162119350347182"
"Befristet","2017","AkademikerIn","direkter Migrationshintergrund","227","0.21932430258172","0.191685118156389","0.246963487007052"
"Befristet","2017","AkademikerIn","indirekter Migrationshintergrund","42","0.227975413280251","0.170824590137712","0.285126236422789"
"Befristet","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2018","(noch) kein Abschluss","kein Migrationshintergrund","63","0.74242360839679","0.64834563376791","0.83650158302567"
"Unbefristet","2018","(noch) kein Abschluss","direkter Migrationshintergrund","151","0.741124618804299","0.693057980967266","0.789191256641332"
"Unbefristet","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","20","","",""
"Unbefristet","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2018","Hauptschule","kein Migrationshintergrund","1641","0.893630833533705","0.879749524129396","0.907512142938014"
"Unbefristet","2018","Hauptschule","direkter Migrationshintergrund","760","0.841792190765864","0.819374513806944","0.864209867724783"
"Unbefristet","2018","Hauptschule","indirekter Migrationshintergrund","184","0.75670639031186","0.703305155141947","0.810107625481774"
"Unbefristet","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2018","Realschule","kein Migrationshintergrund","3346","0.892687026888729","0.882790034898938","0.902584018878521"
"Unbefristet","2018","Realschule","direkter Migrationshintergrund","161","0.829369131817546","0.77812246158496","0.880615802050133"
"Unbefristet","2018","Realschule","indirekter Migrationshintergrund","216","0.710709111377926","0.658701131542385","0.762717091213467"
"Unbefristet","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2018","(Fach-)Abitur","kein Migrationshintergrund","1347","0.807091661711685","0.788340297707427","0.825843025715942"
"Unbefristet","2018","(Fach-)Abitur","direkter Migrationshintergrund","553","0.776669013552438","0.747608581232406","0.805729445872469"
"Unbefristet","2018","(Fach-)Abitur","indirekter Migrationshintergrund","144","0.590817097218745","0.527411533537441","0.654222660900049"
"Unbefristet","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2018","AkademikerIn","kein Migrationshintergrund","2537","0.86448527314094","0.851928063253898","0.877042483027981"
"Unbefristet","2018","AkademikerIn","direkter Migrationshintergrund","625","0.753901062318379","0.725837949089061","0.781964175547697"
"Unbefristet","2018","AkademikerIn","indirekter Migrationshintergrund","161","0.773293348993964","0.715695755257338","0.83089094273059"
"Unbefristet","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2018","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Befristet","2018","(noch) kein Abschluss","direkter Migrationshintergrund","168","0.258875381195701","0.210808743358668","0.306942019032733"
"Befristet","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"Befristet","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2018","Hauptschule","kein Migrationshintergrund","254","0.106369166466295","0.092487857061986","0.120250475870604"
"Befristet","2018","Hauptschule","direkter Migrationshintergrund","258","0.158207809234136","0.135790132275217","0.180625486193056"
"Befristet","2018","Hauptschule","indirekter Migrationshintergrund","64","0.24329360968814","0.189892374518226","0.296694844858053"
"Befristet","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2018","Realschule","kein Migrationshintergrund","411","0.107312973111271","0.0974159811214792","0.117209965101062"
"Befristet","2018","Realschule","direkter Migrationshintergrund","46","0.170630868182454","0.119384197949867","0.22187753841504"
"Befristet","2018","Realschule","indirekter Migrationshintergrund","76","0.289290888622074","0.237282908786533","0.341298868457615"
"Befristet","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2018","(Fach-)Abitur","kein Migrationshintergrund","354","0.192908338288315","0.174156974284058","0.211659702292573"
"Befristet","2018","(Fach-)Abitur","direkter Migrationshintergrund","236","0.223330986447562","0.194270554127531","0.252391418767594"
"Befristet","2018","(Fach-)Abitur","indirekter Migrationshintergrund","87","0.409182902781255","0.345777339099951","0.472588466462559"
"Befristet","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2018","AkademikerIn","kein Migrationshintergrund","317","0.13551472685906","0.122957516972018","0.148071936746102"
"Befristet","2018","AkademikerIn","direkter Migrationshintergrund","280","0.246098937681621","0.218035824452303","0.274162050910939"
"Befristet","2018","AkademikerIn","indirekter Migrationshintergrund","42","0.226706651006036","0.16910905726941","0.284304244742662"
"Befristet","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2019","(noch) kein Abschluss","kein Migrationshintergrund","74","0.733781812588206","0.648426253505207","0.819137371671205"
"Unbefristet","2019","(noch) kein Abschluss","direkter Migrationshintergrund","174","0.717766501938217","0.674039796323671","0.761493207552764"
"Unbefristet","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Unbefristet","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2019","Hauptschule","kein Migrationshintergrund","1494","0.899265819003208","0.884971178423038","0.913560459583378"
"Unbefristet","2019","Hauptschule","direkter Migrationshintergrund","657","0.826191541809832","0.801704856318899","0.850678227300765"
"Unbefristet","2019","Hauptschule","indirekter Migrationshintergrund","163","0.779744620849994","0.724858126971483","0.834631114728504"
"Unbefristet","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2019","Realschule","kein Migrationshintergrund","3203","0.901132764059881","0.891359373066965","0.910906155052796"
"Unbefristet","2019","Realschule","direkter Migrationshintergrund","143","0.815872578771573","0.758933754695591","0.872811402847556"
"Unbefristet","2019","Realschule","indirekter Migrationshintergrund","203","0.727331721162983","0.674982615579973","0.779680826745992"
"Unbefristet","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2019","(Fach-)Abitur","kein Migrationshintergrund","1380","0.801356246112062","0.782588008174556","0.820124484049568"
"Unbefristet","2019","(Fach-)Abitur","direkter Migrationshintergrund","497","0.832283620015736","0.804704719626439","0.859862520405034"
"Unbefristet","2019","(Fach-)Abitur","indirekter Migrationshintergrund","169","0.664551136440391","0.604692543282078","0.724409729598705"
"Unbefristet","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2019","AkademikerIn","kein Migrationshintergrund","2556","0.868841194661849","0.856529483314918","0.881152906008781"
"Unbefristet","2019","AkademikerIn","direkter Migrationshintergrund","608","0.780817495125624","0.753248702409496","0.808386287841753"
"Unbefristet","2019","AkademikerIn","indirekter Migrationshintergrund","190","0.812805815934027","0.76195084054741","0.863660791320644"
"Unbefristet","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2019","(noch) kein Abschluss","kein Migrationshintergrund","29","","",""
"Befristet","2019","(noch) kein Abschluss","direkter Migrationshintergrund","233","0.282233498061783","0.238506792447236","0.325960203676329"
"Befristet","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Befristet","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2019","Hauptschule","kein Migrationshintergrund","209","0.100734180996792","0.0864395404166217","0.115028821576962"
"Befristet","2019","Hauptschule","direkter Migrationshintergrund","263","0.173808458190168","0.149321772699234","0.198295143681101"
"Befristet","2019","Hauptschule","indirekter Migrationshintergrund","56","0.220255379150006","0.165368885271495","0.275141873028517"
"Befristet","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2019","Realschule","kein Migrationshintergrund","380","0.0988672359401195","0.0890938449472039","0.108640626933035"
"Befristet","2019","Realschule","direkter Migrationshintergrund","35","0.184127421228427","0.127188597152444","0.241066245304409"
"Befristet","2019","Realschule","indirekter Migrationshintergrund","75","0.272668278837017","0.220319173254008","0.325017384420027"
"Befristet","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2019","(Fach-)Abitur","kein Migrationshintergrund","356","0.198643753887939","0.179875515950432","0.217411991825445"
"Befristet","2019","(Fach-)Abitur","direkter Migrationshintergrund","208","0.167716379984264","0.140137479594966","0.195295280373561"
"Befristet","2019","(Fach-)Abitur","indirekter Migrationshintergrund","70","0.335448863559609","0.275590270401295","0.395307456717922"
"Befristet","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Befristet","2019","AkademikerIn","kein Migrationshintergrund","332","0.131158805338151","0.118847093991219","0.143470516685082"
"Befristet","2019","AkademikerIn","direkter Migrationshintergrund","257","0.219182504874376","0.191613712158247","0.246751297590504"
"Befristet","2019","AkademikerIn","indirekter Migrationshintergrund","36","0.187194184065973","0.136339208679356","0.23804915945259"
"Befristet","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2020","(noch) kein Abschluss","kein Migrationshintergrund","57","0.797607265087609","0.704801735600217","0.890412794575001"
"Unbefristet","2020","(noch) kein Abschluss","direkter Migrationshintergrund","275","0.640553146820655","0.601603032102653","0.679503261538657"
"Unbefristet","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Unbefristet","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Unbefristet","2020","Hauptschule","kein Migrationshintergrund","1365","0.896332842144645","0.881137915877822","0.911527768411468"
"Unbefristet","2020","Hauptschule","direkter Migrationshintergrund","810","0.828558823804726","0.806804144801723","0.85031350280773"
"Unbefristet","2020","Hauptschule","indirekter Migrationshintergrund","162","0.782495553453776","0.725176823101936","0.839814283805616"
"Unbefristet","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
