"plb0037_h","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Unbefristet","2020","17-29","Hauptschule","238","0.562969313594175","0.518549302576552","0.607389324611799"
"Unbefristet","2020","17-29","Realschule","300","0.609362904788977","0.568845162222022","0.649880647355932"
"Unbefristet","2020","17-29","(Fach-)Abitur","423","0.551443079922645","0.518823265370717","0.584062894474573"
"Unbefristet","2020","17-29","AkademikerIn","350","0.60017228169374","0.561105823622123","0.639238739765357"
"Unbefristet","2020","30-45","(noch) kein Abschluss","195","0.721906498440338","0.674695200804839","0.769117796075837"
"Unbefristet","2020","30-45","Hauptschule","783","0.873159454114613","0.852302326653662","0.894016581575565"
"Unbefristet","2020","30-45","Realschule","1003","0.928361931621804","0.913149657256326","0.943574205987281"
"Unbefristet","2020","30-45","(Fach-)Abitur","927","0.884824242562966","0.866461352837787","0.903187132288146"
"Unbefristet","2020","30-45","AkademikerIn","1490","0.838662498077801","0.821864228214289","0.855460767941314"
"Unbefristet","2020","46-65","(noch) kein Abschluss","69","0.734336851013927","0.650647630723549","0.818026071304306"
"Unbefristet","2020","46-65","Hauptschule","1226","0.928413244864411","0.914609952262572","0.942216537466251"
"Unbefristet","2020","46-65","Realschule","1929","0.957053386766216","0.948212314324964","0.965894459207469"
"Unbefristet","2020","46-65","(Fach-)Abitur","928","0.955830224659767","0.94326368101053","0.968396768309003"
"Unbefristet","2020","46-65","AkademikerIn","1780","0.951405199395193","0.941752154960154","0.961058243830231"
"Unbefristet","2020","66","(noch) kein Abschluss","","","",""
"Unbefristet","2020","66","Hauptschule","","","",""
"Unbefristet","2020","66","Realschule","","","",""
"Unbefristet","2020","66","(Fach-)Abitur","","","",""
"Unbefristet","2020","66","AkademikerIn","","","",""
"Befristet","2020","17-29","(noch) kein Abschluss","143","0.392867042672112","0.329052224653931","0.456681860690293"
"Befristet","2020","17-29","Hauptschule","241","0.437030686405825","0.392610675388201","0.481450697423448"
"Befristet","2020","17-29","Realschule","257","0.390637095211023","0.350119352644067","0.431154837777978"
"Befristet","2020","17-29","(Fach-)Abitur","470","0.448556920077355","0.415937105525427","0.481176734629283"
"Befristet","2020","17-29","AkademikerIn","254","0.39982771830626","0.360761260234643","0.438894176377877"
"Befristet","2020","30-45","(noch) kein Abschluss","151","0.278093501559662","0.230882203924163","0.325304799195161"
"Befristet","2020","30-45","Hauptschule","195","0.126840545885386","0.105983418424435","0.147697673346338"
"Befristet","2020","30-45","Realschule","101","0.0716380683781963","0.056425794012719","0.0868503427436735"
"Befristet","2020","30-45","(Fach-)Abitur","234","0.115175757437034","0.0968128677118544","0.133538647162213"
"Befristet","2020","30-45","AkademikerIn","352","0.161337501922199","0.144539232058686","0.178135771785711"
"Befristet","2020","46-65","(noch) kein Abschluss","38","0.265663148986073","0.181973928695694","0.349352369276451"
"Befristet","2020","46-65","Hauptschule","114","0.0715867551355886","0.0577834625337495","0.0853900477374277"
"Befristet","2020","46-65","Realschule","91","0.0429466132337835","0.0341055407925311","0.0517876856750359"
"Befristet","2020","46-65","(Fach-)Abitur","99","0.0441697753402334","0.0316032316909972","0.0567363189894695"
"Befristet","2020","46-65","AkademikerIn","126","0.0485948006048074","0.0389417561697692","0.0582478450398457"
"Befristet","2020","66","(noch) kein Abschluss","","","",""
"Befristet","2020","66","Hauptschule","","","",""
"Befristet","2020","66","Realschule","","","",""
"Befristet","2020","66","(Fach-)Abitur","","","",""
"Befristet","2020","66","AkademikerIn","","","",""
