,Unnamed: 0,year,bula_h,regtyp,plb0037_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1159,1159,2018,Schleswig-Holstein,Urban regions,Permanent job,0.81712,152,14999,0.66153,1.00001
1160,1160,2018,Schleswig-Holstein,Urban regions,Temporary job,0.18288,53,14999,0.13735,0.24177
1161,1161,2018,Schleswig-Holstein,Rural regions,Permanent job,0.8678,287,14999,0.75433,0.99218
1162,1162,2018,Schleswig-Holstein,Rural regions,Temporary job,0.1322,57,14999,0.0972,0.16859
1163,1163,2018,Hamburg,Urban regions,Permanent job,0.84164,216,14999,0.68963,0.98857
1164,1164,2018,Hamburg,Urban regions,Temporary job,0.15836,54,14999,0.09242,0.22822
1165,1165,2018,Lower Saxony,Urban regions,Permanent job,0.82973,516,14999,0.75628,0.9093
1166,1166,2018,Lower Saxony,Urban regions,Temporary job,0.17027,134,14999,0.13277,0.21508
1167,1167,2018,Lower Saxony,Rural regions,Permanent job,0.82934,715,14999,0.74521,0.91273
1168,1168,2018,Lower Saxony,Rural regions,Temporary job,0.17066,177,14999,0.13002,0.21542
1169,1169,2018,Bremen,Urban regions,Permanent job,0.73194,95,14999,0.56148,0.94956
1170,1170,2018,Bremen,Urban regions,Temporary job,0.26806,34,14999,0.11394,0.45283
1171,1171,2018,North Rhine-Westphalia,Urban regions,Permanent job,0.81176,2401,14999,0.77928,0.84318
1172,1172,2018,North Rhine-Westphalia,Urban regions,Temporary job,0.18824,650,14999,0.17099,0.21216
1173,1173,2018,North Rhine-Westphalia,Rural regions,Permanent job,1.0,53,14999,0.73167,1.32765
1174,1174,2018,Hesse,Urban regions,Permanent job,0.81428,652,14999,0.74044,0.89361
1175,1175,2018,Hesse,Urban regions,Temporary job,0.18572,201,14999,0.15565,0.23097
1176,1176,2018,Hesse,Rural regions,Permanent job,0.88271,168,14999,0.74225,1.05292
1177,1177,2018,Hesse,Rural regions,Temporary job,0.11729,45,14999,0.07567,0.16206
1178,1178,2018,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.874,530,14999,0.79314,0.96906
1179,1179,2018,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.126,139,14999,0.10388,0.15603
1180,1180,2018,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.8549,201,14999,0.68487,1.05023
1181,1181,2018,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.1451,43,14999,0.08518,0.21426
1182,1182,2018,Baden-Wuerttemberg,Urban regions,Permanent job,0.84824,1287,14999,0.80226,0.90986
1183,1183,2018,Baden-Wuerttemberg,Urban regions,Temporary job,0.15176,261,14999,0.12945,0.17379
1184,1184,2018,Baden-Wuerttemberg,Rural regions,Permanent job,0.8465,165,14999,0.68545,1.08712
1185,1185,2018,Baden-Wuerttemberg,Rural regions,Temporary job,0.1535,38,14999,0.09663,0.22966
1186,1186,2018,Bavaria,Urban regions,Permanent job,0.83705,880,14999,0.75879,0.90923
1187,1187,2018,Bavaria,Urban regions,Temporary job,0.16295,186,14999,0.13772,0.1871
1188,1188,2018,Bavaria,Rural regions,Permanent job,0.87341,1120,14999,0.82189,0.9398
1189,1189,2018,Bavaria,Rural regions,Temporary job,0.12659,225,14999,0.10587,0.15015
1190,1190,2018,Berlin,Urban regions,Permanent job,0.79449,438,14999,0.70615,0.87952
1191,1191,2018,Berlin,Urban regions,Temporary job,0.20551,115,14999,0.16764,0.25865
1192,1192,2018,Brandenburg,Urban regions,Permanent job,1.0,51,14999,0.7422,1.36209
1193,1193,2018,Brandenburg,Rural regions,Permanent job,0.87899,396,14999,0.77831,0.96941
1194,1194,2018,Brandenburg,Rural regions,Temporary job,0.12101,85,14999,0.08692,0.15883
1195,1195,2018,Mecklenburg-Western Pomerania,Urban regions,Permanent job,1.0,37,14999,0.68126,1.3694
1196,1196,2018,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.89299,205,14999,0.72203,1.04443
1197,1197,2018,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.10701,40,14999,0.07046,0.14881
1198,1198,2018,Saxony,Urban regions,Permanent job,0.83254,411,14999,0.73371,0.92156
1199,1199,2018,Saxony,Urban regions,Temporary job,0.16746,86,14999,0.12847,0.21086
1200,1200,2018,Saxony,Rural regions,Permanent job,0.8513,354,14999,0.75228,0.98156
1201,1201,2018,Saxony,Rural regions,Temporary job,0.1487,68,14999,0.11069,0.19231
1202,1202,2018,Saxony-Anhalt,Urban regions,Permanent job,1.0,78,14999,0.78256,1.20802
1203,1203,2018,Saxony-Anhalt,Rural regions,Permanent job,0.84226,336,14999,0.73982,0.94524
1204,1204,2018,Saxony-Anhalt,Rural regions,Temporary job,0.15774,64,14999,0.10717,0.2216
1205,1205,2018,Thuringa,Urban regions,Permanent job,1.0,140,14999,0.76896,1.19809
1206,1206,2018,Thuringa,Rural regions,Permanent job,0.90071,306,14999,0.78904,1.00222
1207,1207,2018,Thuringa,Rural regions,Temporary job,0.09929,54,14999,0.07014,0.13011
1208,1208,2019,Schleswig-Holstein,Urban regions,Permanent job,0.82856,149,14174,0.67399,0.98113
1209,1209,2019,Schleswig-Holstein,Urban regions,Temporary job,0.17144,59,14174,0.08106,0.27861
1210,1210,2019,Schleswig-Holstein,Rural regions,Permanent job,0.82924,275,14174,0.7153,0.9482
1211,1211,2019,Schleswig-Holstein,Rural regions,Temporary job,0.17076,53,14174,0.1156,0.22879
1212,1212,2019,Hamburg,Urban regions,Permanent job,0.93258,214,14174,0.80371,1.1005
1213,1213,2019,Hamburg,Urban regions,Temporary job,0.06742,36,14174,0.04813,0.0951
1214,1214,2019,Lower Saxony,Urban regions,Permanent job,0.8434,495,14174,0.77219,0.91722
1215,1215,2019,Lower Saxony,Urban regions,Temporary job,0.1566,127,14174,0.11863,0.19876
1216,1216,2019,Lower Saxony,Rural regions,Permanent job,0.85929,693,14174,0.77787,0.95326
1217,1217,2019,Lower Saxony,Rural regions,Temporary job,0.14071,175,14174,0.11268,0.17099
1218,1218,2019,Bremen,Urban regions,Permanent job,1.0,90,14174,0.75011,1.28121
1219,1219,2019,North Rhine-Westphalia,Urban regions,Permanent job,0.81264,2300,14174,0.77112,0.8552
1220,1220,2019,North Rhine-Westphalia,Urban regions,Temporary job,0.18736,659,14174,0.16465,0.20946
1221,1221,2019,North Rhine-Westphalia,Rural regions,Permanent job,1.0,47,14174,0.70252,1.28677
1222,1222,2019,Hesse,Urban regions,Permanent job,0.82423,624,14174,0.7429,0.9267
1223,1223,2019,Hesse,Urban regions,Temporary job,0.17577,167,14174,0.13744,0.22246
1224,1224,2019,Hesse,Rural regions,Permanent job,0.88445,159,14174,0.66984,1.06348
1225,1225,2019,Hesse,Rural regions,Temporary job,0.11555,38,14174,0.05308,0.22497
1226,1226,2019,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.85308,494,14174,0.74849,0.93682
1227,1227,2019,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.14692,122,14174,0.11753,0.18316
1228,1228,2019,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.83763,180,14174,0.66148,1.0653
1229,1229,2019,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.16237,36,14174,0.09279,0.25965
1230,1230,2019,Baden-Wuerttemberg,Urban regions,Permanent job,0.85831,1232,14174,0.80017,0.92273
1231,1231,2019,Baden-Wuerttemberg,Urban regions,Temporary job,0.14169,243,14174,0.1157,0.16782
1232,1232,2019,Baden-Wuerttemberg,Rural regions,Permanent job,0.84918,146,14174,0.69208,1.08622
1233,1233,2019,Baden-Wuerttemberg,Rural regions,Temporary job,0.15082,40,14174,0.08031,0.23559
1234,1234,2019,Bavaria,Urban regions,Permanent job,0.85565,794,14174,0.77759,0.92353
1235,1235,2019,Bavaria,Urban regions,Temporary job,0.14435,179,14174,0.11898,0.17566
1236,1236,2019,Bavaria,Rural regions,Permanent job,0.88781,1068,14174,0.82271,0.96339
1237,1237,2019,Bavaria,Rural regions,Temporary job,0.11219,197,14174,0.08335,0.14222
1238,1238,2019,Berlin,Urban regions,Permanent job,0.77552,398,14174,0.68531,0.86309
1239,1239,2019,Berlin,Urban regions,Temporary job,0.22448,131,14174,0.18454,0.26345
1240,1240,2019,Brandenburg,Urban regions,Permanent job,1.0,50,14174,0.72732,1.37198
1241,1241,2019,Brandenburg,Rural regions,Permanent job,0.86358,401,14174,0.75423,0.98896
1242,1242,2019,Brandenburg,Rural regions,Temporary job,0.13642,81,14174,0.09329,0.18838
1243,1243,2019,Mecklenburg-Western Pomerania,Urban regions,Permanent job,1.0,33,14174,0.70462,1.31703
1244,1244,2019,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.89953,196,14174,0.75039,1.08672
1245,1245,2019,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.10047,36,14174,0.07062,0.13403
1246,1246,2019,Saxony,Urban regions,Permanent job,0.88565,397,14174,0.77363,1.01153
1247,1247,2019,Saxony,Urban regions,Temporary job,0.11435,71,14174,0.0816,0.14632
1248,1248,2019,Saxony,Rural regions,Permanent job,0.87473,360,14174,0.77711,1.00968
1249,1249,2019,Saxony,Rural regions,Temporary job,0.12527,51,14174,0.09286,0.1655
1250,1250,2019,Saxony-Anhalt,Urban regions,Permanent job,1.0,76,14174,0.72969,1.35198
1251,1251,2019,Saxony-Anhalt,Rural regions,Permanent job,0.82847,292,14174,0.71479,0.95167
1252,1252,2019,Saxony-Anhalt,Rural regions,Temporary job,0.17153,54,14174,0.12881,0.21368
1253,1253,2019,Thuringa,Urban regions,Permanent job,1.0,122,14174,0.78607,1.3091
1254,1254,2019,Thuringa,Rural regions,Permanent job,0.87245,278,14174,0.76252,1.03127
1255,1255,2019,Thuringa,Rural regions,Temporary job,0.12755,56,14174,0.09044,0.15933
1256,1256,2020,Schleswig-Holstein,Urban regions,Permanent job,0.90212,161,15432,0.77661,1.05255
1257,1257,2020,Schleswig-Holstein,Urban regions,Temporary job,0.09788,45,15432,0.0492,0.15816
1258,1258,2020,Schleswig-Holstein,Rural regions,Permanent job,0.90921,282,15432,0.77264,1.04446
1259,1259,2020,Schleswig-Holstein,Rural regions,Temporary job,0.09079,49,15432,0.06207,0.12693
1260,1260,2020,Hamburg,Urban regions,Permanent job,0.85197,226,15432,0.71593,1.02416
1261,1261,2020,Hamburg,Urban regions,Temporary job,0.14803,72,15432,0.10244,0.20287
1262,1262,2020,Lower Saxony,Urban regions,Permanent job,0.84157,516,15432,0.75517,0.92994
1263,1263,2020,Lower Saxony,Urban regions,Temporary job,0.15843,158,15432,0.12148,0.19994
1264,1264,2020,Lower Saxony,Rural regions,Permanent job,0.88142,702,15432,0.7897,0.96733
1265,1265,2020,Lower Saxony,Rural regions,Temporary job,0.11858,160,15432,0.09002,0.14686
1266,1266,2020,Bremen,Urban regions,Permanent job,0.75591,92,15432,0.54535,0.99904
1267,1267,2020,Bremen,Urban regions,Temporary job,0.24409,49,15432,0.13136,0.35496
1268,1268,2020,North Rhine-Westphalia,Urban regions,Permanent job,0.83022,2500,15432,0.78676,0.87339
1269,1269,2020,North Rhine-Westphalia,Urban regions,Temporary job,0.16978,810,15432,0.14269,0.19603
1270,1270,2020,North Rhine-Westphalia,Rural regions,Permanent job,1.0,41,15432,0.67315,1.47175
1271,1271,2020,Hesse,Urban regions,Permanent job,0.82588,708,15432,0.73887,0.92094
1272,1272,2020,Hesse,Urban regions,Temporary job,0.17412,218,15432,0.13978,0.21571
1273,1273,2020,Hesse,Rural regions,Permanent job,0.87124,167,15432,0.72697,0.99883
1274,1274,2020,Hesse,Rural regions,Temporary job,0.12876,35,15432,0.06838,0.19929
1275,1275,2020,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.85105,494,15432,0.75994,0.93978
1276,1276,2020,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.14895,131,15432,0.10992,0.1874
1277,1277,2020,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,0.83183,167,15432,0.64914,1.04144
1278,1278,2020,"Rhineland-Palatinate, Saarland",Rural regions,Temporary job,0.16817,34,15432,0.10698,0.2794
1279,1279,2020,Baden-Wuerttemberg,Urban regions,Permanent job,0.84402,1266,15432,0.78624,0.90981
1280,1280,2020,Baden-Wuerttemberg,Urban regions,Temporary job,0.15598,319,15432,0.1262,0.18426
1281,1281,2020,Baden-Wuerttemberg,Rural regions,Permanent job,0.90993,179,15432,0.72137,1.0892
1282,1282,2020,Baden-Wuerttemberg,Rural regions,Temporary job,0.09007,46,15432,0.05199,0.13316
1283,1283,2020,Bavaria,Urban regions,Permanent job,0.84177,965,15432,0.76737,0.92617
1284,1284,2020,Bavaria,Urban regions,Temporary job,0.15823,228,15432,0.12899,0.19958
1285,1285,2020,Bavaria,Rural regions,Permanent job,0.88874,1128,15432,0.82682,0.95575
1286,1286,2020,Bavaria,Rural regions,Temporary job,0.11126,239,15432,0.08826,0.13886
1287,1287,2020,Berlin,Urban regions,Permanent job,0.80228,569,15432,0.70503,0.88602
1288,1288,2020,Berlin,Urban regions,Temporary job,0.19772,175,15432,0.15288,0.24234
1289,1289,2020,Brandenburg,Urban regions,Permanent job,1.0,51,15432,0.76208,1.24137
1290,1290,2020,Brandenburg,Rural regions,Permanent job,0.8865,405,15432,0.75792,1.01461
1291,1291,2020,Brandenburg,Rural regions,Temporary job,0.1135,78,15432,0.06661,0.17044
1292,1292,2020,Mecklenburg-Western Pomerania,Rural regions,Permanent job,0.91083,164,15432,0.76627,1.03614
1293,1293,2020,Mecklenburg-Western Pomerania,Rural regions,Temporary job,0.08917,35,15432,0.06088,0.13853
1294,1294,2020,Saxony,Urban regions,Permanent job,0.87389,380,15432,0.75413,1.00306
1295,1295,2020,Saxony,Urban regions,Temporary job,0.12611,78,15432,0.09188,0.16008
1296,1296,2020,Saxony,Rural regions,Permanent job,0.89615,359,15432,0.79684,1.01198
1297,1297,2020,Saxony,Rural regions,Temporary job,0.10385,45,15432,0.07527,0.13619
1298,1298,2020,Saxony-Anhalt,Urban regions,Permanent job,1.0,84,15432,0.71661,1.37225
1299,1299,2020,Saxony-Anhalt,Rural regions,Permanent job,0.88027,308,15432,0.77165,0.99128
1300,1300,2020,Saxony-Anhalt,Rural regions,Temporary job,0.11973,51,15432,0.07736,0.177
1301,1301,2020,Thuringa,Urban regions,Permanent job,1.0,129,15432,0.79223,1.25762
1302,1302,2020,Thuringa,Rural regions,Permanent job,0.89226,283,15432,0.77442,1.0307
1303,1303,2020,Thuringa,Rural regions,Temporary job,0.10774,51,15432,0.0753,0.15362
1304,1304,2021,Schleswig-Holstein,Urban regions,Permanent job,0.93916,130,9966,0.71035,1.26289
1305,1305,2021,Schleswig-Holstein,Urban regions,Temporary job,0.06084,31,9966,0.03485,0.0984
1306,1306,2021,Schleswig-Holstein,Rural regions,Permanent job,0.92777,226,9966,0.75246,1.06645
1307,1307,2021,Schleswig-Holstein,Rural regions,Temporary job,0.07223,34,9966,0.04527,0.1013
1308,1308,2021,Hamburg,Urban regions,Permanent job,0.88988,174,9966,0.71249,1.08148
1309,1309,2021,Hamburg,Urban regions,Temporary job,0.11012,42,9966,0.06524,0.16306
1310,1310,2021,Lower Saxony,Urban regions,Permanent job,0.85512,383,9966,0.74316,0.99602
1311,1311,2021,Lower Saxony,Urban regions,Temporary job,0.14488,72,9966,0.10341,0.18498
1312,1312,2021,Lower Saxony,Rural regions,Permanent job,0.84709,476,9966,0.74134,0.97505
1313,1313,2021,Lower Saxony,Rural regions,Temporary job,0.15291,88,9966,0.10782,0.20571
1314,1314,2021,Bremen,Urban regions,Permanent job,1.0,60,9966,0.64847,1.49365
1315,1315,2021,North Rhine-Westphalia,Urban regions,Permanent job,0.84545,1713,9966,0.7984,0.90077
1316,1316,2021,North Rhine-Westphalia,Urban regions,Temporary job,0.15455,414,9966,0.12983,0.17601
1317,1317,2021,North Rhine-Westphalia,Rural regions,Permanent job,1.0,46,9966,0.72428,1.37048
1318,1318,2021,Hesse,Urban regions,Permanent job,0.84945,457,9966,0.74229,0.97009
1319,1319,2021,Hesse,Urban regions,Temporary job,0.15055,127,9966,0.10517,0.19769
1320,1320,2021,Hesse,Rural regions,Permanent job,1.0,106,9966,0.7717,1.21388
1321,1321,2021,"Rhineland-Palatinate, Saarland",Urban regions,Permanent job,0.86329,312,9966,0.73023,0.98696
1322,1322,2021,"Rhineland-Palatinate, Saarland",Urban regions,Temporary job,0.13671,84,9966,0.09108,0.17436
1323,1323,2021,"Rhineland-Palatinate, Saarland",Rural regions,Permanent job,1.0,98,9966,0.66479,1.34659
1324,1324,2021,Baden-Wuerttemberg,Urban regions,Permanent job,0.85585,923,9966,0.77505,0.93806
1325,1325,2021,Baden-Wuerttemberg,Urban regions,Temporary job,0.14415,177,9966,0.11477,0.17297
1326,1326,2021,Baden-Wuerttemberg,Rural regions,Permanent job,1.0,124,9966,0.77084,1.24432
1327,1327,2021,Bavaria,Urban regions,Permanent job,0.87169,642,9966,0.77612,0.96698
1328,1328,2021,Bavaria,Urban regions,Temporary job,0.12831,106,9966,0.09626,0.1643
1329,1329,2021,Bavaria,Rural regions,Permanent job,0.8605,704,9966,0.7704,0.96066
1330,1330,2021,Bavaria,Rural regions,Temporary job,0.1395,118,9966,0.09974,0.18801
1331,1331,2021,Berlin,Urban regions,Permanent job,0.84216,377,9966,0.71304,0.96051
1332,1332,2021,Berlin,Urban regions,Temporary job,0.15784,88,9966,0.11335,0.20307
1333,1333,2021,Brandenburg,Urban regions,Permanent job,1.0,34,9966,0.60166,1.42024
1334,1334,2021,Brandenburg,Rural regions,Permanent job,0.89982,282,9966,0.7675,1.04449
1335,1335,2021,Brandenburg,Rural regions,Temporary job,0.10018,40,9966,0.06705,0.13831
1336,1336,2021,Mecklenburg-Western Pomerania,Urban regions,Permanent job,1.0,33,9966,0.65326,1.4432
1337,1337,2021,Mecklenburg-Western Pomerania,Rural regions,Permanent job,1.0,137,9966,0.81287,1.16991
1338,1338,2021,Saxony,Urban regions,Permanent job,0.85982,281,9966,0.69251,1.03409
1339,1339,2021,Saxony,Urban regions,Temporary job,0.14018,46,9966,0.09875,0.18447
1340,1340,2021,Saxony,Rural regions,Permanent job,1.0,257,9966,0.88369,1.14391
1341,1341,2021,Saxony-Anhalt,Urban regions,Permanent job,1.0,57,9966,0.73163,1.36141
1342,1342,2021,Saxony-Anhalt,Rural regions,Permanent job,1.0,192,9966,0.78638,1.21378
1343,1343,2021,Thuringa,Urban regions,Permanent job,1.0,98,9966,0.74034,1.3022
1344,1344,2021,Thuringa,Rural regions,Permanent job,1.0,177,9966,0.82639,1.2178
