year,age_gr,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,5th Quintile,Comp. time,0.24229,506,1062,0.21651,0.26808
2011,46-65 y.,5th Quintile,Some of both,0.09167,169,1062,0.07431,0.10903
2011,46-65 y.,5th Quintile,Paid,0.02773,57,1062,0.01785,0.03761
2011,46-65 y.,5th Quintile,Not compensated,0.13439,330,1062,0.11387,0.15491
2012,17-29 y.,1st Quintile,Comp. time,0.09059,108,278,0.05679,0.12439
2012,17-29 y.,1st Quintile,Some of both,0.04938,59,278,0.02386,0.07489
2012,17-29 y.,1st Quintile,Paid,0.05420,69,278,0.02754,0.08087
2012,17-29 y.,1st Quintile,Not compensated,0.04355,42,278,0.01952,0.06759
2012,17-29 y.,2nd Quintile,Comp. time,0.21952,134,234,0.16637,0.27267
2012,17-29 y.,2nd Quintile,Some of both,0.05496,53,234,0.02570,0.08422
2012,17-29 y.,2nd Quintile,Paid,0.04980,47,234,0.02187,0.07774
2012,17-29 y.,3rd Quintile,Comp. time,0.23427,150,235,0.18000,0.28854
2012,17-29 y.,3rd Quintile,Some of both,0.10797,52,235,0.06821,0.14774
2012,17-29 y.,3rd Quintile,Paid,0.04032,33,235,0.01511,0.06552
2012,17-29 y.,4th Quintile,Comp. time,0.26788,128,199,0.20619,0.32956
2012,17-29 y.,4th Quintile,Some of both,0.12549,71,199,0.07935,0.17164
2012,17-29 y.,5th Quintile,Comp. time,0.23648,80,112,0.15743,0.31553
2012,17-29 y.,5th Quintile,Some of both,0.07065,32,112,0.02298,0.11832
2012,30-45 y.,1st Quintile,Comp. time,0.15437,294,637,0.12629,0.18245
2012,30-45 y.,1st Quintile,Some of both,0.06449,133,637,0.04540,0.08358
2012,30-45 y.,1st Quintile,Paid,0.07375,156,637,0.05344,0.09406
2012,30-45 y.,1st Quintile,Not compensated,0.02362,54,637,0.01182,0.03542
2012,30-45 y.,2nd Quintile,Comp. time,0.22596,456,898,0.19859,0.25333
2012,30-45 y.,2nd Quintile,Some of both,0.11589,212,898,0.09495,0.13684
2012,30-45 y.,2nd Quintile,Paid,0.06421,137,898,0.04817,0.08025
2012,30-45 y.,2nd Quintile,Not compensated,0.05930,93,898,0.04385,0.07476
2012,30-45 y.,3rd Quintile,Comp. time,0.33757,566,1007,0.30835,0.36679
2012,30-45 y.,3rd Quintile,Some of both,0.14785,202,1007,0.12592,0.16979
2012,30-45 y.,3rd Quintile,Paid,0.07079,107,1007,0.05494,0.08663
2012,30-45 y.,3rd Quintile,Not compensated,0.09225,132,1007,0.07437,0.11014
2012,30-45 y.,4th Quintile,Comp. time,0.34097,522,996,0.31152,0.37043
2012,30-45 y.,4th Quintile,Some of both,0.15204,209,996,0.12973,0.17435
2012,30-45 y.,4th Quintile,Paid,0.04826,80,996,0.03494,0.06157
2012,30-45 y.,4th Quintile,Not compensated,0.11720,185,996,0.09721,0.13718
2012,30-45 y.,5th Quintile,Comp. time,0.32585,436,914,0.29545,0.35625
2012,30-45 y.,5th Quintile,Some of both,0.12374,147,914,0.10238,0.14510
2012,30-45 y.,5th Quintile,Paid,0.04345,48,914,0.03022,0.05667
2012,30-45 y.,5th Quintile,Not compensated,0.19977,283,914,0.17383,0.22570
2012,46-65 y.,1st Quintile,Comp. time,0.07955,158,345,0.05096,0.10815
2012,46-65 y.,1st Quintile,Some of both,0.04121,75,345,0.02020,0.06221
2012,46-65 y.,1st Quintile,Paid,0.04796,62,345,0.02538,0.07054
2012,46-65 y.,1st Quintile,Not compensated,0.02786,50,345,0.01047,0.04525
2012,46-65 y.,2nd Quintile,Comp. time,0.19297,274,514,0.15882,0.22712
2012,46-65 y.,2nd Quintile,Some of both,0.08685,103,514,0.06248,0.11122
2012,46-65 y.,2nd Quintile,Paid,0.06794,89,514,0.04616,0.08971
2012,46-65 y.,2nd Quintile,Not compensated,0.03526,48,514,0.01930,0.05122
2012,46-65 y.,3rd Quintile,Comp. time,0.25815,426,750,0.22681,0.28949
2012,46-65 y.,3rd Quintile,Some of both,0.09417,139,750,0.07325,0.11508
2012,46-65 y.,3rd Quintile,Paid,0.06832,84,750,0.05025,0.08639
2012,46-65 y.,3rd Quintile,Not compensated,0.05112,101,750,0.03535,0.06690
2012,46-65 y.,4th Quintile,Comp. time,0.33175,539,959,0.30193,0.36157
2012,46-65 y.,4th Quintile,Some of both,0.11806,186,959,0.09763,0.13850
2012,46-65 y.,4th Quintile,Paid,0.05271,75,959,0.03856,0.06686
2012,46-65 y.,4th Quintile,Not compensated,0.06976,159,959,0.05363,0.08589
2012,46-65 y.,5th Quintile,Comp. time,0.26312,617,1321,0.23936,0.28687
2012,46-65 y.,5th Quintile,Some of both,0.09756,221,1321,0.08155,0.11356
2012,46-65 y.,5th Quintile,Paid,0.03555,70,1321,0.02556,0.04554
2012,46-65 y.,5th Quintile,Not compensated,0.14866,413,1321,0.12947,0.16786
2013,17-29 y.,1st Quintile,Comp. time,0.12427,119,255,0.08370,0.16485
2013,17-29 y.,1st Quintile,Some of both,0.05279,50,255,0.02529,0.08029
2013,17-29 y.,1st Quintile,Paid,0.05749,54,255,0.02887,0.08612
2013,17-29 y.,1st Quintile,Not compensated,0.02472,32,255,0.00562,0.04381
2013,17-29 y.,2nd Quintile,Comp. time,0.18801,126,249,0.13938,0.23664
2013,17-29 y.,2nd Quintile,Some of both,0.08218,59,249,0.04800,0.11636
2013,17-29 y.,2nd Quintile,Paid,0.03707,32,249,0.01356,0.06059
2013,17-29 y.,2nd Quintile,Not compensated,0.04370,32,249,0.01826,0.06914
2013,17-29 y.,3rd Quintile,Comp. time,0.20324,121,208,0.14842,0.25807
2013,17-29 y.,3rd Quintile,Some of both,0.08522,52,208,0.04718,0.12325
2013,17-29 y.,3rd Quintile,Paid,0.05488,35,208,0.02385,0.08590
2013,17-29 y.,4th Quintile,Comp. time,0.30424,146,201,0.24047,0.36800
2013,17-29 y.,4th Quintile,Some of both,0.07971,55,201,0.04218,0.11725
2013,17-29 y.,5th Quintile,Comp. time,0.23955,92,123,0.16381,0.31529
2013,17-29 y.,5th Quintile,Some of both,0.07313,31,123,0.02693,0.11933
2013,30-45 y.,1st Quintile,Comp. time,0.14326,256,559,0.11419,0.17233
2013,30-45 y.,1st Quintile,Some of both,0.06425,115,559,0.04390,0.08459
2013,30-45 y.,1st Quintile,Paid,0.06169,125,559,0.04173,0.08165
2013,30-45 y.,1st Quintile,Not compensated,0.03646,63,559,0.02091,0.05201
2013,30-45 y.,2nd Quintile,Comp. time,0.23226,446,905,0.20473,0.25979
2013,30-45 y.,2nd Quintile,Some of both,0.11537,218,905,0.09455,0.13620
2013,30-45 y.,2nd Quintile,Paid,0.09260,156,905,0.07370,0.11150
2013,30-45 y.,2nd Quintile,Not compensated,0.04720,85,905,0.03337,0.06102
2013,30-45 y.,3rd Quintile,Comp. time,0.30418,501,902,0.27414,0.33423
2013,30-45 y.,3rd Quintile,Some of both,0.17596,204,902,0.15109,0.20082
2013,30-45 y.,3rd Quintile,Paid,0.04714,88,902,0.03330,0.06097
2013,30-45 y.,3rd Quintile,Not compensated,0.07918,109,902,0.06155,0.09681
2013,30-45 y.,4th Quintile,Comp. time,0.36197,521,942,0.33127,0.39268
2013,30-45 y.,4th Quintile,Some of both,0.12104,171,942,0.10020,0.14188
2013,30-45 y.,4th Quintile,Paid,0.04892,71,942,0.03514,0.06270
2013,30-45 y.,4th Quintile,Not compensated,0.12172,179,942,0.10083,0.14261
2013,30-45 y.,5th Quintile,Comp. time,0.27653,399,843,0.24631,0.30674
2013,30-45 y.,5th Quintile,Some of both,0.12386,139,843,0.10161,0.14612
2013,30-45 y.,5th Quintile,Paid,0.03054,50,843,0.01892,0.04216
2013,30-45 y.,5th Quintile,Not compensated,0.20906,255,843,0.18160,0.23653
2013,46-65 y.,1st Quintile,Comp. time,0.06770,146,283,0.03838,0.09702
2013,46-65 y.,1st Quintile,Some of both,0.04655,69,283,0.02196,0.07114
2013,46-65 y.,1st Quintile,Paid,0.03687,68,283,0.01488,0.05887
2013,46-65 y.,2nd Quintile,Comp. time,0.19395,301,551,0.16091,0.22700
2013,46-65 y.,2nd Quintile,Some of both,0.08066,126,551,0.05790,0.10342
2013,46-65 y.,2nd Quintile,Paid,0.07058,77,551,0.04918,0.09199
2013,46-65 y.,2nd Quintile,Not compensated,0.03039,47,551,0.01604,0.04473
2013,46-65 y.,3rd Quintile,Comp. time,0.25537,439,769,0.22453,0.28621
2013,46-65 y.,3rd Quintile,Some of both,0.09095,147,769,0.07062,0.11129
2013,46-65 y.,3rd Quintile,Paid,0.05457,77,769,0.03850,0.07063
2013,46-65 y.,3rd Quintile,Not compensated,0.05351,106,769,0.03760,0.06943
2013,46-65 y.,4th Quintile,Comp. time,0.31376,579,994,0.28490,0.34262
2013,46-65 y.,4th Quintile,Some of both,0.10011,177,994,0.08144,0.11878
2013,46-65 y.,4th Quintile,Paid,0.04428,92,994,0.03148,0.05707
2013,46-65 y.,4th Quintile,Not compensated,0.07128,146,994,0.05528,0.08728
2013,46-65 y.,5th Quintile,Comp. time,0.25835,650,1361,0.23509,0.28162
2013,46-65 y.,5th Quintile,Some of both,0.09624,211,1361,0.08056,0.11191
2013,46-65 y.,5th Quintile,Paid,0.03000,62,1361,0.02093,0.03906
2013,46-65 y.,5th Quintile,Not compensated,0.15216,438,1361,0.13308,0.17125
2014,17-29 y.,1st Quintile,Comp. time,0.12002,131,313,0.08396,0.15609
2014,17-29 y.,1st Quintile,Some of both,0.04261,63,313,0.02020,0.06503
2014,17-29 y.,1st Quintile,Paid,0.05203,78,313,0.02739,0.07668
2014,17-29 y.,1st Quintile,Not compensated,0.02505,41,313,0.00771,0.04239
2014,17-29 y.,2nd Quintile,Comp. time,0.11881,135,282,0.08098,0.15664
2014,17-29 y.,2nd Quintile,Some of both,0.09902,71,282,0.06410,0.13395
2014,17-29 y.,2nd Quintile,Paid,0.04971,38,282,0.02430,0.07513
2014,17-29 y.,2nd Quintile,Not compensated,0.05237,38,282,0.02632,0.07841
2014,17-29 y.,3rd Quintile,Comp. time,0.22190,155,305,0.17519,0.26861
2014,17-29 y.,3rd Quintile,Some of both,0.11009,72,305,0.07491,0.14528
2014,17-29 y.,3rd Quintile,Paid,0.05136,38,305,0.02655,0.07617
2014,17-29 y.,3rd Quintile,Not compensated,0.05145,40,305,0.02661,0.07628
2014,17-29 y.,4th Quintile,Comp. time,0.28909,192,321,0.23942,0.33876
2014,17-29 y.,4th Quintile,Some of both,0.09426,58,321,0.06225,0.12628
2014,17-29 y.,4th Quintile,Paid,0.04262,35,321,0.02049,0.06475
2014,17-29 y.,4th Quintile,Not compensated,0.05113,36,321,0.02700,0.07527
2014,17-29 y.,5th Quintile,Comp. time,0.28385,111,155,0.21264,0.35506
2014,17-29 y.,5th Quintile,Some of both,0.10008,44,155,0.05268,0.14748
2014,30-45 y.,1st Quintile,Comp. time,0.12927,231,542,0.10099,0.15754
2014,30-45 y.,1st Quintile,Some of both,0.05852,131,542,0.03874,0.07830
2014,30-45 y.,1st Quintile,Paid,0.05791,121,542,0.03823,0.07760
2014,30-45 y.,1st Quintile,Not compensated,0.02821,59,542,0.01426,0.04216
2014,30-45 y.,2nd Quintile,Comp. time,0.21533,440,939,0.18902,0.24163
2014,30-45 y.,2nd Quintile,Some of both,0.12053,246,939,0.09969,0.14136
2014,30-45 y.,2nd Quintile,Paid,0.06651,162,939,0.05057,0.08246
2014,30-45 y.,2nd Quintile,Not compensated,0.05678,91,939,0.04197,0.07159
2014,30-45 y.,3rd Quintile,Comp. time,0.31363,522,974,0.28448,0.34278
2014,30-45 y.,3rd Quintile,Some of both,0.14073,212,974,0.11888,0.16259
2014,30-45 y.,3rd Quintile,Paid,0.06990,117,974,0.05387,0.08592
2014,30-45 y.,3rd Quintile,Not compensated,0.07260,123,974,0.05630,0.08891
2014,30-45 y.,4th Quintile,Comp. time,0.34823,520,990,0.31854,0.37792
2014,30-45 y.,4th Quintile,Some of both,0.16146,241,990,0.13853,0.18440
2014,30-45 y.,4th Quintile,Paid,0.05624,66,990,0.04188,0.07059
2014,30-45 y.,4th Quintile,Not compensated,0.11288,163,990,0.09316,0.13260
2014,30-45 y.,5th Quintile,Comp. time,0.33451,434,918,0.30397,0.36504
2014,30-45 y.,5th Quintile,Some of both,0.13170,169,918,0.10982,0.15359
2014,30-45 y.,5th Quintile,Paid,0.03654,57,918,0.02440,0.04868
2014,30-45 y.,5th Quintile,Not compensated,0.18846,258,918,0.16315,0.21377
2014,46-65 y.,1st Quintile,Comp. time,0.09625,178,392,0.06701,0.12548
2014,46-65 y.,1st Quintile,Some of both,0.04102,97,392,0.02136,0.06068
2014,46-65 y.,1st Quintile,Paid,0.04610,80,392,0.02531,0.06688
2014,46-65 y.,1st Quintile,Not compensated,0.02357,37,392,0.00853,0.03860
2014,46-65 y.,2nd Quintile,Comp. time,0.16235,285,565,0.13191,0.19278
2014,46-65 y.,2nd Quintile,Some of both,0.08970,128,565,0.06612,0.11328
2014,46-65 y.,2nd Quintile,Paid,0.07084,104,565,0.04967,0.09201
2014,46-65 y.,2nd Quintile,Not compensated,0.02751,48,565,0.01401,0.04101
2014,46-65 y.,3rd Quintile,Comp. time,0.24564,427,791,0.21563,0.27566
2014,46-65 y.,3rd Quintile,Some of both,0.11428,183,791,0.09210,0.13647
2014,46-65 y.,3rd Quintile,Paid,0.05846,104,791,0.04210,0.07482
2014,46-65 y.,3rd Quintile,Not compensated,0.04987,77,791,0.03469,0.06505
2014,46-65 y.,4th Quintile,Comp. time,0.31558,617,1058,0.28756,0.34360
2014,46-65 y.,4th Quintile,Some of both,0.11797,217,1058,0.09853,0.13742
2014,46-65 y.,4th Quintile,Paid,0.04165,82,1058,0.02960,0.05369
2014,46-65 y.,4th Quintile,Not compensated,0.06907,142,1058,0.05378,0.08435
2014,46-65 y.,5th Quintile,Comp. time,0.27440,695,1415,0.25114,0.29766
2014,46-65 y.,5th Quintile,Some of both,0.09970,225,1415,0.08408,0.11532
2014,46-65 y.,5th Quintile,Paid,0.04102,77,1415,0.03068,0.05136
2014,46-65 y.,5th Quintile,Not compensated,0.14728,418,1415,0.12881,0.16575
2018,17-29 y.,1st Quintile,Comp. time,0.11904,143,250,0.07882,0.15926
2018,17-29 y.,1st Quintile,Some of both,0.05402,56,250,0.02594,0.08210
2018,17-29 y.,1st Quintile,Paid,0.03447,51,250,0.01181,0.05713
2018,17-29 y.,2nd Quintile,Comp. time,0.19526,171,344,0.15331,0.23721
2018,17-29 y.,2nd Quintile,Some of both,0.10737,96,344,0.07461,0.14013
2018,17-29 y.,2nd Quintile,Paid,0.05027,44,344,0.02714,0.07339
2018,17-29 y.,2nd Quintile,Not compensated,0.03414,33,344,0.01493,0.05336
2018,17-29 y.,3rd Quintile,Comp. time,0.26139,169,295,0.21116,0.31161
2018,17-29 y.,3rd Quintile,Some of both,0.10924,80,295,0.07358,0.14489
2018,17-29 y.,3rd Quintile,Paid,0.05021,46,295,0.02525,0.07518
2018,17-29 y.,4th Quintile,Comp. time,0.29377,147,215,0.23275,0.35480
2018,17-29 y.,4th Quintile,Some of both,0.12186,68,215,0.07803,0.16569
2018,17-29 y.,5th Quintile,Comp. time,0.26405,109,155,0.19443,0.33368
2018,17-29 y.,5th Quintile,Some of both,0.09811,46,155,0.05113,0.14509
2018,30-45 y.,1st Quintile,Comp. time,0.16026,169,369,0.12278,0.19774
2018,30-45 y.,1st Quintile,Some of both,0.06468,101,369,0.03955,0.08981
2018,30-45 y.,1st Quintile,Paid,0.07277,99,369,0.04623,0.09931
2018,30-45 y.,2nd Quintile,Comp. time,0.27053,398,784,0.23941,0.30165
2018,30-45 y.,2nd Quintile,Some of both,0.14165,198,784,0.11723,0.16608
2018,30-45 y.,2nd Quintile,Paid,0.07068,131,784,0.05272,0.08863
2018,30-45 y.,2nd Quintile,Not compensated,0.04114,57,784,0.02723,0.05506
2018,30-45 y.,3rd Quintile,Comp. time,0.37516,469,787,0.34131,0.40901
2018,30-45 y.,3rd Quintile,Some of both,0.13429,166,787,0.11045,0.15812
2018,30-45 y.,3rd Quintile,Paid,0.05488,78,787,0.03896,0.07080
2018,30-45 y.,3rd Quintile,Not compensated,0.06500,74,787,0.04776,0.08223
2018,30-45 y.,4th Quintile,Comp. time,0.35836,428,792,0.32495,0.39178
2018,30-45 y.,4th Quintile,Some of both,0.17708,179,792,0.15048,0.20369
2018,30-45 y.,4th Quintile,Paid,0.07130,71,792,0.05337,0.08924
2018,30-45 y.,4th Quintile,Not compensated,0.09585,114,792,0.07534,0.11637
2018,30-45 y.,5th Quintile,Comp. time,0.35802,358,709,0.32270,0.39333
2018,30-45 y.,5th Quintile,Some of both,0.15314,136,709,0.12662,0.17967
2018,30-45 y.,5th Quintile,Paid,0.03992,37,709,0.02550,0.05434
2018,30-45 y.,5th Quintile,Not compensated,0.13459,178,709,0.10945,0.15973
2018,46-65 y.,1st Quintile,Comp. time,0.08787,161,308,0.05620,0.11953
2018,46-65 y.,1st Quintile,Some of both,0.03259,63,308,0.01273,0.05245
2018,46-65 y.,1st Quintile,Paid,0.03668,84,308,0.01566,0.05771
2018,46-65 y.,2nd Quintile,Comp. time,0.22743,365,714,0.19666,0.25820
2018,46-65 y.,2nd Quintile,Some of both,0.10633,170,714,0.08371,0.12896
2018,46-65 y.,2nd Quintile,Paid,0.07287,130,714,0.05379,0.09195
2018,46-65 y.,2nd Quintile,Not compensated,0.02852,49,714,0.01630,0.04074
2018,46-65 y.,3rd Quintile,Comp. time,0.28631,504,905,0.25684,0.31577
2018,46-65 y.,3rd Quintile,Some of both,0.12577,216,905,0.10415,0.14738
2018,46-65 y.,3rd Quintile,Paid,0.05809,93,905,0.04284,0.07334
2018,46-65 y.,3rd Quintile,Not compensated,0.05670,92,905,0.04163,0.07178
2018,46-65 y.,4th Quintile,Comp. time,0.32437,650,1123,0.29698,0.35176
2018,46-65 y.,4th Quintile,Some of both,0.12214,228,1123,0.10298,0.14130
2018,46-65 y.,4th Quintile,Paid,0.06101,114,1123,0.04700,0.07502
2018,46-65 y.,4th Quintile,Not compensated,0.07149,131,1123,0.05641,0.08656
2018,46-65 y.,5th Quintile,Comp. time,0.31914,833,1513,0.29564,0.34264
2018,46-65 y.,5th Quintile,Some of both,0.09955,236,1513,0.08446,0.11464
2018,46-65 y.,5th Quintile,Paid,0.04191,96,1513,0.03181,0.05201
2018,46-65 y.,5th Quintile,Not compensated,0.14092,348,1513,0.12338,0.15846
2020,17-29 y.,1st Quintile,Comp. time,0.13931,128,239,0.09532,0.18331
2020,17-29 y.,1st Quintile,Some of both,0.05674,68,239,0.02735,0.08613
2020,17-29 y.,1st Quintile,Paid,0.03021,43,239,0.00847,0.05196
2020,17-29 y.,2nd Quintile,Comp. time,0.20055,145,286,0.15406,0.24704
2020,17-29 y.,2nd Quintile,Some of both,0.07778,70,286,0.04669,0.10888
2020,17-29 y.,2nd Quintile,Paid,0.04424,39,286,0.02036,0.06811
2020,17-29 y.,2nd Quintile,Not compensated,0.03290,32,286,0.01219,0.05361
2020,17-29 y.,3rd Quintile,Comp. time,0.26018,183,267,0.20746,0.31291
2020,17-29 y.,3rd Quintile,Some of both,0.10771,84,267,0.07046,0.14497
2020,17-29 y.,4th Quintile,Comp. time,0.33231,175,262,0.27516,0.38946
2020,17-29 y.,4th Quintile,Some of both,0.11172,56,262,0.07350,0.14994
2020,17-29 y.,4th Quintile,Paid,0.06680,31,262,0.03651,0.09709
2020,17-29 y.,5th Quintile,Comp. time,0.22743,105,153,0.16079,0.29407
2020,17-29 y.,5th Quintile,Some of both,0.13203,48,153,0.07821,0.18585
2020,30-45 y.,1st Quintile,Comp. time,0.12597,150,312,0.08909,0.16285
2020,30-45 y.,1st Quintile,Some of both,0.07963,104,312,0.04954,0.10972
2020,30-45 y.,1st Quintile,Paid,0.04432,58,312,0.02145,0.06720
2020,30-45 y.,2nd Quintile,Comp. time,0.31053,348,679,0.27570,0.34536
2020,30-45 y.,2nd Quintile,Some of both,0.19352,200,679,0.16378,0.22325
2020,30-45 y.,2nd Quintile,Paid,0.06817,81,679,0.04920,0.08714
2020,30-45 y.,2nd Quintile,Not compensated,0.04330,50,679,0.02798,0.05861
2020,30-45 y.,3rd Quintile,Comp. time,0.39528,394,711,0.35931,0.43124
2020,30-45 y.,3rd Quintile,Some of both,0.20345,191,711,0.17384,0.23306
2020,30-45 y.,3rd Quintile,Paid,0.04979,66,711,0.03379,0.06579
2020,30-45 y.,3rd Quintile,Not compensated,0.03882,60,711,0.02461,0.05303
2020,30-45 y.,4th Quintile,Comp. time,0.42471,428,723,0.38866,0.46077
2020,30-45 y.,4th Quintile,Some of both,0.16617,153,723,0.13902,0.19332
2020,30-45 y.,4th Quintile,Paid,0.03856,45,723,0.02451,0.05260
2020,30-45 y.,4th Quintile,Not compensated,0.08380,97,723,0.06359,0.10401
2020,30-45 y.,5th Quintile,Comp. time,0.41956,396,734,0.38383,0.45528
2020,30-45 y.,5th Quintile,Some of both,0.12523,140,734,0.10127,0.14919
2020,30-45 y.,5th Quintile,Paid,0.04289,41,734,0.02822,0.05755
2020,30-45 y.,5th Quintile,Not compensated,0.12143,157,734,0.09778,0.14508
2020,46-65 y.,1st Quintile,Comp. time,0.10786,154,287,0.07191,0.14382
2020,46-65 y.,1st Quintile,Some of both,0.04265,85,287,0.01923,0.06607
2020,46-65 y.,1st Quintile,Paid,0.03633,48,287,0.01464,0.05801
2020,46-65 y.,2nd Quintile,Comp. time,0.21269,370,688,0.18209,0.24329
2020,46-65 y.,2nd Quintile,Some of both,0.12084,180,688,0.09647,0.14522
2020,46-65 y.,2nd Quintile,Paid,0.08402,101,688,0.06328,0.10477
2020,46-65 y.,2nd Quintile,Not compensated,0.03219,37,688,0.01899,0.04539
2020,46-65 y.,3rd Quintile,Comp. time,0.30565,500,879,0.27518,0.33612
2020,46-65 y.,3rd Quintile,Some of both,0.15415,226,879,0.13026,0.17803
2020,46-65 y.,3rd Quintile,Paid,0.04905,79,879,0.03477,0.06334
2020,46-65 y.,3rd Quintile,Not compensated,0.03510,74,879,0.02293,0.04727
2020,46-65 y.,4th Quintile,Comp. time,0.35561,689,1146,0.32788,0.38334
2020,46-65 y.,4th Quintile,Some of both,0.12235,218,1146,0.10337,0.14133
2020,46-65 y.,4th Quintile,Paid,0.05459,90,1146,0.04143,0.06775
2020,46-65 y.,4th Quintile,Not compensated,0.07065,149,1146,0.05581,0.08549
2020,46-65 y.,5th Quintile,Comp. time,0.31820,834,1580,0.29523,0.34118
2020,46-65 y.,5th Quintile,Some of both,0.08667,231,1580,0.07279,0.10055
2020,46-65 y.,5th Quintile,Paid,0.04492,98,1580,0.03470,0.05514
2020,46-65 y.,5th Quintile,Not compensated,0.13588,417,1580,0.11898,0.15279
