year,age_gr,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,Hesse,Comp. time,0.17755,88,177,0.12109,0.23400
2005,46-65 y.,Hesse,Some of both,0.06542,31,177,0.02889,0.10195
2005,46-65 y.,Hesse,Not compensated,0.10745,58,177,0.06169,0.15320
2005,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.14849,67,67,0.06270,0.23428
2005,46-65 y.,Baden-Wuerttemberg,Comp. time,0.20738,143,262,0.15820,0.25657
2005,46-65 y.,Baden-Wuerttemberg,Some of both,0.06607,48,262,0.03594,0.09621
2005,46-65 y.,Baden-Wuerttemberg,Not compensated,0.05988,71,262,0.03109,0.08866
2005,46-65 y.,Bavaria,Comp. time,0.19012,178,333,0.14791,0.23233
2005,46-65 y.,Bavaria,Some of both,0.06751,64,333,0.04052,0.09450
2005,46-65 y.,Bavaria,Not compensated,0.05896,91,333,0.03362,0.08430
2005,46-65 y.,Berlin,Comp. time,0.21850,52,52,0.10509,0.33191
2005,46-65 y.,Brandenburg,Comp. time,0.15451,55,55,0.05811,0.25091
2005,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.23981,40,40,0.10580,0.37381
2005,46-65 y.,Saxony,Comp. time,0.23606,118,193,0.17599,0.29613
2005,46-65 y.,Saxony,Some of both,0.05405,34,193,0.02207,0.08604
2005,46-65 y.,Saxony,Not compensated,0.04148,41,193,0.01328,0.06969
2005,46-65 y.,Saxony-Anhalt,Comp. time,0.17494,65,107,0.10262,0.24727
2005,46-65 y.,Saxony-Anhalt,Not compensated,0.09380,42,107,0.03830,0.14930
2005,46-65 y.,Thuringa,Comp. time,0.17218,53,53,0.06956,0.27479
2006,17-29 y.,Lower Saxony,Comp. time,0.16251,58,58,0.06674,0.25829
2006,17-29 y.,North Rhine-Westphalia,Comp. time,0.15331,106,178,0.10023,0.20639
2006,17-29 y.,North Rhine-Westphalia,Some of both,0.04318,33,178,0.01323,0.07312
2006,17-29 y.,North Rhine-Westphalia,Not compensated,0.04893,39,178,0.01715,0.08071
2006,17-29 y.,Hesse,Comp. time,0.09283,32,32,-0.00933,0.19498
2006,17-29 y.,Baden-Wuerttemberg,Comp. time,0.14950,78,155,0.09318,0.20582
2006,17-29 y.,Baden-Wuerttemberg,Some of both,0.08353,41,155,0.03983,0.12723
2006,17-29 y.,Baden-Wuerttemberg,Not compensated,0.09702,36,155,0.05027,0.14377
2006,17-29 y.,Bavaria,Comp. time,0.22292,111,193,0.16405,0.28179
2006,17-29 y.,Bavaria,Some of both,0.06846,45,193,0.03274,0.10418
2006,17-29 y.,Bavaria,Not compensated,0.06411,37,193,0.02946,0.09875
2006,17-29 y.,Saxony,Comp. time,0.12479,50,50,0.03225,0.21732
2006,17-29 y.,Saxony-Anhalt,Comp. time,0.15076,31,31,0.02272,0.27880
2006,30-45 y.,Schleswig-Holstein,Comp. time,0.25034,42,42,0.11773,0.38294
2006,30-45 y.,Lower Saxony,Comp. time,0.26926,145,289,0.21803,0.32049
2006,30-45 y.,Lower Saxony,Some of both,0.12521,60,289,0.08699,0.16343
2006,30-45 y.,Lower Saxony,Paid,0.06509,36,289,0.03660,0.09358
2006,30-45 y.,Lower Saxony,Not compensated,0.08069,48,289,0.04924,0.11215
2006,30-45 y.,North Rhine-Westphalia,Comp. time,0.23817,315,697,0.20653,0.26982
2006,30-45 y.,North Rhine-Westphalia,Some of both,0.13160,152,697,0.10649,0.15672
2006,30-45 y.,North Rhine-Westphalia,Paid,0.07868,97,697,0.05868,0.09868
2006,30-45 y.,North Rhine-Westphalia,Not compensated,0.08472,133,697,0.06403,0.10541
2006,30-45 y.,Hesse,Comp. time,0.30599,142,252,0.24898,0.36300
2006,30-45 y.,Hesse,Some of both,0.10445,47,252,0.06661,0.14229
2006,30-45 y.,Hesse,Not compensated,0.12025,63,252,0.08001,0.16049
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.18443,80,147,0.12152,0.24734
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.08274,35,147,0.03805,0.12742
2006,30-45 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.09741,32,147,0.04931,0.14550
2006,30-45 y.,Baden-Wuerttemberg,Comp. time,0.27622,206,453,0.23500,0.31744
2006,30-45 y.,Baden-Wuerttemberg,Some of both,0.09714,85,453,0.06984,0.12444
2006,30-45 y.,Baden-Wuerttemberg,Paid,0.06592,50,453,0.04304,0.08879
2006,30-45 y.,Baden-Wuerttemberg,Not compensated,0.11970,112,453,0.08978,0.14963
2006,30-45 y.,Bavaria,Comp. time,0.31145,300,521,0.27165,0.35125
2006,30-45 y.,Bavaria,Some of both,0.08053,88,521,0.05714,0.10392
2006,30-45 y.,Bavaria,Paid,0.03808,37,521,0.02163,0.05453
2006,30-45 y.,Bavaria,Not compensated,0.10428,96,521,0.07801,0.13054
2006,30-45 y.,Berlin,Comp. time,0.21518,53,53,0.10348,0.32687
2006,30-45 y.,Brandenburg,Comp. time,0.27087,67,67,0.16365,0.37808
2006,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.21779,36,36,0.08105,0.35453
2006,30-45 y.,Saxony,Comp. time,0.31158,130,229,0.25146,0.37170
2006,30-45 y.,Saxony,Some of both,0.13174,57,229,0.08784,0.17564
2006,30-45 y.,Saxony,Not compensated,0.07636,42,229,0.04189,0.11083
2006,30-45 y.,Saxony-Anhalt,Comp. time,0.26064,63,63,0.15137,0.36991
2006,30-45 y.,Thuringa,Comp. time,0.24513,70,102,0.16124,0.32902
2006,30-45 y.,Thuringa,Some of both,0.15851,32,102,0.08728,0.22974
2006,46-65 y.,Schleswig-Holstein,Comp. time,0.19148,52,52,0.08349,0.29947
2006,46-65 y.,Lower Saxony,Comp. time,0.17837,112,188,0.12350,0.23323
2006,46-65 y.,Lower Saxony,Some of both,0.05317,38,188,0.02101,0.08533
2006,46-65 y.,Lower Saxony,Not compensated,0.05669,38,188,0.02355,0.08984
2006,46-65 y.,North Rhine-Westphalia,Comp. time,0.16067,276,573,0.13057,0.19076
2006,46-65 y.,North Rhine-Westphalia,Some of both,0.05824,93,573,0.03905,0.07744
2006,46-65 y.,North Rhine-Westphalia,Paid,0.05567,65,573,0.03688,0.07446
2006,46-65 y.,North Rhine-Westphalia,Not compensated,0.07417,139,573,0.05269,0.09565
2006,46-65 y.,Hesse,Comp. time,0.17440,100,202,0.12194,0.22686
2006,46-65 y.,Hesse,Some of both,0.05873,31,202,0.02623,0.09124
2006,46-65 y.,Hesse,Not compensated,0.11389,71,202,0.06997,0.15780
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.16753,78,114,0.09867,0.23638
2006,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.08134,36,114,0.03094,0.13174
2006,46-65 y.,Baden-Wuerttemberg,Comp. time,0.20223,151,303,0.15693,0.24753
2006,46-65 y.,Baden-Wuerttemberg,Some of both,0.08141,66,303,0.05057,0.11225
2006,46-65 y.,Baden-Wuerttemberg,Not compensated,0.07598,86,303,0.04609,0.10586
2006,46-65 y.,Bavaria,Comp. time,0.20954,215,401,0.16966,0.24942
2006,46-65 y.,Bavaria,Some of both,0.04635,53,401,0.02574,0.06695
2006,46-65 y.,Bavaria,Paid,0.03438,34,401,0.01653,0.05224
2006,46-65 y.,Bavaria,Not compensated,0.07316,99,401,0.04764,0.09868
2006,46-65 y.,Berlin,Comp. time,0.16795,50,93,0.09157,0.24434
2006,46-65 y.,Berlin,Not compensated,0.08323,43,93,0.02678,0.13967
2006,46-65 y.,Brandenburg,Comp. time,0.19231,68,68,0.09794,0.28669
2006,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.24214,48,48,0.11967,0.36461
2006,46-65 y.,Saxony,Comp. time,0.21047,127,215,0.15585,0.26509
2006,46-65 y.,Saxony,Some of both,0.06799,39,215,0.03426,0.10172
2006,46-65 y.,Saxony,Not compensated,0.05685,49,215,0.02583,0.08788
2006,46-65 y.,Saxony-Anhalt,Comp. time,0.14956,60,106,0.08134,0.21777
2006,46-65 y.,Saxony-Anhalt,Not compensated,0.10125,46,106,0.04355,0.15895
2006,46-65 y.,Thuringa,Comp. time,0.18558,67,67,0.09179,0.27937
2007,17-29 y.,Lower Saxony,Comp. time,0.17045,45,45,0.05934,0.28156
2007,17-29 y.,North Rhine-Westphalia,Comp. time,0.13066,96,164,0.07892,0.18240
2007,17-29 y.,North Rhine-Westphalia,Some of both,0.05759,34,164,0.02183,0.09336
2007,17-29 y.,North Rhine-Westphalia,Paid,0.04317,34,164,0.01197,0.07438
2007,17-29 y.,Hesse,Comp. time,0.14014,31,31,0.01592,0.26437
2007,17-29 y.,Baden-Wuerttemberg,Comp. time,0.19969,85,157,0.13695,0.26242
2007,17-29 y.,Baden-Wuerttemberg,Some of both,0.05898,36,157,0.02201,0.09595
2007,17-29 y.,Baden-Wuerttemberg,Not compensated,0.08576,36,157,0.04182,0.12970
2007,17-29 y.,Bavaria,Comp. time,0.18958,103,151,0.12686,0.25231
2007,17-29 y.,Bavaria,Some of both,0.09615,48,151,0.04897,0.14332
2007,17-29 y.,Saxony,Comp. time,0.11055,44,44,0.01682,0.20427
2007,30-45 y.,Schleswig-Holstein,Comp. time,0.25402,37,37,0.11182,0.39622
2007,30-45 y.,Lower Saxony,Comp. time,0.31624,151,265,0.26014,0.37233
2007,30-45 y.,Lower Saxony,Some of both,0.13177,65,265,0.09097,0.17257
2007,30-45 y.,Lower Saxony,Not compensated,0.08919,49,265,0.05481,0.12357
2007,30-45 y.,North Rhine-Westphalia,Comp. time,0.20952,266,617,0.17739,0.24166
2007,30-45 y.,North Rhine-Westphalia,Some of both,0.13848,154,617,0.11121,0.16576
2007,30-45 y.,North Rhine-Westphalia,Paid,0.06509,77,617,0.04561,0.08457
2007,30-45 y.,North Rhine-Westphalia,Not compensated,0.10319,120,617,0.07917,0.12721
2007,30-45 y.,Hesse,Comp. time,0.26444,108,206,0.20407,0.32482
2007,30-45 y.,Hesse,Some of both,0.12507,51,206,0.07978,0.17035
2007,30-45 y.,Hesse,Not compensated,0.09483,47,206,0.05472,0.13493
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.21221,72,109,0.13510,0.28933
2007,30-45 y.,"Rhineland-Palatinate, Saarland",Some of both,0.11144,37,109,0.05209,0.17079
2007,30-45 y.,Baden-Wuerttemberg,Comp. time,0.23316,165,392,0.19125,0.27508
2007,30-45 y.,Baden-Wuerttemberg,Some of both,0.10721,77,392,0.07655,0.13788
2007,30-45 y.,Baden-Wuerttemberg,Paid,0.07087,44,392,0.04543,0.09630
2007,30-45 y.,Baden-Wuerttemberg,Not compensated,0.13052,106,392,0.09713,0.16391
2007,30-45 y.,Bavaria,Comp. time,0.31695,276,484,0.27545,0.35845
2007,30-45 y.,Bavaria,Some of both,0.10023,80,484,0.07345,0.12702
2007,30-45 y.,Bavaria,Paid,0.04432,37,484,0.02597,0.06268
2007,30-45 y.,Bavaria,Not compensated,0.10328,91,484,0.07614,0.13042
2007,30-45 y.,Berlin,Comp. time,0.25906,46,46,0.13105,0.38708
2007,30-45 y.,Brandenburg,Comp. time,0.29083,61,61,0.17592,0.40575
2007,30-45 y.,Mecklenburg-Western Pomerania,Comp. time,0.28760,33,33,0.13077,0.44443
2007,30-45 y.,Saxony,Comp. time,0.27495,119,221,0.21595,0.33395
2007,30-45 y.,Saxony,Some of both,0.15768,61,221,0.10952,0.20584
2007,30-45 y.,Saxony,Not compensated,0.07334,41,221,0.03889,0.10779
2007,30-45 y.,Saxony-Anhalt,Comp. time,0.29028,67,67,0.18077,0.39978
2007,30-45 y.,Thuringa,Comp. time,0.32681,74,74,0.21921,0.43441
2007,46-65 y.,Schleswig-Holstein,Comp. time,0.13272,37,37,0.02189,0.24354
2007,46-65 y.,Lower Saxony,Comp. time,0.15883,98,183,0.10572,0.21193
2007,46-65 y.,Lower Saxony,Some of both,0.05692,39,183,0.02326,0.09058
2007,46-65 y.,Lower Saxony,Not compensated,0.07288,46,183,0.03512,0.11065
2007,46-65 y.,North Rhine-Westphalia,Comp. time,0.18050,263,522,0.14748,0.21353
2007,46-65 y.,North Rhine-Westphalia,Some of both,0.06027,82,522,0.03984,0.08071
2007,46-65 y.,North Rhine-Westphalia,Paid,0.04388,51,522,0.02629,0.06146
2007,46-65 y.,North Rhine-Westphalia,Not compensated,0.07444,126,522,0.05190,0.09697
2007,46-65 y.,Hesse,Comp. time,0.17573,94,191,0.12161,0.22985
2007,46-65 y.,Hesse,Some of both,0.05241,34,191,0.02072,0.08409
2007,46-65 y.,Hesse,Not compensated,0.09948,63,191,0.05692,0.14204
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20655,81,118,0.13319,0.27991
2007,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.06251,37,118,0.01864,0.10638
2007,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21256,145,287,0.16514,0.25997
2007,46-65 y.,Baden-Wuerttemberg,Some of both,0.08244,59,287,0.05057,0.11432
2007,46-65 y.,Baden-Wuerttemberg,Not compensated,0.07129,83,287,0.04147,0.10112
2007,46-65 y.,Bavaria,Comp. time,0.21110,187,349,0.16823,0.25398
2007,46-65 y.,Bavaria,Some of both,0.05948,65,349,0.03463,0.08433
2007,46-65 y.,Bavaria,Not compensated,0.06739,97,349,0.04105,0.09373
2007,46-65 y.,Berlin,Comp. time,0.19259,57,93,0.11201,0.27317
2007,46-65 y.,Berlin,Not compensated,0.07513,36,93,0.02127,0.12900
2007,46-65 y.,Brandenburg,Comp. time,0.20069,68,68,0.10479,0.29660
2007,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.27219,54,54,0.15236,0.39202
2007,46-65 y.,Saxony,Comp. time,0.19754,123,213,0.14395,0.25114
2007,46-65 y.,Saxony,Some of both,0.09904,42,213,0.05883,0.13925
2007,46-65 y.,Saxony,Not compensated,0.06878,48,213,0.03471,0.10285
2007,46-65 y.,Saxony-Anhalt,Comp. time,0.18993,71,114,0.11760,0.26225
2007,46-65 y.,Saxony-Anhalt,Not compensated,0.08570,43,114,0.03409,0.13731
2007,46-65 y.,Thuringa,Comp. time,0.20419,63,63,0.10384,0.30453
2008,17-29 y.,Lower Saxony,Comp. time,0.20205,45,45,0.08341,0.32070
2008,17-29 y.,North Rhine-Westphalia,Comp. time,0.15755,99,170,0.10262,0.21248
2008,17-29 y.,North Rhine-Westphalia,Some of both,0.07840,40,170,0.03787,0.11893
2008,17-29 y.,North Rhine-Westphalia,Paid,0.05339,31,170,0.01950,0.08729
2008,17-29 y.,Hesse,Comp. time,0.16224,33,33,0.03450,0.28998
2008,17-29 y.,Baden-Wuerttemberg,Comp. time,0.20352,88,131,0.13431,0.27273
2008,17-29 y.,Baden-Wuerttemberg,Some of both,0.09977,43,131,0.04825,0.15129
2008,17-29 y.,Bavaria,Comp. time,0.24566,108,146,0.17559,0.31573
2008,17-29 y.,Bavaria,Not compensated,0.08823,38,146,0.04206,0.13439
2008,17-29 y.,Saxony,Comp. time,0.16808,48,48,0.06117,0.27499
2008,30-45 y.,Schleswig-Holstein,Comp. time,0.24227,33,33,0.09381,0.39072
2008,30-45 y.,Lower Saxony,Comp. time,0.24987,119,265,0.19764,0.30209
2008,30-45 y.,Lower Saxony,Some of both,0.13570,63,265,0.09439,0.17702
2008,30-45 y.,Lower Saxony,Paid,0.06340,31,265,0.03401,0.09280
2008,30-45 y.,Lower Saxony,Not compensated,0.11325,52,265,0.07502,0.15148
2008,30-45 y.,North Rhine-Westphalia,Comp. time,0.24249,252,579,0.20755,0.27743
2008,30-45 y.,North Rhine-Westphalia,Some of both,0.13195,125,579,0.10436,0.15955
2008,30-45 y.,North Rhine-Westphalia,Paid,0.07846,81,579,0.05654,0.10038
2008,30-45 y.,North Rhine-Westphalia,Not compensated,0.10015,121,579,0.07568,0.12463
2008,30-45 y.,Hesse,Comp. time,0.24447,103,194,0.18383,0.30510
2008,30-45 y.,Hesse,Some of both,0.09214,40,194,0.05133,0.13294
2008,30-45 y.,Hesse,Not compensated,0.13543,51,194,0.08716,0.18371
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.22893,63,63,0.12435,0.33351
2008,30-45 y.,Baden-Wuerttemberg,Comp. time,0.26940,169,373,0.22431,0.31448
2008,30-45 y.,Baden-Wuerttemberg,Some of both,0.12254,78,373,0.08922,0.15586
2008,30-45 y.,Baden-Wuerttemberg,Paid,0.05350,34,373,0.03063,0.07637
2008,30-45 y.,Baden-Wuerttemberg,Not compensated,0.14689,92,373,0.11091,0.18286
2008,30-45 y.,Bavaria,Comp. time,0.33640,263,438,0.29210,0.38070
2008,30-45 y.,Bavaria,Some of both,0.11718,89,438,0.08702,0.14734
2008,30-45 y.,Bavaria,Not compensated,0.10410,86,438,0.07547,0.13273
2008,30-45 y.,Berlin,Comp. time,0.22228,36,36,0.08454,0.36003
2008,30-45 y.,Brandenburg,Comp. time,0.37503,64,64,0.25548,0.49458
2008,30-45 y.,Saxony,Comp. time,0.33958,122,213,0.27583,0.40332
2008,30-45 y.,Saxony,Some of both,0.13199,57,213,0.08643,0.17756
2008,30-45 y.,Saxony,Not compensated,0.06869,34,213,0.03464,0.10274
2008,30-45 y.,Saxony-Anhalt,Comp. time,0.29381,59,59,0.17658,0.41104
2008,30-45 y.,Thuringa,Comp. time,0.29349,66,66,0.18279,0.40419
2008,46-65 y.,Schleswig-Holstein,Comp. time,0.15240,36,36,0.03333,0.27148
2008,46-65 y.,Lower Saxony,Comp. time,0.20512,109,206,0.14984,0.26039
2008,46-65 y.,Lower Saxony,Some of both,0.07801,46,206,0.04130,0.11473
2008,46-65 y.,Lower Saxony,Not compensated,0.06850,51,206,0.03392,0.10307
2008,46-65 y.,North Rhine-Westphalia,Comp. time,0.16946,235,524,0.13730,0.20161
2008,46-65 y.,North Rhine-Westphalia,Some of both,0.06808,92,524,0.04649,0.08966
2008,46-65 y.,North Rhine-Westphalia,Paid,0.05745,65,524,0.03750,0.07739
2008,46-65 y.,North Rhine-Westphalia,Not compensated,0.07839,132,524,0.05535,0.10143
2008,46-65 y.,Hesse,Comp. time,0.20061,105,202,0.14525,0.25597
2008,46-65 y.,Hesse,Some of both,0.08776,37,202,0.04864,0.12688
2008,46-65 y.,Hesse,Not compensated,0.09761,60,202,0.05658,0.13864
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.19267,85,131,0.12487,0.26047
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.07567,46,131,0.03021,0.12114
2008,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21159,147,318,0.16662,0.25655
2008,46-65 y.,Baden-Wuerttemberg,Some of both,0.10104,55,318,0.06786,0.13421
2008,46-65 y.,Baden-Wuerttemberg,Paid,0.04956,35,318,0.02567,0.07346
2008,46-65 y.,Baden-Wuerttemberg,Not compensated,0.07166,81,318,0.04327,0.10005
2008,46-65 y.,Bavaria,Comp. time,0.21952,200,399,0.17885,0.26018
2008,46-65 y.,Bavaria,Some of both,0.06651,73,399,0.04203,0.09099
2008,46-65 y.,Bavaria,Paid,0.03711,31,399,0.01854,0.05568
2008,46-65 y.,Bavaria,Not compensated,0.08006,95,399,0.05340,0.10672
2008,46-65 y.,Berlin,Comp. time,0.18374,46,83,0.09991,0.26756
2008,46-65 y.,Berlin,Some of both,0.11446,37,83,0.04555,0.18337
2008,46-65 y.,Brandenburg,Comp. time,0.21223,60,60,0.10790,0.31657
2008,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.20341,45,45,0.08447,0.32235
2008,46-65 y.,Saxony,Comp. time,0.21788,124,217,0.16283,0.27293
2008,46-65 y.,Saxony,Some of both,0.11450,45,217,0.07203,0.15696
2008,46-65 y.,Saxony,Not compensated,0.07519,48,217,0.04002,0.11035
2008,46-65 y.,Saxony-Anhalt,Comp. time,0.22413,68,105,0.14398,0.30428
2008,46-65 y.,Saxony-Anhalt,Not compensated,0.08333,37,105,0.03021,0.13644
2008,46-65 y.,Thuringa,Comp. time,0.23792,64,64,0.13277,0.34306
2009,17-29 y.,Lower Saxony,Comp. time,0.20985,42,42,0.08520,0.33449
2009,17-29 y.,North Rhine-Westphalia,Comp. time,0.15129,70,111,0.08433,0.21826
2009,17-29 y.,North Rhine-Westphalia,Some of both,0.06271,41,111,0.01740,0.10801
2009,17-29 y.,Baden-Wuerttemberg,Comp. time,0.17458,77,77,0.08923,0.25993
2009,17-29 y.,Bavaria,Comp. time,0.26068,93,126,0.18372,0.33764
2009,17-29 y.,Bavaria,Some of both,0.06614,33,126,0.02257,0.10971
2009,17-29 y.,Saxony,Comp. time,0.12653,43,74,0.05027,0.20280
2009,17-29 y.,Saxony,Some of both,0.17421,31,74,0.08720,0.26122
2009,30-45 y.,Lower Saxony,Comp. time,0.26026,107,208,0.20049,0.32004
2009,30-45 y.,Lower Saxony,Some of both,0.15034,54,208,0.10165,0.19903
2009,30-45 y.,Lower Saxony,Not compensated,0.10637,47,208,0.06437,0.14838
2009,30-45 y.,North Rhine-Westphalia,Comp. time,0.21265,213,488,0.17631,0.24899
2009,30-45 y.,North Rhine-Westphalia,Some of both,0.13023,112,488,0.10034,0.16012
2009,30-45 y.,North Rhine-Westphalia,Paid,0.06932,63,488,0.04676,0.09188
2009,30-45 y.,North Rhine-Westphalia,Not compensated,0.07952,100,488,0.05549,0.10354
2009,30-45 y.,Hesse,Comp. time,0.21925,77,165,0.15593,0.28257
2009,30-45 y.,Hesse,Some of both,0.12684,38,165,0.07591,0.17777
2009,30-45 y.,Hesse,Not compensated,0.15507,50,165,0.09967,0.21047
2009,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.19083,51,51,0.08191,0.29975
2009,30-45 y.,Baden-Wuerttemberg,Comp. time,0.23954,138,286,0.18999,0.28909
2009,30-45 y.,Baden-Wuerttemberg,Some of both,0.13741,64,286,0.09744,0.17738
2009,30-45 y.,Baden-Wuerttemberg,Not compensated,0.14851,84,286,0.10723,0.18980
2009,30-45 y.,Bavaria,Comp. time,0.33493,248,396,0.28839,0.38148
2009,30-45 y.,Bavaria,Some of both,0.13563,71,396,0.10187,0.16940
2009,30-45 y.,Bavaria,Not compensated,0.09765,77,396,0.06837,0.12692
2009,30-45 y.,Berlin,Comp. time,0.24641,35,35,0.10156,0.39126
2009,30-45 y.,Brandenburg,Comp. time,0.37154,61,61,0.24927,0.49381
2009,30-45 y.,Saxony,Comp. time,0.30199,111,194,0.23722,0.36677
2009,30-45 y.,Saxony,Some of both,0.14064,49,194,0.09160,0.18969
2009,30-45 y.,Saxony,Not compensated,0.04955,34,194,0.01893,0.08017
2009,30-45 y.,Saxony-Anhalt,Comp. time,0.31697,55,55,0.19287,0.44108
2009,30-45 y.,Thuringa,Comp. time,0.26174,52,52,0.14110,0.38239
2009,46-65 y.,Schleswig-Holstein,Comp. time,0.19526,35,35,0.06202,0.32851
2009,46-65 y.,Lower Saxony,Comp. time,0.18843,109,200,0.13410,0.24276
2009,46-65 y.,Lower Saxony,Some of both,0.09715,43,200,0.05600,0.13830
2009,46-65 y.,Lower Saxony,Not compensated,0.08055,48,200,0.04274,0.11837
2009,46-65 y.,North Rhine-Westphalia,Comp. time,0.16400,214,463,0.13024,0.19777
2009,46-65 y.,North Rhine-Westphalia,Some of both,0.07471,90,463,0.05073,0.09868
2009,46-65 y.,North Rhine-Westphalia,Paid,0.05438,48,463,0.03370,0.07505
2009,46-65 y.,North Rhine-Westphalia,Not compensated,0.06830,111,463,0.04530,0.09130
2009,46-65 y.,Hesse,Comp. time,0.19105,92,188,0.13470,0.24739
2009,46-65 y.,Hesse,Some of both,0.07547,37,188,0.03761,0.11333
2009,46-65 y.,Hesse,Not compensated,0.10548,59,188,0.06145,0.14950
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.20001,85,119,0.12783,0.27218
2009,46-65 y.,"Rhineland-Palatinate, Saarland",Not compensated,0.07456,34,119,0.02716,0.12196
2009,46-65 y.,Baden-Wuerttemberg,Comp. time,0.21499,125,266,0.16552,0.26445
2009,46-65 y.,Baden-Wuerttemberg,Some of both,0.09779,51,266,0.06203,0.13355
2009,46-65 y.,Baden-Wuerttemberg,Paid,0.06107,31,266,0.03223,0.08990
2009,46-65 y.,Baden-Wuerttemberg,Not compensated,0.05817,59,266,0.02999,0.08635
2009,46-65 y.,Bavaria,Comp. time,0.21429,182,355,0.17154,0.25703
2009,46-65 y.,Bavaria,Some of both,0.04981,70,355,0.02715,0.07248
2009,46-65 y.,Bavaria,Not compensated,0.08961,103,355,0.05985,0.11936
2009,46-65 y.,Berlin,Comp. time,0.20764,52,52,0.09632,0.31896
2009,46-65 y.,Brandenburg,Comp. time,0.24614,58,58,0.13431,0.35797
2009,46-65 y.,Mecklenburg-Western Pomerania,Comp. time,0.23206,46,46,0.10872,0.35540
2009,46-65 y.,Saxony,Comp. time,0.23069,111,195,0.17141,0.28997
2009,46-65 y.,Saxony,Some of both,0.12029,44,195,0.07452,0.16607
2009,46-65 y.,Saxony,Not compensated,0.05698,40,195,0.02436,0.08960
2009,46-65 y.,Saxony-Anhalt,Comp. time,0.18801,67,102,0.11181,0.26422
2009,46-65 y.,Saxony-Anhalt,Not compensated,0.09059,35,102,0.03461,0.14657
2009,46-65 y.,Thuringa,Comp. time,0.28575,71,71,0.17991,0.39158
2010,17-29 y.,Lower Saxony,Comp. time,0.23443,54,54,0.12038,0.34849
2010,17-29 y.,North Rhine-Westphalia,Comp. time,0.12714,82,206,0.08154,0.17275
2010,17-29 y.,North Rhine-Westphalia,Some of both,0.07109,52,206,0.03591,0.10627
2010,17-29 y.,North Rhine-Westphalia,Paid,0.03282,34,206,0.00843,0.05722
2010,17-29 y.,North Rhine-Westphalia,Not compensated,0.06181,38,206,0.02885,0.09478
2010,17-29 y.,Hesse,Comp. time,0.12972,37,37,0.01996,0.23947
2010,17-29 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.16397,31,31,0.03148,0.29646
2010,17-29 y.,Baden-Wuerttemberg,Comp. time,0.24538,93,129,0.17083,0.31993
2010,17-29 y.,Baden-Wuerttemberg,Some of both,0.07436,36,129,0.02891,0.11981
2010,17-29 y.,Bavaria,Comp. time,0.23245,118,155,0.16574,0.29916
2010,17-29 y.,Bavaria,Some of both,0.09382,37,155,0.04776,0.13987
2010,17-29 y.,Saxony,Comp. time,0.23173,57,57,0.12122,0.34224
2010,30-45 y.,Schleswig-Holstein,Comp. time,0.24477,67,67,0.14104,0.34850
2010,30-45 y.,Lower Saxony,Comp. time,0.27354,197,388,0.22913,0.31796
2010,30-45 y.,Lower Saxony,Some of both,0.15216,92,388,0.11637,0.18794
2010,30-45 y.,Lower Saxony,Paid,0.06719,47,388,0.04225,0.09213
2010,30-45 y.,Lower Saxony,Not compensated,0.07298,52,388,0.04706,0.09889
2010,30-45 y.,North Rhine-Westphalia,Comp. time,0.23891,357,803,0.20940,0.26842
2010,30-45 y.,North Rhine-Westphalia,Some of both,0.11618,173,803,0.09400,0.13836
2010,30-45 y.,North Rhine-Westphalia,Paid,0.06772,136,803,0.05033,0.08511
2010,30-45 y.,North Rhine-Westphalia,Not compensated,0.08357,137,803,0.06442,0.10273
2010,30-45 y.,Hesse,Comp. time,0.28588,158,327,0.23683,0.33493
2010,30-45 y.,Hesse,Some of both,0.07238,49,327,0.04425,0.10050
2010,30-45 y.,Hesse,Paid,0.05362,38,327,0.02916,0.07807
2010,30-45 y.,Hesse,Not compensated,0.16098,82,327,0.12108,0.20087
2010,30-45 y.,"Rhineland-Palatinate, Saarland",Comp. time,0.26639,106,180,0.20162,0.33115
