year,bula_h,quintil_oecd_hh,hgeqpgar,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Saxony-Anhalt,4th Quintile,Yes,0.54316,35,35,0.37571,0.71060
1998,Thuringa,1st Quintile,No,0.75058,60,60,0.64017,0.86098
1998,Thuringa,2nd Quintile,Yes,0.45215,44,89,0.34816,0.55614
1998,Thuringa,2nd Quintile,No,0.54785,45,89,0.44386,0.65184
1998,Thuringa,3rd Quintile,Yes,0.62290,53,53,0.49117,0.75463
1998,Thuringa,4th Quintile,Yes,0.73864,54,54,0.62035,0.85693
1999,Schleswig-Holstein,5th Quintile,Yes,0.95876,40,40,0.89635,1.02117
1999,Lower Saxony,1st Quintile,Yes,0.55256,60,115,0.46128,0.64384
1999,Lower Saxony,1st Quintile,No,0.44744,55,115,0.35616,0.53872
1999,Lower Saxony,2nd Quintile,Yes,0.68751,74,112,0.60128,0.77374
1999,Lower Saxony,2nd Quintile,No,0.31249,38,112,0.22626,0.39872
1999,Lower Saxony,3rd Quintile,Yes,0.71070,90,135,0.63393,0.78748
1999,Lower Saxony,3rd Quintile,No,0.28930,45,135,0.21252,0.36607
1999,Lower Saxony,4th Quintile,Yes,0.67520,80,112,0.58808,0.76232
1999,Lower Saxony,4th Quintile,No,0.32480,32,112,0.23768,0.41192
1999,Lower Saxony,5th Quintile,Yes,0.83598,102,102,0.76376,0.90819
1999,North Rhine-Westphalia,1st Quintile,Yes,0.30835,100,291,0.25519,0.36150
1999,North Rhine-Westphalia,1st Quintile,No,0.69165,191,291,0.63850,0.74481
1999,North Rhine-Westphalia,2nd Quintile,Yes,0.43170,130,292,0.37479,0.48861
1999,North Rhine-Westphalia,2nd Quintile,No,0.56830,162,292,0.51139,0.62521
1999,North Rhine-Westphalia,3rd Quintile,Yes,0.51616,139,245,0.45346,0.57887
1999,North Rhine-Westphalia,3rd Quintile,No,0.48384,106,245,0.42113,0.54654
1999,North Rhine-Westphalia,4th Quintile,Yes,0.57225,174,281,0.51429,0.63020
1999,North Rhine-Westphalia,4th Quintile,No,0.42775,107,281,0.36980,0.48571
1999,North Rhine-Westphalia,5th Quintile,Yes,0.72412,223,295,0.67303,0.77521
1999,North Rhine-Westphalia,5th Quintile,No,0.27588,72,295,0.22479,0.32697
1999,Hesse,1st Quintile,Yes,0.29251,32,100,0.20289,0.38212
1999,Hesse,1st Quintile,No,0.70749,68,100,0.61788,0.79711
1999,Hesse,2nd Quintile,Yes,0.67709,53,87,0.57827,0.77592
1999,Hesse,2nd Quintile,No,0.32291,34,87,0.22408,0.42173
1999,Hesse,3rd Quintile,Yes,0.53734,48,84,0.43007,0.64460
1999,Hesse,3rd Quintile,No,0.46266,36,84,0.35540,0.56993
1999,Hesse,4th Quintile,Yes,0.71197,67,67,0.60271,0.82122
1999,Hesse,5th Quintile,Yes,0.74393,78,78,0.64644,0.84142
1999,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.51809,42,79,0.40720,0.62899
1999,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.48191,37,79,0.37101,0.59280
1999,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.64627,54,54,0.51754,0.77499
1999,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.60966,52,52,0.47577,0.74354
1999,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.71546,71,71,0.60976,0.82116
1999,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.82511,55,55,0.72379,0.92643
1999,Baden-Wuerttemberg,1st Quintile,Yes,0.48848,71,175,0.41420,0.56275
1999,Baden-Wuerttemberg,1st Quintile,No,0.51152,104,175,0.43725,0.58580
1999,Baden-Wuerttemberg,2nd Quintile,Yes,0.48211,75,174,0.40765,0.55657
1999,Baden-Wuerttemberg,2nd Quintile,No,0.51789,99,174,0.44343,0.59235
1999,Baden-Wuerttemberg,3rd Quintile,Yes,0.58889,105,195,0.51965,0.65813
1999,Baden-Wuerttemberg,3rd Quintile,No,0.41111,90,195,0.34187,0.48035
1999,Baden-Wuerttemberg,4th Quintile,Yes,0.61749,108,171,0.54443,0.69055
1999,Baden-Wuerttemberg,4th Quintile,No,0.38251,63,171,0.30945,0.45557
1999,Baden-Wuerttemberg,5th Quintile,Yes,0.73456,115,160,0.66592,0.80320
1999,Baden-Wuerttemberg,5th Quintile,No,0.26544,45,160,0.19680,0.33408
1999,Bavaria,1st Quintile,Yes,0.46759,72,154,0.38853,0.54666
1999,Bavaria,1st Quintile,No,0.53241,82,154,0.45334,0.61147
1999,Bavaria,2nd Quintile,Yes,0.52495,79,151,0.44503,0.60487
1999,Bavaria,2nd Quintile,No,0.47505,72,151,0.39513,0.55497
1999,Bavaria,3rd Quintile,Yes,0.69196,124,188,0.62579,0.75813
1999,Bavaria,3rd Quintile,No,0.30804,64,188,0.24187,0.37421
1999,Bavaria,4th Quintile,Yes,0.64578,151,223,0.58287,0.70870
1999,Bavaria,4th Quintile,No,0.35422,72,223,0.29130,0.41713
1999,Bavaria,5th Quintile,Yes,0.71520,157,216,0.65487,0.77553
1999,Bavaria,5th Quintile,No,0.28480,59,216,0.22447,0.34513
1999,Berlin,1st Quintile,No,0.80872,57,57,0.70571,0.91174
1999,Berlin,2nd Quintile,No,0.89996,41,41,0.80697,0.99295
1999,Berlin,3rd Quintile,No,0.88846,62,62,0.80946,0.96746
1999,Berlin,4th Quintile,No,0.87586,55,55,0.78792,0.96381
1999,Berlin,5th Quintile,No,0.79217,42,42,0.66797,0.91637
1999,Brandenburg,1st Quintile,No,0.71981,46,46,0.58860,0.85103
1999,Brandenburg,2nd Quintile,Yes,0.58167,47,83,0.47490,0.68844
1999,Brandenburg,2nd Quintile,No,0.41833,36,83,0.31156,0.52510
1999,Brandenburg,3rd Quintile,Yes,0.46140,39,74,0.34704,0.57576
1999,Brandenburg,3rd Quintile,No,0.53860,35,74,0.42424,0.65296
1999,Brandenburg,4th Quintile,Yes,0.74231,35,35,0.59530,0.88932
1999,Mecklenburg-Western Pomerania,1st Quintile,No,0.65896,38,38,0.50621,0.81172
1999,Mecklenburg-Western Pomerania,2nd Quintile,No,0.55599,33,33,0.38384,0.72814
1999,Saxony,1st Quintile,Yes,0.37359,54,135,0.29168,0.45549
1999,Saxony,1st Quintile,No,0.62641,81,135,0.54451,0.70832
1999,Saxony,2nd Quintile,Yes,0.43772,83,172,0.36336,0.51208
1999,Saxony,2nd Quintile,No,0.56228,89,172,0.48792,0.63664
1999,Saxony,3rd Quintile,Yes,0.46602,66,136,0.38187,0.55017
1999,Saxony,3rd Quintile,No,0.53398,70,136,0.44983,0.61813
1999,Saxony,4th Quintile,Yes,0.58829,46,88,0.48487,0.69170
1999,Saxony,4th Quintile,No,0.41171,42,88,0.30830,0.51513
1999,Saxony-Anhalt,1st Quintile,No,0.75531,66,66,0.65079,0.85982
1999,Saxony-Anhalt,2nd Quintile,Yes,0.40833,37,87,0.30445,0.51222
1999,Saxony-Anhalt,2nd Quintile,No,0.59167,50,87,0.48778,0.69555
1999,Saxony-Anhalt,3rd Quintile,Yes,0.49851,47,87,0.39283,0.60418
1999,Saxony-Anhalt,3rd Quintile,No,0.50149,40,87,0.39582,0.60717
1999,Saxony-Anhalt,4th Quintile,Yes,0.48944,31,31,0.31056,0.66832
1999,Thuringa,1st Quintile,Yes,0.41107,39,91,0.30941,0.51272
1999,Thuringa,1st Quintile,No,0.58893,52,91,0.48728,0.69059
1999,Thuringa,2nd Quintile,Yes,0.44127,50,99,0.34296,0.53957
1999,Thuringa,2nd Quintile,No,0.55873,49,99,0.46043,0.65704
1999,Thuringa,3rd Quintile,Yes,0.58265,59,93,0.48189,0.68342
1999,Thuringa,3rd Quintile,No,0.41735,34,93,0.31658,0.51811
2000,Schleswig-Holstein,1st Quintile,Yes,0.52903,33,64,0.40577,0.65229
2000,Schleswig-Holstein,1st Quintile,No,0.47097,31,64,0.34771,0.59423
2000,Schleswig-Holstein,2nd Quintile,Yes,0.56011,43,80,0.45065,0.66957
2000,Schleswig-Holstein,2nd Quintile,No,0.43989,37,80,0.33043,0.54935
2000,Schleswig-Holstein,3rd Quintile,Yes,0.75594,59,59,0.64540,0.86649
2000,Schleswig-Holstein,4th Quintile,Yes,0.81466,69,69,0.72230,0.90702
2000,Schleswig-Holstein,5th Quintile,Yes,0.89975,85,85,0.83552,0.96397
2000,Lower Saxony,1st Quintile,Yes,0.55730,107,185,0.48553,0.62908
2000,Lower Saxony,1st Quintile,No,0.44270,78,185,0.37092,0.51447
2000,Lower Saxony,2nd Quintile,Yes,0.67649,139,202,0.61182,0.74117
2000,Lower Saxony,2nd Quintile,No,0.32351,63,202,0.25883,0.38818
2000,Lower Saxony,3rd Quintile,Yes,0.70936,175,233,0.65093,0.76779
2000,Lower Saxony,3rd Quintile,No,0.29064,58,233,0.23221,0.34907
2000,Lower Saxony,4th Quintile,Yes,0.71708,185,247,0.66079,0.77336
2000,Lower Saxony,4th Quintile,No,0.28292,62,247,0.22664,0.33921
2000,Lower Saxony,5th Quintile,Yes,0.84513,176,176,0.79153,0.89874
2000,North Rhine-Westphalia,1st Quintile,Yes,0.34647,197,533,0.30603,0.38690
2000,North Rhine-Westphalia,1st Quintile,No,0.65353,336,533,0.61310,0.69397
2000,North Rhine-Westphalia,2nd Quintile,Yes,0.49582,281,534,0.45337,0.53826
2000,North Rhine-Westphalia,2nd Quintile,No,0.50418,253,534,0.46174,0.54663
2000,North Rhine-Westphalia,3rd Quintile,Yes,0.50052,285,500,0.45665,0.54439
2000,North Rhine-Westphalia,3rd Quintile,No,0.49948,215,500,0.45561,0.54335
2000,North Rhine-Westphalia,4th Quintile,Yes,0.64638,395,569,0.60706,0.68570
2000,North Rhine-Westphalia,4th Quintile,No,0.35362,174,569,0.31430,0.39294
2000,North Rhine-Westphalia,5th Quintile,Yes,0.68738,446,606,0.65044,0.72432
2000,North Rhine-Westphalia,5th Quintile,No,0.31262,160,606,0.27568,0.34956
2000,Hesse,1st Quintile,Yes,0.47045,86,180,0.39733,0.54357
2000,Hesse,1st Quintile,No,0.52955,94,180,0.45643,0.60267
2000,Hesse,2nd Quintile,Yes,0.52317,83,149,0.44270,0.60364
2000,Hesse,2nd Quintile,No,0.47683,66,149,0.39636,0.55730
2000,Hesse,3rd Quintile,Yes,0.59100,114,174,0.51774,0.66427
2000,Hesse,3rd Quintile,No,0.40900,60,174,0.33573,0.48226
2000,Hesse,4th Quintile,Yes,0.65310,130,191,0.58542,0.72078
2000,Hesse,4th Quintile,No,0.34690,61,191,0.27922,0.41458
2000,Hesse,5th Quintile,Yes,0.71013,149,196,0.64645,0.77381
2000,Hesse,5th Quintile,No,0.28987,47,196,0.22619,0.35355
2000,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.48188,79,158,0.40372,0.56004
2000,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.51812,79,158,0.43996,0.59628
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.58894,100,160,0.51246,0.66542
2000,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.41106,60,160,0.33458,0.48754
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.64344,105,156,0.56804,0.71885
2000,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.35656,51,156,0.28115,0.43196
2000,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.70966,129,167,0.64061,0.77871
2000,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.29034,38,167,0.22129,0.35939
2000,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.78668,110,110,0.70978,0.86359
2000,Baden-Wuerttemberg,1st Quintile,Yes,0.46914,104,238,0.40560,0.53268
2000,Baden-Wuerttemberg,1st Quintile,No,0.53086,134,238,0.46732,0.59440
2000,Baden-Wuerttemberg,2nd Quintile,Yes,0.56974,172,304,0.51399,0.62548
2000,Baden-Wuerttemberg,2nd Quintile,No,0.43026,132,304,0.37452,0.48601
2000,Baden-Wuerttemberg,3rd Quintile,Yes,0.58560,171,292,0.52900,0.64220
2000,Baden-Wuerttemberg,3rd Quintile,No,0.41440,121,292,0.35780,0.47100
2000,Baden-Wuerttemberg,4th Quintile,Yes,0.62711,225,344,0.57593,0.67828
2000,Baden-Wuerttemberg,4th Quintile,No,0.37289,119,344,0.32172,0.42407
2000,Baden-Wuerttemberg,5th Quintile,Yes,0.67454,240,330,0.62391,0.72517
2000,Baden-Wuerttemberg,5th Quintile,No,0.32546,90,330,0.27483,0.37609
2000,Bavaria,1st Quintile,Yes,0.46858,154,305,0.41249,0.52468
2000,Bavaria,1st Quintile,No,0.53142,151,305,0.47532,0.58751
2000,Bavaria,2nd Quintile,Yes,0.57057,185,305,0.51493,0.62622
2000,Bavaria,2nd Quintile,No,0.42943,120,305,0.37378,0.48507
2000,Bavaria,3rd Quintile,Yes,0.61362,235,360,0.56325,0.66399
2000,Bavaria,3rd Quintile,No,0.38638,125,360,0.33601,0.43675
2000,Bavaria,4th Quintile,Yes,0.69319,291,391,0.64742,0.73896
2000,Bavaria,4th Quintile,No,0.30681,100,391,0.26104,0.35258
2000,Bavaria,5th Quintile,Yes,0.72703,322,428,0.68477,0.76928
2000,Bavaria,5th Quintile,No,0.27297,106,428,0.23072,0.31523
2000,Berlin,1st Quintile,No,0.89482,104,104,0.83557,0.95407
2000,Berlin,2nd Quintile,No,0.83793,80,80,0.75667,0.91919
2000,Berlin,3rd Quintile,No,0.91163,84,84,0.85056,0.97269
2000,Berlin,4th Quintile,No,0.83330,89,89,0.75543,0.91117
2000,Berlin,5th Quintile,No,0.83013,68,68,0.74021,0.92005
2000,Brandenburg,1st Quintile,Yes,0.25457,36,120,0.17630,0.33284
2000,Brandenburg,1st Quintile,No,0.74543,84,120,0.66716,0.82370
2000,Brandenburg,2nd Quintile,Yes,0.45719,69,137,0.37346,0.54091
2000,Brandenburg,2nd Quintile,No,0.54281,68,137,0.45909,0.62654
2000,Brandenburg,3rd Quintile,Yes,0.56138,73,126,0.47439,0.64837
2000,Brandenburg,3rd Quintile,No,0.43862,53,126,0.35163,0.52561
2000,Brandenburg,4th Quintile,Yes,0.62518,62,94,0.52680,0.72357
2000,Brandenburg,4th Quintile,No,0.37482,32,94,0.27643,0.47320
2000,Brandenburg,5th Quintile,Yes,0.77265,38,38,0.63760,0.90770
2000,Mecklenburg-Western Pomerania,1st Quintile,No,0.79587,69,69,0.70007,0.89167
2000,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.41042,39,88,0.30705,0.51379
2000,Mecklenburg-Western Pomerania,2nd Quintile,No,0.58958,49,88,0.48621,0.69295
2000,Mecklenburg-Western Pomerania,3rd Quintile,Yes,0.61568,37,37,0.45678,0.77458
2000,Saxony,1st Quintile,Yes,0.39865,87,207,0.33178,0.46551
2000,Saxony,1st Quintile,No,0.60135,120,207,0.53449,0.66822
2000,Saxony,2nd Quintile,Yes,0.47286,138,269,0.41309,0.53264
2000,Saxony,2nd Quintile,No,0.52714,131,269,0.46736,0.58691
2000,Saxony,3rd Quintile,Yes,0.45502,114,228,0.39024,0.51981
2000,Saxony,3rd Quintile,No,0.54498,114,228,0.48019,0.60976
2000,Saxony,4th Quintile,Yes,0.53734,71,134,0.45260,0.62208
2000,Saxony,4th Quintile,No,0.46266,63,134,0.37792,0.54740
2000,Saxony,5th Quintile,Yes,0.65067,45,45,0.50980,0.79155
2000,Saxony-Anhalt,1st Quintile,Yes,0.30209,42,129,0.22254,0.38163
2000,Saxony-Anhalt,1st Quintile,No,0.69791,87,129,0.61837,0.77746
2000,Saxony-Anhalt,2nd Quintile,Yes,0.50536,83,147,0.42426,0.58646
2000,Saxony-Anhalt,2nd Quintile,No,0.49464,64,147,0.41354,0.57574
2000,Saxony-Anhalt,3rd Quintile,Yes,0.58529,75,127,0.49926,0.67131
2000,Saxony-Anhalt,3rd Quintile,No,0.41471,52,127,0.32869,0.50074
2000,Saxony-Anhalt,4th Quintile,Yes,0.66267,48,48,0.52750,0.79784
2000,Saxony-Anhalt,5th Quintile,Yes,0.81674,45,45,0.70243,0.93106
2000,Thuringa,1st Quintile,Yes,0.37608,48,131,0.29281,0.45935
2000,Thuringa,1st Quintile,No,0.62392,83,131,0.54065,0.70719
2000,Thuringa,2nd Quintile,Yes,0.47097,74,140,0.38799,0.55395
2000,Thuringa,2nd Quintile,No,0.52903,66,140,0.44605,0.61201
2000,Thuringa,3rd Quintile,Yes,0.58705,88,141,0.50549,0.66861
2000,Thuringa,3rd Quintile,No,0.41295,53,141,0.33139,0.49451
2000,Thuringa,4th Quintile,Yes,0.69920,61,61,0.58316,0.81525
2001,Schleswig-Holstein,2nd Quintile,Yes,0.57624,40,40,0.42115,0.73133
2001,Schleswig-Holstein,3rd Quintile,Yes,0.75299,48,48,0.62969,0.87629
2001,Schleswig-Holstein,4th Quintile,Yes,0.68319,59,59,0.56345,0.80292
2001,Schleswig-Holstein,5th Quintile,Yes,0.90901,80,80,0.84559,0.97243
2001,Lower Saxony,1st Quintile,Yes,0.58151,97,168,0.50669,0.65633
2001,Lower Saxony,1st Quintile,No,0.41849,71,168,0.34367,0.49331
2001,Lower Saxony,2nd Quintile,Yes,0.70366,122,173,0.63542,0.77191
2001,Lower Saxony,2nd Quintile,No,0.29634,51,173,0.22809,0.36458
2001,Lower Saxony,3rd Quintile,Yes,0.70223,155,210,0.64023,0.76422
2001,Lower Saxony,3rd Quintile,No,0.29777,55,210,0.23578,0.35977
2001,Lower Saxony,4th Quintile,Yes,0.78246,168,211,0.72666,0.83826
2001,Lower Saxony,4th Quintile,No,0.21754,43,211,0.16174,0.27334
2001,Lower Saxony,5th Quintile,Yes,0.84104,163,163,0.78474,0.89735
2001,North Rhine-Westphalia,1st Quintile,Yes,0.32251,153,448,0.27917,0.36584
2001,North Rhine-Westphalia,1st Quintile,No,0.67749,295,448,0.63416,0.72083
2001,North Rhine-Westphalia,2nd Quintile,Yes,0.49564,241,457,0.44975,0.54153
2001,North Rhine-Westphalia,2nd Quintile,No,0.50436,216,457,0.45847,0.55025
2001,North Rhine-Westphalia,3rd Quintile,Yes,0.59573,309,492,0.55232,0.63914
2001,North Rhine-Westphalia,3rd Quintile,No,0.40427,183,492,0.36086,0.44768
2001,North Rhine-Westphalia,4th Quintile,Yes,0.60603,343,509,0.56354,0.64852
2001,North Rhine-Westphalia,4th Quintile,No,0.39397,166,509,0.35148,0.43646
2001,North Rhine-Westphalia,5th Quintile,Yes,0.70792,399,534,0.66932,0.74653
2001,North Rhine-Westphalia,5th Quintile,No,0.29208,135,534,0.25347,0.33068
2001,Hesse,1st Quintile,Yes,0.42309,56,129,0.33750,0.50868
2001,Hesse,1st Quintile,No,0.57691,73,129,0.49132,0.66250
2001,Hesse,2nd Quintile,Yes,0.50105,81,149,0.42050,0.58161
2001,Hesse,2nd Quintile,No,0.49895,68,149,0.41839,0.57950
2001,Hesse,3rd Quintile,Yes,0.59498,99,152,0.51668,0.67327
2001,Hesse,3rd Quintile,No,0.40502,53,152,0.32673,0.48332
2001,Hesse,4th Quintile,Yes,0.75038,117,154,0.68180,0.81896
2001,Hesse,4th Quintile,No,0.24962,37,154,0.18104,0.31820
2001,Hesse,5th Quintile,Yes,0.65818,133,185,0.58964,0.72671
2001,Hesse,5th Quintile,No,0.34182,52,185,0.27329,0.41036
2001,"Rhineland-Palatinate, Saarland",1st Quintile,Yes,0.47442,64,132,0.38891,0.55993
2001,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.52558,68,132,0.44007,0.61109
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,Yes,0.67342,107,157,0.59982,0.74701
2001,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.32658,50,157,0.25299,0.40018
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,Yes,0.58452,87,135,0.50108,0.66796
2001,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.41548,48,135,0.33204,0.49892
2001,"Rhineland-Palatinate, Saarland",4th Quintile,Yes,0.77397,139,172,0.71128,0.83666
2001,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.22603,33,172,0.16334,0.28872
2001,"Rhineland-Palatinate, Saarland",5th Quintile,Yes,0.80141,98,98,0.72201,0.88080
2001,Baden-Wuerttemberg,1st Quintile,Yes,0.48449,97,217,0.41785,0.55114
2001,Baden-Wuerttemberg,1st Quintile,No,0.51551,120,217,0.44886,0.58215
2001,Baden-Wuerttemberg,2nd Quintile,Yes,0.49613,125,244,0.43327,0.55900
2001,Baden-Wuerttemberg,2nd Quintile,No,0.50387,119,244,0.44100,0.56673
2001,Baden-Wuerttemberg,3rd Quintile,Yes,0.60622,167,275,0.54837,0.66408
2001,Baden-Wuerttemberg,3rd Quintile,No,0.39378,108,275,0.33592,0.45163
2001,Baden-Wuerttemberg,4th Quintile,Yes,0.58364,183,299,0.52767,0.63961
2001,Baden-Wuerttemberg,4th Quintile,No,0.41636,116,299,0.36039,0.47233
2001,Baden-Wuerttemberg,5th Quintile,Yes,0.67591,217,295,0.62241,0.72941
2001,Baden-Wuerttemberg,5th Quintile,No,0.32409,78,295,0.27059,0.37759
2001,Bavaria,1st Quintile,Yes,0.50386,123,244,0.44100,0.56673
2001,Bavaria,1st Quintile,No,0.49614,121,244,0.43327,0.55900
2001,Bavaria,2nd Quintile,Yes,0.56812,181,308,0.51271,0.62353
2001,Bavaria,2nd Quintile,No,0.43188,127,308,0.37647,0.48729
2001,Bavaria,3rd Quintile,Yes,0.63556,216,312,0.58207,0.68905
2001,Bavaria,3rd Quintile,No,0.36444,96,312,0.31095,0.41793
2001,Bavaria,4th Quintile,Yes,0.71866,277,366,0.67253,0.76479
2001,Bavaria,4th Quintile,No,0.28134,89,366,0.23521,0.32747
2001,Bavaria,5th Quintile,Yes,0.70597,270,367,0.65929,0.75265
2001,Bavaria,5th Quintile,No,0.29403,97,367,0.24735,0.34071
2001,Berlin,1st Quintile,No,0.86773,106,106,0.80292,0.93253
2001,Berlin,2nd Quintile,No,0.86935,73,73,0.79150,0.94720
2001,Berlin,3rd Quintile,No,0.91361,74,74,0.84917,0.97806
2001,Berlin,4th Quintile,No,0.81674,79,79,0.73088,0.90260
2001,Berlin,5th Quintile,No,0.85535,65,65,0.76918,0.94153
2001,Brandenburg,1st Quintile,Yes,0.31926,32,106,0.23009,0.40843
2001,Brandenburg,1st Quintile,No,0.68074,74,106,0.59157,0.76991
2001,Brandenburg,2nd Quintile,Yes,0.49864,72,131,0.41269,0.58459
2001,Brandenburg,2nd Quintile,No,0.50136,59,131,0.41541,0.58731
2001,Brandenburg,3rd Quintile,Yes,0.53745,68,119,0.44749,0.62741
2001,Brandenburg,3rd Quintile,No,0.46255,51,119,0.37259,0.55251
2001,Brandenburg,4th Quintile,Yes,0.74436,58,58,0.63111,0.85761
2001,Brandenburg,5th Quintile,Yes,0.69038,40,40,0.54528,0.83549
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.73741,59,59,0.62416,0.85066
2001,Mecklenburg-Western Pomerania,2nd Quintile,Yes,0.47465,43,86,0.36849,0.58081
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.52535,43,86,0.41919,0.63151
2001,Saxony,1st Quintile,Yes,0.33714,70,190,0.26974,0.40454
2001,Saxony,1st Quintile,No,0.66286,120,190,0.59546,0.73026
2001,Saxony,2nd Quintile,Yes,0.45004,130,250,0.38825,0.51183
2001,Saxony,2nd Quintile,No,0.54996,120,250,0.48817,0.61175
2001,Saxony,3rd Quintile,Yes,0.50212,109,200,0.43265,0.57159
2001,Saxony,3rd Quintile,No,0.49788,91,200,0.42841,0.56735
2001,Saxony,4th Quintile,Yes,0.55172,67,121,0.46274,0.64071
2001,Saxony,4th Quintile,No,0.44828,54,121,0.35929,0.53726
2001,Saxony,5th Quintile,Yes,0.60910,43,43,0.46153,0.75667
2001,Saxony-Anhalt,1st Quintile,Yes,0.28974,35,111,0.20496,0.37451
2001,Saxony-Anhalt,1st Quintile,No,0.71026,76,111,0.62549,0.79504
2001,Saxony-Anhalt,2nd Quintile,Yes,0.52875,79,140,0.44577,0.61174
2001,Saxony-Anhalt,2nd Quintile,No,0.47125,61,140,0.38826,0.55423
2001,Saxony-Anhalt,3rd Quintile,Yes,0.62691,76,116,0.53851,0.71530
2001,Saxony-Anhalt,3rd Quintile,No,0.37309,40,116,0.28470,0.46149
2001,Saxony-Anhalt,4th Quintile,Yes,0.74218,63,63,0.63329,0.85106
2001,Thuringa,1st Quintile,Yes,0.31666,40,117,0.23201,0.40131
2001,Thuringa,1st Quintile,No,0.68334,77,117,0.59869,0.76799
2001,Thuringa,2nd Quintile,Yes,0.50947,78,129,0.42286,0.59607
2001,Thuringa,2nd Quintile,No,0.49053,51,129,0.40393,0.57714
2001,Thuringa,3rd Quintile,Yes,0.51709,76,128,0.43018,0.60400
2001,Thuringa,3rd Quintile,No,0.48291,52,128,0.39600,0.56982
2001,Thuringa,4th Quintile,Yes,0.69254,59,59,0.57378,0.81130
2002,Schleswig-Holstein,2nd Quintile,Yes,0.63003,38,38,0.47447,0.78560
2002,Schleswig-Holstein,3rd Quintile,Yes,0.66996,57,57,0.54680,0.79312
2002,Schleswig-Holstein,4th Quintile,Yes,0.72780,53,53,0.60682,0.84878
2002,Schleswig-Holstein,5th Quintile,Yes,0.82447,106,106,0.75171,0.89724
2002,Hamburg,5th Quintile,Yes,0.44099,33,33,0.26896,0.61302
2002,Lower Saxony,1st Quintile,Yes,0.55665,87,164,0.48039,0.63292
2002,Lower Saxony,1st Quintile,No,0.44335,77,164,0.36708,0.51961
2002,Lower Saxony,2nd Quintile,Yes,0.70955,123,174,0.64190,0.77720
2002,Lower Saxony,2nd Quintile,No,0.29045,51,174,0.22280,0.35810
2002,Lower Saxony,3rd Quintile,Yes,0.73621,140,185,0.67253,0.79989
2002,Lower Saxony,3rd Quintile,No,0.26379,45,185,0.20011,0.32747
2002,Lower Saxony,4th Quintile,Yes,0.81149,167,203,0.75755,0.86543
2002,Lower Saxony,4th Quintile,No,0.18851,36,203,0.13457,0.24245
2002,Lower Saxony,5th Quintile,Yes,0.81986,253,287,0.77532,0.86440
2002,Lower Saxony,5th Quintile,No,0.18014,34,287,0.13560,0.22468
2002,North Rhine-Westphalia,1st Quintile,Yes,0.35110,146,402,0.30438,0.39782
2002,North Rhine-Westphalia,1st Quintile,No,0.64890,256,402,0.60218,0.69562
2002,North Rhine-Westphalia,2nd Quintile,Yes,0.51804,232,438,0.47119,0.56489
2002,North Rhine-Westphalia,2nd Quintile,No,0.48196,206,438,0.43511,0.52881
2002,North Rhine-Westphalia,3rd Quintile,Yes,0.61440,285,449,0.56933,0.65947
2002,North Rhine-Westphalia,3rd Quintile,No,0.38560,164,449,0.34053,0.43067
2002,North Rhine-Westphalia,4th Quintile,Yes,0.55066,310,483,0.50625,0.59507
2002,North Rhine-Westphalia,4th Quintile,No,0.44934,173,483,0.40493,0.49375
2002,North Rhine-Westphalia,5th Quintile,Yes,0.70025,604,776,0.66799,0.73251
2002,North Rhine-Westphalia,5th Quintile,No,0.29975,172,776,0.26749,0.33201
2002,Hesse,1st Quintile,Yes,0.29014,44,136,0.21358,0.36669
2002,Hesse,1st Quintile,No,0.70986,92,136,0.63331,0.78642
2002,Hesse,2nd Quintile,Yes,0.65139,78,120,0.56577,0.73701
2002,Hesse,2nd Quintile,No,0.34861,42,120,0.26299,0.43423
2002,Hesse,3rd Quintile,Yes,0.62953,97,151,0.55224,0.70681
2002,Hesse,3rd Quintile,No,0.37047,54,151,0.29319,0.44776
2002,Hesse,4th Quintile,Yes,0.70255,100,135,0.62515,0.77995
2002,Hesse,4th Quintile,No,0.29745,35,135,0.22005,0.37485
2002,Hesse,5th Quintile,Yes,0.66744,240,307,0.61466,0.72023
