"ple0055","year","age_gr","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"1","2012","30-45","männlich","216","0.820948095678808","0.774700043149052","0.867196148208563"
"1","2012","30-45","weiblich","592","0.879691582983509","0.855435409400041","0.903947756566976"
"1","2012","46-65","männlich","452","0.732230483718748","0.697177715320814","0.767283252116681"
"1","2012","46-65","weiblich","424","0.747410629240786","0.711423993500126","0.783397264981447"
"1","2012","66","männlich","","","",""
"1","2012","66","weiblich","","","",""
"2","2012","17-29","männlich","12","","",""
"2","2012","17-29","weiblich","41","0.157798004044087","0.115097995559938","0.200498012528236"
"2","2012","30-45","männlich","33","0.133207258566214","0.0922182224448205","0.174196294687607"
"2","2012","30-45","weiblich","64","0.0880771646148717","0.0669461779719071","0.109208151257836"
"2","2012","46-65","männlich","104","0.168211073635781","0.138600166499247","0.197821980772314"
"2","2012","46-65","weiblich","86","0.152900732627952","0.123093200978379","0.182708264277525"
"2","2012","66","männlich","","","",""
"2","2012","66","weiblich","","","",""
"3","2012","17-29","männlich","6","","",""
"3","2012","17-29","weiblich","11","","",""
"3","2012","30-45","männlich","11","","",""
"3","2012","30-45","weiblich","16","","",""
"3","2012","46-65","männlich","36","0.057225156591206","0.0388379675396841","0.0756123456427278"
"3","2012","46-65","weiblich","32","0.0645902874071298","0.0442321227078606","0.084948452106399"
"3","2012","66","männlich","","","",""
"3","2012","66","weiblich","","","",""
"4","2012","17-29","männlich","1","","",""
"4","2012","17-29","weiblich","9","","",""
"4","2012","30-45","männlich","1","","",""
"4","2012","30-45","weiblich","14","","",""
"4","2012","46-65","männlich","8","","",""
"4","2012","46-65","weiblich","10","","",""
"4","2012","66","männlich","","","",""
"4","2012","66","weiblich","","","",""
"5","2012","17-29","männlich","1","","",""
"5","2012","17-29","weiblich","2","","",""
"5","2012","30-45","männlich","1","","",""
"5","2012","30-45","weiblich","2","","",""
"5","2012","46-65","männlich","3","","",""
"5","2012","46-65","weiblich","1","","",""
"5","2012","66","männlich","","","",""
"5","2012","66","weiblich","","","",""
"6","2012","17-29","männlich","","","",""
"6","2012","17-29","weiblich","","","",""
"6","2012","30-45","männlich","1","","",""
"6","2012","30-45","weiblich","","","",""
"6","2012","46-65","männlich","4","","",""
"6","2012","46-65","weiblich","5","","",""
"6","2012","66","männlich","","","",""
"6","2012","66","weiblich","","","",""
"7","2012","17-29","männlich","","","",""
"7","2012","17-29","weiblich","","","",""
"7","2012","30-45","männlich","1","","",""
"7","2012","30-45","weiblich","1","","",""
"7","2012","46-65","männlich","3","","",""
"7","2012","46-65","weiblich","1","","",""
"7","2012","66","männlich","","","",""
"7","2012","66","weiblich","","","",""
"8","2012","17-29","männlich","","","",""
"8","2012","17-29","weiblich","","","",""
"8","2012","30-45","männlich","","","",""
"8","2012","30-45","weiblich","","","",""
"8","2012","46-65","männlich","1","","",""
"8","2012","46-65","weiblich","","","",""
"8","2012","66","männlich","","","",""
"8","2012","66","weiblich","","","",""
"9","2012","17-29","männlich","","","",""
"9","2012","17-29","weiblich","","","",""
"9","2012","30-45","männlich","","","",""
"9","2012","30-45","weiblich","","","",""
"9","2012","46-65","männlich","","","",""
"9","2012","46-65","weiblich","","","",""
"9","2012","66","männlich","","","",""
"9","2012","66","weiblich","","","",""
"10","2012","17-29","männlich","","","",""
"10","2012","17-29","weiblich","","","",""
"10","2012","30-45","männlich","","","",""
"10","2012","30-45","weiblich","1","","",""
"10","2012","46-65","männlich","","","",""
"10","2012","46-65","weiblich","1","","",""
"10","2012","66","männlich","","","",""
"10","2012","66","weiblich","","","",""
"11","2012","17-29","männlich","","","",""
"11","2012","17-29","weiblich","","","",""
"11","2012","30-45","männlich","","","",""
"11","2012","30-45","weiblich","1","","",""
"11","2012","46-65","männlich","","","",""
"11","2012","46-65","weiblich","","","",""
"11","2012","66","männlich","","","",""
"11","2012","66","weiblich","","","",""
"12","2012","17-29","männlich","","","",""
"12","2012","17-29","weiblich","","","",""
"12","2012","30-45","männlich","","","",""
"12","2012","30-45","weiblich","","","",""
"12","2012","46-65","männlich","1","","",""
"12","2012","46-65","weiblich","","","",""
"12","2012","66","männlich","","","",""
"12","2012","66","weiblich","","","",""
"13","2012","17-29","männlich","","","",""
"13","2012","17-29","weiblich","","","",""
"13","2012","30-45","männlich","","","",""
"13","2012","30-45","weiblich","","","",""
"13","2012","46-65","männlich","","","",""
"13","2012","46-65","weiblich","","","",""
"13","2012","66","männlich","","","",""
"13","2012","66","weiblich","","","",""
"14","2012","17-29","männlich","","","",""
"14","2012","17-29","weiblich","","","",""
"14","2012","30-45","männlich","","","",""
"14","2012","30-45","weiblich","","","",""
"14","2012","46-65","männlich","","","",""
"14","2012","46-65","weiblich","","","",""
"14","2012","66","männlich","","","",""
"14","2012","66","weiblich","","","",""
"15","2012","17-29","männlich","","","",""
"15","2012","17-29","weiblich","","","",""
"15","2012","30-45","männlich","","","",""
"15","2012","30-45","weiblich","","","",""
"15","2012","46-65","männlich","1","","",""
"15","2012","46-65","weiblich","","","",""
"15","2012","66","männlich","","","",""
"15","2012","66","weiblich","","","",""
"16","2012","17-29","männlich","","","",""
"16","2012","17-29","weiblich","","","",""
"16","2012","30-45","männlich","","","",""
"16","2012","30-45","weiblich","","","",""
"16","2012","46-65","männlich","","","",""
"16","2012","46-65","weiblich","","","",""
"16","2012","66","männlich","","","",""
"16","2012","66","weiblich","","","",""
"17","2012","17-29","männlich","","","",""
"17","2012","17-29","weiblich","","","",""
"17","2012","30-45","männlich","","","",""
"17","2012","30-45","weiblich","","","",""
"17","2012","46-65","männlich","","","",""
"17","2012","46-65","weiblich","","","",""
"17","2012","66","männlich","","","",""
"17","2012","66","weiblich","","","",""
"18","2012","17-29","männlich","","","",""
"18","2012","17-29","weiblich","","","",""
"18","2012","30-45","männlich","","","",""
"18","2012","30-45","weiblich","","","",""
"18","2012","46-65","männlich","","","",""
"18","2012","46-65","weiblich","","","",""
"18","2012","66","männlich","","","",""
"18","2012","66","weiblich","","","",""
"19","2012","17-29","männlich","","","",""
"19","2012","17-29","weiblich","","","",""
"19","2012","30-45","männlich","","","",""
"19","2012","30-45","weiblich","","","",""
"19","2012","46-65","männlich","","","",""
"19","2012","46-65","weiblich","","","",""
"19","2012","66","männlich","","","",""
"19","2012","66","weiblich","","","",""
"20","2012","17-29","männlich","","","",""
"20","2012","17-29","weiblich","","","",""
"20","2012","30-45","männlich","","","",""
"20","2012","30-45","weiblich","","","",""
"20","2012","46-65","männlich","","","",""
"20","2012","46-65","weiblich","","","",""
"20","2012","66","männlich","","","",""
"20","2012","66","weiblich","","","",""
"21","2012","17-29","männlich","","","",""
"21","2012","17-29","weiblich","","","",""
"21","2012","30-45","männlich","","","",""
"21","2012","30-45","weiblich","","","",""
"21","2012","46-65","männlich","","","",""
"21","2012","46-65","weiblich","","","",""
"21","2012","66","männlich","","","",""
"21","2012","66","weiblich","","","",""
"22","2012","17-29","männlich","","","",""
"22","2012","17-29","weiblich","","","",""
"22","2012","30-45","männlich","","","",""
"22","2012","30-45","weiblich","","","",""
"22","2012","46-65","männlich","","","",""
"22","2012","46-65","weiblich","","","",""
"22","2012","66","männlich","","","",""
"22","2012","66","weiblich","","","",""
"23","2012","17-29","männlich","","","",""
"23","2012","17-29","weiblich","","","",""
"23","2012","30-45","männlich","","","",""
"23","2012","30-45","weiblich","","","",""
"23","2012","46-65","männlich","","","",""
"23","2012","46-65","weiblich","","","",""
"23","2012","66","männlich","","","",""
"23","2012","66","weiblich","","","",""
"24","2012","17-29","männlich","","","",""
"24","2012","17-29","weiblich","","","",""
"24","2012","30-45","männlich","","","",""
"24","2012","30-45","weiblich","","","",""
"24","2012","46-65","männlich","","","",""
"24","2012","46-65","weiblich","","","",""
"24","2012","66","männlich","","","",""
"24","2012","66","weiblich","","","",""
"25","2012","17-29","männlich","","","",""
"25","2012","17-29","weiblich","","","",""
"25","2012","30-45","männlich","","","",""
"25","2012","30-45","weiblich","","","",""
"25","2012","46-65","männlich","","","",""
"25","2012","46-65","weiblich","","","",""
"25","2012","66","männlich","","","",""
"25","2012","66","weiblich","","","",""
"26","2012","17-29","männlich","","","",""
"26","2012","17-29","weiblich","","","",""
"26","2012","30-45","männlich","","","",""
"26","2012","30-45","weiblich","","","",""
"26","2012","46-65","männlich","","","",""
"26","2012","46-65","weiblich","","","",""
"26","2012","66","männlich","","","",""
"26","2012","66","weiblich","","","",""
"27","2012","17-29","männlich","","","",""
"27","2012","17-29","weiblich","","","",""
"27","2012","30-45","männlich","","","",""
"27","2012","30-45","weiblich","","","",""
"27","2012","46-65","männlich","","","",""
"27","2012","46-65","weiblich","","","",""
"27","2012","66","männlich","","","",""
"27","2012","66","weiblich","","","",""
"28","2012","17-29","männlich","","","",""
"28","2012","17-29","weiblich","","","",""
"28","2012","30-45","männlich","","","",""
"28","2012","30-45","weiblich","","","",""
"28","2012","46-65","männlich","","","",""
"28","2012","46-65","weiblich","","","",""
"28","2012","66","männlich","","","",""
"28","2012","66","weiblich","","","",""
"30","2012","17-29","männlich","","","",""
"30","2012","17-29","weiblich","","","",""
"30","2012","30-45","männlich","","","",""
"30","2012","30-45","weiblich","","","",""
"30","2012","46-65","männlich","","","",""
"30","2012","46-65","weiblich","","","",""
"30","2012","66","männlich","","","",""
"30","2012","66","weiblich","","","",""
"31","2012","17-29","männlich","","","",""
"31","2012","17-29","weiblich","","","",""
"31","2012","30-45","männlich","","","",""
"31","2012","30-45","weiblich","","","",""
"31","2012","46-65","männlich","","","",""
"31","2012","46-65","weiblich","","","",""
"31","2012","66","männlich","","","",""
"31","2012","66","weiblich","","","",""
"32","2012","17-29","männlich","","","",""
"32","2012","17-29","weiblich","","","",""
"32","2012","30-45","männlich","","","",""
"32","2012","30-45","weiblich","","","",""
"32","2012","46-65","männlich","","","",""
"32","2012","46-65","weiblich","","","",""
"32","2012","66","männlich","","","",""
"32","2012","66","weiblich","","","",""
"35","2012","17-29","männlich","","","",""
"35","2012","17-29","weiblich","","","",""
"35","2012","30-45","männlich","","","",""
"35","2012","30-45","weiblich","","","",""
"35","2012","46-65","männlich","","","",""
"35","2012","46-65","weiblich","","","",""
"35","2012","66","männlich","","","",""
"35","2012","66","weiblich","","","",""
"36","2012","17-29","männlich","","","",""
"36","2012","17-29","weiblich","","","",""
"36","2012","30-45","männlich","","","",""
"36","2012","30-45","weiblich","","","",""
"36","2012","46-65","männlich","","","",""
"36","2012","46-65","weiblich","","","",""
"36","2012","66","männlich","","","",""
"36","2012","66","weiblich","","","",""
"40","2012","17-29","männlich","","","",""
"40","2012","17-29","weiblich","","","",""
"40","2012","30-45","männlich","","","",""
"40","2012","30-45","weiblich","","","",""
"40","2012","46-65","männlich","","","",""
"40","2012","46-65","weiblich","","","",""
"40","2012","66","männlich","","","",""
"40","2012","66","weiblich","","","",""
"42","2012","17-29","männlich","","","",""
"42","2012","17-29","weiblich","","","",""
"42","2012","30-45","männlich","","","",""
"42","2012","30-45","weiblich","","","",""
"42","2012","46-65","männlich","","","",""
"42","2012","46-65","weiblich","","","",""
"42","2012","66","männlich","","","",""
"42","2012","66","weiblich","","","",""
"45","2012","17-29","männlich","","","",""
"45","2012","17-29","weiblich","","","",""
"45","2012","30-45","männlich","","","",""
"45","2012","30-45","weiblich","","","",""
"45","2012","46-65","männlich","","","",""
"45","2012","46-65","weiblich","","","",""
"45","2012","66","männlich","","","",""
"45","2012","66","weiblich","","","",""
"48","2012","17-29","männlich","","","",""
"48","2012","17-29","weiblich","","","",""
"48","2012","30-45","männlich","","","",""
"48","2012","30-45","weiblich","","","",""
"48","2012","46-65","männlich","","","",""
"48","2012","46-65","weiblich","","","",""
"48","2012","66","männlich","","","",""
"48","2012","66","weiblich","","","",""
"50","2012","17-29","männlich","","","",""
"50","2012","17-29","weiblich","","","",""
"50","2012","30-45","männlich","","","",""
"50","2012","30-45","weiblich","","","",""
"50","2012","46-65","männlich","","","",""
"50","2012","46-65","weiblich","","","",""
"50","2012","66","männlich","","","",""
"50","2012","66","weiblich","","","",""
"51","2012","17-29","männlich","","","",""
"51","2012","17-29","weiblich","","","",""
"51","2012","30-45","männlich","","","",""
"51","2012","30-45","weiblich","","","",""
"51","2012","46-65","männlich","","","",""
"51","2012","46-65","weiblich","","","",""
"51","2012","66","männlich","","","",""
"51","2012","66","weiblich","","","",""
"64","2012","17-29","männlich","","","",""
"64","2012","17-29","weiblich","","","",""
"64","2012","30-45","männlich","","","",""
"64","2012","30-45","weiblich","","","",""
"64","2012","46-65","männlich","","","",""
"64","2012","46-65","weiblich","","","",""
"64","2012","66","männlich","","","",""
"64","2012","66","weiblich","","","",""
"65","2012","17-29","männlich","","","",""
"65","2012","17-29","weiblich","","","",""
"65","2012","30-45","männlich","","","",""
"65","2012","30-45","weiblich","","","",""
"65","2012","46-65","männlich","","","",""
"65","2012","46-65","weiblich","","","",""
"65","2012","66","männlich","","","",""
"65","2012","66","weiblich","","","",""
"90","2012","17-29","männlich","","","",""
"90","2012","17-29","weiblich","","","",""
"90","2012","30-45","männlich","","","",""
"90","2012","30-45","weiblich","","","",""
"90","2012","46-65","männlich","","","",""
"90","2012","46-65","weiblich","","","",""
"90","2012","66","männlich","","","",""
"90","2012","66","weiblich","","","",""
"98","2012","17-29","männlich","","","",""
"98","2012","17-29","weiblich","","","",""
"98","2012","30-45","männlich","","","",""
"98","2012","30-45","weiblich","","","",""
"98","2012","46-65","männlich","","","",""
"98","2012","46-65","weiblich","","","",""
"98","2012","66","männlich","","","",""
"98","2012","66","weiblich","","","",""
"100","2012","17-29","männlich","","","",""
"100","2012","17-29","weiblich","","","",""
"100","2012","30-45","männlich","","","",""
"100","2012","30-45","weiblich","","","",""
"100","2012","46-65","männlich","","","",""
"100","2012","46-65","weiblich","","","",""
"100","2012","66","männlich","","","",""
"100","2012","66","weiblich","","","",""
"0","2013","17-29","männlich","","","",""
"0","2013","17-29","weiblich","","","",""
"0","2013","30-45","männlich","","","",""
"0","2013","30-45","weiblich","","","",""
"0","2013","46-65","männlich","","","",""
"0","2013","46-65","weiblich","","","",""
"0","2013","66","männlich","","","",""
"0","2013","66","weiblich","","","",""
"1","2013","17-29","männlich","114","0.87635085103314","0.820194911517377","0.932506790548904"
"1","2013","17-29","weiblich","206","0.76062380496503","0.709053980503128","0.812193629426932"
"1","2013","30-45","männlich","196","0.86443873168428","0.821747907939723","0.907129555428838"
"1","2013","30-45","weiblich","520","0.808968516294908","0.778173587178777","0.83976344541104"
"1","2013","46-65","männlich","384","0.690206069666998","0.651241014287658","0.729171125046339"
"1","2013","46-65","weiblich","401","0.714959869172453","0.676599205525859","0.753320532819046"
"1","2013","66","männlich","","","",""
"1","2013","66","weiblich","","","",""
"2","2013","17-29","männlich","13","","",""
"2","2013","17-29","weiblich","43","0.189913698716893","0.142509805960602","0.237317591473184"
"2","2013","30-45","männlich","32","0.078824094240441","0.0452193655134519","0.11242882296743"
"2","2013","30-45","weiblich","86","0.151611749915637","0.12351703192075","0.179706467910525"
"2","2013","46-65","männlich","108","0.207157327976505","0.173007138547114","0.241307517405897"
"2","2013","46-65","weiblich","91","0.205676457876842","0.171329894897871","0.240023020855813"
"2","2013","66","männlich","","","",""
"2","2013","66","weiblich","","","",""
"3","2013","17-29","männlich","3","","",""
"3","2013","17-29","weiblich","8","","",""
"3","2013","30-45","männlich","12","","",""
"3","2013","30-45","weiblich","11","","",""
"3","2013","46-65","männlich","31","0.0706059989720822","0.0490200974240009","0.0921919005201634"
"3","2013","46-65","weiblich","28","","",""
"3","2013","66","männlich","","","",""
"3","2013","66","weiblich","","","",""
"4","2013","17-29","männlich","1","","",""
"4","2013","17-29","weiblich","3","","",""
"4","2013","30-45","männlich","4","","",""
"4","2013","30-45","weiblich","2","","",""
"4","2013","46-65","männlich","8","","",""
"4","2013","46-65","weiblich","4","","",""
"4","2013","66","männlich","","","",""
"4","2013","66","weiblich","","","",""
"5","2013","17-29","männlich","","","",""
"5","2013","17-29","weiblich","1","","",""
"5","2013","30-45","männlich","1","","",""
"5","2013","30-45","weiblich","3","","",""
"5","2013","46-65","männlich","3","","",""
"5","2013","46-65","weiblich","3","","",""
"5","2013","66","männlich","","","",""
"5","2013","66","weiblich","","","",""
"6","2013","17-29","männlich","","","",""
"6","2013","17-29","weiblich","","","",""
"6","2013","30-45","männlich","","","",""
"6","2013","30-45","weiblich","4","","",""
"6","2013","46-65","männlich","5","","",""
"6","2013","46-65","weiblich","","","",""
"6","2013","66","männlich","","","",""
"6","2013","66","weiblich","","","",""
"7","2013","17-29","männlich","","","",""
"7","2013","17-29","weiblich","1","","",""
"7","2013","30-45","männlich","","","",""
"7","2013","30-45","weiblich","","","",""
"7","2013","46-65","männlich","","","",""
"7","2013","46-65","weiblich","1","","",""
"7","2013","66","männlich","","","",""
"7","2013","66","weiblich","","","",""
"8","2013","17-29","männlich","","","",""
"8","2013","17-29","weiblich","1","","",""
"8","2013","30-45","männlich","1","","",""
"8","2013","30-45","weiblich","","","",""
"8","2013","46-65","männlich","2","","",""
"8","2013","46-65","weiblich","","","",""
"8","2013","66","männlich","","","",""
"8","2013","66","weiblich","","","",""
"9","2013","17-29","männlich","","","",""
"9","2013","17-29","weiblich","","","",""
"9","2013","30-45","männlich","","","",""
"9","2013","30-45","weiblich","","","",""
"9","2013","46-65","männlich","","","",""
"9","2013","46-65","weiblich","2","","",""
"9","2013","66","männlich","","","",""
"9","2013","66","weiblich","","","",""
"10","2013","17-29","männlich","1","","",""
"10","2013","17-29","weiblich","","","",""
"10","2013","30-45","männlich","1","","",""
"10","2013","30-45","weiblich","","","",""
"10","2013","46-65","männlich","","","",""
"10","2013","46-65","weiblich","1","","",""
"10","2013","66","männlich","","","",""
"10","2013","66","weiblich","","","",""
"11","2013","17-29","männlich","","","",""
"11","2013","17-29","weiblich","","","",""
"11","2013","30-45","männlich","","","",""
"11","2013","30-45","weiblich","","","",""
"11","2013","46-65","männlich","","","",""
"11","2013","46-65","weiblich","","","",""
"11","2013","66","männlich","","","",""
"11","2013","66","weiblich","","","",""
"12","2013","17-29","männlich","","","",""
"12","2013","17-29","weiblich","","","",""
"12","2013","30-45","männlich","","","",""
"12","2013","30-45","weiblich","","","",""
"12","2013","46-65","männlich","","","",""
"12","2013","46-65","weiblich","","","",""
"12","2013","66","männlich","","","",""
"12","2013","66","weiblich","","","",""
"13","2013","17-29","männlich","","","",""
"13","2013","17-29","weiblich","","","",""
"13","2013","30-45","männlich","","","",""
"13","2013","30-45","weiblich","","","",""
"13","2013","46-65","männlich","","","",""
"13","2013","46-65","weiblich","","","",""
"13","2013","66","männlich","","","",""
"13","2013","66","weiblich","","","",""
"14","2013","17-29","männlich","","","",""
"14","2013","17-29","weiblich","","","",""
"14","2013","30-45","männlich","","","",""
"14","2013","30-45","weiblich","","","",""
"14","2013","46-65","männlich","","","",""
"14","2013","46-65","weiblich","1","","",""
"14","2013","66","männlich","","","",""
"14","2013","66","weiblich","","","",""
"15","2013","17-29","männlich","","","",""
"15","2013","17-29","weiblich","","","",""
"15","2013","30-45","männlich","","","",""
"15","2013","30-45","weiblich","","","",""
"15","2013","46-65","männlich","","","",""
"15","2013","46-65","weiblich","","","",""
"15","2013","66","männlich","","","",""
"15","2013","66","weiblich","","","",""
"16","2013","17-29","männlich","","","",""
"16","2013","17-29","weiblich","","","",""
"16","2013","30-45","männlich","","","",""
"16","2013","30-45","weiblich","","","",""
"16","2013","46-65","männlich","","","",""
"16","2013","46-65","weiblich","","","",""
"16","2013","66","männlich","","","",""
"16","2013","66","weiblich","","","",""
"17","2013","17-29","männlich","","","",""
"17","2013","17-29","weiblich","","","",""
"17","2013","30-45","männlich","","","",""
"17","2013","30-45","weiblich","","","",""
"17","2013","46-65","männlich","","","",""
"17","2013","46-65","weiblich","","","",""
"17","2013","66","männlich","","","",""
"17","2013","66","weiblich","","","",""
"18","2013","17-29","männlich","","","",""
"18","2013","17-29","weiblich","","","",""
"18","2013","30-45","männlich","","","",""
"18","2013","30-45","weiblich","","","",""
"18","2013","46-65","männlich","","","",""
"18","2013","46-65","weiblich","","","",""
"18","2013","66","männlich","","","",""
"18","2013","66","weiblich","","","",""
"19","2013","17-29","männlich","","","",""
"19","2013","17-29","weiblich","","","",""
"19","2013","30-45","männlich","","","",""
"19","2013","30-45","weiblich","","","",""
"19","2013","46-65","männlich","","","",""
"19","2013","46-65","weiblich","","","",""
"19","2013","66","männlich","","","",""
"19","2013","66","weiblich","","","",""
"20","2013","17-29","männlich","","","",""
"20","2013","17-29","weiblich","","","",""
"20","2013","30-45","männlich","","","",""
"20","2013","30-45","weiblich","","","",""
"20","2013","46-65","männlich","","","",""
"20","2013","46-65","weiblich","","","",""
"20","2013","66","männlich","","","",""
"20","2013","66","weiblich","","","",""
"21","2013","17-29","männlich","","","",""
"21","2013","17-29","weiblich","","","",""
"21","2013","30-45","männlich","","","",""
"21","2013","30-45","weiblich","","","",""
"21","2013","46-65","männlich","","","",""
"21","2013","46-65","weiblich","","","",""
"21","2013","66","männlich","","","",""
"21","2013","66","weiblich","","","",""
"22","2013","17-29","männlich","","","",""
"22","2013","17-29","weiblich","","","",""
"22","2013","30-45","männlich","","","",""
"22","2013","30-45","weiblich","","","",""
"22","2013","46-65","männlich","","","",""
"22","2013","46-65","weiblich","","","",""
"22","2013","66","männlich","","","",""
"22","2013","66","weiblich","","","",""
"23","2013","17-29","männlich","","","",""
"23","2013","17-29","weiblich","","","",""
"23","2013","30-45","männlich","","","",""
"23","2013","30-45","weiblich","","","",""
"23","2013","46-65","männlich","","","",""
"23","2013","46-65","weiblich","","","",""
"23","2013","66","männlich","","","",""
"23","2013","66","weiblich","","","",""
"24","2013","17-29","männlich","","","",""
"24","2013","17-29","weiblich","","","",""
"24","2013","30-45","männlich","","","",""
"24","2013","30-45","weiblich","","","",""
"24","2013","46-65","männlich","","","",""
"24","2013","46-65","weiblich","","","",""
"24","2013","66","männlich","","","",""
"24","2013","66","weiblich","","","",""
"25","2013","17-29","männlich","","","",""
"25","2013","17-29","weiblich","","","",""
"25","2013","30-45","männlich","","","",""
"25","2013","30-45","weiblich","","","",""
"25","2013","46-65","männlich","","","",""
"25","2013","46-65","weiblich","","","",""
"25","2013","66","männlich","","","",""
"25","2013","66","weiblich","","","",""
"26","2013","17-29","männlich","","","",""
"26","2013","17-29","weiblich","","","",""
"26","2013","30-45","männlich","","","",""
"26","2013","30-45","weiblich","","","",""
"26","2013","46-65","männlich","","","",""
"26","2013","46-65","weiblich","","","",""
"26","2013","66","männlich","","","",""
"26","2013","66","weiblich","","","",""
"27","2013","17-29","männlich","","","",""
"27","2013","17-29","weiblich","","","",""
"27","2013","30-45","männlich","","","",""
"27","2013","30-45","weiblich","","","",""
"27","2013","46-65","männlich","","","",""
"27","2013","46-65","weiblich","","","",""
"27","2013","66","männlich","","","",""
"27","2013","66","weiblich","","","",""
"28","2013","17-29","männlich","","","",""
"28","2013","17-29","weiblich","","","",""
"28","2013","30-45","männlich","","","",""
"28","2013","30-45","weiblich","","","",""
"28","2013","46-65","männlich","","","",""
"28","2013","46-65","weiblich","","","",""
"28","2013","66","männlich","","","",""
"28","2013","66","weiblich","","","",""
"30","2013","17-29","männlich","","","",""
"30","2013","17-29","weiblich","","","",""
"30","2013","30-45","männlich","","","",""
"30","2013","30-45","weiblich","","","",""
"30","2013","46-65","männlich","","","",""
"30","2013","46-65","weiblich","","","",""
"30","2013","66","männlich","","","",""
"30","2013","66","weiblich","","","",""
"31","2013","17-29","männlich","","","",""
"31","2013","17-29","weiblich","","","",""
"31","2013","30-45","männlich","","","",""
"31","2013","30-45","weiblich","","","",""
"31","2013","46-65","männlich","","","",""
"31","2013","46-65","weiblich","","","",""
"31","2013","66","männlich","","","",""
"31","2013","66","weiblich","","","",""
"32","2013","17-29","männlich","","","",""
"32","2013","17-29","weiblich","","","",""
"32","2013","30-45","männlich","","","",""
"32","2013","30-45","weiblich","","","",""
"32","2013","46-65","männlich","","","",""
"32","2013","46-65","weiblich","","","",""
"32","2013","66","männlich","","","",""
"32","2013","66","weiblich","","","",""
"35","2013","17-29","männlich","","","",""
"35","2013","17-29","weiblich","","","",""
"35","2013","30-45","männlich","","","",""
"35","2013","30-45","weiblich","","","",""
"35","2013","46-65","männlich","","","",""
"35","2013","46-65","weiblich","","","",""
"35","2013","66","männlich","","","",""
"35","2013","66","weiblich","","","",""
"36","2013","17-29","männlich","","","",""
"36","2013","17-29","weiblich","","","",""
"36","2013","30-45","männlich","","","",""
"36","2013","30-45","weiblich","","","",""
"36","2013","46-65","männlich","","","",""
"36","2013","46-65","weiblich","","","",""
"36","2013","66","männlich","","","",""
"36","2013","66","weiblich","","","",""
"40","2013","17-29","männlich","","","",""
"40","2013","17-29","weiblich","","","",""
"40","2013","30-45","männlich","","","",""
"40","2013","30-45","weiblich","","","",""
"40","2013","46-65","männlich","","","",""
"40","2013","46-65","weiblich","","","",""
"40","2013","66","männlich","","","",""
"40","2013","66","weiblich","","","",""
"42","2013","17-29","männlich","","","",""
"42","2013","17-29","weiblich","","","",""
"42","2013","30-45","männlich","","","",""
"42","2013","30-45","weiblich","","","",""
"42","2013","46-65","männlich","","","",""
"42","2013","46-65","weiblich","","","",""
"42","2013","66","männlich","","","",""
"42","2013","66","weiblich","","","",""
"45","2013","17-29","männlich","","","",""
"45","2013","17-29","weiblich","","","",""
"45","2013","30-45","männlich","","","",""
"45","2013","30-45","weiblich","","","",""
"45","2013","46-65","männlich","","","",""
"45","2013","46-65","weiblich","","","",""
"45","2013","66","männlich","","","",""
"45","2013","66","weiblich","","","",""
"48","2013","17-29","männlich","","","",""
"48","2013","17-29","weiblich","","","",""
"48","2013","30-45","männlich","","","",""
"48","2013","30-45","weiblich","","","",""
"48","2013","46-65","männlich","","","",""
"48","2013","46-65","weiblich","","","",""
"48","2013","66","männlich","","","",""
"48","2013","66","weiblich","","","",""
"50","2013","17-29","männlich","","","",""
"50","2013","17-29","weiblich","","","",""
"50","2013","30-45","männlich","","","",""
"50","2013","30-45","weiblich","","","",""
"50","2013","46-65","männlich","","","",""
"50","2013","46-65","weiblich","","","",""
"50","2013","66","männlich","","","",""
"50","2013","66","weiblich","","","",""
"51","2013","17-29","männlich","","","",""
"51","2013","17-29","weiblich","","","",""
"51","2013","30-45","männlich","","","",""
"51","2013","30-45","weiblich","","","",""
"51","2013","46-65","männlich","","","",""
"51","2013","46-65","weiblich","","","",""
"51","2013","66","männlich","","","",""
"51","2013","66","weiblich","","","",""
"64","2013","17-29","männlich","","","",""
"64","2013","17-29","weiblich","","","",""
"64","2013","30-45","männlich","","","",""
"64","2013","30-45","weiblich","","","",""
"64","2013","46-65","männlich","","","",""
"64","2013","46-65","weiblich","","","",""
"64","2013","66","männlich","","","",""
"64","2013","66","weiblich","","","",""
"65","2013","17-29","männlich","","","",""
"65","2013","17-29","weiblich","","","",""
"65","2013","30-45","männlich","","","",""
"65","2013","30-45","weiblich","","","",""
"65","2013","46-65","männlich","","","",""
"65","2013","46-65","weiblich","","","",""
"65","2013","66","männlich","","","",""
"65","2013","66","weiblich","","","",""
"90","2013","17-29","männlich","","","",""
"90","2013","17-29","weiblich","","","",""
"90","2013","30-45","männlich","","","",""
"90","2013","30-45","weiblich","","","",""
"90","2013","46-65","männlich","","","",""
"90","2013","46-65","weiblich","","","",""
"90","2013","66","männlich","","","",""
"90","2013","66","weiblich","","","",""
"98","2013","17-29","männlich","","","",""
"98","2013","17-29","weiblich","","","",""
"98","2013","30-45","männlich","","","",""
"98","2013","30-45","weiblich","","","",""
"98","2013","46-65","männlich","","","",""
"98","2013","46-65","weiblich","","","",""
"98","2013","66","männlich","","","",""
"98","2013","66","weiblich","","","",""
"100","2013","17-29","männlich","","","",""
"100","2013","17-29","weiblich","","","",""
