"ple0055","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"50","2015","(Fach-)Abitur","maennlich","","","",""
"50","2015","(Fach-)Abitur","weiblich","","","",""
"50","2015","AkademikerIn","maennlich","","","",""
"50","2015","AkademikerIn","weiblich","","","",""
"51","2015","(noch) kein Abschluss","maennlich","","","",""
"51","2015","(noch) kein Abschluss","weiblich","","","",""
"51","2015","Hauptschule","maennlich","","","",""
"51","2015","Hauptschule","weiblich","","","",""
"51","2015","Realschule","maennlich","","","",""
"51","2015","Realschule","weiblich","","","",""
"51","2015","(Fach-)Abitur","maennlich","","","",""
"51","2015","(Fach-)Abitur","weiblich","","","",""
"51","2015","AkademikerIn","maennlich","","","",""
"51","2015","AkademikerIn","weiblich","","","",""
"64","2015","(noch) kein Abschluss","maennlich","","","",""
"64","2015","(noch) kein Abschluss","weiblich","","","",""
"64","2015","Hauptschule","maennlich","","","",""
"64","2015","Hauptschule","weiblich","","","",""
"64","2015","Realschule","maennlich","","","",""
"64","2015","Realschule","weiblich","","","",""
"64","2015","(Fach-)Abitur","maennlich","","","",""
"64","2015","(Fach-)Abitur","weiblich","","","",""
"64","2015","AkademikerIn","maennlich","","","",""
"64","2015","AkademikerIn","weiblich","","","",""
"65","2015","(noch) kein Abschluss","maennlich","","","",""
"65","2015","(noch) kein Abschluss","weiblich","","","",""
"65","2015","Hauptschule","maennlich","","","",""
"65","2015","Hauptschule","weiblich","","","",""
"65","2015","Realschule","maennlich","","","",""
"65","2015","Realschule","weiblich","","","",""
"65","2015","(Fach-)Abitur","maennlich","","","",""
"65","2015","(Fach-)Abitur","weiblich","","","",""
"65","2015","AkademikerIn","maennlich","","","",""
"65","2015","AkademikerIn","weiblich","","","",""
"90","2015","(noch) kein Abschluss","maennlich","","","",""
"90","2015","(noch) kein Abschluss","weiblich","","","",""
"90","2015","Hauptschule","maennlich","","","",""
"90","2015","Hauptschule","weiblich","","","",""
"90","2015","Realschule","maennlich","","","",""
"90","2015","Realschule","weiblich","","","",""
"90","2015","(Fach-)Abitur","maennlich","","","",""
"90","2015","(Fach-)Abitur","weiblich","","","",""
"90","2015","AkademikerIn","maennlich","","","",""
"90","2015","AkademikerIn","weiblich","","","",""
"98","2015","(noch) kein Abschluss","maennlich","","","",""
"98","2015","(noch) kein Abschluss","weiblich","","","",""
"98","2015","Hauptschule","maennlich","","","",""
"98","2015","Hauptschule","weiblich","","","",""
"98","2015","Realschule","maennlich","","","",""
"98","2015","Realschule","weiblich","","","",""
"98","2015","(Fach-)Abitur","maennlich","","","",""
"98","2015","(Fach-)Abitur","weiblich","","","",""
"98","2015","AkademikerIn","maennlich","","","",""
"98","2015","AkademikerIn","weiblich","","","",""
"100","2015","(noch) kein Abschluss","maennlich","","","",""
"100","2015","(noch) kein Abschluss","weiblich","","","",""
"100","2015","Hauptschule","maennlich","","","",""
"100","2015","Hauptschule","weiblich","","","",""
"100","2015","Realschule","maennlich","","","",""
"100","2015","Realschule","weiblich","","","",""
"100","2015","(Fach-)Abitur","maennlich","","","",""
"100","2015","(Fach-)Abitur","weiblich","","","",""
"100","2015","AkademikerIn","maennlich","","","",""
"100","2015","AkademikerIn","weiblich","","","",""
"0","2016","(noch) kein Abschluss","maennlich","","","",""
"0","2016","(noch) kein Abschluss","weiblich","","","",""
"0","2016","Hauptschule","maennlich","","","",""
"0","2016","Hauptschule","weiblich","","","",""
"0","2016","Realschule","maennlich","","","",""
"0","2016","Realschule","weiblich","","","",""
"0","2016","(Fach-)Abitur","maennlich","","","",""
"0","2016","(Fach-)Abitur","weiblich","","","",""
"0","2016","AkademikerIn","maennlich","","","",""
"0","2016","AkademikerIn","weiblich","","","",""
"1","2016","(noch) kein Abschluss","maennlich","23","","",""
"1","2016","(noch) kein Abschluss","weiblich","55","0.804135493957763","0.710494496213045","0.897776491702482"
"1","2016","Hauptschule","maennlich","361","0.706786294785519","0.666883870553503","0.746688719017536"
"1","2016","Hauptschule","weiblich","477","0.700932108034558","0.665652900376981","0.736211315692135"
"1","2016","Realschule","maennlich","202","0.773044463463403","0.723082575994992","0.823006350931815"
"1","2016","Realschule","weiblich","347","0.804093928500254","0.766924286764292","0.841263570236216"
"1","2016","(Fach-)Abitur","maennlich","110","0.767569683634719","0.696581848806119","0.838557518463319"
"1","2016","(Fach-)Abitur","weiblich","197","0.827310876389906","0.780268515394345","0.874353237385466"
"1","2016","AkademikerIn","maennlich","215","0.691290865391725","0.639189420336011","0.743392310447439"
"1","2016","AkademikerIn","weiblich","292","0.80120443822472","0.760317690778917","0.842091185670524"
"2","2016","(noch) kein Abschluss","maennlich","7","","",""
"2","2016","(noch) kein Abschluss","weiblich","11","","",""
"2","2016","Hauptschule","maennlich","91","0.194659135905427","0.159954271443444","0.229364000367409"
"2","2016","Hauptschule","weiblich","116","0.206621622937923","0.175423819686428","0.237819426189419"
"2","2016","Realschule","maennlich","45","0.165155814506209","0.120864776719777","0.209446852292642"
"2","2016","Realschule","weiblich","65","0.129455558035909","0.0980166929599618","0.160894423111857"
"2","2016","(Fach-)Abitur","maennlich","17","","",""
"2","2016","(Fach-)Abitur","weiblich","42","0.145430493525808","0.101554831192036","0.18930615585958"
"2","2016","AkademikerIn","maennlich","62","0.226147186255324","0.178965941238043","0.273328431272606"
"2","2016","AkademikerIn","weiblich","56","0.133699480907385","0.0988331139875319","0.168565847827237"
"3","2016","(noch) kein Abschluss","maennlich","5","","",""
"3","2016","(noch) kein Abschluss","weiblich","2","","",""
"3","2016","Hauptschule","maennlich","33","0.0559502241063371","0.0358054941114834","0.0760949541011909"
"3","2016","Hauptschule","weiblich","34","0.0563387686337226","0.0385720312639996","0.0741055060034457"
"3","2016","Realschule","maennlich","11","","",""
"3","2016","Realschule","weiblich","16","","",""
"3","2016","(Fach-)Abitur","maennlich","3","","",""
"3","2016","(Fach-)Abitur","weiblich","8","","",""
"3","2016","AkademikerIn","maennlich","15","","",""
"3","2016","AkademikerIn","weiblich","10","","",""
"4","2016","(noch) kein Abschluss","maennlich","2","","",""
"4","2016","(noch) kein Abschluss","weiblich","1","","",""
"4","2016","Hauptschule","maennlich","8","","",""
"4","2016","Hauptschule","weiblich","10","","",""
"4","2016","Realschule","maennlich","6","","",""
"4","2016","Realschule","weiblich","5","","",""
"4","2016","(Fach-)Abitur","maennlich","3","","",""
"4","2016","(Fach-)Abitur","weiblich","","","",""
"4","2016","AkademikerIn","maennlich","4","","",""
"4","2016","AkademikerIn","weiblich","4","","",""
"5","2016","(noch) kein Abschluss","maennlich","","","",""
"5","2016","(noch) kein Abschluss","weiblich","","","",""
"5","2016","Hauptschule","maennlich","1","","",""
"5","2016","Hauptschule","weiblich","4","","",""
"5","2016","Realschule","maennlich","","","",""
"5","2016","Realschule","weiblich","2","","",""
"5","2016","(Fach-)Abitur","maennlich","1","","",""
"5","2016","(Fach-)Abitur","weiblich","","","",""
"5","2016","AkademikerIn","maennlich","3","","",""
"5","2016","AkademikerIn","weiblich","1","","",""
"6","2016","(noch) kein Abschluss","maennlich","","","",""
"6","2016","(noch) kein Abschluss","weiblich","","","",""
"6","2016","Hauptschule","maennlich","1","","",""
"6","2016","Hauptschule","weiblich","2","","",""
"6","2016","Realschule","maennlich","","","",""
"6","2016","Realschule","weiblich","2","","",""
"6","2016","(Fach-)Abitur","maennlich","","","",""
"6","2016","(Fach-)Abitur","weiblich","","","",""
"6","2016","AkademikerIn","maennlich","1","","",""
"6","2016","AkademikerIn","weiblich","1","","",""
"7","2016","(noch) kein Abschluss","maennlich","","","",""
"7","2016","(noch) kein Abschluss","weiblich","","","",""
"7","2016","Hauptschule","maennlich","","","",""
"7","2016","Hauptschule","weiblich","1","","",""
"7","2016","Realschule","maennlich","3","","",""
"7","2016","Realschule","weiblich","","","",""
"7","2016","(Fach-)Abitur","maennlich","","","",""
"7","2016","(Fach-)Abitur","weiblich","","","",""
"7","2016","AkademikerIn","maennlich","1","","",""
"7","2016","AkademikerIn","weiblich","1","","",""
"8","2016","(noch) kein Abschluss","maennlich","1","","",""
"8","2016","(noch) kein Abschluss","weiblich","","","",""
"8","2016","Hauptschule","maennlich","","","",""
"8","2016","Hauptschule","weiblich","1","","",""
"8","2016","Realschule","maennlich","1","","",""
"8","2016","Realschule","weiblich","","","",""
"8","2016","(Fach-)Abitur","maennlich","1","","",""
"8","2016","(Fach-)Abitur","weiblich","","","",""
"8","2016","AkademikerIn","maennlich","","","",""
"8","2016","AkademikerIn","weiblich","","","",""
"9","2016","(noch) kein Abschluss","maennlich","","","",""
"9","2016","(noch) kein Abschluss","weiblich","","","",""
"9","2016","Hauptschule","maennlich","","","",""
"9","2016","Hauptschule","weiblich","","","",""
"9","2016","Realschule","maennlich","","","",""
"9","2016","Realschule","weiblich","","","",""
"9","2016","(Fach-)Abitur","maennlich","","","",""
"9","2016","(Fach-)Abitur","weiblich","","","",""
"9","2016","AkademikerIn","maennlich","1","","",""
"9","2016","AkademikerIn","weiblich","","","",""
"10","2016","(noch) kein Abschluss","maennlich","","","",""
"10","2016","(noch) kein Abschluss","weiblich","","","",""
"10","2016","Hauptschule","maennlich","2","","",""
"10","2016","Hauptschule","weiblich","","","",""
"10","2016","Realschule","maennlich","1","","",""
"10","2016","Realschule","weiblich","1","","",""
"10","2016","(Fach-)Abitur","maennlich","","","",""
"10","2016","(Fach-)Abitur","weiblich","1","","",""
"10","2016","AkademikerIn","maennlich","","","",""
"10","2016","AkademikerIn","weiblich","1","","",""
"11","2016","(noch) kein Abschluss","maennlich","","","",""
"11","2016","(noch) kein Abschluss","weiblich","","","",""
"11","2016","Hauptschule","maennlich","","","",""
"11","2016","Hauptschule","weiblich","1","","",""
"11","2016","Realschule","maennlich","","","",""
"11","2016","Realschule","weiblich","","","",""
"11","2016","(Fach-)Abitur","maennlich","","","",""
"11","2016","(Fach-)Abitur","weiblich","","","",""
"11","2016","AkademikerIn","maennlich","","","",""
"11","2016","AkademikerIn","weiblich","","","",""
"12","2016","(noch) kein Abschluss","maennlich","","","",""
"12","2016","(noch) kein Abschluss","weiblich","","","",""
"12","2016","Hauptschule","maennlich","2","","",""
"12","2016","Hauptschule","weiblich","","","",""
"12","2016","Realschule","maennlich","1","","",""
"12","2016","Realschule","weiblich","","","",""
"12","2016","(Fach-)Abitur","maennlich","","","",""
"12","2016","(Fach-)Abitur","weiblich","","","",""
"12","2016","AkademikerIn","maennlich","","","",""
"12","2016","AkademikerIn","weiblich","","","",""
"13","2016","(noch) kein Abschluss","maennlich","","","",""
"13","2016","(noch) kein Abschluss","weiblich","","","",""
"13","2016","Hauptschule","maennlich","","","",""
"13","2016","Hauptschule","weiblich","1","","",""
"13","2016","Realschule","maennlich","","","",""
"13","2016","Realschule","weiblich","","","",""
"13","2016","(Fach-)Abitur","maennlich","","","",""
"13","2016","(Fach-)Abitur","weiblich","","","",""
"13","2016","AkademikerIn","maennlich","","","",""
"13","2016","AkademikerIn","weiblich","","","",""
"14","2016","(noch) kein Abschluss","maennlich","","","",""
"14","2016","(noch) kein Abschluss","weiblich","","","",""
"14","2016","Hauptschule","maennlich","","","",""
"14","2016","Hauptschule","weiblich","","","",""
"14","2016","Realschule","maennlich","","","",""
"14","2016","Realschule","weiblich","","","",""
"14","2016","(Fach-)Abitur","maennlich","","","",""
"14","2016","(Fach-)Abitur","weiblich","","","",""
"14","2016","AkademikerIn","maennlich","","","",""
"14","2016","AkademikerIn","weiblich","","","",""
"15","2016","(noch) kein Abschluss","maennlich","","","",""
"15","2016","(noch) kein Abschluss","weiblich","","","",""
"15","2016","Hauptschule","maennlich","","","",""
"15","2016","Hauptschule","weiblich","","","",""
"15","2016","Realschule","maennlich","","","",""
"15","2016","Realschule","weiblich","","","",""
"15","2016","(Fach-)Abitur","maennlich","","","",""
"15","2016","(Fach-)Abitur","weiblich","","","",""
"15","2016","AkademikerIn","maennlich","","","",""
"15","2016","AkademikerIn","weiblich","","","",""
"16","2016","(noch) kein Abschluss","maennlich","","","",""
"16","2016","(noch) kein Abschluss","weiblich","","","",""
"16","2016","Hauptschule","maennlich","","","",""
"16","2016","Hauptschule","weiblich","","","",""
"16","2016","Realschule","maennlich","","","",""
"16","2016","Realschule","weiblich","","","",""
"16","2016","(Fach-)Abitur","maennlich","","","",""
"16","2016","(Fach-)Abitur","weiblich","","","",""
"16","2016","AkademikerIn","maennlich","","","",""
"16","2016","AkademikerIn","weiblich","","","",""
"17","2016","(noch) kein Abschluss","maennlich","","","",""
"17","2016","(noch) kein Abschluss","weiblich","","","",""
"17","2016","Hauptschule","maennlich","","","",""
"17","2016","Hauptschule","weiblich","","","",""
"17","2016","Realschule","maennlich","","","",""
"17","2016","Realschule","weiblich","","","",""
"17","2016","(Fach-)Abitur","maennlich","","","",""
"17","2016","(Fach-)Abitur","weiblich","","","",""
"17","2016","AkademikerIn","maennlich","","","",""
"17","2016","AkademikerIn","weiblich","","","",""
"18","2016","(noch) kein Abschluss","maennlich","","","",""
"18","2016","(noch) kein Abschluss","weiblich","","","",""
"18","2016","Hauptschule","maennlich","","","",""
"18","2016","Hauptschule","weiblich","","","",""
"18","2016","Realschule","maennlich","","","",""
"18","2016","Realschule","weiblich","","","",""
"18","2016","(Fach-)Abitur","maennlich","","","",""
"18","2016","(Fach-)Abitur","weiblich","","","",""
"18","2016","AkademikerIn","maennlich","","","",""
"18","2016","AkademikerIn","weiblich","","","",""
"19","2016","(noch) kein Abschluss","maennlich","","","",""
"19","2016","(noch) kein Abschluss","weiblich","","","",""
"19","2016","Hauptschule","maennlich","","","",""
"19","2016","Hauptschule","weiblich","","","",""
"19","2016","Realschule","maennlich","","","",""
"19","2016","Realschule","weiblich","","","",""
"19","2016","(Fach-)Abitur","maennlich","","","",""
"19","2016","(Fach-)Abitur","weiblich","","","",""
"19","2016","AkademikerIn","maennlich","","","",""
"19","2016","AkademikerIn","weiblich","","","",""
"20","2016","(noch) kein Abschluss","maennlich","","","",""
"20","2016","(noch) kein Abschluss","weiblich","","","",""
"20","2016","Hauptschule","maennlich","","","",""
"20","2016","Hauptschule","weiblich","","","",""
"20","2016","Realschule","maennlich","","","",""
"20","2016","Realschule","weiblich","","","",""
"20","2016","(Fach-)Abitur","maennlich","","","",""
"20","2016","(Fach-)Abitur","weiblich","","","",""
"20","2016","AkademikerIn","maennlich","","","",""
"20","2016","AkademikerIn","weiblich","","","",""
"21","2016","(noch) kein Abschluss","maennlich","","","",""
"21","2016","(noch) kein Abschluss","weiblich","","","",""
"21","2016","Hauptschule","maennlich","","","",""
"21","2016","Hauptschule","weiblich","","","",""
"21","2016","Realschule","maennlich","","","",""
"21","2016","Realschule","weiblich","","","",""
"21","2016","(Fach-)Abitur","maennlich","","","",""
"21","2016","(Fach-)Abitur","weiblich","","","",""
"21","2016","AkademikerIn","maennlich","","","",""
"21","2016","AkademikerIn","weiblich","","","",""
"22","2016","(noch) kein Abschluss","maennlich","","","",""
"22","2016","(noch) kein Abschluss","weiblich","","","",""
"22","2016","Hauptschule","maennlich","","","",""
"22","2016","Hauptschule","weiblich","","","",""
"22","2016","Realschule","maennlich","","","",""
"22","2016","Realschule","weiblich","","","",""
"22","2016","(Fach-)Abitur","maennlich","","","",""
"22","2016","(Fach-)Abitur","weiblich","","","",""
"22","2016","AkademikerIn","maennlich","","","",""
"22","2016","AkademikerIn","weiblich","","","",""
"23","2016","(noch) kein Abschluss","maennlich","","","",""
"23","2016","(noch) kein Abschluss","weiblich","","","",""
"23","2016","Hauptschule","maennlich","","","",""
"23","2016","Hauptschule","weiblich","","","",""
"23","2016","Realschule","maennlich","","","",""
"23","2016","Realschule","weiblich","","","",""
"23","2016","(Fach-)Abitur","maennlich","","","",""
"23","2016","(Fach-)Abitur","weiblich","","","",""
"23","2016","AkademikerIn","maennlich","","","",""
"23","2016","AkademikerIn","weiblich","","","",""
"24","2016","(noch) kein Abschluss","maennlich","","","",""
"24","2016","(noch) kein Abschluss","weiblich","","","",""
"24","2016","Hauptschule","maennlich","","","",""
"24","2016","Hauptschule","weiblich","","","",""
"24","2016","Realschule","maennlich","","","",""
"24","2016","Realschule","weiblich","","","",""
"24","2016","(Fach-)Abitur","maennlich","","","",""
"24","2016","(Fach-)Abitur","weiblich","","","",""
"24","2016","AkademikerIn","maennlich","","","",""
"24","2016","AkademikerIn","weiblich","","","",""
"25","2016","(noch) kein Abschluss","maennlich","","","",""
"25","2016","(noch) kein Abschluss","weiblich","","","",""
"25","2016","Hauptschule","maennlich","","","",""
"25","2016","Hauptschule","weiblich","","","",""
"25","2016","Realschule","maennlich","","","",""
"25","2016","Realschule","weiblich","","","",""
"25","2016","(Fach-)Abitur","maennlich","","","",""
"25","2016","(Fach-)Abitur","weiblich","","","",""
"25","2016","AkademikerIn","maennlich","","","",""
"25","2016","AkademikerIn","weiblich","","","",""
"26","2016","(noch) kein Abschluss","maennlich","","","",""
"26","2016","(noch) kein Abschluss","weiblich","","","",""
"26","2016","Hauptschule","maennlich","","","",""
"26","2016","Hauptschule","weiblich","","","",""
"26","2016","Realschule","maennlich","","","",""
"26","2016","Realschule","weiblich","","","",""
"26","2016","(Fach-)Abitur","maennlich","","","",""
"26","2016","(Fach-)Abitur","weiblich","","","",""
"26","2016","AkademikerIn","maennlich","","","",""
"26","2016","AkademikerIn","weiblich","","","",""
"27","2016","(noch) kein Abschluss","maennlich","","","",""
"27","2016","(noch) kein Abschluss","weiblich","","","",""
"27","2016","Hauptschule","maennlich","","","",""
"27","2016","Hauptschule","weiblich","","","",""
"27","2016","Realschule","maennlich","","","",""
"27","2016","Realschule","weiblich","","","",""
"27","2016","(Fach-)Abitur","maennlich","","","",""
"27","2016","(Fach-)Abitur","weiblich","","","",""
"27","2016","AkademikerIn","maennlich","","","",""
"27","2016","AkademikerIn","weiblich","","","",""
"28","2016","(noch) kein Abschluss","maennlich","","","",""
"28","2016","(noch) kein Abschluss","weiblich","","","",""
"28","2016","Hauptschule","maennlich","","","",""
"28","2016","Hauptschule","weiblich","","","",""
"28","2016","Realschule","maennlich","","","",""
"28","2016","Realschule","weiblich","","","",""
"28","2016","(Fach-)Abitur","maennlich","","","",""
"28","2016","(Fach-)Abitur","weiblich","","","",""
"28","2016","AkademikerIn","maennlich","","","",""
"28","2016","AkademikerIn","weiblich","","","",""
"30","2016","(noch) kein Abschluss","maennlich","","","",""
"30","2016","(noch) kein Abschluss","weiblich","","","",""
"30","2016","Hauptschule","maennlich","1","","",""
"30","2016","Hauptschule","weiblich","","","",""
"30","2016","Realschule","maennlich","","","",""
"30","2016","Realschule","weiblich","","","",""
"30","2016","(Fach-)Abitur","maennlich","","","",""
"30","2016","(Fach-)Abitur","weiblich","","","",""
"30","2016","AkademikerIn","maennlich","","","",""
"30","2016","AkademikerIn","weiblich","","","",""
"31","2016","(noch) kein Abschluss","maennlich","","","",""
"31","2016","(noch) kein Abschluss","weiblich","","","",""
"31","2016","Hauptschule","maennlich","","","",""
"31","2016","Hauptschule","weiblich","","","",""
"31","2016","Realschule","maennlich","","","",""
"31","2016","Realschule","weiblich","","","",""
"31","2016","(Fach-)Abitur","maennlich","","","",""
"31","2016","(Fach-)Abitur","weiblich","","","",""
"31","2016","AkademikerIn","maennlich","","","",""
"31","2016","AkademikerIn","weiblich","","","",""
"32","2016","(noch) kein Abschluss","maennlich","","","",""
"32","2016","(noch) kein Abschluss","weiblich","","","",""
"32","2016","Hauptschule","maennlich","","","",""
"32","2016","Hauptschule","weiblich","","","",""
"32","2016","Realschule","maennlich","","","",""
"32","2016","Realschule","weiblich","","","",""
"32","2016","(Fach-)Abitur","maennlich","","","",""
"32","2016","(Fach-)Abitur","weiblich","","","",""
"32","2016","AkademikerIn","maennlich","","","",""
"32","2016","AkademikerIn","weiblich","","","",""
"35","2016","(noch) kein Abschluss","maennlich","","","",""
"35","2016","(noch) kein Abschluss","weiblich","","","",""
"35","2016","Hauptschule","maennlich","","","",""
"35","2016","Hauptschule","weiblich","","","",""
"35","2016","Realschule","maennlich","","","",""
"35","2016","Realschule","weiblich","","","",""
"35","2016","(Fach-)Abitur","maennlich","","","",""
"35","2016","(Fach-)Abitur","weiblich","","","",""
"35","2016","AkademikerIn","maennlich","","","",""
"35","2016","AkademikerIn","weiblich","","","",""
"36","2016","(noch) kein Abschluss","maennlich","","","",""
"36","2016","(noch) kein Abschluss","weiblich","","","",""
"36","2016","Hauptschule","maennlich","","","",""
"36","2016","Hauptschule","weiblich","","","",""
"36","2016","Realschule","maennlich","","","",""
"36","2016","Realschule","weiblich","","","",""
"36","2016","(Fach-)Abitur","maennlich","","","",""
"36","2016","(Fach-)Abitur","weiblich","","","",""
"36","2016","AkademikerIn","maennlich","","","",""
"36","2016","AkademikerIn","weiblich","","","",""
"40","2016","(noch) kein Abschluss","maennlich","","","",""
"40","2016","(noch) kein Abschluss","weiblich","","","",""
"40","2016","Hauptschule","maennlich","","","",""
"40","2016","Hauptschule","weiblich","","","",""
"40","2016","Realschule","maennlich","","","",""
"40","2016","Realschule","weiblich","","","",""
"40","2016","(Fach-)Abitur","maennlich","","","",""
"40","2016","(Fach-)Abitur","weiblich","","","",""
"40","2016","AkademikerIn","maennlich","","","",""
"40","2016","AkademikerIn","weiblich","","","",""
"42","2016","(noch) kein Abschluss","maennlich","","","",""
"42","2016","(noch) kein Abschluss","weiblich","","","",""
"42","2016","Hauptschule","maennlich","","","",""
"42","2016","Hauptschule","weiblich","","","",""
"42","2016","Realschule","maennlich","","","",""
"42","2016","Realschule","weiblich","","","",""
"42","2016","(Fach-)Abitur","maennlich","","","",""
"42","2016","(Fach-)Abitur","weiblich","","","",""
"42","2016","AkademikerIn","maennlich","","","",""
"42","2016","AkademikerIn","weiblich","","","",""
"45","2016","(noch) kein Abschluss","maennlich","","","",""
"45","2016","(noch) kein Abschluss","weiblich","","","",""
"45","2016","Hauptschule","maennlich","","","",""
"45","2016","Hauptschule","weiblich","","","",""
"45","2016","Realschule","maennlich","","","",""
"45","2016","Realschule","weiblich","","","",""
"45","2016","(Fach-)Abitur","maennlich","","","",""
"45","2016","(Fach-)Abitur","weiblich","","","",""
"45","2016","AkademikerIn","maennlich","","","",""
"45","2016","AkademikerIn","weiblich","","","",""
"48","2016","(noch) kein Abschluss","maennlich","","","",""
"48","2016","(noch) kein Abschluss","weiblich","","","",""
"48","2016","Hauptschule","maennlich","","","",""
"48","2016","Hauptschule","weiblich","","","",""
"48","2016","Realschule","maennlich","","","",""
"48","2016","Realschule","weiblich","","","",""
"48","2016","(Fach-)Abitur","maennlich","1","","",""
"48","2016","(Fach-)Abitur","weiblich","","","",""
"48","2016","AkademikerIn","maennlich","","","",""
"48","2016","AkademikerIn","weiblich","","","",""
"50","2016","(noch) kein Abschluss","maennlich","","","",""
"50","2016","(noch) kein Abschluss","weiblich","","","",""
"50","2016","Hauptschule","maennlich","","","",""
"50","2016","Hauptschule","weiblich","","","",""
"50","2016","Realschule","maennlich","","","",""
"50","2016","Realschule","weiblich","","","",""
"50","2016","(Fach-)Abitur","maennlich","","","",""
"50","2016","(Fach-)Abitur","weiblich","","","",""
"50","2016","AkademikerIn","maennlich","","","",""
"50","2016","AkademikerIn","weiblich","","","",""
"51","2016","(noch) kein Abschluss","maennlich","","","",""
"51","2016","(noch) kein Abschluss","weiblich","","","",""
"51","2016","Hauptschule","maennlich","","","",""
"51","2016","Hauptschule","weiblich","","","",""
"51","2016","Realschule","maennlich","","","",""
"51","2016","Realschule","weiblich","","","",""
"51","2016","(Fach-)Abitur","maennlich","","","",""
"51","2016","(Fach-)Abitur","weiblich","","","",""
"51","2016","AkademikerIn","maennlich","","","",""
"51","2016","AkademikerIn","weiblich","","","",""
"64","2016","(noch) kein Abschluss","maennlich","","","",""
"64","2016","(noch) kein Abschluss","weiblich","","","",""
"64","2016","Hauptschule","maennlich","","","",""
"64","2016","Hauptschule","weiblich","","","",""
"64","2016","Realschule","maennlich","","","",""
"64","2016","Realschule","weiblich","","","",""
"64","2016","(Fach-)Abitur","maennlich","","","",""
"64","2016","(Fach-)Abitur","weiblich","","","",""
"64","2016","AkademikerIn","maennlich","","","",""
"64","2016","AkademikerIn","weiblich","","","",""
"65","2016","(noch) kein Abschluss","maennlich","","","",""
"65","2016","(noch) kein Abschluss","weiblich","","","",""
"65","2016","Hauptschule","maennlich","","","",""
"65","2016","Hauptschule","weiblich","","","",""
"65","2016","Realschule","maennlich","","","",""
"65","2016","Realschule","weiblich","","","",""
"65","2016","(Fach-)Abitur","maennlich","","","",""
"65","2016","(Fach-)Abitur","weiblich","","","",""
"65","2016","AkademikerIn","maennlich","","","",""
"65","2016","AkademikerIn","weiblich","","","",""
"90","2016","(noch) kein Abschluss","maennlich","","","",""
"90","2016","(noch) kein Abschluss","weiblich","","","",""
"90","2016","Hauptschule","maennlich","","","",""
"90","2016","Hauptschule","weiblich","","","",""
"90","2016","Realschule","maennlich","","","",""
"90","2016","Realschule","weiblich","","","",""
"90","2016","(Fach-)Abitur","maennlich","","","",""
"90","2016","(Fach-)Abitur","weiblich","","","",""
"90","2016","AkademikerIn","maennlich","","","",""
"90","2016","AkademikerIn","weiblich","","","",""
"98","2016","(noch) kein Abschluss","maennlich","","","",""
"98","2016","(noch) kein Abschluss","weiblich","","","",""
"98","2016","Hauptschule","maennlich","","","",""
"98","2016","Hauptschule","weiblich","","","",""
"98","2016","Realschule","maennlich","","","",""
"98","2016","Realschule","weiblich","","","",""
"98","2016","(Fach-)Abitur","maennlich","","","",""
"98","2016","(Fach-)Abitur","weiblich","","","",""
"98","2016","AkademikerIn","maennlich","","","",""
"98","2016","AkademikerIn","weiblich","","","",""
"100","2016","(noch) kein Abschluss","maennlich","","","",""
"100","2016","(noch) kein Abschluss","weiblich","","","",""
"100","2016","Hauptschule","maennlich","","","",""
"100","2016","Hauptschule","weiblich","","","",""
"100","2016","Realschule","maennlich","","","",""
"100","2016","Realschule","weiblich","","","",""
"100","2016","(Fach-)Abitur","maennlich","","","",""
"100","2016","(Fach-)Abitur","weiblich","","","",""
"100","2016","AkademikerIn","maennlich","","","",""
"100","2016","AkademikerIn","weiblich","","","",""
"0","2017","(noch) kein Abschluss","maennlich","","","",""
"0","2017","(noch) kein Abschluss","weiblich","","","",""
"0","2017","Hauptschule","maennlich","","","",""
"0","2017","Hauptschule","weiblich","","","",""
"0","2017","Realschule","maennlich","","","",""
"0","2017","Realschule","weiblich","","","",""
"0","2017","(Fach-)Abitur","maennlich","","","",""
"0","2017","(Fach-)Abitur","weiblich","","","",""
"0","2017","AkademikerIn","maennlich","","","",""
"0","2017","AkademikerIn","weiblich","","","",""
"1","2017","(noch) kein Abschluss","maennlich","38","0.723759413738545","0.594545276705","0.852973550772089"
"1","2017","(noch) kein Abschluss","weiblich","50","0.771934524661344","0.671465844857714","0.872403204464974"
"1","2017","Hauptschule","maennlich","381","0.676788499177306","0.637377327503224","0.716199670851389"
"1","2017","Hauptschule","weiblich","476","0.722997169378425","0.688380045756443","0.757614293000408"
"1","2017","Realschule","maennlich","250","0.729626128224625","0.682205676183458","0.777046580265793"
"1","2017","Realschule","weiblich","439","0.777987862530111","0.743349265358863","0.812626459701358"
"1","2017","(Fach-)Abitur","maennlich","119","0.753107855366128","0.686083637649322","0.820132073082933"
"1","2017","(Fach-)Abitur","weiblich","229","0.800859747197655","0.753830723139704","0.847888771255607"
"1","2017","AkademikerIn","maennlich","297","0.714706961337994","0.670288610392794","0.759125312283193"
"1","2017","AkademikerIn","weiblich","301","0.793602621722673","0.752585429775682","0.834619813669663"
"2","2017","(noch) kein Abschluss","maennlich","6","","",""
"2","2017","(noch) kein Abschluss","weiblich","10","","",""
"2","2017","Hauptschule","maennlich","108","0.20807028122427","0.173864634495785","0.242275927952756"
