"ple0055","year","bula_h","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"98","2015","Saarland","Ostdeutschland","","","",""
"98","2015","Berlin","Westdeutschland","","","",""
"98","2015","Berlin","Ostdeutschland","","","",""
"98","2015","Brandenburg","Westdeutschland","","","",""
"98","2015","Brandenburg","Ostdeutschland","","","",""
"98","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"98","2015","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"98","2015","Sachsen","Westdeutschland","","","",""
"98","2015","Sachsen","Ostdeutschland","","","",""
"98","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"98","2015","Sachsen-Anhalt","Ostdeutschland","","","",""
"98","2015","Thueringen","Westdeutschland","","","",""
"98","2015","Thueringen","Ostdeutschland","","","",""
"100","2015","Schleswig-Holstein","Westdeutschland","","","",""
"100","2015","Schleswig-Holstein","Ostdeutschland","","","",""
"100","2015","Hamburg","Westdeutschland","","","",""
"100","2015","Hamburg","Ostdeutschland","","","",""
"100","2015","Niedersachsen","Westdeutschland","","","",""
"100","2015","Niedersachsen","Ostdeutschland","","","",""
"100","2015","Bremen","Westdeutschland","","","",""
"100","2015","Bremen","Ostdeutschland","","","",""
"100","2015","Nordrhein-Westfalen","Westdeutschland","","","",""
"100","2015","Nordrhein-Westfalen","Ostdeutschland","","","",""
"100","2015","Hessen","Westdeutschland","","","",""
"100","2015","Hessen","Ostdeutschland","","","",""
"100","2015","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"100","2015","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"100","2015","Baden-Wuerttemberg","Westdeutschland","","","",""
"100","2015","Baden-Wuerttemberg","Ostdeutschland","","","",""
"100","2015","Bayern","Westdeutschland","","","",""
"100","2015","Bayern","Ostdeutschland","","","",""
"100","2015","Saarland","Westdeutschland","","","",""
"100","2015","Saarland","Ostdeutschland","","","",""
"100","2015","Berlin","Westdeutschland","","","",""
"100","2015","Berlin","Ostdeutschland","","","",""
"100","2015","Brandenburg","Westdeutschland","","","",""
"100","2015","Brandenburg","Ostdeutschland","","","",""
"100","2015","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"100","2015","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"100","2015","Sachsen","Westdeutschland","","","",""
"100","2015","Sachsen","Ostdeutschland","","","",""
"100","2015","Sachsen-Anhalt","Westdeutschland","","","",""
"100","2015","Sachsen-Anhalt","Ostdeutschland","","","",""
"100","2015","Thueringen","Westdeutschland","","","",""
"100","2015","Thueringen","Ostdeutschland","","","",""
"0","2016","Schleswig-Holstein","Westdeutschland","","","",""
"0","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"0","2016","Hamburg","Westdeutschland","","","",""
"0","2016","Hamburg","Ostdeutschland","","","",""
"0","2016","Niedersachsen","Westdeutschland","","","",""
"0","2016","Niedersachsen","Ostdeutschland","","","",""
"0","2016","Bremen","Westdeutschland","","","",""
"0","2016","Bremen","Ostdeutschland","","","",""
"0","2016","Nordrhein-Westfalen","Westdeutschland","","","",""
"0","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"0","2016","Hessen","Westdeutschland","","","",""
"0","2016","Hessen","Ostdeutschland","","","",""
"0","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"0","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"0","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"0","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"0","2016","Bayern","Westdeutschland","","","",""
"0","2016","Bayern","Ostdeutschland","","","",""
"0","2016","Saarland","Westdeutschland","","","",""
"0","2016","Saarland","Ostdeutschland","","","",""
"0","2016","Berlin","Westdeutschland","","","",""
"0","2016","Berlin","Ostdeutschland","","","",""
"0","2016","Brandenburg","Westdeutschland","","","",""
"0","2016","Brandenburg","Ostdeutschland","","","",""
"0","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"0","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"0","2016","Sachsen","Westdeutschland","","","",""
"0","2016","Sachsen","Ostdeutschland","","","",""
"0","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"0","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"0","2016","Thueringen","Westdeutschland","","","",""
"0","2016","Thueringen","Ostdeutschland","","","",""
"1","2016","Schleswig-Holstein","Westdeutschland","86","0.656955329570691","0.572369295256762","0.741541363884621"
"1","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"1","2016","Hamburg","Westdeutschland","43","0.77696588455398","0.66489397281395","0.88903779629401"
"1","2016","Hamburg","Ostdeutschland","","","",""
"1","2016","Niedersachsen","Westdeutschland","225","0.771312456967515","0.723386200217411","0.81923871371762"
"1","2016","Niedersachsen","Ostdeutschland","","","",""
"1","2016","Bremen","Westdeutschland","21","","",""
"1","2016","Bremen","Ostdeutschland","","","",""
"1","2016","Nordrhein-Westfalen","Westdeutschland","497","0.729727453276987","0.696024614438409","0.763430292115566"
"1","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"1","2016","Hessen","Westdeutschland","148","0.728326078148085","0.665892576761817","0.790759579534353"
"1","2016","Hessen","Ostdeutschland","","","",""
"1","2016","Rheinland-Pfalz,Saarland","Westdeutschland","150","0.806341512930971","0.749703883888961","0.86297914197298"
"1","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"1","2016","Baden-Wuerttemberg","Westdeutschland","245","0.719439569340504","0.670669916857218","0.768209221823789"
"1","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"1","2016","Bayern","Westdeutschland","410","0.786486545851922","0.751094737906412","0.821878353797433"
"1","2016","Bayern","Ostdeutschland","","","",""
"1","2016","Saarland","Westdeutschland","","","",""
"1","2016","Saarland","Ostdeutschland","","","",""
"1","2016","Berlin","Westdeutschland","55","0.747558432995868","0.648581216225018","0.846535649766719"
"1","2016","Berlin","Ostdeutschland","32","0.730663566678526","0.594875238521357","0.866451894835695"
"1","2016","Brandenburg","Westdeutschland","","","",""
"1","2016","Brandenburg","Ostdeutschland","94","0.696626723896043","0.619646967294774","0.773606480497311"
"1","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"1","2016","Mecklenburg-Vorpommern","Ostdeutschland","55","0.845154539592861","0.75979720428798","0.930511874897743"
"1","2016","Sachsen","Westdeutschland","","","",""
"1","2016","Sachsen","Ostdeutschland","140","0.787102043172568","0.726965375851935","0.8472387104932"
"1","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"1","2016","Sachsen-Anhalt","Ostdeutschland","72","0.675542270317953","0.586834527396684","0.764250013239223"
"1","2016","Thueringen","Westdeutschland","","","",""
"1","2016","Thueringen","Ostdeutschland","98","0.721859778958771","0.645707905813308","0.798011652104233"
"2","2016","Schleswig-Holstein","Westdeutschland","22","","",""
"2","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"2","2016","Hamburg","Westdeutschland","7","","",""
"2","2016","Hamburg","Ostdeutschland","","","",""
"2","2016","Niedersachsen","Westdeutschland","53","0.192327231364599","0.147351814935269","0.23730264779393"
"2","2016","Niedersachsen","Ostdeutschland","","","",""
"2","2016","Bremen","Westdeutschland","2","","",""
"2","2016","Bremen","Ostdeutschland","","","",""
"2","2016","Nordrhein-Westfalen","Westdeutschland","118","0.184524115254697","0.155085505180499","0.213962725328895"
"2","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"2","2016","Hessen","Westdeutschland","37","0.186130022084728","0.131501869470344","0.240758174699111"
"2","2016","Hessen","Ostdeutschland","","","",""
"2","2016","Rheinland-Pfalz,Saarland","Westdeutschland","25","","",""
"2","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"2","2016","Baden-Wuerttemberg","Westdeutschland","59","0.210453019428259","0.16620377493153","0.254702263924989"
"2","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"2","2016","Bayern","Westdeutschland","72","0.137438600918497","0.107701827157774","0.167175374679219"
"2","2016","Bayern","Ostdeutschland","","","",""
"2","2016","Saarland","Westdeutschland","","","",""
"2","2016","Saarland","Ostdeutschland","","","",""
"2","2016","Berlin","Westdeutschland","13","","",""
"2","2016","Berlin","Ostdeutschland","6","","",""
"2","2016","Brandenburg","Westdeutschland","","","",""
"2","2016","Brandenburg","Ostdeutschland","32","0.169366426744889","0.10655969274446","0.232173160745317"
"2","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"2","2016","Mecklenburg-Vorpommern","Ostdeutschland","12","","",""
"2","2016","Sachsen","Westdeutschland","","","",""
"2","2016","Sachsen","Ostdeutschland","23","","",""
"2","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"2","2016","Sachsen-Anhalt","Ostdeutschland","22","","",""
"2","2016","Thueringen","Westdeutschland","","","",""
"2","2016","Thueringen","Ostdeutschland","22","","",""
"3","2016","Schleswig-Holstein","Westdeutschland","9","","",""
"3","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"3","2016","Hamburg","Westdeutschland","3","","",""
"3","2016","Hamburg","Ostdeutschland","","","",""
"3","2016","Niedersachsen","Westdeutschland","11","","",""
"3","2016","Niedersachsen","Ostdeutschland","","","",""
"3","2016","Bremen","Westdeutschland","2","","",""
"3","2016","Bremen","Ostdeutschland","","","",""
"3","2016","Nordrhein-Westfalen","Westdeutschland","33","0.0534261471982656","0.0363598480420234","0.0704924463545079"
"3","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"3","2016","Hessen","Westdeutschland","6","","",""
"3","2016","Hessen","Ostdeutschland","","","",""
"3","2016","Rheinland-Pfalz,Saarland","Westdeutschland","8","","",""
"3","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"3","2016","Baden-Wuerttemberg","Westdeutschland","13","","",""
"3","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"3","2016","Bayern","Westdeutschland","21","","",""
"3","2016","Bayern","Ostdeutschland","","","",""
"3","2016","Saarland","Westdeutschland","","","",""
"3","2016","Saarland","Ostdeutschland","","","",""
"3","2016","Berlin","Westdeutschland","3","","",""
"3","2016","Berlin","Ostdeutschland","3","","",""
"3","2016","Brandenburg","Westdeutschland","","","",""
"3","2016","Brandenburg","Ostdeutschland","4","","",""
"3","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"3","2016","Mecklenburg-Vorpommern","Ostdeutschland","1","","",""
"3","2016","Sachsen","Westdeutschland","","","",""
"3","2016","Sachsen","Ostdeutschland","10","","",""
"3","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"3","2016","Sachsen-Anhalt","Ostdeutschland","9","","",""
"3","2016","Thueringen","Westdeutschland","","","",""
"3","2016","Thueringen","Ostdeutschland","5","","",""
"4","2016","Schleswig-Holstein","Westdeutschland","2","","",""
"4","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"4","2016","Hamburg","Westdeutschland","","","",""
"4","2016","Hamburg","Ostdeutschland","","","",""
"4","2016","Niedersachsen","Westdeutschland","5","","",""
"4","2016","Niedersachsen","Ostdeutschland","","","",""
"4","2016","Bremen","Westdeutschland","1","","",""
"4","2016","Bremen","Ostdeutschland","","","",""
"4","2016","Nordrhein-Westfalen","Westdeutschland","7","","",""
"4","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"4","2016","Hessen","Westdeutschland","3","","",""
"4","2016","Hessen","Ostdeutschland","","","",""
"4","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"4","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"4","2016","Baden-Wuerttemberg","Westdeutschland","4","","",""
"4","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"4","2016","Bayern","Westdeutschland","8","","",""
"4","2016","Bayern","Ostdeutschland","","","",""
"4","2016","Saarland","Westdeutschland","","","",""
"4","2016","Saarland","Ostdeutschland","","","",""
"4","2016","Berlin","Westdeutschland","","","",""
"4","2016","Berlin","Ostdeutschland","","","",""
"4","2016","Brandenburg","Westdeutschland","","","",""
"4","2016","Brandenburg","Ostdeutschland","3","","",""
"4","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"4","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"4","2016","Sachsen","Westdeutschland","","","",""
"4","2016","Sachsen","Ostdeutschland","2","","",""
"4","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"4","2016","Sachsen-Anhalt","Ostdeutschland","3","","",""
"4","2016","Thueringen","Westdeutschland","","","",""
"4","2016","Thueringen","Ostdeutschland","6","","",""
"5","2016","Schleswig-Holstein","Westdeutschland","","","",""
"5","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"5","2016","Hamburg","Westdeutschland","","","",""
"5","2016","Hamburg","Ostdeutschland","","","",""
"5","2016","Niedersachsen","Westdeutschland","1","","",""
"5","2016","Niedersachsen","Ostdeutschland","","","",""
"5","2016","Bremen","Westdeutschland","","","",""
"5","2016","Bremen","Ostdeutschland","","","",""
"5","2016","Nordrhein-Westfalen","Westdeutschland","3","","",""
"5","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"5","2016","Hessen","Westdeutschland","","","",""
"5","2016","Hessen","Ostdeutschland","","","",""
"5","2016","Rheinland-Pfalz,Saarland","Westdeutschland","2","","",""
"5","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"5","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"5","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"5","2016","Bayern","Westdeutschland","1","","",""
"5","2016","Bayern","Ostdeutschland","","","",""
"5","2016","Saarland","Westdeutschland","","","",""
"5","2016","Saarland","Ostdeutschland","","","",""
"5","2016","Berlin","Westdeutschland","1","","",""
"5","2016","Berlin","Ostdeutschland","","","",""
"5","2016","Brandenburg","Westdeutschland","","","",""
"5","2016","Brandenburg","Ostdeutschland","1","","",""
"5","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"5","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"5","2016","Sachsen","Westdeutschland","","","",""
"5","2016","Sachsen","Ostdeutschland","2","","",""
"5","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"5","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"5","2016","Thueringen","Westdeutschland","","","",""
"5","2016","Thueringen","Ostdeutschland","1","","",""
"6","2016","Schleswig-Holstein","Westdeutschland","1","","",""
"6","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"6","2016","Hamburg","Westdeutschland","","","",""
"6","2016","Hamburg","Ostdeutschland","","","",""
"6","2016","Niedersachsen","Westdeutschland","","","",""
"6","2016","Niedersachsen","Ostdeutschland","","","",""
"6","2016","Bremen","Westdeutschland","","","",""
"6","2016","Bremen","Ostdeutschland","","","",""
"6","2016","Nordrhein-Westfalen","Westdeutschland","2","","",""
"6","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"6","2016","Hessen","Westdeutschland","","","",""
"6","2016","Hessen","Ostdeutschland","","","",""
"6","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"6","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"6","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"6","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"6","2016","Bayern","Westdeutschland","","","",""
"6","2016","Bayern","Ostdeutschland","","","",""
"6","2016","Saarland","Westdeutschland","","","",""
"6","2016","Saarland","Ostdeutschland","","","",""
"6","2016","Berlin","Westdeutschland","2","","",""
"6","2016","Berlin","Ostdeutschland","","","",""
"6","2016","Brandenburg","Westdeutschland","","","",""
"6","2016","Brandenburg","Ostdeutschland","1","","",""
"6","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"6","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"6","2016","Sachsen","Westdeutschland","","","",""
"6","2016","Sachsen","Ostdeutschland","","","",""
"6","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"6","2016","Sachsen-Anhalt","Ostdeutschland","1","","",""
"6","2016","Thueringen","Westdeutschland","","","",""
"6","2016","Thueringen","Ostdeutschland","","","",""
"7","2016","Schleswig-Holstein","Westdeutschland","","","",""
"7","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"7","2016","Hamburg","Westdeutschland","","","",""
"7","2016","Hamburg","Ostdeutschland","","","",""
"7","2016","Niedersachsen","Westdeutschland","","","",""
"7","2016","Niedersachsen","Ostdeutschland","","","",""
"7","2016","Bremen","Westdeutschland","","","",""
"7","2016","Bremen","Ostdeutschland","","","",""
"7","2016","Nordrhein-Westfalen","Westdeutschland","4","","",""
"7","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"7","2016","Hessen","Westdeutschland","","","",""
"7","2016","Hessen","Ostdeutschland","","","",""
"7","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"7","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"7","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"7","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"7","2016","Bayern","Westdeutschland","1","","",""
"7","2016","Bayern","Ostdeutschland","","","",""
"7","2016","Saarland","Westdeutschland","","","",""
"7","2016","Saarland","Ostdeutschland","","","",""
"7","2016","Berlin","Westdeutschland","","","",""
"7","2016","Berlin","Ostdeutschland","","","",""
"7","2016","Brandenburg","Westdeutschland","","","",""
"7","2016","Brandenburg","Ostdeutschland","1","","",""
"7","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"7","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"7","2016","Sachsen","Westdeutschland","","","",""
"7","2016","Sachsen","Ostdeutschland","","","",""
"7","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"7","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"7","2016","Thueringen","Westdeutschland","","","",""
"7","2016","Thueringen","Ostdeutschland","","","",""
"8","2016","Schleswig-Holstein","Westdeutschland","","","",""
"8","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"8","2016","Hamburg","Westdeutschland","","","",""
"8","2016","Hamburg","Ostdeutschland","","","",""
"8","2016","Niedersachsen","Westdeutschland","","","",""
"8","2016","Niedersachsen","Ostdeutschland","","","",""
"8","2016","Bremen","Westdeutschland","","","",""
"8","2016","Bremen","Ostdeutschland","","","",""
"8","2016","Nordrhein-Westfalen","Westdeutschland","1","","",""
"8","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"8","2016","Hessen","Westdeutschland","","","",""
"8","2016","Hessen","Ostdeutschland","","","",""
"8","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"8","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"8","2016","Baden-Wuerttemberg","Westdeutschland","1","","",""
"8","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"8","2016","Bayern","Westdeutschland","","","",""
"8","2016","Bayern","Ostdeutschland","","","",""
"8","2016","Saarland","Westdeutschland","","","",""
"8","2016","Saarland","Ostdeutschland","","","",""
"8","2016","Berlin","Westdeutschland","","","",""
"8","2016","Berlin","Ostdeutschland","","","",""
"8","2016","Brandenburg","Westdeutschland","","","",""
"8","2016","Brandenburg","Ostdeutschland","","","",""
"8","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"8","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"8","2016","Sachsen","Westdeutschland","","","",""
"8","2016","Sachsen","Ostdeutschland","1","","",""
"8","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"8","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"8","2016","Thueringen","Westdeutschland","","","",""
"8","2016","Thueringen","Ostdeutschland","1","","",""
"9","2016","Schleswig-Holstein","Westdeutschland","","","",""
"9","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"9","2016","Hamburg","Westdeutschland","","","",""
"9","2016","Hamburg","Ostdeutschland","","","",""
"9","2016","Niedersachsen","Westdeutschland","","","",""
"9","2016","Niedersachsen","Ostdeutschland","","","",""
"9","2016","Bremen","Westdeutschland","","","",""
"9","2016","Bremen","Ostdeutschland","","","",""
"9","2016","Nordrhein-Westfalen","Westdeutschland","","","",""
"9","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"9","2016","Hessen","Westdeutschland","","","",""
"9","2016","Hessen","Ostdeutschland","","","",""
"9","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"9","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"9","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"9","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"9","2016","Bayern","Westdeutschland","","","",""
"9","2016","Bayern","Ostdeutschland","","","",""
"9","2016","Saarland","Westdeutschland","","","",""
"9","2016","Saarland","Ostdeutschland","","","",""
"9","2016","Berlin","Westdeutschland","","","",""
"9","2016","Berlin","Ostdeutschland","","","",""
"9","2016","Brandenburg","Westdeutschland","","","",""
"9","2016","Brandenburg","Ostdeutschland","1","","",""
"9","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"9","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"9","2016","Sachsen","Westdeutschland","","","",""
"9","2016","Sachsen","Ostdeutschland","","","",""
"9","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"9","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"9","2016","Thueringen","Westdeutschland","","","",""
"9","2016","Thueringen","Ostdeutschland","","","",""
"10","2016","Schleswig-Holstein","Westdeutschland","","","",""
"10","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"10","2016","Hamburg","Westdeutschland","","","",""
"10","2016","Hamburg","Ostdeutschland","","","",""
"10","2016","Niedersachsen","Westdeutschland","","","",""
"10","2016","Niedersachsen","Ostdeutschland","","","",""
"10","2016","Bremen","Westdeutschland","","","",""
"10","2016","Bremen","Ostdeutschland","","","",""
"10","2016","Nordrhein-Westfalen","Westdeutschland","","","",""
"10","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"10","2016","Hessen","Westdeutschland","1","","",""
"10","2016","Hessen","Ostdeutschland","","","",""
"10","2016","Rheinland-Pfalz,Saarland","Westdeutschland","1","","",""
"10","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"10","2016","Baden-Wuerttemberg","Westdeutschland","2","","",""
"10","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"10","2016","Bayern","Westdeutschland","2","","",""
"10","2016","Bayern","Ostdeutschland","","","",""
"10","2016","Saarland","Westdeutschland","","","",""
"10","2016","Saarland","Ostdeutschland","","","",""
"10","2016","Berlin","Westdeutschland","","","",""
"10","2016","Berlin","Ostdeutschland","","","",""
"10","2016","Brandenburg","Westdeutschland","","","",""
"10","2016","Brandenburg","Ostdeutschland","","","",""
"10","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"10","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"10","2016","Sachsen","Westdeutschland","","","",""
"10","2016","Sachsen","Ostdeutschland","","","",""
"10","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"10","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"10","2016","Thueringen","Westdeutschland","","","",""
"10","2016","Thueringen","Ostdeutschland","","","",""
"11","2016","Schleswig-Holstein","Westdeutschland","","","",""
"11","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"11","2016","Hamburg","Westdeutschland","","","",""
"11","2016","Hamburg","Ostdeutschland","","","",""
"11","2016","Niedersachsen","Westdeutschland","","","",""
"11","2016","Niedersachsen","Ostdeutschland","","","",""
"11","2016","Bremen","Westdeutschland","","","",""
"11","2016","Bremen","Ostdeutschland","","","",""
"11","2016","Nordrhein-Westfalen","Westdeutschland","1","","",""
"11","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"11","2016","Hessen","Westdeutschland","","","",""
"11","2016","Hessen","Ostdeutschland","","","",""
"11","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"11","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"11","2016","Baden-Wuerttemberg","Westdeutschland","","","",""
"11","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"11","2016","Bayern","Westdeutschland","","","",""
"11","2016","Bayern","Ostdeutschland","","","",""
"11","2016","Saarland","Westdeutschland","","","",""
"11","2016","Saarland","Ostdeutschland","","","",""
"11","2016","Berlin","Westdeutschland","","","",""
"11","2016","Berlin","Ostdeutschland","","","",""
"11","2016","Brandenburg","Westdeutschland","","","",""
"11","2016","Brandenburg","Ostdeutschland","","","",""
"11","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"11","2016","Mecklenburg-Vorpommern","Ostdeutschland","","","",""
"11","2016","Sachsen","Westdeutschland","","","",""
"11","2016","Sachsen","Ostdeutschland","","","",""
"11","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"11","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"11","2016","Thueringen","Westdeutschland","","","",""
"11","2016","Thueringen","Ostdeutschland","","","",""
"12","2016","Schleswig-Holstein","Westdeutschland","1","","",""
"12","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"12","2016","Hamburg","Westdeutschland","","","",""
"12","2016","Hamburg","Ostdeutschland","","","",""
"12","2016","Niedersachsen","Westdeutschland","","","",""
"12","2016","Niedersachsen","Ostdeutschland","","","",""
"12","2016","Bremen","Westdeutschland","","","",""
"12","2016","Bremen","Ostdeutschland","","","",""
"12","2016","Nordrhein-Westfalen","Westdeutschland","","","",""
"12","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"12","2016","Hessen","Westdeutschland","","","",""
"12","2016","Hessen","Ostdeutschland","","","",""
"12","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"12","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
"12","2016","Baden-Wuerttemberg","Westdeutschland","1","","",""
"12","2016","Baden-Wuerttemberg","Ostdeutschland","","","",""
"12","2016","Bayern","Westdeutschland","","","",""
"12","2016","Bayern","Ostdeutschland","","","",""
"12","2016","Saarland","Westdeutschland","","","",""
"12","2016","Saarland","Ostdeutschland","","","",""
"12","2016","Berlin","Westdeutschland","","","",""
"12","2016","Berlin","Ostdeutschland","","","",""
"12","2016","Brandenburg","Westdeutschland","","","",""
"12","2016","Brandenburg","Ostdeutschland","","","",""
"12","2016","Mecklenburg-Vorpommern","Westdeutschland","","","",""
"12","2016","Mecklenburg-Vorpommern","Ostdeutschland","1","","",""
"12","2016","Sachsen","Westdeutschland","","","",""
"12","2016","Sachsen","Ostdeutschland","","","",""
"12","2016","Sachsen-Anhalt","Westdeutschland","","","",""
"12","2016","Sachsen-Anhalt","Ostdeutschland","","","",""
"12","2016","Thueringen","Westdeutschland","","","",""
"12","2016","Thueringen","Ostdeutschland","","","",""
"13","2016","Schleswig-Holstein","Westdeutschland","","","",""
"13","2016","Schleswig-Holstein","Ostdeutschland","","","",""
"13","2016","Hamburg","Westdeutschland","","","",""
"13","2016","Hamburg","Ostdeutschland","","","",""
"13","2016","Niedersachsen","Westdeutschland","","","",""
"13","2016","Niedersachsen","Ostdeutschland","","","",""
"13","2016","Bremen","Westdeutschland","","","",""
"13","2016","Bremen","Ostdeutschland","","","",""
"13","2016","Nordrhein-Westfalen","Westdeutschland","","","",""
"13","2016","Nordrhein-Westfalen","Ostdeutschland","","","",""
"13","2016","Hessen","Westdeutschland","","","",""
"13","2016","Hessen","Ostdeutschland","","","",""
"13","2016","Rheinland-Pfalz,Saarland","Westdeutschland","","","",""
"13","2016","Rheinland-Pfalz,Saarland","Ostdeutschland","","","",""
