"ple0055","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"20","2014","30-45","2","","","",""
"20","2014","30-45","3","","","",""
"20","2014","30-45","4","","","",""
"20","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"20","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"20","2014","46-65","2","","","",""
"20","2014","46-65","3","","","",""
"20","2014","46-65","4","","","",""
"20","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"20","2014","66","1 Einkommensschwächstes Quintil","","","",""
"20","2014","66","2","","","",""
"20","2014","66","3","","","",""
"20","2014","66","4","","","",""
"20","2014","66","5 Einkommensstärkstes Quintil","","","",""
"21","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"21","2014","17-29","2","","","",""
"21","2014","17-29","3","","","",""
"21","2014","17-29","4","","","",""
"21","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"21","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"21","2014","30-45","2","","","",""
"21","2014","30-45","3","","","",""
"21","2014","30-45","4","","","",""
"21","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"21","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"21","2014","46-65","2","","","",""
"21","2014","46-65","3","","","",""
"21","2014","46-65","4","","","",""
"21","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"21","2014","66","1 Einkommensschwächstes Quintil","","","",""
"21","2014","66","2","","","",""
"21","2014","66","3","","","",""
"21","2014","66","4","","","",""
"21","2014","66","5 Einkommensstärkstes Quintil","","","",""
"22","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"22","2014","17-29","2","","","",""
"22","2014","17-29","3","","","",""
"22","2014","17-29","4","","","",""
"22","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"22","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"22","2014","30-45","2","","","",""
"22","2014","30-45","3","","","",""
"22","2014","30-45","4","","","",""
"22","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"22","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"22","2014","46-65","2","","","",""
"22","2014","46-65","3","","","",""
"22","2014","46-65","4","","","",""
"22","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"22","2014","66","1 Einkommensschwächstes Quintil","","","",""
"22","2014","66","2","","","",""
"22","2014","66","3","","","",""
"22","2014","66","4","","","",""
"22","2014","66","5 Einkommensstärkstes Quintil","","","",""
"23","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"23","2014","17-29","2","","","",""
"23","2014","17-29","3","","","",""
"23","2014","17-29","4","","","",""
"23","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"23","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"23","2014","30-45","2","","","",""
"23","2014","30-45","3","","","",""
"23","2014","30-45","4","","","",""
"23","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"23","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"23","2014","46-65","2","","","",""
"23","2014","46-65","3","","","",""
"23","2014","46-65","4","","","",""
"23","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"23","2014","66","1 Einkommensschwächstes Quintil","","","",""
"23","2014","66","2","","","",""
"23","2014","66","3","","","",""
"23","2014","66","4","","","",""
"23","2014","66","5 Einkommensstärkstes Quintil","","","",""
"24","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"24","2014","17-29","2","","","",""
"24","2014","17-29","3","","","",""
"24","2014","17-29","4","","","",""
"24","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"24","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"24","2014","30-45","2","","","",""
"24","2014","30-45","3","","","",""
"24","2014","30-45","4","","","",""
"24","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"24","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"24","2014","46-65","2","","","",""
"24","2014","46-65","3","","","",""
"24","2014","46-65","4","","","",""
"24","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"24","2014","66","1 Einkommensschwächstes Quintil","","","",""
"24","2014","66","2","","","",""
"24","2014","66","3","","","",""
"24","2014","66","4","","","",""
"24","2014","66","5 Einkommensstärkstes Quintil","","","",""
"25","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"25","2014","17-29","2","","","",""
"25","2014","17-29","3","","","",""
"25","2014","17-29","4","","","",""
"25","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"25","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"25","2014","30-45","2","","","",""
"25","2014","30-45","3","","","",""
"25","2014","30-45","4","","","",""
"25","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"25","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"25","2014","46-65","2","","","",""
"25","2014","46-65","3","","","",""
"25","2014","46-65","4","","","",""
"25","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"25","2014","66","1 Einkommensschwächstes Quintil","","","",""
"25","2014","66","2","","","",""
"25","2014","66","3","","","",""
"25","2014","66","4","","","",""
"25","2014","66","5 Einkommensstärkstes Quintil","","","",""
"26","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"26","2014","17-29","2","","","",""
"26","2014","17-29","3","","","",""
"26","2014","17-29","4","","","",""
"26","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"26","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"26","2014","30-45","2","","","",""
"26","2014","30-45","3","","","",""
"26","2014","30-45","4","","","",""
"26","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"26","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"26","2014","46-65","2","","","",""
"26","2014","46-65","3","","","",""
"26","2014","46-65","4","","","",""
"26","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"26","2014","66","1 Einkommensschwächstes Quintil","","","",""
"26","2014","66","2","","","",""
"26","2014","66","3","","","",""
"26","2014","66","4","","","",""
"26","2014","66","5 Einkommensstärkstes Quintil","","","",""
"28","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"28","2014","17-29","2","","","",""
"28","2014","17-29","3","","","",""
"28","2014","17-29","4","","","",""
"28","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"28","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"28","2014","30-45","2","","","",""
"28","2014","30-45","3","","","",""
"28","2014","30-45","4","","","",""
"28","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"28","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"28","2014","46-65","2","","","",""
"28","2014","46-65","3","","","",""
"28","2014","46-65","4","","","",""
"28","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"28","2014","66","1 Einkommensschwächstes Quintil","","","",""
"28","2014","66","2","","","",""
"28","2014","66","3","","","",""
"28","2014","66","4","","","",""
"28","2014","66","5 Einkommensstärkstes Quintil","","","",""
"30","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"30","2014","17-29","2","","","",""
"30","2014","17-29","3","","","",""
"30","2014","17-29","4","","","",""
"30","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"30","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"30","2014","30-45","2","","","",""
"30","2014","30-45","3","","","",""
"30","2014","30-45","4","","","",""
"30","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"30","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"30","2014","46-65","2","","","",""
"30","2014","46-65","3","","","",""
"30","2014","46-65","4","","","",""
"30","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"30","2014","66","1 Einkommensschwächstes Quintil","","","",""
"30","2014","66","2","","","",""
"30","2014","66","3","","","",""
"30","2014","66","4","","","",""
"30","2014","66","5 Einkommensstärkstes Quintil","","","",""
"32","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"32","2014","17-29","2","","","",""
"32","2014","17-29","3","","","",""
"32","2014","17-29","4","","","",""
"32","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"32","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"32","2014","30-45","2","","","",""
"32","2014","30-45","3","","","",""
"32","2014","30-45","4","","","",""
"32","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"32","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"32","2014","46-65","2","","","",""
"32","2014","46-65","3","","","",""
"32","2014","46-65","4","","","",""
"32","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"32","2014","66","1 Einkommensschwächstes Quintil","","","",""
"32","2014","66","2","","","",""
"32","2014","66","3","","","",""
"32","2014","66","4","","","",""
"32","2014","66","5 Einkommensstärkstes Quintil","","","",""
"35","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"35","2014","17-29","2","","","",""
"35","2014","17-29","3","","","",""
"35","2014","17-29","4","","","",""
"35","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"35","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"35","2014","30-45","2","","","",""
"35","2014","30-45","3","","","",""
"35","2014","30-45","4","","","",""
"35","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"35","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"35","2014","46-65","2","","","",""
"35","2014","46-65","3","","","",""
"35","2014","46-65","4","","","",""
"35","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"35","2014","66","1 Einkommensschwächstes Quintil","","","",""
"35","2014","66","2","","","",""
"35","2014","66","3","","","",""
"35","2014","66","4","","","",""
"35","2014","66","5 Einkommensstärkstes Quintil","","","",""
"36","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"36","2014","17-29","2","","","",""
"36","2014","17-29","3","","","",""
"36","2014","17-29","4","","","",""
"36","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"36","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"36","2014","30-45","2","","","",""
"36","2014","30-45","3","","","",""
"36","2014","30-45","4","","","",""
"36","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"36","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"36","2014","46-65","2","","","",""
"36","2014","46-65","3","","","",""
"36","2014","46-65","4","","","",""
"36","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"36","2014","66","1 Einkommensschwächstes Quintil","","","",""
"36","2014","66","2","","","",""
"36","2014","66","3","","","",""
"36","2014","66","4","","","",""
"36","2014","66","5 Einkommensstärkstes Quintil","","","",""
"40","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"40","2014","17-29","2","","","",""
"40","2014","17-29","3","","","",""
"40","2014","17-29","4","","","",""
"40","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"40","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"40","2014","30-45","2","","","",""
"40","2014","30-45","3","","","",""
"40","2014","30-45","4","","","",""
"40","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"40","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"40","2014","46-65","2","","","",""
"40","2014","46-65","3","","","",""
"40","2014","46-65","4","","","",""
"40","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"40","2014","66","1 Einkommensschwächstes Quintil","","","",""
"40","2014","66","2","","","",""
"40","2014","66","3","","","",""
"40","2014","66","4","","","",""
"40","2014","66","5 Einkommensstärkstes Quintil","","","",""
"42","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"42","2014","17-29","2","","","",""
"42","2014","17-29","3","","","",""
"42","2014","17-29","4","","","",""
"42","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"42","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"42","2014","30-45","2","","","",""
"42","2014","30-45","3","","","",""
"42","2014","30-45","4","","","",""
"42","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"42","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"42","2014","46-65","2","","","",""
"42","2014","46-65","3","","","",""
"42","2014","46-65","4","","","",""
"42","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"42","2014","66","1 Einkommensschwächstes Quintil","","","",""
"42","2014","66","2","","","",""
"42","2014","66","3","","","",""
"42","2014","66","4","","","",""
"42","2014","66","5 Einkommensstärkstes Quintil","","","",""
"45","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"45","2014","17-29","2","","","",""
"45","2014","17-29","3","","","",""
"45","2014","17-29","4","","","",""
"45","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"45","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"45","2014","30-45","2","","","",""
"45","2014","30-45","3","","","",""
"45","2014","30-45","4","","","",""
"45","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"45","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"45","2014","46-65","2","","","",""
"45","2014","46-65","3","","","",""
"45","2014","46-65","4","","","",""
"45","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"45","2014","66","1 Einkommensschwächstes Quintil","","","",""
"45","2014","66","2","","","",""
"45","2014","66","3","","","",""
"45","2014","66","4","","","",""
"45","2014","66","5 Einkommensstärkstes Quintil","","","",""
"48","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"48","2014","17-29","2","","","",""
"48","2014","17-29","3","","","",""
"48","2014","17-29","4","","","",""
"48","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"48","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"48","2014","30-45","2","","","",""
"48","2014","30-45","3","","","",""
"48","2014","30-45","4","","","",""
"48","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"48","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"48","2014","46-65","2","","","",""
"48","2014","46-65","3","","","",""
"48","2014","46-65","4","","","",""
"48","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"48","2014","66","1 Einkommensschwächstes Quintil","","","",""
"48","2014","66","2","","","",""
"48","2014","66","3","","","",""
"48","2014","66","4","","","",""
"48","2014","66","5 Einkommensstärkstes Quintil","","","",""
"50","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"50","2014","17-29","2","","","",""
"50","2014","17-29","3","","","",""
"50","2014","17-29","4","","","",""
"50","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"50","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"50","2014","30-45","2","","","",""
"50","2014","30-45","3","","","",""
"50","2014","30-45","4","","","",""
"50","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"50","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"50","2014","46-65","2","","","",""
"50","2014","46-65","3","","","",""
"50","2014","46-65","4","","","",""
"50","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"50","2014","66","1 Einkommensschwächstes Quintil","","","",""
"50","2014","66","2","","","",""
"50","2014","66","3","","","",""
"50","2014","66","4","","","",""
"50","2014","66","5 Einkommensstärkstes Quintil","","","",""
"64","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"64","2014","17-29","2","","","",""
"64","2014","17-29","3","","","",""
"64","2014","17-29","4","","","",""
"64","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"64","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"64","2014","30-45","2","","","",""
"64","2014","30-45","3","","","",""
"64","2014","30-45","4","","","",""
"64","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"64","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"64","2014","46-65","2","","","",""
"64","2014","46-65","3","","","",""
"64","2014","46-65","4","","","",""
"64","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"64","2014","66","1 Einkommensschwächstes Quintil","","","",""
"64","2014","66","2","","","",""
"64","2014","66","3","","","",""
"64","2014","66","4","","","",""
"64","2014","66","5 Einkommensstärkstes Quintil","","","",""
"98","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"98","2014","17-29","2","","","",""
"98","2014","17-29","3","","","",""
"98","2014","17-29","4","","","",""
"98","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"98","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"98","2014","30-45","2","","","",""
"98","2014","30-45","3","","","",""
"98","2014","30-45","4","","","",""
"98","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"98","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"98","2014","46-65","2","","","",""
"98","2014","46-65","3","","","",""
"98","2014","46-65","4","","","",""
"98","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"98","2014","66","1 Einkommensschwächstes Quintil","","","",""
"98","2014","66","2","","","",""
"98","2014","66","3","","","",""
"98","2014","66","4","","","",""
"98","2014","66","5 Einkommensstärkstes Quintil","","","",""
"100","2014","17-29","1 Einkommensschwächstes Quintil","","","",""
"100","2014","17-29","2","","","",""
"100","2014","17-29","3","","","",""
"100","2014","17-29","4","","","",""
"100","2014","17-29","5 Einkommensstärkstes Quintil","","","",""
"100","2014","30-45","1 Einkommensschwächstes Quintil","","","",""
"100","2014","30-45","2","","","",""
"100","2014","30-45","3","","","",""
"100","2014","30-45","4","","","",""
"100","2014","30-45","5 Einkommensstärkstes Quintil","","","",""
"100","2014","46-65","1 Einkommensschwächstes Quintil","","","",""
"100","2014","46-65","2","","","",""
"100","2014","46-65","3","","","",""
"100","2014","46-65","4","","","",""
"100","2014","46-65","5 Einkommensstärkstes Quintil","","","",""
"100","2014","66","1 Einkommensschwächstes Quintil","","","",""
"100","2014","66","2","","","",""
"100","2014","66","3","","","",""
"100","2014","66","4","","","",""
"100","2014","66","5 Einkommensstärkstes Quintil","","","",""
"0","2015","17-29","1 Einkommensschwächstes Quintil","","","",""
"0","2015","17-29","2","","","",""
"0","2015","17-29","3","","","",""
"0","2015","17-29","4","","","",""
"0","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"0","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
"0","2015","30-45","2","","","",""
"0","2015","30-45","3","","","",""
"0","2015","30-45","4","","","",""
"0","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"0","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"0","2015","46-65","2","","","",""
"0","2015","46-65","3","","","",""
"0","2015","46-65","4","","","",""
"0","2015","46-65","5 Einkommensstärkstes Quintil","","","",""
"0","2015","66","1 Einkommensschwächstes Quintil","","","",""
"0","2015","66","2","","","",""
"0","2015","66","3","","","",""
"0","2015","66","4","","","",""
"0","2015","66","5 Einkommensstärkstes Quintil","","","",""
"1","2015","17-29","1 Einkommensschwächstes Quintil","102","0.774976861060019","0.703191750765015","0.846761971355024"
"1","2015","17-29","2","73","0.859123237513407","0.786436668566386","0.931809806460428"
"1","2015","17-29","3","56","0.855876030336842","0.77239896473178","0.939353095941904"
"1","2015","17-29","4","77","0.841680352595057","0.764974329572267","0.918386375617848"
"1","2015","17-29","5 Einkommensstärkstes Quintil","38","0.976064398208954","0.929278219615024","1.02285057680288"
"1","2015","30-45","1 Einkommensschwächstes Quintil","111","0.769812846556254","0.700330951807229","0.839294741305279"
"1","2015","30-45","2","127","0.82765506976101","0.76931605383115","0.885994085690871"
"1","2015","30-45","3","112","0.816771396804741","0.751754605499771","0.88178818810971"
"1","2015","30-45","4","149","0.829629006192879","0.774085722764701","0.885172289621058"
"1","2015","30-45","5 Einkommensstärkstes Quintil","130","0.843370339496838","0.786336585670442","0.900404093323235"
"1","2015","46-65","1 Einkommensschwächstes Quintil","146","0.735571545934588","0.674601486854475","0.7965416050147"
"1","2015","46-65","2","109","0.714648832144886","0.642859077611336","0.786438586678436"
"1","2015","46-65","3","132","0.762558942145547","0.699151584142874","0.82596630014822"
"1","2015","46-65","4","165","0.795961753001221","0.742587977409156","0.849335528593286"
"1","2015","46-65","5 Einkommensstärkstes Quintil","240","0.82003036106022","0.77634011857325","0.86372060354719"
"1","2015","66","1 Einkommensschwächstes Quintil","","","",""
"1","2015","66","2","","","",""
"1","2015","66","3","","","",""
"1","2015","66","4","","","",""
"1","2015","66","5 Einkommensstärkstes Quintil","","","",""
"2","2015","17-29","1 Einkommensschwächstes Quintil","18","","",""
"2","2015","17-29","2","10","","",""
"2","2015","17-29","3","9","","",""
"2","2015","17-29","4","6","","",""
"2","2015","17-29","5 Einkommensstärkstes Quintil","2","","",""
"2","2015","30-45","1 Einkommensschwächstes Quintil","19","","",""
"2","2015","30-45","2","23","","",""
"2","2015","30-45","3","17","","",""
"2","2015","30-45","4","21","","",""
"2","2015","30-45","5 Einkommensstärkstes Quintil","19","","",""
"2","2015","46-65","1 Einkommensschwächstes Quintil","36","0.182705489378957","0.129284103403937","0.236126875353977"
"2","2015","46-65","2","20","","",""
"2","2015","46-65","3","26","","",""
"2","2015","46-65","4","38","0.148283438991793","0.101216071961941","0.195350806021645"
"2","2015","46-65","5 Einkommensstärkstes Quintil","40","0.122927606248274","0.0855843401313044","0.160270872365244"
"2","2015","66","1 Einkommensschwächstes Quintil","","","",""
"2","2015","66","2","","","",""
"2","2015","66","3","","","",""
"2","2015","66","4","","","",""
"2","2015","66","5 Einkommensstärkstes Quintil","","","",""
"3","2015","17-29","1 Einkommensschwächstes Quintil","3","","",""
"3","2015","17-29","2","5","","",""
"3","2015","17-29","3","2","","",""
"3","2015","17-29","4","3","","",""
"3","2015","17-29","5 Einkommensstärkstes Quintil","1","","",""
"3","2015","30-45","1 Einkommensschwächstes Quintil","6","","",""
"3","2015","30-45","2","5","","",""
"3","2015","30-45","3","6","","",""
"3","2015","30-45","4","4","","",""
"3","2015","30-45","5 Einkommensstärkstes Quintil","6","","",""
"3","2015","46-65","1 Einkommensschwächstes Quintil","11","","",""
"3","2015","46-65","2","8","","",""
"3","2015","46-65","3","13","","",""
"3","2015","46-65","4","10","","",""
"3","2015","46-65","5 Einkommensstärkstes Quintil","13","","",""
"3","2015","66","1 Einkommensschwächstes Quintil","","","",""
"3","2015","66","2","","","",""
"3","2015","66","3","","","",""
"3","2015","66","4","","","",""
"3","2015","66","5 Einkommensstärkstes Quintil","","","",""
"4","2015","17-29","1 Einkommensschwächstes Quintil","1","","",""
"4","2015","17-29","2","","","",""
"4","2015","17-29","3","","","",""
"4","2015","17-29","4","1","","",""
"4","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"4","2015","30-45","1 Einkommensschwächstes Quintil","1","","",""
"4","2015","30-45","2","4","","",""
"4","2015","30-45","3","1","","",""
"4","2015","30-45","4","2","","",""
"4","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"4","2015","46-65","1 Einkommensschwächstes Quintil","5","","",""
"4","2015","46-65","2","3","","",""
"4","2015","46-65","3","1","","",""
"4","2015","46-65","4","5","","",""
"4","2015","46-65","5 Einkommensstärkstes Quintil","2","","",""
"4","2015","66","1 Einkommensschwächstes Quintil","","","",""
"4","2015","66","2","","","",""
"4","2015","66","3","","","",""
"4","2015","66","4","","","",""
"4","2015","66","5 Einkommensstärkstes Quintil","","","",""
"5","2015","17-29","1 Einkommensschwächstes Quintil","4","","",""
"5","2015","17-29","2","","","",""
"5","2015","17-29","3","","","",""
"5","2015","17-29","4","","","",""
"5","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"5","2015","30-45","1 Einkommensschwächstes Quintil","3","","",""
"5","2015","30-45","2","1","","",""
"5","2015","30-45","3","","","",""
"5","2015","30-45","4","","","",""
"5","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"5","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"5","2015","46-65","2","5","","",""
"5","2015","46-65","3","1","","",""
"5","2015","46-65","4","","","",""
"5","2015","46-65","5 Einkommensstärkstes Quintil","1","","",""
"5","2015","66","1 Einkommensschwächstes Quintil","","","",""
"5","2015","66","2","","","",""
"5","2015","66","3","","","",""
"5","2015","66","4","","","",""
"5","2015","66","5 Einkommensstärkstes Quintil","","","",""
"6","2015","17-29","1 Einkommensschwächstes Quintil","","","",""
"6","2015","17-29","2","","","",""
"6","2015","17-29","3","","","",""
"6","2015","17-29","4","","","",""
"6","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"6","2015","30-45","1 Einkommensschwächstes Quintil","1","","",""
"6","2015","30-45","2","","","",""
"6","2015","30-45","3","","","",""
"6","2015","30-45","4","","","",""
"6","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"6","2015","46-65","1 Einkommensschwächstes Quintil","2","","",""
"6","2015","46-65","2","3","","",""
"6","2015","46-65","3","","","",""
"6","2015","46-65","4","","","",""
"6","2015","46-65","5 Einkommensstärkstes Quintil","","","",""
"6","2015","66","1 Einkommensschwächstes Quintil","","","",""
"6","2015","66","2","","","",""
"6","2015","66","3","","","",""
"6","2015","66","4","","","",""
"6","2015","66","5 Einkommensstärkstes Quintil","","","",""
"7","2015","17-29","1 Einkommensschwächstes Quintil","1","","",""
"7","2015","17-29","2","","","",""
"7","2015","17-29","3","","","",""
"7","2015","17-29","4","","","",""
"7","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"7","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
"7","2015","30-45","2","","","",""
"7","2015","30-45","3","","","",""
"7","2015","30-45","4","","","",""
"7","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"7","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"7","2015","46-65","2","","","",""
"7","2015","46-65","3","","","",""
"7","2015","46-65","4","","","",""
"7","2015","46-65","5 Einkommensstärkstes Quintil","1","","",""
"7","2015","66","1 Einkommensschwächstes Quintil","","","",""
"7","2015","66","2","","","",""
"7","2015","66","3","","","",""
"7","2015","66","4","","","",""
"7","2015","66","5 Einkommensstärkstes Quintil","","","",""
"8","2015","17-29","1 Einkommensschwächstes Quintil","","","",""
"8","2015","17-29","2","","","",""
"8","2015","17-29","3","","","",""
"8","2015","17-29","4","","","",""
"8","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"8","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
"8","2015","30-45","2","","","",""
"8","2015","30-45","3","","","",""
"8","2015","30-45","4","","","",""
"8","2015","30-45","5 Einkommensstärkstes Quintil","1","","",""
"8","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"8","2015","46-65","2","3","","",""
"8","2015","46-65","3","","","",""
"8","2015","46-65","4","1","","",""
"8","2015","46-65","5 Einkommensstärkstes Quintil","","","",""
"8","2015","66","1 Einkommensschwächstes Quintil","","","",""
"8","2015","66","2","","","",""
"8","2015","66","3","","","",""
"8","2015","66","4","","","",""
"8","2015","66","5 Einkommensstärkstes Quintil","","","",""
"9","2015","17-29","1 Einkommensschwächstes Quintil","","","",""
"9","2015","17-29","2","","","",""
"9","2015","17-29","3","","","",""
"9","2015","17-29","4","","","",""
"9","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"9","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
"9","2015","30-45","2","","","",""
"9","2015","30-45","3","","","",""
"9","2015","30-45","4","","","",""
"9","2015","30-45","5 Einkommensstärkstes Quintil","","","",""
"9","2015","46-65","1 Einkommensschwächstes Quintil","","","",""
"9","2015","46-65","2","","","",""
"9","2015","46-65","3","","","",""
"9","2015","46-65","4","","","",""
"9","2015","46-65","5 Einkommensstärkstes Quintil","","","",""
"9","2015","66","1 Einkommensschwächstes Quintil","","","",""
"9","2015","66","2","","","",""
"9","2015","66","3","","","",""
"9","2015","66","4","","","",""
"9","2015","66","5 Einkommensstärkstes Quintil","","","",""
"10","2015","17-29","1 Einkommensschwächstes Quintil","1","","",""
"10","2015","17-29","2","","","",""
"10","2015","17-29","3","","","",""
"10","2015","17-29","4","","","",""
"10","2015","17-29","5 Einkommensstärkstes Quintil","","","",""
"10","2015","30-45","1 Einkommensschwächstes Quintil","","","",""
