"ple0055","year","age_gr","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"25","2016","17-34","Hessen","","","",""
"25","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"25","2016","17-34","Baden-Wuerttemberg","","","",""
"25","2016","17-34","Bayern","","","",""
"25","2016","17-34","Saarland","","","",""
"25","2016","17-34","Berlin","","","",""
"25","2016","17-34","Brandenburg","","","",""
"25","2016","17-34","Mecklenburg-Vorpommern","","","",""
"25","2016","17-34","Sachsen","","","",""
"25","2016","17-34","Sachsen-Anhalt","","","",""
"25","2016","17-34","Thueringen","","","",""
"25","2016","35-65","Schleswig-Holstein","","","",""
"25","2016","35-65","Hamburg","","","",""
"25","2016","35-65","Niedersachsen","","","",""
"25","2016","35-65","Bremen","","","",""
"25","2016","35-65","Nordrhein-Westfalen","","","",""
"25","2016","35-65","Hessen","","","",""
"25","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"25","2016","35-65","Baden-Wuerttemberg","","","",""
"25","2016","35-65","Bayern","","","",""
"25","2016","35-65","Saarland","","","",""
"25","2016","35-65","Berlin","","","",""
"25","2016","35-65","Brandenburg","","","",""
"25","2016","35-65","Mecklenburg-Vorpommern","","","",""
"25","2016","35-65","Sachsen","","","",""
"25","2016","35-65","Sachsen-Anhalt","","","",""
"25","2016","35-65","Thueringen","","","",""
"25","2016","66 +","Schleswig-Holstein","","","",""
"25","2016","66 +","Hamburg","","","",""
"25","2016","66 +","Niedersachsen","","","",""
"25","2016","66 +","Bremen","","","",""
"25","2016","66 +","Nordrhein-Westfalen","","","",""
"25","2016","66 +","Hessen","","","",""
"25","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"25","2016","66 +","Baden-Wuerttemberg","","","",""
"25","2016","66 +","Bayern","","","",""
"25","2016","66 +","Saarland","","","",""
"25","2016","66 +","Berlin","","","",""
"25","2016","66 +","Brandenburg","","","",""
"25","2016","66 +","Mecklenburg-Vorpommern","","","",""
"25","2016","66 +","Sachsen","","","",""
"25","2016","66 +","Sachsen-Anhalt","","","",""
"25","2016","66 +","Thueringen","","","",""
"26","2016","17-34","Schleswig-Holstein","","","",""
"26","2016","17-34","Hamburg","","","",""
"26","2016","17-34","Niedersachsen","","","",""
"26","2016","17-34","Bremen","","","",""
"26","2016","17-34","Nordrhein-Westfalen","","","",""
"26","2016","17-34","Hessen","","","",""
"26","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"26","2016","17-34","Baden-Wuerttemberg","","","",""
"26","2016","17-34","Bayern","","","",""
"26","2016","17-34","Saarland","","","",""
"26","2016","17-34","Berlin","","","",""
"26","2016","17-34","Brandenburg","","","",""
"26","2016","17-34","Mecklenburg-Vorpommern","","","",""
"26","2016","17-34","Sachsen","","","",""
"26","2016","17-34","Sachsen-Anhalt","","","",""
"26","2016","17-34","Thueringen","","","",""
"26","2016","35-65","Schleswig-Holstein","","","",""
"26","2016","35-65","Hamburg","","","",""
"26","2016","35-65","Niedersachsen","","","",""
"26","2016","35-65","Bremen","","","",""
"26","2016","35-65","Nordrhein-Westfalen","","","",""
"26","2016","35-65","Hessen","","","",""
"26","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"26","2016","35-65","Baden-Wuerttemberg","","","",""
"26","2016","35-65","Bayern","","","",""
"26","2016","35-65","Saarland","","","",""
"26","2016","35-65","Berlin","","","",""
"26","2016","35-65","Brandenburg","","","",""
"26","2016","35-65","Mecklenburg-Vorpommern","","","",""
"26","2016","35-65","Sachsen","","","",""
"26","2016","35-65","Sachsen-Anhalt","","","",""
"26","2016","35-65","Thueringen","","","",""
"26","2016","66 +","Schleswig-Holstein","","","",""
"26","2016","66 +","Hamburg","","","",""
"26","2016","66 +","Niedersachsen","","","",""
"26","2016","66 +","Bremen","","","",""
"26","2016","66 +","Nordrhein-Westfalen","","","",""
"26","2016","66 +","Hessen","","","",""
"26","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"26","2016","66 +","Baden-Wuerttemberg","","","",""
"26","2016","66 +","Bayern","","","",""
"26","2016","66 +","Saarland","","","",""
"26","2016","66 +","Berlin","","","",""
"26","2016","66 +","Brandenburg","","","",""
"26","2016","66 +","Mecklenburg-Vorpommern","","","",""
"26","2016","66 +","Sachsen","","","",""
"26","2016","66 +","Sachsen-Anhalt","","","",""
"26","2016","66 +","Thueringen","","","",""
"27","2016","17-34","Schleswig-Holstein","","","",""
"27","2016","17-34","Hamburg","","","",""
"27","2016","17-34","Niedersachsen","","","",""
"27","2016","17-34","Bremen","","","",""
"27","2016","17-34","Nordrhein-Westfalen","","","",""
"27","2016","17-34","Hessen","","","",""
"27","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"27","2016","17-34","Baden-Wuerttemberg","","","",""
"27","2016","17-34","Bayern","","","",""
"27","2016","17-34","Saarland","","","",""
"27","2016","17-34","Berlin","","","",""
"27","2016","17-34","Brandenburg","","","",""
"27","2016","17-34","Mecklenburg-Vorpommern","","","",""
"27","2016","17-34","Sachsen","","","",""
"27","2016","17-34","Sachsen-Anhalt","","","",""
"27","2016","17-34","Thueringen","","","",""
"27","2016","35-65","Schleswig-Holstein","","","",""
"27","2016","35-65","Hamburg","","","",""
"27","2016","35-65","Niedersachsen","","","",""
"27","2016","35-65","Bremen","","","",""
"27","2016","35-65","Nordrhein-Westfalen","","","",""
"27","2016","35-65","Hessen","","","",""
"27","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"27","2016","35-65","Baden-Wuerttemberg","","","",""
"27","2016","35-65","Bayern","","","",""
"27","2016","35-65","Saarland","","","",""
"27","2016","35-65","Berlin","","","",""
"27","2016","35-65","Brandenburg","","","",""
"27","2016","35-65","Mecklenburg-Vorpommern","","","",""
"27","2016","35-65","Sachsen","","","",""
"27","2016","35-65","Sachsen-Anhalt","","","",""
"27","2016","35-65","Thueringen","","","",""
"27","2016","66 +","Schleswig-Holstein","","","",""
"27","2016","66 +","Hamburg","","","",""
"27","2016","66 +","Niedersachsen","","","",""
"27","2016","66 +","Bremen","","","",""
"27","2016","66 +","Nordrhein-Westfalen","","","",""
"27","2016","66 +","Hessen","","","",""
"27","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"27","2016","66 +","Baden-Wuerttemberg","","","",""
"27","2016","66 +","Bayern","","","",""
"27","2016","66 +","Saarland","","","",""
"27","2016","66 +","Berlin","","","",""
"27","2016","66 +","Brandenburg","","","",""
"27","2016","66 +","Mecklenburg-Vorpommern","","","",""
"27","2016","66 +","Sachsen","","","",""
"27","2016","66 +","Sachsen-Anhalt","","","",""
"27","2016","66 +","Thueringen","","","",""
"28","2016","17-34","Schleswig-Holstein","","","",""
"28","2016","17-34","Hamburg","","","",""
"28","2016","17-34","Niedersachsen","","","",""
"28","2016","17-34","Bremen","","","",""
"28","2016","17-34","Nordrhein-Westfalen","","","",""
"28","2016","17-34","Hessen","","","",""
"28","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"28","2016","17-34","Baden-Wuerttemberg","","","",""
"28","2016","17-34","Bayern","","","",""
"28","2016","17-34","Saarland","","","",""
"28","2016","17-34","Berlin","","","",""
"28","2016","17-34","Brandenburg","","","",""
"28","2016","17-34","Mecklenburg-Vorpommern","","","",""
"28","2016","17-34","Sachsen","","","",""
"28","2016","17-34","Sachsen-Anhalt","","","",""
"28","2016","17-34","Thueringen","","","",""
"28","2016","35-65","Schleswig-Holstein","","","",""
"28","2016","35-65","Hamburg","","","",""
"28","2016","35-65","Niedersachsen","","","",""
"28","2016","35-65","Bremen","","","",""
"28","2016","35-65","Nordrhein-Westfalen","","","",""
"28","2016","35-65","Hessen","","","",""
"28","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"28","2016","35-65","Baden-Wuerttemberg","","","",""
"28","2016","35-65","Bayern","","","",""
"28","2016","35-65","Saarland","","","",""
"28","2016","35-65","Berlin","","","",""
"28","2016","35-65","Brandenburg","","","",""
"28","2016","35-65","Mecklenburg-Vorpommern","","","",""
"28","2016","35-65","Sachsen","","","",""
"28","2016","35-65","Sachsen-Anhalt","","","",""
"28","2016","35-65","Thueringen","","","",""
"28","2016","66 +","Schleswig-Holstein","","","",""
"28","2016","66 +","Hamburg","","","",""
"28","2016","66 +","Niedersachsen","","","",""
"28","2016","66 +","Bremen","","","",""
"28","2016","66 +","Nordrhein-Westfalen","","","",""
"28","2016","66 +","Hessen","","","",""
"28","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"28","2016","66 +","Baden-Wuerttemberg","","","",""
"28","2016","66 +","Bayern","","","",""
"28","2016","66 +","Saarland","","","",""
"28","2016","66 +","Berlin","","","",""
"28","2016","66 +","Brandenburg","","","",""
"28","2016","66 +","Mecklenburg-Vorpommern","","","",""
"28","2016","66 +","Sachsen","","","",""
"28","2016","66 +","Sachsen-Anhalt","","","",""
"28","2016","66 +","Thueringen","","","",""
"30","2016","17-34","Schleswig-Holstein","","","",""
"30","2016","17-34","Hamburg","","","",""
"30","2016","17-34","Niedersachsen","","","",""
"30","2016","17-34","Bremen","","","",""
"30","2016","17-34","Nordrhein-Westfalen","","","",""
"30","2016","17-34","Hessen","","","",""
"30","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"30","2016","17-34","Baden-Wuerttemberg","","","",""
"30","2016","17-34","Bayern","","","",""
"30","2016","17-34","Saarland","","","",""
"30","2016","17-34","Berlin","","","",""
"30","2016","17-34","Brandenburg","","","",""
"30","2016","17-34","Mecklenburg-Vorpommern","","","",""
"30","2016","17-34","Sachsen","","","",""
"30","2016","17-34","Sachsen-Anhalt","","","",""
"30","2016","17-34","Thueringen","","","",""
"30","2016","35-65","Schleswig-Holstein","","","",""
"30","2016","35-65","Hamburg","","","",""
"30","2016","35-65","Niedersachsen","","","",""
"30","2016","35-65","Bremen","","","",""
"30","2016","35-65","Nordrhein-Westfalen","","","",""
"30","2016","35-65","Hessen","","","",""
"30","2016","35-65","Rheinland-Pfalz,Saarland","1","","",""
"30","2016","35-65","Baden-Wuerttemberg","","","",""
"30","2016","35-65","Bayern","","","",""
"30","2016","35-65","Saarland","","","",""
"30","2016","35-65","Berlin","","","",""
"30","2016","35-65","Brandenburg","","","",""
"30","2016","35-65","Mecklenburg-Vorpommern","","","",""
"30","2016","35-65","Sachsen","","","",""
"30","2016","35-65","Sachsen-Anhalt","","","",""
"30","2016","35-65","Thueringen","","","",""
"30","2016","66 +","Schleswig-Holstein","","","",""
"30","2016","66 +","Hamburg","","","",""
"30","2016","66 +","Niedersachsen","","","",""
"30","2016","66 +","Bremen","","","",""
"30","2016","66 +","Nordrhein-Westfalen","","","",""
"30","2016","66 +","Hessen","","","",""
"30","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"30","2016","66 +","Baden-Wuerttemberg","","","",""
"30","2016","66 +","Bayern","","","",""
"30","2016","66 +","Saarland","","","",""
"30","2016","66 +","Berlin","","","",""
"30","2016","66 +","Brandenburg","","","",""
"30","2016","66 +","Mecklenburg-Vorpommern","","","",""
"30","2016","66 +","Sachsen","","","",""
"30","2016","66 +","Sachsen-Anhalt","","","",""
"30","2016","66 +","Thueringen","","","",""
"31","2016","17-34","Schleswig-Holstein","","","",""
"31","2016","17-34","Hamburg","","","",""
"31","2016","17-34","Niedersachsen","","","",""
"31","2016","17-34","Bremen","","","",""
"31","2016","17-34","Nordrhein-Westfalen","","","",""
"31","2016","17-34","Hessen","","","",""
"31","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"31","2016","17-34","Baden-Wuerttemberg","","","",""
"31","2016","17-34","Bayern","","","",""
"31","2016","17-34","Saarland","","","",""
"31","2016","17-34","Berlin","","","",""
"31","2016","17-34","Brandenburg","","","",""
"31","2016","17-34","Mecklenburg-Vorpommern","","","",""
"31","2016","17-34","Sachsen","","","",""
"31","2016","17-34","Sachsen-Anhalt","","","",""
"31","2016","17-34","Thueringen","","","",""
"31","2016","35-65","Schleswig-Holstein","","","",""
"31","2016","35-65","Hamburg","","","",""
"31","2016","35-65","Niedersachsen","","","",""
"31","2016","35-65","Bremen","","","",""
"31","2016","35-65","Nordrhein-Westfalen","","","",""
"31","2016","35-65","Hessen","","","",""
"31","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"31","2016","35-65","Baden-Wuerttemberg","","","",""
"31","2016","35-65","Bayern","","","",""
"31","2016","35-65","Saarland","","","",""
"31","2016","35-65","Berlin","","","",""
"31","2016","35-65","Brandenburg","","","",""
"31","2016","35-65","Mecklenburg-Vorpommern","","","",""
"31","2016","35-65","Sachsen","","","",""
"31","2016","35-65","Sachsen-Anhalt","","","",""
"31","2016","35-65","Thueringen","","","",""
"31","2016","66 +","Schleswig-Holstein","","","",""
"31","2016","66 +","Hamburg","","","",""
"31","2016","66 +","Niedersachsen","","","",""
"31","2016","66 +","Bremen","","","",""
"31","2016","66 +","Nordrhein-Westfalen","","","",""
"31","2016","66 +","Hessen","","","",""
"31","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"31","2016","66 +","Baden-Wuerttemberg","","","",""
"31","2016","66 +","Bayern","","","",""
"31","2016","66 +","Saarland","","","",""
"31","2016","66 +","Berlin","","","",""
"31","2016","66 +","Brandenburg","","","",""
"31","2016","66 +","Mecklenburg-Vorpommern","","","",""
"31","2016","66 +","Sachsen","","","",""
"31","2016","66 +","Sachsen-Anhalt","","","",""
"31","2016","66 +","Thueringen","","","",""
"32","2016","17-34","Schleswig-Holstein","","","",""
"32","2016","17-34","Hamburg","","","",""
"32","2016","17-34","Niedersachsen","","","",""
"32","2016","17-34","Bremen","","","",""
"32","2016","17-34","Nordrhein-Westfalen","","","",""
"32","2016","17-34","Hessen","","","",""
"32","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"32","2016","17-34","Baden-Wuerttemberg","","","",""
"32","2016","17-34","Bayern","","","",""
"32","2016","17-34","Saarland","","","",""
"32","2016","17-34","Berlin","","","",""
"32","2016","17-34","Brandenburg","","","",""
"32","2016","17-34","Mecklenburg-Vorpommern","","","",""
"32","2016","17-34","Sachsen","","","",""
"32","2016","17-34","Sachsen-Anhalt","","","",""
"32","2016","17-34","Thueringen","","","",""
"32","2016","35-65","Schleswig-Holstein","","","",""
"32","2016","35-65","Hamburg","","","",""
"32","2016","35-65","Niedersachsen","","","",""
"32","2016","35-65","Bremen","","","",""
"32","2016","35-65","Nordrhein-Westfalen","","","",""
"32","2016","35-65","Hessen","","","",""
"32","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"32","2016","35-65","Baden-Wuerttemberg","","","",""
"32","2016","35-65","Bayern","","","",""
"32","2016","35-65","Saarland","","","",""
"32","2016","35-65","Berlin","","","",""
"32","2016","35-65","Brandenburg","","","",""
"32","2016","35-65","Mecklenburg-Vorpommern","","","",""
"32","2016","35-65","Sachsen","","","",""
"32","2016","35-65","Sachsen-Anhalt","","","",""
"32","2016","35-65","Thueringen","","","",""
"32","2016","66 +","Schleswig-Holstein","","","",""
"32","2016","66 +","Hamburg","","","",""
"32","2016","66 +","Niedersachsen","","","",""
"32","2016","66 +","Bremen","","","",""
"32","2016","66 +","Nordrhein-Westfalen","","","",""
"32","2016","66 +","Hessen","","","",""
"32","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"32","2016","66 +","Baden-Wuerttemberg","","","",""
"32","2016","66 +","Bayern","","","",""
"32","2016","66 +","Saarland","","","",""
"32","2016","66 +","Berlin","","","",""
"32","2016","66 +","Brandenburg","","","",""
"32","2016","66 +","Mecklenburg-Vorpommern","","","",""
"32","2016","66 +","Sachsen","","","",""
"32","2016","66 +","Sachsen-Anhalt","","","",""
"32","2016","66 +","Thueringen","","","",""
"35","2016","17-34","Schleswig-Holstein","","","",""
"35","2016","17-34","Hamburg","","","",""
"35","2016","17-34","Niedersachsen","","","",""
"35","2016","17-34","Bremen","","","",""
"35","2016","17-34","Nordrhein-Westfalen","","","",""
"35","2016","17-34","Hessen","","","",""
"35","2016","17-34","Rheinland-Pfalz,Saarland","","","",""
"35","2016","17-34","Baden-Wuerttemberg","","","",""
"35","2016","17-34","Bayern","","","",""
"35","2016","17-34","Saarland","","","",""
"35","2016","17-34","Berlin","","","",""
"35","2016","17-34","Brandenburg","","","",""
"35","2016","17-34","Mecklenburg-Vorpommern","","","",""
"35","2016","17-34","Sachsen","","","",""
"35","2016","17-34","Sachsen-Anhalt","","","",""
"35","2016","17-34","Thueringen","","","",""
"35","2016","35-65","Schleswig-Holstein","","","",""
"35","2016","35-65","Hamburg","","","",""
"35","2016","35-65","Niedersachsen","","","",""
"35","2016","35-65","Bremen","","","",""
"35","2016","35-65","Nordrhein-Westfalen","","","",""
"35","2016","35-65","Hessen","","","",""
"35","2016","35-65","Rheinland-Pfalz,Saarland","","","",""
"35","2016","35-65","Baden-Wuerttemberg","","","",""
"35","2016","35-65","Bayern","","","",""
"35","2016","35-65","Saarland","","","",""
"35","2016","35-65","Berlin","","","",""
"35","2016","35-65","Brandenburg","","","",""
"35","2016","35-65","Mecklenburg-Vorpommern","","","",""
"35","2016","35-65","Sachsen","","","",""
"35","2016","35-65","Sachsen-Anhalt","","","",""
"35","2016","35-65","Thueringen","","","",""
"35","2016","66 +","Schleswig-Holstein","","","",""
"35","2016","66 +","Hamburg","","","",""
"35","2016","66 +","Niedersachsen","","","",""
"35","2016","66 +","Bremen","","","",""
"35","2016","66 +","Nordrhein-Westfalen","","","",""
"35","2016","66 +","Hessen","","","",""
"35","2016","66 +","Rheinland-Pfalz,Saarland","","","",""
"35","2016","66 +","Baden-Wuerttemberg","","","",""
"35","2016","66 +","Bayern","","","",""
