"ple0055","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"30","2017","35-65","Ostdeutschland","","","",""
"30","2017","66 +","Westdeutschland","","","",""
"30","2017","66 +","Ostdeutschland","","","",""
"31","2017","17-34","Westdeutschland","","","",""
"31","2017","17-34","Ostdeutschland","","","",""
"31","2017","35-65","Westdeutschland","","","",""
"31","2017","35-65","Ostdeutschland","","","",""
"31","2017","66 +","Westdeutschland","","","",""
"31","2017","66 +","Ostdeutschland","","","",""
"32","2017","17-34","Westdeutschland","","","",""
"32","2017","17-34","Ostdeutschland","","","",""
"32","2017","35-65","Westdeutschland","","","",""
"32","2017","35-65","Ostdeutschland","","","",""
"32","2017","66 +","Westdeutschland","","","",""
"32","2017","66 +","Ostdeutschland","","","",""
"35","2017","17-34","Westdeutschland","","","",""
"35","2017","17-34","Ostdeutschland","","","",""
"35","2017","35-65","Westdeutschland","","","",""
"35","2017","35-65","Ostdeutschland","","","",""
"35","2017","66 +","Westdeutschland","","","",""
"35","2017","66 +","Ostdeutschland","","","",""
"36","2017","17-34","Westdeutschland","","","",""
"36","2017","17-34","Ostdeutschland","","","",""
"36","2017","35-65","Westdeutschland","","","",""
"36","2017","35-65","Ostdeutschland","","","",""
"36","2017","66 +","Westdeutschland","","","",""
"36","2017","66 +","Ostdeutschland","","","",""
"40","2017","17-34","Westdeutschland","","","",""
"40","2017","17-34","Ostdeutschland","","","",""
"40","2017","35-65","Westdeutschland","","","",""
"40","2017","35-65","Ostdeutschland","","","",""
"40","2017","66 +","Westdeutschland","","","",""
"40","2017","66 +","Ostdeutschland","","","",""
"42","2017","17-34","Westdeutschland","","","",""
"42","2017","17-34","Ostdeutschland","","","",""
"42","2017","35-65","Westdeutschland","","","",""
"42","2017","35-65","Ostdeutschland","","","",""
"42","2017","66 +","Westdeutschland","","","",""
"42","2017","66 +","Ostdeutschland","","","",""
"45","2017","17-34","Westdeutschland","","","",""
"45","2017","17-34","Ostdeutschland","","","",""
"45","2017","35-65","Westdeutschland","","","",""
"45","2017","35-65","Ostdeutschland","","","",""
"45","2017","66 +","Westdeutschland","","","",""
"45","2017","66 +","Ostdeutschland","","","",""
"48","2017","17-34","Westdeutschland","","","",""
"48","2017","17-34","Ostdeutschland","","","",""
"48","2017","35-65","Westdeutschland","","","",""
"48","2017","35-65","Ostdeutschland","","","",""
"48","2017","66 +","Westdeutschland","","","",""
"48","2017","66 +","Ostdeutschland","","","",""
"50","2017","17-34","Westdeutschland","","","",""
"50","2017","17-34","Ostdeutschland","","","",""
"50","2017","35-65","Westdeutschland","","","",""
"50","2017","35-65","Ostdeutschland","","","",""
"50","2017","66 +","Westdeutschland","","","",""
"50","2017","66 +","Ostdeutschland","","","",""
"51","2017","17-34","Westdeutschland","","","",""
"51","2017","17-34","Ostdeutschland","","","",""
"51","2017","35-65","Westdeutschland","","","",""
"51","2017","35-65","Ostdeutschland","","","",""
"51","2017","66 +","Westdeutschland","","","",""
"51","2017","66 +","Ostdeutschland","","","",""
"64","2017","17-34","Westdeutschland","","","",""
"64","2017","17-34","Ostdeutschland","","","",""
"64","2017","35-65","Westdeutschland","","","",""
"64","2017","35-65","Ostdeutschland","","","",""
"64","2017","66 +","Westdeutschland","","","",""
"64","2017","66 +","Ostdeutschland","","","",""
"65","2017","17-34","Westdeutschland","","","",""
"65","2017","17-34","Ostdeutschland","","","",""
"65","2017","35-65","Westdeutschland","","","",""
"65","2017","35-65","Ostdeutschland","","","",""
"65","2017","66 +","Westdeutschland","","","",""
"65","2017","66 +","Ostdeutschland","","","",""
"90","2017","17-34","Westdeutschland","","","",""
"90","2017","17-34","Ostdeutschland","","","",""
"90","2017","35-65","Westdeutschland","","","",""
"90","2017","35-65","Ostdeutschland","","","",""
"90","2017","66 +","Westdeutschland","","","",""
"90","2017","66 +","Ostdeutschland","","","",""
"98","2017","17-34","Westdeutschland","","","",""
"98","2017","17-34","Ostdeutschland","","","",""
"98","2017","35-65","Westdeutschland","","","",""
"98","2017","35-65","Ostdeutschland","","","",""
"98","2017","66 +","Westdeutschland","","","",""
"98","2017","66 +","Ostdeutschland","","","",""
"100","2017","17-34","Westdeutschland","","","",""
"100","2017","17-34","Ostdeutschland","","","",""
"100","2017","35-65","Westdeutschland","","","",""
"100","2017","35-65","Ostdeutschland","","","",""
"100","2017","66 +","Westdeutschland","","","",""
"100","2017","66 +","Ostdeutschland","","","",""
"0","2018","17-34","Westdeutschland","","","",""
"0","2018","17-34","Ostdeutschland","","","",""
"0","2018","35-65","Westdeutschland","","","",""
"0","2018","35-65","Ostdeutschland","","","",""
"0","2018","66 +","Westdeutschland","","","",""
"0","2018","66 +","Ostdeutschland","","","",""
"1","2018","17-34","Westdeutschland","439","0.863342066333088","0.833531386582993","0.893152746083183"
"1","2018","17-34","Ostdeutschland","110","0.81217750055011","0.745295119148041","0.879059881952178"
"1","2018","35-65","Westdeutschland","1019","0.79240110664068","0.770361974111109","0.81444023917025"
"1","2018","35-65","Ostdeutschland","311","0.752291325043076","0.709393336848097","0.795189313238054"
"1","2018","66 +","Westdeutschland","515","0.687731289822235","0.65478436222135","0.720678217423119"
"1","2018","66 +","Ostdeutschland","177","0.699135907512363","0.644328667251048","0.753943147773679"
"2","2018","17-34","Westdeutschland","46","0.0814864859365517","0.0577427762824268","0.105230195590677"
"2","2018","17-34","Ostdeutschland","","","",""
"2","2018","35-65","Westdeutschland","185","0.14315425144433","0.124123195276092","0.162185307612568"
"2","2018","35-65","Ostdeutschland","52","0.191962579535149","0.15282469787539","0.231100461194909"
"2","2018","66 +","Westdeutschland","154","0.195083927385925","0.166911300751798","0.223256554020053"
"2","2018","66 +","Ostdeutschland","55","0.1712064162081","0.126191633366171","0.216221199050029"
"3","2018","17-34","Westdeutschland","","","",""
"3","2018","17-34","Ostdeutschland","","","",""
"3","2018","35-65","Westdeutschland","54","0.0371448029228399","0.0268684511711299","0.0474211546745499"
"3","2018","35-65","Ostdeutschland","","","",""
"3","2018","66 +","Westdeutschland","50","0.0716431454031836","0.0533079268328782","0.089978363973489"
"3","2018","66 +","Ostdeutschland","","","",""
"4","2018","17-34","Westdeutschland","","","",""
"4","2018","17-34","Ostdeutschland","","","",""
"4","2018","35-65","Westdeutschland","","","",""
"4","2018","35-65","Ostdeutschland","","","",""
"4","2018","66 +","Westdeutschland","","","",""
"4","2018","66 +","Ostdeutschland","","","",""
"5","2018","17-34","Westdeutschland","","","",""
"5","2018","17-34","Ostdeutschland","","","",""
"5","2018","35-65","Westdeutschland","","","",""
"5","2018","35-65","Ostdeutschland","","","",""
"5","2018","66 +","Westdeutschland","","","",""
"5","2018","66 +","Ostdeutschland","","","",""
"6","2018","17-34","Westdeutschland","","","",""
"6","2018","17-34","Ostdeutschland","","","",""
"6","2018","35-65","Westdeutschland","","","",""
"6","2018","35-65","Ostdeutschland","","","",""
"6","2018","66 +","Westdeutschland","","","",""
"6","2018","66 +","Ostdeutschland","","","",""
"7","2018","17-34","Westdeutschland","","","",""
"7","2018","17-34","Ostdeutschland","","","",""
"7","2018","35-65","Westdeutschland","","","",""
"7","2018","35-65","Ostdeutschland","","","",""
"7","2018","66 +","Westdeutschland","","","",""
"7","2018","66 +","Ostdeutschland","","","",""
"8","2018","17-34","Westdeutschland","","","",""
"8","2018","17-34","Ostdeutschland","","","",""
"8","2018","35-65","Westdeutschland","","","",""
"8","2018","35-65","Ostdeutschland","","","",""
"8","2018","66 +","Westdeutschland","","","",""
"8","2018","66 +","Ostdeutschland","","","",""
"9","2018","17-34","Westdeutschland","","","",""
"9","2018","17-34","Ostdeutschland","","","",""
"9","2018","35-65","Westdeutschland","","","",""
"9","2018","35-65","Ostdeutschland","","","",""
"9","2018","66 +","Westdeutschland","","","",""
"9","2018","66 +","Ostdeutschland","","","",""
"10","2018","17-34","Westdeutschland","","","",""
"10","2018","17-34","Ostdeutschland","","","",""
"10","2018","35-65","Westdeutschland","","","",""
"10","2018","35-65","Ostdeutschland","","","",""
"10","2018","66 +","Westdeutschland","","","",""
"10","2018","66 +","Ostdeutschland","","","",""
"11","2018","17-34","Westdeutschland","","","",""
"11","2018","17-34","Ostdeutschland","","","",""
"11","2018","35-65","Westdeutschland","","","",""
"11","2018","35-65","Ostdeutschland","","","",""
"11","2018","66 +","Westdeutschland","","","",""
"11","2018","66 +","Ostdeutschland","","","",""
"12","2018","17-34","Westdeutschland","","","",""
"12","2018","17-34","Ostdeutschland","","","",""
"12","2018","35-65","Westdeutschland","","","",""
"12","2018","35-65","Ostdeutschland","","","",""
"12","2018","66 +","Westdeutschland","","","",""
"12","2018","66 +","Ostdeutschland","","","",""
"13","2018","17-34","Westdeutschland","","","",""
"13","2018","17-34","Ostdeutschland","","","",""
"13","2018","35-65","Westdeutschland","","","",""
"13","2018","35-65","Ostdeutschland","","","",""
"13","2018","66 +","Westdeutschland","","","",""
"13","2018","66 +","Ostdeutschland","","","",""
"14","2018","17-34","Westdeutschland","","","",""
"14","2018","17-34","Ostdeutschland","","","",""
"14","2018","35-65","Westdeutschland","","","",""
"14","2018","35-65","Ostdeutschland","","","",""
"14","2018","66 +","Westdeutschland","","","",""
"14","2018","66 +","Ostdeutschland","","","",""
"15","2018","17-34","Westdeutschland","","","",""
"15","2018","17-34","Ostdeutschland","","","",""
"15","2018","35-65","Westdeutschland","","","",""
"15","2018","35-65","Ostdeutschland","","","",""
"15","2018","66 +","Westdeutschland","","","",""
"15","2018","66 +","Ostdeutschland","","","",""
"16","2018","17-34","Westdeutschland","","","",""
"16","2018","17-34","Ostdeutschland","","","",""
"16","2018","35-65","Westdeutschland","","","",""
"16","2018","35-65","Ostdeutschland","","","",""
"16","2018","66 +","Westdeutschland","","","",""
"16","2018","66 +","Ostdeutschland","","","",""
"17","2018","17-34","Westdeutschland","","","",""
"17","2018","17-34","Ostdeutschland","","","",""
"17","2018","35-65","Westdeutschland","","","",""
"17","2018","35-65","Ostdeutschland","","","",""
"17","2018","66 +","Westdeutschland","","","",""
"17","2018","66 +","Ostdeutschland","","","",""
"18","2018","17-34","Westdeutschland","","","",""
"18","2018","17-34","Ostdeutschland","","","",""
"18","2018","35-65","Westdeutschland","","","",""
"18","2018","35-65","Ostdeutschland","","","",""
"18","2018","66 +","Westdeutschland","","","",""
"18","2018","66 +","Ostdeutschland","","","",""
"19","2018","17-34","Westdeutschland","","","",""
"19","2018","17-34","Ostdeutschland","","","",""
"19","2018","35-65","Westdeutschland","","","",""
"19","2018","35-65","Ostdeutschland","","","",""
"19","2018","66 +","Westdeutschland","","","",""
"19","2018","66 +","Ostdeutschland","","","",""
"20","2018","17-34","Westdeutschland","","","",""
"20","2018","17-34","Ostdeutschland","","","",""
"20","2018","35-65","Westdeutschland","","","",""
"20","2018","35-65","Ostdeutschland","","","",""
"20","2018","66 +","Westdeutschland","","","",""
"20","2018","66 +","Ostdeutschland","","","",""
"21","2018","17-34","Westdeutschland","","","",""
"21","2018","17-34","Ostdeutschland","","","",""
"21","2018","35-65","Westdeutschland","","","",""
"21","2018","35-65","Ostdeutschland","","","",""
"21","2018","66 +","Westdeutschland","","","",""
"21","2018","66 +","Ostdeutschland","","","",""
"22","2018","17-34","Westdeutschland","","","",""
"22","2018","17-34","Ostdeutschland","","","",""
"22","2018","35-65","Westdeutschland","","","",""
"22","2018","35-65","Ostdeutschland","","","",""
"22","2018","66 +","Westdeutschland","","","",""
"22","2018","66 +","Ostdeutschland","","","",""
"23","2018","17-34","Westdeutschland","","","",""
"23","2018","17-34","Ostdeutschland","","","",""
"23","2018","35-65","Westdeutschland","","","",""
"23","2018","35-65","Ostdeutschland","","","",""
"23","2018","66 +","Westdeutschland","","","",""
"23","2018","66 +","Ostdeutschland","","","",""
"24","2018","17-34","Westdeutschland","","","",""
"24","2018","17-34","Ostdeutschland","","","",""
"24","2018","35-65","Westdeutschland","","","",""
"24","2018","35-65","Ostdeutschland","","","",""
"24","2018","66 +","Westdeutschland","","","",""
"24","2018","66 +","Ostdeutschland","","","",""
"25","2018","17-34","Westdeutschland","","","",""
"25","2018","17-34","Ostdeutschland","","","",""
"25","2018","35-65","Westdeutschland","","","",""
"25","2018","35-65","Ostdeutschland","","","",""
"25","2018","66 +","Westdeutschland","","","",""
"25","2018","66 +","Ostdeutschland","","","",""
"26","2018","17-34","Westdeutschland","","","",""
"26","2018","17-34","Ostdeutschland","","","",""
"26","2018","35-65","Westdeutschland","","","",""
"26","2018","35-65","Ostdeutschland","","","",""
"26","2018","66 +","Westdeutschland","","","",""
"26","2018","66 +","Ostdeutschland","","","",""
"27","2018","17-34","Westdeutschland","","","",""
"27","2018","17-34","Ostdeutschland","","","",""
"27","2018","35-65","Westdeutschland","","","",""
"27","2018","35-65","Ostdeutschland","","","",""
"27","2018","66 +","Westdeutschland","","","",""
"27","2018","66 +","Ostdeutschland","","","",""
"28","2018","17-34","Westdeutschland","","","",""
"28","2018","17-34","Ostdeutschland","","","",""
"28","2018","35-65","Westdeutschland","","","",""
"28","2018","35-65","Ostdeutschland","","","",""
"28","2018","66 +","Westdeutschland","","","",""
"28","2018","66 +","Ostdeutschland","","","",""
"30","2018","17-34","Westdeutschland","","","",""
"30","2018","17-34","Ostdeutschland","","","",""
"30","2018","35-65","Westdeutschland","","","",""
"30","2018","35-65","Ostdeutschland","","","",""
"30","2018","66 +","Westdeutschland","","","",""
"30","2018","66 +","Ostdeutschland","","","",""
"31","2018","17-34","Westdeutschland","","","",""
"31","2018","17-34","Ostdeutschland","","","",""
"31","2018","35-65","Westdeutschland","","","",""
"31","2018","35-65","Ostdeutschland","","","",""
"31","2018","66 +","Westdeutschland","","","",""
"31","2018","66 +","Ostdeutschland","","","",""
"32","2018","17-34","Westdeutschland","","","",""
"32","2018","17-34","Ostdeutschland","","","",""
"32","2018","35-65","Westdeutschland","","","",""
"32","2018","35-65","Ostdeutschland","","","",""
"32","2018","66 +","Westdeutschland","","","",""
"32","2018","66 +","Ostdeutschland","","","",""
"35","2018","17-34","Westdeutschland","","","",""
"35","2018","17-34","Ostdeutschland","","","",""
"35","2018","35-65","Westdeutschland","","","",""
"35","2018","35-65","Ostdeutschland","","","",""
"35","2018","66 +","Westdeutschland","","","",""
"35","2018","66 +","Ostdeutschland","","","",""
"36","2018","17-34","Westdeutschland","","","",""
"36","2018","17-34","Ostdeutschland","","","",""
"36","2018","35-65","Westdeutschland","","","",""
"36","2018","35-65","Ostdeutschland","","","",""
"36","2018","66 +","Westdeutschland","","","",""
"36","2018","66 +","Ostdeutschland","","","",""
"40","2018","17-34","Westdeutschland","","","",""
"40","2018","17-34","Ostdeutschland","","","",""
"40","2018","35-65","Westdeutschland","","","",""
"40","2018","35-65","Ostdeutschland","","","",""
"40","2018","66 +","Westdeutschland","","","",""
"40","2018","66 +","Ostdeutschland","","","",""
"42","2018","17-34","Westdeutschland","","","",""
"42","2018","17-34","Ostdeutschland","","","",""
"42","2018","35-65","Westdeutschland","","","",""
"42","2018","35-65","Ostdeutschland","","","",""
"42","2018","66 +","Westdeutschland","","","",""
"42","2018","66 +","Ostdeutschland","","","",""
"45","2018","17-34","Westdeutschland","","","",""
"45","2018","17-34","Ostdeutschland","","","",""
"45","2018","35-65","Westdeutschland","","","",""
"45","2018","35-65","Ostdeutschland","","","",""
"45","2018","66 +","Westdeutschland","","","",""
"45","2018","66 +","Ostdeutschland","","","",""
"48","2018","17-34","Westdeutschland","","","",""
"48","2018","17-34","Ostdeutschland","","","",""
"48","2018","35-65","Westdeutschland","","","",""
"48","2018","35-65","Ostdeutschland","","","",""
"48","2018","66 +","Westdeutschland","","","",""
"48","2018","66 +","Ostdeutschland","","","",""
"50","2018","17-34","Westdeutschland","","","",""
"50","2018","17-34","Ostdeutschland","","","",""
"50","2018","35-65","Westdeutschland","","","",""
"50","2018","35-65","Ostdeutschland","","","",""
"50","2018","66 +","Westdeutschland","","","",""
"50","2018","66 +","Ostdeutschland","","","",""
"51","2018","17-34","Westdeutschland","","","",""
"51","2018","17-34","Ostdeutschland","","","",""
"51","2018","35-65","Westdeutschland","","","",""
"51","2018","35-65","Ostdeutschland","","","",""
"51","2018","66 +","Westdeutschland","","","",""
"51","2018","66 +","Ostdeutschland","","","",""
"64","2018","17-34","Westdeutschland","","","",""
"64","2018","17-34","Ostdeutschland","","","",""
"64","2018","35-65","Westdeutschland","","","",""
"64","2018","35-65","Ostdeutschland","","","",""
"64","2018","66 +","Westdeutschland","","","",""
"64","2018","66 +","Ostdeutschland","","","",""
"65","2018","17-34","Westdeutschland","","","",""
"65","2018","17-34","Ostdeutschland","","","",""
"65","2018","35-65","Westdeutschland","","","",""
"65","2018","35-65","Ostdeutschland","","","",""
"65","2018","66 +","Westdeutschland","","","",""
"65","2018","66 +","Ostdeutschland","","","",""
"90","2018","17-34","Westdeutschland","","","",""
"90","2018","17-34","Ostdeutschland","","","",""
"90","2018","35-65","Westdeutschland","","","",""
"90","2018","35-65","Ostdeutschland","","","",""
"90","2018","66 +","Westdeutschland","","","",""
"90","2018","66 +","Ostdeutschland","","","",""
"98","2018","17-34","Westdeutschland","","","",""
"98","2018","17-34","Ostdeutschland","","","",""
"98","2018","35-65","Westdeutschland","","","",""
"98","2018","35-65","Ostdeutschland","","","",""
"98","2018","66 +","Westdeutschland","","","",""
"98","2018","66 +","Ostdeutschland","","","",""
"100","2018","17-34","Westdeutschland","","","",""
"100","2018","17-34","Ostdeutschland","","","",""
"100","2018","35-65","Westdeutschland","","","",""
"100","2018","35-65","Ostdeutschland","","","",""
"100","2018","66 +","Westdeutschland","","","",""
"100","2018","66 +","Ostdeutschland","","","",""
"0","2019","17-34","Westdeutschland","","","",""
"0","2019","17-34","Ostdeutschland","","","",""
"0","2019","35-65","Westdeutschland","","","",""
"0","2019","35-65","Ostdeutschland","","","",""
"0","2019","66 +","Westdeutschland","","","",""
"0","2019","66 +","Ostdeutschland","","","",""
"1","2019","17-34","Westdeutschland","406","0.865515184006044","0.835025738582263","0.896004629429825"
"1","2019","17-34","Ostdeutschland","80","0.741359928127177","0.655535572557301","0.827184283697052"
"1","2019","35-65","Westdeutschland","1088","0.783998128181427","0.762411159964512","0.805585096398341"
"1","2019","35-65","Ostdeutschland","281","0.738955353739609","0.694263575868112","0.783647131611106"
"1","2019","66 +","Westdeutschland","538","0.68999393349977","0.657305609524319","0.722682257475222"
"1","2019","66 +","Ostdeutschland","209","0.679154869397271","0.625054876247299","0.733254862547242"
"2","2019","17-34","Westdeutschland","52","0.107701896942866","0.0799979138202518","0.13540588006548"
"2","2019","17-34","Ostdeutschland","","","",""
"2","2019","35-65","Westdeutschland","214","0.155199871368869","0.136205363492262","0.174194379245476"
"2","2019","35-65","Ostdeutschland","55","0.158126552906334","0.120999802020495","0.195253303792173"
"2","2019","66 +","Westdeutschland","159","0.195394715758413","0.16737054512738","0.223418886389447"
"2","2019","66 +","Ostdeutschland","46","0.169906682497374","0.126382185238791","0.213431179755957"
"3","2019","17-34","Westdeutschland","","","",""
"3","2019","17-34","Ostdeutschland","","","",""
"3","2019","35-65","Westdeutschland","53","0.0348767848227091","0.0252525771881334","0.0445009924572848"
"3","2019","35-65","Ostdeutschland","","","",""
"3","2019","66 +","Westdeutschland","39","0.064564306627942","0.0471947738942509","0.0819338393616331"
"3","2019","66 +","Ostdeutschland","","","",""
"4","2019","17-34","Westdeutschland","","","",""
"4","2019","17-34","Ostdeutschland","","","",""
"4","2019","35-65","Westdeutschland","","","",""
"4","2019","35-65","Ostdeutschland","","","",""
"4","2019","66 +","Westdeutschland","","","",""
"4","2019","66 +","Ostdeutschland","","","",""
"5","2019","17-34","Westdeutschland","","","",""
"5","2019","17-34","Ostdeutschland","","","",""
"5","2019","35-65","Westdeutschland","","","",""
"5","2019","35-65","Ostdeutschland","","","",""
"5","2019","66 +","Westdeutschland","","","",""
"5","2019","66 +","Ostdeutschland","","","",""
"6","2019","17-34","Westdeutschland","","","",""
"6","2019","17-34","Ostdeutschland","","","",""
"6","2019","35-65","Westdeutschland","","","",""
"6","2019","35-65","Ostdeutschland","","","",""
"6","2019","66 +","Westdeutschland","","","",""
"6","2019","66 +","Ostdeutschland","","","",""
"7","2019","17-34","Westdeutschland","","","",""
"7","2019","17-34","Ostdeutschland","","","",""
"7","2019","35-65","Westdeutschland","","","",""
"7","2019","35-65","Ostdeutschland","","","",""
"7","2019","66 +","Westdeutschland","","","",""
"7","2019","66 +","Ostdeutschland","","","",""
"8","2019","17-34","Westdeutschland","","","",""
"8","2019","17-34","Ostdeutschland","","","",""
"8","2019","35-65","Westdeutschland","","","",""
"8","2019","35-65","Ostdeutschland","","","",""
"8","2019","66 +","Westdeutschland","","","",""
"8","2019","66 +","Ostdeutschland","","","",""
"9","2019","17-34","Westdeutschland","","","",""
"9","2019","17-34","Ostdeutschland","","","",""
"9","2019","35-65","Westdeutschland","","","",""
"9","2019","35-65","Ostdeutschland","","","",""
"9","2019","66 +","Westdeutschland","","","",""
"9","2019","66 +","Ostdeutschland","","","",""
"10","2019","17-34","Westdeutschland","","","",""
"10","2019","17-34","Ostdeutschland","","","",""
"10","2019","35-65","Westdeutschland","","","",""
"10","2019","35-65","Ostdeutschland","","","",""
"10","2019","66 +","Westdeutschland","","","",""
"10","2019","66 +","Ostdeutschland","","","",""
"11","2019","17-34","Westdeutschland","","","",""
"11","2019","17-34","Ostdeutschland","","","",""
"11","2019","35-65","Westdeutschland","","","",""
"11","2019","35-65","Ostdeutschland","","","",""
"11","2019","66 +","Westdeutschland","","","",""
"11","2019","66 +","Ostdeutschland","","","",""
"12","2019","17-34","Westdeutschland","","","",""
"12","2019","17-34","Ostdeutschland","","","",""
"12","2019","35-65","Westdeutschland","","","",""
"12","2019","35-65","Ostdeutschland","","","",""
"12","2019","66 +","Westdeutschland","","","",""
"12","2019","66 +","Ostdeutschland","","","",""
"13","2019","17-34","Westdeutschland","","","",""
"13","2019","17-34","Ostdeutschland","","","",""
"13","2019","35-65","Westdeutschland","","","",""
"13","2019","35-65","Ostdeutschland","","","",""
"13","2019","66 +","Westdeutschland","","","",""
"13","2019","66 +","Ostdeutschland","","","",""
"14","2019","17-34","Westdeutschland","","","",""
"14","2019","17-34","Ostdeutschland","","","",""
"14","2019","35-65","Westdeutschland","","","",""
"14","2019","35-65","Ostdeutschland","","","",""
"14","2019","66 +","Westdeutschland","","","",""
"14","2019","66 +","Ostdeutschland","","","",""
"15","2019","17-34","Westdeutschland","","","",""
"15","2019","17-34","Ostdeutschland","","","",""
"15","2019","35-65","Westdeutschland","","","",""
"15","2019","35-65","Ostdeutschland","","","",""
"15","2019","66 +","Westdeutschland","","","",""
"15","2019","66 +","Ostdeutschland","","","",""
"16","2019","17-34","Westdeutschland","","","",""
"16","2019","17-34","Ostdeutschland","","","",""
"16","2019","35-65","Westdeutschland","","","",""
"16","2019","35-65","Ostdeutschland","","","",""
"16","2019","66 +","Westdeutschland","","","",""
"16","2019","66 +","Ostdeutschland","","","",""
"17","2019","17-34","Westdeutschland","","","",""
"17","2019","17-34","Ostdeutschland","","","",""
"17","2019","35-65","Westdeutschland","","","",""
"17","2019","35-65","Ostdeutschland","","","",""
"17","2019","66 +","Westdeutschland","","","",""
"17","2019","66 +","Ostdeutschland","","","",""
"18","2019","17-34","Westdeutschland","","","",""
"18","2019","17-34","Ostdeutschland","","","",""
"18","2019","35-65","Westdeutschland","","","",""
"18","2019","35-65","Ostdeutschland","","","",""
"18","2019","66 +","Westdeutschland","","","",""
"18","2019","66 +","Ostdeutschland","","","",""
"19","2019","17-34","Westdeutschland","","","",""
"19","2019","17-34","Ostdeutschland","","","",""
"19","2019","35-65","Westdeutschland","","","",""
"19","2019","35-65","Ostdeutschland","","","",""
"19","2019","66 +","Westdeutschland","","","",""
"19","2019","66 +","Ostdeutschland","","","",""
"20","2019","17-34","Westdeutschland","","","",""
"20","2019","17-34","Ostdeutschland","","","",""
"20","2019","35-65","Westdeutschland","","","",""
"20","2019","35-65","Ostdeutschland","","","",""
"20","2019","66 +","Westdeutschland","","","",""
"20","2019","66 +","Ostdeutschland","","","",""
"21","2019","17-34","Westdeutschland","","","",""
"21","2019","17-34","Ostdeutschland","","","",""
"21","2019","35-65","Westdeutschland","","","",""
"21","2019","35-65","Ostdeutschland","","","",""
"21","2019","66 +","Westdeutschland","","","",""
"21","2019","66 +","Ostdeutschland","","","",""
"22","2019","17-34","Westdeutschland","","","",""
"22","2019","17-34","Ostdeutschland","","","",""
"22","2019","35-65","Westdeutschland","","","",""
"22","2019","35-65","Ostdeutschland","","","",""
"22","2019","66 +","Westdeutschland","","","",""
"22","2019","66 +","Ostdeutschland","","","",""
"23","2019","17-34","Westdeutschland","","","",""
"23","2019","17-34","Ostdeutschland","","","",""
"23","2019","35-65","Westdeutschland","","","",""
"23","2019","35-65","Ostdeutschland","","","",""
"23","2019","66 +","Westdeutschland","","","",""
"23","2019","66 +","Ostdeutschland","","","",""
"24","2019","17-34","Westdeutschland","","","",""
"24","2019","17-34","Ostdeutschland","","","",""
"24","2019","35-65","Westdeutschland","","","",""
"24","2019","35-65","Ostdeutschland","","","",""
"24","2019","66 +","Westdeutschland","","","",""
"24","2019","66 +","Ostdeutschland","","","",""
"25","2019","17-34","Westdeutschland","","","",""
"25","2019","17-34","Ostdeutschland","","","",""
"25","2019","35-65","Westdeutschland","","","",""
"25","2019","35-65","Ostdeutschland","","","",""
"25","2019","66 +","Westdeutschland","","","",""
"25","2019","66 +","Ostdeutschland","","","",""
"26","2019","17-34","Westdeutschland","","","",""
"26","2019","17-34","Ostdeutschland","","","",""
"26","2019","35-65","Westdeutschland","","","",""
"26","2019","35-65","Ostdeutschland","","","",""
"26","2019","66 +","Westdeutschland","","","",""
"26","2019","66 +","Ostdeutschland","","","",""
"27","2019","17-34","Westdeutschland","","","",""
"27","2019","17-34","Ostdeutschland","","","",""
"27","2019","35-65","Westdeutschland","","","",""
"27","2019","35-65","Ostdeutschland","","","",""
"27","2019","66 +","Westdeutschland","","","",""
"27","2019","66 +","Ostdeutschland","","","",""
"28","2019","17-34","Westdeutschland","","","",""
"28","2019","17-34","Ostdeutschland","","","",""
"28","2019","35-65","Westdeutschland","","","",""
"28","2019","35-65","Ostdeutschland","","","",""
"28","2019","66 +","Westdeutschland","","","",""
"28","2019","66 +","Ostdeutschland","","","",""
"30","2019","17-34","Westdeutschland","","","",""
"30","2019","17-34","Ostdeutschland","","","",""
"30","2019","35-65","Westdeutschland","","","",""
"30","2019","35-65","Ostdeutschland","","","",""
"30","2019","66 +","Westdeutschland","","","",""
"30","2019","66 +","Ostdeutschland","","","",""
"31","2019","17-34","Westdeutschland","","","",""
"31","2019","17-34","Ostdeutschland","","","",""
"31","2019","35-65","Westdeutschland","","","",""
"31","2019","35-65","Ostdeutschland","","","",""
"31","2019","66 +","Westdeutschland","","","",""
"31","2019","66 +","Ostdeutschland","","","",""
"32","2019","17-34","Westdeutschland","","","",""
"32","2019","17-34","Ostdeutschland","","","",""
"32","2019","35-65","Westdeutschland","","","",""
"32","2019","35-65","Ostdeutschland","","","",""
"32","2019","66 +","Westdeutschland","","","",""
"32","2019","66 +","Ostdeutschland","","","",""
"35","2019","17-34","Westdeutschland","","","",""
"35","2019","17-34","Ostdeutschland","","","",""
"35","2019","35-65","Westdeutschland","","","",""
"35","2019","35-65","Ostdeutschland","","","",""
"35","2019","66 +","Westdeutschland","","","",""
"35","2019","66 +","Ostdeutschland","","","",""
"36","2019","17-34","Westdeutschland","","","",""
"36","2019","17-34","Ostdeutschland","","","",""
"36","2019","35-65","Westdeutschland","","","",""
"36","2019","35-65","Ostdeutschland","","","",""
"36","2019","66 +","Westdeutschland","","","",""
"36","2019","66 +","Ostdeutschland","","","",""
"40","2019","17-34","Westdeutschland","","","",""
"40","2019","17-34","Ostdeutschland","","","",""
