"ple0055","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"64","2019","5 Einkommensstärkstes Quintil","weiblich","","","",""
"98","2019","1 Einkommensschwächstes Quintil","männlich","","","",""
"98","2019","1 Einkommensschwächstes Quintil","weiblich","","","",""
"98","2019","2","männlich","","","",""
"98","2019","2","weiblich","","","",""
"98","2019","3","männlich","","","",""
"98","2019","3","weiblich","","","",""
"98","2019","4","männlich","","","",""
"98","2019","4","weiblich","","","",""
"98","2019","5 Einkommensstärkstes Quintil","männlich","","","",""
"98","2019","5 Einkommensstärkstes Quintil","weiblich","","","",""
"100","2019","1 Einkommensschwächstes Quintil","männlich","","","",""
"100","2019","1 Einkommensschwächstes Quintil","weiblich","","","",""
"100","2019","2","männlich","","","",""
"100","2019","2","weiblich","","","",""
"100","2019","3","männlich","","","",""
"100","2019","3","weiblich","","","",""
"100","2019","4","männlich","","","",""
"100","2019","4","weiblich","","","",""
"100","2019","5 Einkommensstärkstes Quintil","männlich","","","",""
"100","2019","5 Einkommensstärkstes Quintil","weiblich","","","",""
"0","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"0","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"0","2020","2","männlich","","","",""
"0","2020","2","weiblich","","","",""
"0","2020","3","männlich","","","",""
"0","2020","3","weiblich","","","",""
"0","2020","4","männlich","","","",""
"0","2020","4","weiblich","","","",""
"0","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"0","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"1","2020","1 Einkommensschwächstes Quintil","männlich","166","0.599361255935854","0.538001184777446","0.660721327094261"
"1","2020","1 Einkommensschwächstes Quintil","weiblich","248","0.764569191008436","0.71953825794254","0.809600124074332"
"1","2020","2","männlich","170","0.676742776258216","0.616296422748057","0.737189129768375"
"1","2020","2","weiblich","198","0.702337676522915","0.648686295390963","0.755989057654866"
"1","2020","3","männlich","154","0.736119817979723","0.677343976170895","0.794895659788552"
"1","2020","3","weiblich","206","0.720779527145552","0.667757467430671","0.773801586860434"
"1","2020","4","männlich","273","0.752758773191137","0.70915314710883","0.796364399273444"
"1","2020","4","weiblich","348","0.709845967074187","0.668145707536233","0.75154622661214"
"1","2020","5 Einkommensstärkstes Quintil","männlich","405","0.727531279536182","0.690490018735188","0.764572540337176"
"1","2020","5 Einkommensstärkstes Quintil","weiblich","494","0.802514486373245","0.771127623084585","0.833901349661905"
"2","2020","1 Einkommensschwächstes Quintil","männlich","37","0.159688805096427","0.113819479049103","0.205558131143751"
"2","2020","1 Einkommensschwächstes Quintil","weiblich","51","0.137398154854878","0.10085832311295","0.173937986596806"
"2","2020","2","männlich","34","0.218025112522723","0.164662899061802","0.271387325983644"
"2","2020","2","weiblich","58","0.19593287752375","0.14935863503188","0.242507120015621"
"2","2020","3","männlich","34","0.153477271928793","0.105408551407476","0.20154599245011"
"2","2020","3","weiblich","46","0.159952939545962","0.1166288280122","0.203277051079723"
"2","2020","4","männlich","63","0.167947358764685","0.130162643010853","0.205732074518518"
"2","2020","4","weiblich","76","0.206015819662429","0.168853860420477","0.243177778904381"
"2","2020","5 Einkommensstärkstes Quintil","männlich","110","0.219816473074004","0.185363230231548","0.254269715916461"
"2","2020","5 Einkommensstärkstes Quintil","weiblich","83","0.13885050227527","0.111587928280297","0.166113076270243"
"3","2020","1 Einkommensschwächstes Quintil","männlich","22","","",""
"3","2020","1 Einkommensschwächstes Quintil","weiblich","15","","",""
"3","2020","2","männlich","9","","",""
"3","2020","2","weiblich","13","","",""
"3","2020","3","männlich","17","","",""
"3","2020","3","weiblich","12","","",""
"3","2020","4","männlich","30","0.0679519645254842","0.0425144704910007","0.0933894585599677"
"3","2020","4","weiblich","23","","",""
"3","2020","5 Einkommensstärkstes Quintil","männlich","29","","",""
"3","2020","5 Einkommensstärkstes Quintil","weiblich","22","","",""
"4","2020","1 Einkommensschwächstes Quintil","männlich","7","","",""
"4","2020","1 Einkommensschwächstes Quintil","weiblich","12","","",""
"4","2020","2","männlich","8","","",""
"4","2020","2","weiblich","3","","",""
"4","2020","3","männlich","7","","",""
"4","2020","3","weiblich","4","","",""
"4","2020","4","männlich","5","","",""
"4","2020","4","weiblich","6","","",""
"4","2020","5 Einkommensstärkstes Quintil","männlich","5","","",""
"4","2020","5 Einkommensstärkstes Quintil","weiblich","8","","",""
"5","2020","1 Einkommensschwächstes Quintil","männlich","2","","",""
"5","2020","1 Einkommensschwächstes Quintil","weiblich","3","","",""
"5","2020","2","männlich","2","","",""
"5","2020","2","weiblich","2","","",""
"5","2020","3","männlich","1","","",""
"5","2020","3","weiblich","5","","",""
"5","2020","4","männlich","3","","",""
"5","2020","4","weiblich","1","","",""
"5","2020","5 Einkommensstärkstes Quintil","männlich","2","","",""
"5","2020","5 Einkommensstärkstes Quintil","weiblich","5","","",""
"6","2020","1 Einkommensschwächstes Quintil","männlich","3","","",""
"6","2020","1 Einkommensschwächstes Quintil","weiblich","5","","",""
"6","2020","2","männlich","3","","",""
"6","2020","2","weiblich","1","","",""
"6","2020","3","männlich","1","","",""
"6","2020","3","weiblich","","","",""
"6","2020","4","männlich","","","",""
"6","2020","4","weiblich","","","",""
"6","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"6","2020","5 Einkommensstärkstes Quintil","weiblich","2","","",""
"7","2020","1 Einkommensschwächstes Quintil","männlich","2","","",""
"7","2020","1 Einkommensschwächstes Quintil","weiblich","2","","",""
"7","2020","2","männlich","2","","",""
"7","2020","2","weiblich","1","","",""
"7","2020","3","männlich","1","","",""
"7","2020","3","weiblich","","","",""
"7","2020","4","männlich","","","",""
"7","2020","4","weiblich","","","",""
"7","2020","5 Einkommensstärkstes Quintil","männlich","2","","",""
"7","2020","5 Einkommensstärkstes Quintil","weiblich","1","","",""
"8","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"8","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"8","2020","2","männlich","","","",""
"8","2020","2","weiblich","","","",""
"8","2020","3","männlich","","","",""
"8","2020","3","weiblich","","","",""
"8","2020","4","männlich","1","","",""
"8","2020","4","weiblich","","","",""
"8","2020","5 Einkommensstärkstes Quintil","männlich","1","","",""
"8","2020","5 Einkommensstärkstes Quintil","weiblich","2","","",""
"9","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"9","2020","1 Einkommensschwächstes Quintil","weiblich","1","","",""
"9","2020","2","männlich","","","",""
"9","2020","2","weiblich","","","",""
"9","2020","3","männlich","","","",""
"9","2020","3","weiblich","","","",""
"9","2020","4","männlich","","","",""
"9","2020","4","weiblich","","","",""
"9","2020","5 Einkommensstärkstes Quintil","männlich","1","","",""
"9","2020","5 Einkommensstärkstes Quintil","weiblich","1","","",""
"10","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"10","2020","1 Einkommensschwächstes Quintil","weiblich","2","","",""
"10","2020","2","männlich","","","",""
"10","2020","2","weiblich","1","","",""
"10","2020","3","männlich","1","","",""
"10","2020","3","weiblich","1","","",""
"10","2020","4","männlich","","","",""
"10","2020","4","weiblich","","","",""
"10","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"10","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"11","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"11","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"11","2020","2","männlich","","","",""
"11","2020","2","weiblich","","","",""
"11","2020","3","männlich","","","",""
"11","2020","3","weiblich","","","",""
"11","2020","4","männlich","","","",""
"11","2020","4","weiblich","","","",""
"11","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"11","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"12","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"12","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"12","2020","2","männlich","","","",""
"12","2020","2","weiblich","","","",""
"12","2020","3","männlich","","","",""
"12","2020","3","weiblich","1","","",""
"12","2020","4","männlich","1","","",""
"12","2020","4","weiblich","","","",""
"12","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"12","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"13","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"13","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"13","2020","2","männlich","","","",""
"13","2020","2","weiblich","","","",""
"13","2020","3","männlich","","","",""
"13","2020","3","weiblich","","","",""
"13","2020","4","männlich","","","",""
"13","2020","4","weiblich","","","",""
"13","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"13","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"14","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"14","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"14","2020","2","männlich","","","",""
"14","2020","2","weiblich","","","",""
"14","2020","3","männlich","","","",""
"14","2020","3","weiblich","","","",""
"14","2020","4","männlich","","","",""
"14","2020","4","weiblich","","","",""
"14","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"14","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"15","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"15","2020","1 Einkommensschwächstes Quintil","weiblich","1","","",""
"15","2020","2","männlich","","","",""
"15","2020","2","weiblich","1","","",""
"15","2020","3","männlich","","","",""
"15","2020","3","weiblich","","","",""
"15","2020","4","männlich","","","",""
"15","2020","4","weiblich","","","",""
"15","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"15","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"16","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"16","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"16","2020","2","männlich","","","",""
"16","2020","2","weiblich","","","",""
"16","2020","3","männlich","","","",""
"16","2020","3","weiblich","","","",""
"16","2020","4","männlich","","","",""
"16","2020","4","weiblich","","","",""
"16","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"16","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"17","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"17","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"17","2020","2","männlich","1","","",""
"17","2020","2","weiblich","","","",""
"17","2020","3","männlich","","","",""
"17","2020","3","weiblich","","","",""
"17","2020","4","männlich","","","",""
"17","2020","4","weiblich","","","",""
"17","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"17","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"18","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"18","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"18","2020","2","männlich","","","",""
"18","2020","2","weiblich","","","",""
"18","2020","3","männlich","","","",""
"18","2020","3","weiblich","","","",""
"18","2020","4","männlich","","","",""
"18","2020","4","weiblich","","","",""
"18","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"18","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"19","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"19","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"19","2020","2","männlich","","","",""
"19","2020","2","weiblich","","","",""
"19","2020","3","männlich","","","",""
"19","2020","3","weiblich","","","",""
"19","2020","4","männlich","","","",""
"19","2020","4","weiblich","","","",""
"19","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"19","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"20","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"20","2020","1 Einkommensschwächstes Quintil","weiblich","1","","",""
"20","2020","2","männlich","","","",""
"20","2020","2","weiblich","1","","",""
"20","2020","3","männlich","","","",""
"20","2020","3","weiblich","","","",""
"20","2020","4","männlich","","","",""
"20","2020","4","weiblich","","","",""
"20","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"20","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"21","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"21","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"21","2020","2","männlich","","","",""
"21","2020","2","weiblich","","","",""
"21","2020","3","männlich","","","",""
"21","2020","3","weiblich","","","",""
"21","2020","4","männlich","","","",""
"21","2020","4","weiblich","1","","",""
"21","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"21","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"22","2020","1 Einkommensschwächstes Quintil","männlich","1","","",""
"22","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"22","2020","2","männlich","","","",""
"22","2020","2","weiblich","","","",""
"22","2020","3","männlich","","","",""
"22","2020","3","weiblich","","","",""
"22","2020","4","männlich","","","",""
"22","2020","4","weiblich","","","",""
"22","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"22","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
"23","2020","1 Einkommensschwächstes Quintil","männlich","","","",""
"23","2020","1 Einkommensschwächstes Quintil","weiblich","","","",""
"23","2020","2","männlich","","","",""
"23","2020","2","weiblich","","","",""
"23","2020","3","männlich","","","",""
"23","2020","3","weiblich","","","",""
"23","2020","4","männlich","","","",""
"23","2020","4","weiblich","","","",""
"23","2020","5 Einkommensstärkstes Quintil","männlich","","","",""
"23","2020","5 Einkommensstärkstes Quintil","weiblich","","","",""
