"ple0055","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"3","2010","(noch) kein Abschluss","Westdeutschland","7","","",""
"3","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"3","2010","Hauptschule","Westdeutschland","55","0.0709462553553498","0.0547227120297534","0.0871697986809462"
"3","2010","Hauptschule","Ostdeutschland","11","","",""
"3","2010","Realschule","Westdeutschland","22","","",""
"3","2010","Realschule","Ostdeutschland","14","","",""
"3","2010","(Fach-)Abitur","Westdeutschland","11","","",""
"3","2010","(Fach-)Abitur","Ostdeutschland","3","","",""
"3","2010","AkademikerIn","Westdeutschland","19","","",""
"3","2010","AkademikerIn","Ostdeutschland","5","","",""
"4","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"4","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"4","2010","Hauptschule","Westdeutschland","16","","",""
"4","2010","Hauptschule","Ostdeutschland","4","","",""
"4","2010","Realschule","Westdeutschland","10","","",""
"4","2010","Realschule","Ostdeutschland","4","","",""
"4","2010","(Fach-)Abitur","Westdeutschland","3","","",""
"4","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"4","2010","AkademikerIn","Westdeutschland","3","","",""
"4","2010","AkademikerIn","Ostdeutschland","3","","",""
"5","2010","(noch) kein Abschluss","Westdeutschland","1","","",""
"5","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"5","2010","Hauptschule","Westdeutschland","5","","",""
"5","2010","Hauptschule","Ostdeutschland","5","","",""
"5","2010","Realschule","Westdeutschland","5","","",""
"5","2010","Realschule","Ostdeutschland","2","","",""
"5","2010","(Fach-)Abitur","Westdeutschland","3","","",""
"5","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"5","2010","AkademikerIn","Westdeutschland","","","",""
"5","2010","AkademikerIn","Ostdeutschland","","","",""
"6","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"6","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"6","2010","Hauptschule","Westdeutschland","3","","",""
"6","2010","Hauptschule","Ostdeutschland","","","",""
"6","2010","Realschule","Westdeutschland","1","","",""
"6","2010","Realschule","Ostdeutschland","","","",""
"6","2010","(Fach-)Abitur","Westdeutschland","1","","",""
"6","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"6","2010","AkademikerIn","Westdeutschland","","","",""
"6","2010","AkademikerIn","Ostdeutschland","","","",""
"7","2010","(noch) kein Abschluss","Westdeutschland","1","","",""
"7","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"7","2010","Hauptschule","Westdeutschland","2","","",""
"7","2010","Hauptschule","Ostdeutschland","1","","",""
"7","2010","Realschule","Westdeutschland","2","","",""
"7","2010","Realschule","Ostdeutschland","","","",""
"7","2010","(Fach-)Abitur","Westdeutschland","","","",""
"7","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"7","2010","AkademikerIn","Westdeutschland","","","",""
"7","2010","AkademikerIn","Ostdeutschland","1","","",""
"8","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"8","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"8","2010","Hauptschule","Westdeutschland","","","",""
"8","2010","Hauptschule","Ostdeutschland","","","",""
"8","2010","Realschule","Westdeutschland","","","",""
"8","2010","Realschule","Ostdeutschland","1","","",""
"8","2010","(Fach-)Abitur","Westdeutschland","","","",""
"8","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"8","2010","AkademikerIn","Westdeutschland","1","","",""
"8","2010","AkademikerIn","Ostdeutschland","1","","",""
"9","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"9","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"9","2010","Hauptschule","Westdeutschland","","","",""
"9","2010","Hauptschule","Ostdeutschland","","","",""
"9","2010","Realschule","Westdeutschland","1","","",""
"9","2010","Realschule","Ostdeutschland","","","",""
"9","2010","(Fach-)Abitur","Westdeutschland","","","",""
"9","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"9","2010","AkademikerIn","Westdeutschland","","","",""
"9","2010","AkademikerIn","Ostdeutschland","","","",""
"10","2010","(noch) kein Abschluss","Westdeutschland","1","","",""
"10","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"10","2010","Hauptschule","Westdeutschland","1","","",""
"10","2010","Hauptschule","Ostdeutschland","","","",""
"10","2010","Realschule","Westdeutschland","","","",""
"10","2010","Realschule","Ostdeutschland","","","",""
"10","2010","(Fach-)Abitur","Westdeutschland","1","","",""
"10","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"10","2010","AkademikerIn","Westdeutschland","","","",""
"10","2010","AkademikerIn","Ostdeutschland","","","",""
"11","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"11","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"11","2010","Hauptschule","Westdeutschland","","","",""
"11","2010","Hauptschule","Ostdeutschland","","","",""
"11","2010","Realschule","Westdeutschland","","","",""
"11","2010","Realschule","Ostdeutschland","","","",""
"11","2010","(Fach-)Abitur","Westdeutschland","","","",""
"11","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"11","2010","AkademikerIn","Westdeutschland","","","",""
"11","2010","AkademikerIn","Ostdeutschland","","","",""
"12","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"12","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"12","2010","Hauptschule","Westdeutschland","","","",""
"12","2010","Hauptschule","Ostdeutschland","","","",""
"12","2010","Realschule","Westdeutschland","","","",""
"12","2010","Realschule","Ostdeutschland","","","",""
"12","2010","(Fach-)Abitur","Westdeutschland","","","",""
"12","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"12","2010","AkademikerIn","Westdeutschland","","","",""
"12","2010","AkademikerIn","Ostdeutschland","","","",""
"13","2010","(noch) kein Abschluss","Westdeutschland","1","","",""
"13","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"13","2010","Hauptschule","Westdeutschland","","","",""
"13","2010","Hauptschule","Ostdeutschland","","","",""
"13","2010","Realschule","Westdeutschland","","","",""
"13","2010","Realschule","Ostdeutschland","","","",""
"13","2010","(Fach-)Abitur","Westdeutschland","","","",""
"13","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"13","2010","AkademikerIn","Westdeutschland","1","","",""
"13","2010","AkademikerIn","Ostdeutschland","","","",""
"14","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"14","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"14","2010","Hauptschule","Westdeutschland","","","",""
"14","2010","Hauptschule","Ostdeutschland","","","",""
"14","2010","Realschule","Westdeutschland","","","",""
"14","2010","Realschule","Ostdeutschland","","","",""
"14","2010","(Fach-)Abitur","Westdeutschland","1","","",""
"14","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"14","2010","AkademikerIn","Westdeutschland","","","",""
"14","2010","AkademikerIn","Ostdeutschland","","","",""
"15","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"15","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"15","2010","Hauptschule","Westdeutschland","1","","",""
"15","2010","Hauptschule","Ostdeutschland","","","",""
"15","2010","Realschule","Westdeutschland","","","",""
"15","2010","Realschule","Ostdeutschland","","","",""
"15","2010","(Fach-)Abitur","Westdeutschland","","","",""
"15","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"15","2010","AkademikerIn","Westdeutschland","","","",""
"15","2010","AkademikerIn","Ostdeutschland","","","",""
"16","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"16","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"16","2010","Hauptschule","Westdeutschland","","","",""
"16","2010","Hauptschule","Ostdeutschland","","","",""
"16","2010","Realschule","Westdeutschland","1","","",""
"16","2010","Realschule","Ostdeutschland","","","",""
"16","2010","(Fach-)Abitur","Westdeutschland","","","",""
"16","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"16","2010","AkademikerIn","Westdeutschland","","","",""
"16","2010","AkademikerIn","Ostdeutschland","","","",""
"17","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"17","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"17","2010","Hauptschule","Westdeutschland","","","",""
"17","2010","Hauptschule","Ostdeutschland","","","",""
"17","2010","Realschule","Westdeutschland","","","",""
"17","2010","Realschule","Ostdeutschland","","","",""
"17","2010","(Fach-)Abitur","Westdeutschland","","","",""
"17","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"17","2010","AkademikerIn","Westdeutschland","","","",""
"17","2010","AkademikerIn","Ostdeutschland","","","",""
"18","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"18","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"18","2010","Hauptschule","Westdeutschland","","","",""
"18","2010","Hauptschule","Ostdeutschland","","","",""
"18","2010","Realschule","Westdeutschland","","","",""
"18","2010","Realschule","Ostdeutschland","","","",""
"18","2010","(Fach-)Abitur","Westdeutschland","","","",""
"18","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"18","2010","AkademikerIn","Westdeutschland","","","",""
"18","2010","AkademikerIn","Ostdeutschland","","","",""
"19","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"19","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"19","2010","Hauptschule","Westdeutschland","","","",""
"19","2010","Hauptschule","Ostdeutschland","","","",""
"19","2010","Realschule","Westdeutschland","","","",""
"19","2010","Realschule","Ostdeutschland","","","",""
"19","2010","(Fach-)Abitur","Westdeutschland","","","",""
"19","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"19","2010","AkademikerIn","Westdeutschland","","","",""
"19","2010","AkademikerIn","Ostdeutschland","","","",""
"20","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"20","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"20","2010","Hauptschule","Westdeutschland","2","","",""
"20","2010","Hauptschule","Ostdeutschland","","","",""
"20","2010","Realschule","Westdeutschland","","","",""
"20","2010","Realschule","Ostdeutschland","","","",""
"20","2010","(Fach-)Abitur","Westdeutschland","","","",""
"20","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"20","2010","AkademikerIn","Westdeutschland","","","",""
"20","2010","AkademikerIn","Ostdeutschland","","","",""
"21","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"21","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"21","2010","Hauptschule","Westdeutschland","","","",""
"21","2010","Hauptschule","Ostdeutschland","","","",""
"21","2010","Realschule","Westdeutschland","","","",""
"21","2010","Realschule","Ostdeutschland","","","",""
"21","2010","(Fach-)Abitur","Westdeutschland","","","",""
"21","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"21","2010","AkademikerIn","Westdeutschland","","","",""
"21","2010","AkademikerIn","Ostdeutschland","","","",""
"22","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"22","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"22","2010","Hauptschule","Westdeutschland","","","",""
"22","2010","Hauptschule","Ostdeutschland","","","",""
"22","2010","Realschule","Westdeutschland","","","",""
"22","2010","Realschule","Ostdeutschland","","","",""
"22","2010","(Fach-)Abitur","Westdeutschland","","","",""
"22","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"22","2010","AkademikerIn","Westdeutschland","","","",""
"22","2010","AkademikerIn","Ostdeutschland","","","",""
"23","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"23","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"23","2010","Hauptschule","Westdeutschland","","","",""
"23","2010","Hauptschule","Ostdeutschland","","","",""
"23","2010","Realschule","Westdeutschland","","","",""
"23","2010","Realschule","Ostdeutschland","","","",""
"23","2010","(Fach-)Abitur","Westdeutschland","","","",""
"23","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"23","2010","AkademikerIn","Westdeutschland","","","",""
"23","2010","AkademikerIn","Ostdeutschland","","","",""
"24","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"24","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"24","2010","Hauptschule","Westdeutschland","","","",""
"24","2010","Hauptschule","Ostdeutschland","","","",""
"24","2010","Realschule","Westdeutschland","","","",""
"24","2010","Realschule","Ostdeutschland","","","",""
"24","2010","(Fach-)Abitur","Westdeutschland","","","",""
"24","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"24","2010","AkademikerIn","Westdeutschland","","","",""
"24","2010","AkademikerIn","Ostdeutschland","","","",""
"25","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"25","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"25","2010","Hauptschule","Westdeutschland","","","",""
"25","2010","Hauptschule","Ostdeutschland","","","",""
"25","2010","Realschule","Westdeutschland","","","",""
"25","2010","Realschule","Ostdeutschland","","","",""
"25","2010","(Fach-)Abitur","Westdeutschland","","","",""
"25","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"25","2010","AkademikerIn","Westdeutschland","","","",""
"25","2010","AkademikerIn","Ostdeutschland","","","",""
"26","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"26","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"26","2010","Hauptschule","Westdeutschland","","","",""
"26","2010","Hauptschule","Ostdeutschland","","","",""
"26","2010","Realschule","Westdeutschland","","","",""
"26","2010","Realschule","Ostdeutschland","","","",""
"26","2010","(Fach-)Abitur","Westdeutschland","","","",""
"26","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"26","2010","AkademikerIn","Westdeutschland","","","",""
"26","2010","AkademikerIn","Ostdeutschland","","","",""
"27","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"27","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"27","2010","Hauptschule","Westdeutschland","","","",""
"27","2010","Hauptschule","Ostdeutschland","","","",""
"27","2010","Realschule","Westdeutschland","","","",""
"27","2010","Realschule","Ostdeutschland","","","",""
"27","2010","(Fach-)Abitur","Westdeutschland","","","",""
"27","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"27","2010","AkademikerIn","Westdeutschland","","","",""
"27","2010","AkademikerIn","Ostdeutschland","","","",""
"28","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"28","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"28","2010","Hauptschule","Westdeutschland","","","",""
"28","2010","Hauptschule","Ostdeutschland","","","",""
"28","2010","Realschule","Westdeutschland","","","",""
"28","2010","Realschule","Ostdeutschland","","","",""
"28","2010","(Fach-)Abitur","Westdeutschland","","","",""
"28","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"28","2010","AkademikerIn","Westdeutschland","","","",""
"28","2010","AkademikerIn","Ostdeutschland","","","",""
"30","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"30","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"30","2010","Hauptschule","Westdeutschland","","","",""
"30","2010","Hauptschule","Ostdeutschland","","","",""
"30","2010","Realschule","Westdeutschland","","","",""
"30","2010","Realschule","Ostdeutschland","","","",""
"30","2010","(Fach-)Abitur","Westdeutschland","","","",""
"30","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"30","2010","AkademikerIn","Westdeutschland","","","",""
"30","2010","AkademikerIn","Ostdeutschland","","","",""
"31","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"31","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"31","2010","Hauptschule","Westdeutschland","","","",""
"31","2010","Hauptschule","Ostdeutschland","","","",""
"31","2010","Realschule","Westdeutschland","","","",""
"31","2010","Realschule","Ostdeutschland","","","",""
"31","2010","(Fach-)Abitur","Westdeutschland","","","",""
"31","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"31","2010","AkademikerIn","Westdeutschland","","","",""
"31","2010","AkademikerIn","Ostdeutschland","","","",""
"32","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"32","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"32","2010","Hauptschule","Westdeutschland","","","",""
"32","2010","Hauptschule","Ostdeutschland","","","",""
"32","2010","Realschule","Westdeutschland","","","",""
"32","2010","Realschule","Ostdeutschland","","","",""
"32","2010","(Fach-)Abitur","Westdeutschland","","","",""
"32","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"32","2010","AkademikerIn","Westdeutschland","","","",""
"32","2010","AkademikerIn","Ostdeutschland","","","",""
"35","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"35","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"35","2010","Hauptschule","Westdeutschland","","","",""
"35","2010","Hauptschule","Ostdeutschland","","","",""
"35","2010","Realschule","Westdeutschland","","","",""
"35","2010","Realschule","Ostdeutschland","","","",""
"35","2010","(Fach-)Abitur","Westdeutschland","","","",""
"35","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"35","2010","AkademikerIn","Westdeutschland","","","",""
"35","2010","AkademikerIn","Ostdeutschland","","","",""
"36","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"36","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"36","2010","Hauptschule","Westdeutschland","","","",""
"36","2010","Hauptschule","Ostdeutschland","","","",""
"36","2010","Realschule","Westdeutschland","","","",""
"36","2010","Realschule","Ostdeutschland","","","",""
"36","2010","(Fach-)Abitur","Westdeutschland","","","",""
"36","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"36","2010","AkademikerIn","Westdeutschland","","","",""
"36","2010","AkademikerIn","Ostdeutschland","","","",""
"40","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"40","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"40","2010","Hauptschule","Westdeutschland","","","",""
"40","2010","Hauptschule","Ostdeutschland","","","",""
"40","2010","Realschule","Westdeutschland","","","",""
"40","2010","Realschule","Ostdeutschland","","","",""
"40","2010","(Fach-)Abitur","Westdeutschland","","","",""
"40","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"40","2010","AkademikerIn","Westdeutschland","","","",""
"40","2010","AkademikerIn","Ostdeutschland","","","",""
"42","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"42","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"42","2010","Hauptschule","Westdeutschland","","","",""
"42","2010","Hauptschule","Ostdeutschland","","","",""
"42","2010","Realschule","Westdeutschland","","","",""
"42","2010","Realschule","Ostdeutschland","","","",""
"42","2010","(Fach-)Abitur","Westdeutschland","","","",""
"42","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"42","2010","AkademikerIn","Westdeutschland","","","",""
"42","2010","AkademikerIn","Ostdeutschland","","","",""
"45","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"45","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"45","2010","Hauptschule","Westdeutschland","","","",""
"45","2010","Hauptschule","Ostdeutschland","","","",""
"45","2010","Realschule","Westdeutschland","","","",""
"45","2010","Realschule","Ostdeutschland","","","",""
"45","2010","(Fach-)Abitur","Westdeutschland","","","",""
"45","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"45","2010","AkademikerIn","Westdeutschland","","","",""
"45","2010","AkademikerIn","Ostdeutschland","","","",""
"48","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"48","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"48","2010","Hauptschule","Westdeutschland","","","",""
"48","2010","Hauptschule","Ostdeutschland","","","",""
"48","2010","Realschule","Westdeutschland","","","",""
"48","2010","Realschule","Ostdeutschland","","","",""
"48","2010","(Fach-)Abitur","Westdeutschland","","","",""
"48","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"48","2010","AkademikerIn","Westdeutschland","","","",""
"48","2010","AkademikerIn","Ostdeutschland","","","",""
"50","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"50","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"50","2010","Hauptschule","Westdeutschland","","","",""
"50","2010","Hauptschule","Ostdeutschland","","","",""
"50","2010","Realschule","Westdeutschland","","","",""
"50","2010","Realschule","Ostdeutschland","","","",""
"50","2010","(Fach-)Abitur","Westdeutschland","","","",""
"50","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"50","2010","AkademikerIn","Westdeutschland","","","",""
"50","2010","AkademikerIn","Ostdeutschland","","","",""
"51","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"51","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"51","2010","Hauptschule","Westdeutschland","","","",""
"51","2010","Hauptschule","Ostdeutschland","","","",""
"51","2010","Realschule","Westdeutschland","","","",""
"51","2010","Realschule","Ostdeutschland","","","",""
"51","2010","(Fach-)Abitur","Westdeutschland","","","",""
"51","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"51","2010","AkademikerIn","Westdeutschland","","","",""
"51","2010","AkademikerIn","Ostdeutschland","","","",""
"64","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"64","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"64","2010","Hauptschule","Westdeutschland","","","",""
"64","2010","Hauptschule","Ostdeutschland","","","",""
"64","2010","Realschule","Westdeutschland","","","",""
"64","2010","Realschule","Ostdeutschland","","","",""
"64","2010","(Fach-)Abitur","Westdeutschland","","","",""
"64","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"64","2010","AkademikerIn","Westdeutschland","","","",""
"64","2010","AkademikerIn","Ostdeutschland","","","",""
"65","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"65","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"65","2010","Hauptschule","Westdeutschland","","","",""
"65","2010","Hauptschule","Ostdeutschland","","","",""
"65","2010","Realschule","Westdeutschland","","","",""
"65","2010","Realschule","Ostdeutschland","","","",""
"65","2010","(Fach-)Abitur","Westdeutschland","","","",""
"65","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"65","2010","AkademikerIn","Westdeutschland","","","",""
"65","2010","AkademikerIn","Ostdeutschland","","","",""
"90","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"90","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"90","2010","Hauptschule","Westdeutschland","","","",""
"90","2010","Hauptschule","Ostdeutschland","","","",""
"90","2010","Realschule","Westdeutschland","","","",""
"90","2010","Realschule","Ostdeutschland","","","",""
"90","2010","(Fach-)Abitur","Westdeutschland","","","",""
"90","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"90","2010","AkademikerIn","Westdeutschland","","","",""
"90","2010","AkademikerIn","Ostdeutschland","","","",""
"98","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"98","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"98","2010","Hauptschule","Westdeutschland","","","",""
"98","2010","Hauptschule","Ostdeutschland","","","",""
"98","2010","Realschule","Westdeutschland","","","",""
"98","2010","Realschule","Ostdeutschland","","","",""
"98","2010","(Fach-)Abitur","Westdeutschland","","","",""
"98","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"98","2010","AkademikerIn","Westdeutschland","","","",""
"98","2010","AkademikerIn","Ostdeutschland","","","",""
"100","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"100","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"100","2010","Hauptschule","Westdeutschland","","","",""
"100","2010","Hauptschule","Ostdeutschland","","","",""
"100","2010","Realschule","Westdeutschland","","","",""
"100","2010","Realschule","Ostdeutschland","","","",""
"100","2010","(Fach-)Abitur","Westdeutschland","","","",""
"100","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"100","2010","AkademikerIn","Westdeutschland","","","",""
"100","2010","AkademikerIn","Ostdeutschland","","","",""
"0","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"0","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"0","2011","Hauptschule","Westdeutschland","","","",""
"0","2011","Hauptschule","Ostdeutschland","","","",""
"0","2011","Realschule","Westdeutschland","","","",""
"0","2011","Realschule","Ostdeutschland","","","",""
"0","2011","(Fach-)Abitur","Westdeutschland","","","",""
"0","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"0","2011","AkademikerIn","Westdeutschland","","","",""
"0","2011","AkademikerIn","Ostdeutschland","","","",""
"1","2011","(noch) kein Abschluss","Westdeutschland","85","0.801290032859769","0.725683225722425","0.876896839997113"
"1","2011","(noch) kein Abschluss","Ostdeutschland","8","","",""
"1","2011","Hauptschule","Westdeutschland","827","0.730456827787534","0.704493335581069","0.756420319993999"
"1","2011","Hauptschule","Ostdeutschland","190","0.742401070027308","0.688620852482841","0.796181287571775"
"1","2011","Realschule","Westdeutschland","566","0.760166470915314","0.729064485602876","0.791268456227753"
"1","2011","Realschule","Ostdeutschland","264","0.735044355750508","0.688476964952697","0.781611746548319"
"1","2011","(Fach-)Abitur","Westdeutschland","293","0.777738113225856","0.734967648616733","0.820508577834979"
"1","2011","(Fach-)Abitur","Ostdeutschland","52","0.625863748178197","0.509995221817086","0.741732274539308"
"1","2011","AkademikerIn","Westdeutschland","435","0.77623005510179","0.740881345292592","0.811578764910987"
"1","2011","AkademikerIn","Ostdeutschland","175","0.747241653371891","0.689944210079844","0.804539096663938"
"2","2011","(noch) kein Abschluss","Westdeutschland","15","","",""
"2","2011","(noch) kein Abschluss","Ostdeutschland","2","","",""
"2","2011","Hauptschule","Westdeutschland","186","0.163051380702138","0.141435979465788","0.184666781938488"
"2","2011","Hauptschule","Ostdeutschland","40","0.179760703442066","0.132538211831934","0.226983195052199"
"2","2011","Realschule","Westdeutschland","113","0.17574020118246","0.148016805280948","0.203463597083971"
"2","2011","Realschule","Ostdeutschland","56","0.196740610909481","0.154792398678318","0.238688823140644"
"2","2011","(Fach-)Abitur","Westdeutschland","55","0.162061798135384","0.124152905322648","0.19997069094812"
"2","2011","(Fach-)Abitur","Ostdeutschland","7","","",""
"2","2011","AkademikerIn","Westdeutschland","68","0.153367962690428","0.122805233304412","0.183930692076443"
"2","2011","AkademikerIn","Ostdeutschland","32","0.170781358537648","0.121167076105638","0.220395640969658"
"3","2011","(noch) kein Abschluss","Westdeutschland","4","","",""
"3","2011","(noch) kein Abschluss","Ostdeutschland","1","","",""
"3","2011","Hauptschule","Westdeutschland","72","0.073571103406346","0.0582950438189021","0.0888471629937898"
"3","2011","Hauptschule","Ostdeutschland","20","","",""
"3","2011","Realschule","Westdeutschland","25","","",""
"3","2011","Realschule","Ostdeutschland","18","","",""
"3","2011","(Fach-)Abitur","Westdeutschland","11","","",""
"3","2011","(Fach-)Abitur","Ostdeutschland","5","","",""
"3","2011","AkademikerIn","Westdeutschland","18","","",""
"3","2011","AkademikerIn","Ostdeutschland","12","","",""
"4","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"4","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"4","2011","Hauptschule","Westdeutschland","21","","",""
"4","2011","Hauptschule","Ostdeutschland","1","","",""
"4","2011","Realschule","Westdeutschland","6","","",""
"4","2011","Realschule","Ostdeutschland","2","","",""
"4","2011","(Fach-)Abitur","Westdeutschland","4","","",""
"4","2011","(Fach-)Abitur","Ostdeutschland","2","","",""
"4","2011","AkademikerIn","Westdeutschland","6","","",""
"4","2011","AkademikerIn","Ostdeutschland","1","","",""
"5","2011","(noch) kein Abschluss","Westdeutschland","1","","",""
"5","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"5","2011","Hauptschule","Westdeutschland","8","","",""
"5","2011","Hauptschule","Ostdeutschland","2","","",""
"5","2011","Realschule","Westdeutschland","8","","",""
"5","2011","Realschule","Ostdeutschland","1","","",""
"5","2011","(Fach-)Abitur","Westdeutschland","","","",""
"5","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"5","2011","AkademikerIn","Westdeutschland","2","","",""
