year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.11947,55,362,0.08602,0.15293
2018,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.59724,214,362,0.54664,0.64783
2018,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.09759,38,362,0.06698,0.12820
2018,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.09775,55,362,0.06711,0.12838
2018,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.36968,67,107,0.27779,0.46158
2018,66 and older,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.23195,40,107,0.15160,0.31230
2018,66 and older,Lower Saxony,(1b) General Elementary School,0.15157,64,410,0.11681,0.18632
2018,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.38494,174,410,0.33779,0.43210
2018,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.17268,92,410,0.13605,0.20931
2018,66 and older,Lower Saxony,(3b) Higher Tertiary Education,0.16472,80,410,0.12877,0.20067
2018,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.11623,93,891,0.09517,0.13729
2018,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44118,393,891,0.40856,0.47381
2018,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14732,138,891,0.12403,0.17060
2018,66 and older,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07041,59,891,0.05360,0.08722
2018,66 and older,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.06321,67,891,0.04722,0.07919
2018,66 and older,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.12163,141,891,0.10015,0.14310
2018,66 and older,Hesse,(1b) General Elementary School,0.13680,31,221,0.09139,0.18221
2018,66 and older,Hesse,(1c) Basic Vocational Qualification,0.37733,88,221,0.31328,0.44139
2018,66 and older,Hesse,(2) Intermediate General/Vocational Qualification,0.16189,54,221,0.11322,0.21057
2018,66 and older,Hesse,(3b) Higher Tertiary Education,0.16270,48,221,0.11393,0.21147
2018,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.18475,51,264,0.13785,0.23166
2018,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.47800,130,264,0.41763,0.53837
2018,66 and older,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.11993,38,264,0.08067,0.15919
2018,66 and older,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.11005,45,264,0.07223,0.14787
2018,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.16804,70,483,0.13466,0.20141
2018,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.34863,180,483,0.30609,0.39118
2018,66 and older,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.16814,86,483,0.13475,0.20153
2018,66 and older,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.11009,48,483,0.08215,0.13803
2018,66 and older,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10773,99,483,0.08005,0.13541
2018,66 and older,Bavaria,(1b) General Elementary School,0.15002,90,759,0.12460,0.17544
2018,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.39336,316,759,0.35858,0.42814
2018,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.17566,146,759,0.14857,0.20275
2018,66 and older,Bavaria,(2c_voc) Vocational Maturity Certificate,0.04070,38,759,0.02664,0.05477
2018,66 and older,Bavaria,(3a) Lower Tertiary Education,0.09130,68,759,0.07079,0.11180
2018,66 and older,Bavaria,(3b) Higher Tertiary Education,0.10109,101,759,0.07963,0.12255
2018,66 and older,Berlin,(1c) Basic Vocational Qualification,0.34432,55,156,0.26952,0.41912
2018,66 and older,Berlin,(2) Intermediate General/Vocational Qualification,0.28376,50,156,0.21279,0.35473
2018,66 and older,Berlin,(3b) Higher Tertiary Education,0.16039,51,156,0.10262,0.21816
2018,66 and older,Brandenburg,(1c) Basic Vocational Qualification,0.32764,75,184,0.25964,0.39564
2018,66 and older,Brandenburg,(2) Intermediate General/Vocational Qualification,0.22997,60,184,0.16900,0.29094
2018,66 and older,Brandenburg,(3a) Lower Tertiary Education,0.19452,49,184,0.13717,0.25187
2018,66 and older,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.27433,37,80,0.17594,0.37272
2018,66 and older,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.28213,43,80,0.18289,0.38137
2018,66 and older,Saxony,(1c) Basic Vocational Qualification,0.33769,123,336,0.28704,0.38833
2018,66 and older,Saxony,(2) Intermediate General/Vocational Qualification,0.24506,89,336,0.19900,0.29112
2018,66 and older,Saxony,(3a) Lower Tertiary Education,0.14409,47,336,0.10649,0.18170
2018,66 and older,Saxony,(3b) Higher Tertiary Education,0.18190,77,336,0.14059,0.22321
2018,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.38377,66,150,0.30568,0.46185
2018,66 and older,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.27721,49,150,0.20533,0.34908
2018,66 and older,Saxony-Anhalt,(3a) Lower Tertiary Education,0.15437,35,150,0.09636,0.21238
2018,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.47441,76,134,0.38955,0.55928
2018,66 and older,Thuringa,(2) Intermediate General/Vocational Qualification,0.26781,58,134,0.19255,0.34307
2019,17-29 y.,Schleswig-Holstein,(1a) Inadequately completed,0.02326,41,115,-0.00441,0.05093
2019,17-29 y.,Schleswig-Holstein,(1b) General Elementary School,0.03983,31,115,0.00393,0.07572
2019,17-29 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.24992,43,115,0.17044,0.32939
2019,17-29 y.,Lower Saxony,(0) No qualification (yet),0.10585,68,527,0.07956,0.13214
2019,17-29 y.,Lower Saxony,(1a) Inadequately completed,0.01823,73,527,0.00679,0.02966
2019,17-29 y.,Lower Saxony,(1b) General Elementary School,0.09725,85,527,0.07193,0.12257
2019,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.30384,133,527,0.26453,0.34314
2019,17-29 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.17358,95,527,0.14121,0.20595
2019,17-29 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.09037,38,527,0.06587,0.11487
2019,17-29 y.,Lower Saxony,(3b) Higher Tertiary Education,0.03890,35,527,0.02238,0.05542
2019,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.10508,164,1162,0.08744,0.12272
2019,17-29 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02436,124,1162,0.01549,0.03323
2019,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.09053,155,1162,0.07402,0.10704
2019,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.03037,33,1162,0.02050,0.04024
2019,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15752,182,1162,0.13657,0.17848
2019,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.18045,294,1162,0.15833,0.20257
2019,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.10598,84,1162,0.08828,0.12369
2019,17-29 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.07105,50,1162,0.05628,0.08583
2019,17-29 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.06525,76,1162,0.05104,0.07946
2019,17-29 y.,Hesse,(0) No qualification (yet),0.08653,41,307,0.05503,0.11803
2019,17-29 y.,Hesse,(1a) Inadequately completed,0.01049,38,307,-0.00093,0.02190
2019,17-29 y.,Hesse,(1b) General Elementary School,0.09157,49,307,0.05925,0.12388
2019,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.19730,52,307,0.15271,0.24189
2019,17-29 y.,Hesse,(2c_gen) General Maturity Certificate,0.24682,93,307,0.19851,0.29513
2019,17-29 y.,Hesse,(3b) Higher Tertiary Education,0.08379,34,307,0.05275,0.11484
2019,17-29 y.,"Rhineland-Palatinate, Saarland",(0) No qualification (yet),0.09290,47,182,0.05061,0.13520
2019,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.11902,42,182,0.07184,0.16619
2019,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.20319,44,182,0.14457,0.26181
2019,17-29 y.,"Rhineland-Palatinate, Saarland",(2c_gen) General Maturity Certificate,0.16155,49,182,0.10794,0.21517
2019,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.07786,69,462,0.05340,0.10232
2019,17-29 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.00644,38,462,-0.00086,0.01374
2019,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.07858,70,462,0.05402,0.10314
2019,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.20726,91,462,0.17026,0.24426
2019,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.21138,115,462,0.17411,0.24865
2019,17-29 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.07758,33,462,0.05316,0.10201
2019,17-29 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.05648,46,462,0.03541,0.07756
2019,17-29 y.,Bavaria,(0) No qualification (yet),0.05273,56,654,0.03559,0.06988
2019,17-29 y.,Bavaria,(1a) Inadequately completed,0.01375,55,654,0.00482,0.02268
2019,17-29 y.,Bavaria,(1b) General Elementary School,0.06709,74,654,0.04790,0.08628
2019,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.09756,51,654,0.07480,0.12032
2019,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.22719,165,654,0.19505,0.25933
2019,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.12794,120,654,0.10232,0.15356
2019,17-29 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05268,36,654,0.03554,0.06981
2019,17-29 y.,Bavaria,(3a) Lower Tertiary Education,0.09083,42,654,0.06879,0.11287
2019,17-29 y.,Bavaria,(3b) Higher Tertiary Education,0.07242,55,654,0.05254,0.09230
2019,17-29 y.,Berlin,(2c_gen) General Maturity Certificate,0.20172,40,40,0.07578,0.32766
2019,17-29 y.,Saxony,(0) No qualification (yet),0.12776,35,121,0.06803,0.18749
2019,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.22800,48,121,0.15293,0.30306
2019,17-29 y.,Saxony,(2c_gen) General Maturity Certificate,0.21315,38,121,0.13987,0.28642
2019,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.33326,40,40,0.18532,0.48120
2019,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.23182,31,31,0.08081,0.38283
2019,30-45 y.,Schleswig-Holstein,(1a) Inadequately completed,0.05736,41,285,0.03031,0.08440
2019,30-45 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.14807,32,285,0.10676,0.18937
2019,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.31938,73,285,0.26515,0.37360
2019,30-45 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.10650,49,285,0.07063,0.14238
2019,30-45 y.,Schleswig-Holstein,(3a) Lower Tertiary Education,0.13188,32,285,0.09253,0.17123
2019,30-45 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.16526,58,285,0.12207,0.20846
2019,30-45 y.,Hamburg,(3b) Higher Tertiary Education,0.37953,58,58,0.25355,0.50551
2019,30-45 y.,Lower Saxony,(1a) Inadequately completed,0.03326,112,756,0.02047,0.04605
2019,30-45 y.,Lower Saxony,(1b) General Elementary School,0.09782,83,756,0.07663,0.11901
2019,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.09064,69,756,0.07016,0.11112
2019,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.32402,173,756,0.29063,0.35740
2019,30-45 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.02641,45,756,0.01498,0.03785
2019,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.12474,93,756,0.10117,0.14831
2019,30-45 y.,Lower Saxony,(3a) Lower Tertiary Education,0.09227,43,756,0.07163,0.11291
2019,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.19723,138,756,0.16884,0.22561
2019,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.04813,197,1634,0.03774,0.05851
2019,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.09157,177,1634,0.07758,0.10555
2019,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.10056,154,1634,0.08597,0.11515
2019,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.21928,273,1634,0.19921,0.23935
2019,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.05162,130,1634,0.04089,0.06235
2019,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.19266,263,1634,0.17353,0.21179
2019,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.12491,127,1634,0.10888,0.14095
2019,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.15552,313,1634,0.13795,0.17310
2019,30-45 y.,Hesse,(1a) Inadequately completed,0.03465,76,529,0.01905,0.05025
2019,30-45 y.,Hesse,(1b) General Elementary School,0.08789,45,529,0.06374,0.11204
2019,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.07021,43,529,0.04842,0.09201
2019,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.17653,91,529,0.14401,0.20905
2019,30-45 y.,Hesse,(2c_gen) General Maturity Certificate,0.07625,44,529,0.05361,0.09889
2019,30-45 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.16623,59,529,0.13448,0.19799
2019,30-45 y.,Hesse,(3a) Lower Tertiary Education,0.07941,40,529,0.05635,0.10248
2019,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.27829,131,529,0.24006,0.31651
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.01199,37,365,0.00081,0.02317
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.11613,62,365,0.08322,0.14904
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.18703,49,365,0.14697,0.22709
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.14750,60,365,0.11107,0.18393
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.13046,56,365,0.09586,0.16506
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.16129,31,365,0.12351,0.19908
2019,30-45 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.14311,70,365,0.10714,0.17909
2019,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.02241,90,897,0.01272,0.03210
2019,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.04584,80,897,0.03215,0.05954
2019,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.14001,93,897,0.11728,0.16273
2019,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.20481,159,897,0.17838,0.23123
2019,30-45 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04949,49,897,0.03529,0.06369
2019,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.11866,96,897,0.09748,0.13983
2019,30-45 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.09545,74,897,0.07621,0.11469
2019,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.27286,256,897,0.24369,0.30203
2019,30-45 y.,Bavaria,(1a) Inadequately completed,0.03438,95,1145,0.02382,0.04493
2019,30-45 y.,Bavaria,(1b) General Elementary School,0.03343,73,1145,0.02301,0.04384
2019,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.17528,193,1145,0.15325,0.19731
2019,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.19683,228,1145,0.17379,0.21987
2019,30-45 y.,Bavaria,(2c_gen) General Maturity Certificate,0.02956,55,1145,0.01975,0.03938
2019,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.12999,130,1145,0.11050,0.14948
2019,30-45 y.,Bavaria,(3a) Lower Tertiary Education,0.11917,107,1145,0.10040,0.13795
2019,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.24947,264,1145,0.22439,0.27454
2019,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.16625,48,282,0.12272,0.20978
2019,30-45 y.,Berlin,(2c_voc) Vocational Maturity Certificate,0.06500,31,282,0.03617,0.09382
2019,30-45 y.,Berlin,(3a) Lower Tertiary Education,0.18210,56,282,0.13697,0.22722
2019,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.38099,147,282,0.32421,0.43777
2019,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.36647,92,171,0.29404,0.43890
2019,30-45 y.,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.20268,40,171,0.14225,0.26311
2019,30-45 y.,Brandenburg,(3b) Higher Tertiary Education,0.17166,39,171,0.11498,0.22835
2019,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.37897,51,51,0.24450,0.51344
2019,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.09269,39,402,0.06431,0.12108
2019,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.41356,163,402,0.36535,0.46176
2019,30-45 y.,Saxony,(2c_voc) Vocational Maturity Certificate,0.09616,52,402,0.06730,0.12501
2019,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.11159,56,402,0.08077,0.14240
2019,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.17870,92,402,0.14120,0.21620
2019,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.38346,83,83,0.27821,0.48870
2019,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.11454,35,200,0.07029,0.15879
2019,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.26217,77,200,0.20106,0.32328
2019,30-45 y.,Thuringa,(2c_voc) Vocational Maturity Certificate,0.20890,32,200,0.15242,0.26539
2019,30-45 y.,Thuringa,(3b) Higher Tertiary Education,0.23079,56,200,0.17225,0.28933
2019,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.25122,70,331,0.20442,0.29801
2019,46-65 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.33705,115,331,0.28605,0.38805
2019,46-65 y.,Schleswig-Holstein,(2c_voc) Vocational Maturity Certificate,0.11407,54,331,0.07977,0.14837
2019,46-65 y.,Schleswig-Holstein,(3a) Lower Tertiary Education,0.09483,34,331,0.06322,0.12644
2019,46-65 y.,Schleswig-Holstein,(3b) Higher Tertiary Education,0.08274,58,331,0.05301,0.11246
2019,46-65 y.,Hamburg,(2) Intermediate General/Vocational Qualification,0.19434,34,130,0.12605,0.26262
2019,46-65 y.,Hamburg,(2c_voc) Vocational Maturity Certificate,0.18187,34,130,0.11530,0.24843
2019,46-65 y.,Hamburg,(3b) Higher Tertiary Education,0.19822,62,130,0.12942,0.26701
2019,46-65 y.,Lower Saxony,(1a) Inadequately completed,0.02269,69,1087,0.01384,0.03155
2019,46-65 y.,Lower Saxony,(1b) General Elementary School,0.05353,73,1087,0.04015,0.06692
2019,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.21854,175,1087,0.19396,0.24312
2019,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.34786,323,1087,0.31953,0.37619
2019,46-65 y.,Lower Saxony,(2c_gen) General Maturity Certificate,0.03019,41,1087,0.02002,0.04037
2019,46-65 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.10396,119,1087,0.08581,0.12211
2019,46-65 y.,Lower Saxony,(3a) Lower Tertiary Education,0.06760,98,1087,0.05267,0.08253
2019,46-65 y.,Lower Saxony,(3b) Higher Tertiary Education,0.13471,189,1087,0.11441,0.15502
2019,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.04096,118,2297,0.03285,0.04906
2019,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07213,153,2297,0.06155,0.08271
2019,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.25052,428,2297,0.23279,0.26824
2019,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.22719,488,2297,0.21005,0.24433
2019,46-65 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.02736,94,2297,0.02068,0.03403
2019,46-65 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.14361,352,2297,0.12926,0.15795
2019,46-65 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.07352,190,2297,0.06284,0.08419
2019,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.15437,474,2297,0.13959,0.16915
2019,46-65 y.,Hesse,(1a) Inadequately completed,0.03594,39,788,0.02293,0.04894
2019,46-65 y.,Hesse,(1b) General Elementary School,0.05905,46,788,0.04258,0.07552
2019,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.24244,114,788,0.21250,0.27238
2019,46-65 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.27381,188,788,0.24266,0.30497
2019,46-65 y.,Hesse,(2c_gen) General Maturity Certificate,0.02043,41,788,0.01055,0.03031
2019,46-65 y.,Hesse,(2c_voc) Vocational Maturity Certificate,0.09242,100,788,0.07218,0.11265
2019,46-65 y.,Hesse,(3a) Lower Tertiary Education,0.06609,71,788,0.04874,0.08345
2019,46-65 y.,Hesse,(3b) Higher Tertiary Education,0.20625,189,788,0.17798,0.23452
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.07447,62,587,0.05321,0.09572
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.32964,172,587,0.29158,0.36770
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.24172,130,587,0.20706,0.27639
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(2c_voc) Vocational Maturity Certificate,0.11561,76,587,0.08972,0.14149
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(3a) Lower Tertiary Education,0.05668,56,587,0.03796,0.07541
2019,46-65 y.,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.11279,91,587,0.08718,0.13840
2019,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.01115,32,1132,0.00503,0.01727
2019,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.06225,59,1132,0.04817,0.07633
2019,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.25233,214,1132,0.22702,0.27765
2019,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.26224,306,1132,0.23660,0.28787
2019,46-65 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.13869,136,1132,0.11855,0.15884
2019,46-65 y.,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.08721,137,1132,0.07077,0.10365
2019,46-65 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.15738,248,1132,0.13616,0.17861
2019,46-65 y.,Bavaria,(1a) Inadequately completed,0.01634,45,1651,0.01022,0.02246
2019,46-65 y.,Bavaria,(1b) General Elementary School,0.07057,87,1651,0.05821,0.08293
2019,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.31604,407,1651,0.29360,0.33847
2019,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.25730,430,1651,0.23621,0.27840
2019,46-65 y.,Bavaria,(2c_gen) General Maturity Certificate,0.02744,56,1651,0.01956,0.03533
2019,46-65 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.09880,151,1651,0.08441,0.11320
2019,46-65 y.,Bavaria,(3a) Lower Tertiary Education,0.07563,151,1651,0.06287,0.08839
2019,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.12631,324,1651,0.11028,0.14234
2019,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.36323,104,321,0.31054,0.41593
2019,46-65 y.,Berlin,(2c_voc) Vocational Maturity Certificate,0.09234,44,321,0.06062,0.12406
2019,46-65 y.,Berlin,(3a) Lower Tertiary Education,0.09395,46,321,0.06198,0.12592
2019,46-65 y.,Berlin,(3b) Higher Tertiary Education,0.25856,127,321,0.21059,0.30653
2019,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.09442,51,447,0.06728,0.12156
2019,46-65 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.53096,230,447,0.48465,0.57728
2019,46-65 y.,Brandenburg,(2c_voc) Vocational Maturity Certificate,0.06675,39,447,0.04358,0.08991
2019,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.11118,48,447,0.08200,0.14035
2019,46-65 y.,Brandenburg,(3b) Higher Tertiary Education,0.09959,79,447,0.07180,0.12738
2019,46-65 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.59460,127,182,0.52307,0.66612
2019,46-65 y.,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.13856,55,182,0.08823,0.18890
2019,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.07130,37,631,0.05121,0.09140
2019,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.62150,365,631,0.58362,0.65937
2019,46-65 y.,Saxony,(2c_voc) Vocational Maturity Certificate,0.05972,35,631,0.04122,0.07823
2019,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.11993,74,631,0.09456,0.14530
2019,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.10890,120,631,0.08457,0.13323
2019,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.16968,38,338,0.12960,0.20975
2019,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.52943,181,338,0.47614,0.58272
2019,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.08619,44,338,0.05623,0.11615
2019,46-65 y.,Saxony-Anhalt,(3b) Higher Tertiary Education,0.12349,75,338,0.08836,0.15861
2019,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.10753,39,356,0.07530,0.13976
2019,46-65 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.62341,215,356,0.57301,0.67381
2019,46-65 y.,Thuringa,(3a) Lower Tertiary Education,0.09293,40,356,0.06273,0.12313
2019,46-65 y.,Thuringa,(3b) Higher Tertiary Education,0.09120,62,356,0.06125,0.12114
2019,66 and older,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.34749,61,112,0.25890,0.43607
2019,66 and older,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27392,51,112,0.19095,0.35688
2019,66 and older,Lower Saxony,(1b) General Elementary School,0.15565,58,399,0.12004,0.19127
2019,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.38884,168,399,0.34094,0.43673
2019,66 and older,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.16777,95,399,0.13106,0.20448
2019,66 and older,Lower Saxony,(3b) Higher Tertiary Education,0.16000,78,399,0.12398,0.19602
