year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,4th Quintile,(2c_gen) General Maturity Certificate,0.03360,172,4747,0.02847,0.03872
2012,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08569,527,4747,0.07773,0.09366
2012,4th Quintile,(3a) Lower Tertiary Education,0.08074,512,4747,0.07299,0.08849
2012,4th Quintile,(3b) Higher Tertiary Education,0.10282,740,4747,0.09418,0.11146
2012,5th Quintile,(0) No qualification (yet),0.01590,123,5219,0.01251,0.01930
2012,5th Quintile,(1b) General Elementary School,0.01581,85,5219,0.01242,0.01919
2012,5th Quintile,(1c) Basic Vocational Qualification,0.13380,610,5219,0.12456,0.14304
2012,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20565,1159,5219,0.19468,0.21661
2012,5th Quintile,(2c_gen) General Maturity Certificate,0.03094,176,5219,0.02624,0.03564
2012,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09748,498,5219,0.08944,0.10553
2012,5th Quintile,(3a) Lower Tertiary Education,0.12884,766,5219,0.11975,0.13793
2012,5th Quintile,(3b) Higher Tertiary Education,0.25125,1802,5219,0.23949,0.26302
2013,1st Quintile,(0) No qualification (yet),0.02036,260,5134,0.01649,0.02422
2013,1st Quintile,(1a) Inadequately completed,0.03241,210,5134,0.02757,0.03726
2013,1st Quintile,(1b) General Elementary School,0.14614,884,5134,0.13648,0.15580
2013,1st Quintile,(1c) Basic Vocational Qualification,0.24178,1366,5134,0.23006,0.25349
2013,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18871,1366,5134,0.17800,0.19941
2013,1st Quintile,(2c_gen) General Maturity Certificate,0.05390,313,5134,0.04772,0.06008
2013,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04669,337,5134,0.04092,0.05246
2013,1st Quintile,(3a) Lower Tertiary Education,0.02799,153,5134,0.02348,0.03250
2013,1st Quintile,(3b) Higher Tertiary Education,0.03605,245,5134,0.03095,0.04115
2013,2nd Quintile,(0) No qualification (yet),0.02059,219,5215,0.01674,0.02444
2013,2nd Quintile,(1a) Inadequately completed,0.01555,91,5215,0.01219,0.01891
2013,2nd Quintile,(1b) General Elementary School,0.11283,544,5215,0.10424,0.12141
2013,2nd Quintile,(1c) Basic Vocational Qualification,0.28537,1495,5215,0.27311,0.29763
2013,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22923,1638,5215,0.21782,0.24064
2013,2nd Quintile,(2c_gen) General Maturity Certificate,0.03235,204,5215,0.02755,0.03716
2013,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05049,412,5215,0.04455,0.05644
2013,2nd Quintile,(3a) Lower Tertiary Education,0.04472,291,5215,0.03910,0.05033
2013,2nd Quintile,(3b) Higher Tertiary Education,0.03807,321,5215,0.03288,0.04327
2013,3rd Quintile,(0) No qualification (yet),0.02016,166,4918,0.01623,0.02409
2013,3rd Quintile,(1a) Inadequately completed,0.00751,35,4918,0.00510,0.00993
2013,3rd Quintile,(1b) General Elementary School,0.06183,306,4918,0.05510,0.06856
2013,3rd Quintile,(1c) Basic Vocational Qualification,0.26102,1273,4918,0.24874,0.27329
2013,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25831,1615,4918,0.24607,0.27054
2013,3rd Quintile,(2c_gen) General Maturity Certificate,0.03395,194,4918,0.02889,0.03901
2013,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07176,466,4918,0.06454,0.07897
2013,3rd Quintile,(3a) Lower Tertiary Education,0.05705,384,4918,0.05057,0.06353
2013,3rd Quintile,(3b) Higher Tertiary Education,0.06028,479,4918,0.05363,0.06693
2013,4th Quintile,(0) No qualification (yet),0.01733,133,4827,0.01365,0.02101
2013,4th Quintile,(1b) General Elementary School,0.03568,175,4827,0.03045,0.04091
2013,4th Quintile,(1c) Basic Vocational Qualification,0.22483,1045,4827,0.21305,0.23661
2013,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26363,1464,4827,0.25120,0.27606
2013,4th Quintile,(2c_gen) General Maturity Certificate,0.02854,149,4827,0.02384,0.03323
2013,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08465,514,4827,0.07680,0.09250
2013,4th Quintile,(3a) Lower Tertiary Education,0.08576,547,4827,0.07786,0.09366
2013,4th Quintile,(3b) Higher Tertiary Education,0.10899,800,4827,0.10020,0.11778
2013,5th Quintile,(0) No qualification (yet),0.01672,130,5442,0.01331,0.02012
2013,5th Quintile,(1b) General Elementary School,0.01501,72,5442,0.01178,0.01824
2013,5th Quintile,(1c) Basic Vocational Qualification,0.13232,671,5442,0.12332,0.14133
2013,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21185,1216,5442,0.20100,0.22271
2013,5th Quintile,(2c_gen) General Maturity Certificate,0.03226,186,5442,0.02757,0.03696
2013,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09523,529,5442,0.08743,0.10303
2013,5th Quintile,(3a) Lower Tertiary Education,0.12761,785,5442,0.11874,0.13647
2013,5th Quintile,(3b) Higher Tertiary Education,0.25903,1853,5442,0.24738,0.27067
2014,1st Quintile,(0) No qualification (yet),0.02404,294,5675,0.02006,0.02803
2014,1st Quintile,(1a) Inadequately completed,0.04104,329,5675,0.03588,0.04620
2014,1st Quintile,(1b) General Elementary School,0.14166,1047,5675,0.13258,0.15073
2014,1st Quintile,(1c) Basic Vocational Qualification,0.21413,1361,5675,0.20345,0.22480
2014,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15630,1241,5675,0.14685,0.16575
2014,1st Quintile,(2c_gen) General Maturity Certificate,0.07000,469,5675,0.06336,0.07664
2014,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04419,397,5675,0.03884,0.04954
2014,1st Quintile,(3a) Lower Tertiary Education,0.03185,188,5675,0.02728,0.03642
2014,1st Quintile,(3b) Higher Tertiary Education,0.04154,349,5675,0.03635,0.04674
2014,2nd Quintile,(0) No qualification (yet),0.02036,204,5515,0.01663,0.02408
2014,2nd Quintile,(1a) Inadequately completed,0.02019,126,5515,0.01648,0.02390
2014,2nd Quintile,(1b) General Elementary School,0.11513,700,5515,0.10670,0.12355
2014,2nd Quintile,(1c) Basic Vocational Qualification,0.26283,1556,5515,0.25121,0.27445
2014,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21013,1503,5515,0.19938,0.22088
2014,2nd Quintile,(2c_gen) General Maturity Certificate,0.04081,292,5515,0.03559,0.04603
2014,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05266,471,5515,0.04676,0.05855
2014,2nd Quintile,(3a) Lower Tertiary Education,0.03965,265,5515,0.03450,0.04480
2014,2nd Quintile,(3b) Higher Tertiary Education,0.04649,398,5515,0.04093,0.05205
2014,3rd Quintile,(0) No qualification (yet),0.01607,140,5130,0.01263,0.01951
2014,3rd Quintile,(1a) Inadequately completed,0.00832,53,5130,0.00583,0.01081
2014,3rd Quintile,(1b) General Elementary School,0.06839,391,5130,0.06148,0.07530
2014,3rd Quintile,(1c) Basic Vocational Qualification,0.24750,1274,5130,0.23569,0.25931
2014,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23538,1521,5130,0.22377,0.24699
2014,3rd Quintile,(2c_gen) General Maturity Certificate,0.03793,249,5130,0.03270,0.04315
2014,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08103,519,5130,0.07356,0.08850
2014,3rd Quintile,(3a) Lower Tertiary Education,0.05962,403,5130,0.05314,0.06610
2014,3rd Quintile,(3b) Higher Tertiary Education,0.07223,580,5130,0.06515,0.07932
2014,4th Quintile,(0) No qualification (yet),0.01448,143,5103,0.01120,0.01775
2014,4th Quintile,(1b) General Elementary School,0.04187,209,5103,0.03638,0.04737
2014,4th Quintile,(1c) Basic Vocational Qualification,0.20493,1071,5103,0.19385,0.21600
2014,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25232,1504,5103,0.24040,0.26424
2014,4th Quintile,(2c_gen) General Maturity Certificate,0.03420,226,5103,0.02921,0.03919
2014,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10114,589,5103,0.09286,0.10941
2014,4th Quintile,(3a) Lower Tertiary Education,0.08745,545,5103,0.07970,0.09521
2014,4th Quintile,(3b) Higher Tertiary Education,0.11161,816,5103,0.10297,0.12025
2014,5th Quintile,(0) No qualification (yet),0.01524,111,5357,0.01196,0.01852
2014,5th Quintile,(1b) General Elementary School,0.01339,65,5357,0.01032,0.01647
2014,5th Quintile,(1c) Basic Vocational Qualification,0.12247,587,5357,0.11369,0.13125
2014,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20576,1176,5357,0.19493,0.21659
2014,5th Quintile,(2c_gen) General Maturity Certificate,0.02754,201,5357,0.02316,0.03193
2014,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09892,535,5357,0.09093,0.10692
2014,5th Quintile,(3a) Lower Tertiary Education,0.13094,774,5357,0.12191,0.13998
2014,5th Quintile,(3b) Higher Tertiary Education,0.27110,1908,5357,0.25920,0.28301
2015,1st Quintile,(0) No qualification (yet),0.02016,224,4946,0.01625,0.02408
2015,1st Quintile,(1a) Inadequately completed,0.04230,283,4946,0.03669,0.04791
2015,1st Quintile,(1b) General Elementary School,0.14668,899,4946,0.13682,0.15654
2015,1st Quintile,(1c) Basic Vocational Qualification,0.20545,1152,4946,0.19419,0.21671
2015,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17464,1172,4946,0.16405,0.18522
2015,1st Quintile,(2c_gen) General Maturity Certificate,0.05382,377,4946,0.04753,0.06011
2015,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04939,365,4946,0.04335,0.05543
2015,1st Quintile,(3a) Lower Tertiary Education,0.03958,183,4946,0.03415,0.04501
2015,1st Quintile,(3b) Higher Tertiary Education,0.04331,291,4946,0.03764,0.04899
2015,2nd Quintile,(0) No qualification (yet),0.01673,163,5231,0.01326,0.02021
2015,2nd Quintile,(1a) Inadequately completed,0.01665,105,5231,0.01318,0.02012
2015,2nd Quintile,(1b) General Elementary School,0.10816,597,5231,0.09974,0.11657
2015,2nd Quintile,(1c) Basic Vocational Qualification,0.27071,1525,5231,0.25867,0.28275
2015,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21528,1463,5231,0.20414,0.22642
2015,2nd Quintile,(2c_gen) General Maturity Certificate,0.04522,281,5231,0.03959,0.05085
2015,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05855,458,5231,0.05219,0.06491
2015,2nd Quintile,(3a) Lower Tertiary Education,0.03982,281,5231,0.03452,0.04512
2015,2nd Quintile,(3b) Higher Tertiary Education,0.03788,358,5231,0.03271,0.04306
2015,3rd Quintile,(0) No qualification (yet),0.01578,134,4835,0.01227,0.01929
2015,3rd Quintile,(1a) Inadequately completed,0.00731,44,4835,0.00491,0.00971
2015,3rd Quintile,(1b) General Elementary School,0.06198,340,4835,0.05518,0.06878
2015,3rd Quintile,(1c) Basic Vocational Qualification,0.24500,1192,4835,0.23288,0.25713
2015,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24097,1416,4835,0.22892,0.25303
2015,3rd Quintile,(2c_gen) General Maturity Certificate,0.03255,224,4835,0.02755,0.03756
2015,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08415,544,4835,0.07632,0.09197
2015,3rd Quintile,(3a) Lower Tertiary Education,0.06705,386,4835,0.06000,0.07410
2015,3rd Quintile,(3b) Higher Tertiary Education,0.06821,555,4835,0.06110,0.07532
2015,4th Quintile,(0) No qualification (yet),0.01183,116,4721,0.00874,0.01491
2015,4th Quintile,(1b) General Elementary School,0.03620,162,4721,0.03087,0.04152
2015,4th Quintile,(1c) Basic Vocational Qualification,0.20665,978,4721,0.19510,0.21820
2015,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25706,1417,4721,0.24459,0.26953
2015,4th Quintile,(2c_gen) General Maturity Certificate,0.03502,205,4721,0.02978,0.04027
2015,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09478,510,4721,0.08643,0.10314
2015,4th Quintile,(3a) Lower Tertiary Education,0.08678,538,4721,0.07875,0.09481
2015,4th Quintile,(3b) Higher Tertiary Education,0.11781,795,4721,0.10861,0.12701
2015,5th Quintile,(0) No qualification (yet),0.01281,104,5057,0.00971,0.01591
2015,5th Quintile,(1b) General Elementary School,0.01452,61,5057,0.01123,0.01782
2015,5th Quintile,(1c) Basic Vocational Qualification,0.11184,554,5057,0.10315,0.12053
2015,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20500,1118,5057,0.19387,0.21613
2015,5th Quintile,(2c_gen) General Maturity Certificate,0.03199,199,5057,0.02714,0.03684
2015,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09879,523,5057,0.09057,0.10702
2015,5th Quintile,(3a) Lower Tertiary Education,0.12989,725,5057,0.12062,0.13916
2015,5th Quintile,(3b) Higher Tertiary Education,0.27681,1773,5057,0.26448,0.28914
2016,1st Quintile,(0) No qualification (yet),0.01778,206,4893,0.01408,0.02148
2016,1st Quintile,(1a) Inadequately completed,0.03606,285,4893,0.03084,0.04129
2016,1st Quintile,(1b) General Elementary School,0.13839,896,4893,0.12871,0.14807
2016,1st Quintile,(1c) Basic Vocational Qualification,0.20091,1139,4893,0.18968,0.21214
2016,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16497,1045,4893,0.15456,0.17537
2016,1st Quintile,(2c_gen) General Maturity Certificate,0.06452,405,4893,0.05763,0.07140
2016,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04554,382,4893,0.03970,0.05138
2016,1st Quintile,(3a) Lower Tertiary Education,0.03573,174,4893,0.03053,0.04093
2016,1st Quintile,(3b) Higher Tertiary Education,0.04991,361,4893,0.04381,0.05601
2016,2nd Quintile,(0) No qualification (yet),0.01947,173,5129,0.01569,0.02325
2016,2nd Quintile,(1a) Inadequately completed,0.02203,124,5129,0.01801,0.02604
2016,2nd Quintile,(1b) General Elementary School,0.10739,576,5129,0.09892,0.11587
2016,2nd Quintile,(1c) Basic Vocational Qualification,0.25231,1390,5129,0.24042,0.26420
2016,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.20852,1397,5129,0.19740,0.21964
2016,2nd Quintile,(2c_gen) General Maturity Certificate,0.03904,272,5129,0.03374,0.04434
2016,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06945,521,5129,0.06250,0.07641
2016,2nd Quintile,(3a) Lower Tertiary Education,0.04213,260,5129,0.03664,0.04763
2016,2nd Quintile,(3b) Higher Tertiary Education,0.04799,416,5129,0.04214,0.05385
2016,3rd Quintile,(0) No qualification (yet),0.01452,128,4602,0.01106,0.01797
2016,3rd Quintile,(1a) Inadequately completed,0.00654,45,4602,0.00421,0.00887
2016,3rd Quintile,(1b) General Elementary School,0.07106,315,4602,0.06363,0.07848
2016,3rd Quintile,(1c) Basic Vocational Qualification,0.22570,1143,4602,0.21362,0.23778
2016,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23675,1343,4602,0.22446,0.24903
2016,3rd Quintile,(2c_gen) General Maturity Certificate,0.03075,198,4602,0.02576,0.03574
2016,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.09473,516,4602,0.08627,0.10319
2016,3rd Quintile,(3a) Lower Tertiary Education,0.06821,381,4602,0.06093,0.07550
2016,3rd Quintile,(3b) Higher Tertiary Education,0.06701,533,4602,0.05978,0.07423
2016,4th Quintile,(0) No qualification (yet),0.01668,116,4537,0.01295,0.02041
2016,4th Quintile,(1b) General Elementary School,0.02770,137,4537,0.02292,0.03247
2016,4th Quintile,(1c) Basic Vocational Qualification,0.20314,907,4537,0.19143,0.21484
2016,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24665,1296,4537,0.23411,0.25920
2016,4th Quintile,(2c_gen) General Maturity Certificate,0.03522,209,4537,0.02986,0.04059
2016,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.10224,532,4537,0.09343,0.11106
2016,4th Quintile,(3a) Lower Tertiary Education,0.08426,482,4537,0.07618,0.09235
2016,4th Quintile,(3b) Higher Tertiary Education,0.13339,858,4537,0.12349,0.14328
2016,5th Quintile,(0) No qualification (yet),0.00990,96,4791,0.00710,0.01271
2016,5th Quintile,(1b) General Elementary School,0.01719,65,4791,0.01351,0.02087
2016,5th Quintile,(1c) Basic Vocational Qualification,0.11452,486,4791,0.10550,0.12354
2016,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20804,1032,4791,0.19655,0.21954
2016,5th Quintile,(2c_gen) General Maturity Certificate,0.03439,187,4791,0.02923,0.03955
2016,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09669,486,4791,0.08832,0.10506
2016,5th Quintile,(3a) Lower Tertiary Education,0.12827,715,4791,0.11880,0.13774
2016,5th Quintile,(3b) Higher Tertiary Education,0.27212,1724,4791,0.25952,0.28473
2017,1st Quintile,(0) No qualification (yet),0.01914,254,6046,0.01568,0.02259
2017,1st Quintile,(1a) Inadequately completed,0.04811,806,6046,0.04271,0.05350
2017,1st Quintile,(1b) General Elementary School,0.14138,1134,6046,0.13260,0.15017
2017,1st Quintile,(1c) Basic Vocational Qualification,0.18636,1040,6046,0.17654,0.19617
2017,1st Quintile,(2) Intermediate General/Vocational Qualification,0.15547,1001,6046,0.14633,0.16460
2017,1st Quintile,(2c_gen) General Maturity Certificate,0.06248,631,6046,0.05638,0.06858
2017,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05060,393,6046,0.04508,0.05613
2017,1st Quintile,(3a) Lower Tertiary Education,0.03075,146,6046,0.02640,0.03510
2017,1st Quintile,(3b) Higher Tertiary Education,0.04916,641,6046,0.04371,0.05461
2017,2nd Quintile,(0) No qualification (yet),0.01521,154,4903,0.01178,0.01863
2017,2nd Quintile,(1a) Inadequately completed,0.01937,146,4903,0.01552,0.02323
2017,2nd Quintile,(1b) General Elementary School,0.10064,502,4903,0.09221,0.10906
2017,2nd Quintile,(1c) Basic Vocational Qualification,0.25486,1294,4903,0.24266,0.26706
2017,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21160,1350,4903,0.20017,0.22304
2017,2nd Quintile,(2c_gen) General Maturity Certificate,0.04073,285,4903,0.03520,0.04626
2017,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06990,490,4903,0.06276,0.07704
2017,2nd Quintile,(3a) Lower Tertiary Education,0.04307,259,4903,0.03738,0.04875
2017,2nd Quintile,(3b) Higher Tertiary Education,0.04897,423,4903,0.04293,0.05501
2017,3rd Quintile,(0) No qualification (yet),0.01649,131,4385,0.01272,0.02026
2017,3rd Quintile,(1a) Inadequately completed,0.00775,50,4385,0.00516,0.01035
2017,3rd Quintile,(1b) General Elementary School,0.07352,302,4385,0.06579,0.08125
2017,3rd Quintile,(1c) Basic Vocational Qualification,0.22650,1045,4385,0.21411,0.23889
2017,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22575,1252,4385,0.21338,0.23813
2017,3rd Quintile,(2c_gen) General Maturity Certificate,0.02907,205,4385,0.02410,0.03404
2017,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08881,483,4385,0.08039,0.09723
2017,3rd Quintile,(3a) Lower Tertiary Education,0.06971,388,4385,0.06217,0.07725
2017,3rd Quintile,(3b) Higher Tertiary Education,0.08569,529,4385,0.07741,0.09398
2017,4th Quintile,(0) No qualification (yet),0.01901,107,4257,0.01491,0.02311
2017,4th Quintile,(1b) General Elementary School,0.03347,143,4257,0.02807,0.03888
2017,4th Quintile,(1c) Basic Vocational Qualification,0.20466,820,4257,0.19254,0.21678
2017,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25126,1235,4257,0.23823,0.26429
2017,4th Quintile,(2c_gen) General Maturity Certificate,0.03382,192,4257,0.02839,0.03925
2017,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09559,476,4257,0.08675,0.10442
2017,4th Quintile,(3a) Lower Tertiary Education,0.08734,464,4257,0.07886,0.09583
2017,4th Quintile,(3b) Higher Tertiary Education,0.12905,820,4257,0.11897,0.13912
2017,5th Quintile,(0) No qualification (yet),0.01264,87,4501,0.00938,0.01590
2017,5th Quintile,(1b) General Elementary School,0.01243,46,4501,0.00919,0.01567
2017,5th Quintile,(1c) Basic Vocational Qualification,0.10795,443,4501,0.09888,0.11701
2017,5th Quintile,(2) Intermediate General/Vocational Qualification,0.21581,978,4501,0.20379,0.22783
2017,5th Quintile,(2c_gen) General Maturity Certificate,0.03339,190,4501,0.02814,0.03864
2017,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08985,452,4501,0.08149,0.09820
2017,5th Quintile,(3a) Lower Tertiary Education,0.12956,688,4501,0.11975,0.13937
2017,5th Quintile,(3b) Higher Tertiary Education,0.27420,1617,4501,0.26117,0.28724
2018,1st Quintile,(0) No qualification (yet),0.01827,248,6913,0.01512,0.02143
2018,1st Quintile,(1a) Inadequately completed,0.04876,1178,6913,0.04368,0.05384
2018,1st Quintile,(1b) General Elementary School,0.12956,1301,6913,0.12165,0.13748
2018,1st Quintile,(1c) Basic Vocational Qualification,0.18747,1032,6913,0.17827,0.19667
2018,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16069,1044,6913,0.15203,0.16935
2018,1st Quintile,(2c_gen) General Maturity Certificate,0.06357,771,6913,0.05782,0.06933
2018,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05842,437,6913,0.05289,0.06395
2018,1st Quintile,(3a) Lower Tertiary Education,0.03988,172,6913,0.03526,0.04449
2018,1st Quintile,(3b) Higher Tertiary Education,0.05033,730,6913,0.04518,0.05549
2018,2nd Quintile,(0) No qualification (yet),0.01512,159,5371,0.01185,0.01838
2018,2nd Quintile,(1a) Inadequately completed,0.02053,193,5371,0.01674,0.02432
2018,2nd Quintile,(1b) General Elementary School,0.10821,560,5371,0.09991,0.11652
2018,2nd Quintile,(1c) Basic Vocational Qualification,0.23159,1288,5371,0.22031,0.24287
2018,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21548,1547,5371,0.20449,0.22648
2018,2nd Quintile,(2c_gen) General Maturity Certificate,0.03976,330,5371,0.03453,0.04499
2018,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.07722,536,5371,0.07008,0.08436
2018,2nd Quintile,(3a) Lower Tertiary Education,0.04166,282,5371,0.03631,0.04700
2018,2nd Quintile,(3b) Higher Tertiary Education,0.04984,476,5371,0.04402,0.05566
2018,3rd Quintile,(0) No qualification (yet),0.01878,136,4751,0.01492,0.02264
2018,3rd Quintile,(1a) Inadequately completed,0.00813,63,4751,0.00558,0.01069
2018,3rd Quintile,(1b) General Elementary School,0.06522,304,4751,0.05819,0.07224
2018,3rd Quintile,(1c) Basic Vocational Qualification,0.21222,1023,4751,0.20059,0.22384
2018,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25087,1451,4751,0.23855,0.26320
2018,3rd Quintile,(2c_gen) General Maturity Certificate,0.03570,239,4751,0.03043,0.04098
2018,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08800,535,4751,0.07994,0.09606
2018,3rd Quintile,(3a) Lower Tertiary Education,0.06688,410,4751,0.05977,0.07398
2018,3rd Quintile,(3b) Higher Tertiary Education,0.07831,590,4751,0.07067,0.08595
2018,4th Quintile,(0) No qualification (yet),0.01060,93,4574,0.00763,0.01356
2018,4th Quintile,(1a) Inadequately completed,0.00695,35,4574,0.00454,0.00936
2018,4th Quintile,(1b) General Elementary School,0.03631,161,4574,0.03089,0.04174
2018,4th Quintile,(1c) Basic Vocational Qualification,0.18730,843,4574,0.17600,0.19861
2018,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23966,1312,4574,0.22728,0.25203
2018,4th Quintile,(2c_gen) General Maturity Certificate,0.04410,227,4574,0.03815,0.05005
2018,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09453,523,4574,0.08605,0.10301
2018,4th Quintile,(3a) Lower Tertiary Education,0.09416,546,4574,0.08570,0.10263
2018,4th Quintile,(3b) Higher Tertiary Education,0.13086,834,4574,0.12109,0.14064
2018,5th Quintile,(0) No qualification (yet),0.01173,93,5044,0.00876,0.01471
2018,5th Quintile,(1b) General Elementary School,0.01245,56,5044,0.00939,0.01551
2018,5th Quintile,(1c) Basic Vocational Qualification,0.11117,481,5044,0.10249,0.11985
2018,5th Quintile,(2) Intermediate General/Vocational Qualification,0.20505,1140,5044,0.19391,0.21619
2018,5th Quintile,(2c_gen) General Maturity Certificate,0.03034,215,5044,0.02561,0.03508
2018,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09509,500,5044,0.08700,0.10319
2018,5th Quintile,(3a) Lower Tertiary Education,0.13462,777,5044,0.12520,0.14405
2018,5th Quintile,(3b) Higher Tertiary Education,0.27814,1782,5044,0.26577,0.29051
2019,1st Quintile,(0) No qualification (yet),0.01681,173,6758,0.01375,0.01988
2019,1st Quintile,(1a) Inadequately completed,0.05654,1299,6758,0.05103,0.06204
2019,1st Quintile,(1b) General Elementary School,0.13403,1275,6758,0.12591,0.14215
2019,1st Quintile,(1c) Basic Vocational Qualification,0.17236,968,6758,0.16336,0.18137
2019,1st Quintile,(2) Intermediate General/Vocational Qualification,0.14905,982,6758,0.14056,0.15754
2019,1st Quintile,(2c_gen) General Maturity Certificate,0.06654,725,6758,0.06060,0.07248
2019,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05875,396,6758,0.05315,0.06436
2019,1st Quintile,(3a) Lower Tertiary Education,0.03373,164,6758,0.02942,0.03803
2019,1st Quintile,(3b) Higher Tertiary Education,0.05677,776,6758,0.05125,0.06229
2019,2nd Quintile,(0) No qualification (yet),0.01422,129,4856,0.01089,0.01755
2019,2nd Quintile,(1a) Inadequately completed,0.01599,144,4856,0.01246,0.01952
2019,2nd Quintile,(1b) General Elementary School,0.09760,508,4856,0.08926,0.10595
2019,2nd Quintile,(1c) Basic Vocational Qualification,0.24582,1211,4856,0.23371,0.25793
2019,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21853,1427,4856,0.20690,0.23015
2019,2nd Quintile,(2c_gen) General Maturity Certificate,0.03988,292,4856,0.03438,0.04538
2019,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.07101,479,4856,0.06378,0.07823
2019,2nd Quintile,(3a) Lower Tertiary Education,0.04637,260,4856,0.04046,0.05229
2019,2nd Quintile,(3b) Higher Tertiary Education,0.05443,406,4856,0.04805,0.06081
2019,3rd Quintile,(0) No qualification (yet),0.01390,108,4451,0.01046,0.01734
2019,3rd Quintile,(1a) Inadequately completed,0.01258,60,4451,0.00931,0.01586
2019,3rd Quintile,(1b) General Elementary School,0.05831,249,4451,0.05142,0.06519
2019,3rd Quintile,(1c) Basic Vocational Qualification,0.18975,926,4451,0.17823,0.20127
2019,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24903,1373,4451,0.23633,0.26174
2019,3rd Quintile,(2c_gen) General Maturity Certificate,0.03767,232,4451,0.03207,0.04326
2019,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.09845,534,4451,0.08970,0.10721
2019,3rd Quintile,(3a) Lower Tertiary Education,0.07297,405,4451,0.06533,0.08061
2019,3rd Quintile,(3b) Higher Tertiary Education,0.08527,564,4451,0.07706,0.09347
2019,4th Quintile,(0) No qualification (yet),0.01118,94,4208,0.00800,0.01435
2019,4th Quintile,(1b) General Elementary School,0.03587,151,4208,0.03025,0.04149
2019,4th Quintile,(1c) Basic Vocational Qualification,0.16950,729,4208,0.15817,0.18084
2019,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26430,1283,4208,0.25098,0.27763
2019,4th Quintile,(2c_gen) General Maturity Certificate,0.03946,202,4208,0.03357,0.04534
