year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2017,10,Ostdeutschland,,,,,,,,,,,,
2017,11,Westdeutschland,,,,,,,,,,,,
2017,11,Ostdeutschland,,,,,,,,,,,,
2017,12,Westdeutschland,,,,,,,,,,,,
2017,12,Ostdeutschland,,,,,,,,,,,,
2017,13,Westdeutschland,,,,,,,,,,,,
2017,13,Ostdeutschland,,,,,,,,,,,,
2017,14,Westdeutschland,,,,,,,,,,,,
2017,14,Ostdeutschland,,,,,,,,,,,,
2017,15,Westdeutschland,,,,,,,,,,,,
2017,15,Ostdeutschland,,,,,,,,,,,,
2017,16,Westdeutschland,,,,,,,,,,,,
2017,16,Ostdeutschland,,,,,,,,,,,,
2017,17,Westdeutschland,,,,,,,,,,,,
2017,17,Ostdeutschland,,,,,,,,,,,,
2018,-1,Westdeutschland,,,,,,,,,,,,
2018,0,Westdeutschland,,,,,,,,,,,,
2018,0,Ostdeutschland,,,,,,,,,,,,
2018,18-29 J.,Westdeutschland,7.50338155757325,7.480608776109908,7.526154339036592,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4581.0
2018,18-29 J.,Ostdeutschland,7.1916212725024575,7.1398260192578835,7.2434165257470315,7.0,7.0,8.0,5.5,9.5,7.0,6.0,7.0,903.0
2018,30-45 J.,Westdeutschland,7.507004506144561,7.488883375452761,7.5251256368363615,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6765.0
2018,30-45 J.,Ostdeutschland,7.292316118235704,7.253771109720701,7.330861126750707,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,1670.0
2018,46-65 J.,Westdeutschland,7.259632433431039,7.240832760480524,7.278432106381555,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,8054.0
2018,46-65 J.,Ostdeutschland,7.007571151606241,6.970270754986975,7.044871548225506,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2188.0
2018,66 und älter,Westdeutschland,7.452308209222425,7.424961878420701,7.479654540024148,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3770.0
2018,66 und älter,Ostdeutschland,7.069582393852306,7.027484316666207,7.1116804710384045,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1234.0
2018,5,Westdeutschland,,,,,,,,,,,,
2018,5,Ostdeutschland,,,,,,,,,,,,
2018,6,Westdeutschland,,,,,,,,,,,,
2018,6,Ostdeutschland,,,,,,,,,,,,
2018,7,Westdeutschland,,,,,,,,,,,,
2018,7,Ostdeutschland,,,,,,,,,,,,
2018,8,Westdeutschland,,,,,,,,,,,,
2018,8,Ostdeutschland,,,,,,,,,,,,
2018,9,Westdeutschland,,,,,,,,,,,,
2018,9,Ostdeutschland,,,,,,,,,,,,
2018,10,Westdeutschland,,,,,,,,,,,,
2018,10,Ostdeutschland,,,,,,,,,,,,
2018,11,Westdeutschland,,,,,,,,,,,,
2018,11,Ostdeutschland,,,,,,,,,,,,
2018,12,Westdeutschland,,,,,,,,,,,,
2018,12,Ostdeutschland,,,,,,,,,,,,
2018,13,Westdeutschland,,,,,,,,,,,,
2018,13,Ostdeutschland,,,,,,,,,,,,
2018,14,Westdeutschland,,,,,,,,,,,,
2018,14,Ostdeutschland,,,,,,,,,,,,
2018,15,Westdeutschland,,,,,,,,,,,,
2018,15,Ostdeutschland,,,,,,,,,,,,
2018,16,Westdeutschland,,,,,,,,,,,,
2018,16,Ostdeutschland,,,,,,,,,,,,
2018,17,Westdeutschland,,,,,,,,,,,,
2018,17,Ostdeutschland,,,,,,,,,,,,
2019,-1,Westdeutschland,,,,,,,,,,,,
2019,0,Westdeutschland,,,,,,,,,,,,
2019,0,Ostdeutschland,,,,,,,,,,,,
2019,18-29 J.,-2,,,,,,,,,,,,
2019,18-29 J.,Westdeutschland,7.564763592393699,7.539675890610865,7.589851294176532,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4050.0
2019,18-29 J.,Ostdeutschland,7.345257946167371,7.290788544472983,7.399727347861759,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,773.0
2019,30-45 J.,-2,,,,,,,,,,,,
2019,30-45 J.,Westdeutschland,7.588954498721938,7.570371259839753,7.607537737604122,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,6354.0
2019,30-45 J.,Ostdeutschland,7.37855022902174,7.340716626880859,7.416383831162621,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1573.0
2019,46-65 J.,-2,,,,,,,,,,,,
2019,46-65 J.,Westdeutschland,7.392640058383078,7.375137973017384,7.4101421437487724,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,8666.0
2019,46-65 J.,Ostdeutschland,7.036412659198927,7.001377558397824,7.07144776000003,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,2335.0
2019,66 und älter,-2,,,,,,,,,,,,
2019,66 und älter,Westdeutschland,7.500532237974679,7.4733096481713766,7.527754827777981,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3887.0
2019,66 und älter,Ostdeutschland,7.096109398915909,7.048683648269983,7.143535149561836,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1293.0
2019,5,-2,,,,,,,,,,,,
2019,5,Westdeutschland,,,,,,,,,,,,
2019,5,Ostdeutschland,,,,,,,,,,,,
2019,6,-2,,,,,,,,,,,,
2019,6,Westdeutschland,,,,,,,,,,,,
2019,6,Ostdeutschland,,,,,,,,,,,,
2019,7,-2,,,,,,,,,,,,
2019,7,Westdeutschland,,,,,,,,,,,,
2019,7,Ostdeutschland,,,,,,,,,,,,
2019,8,Westdeutschland,,,,,,,,,,,,
2019,8,Ostdeutschland,,,,,,,,,,,,
2019,9,-2,,,,,,,,,,,,
2019,9,Westdeutschland,,,,,,,,,,,,
2019,9,Ostdeutschland,,,,,,,,,,,,
2019,10,-2,,,,,,,,,,,,
2019,10,Westdeutschland,,,,,,,,,,,,
2019,10,Ostdeutschland,,,,,,,,,,,,
2019,11,-2,,,,,,,,,,,,
2019,11,Westdeutschland,,,,,,,,,,,,
2019,11,Ostdeutschland,,,,,,,,,,,,
2019,12,-2,,,,,,,,,,,,
2019,12,Westdeutschland,,,,,,,,,,,,
2019,12,Ostdeutschland,,,,,,,,,,,,
2019,13,-2,,,,,,,,,,,,
2019,13,Westdeutschland,,,,,,,,,,,,
2019,13,Ostdeutschland,,,,,,,,,,,,
2019,14,Westdeutschland,,,,,,,,,,,,
2019,14,Ostdeutschland,,,,,,,,,,,,
2019,15,-2,,,,,,,,,,,,
2019,15,Westdeutschland,,,,,,,,,,,,
2019,15,Ostdeutschland,,,,,,,,,,,,
2019,16,Westdeutschland,,,,,,,,,,,,
2019,16,Ostdeutschland,,,,,,,,,,,,
2019,17,Westdeutschland,,,,,,,,,,,,
2019,17,Ostdeutschland,,,,,,,,,,,,
2020,-1,Westdeutschland,,,,,,,,,,,,
2020,-1,Ostdeutschland,,,,,,,,,,,,
2020,0,Westdeutschland,,,,,,,,,,,,
2020,0,Ostdeutschland,,,,,,,,,,,,
2020,18-29 J.,Westdeutschland,7.586468258973133,7.563278681900717,7.609657836045549,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,4660.0
2020,18-29 J.,Ostdeutschland,7.319738126257502,7.26615003739869,7.373326215116315,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,794.0
2020,30-45 J.,Westdeutschland,7.574943077664984,7.5578638126328865,7.592022342697081,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6892.0
2020,30-45 J.,Ostdeutschland,7.369682558843629,7.334534276390431,7.404830841296827,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,1589.0
2020,46-65 J.,Westdeutschland,7.3387914623875465,7.320956108076183,7.35662681669891,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,8316.0
2020,46-65 J.,Ostdeutschland,7.118614767959451,7.082178664030158,7.155050871888744,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,2187.0
2020,66 und älter,Westdeutschland,7.596139152108573,7.568926677962565,7.623351626254581,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,3668.0
2020,66 und älter,Ostdeutschland,7.374668805293372,7.330042064158731,7.419295546428013,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1239.0
2020,5,Westdeutschland,,,,,,,,,,,,
2020,5,Ostdeutschland,,,,,,,,,,,,
2020,6,Westdeutschland,,,,,,,,,,,,
2020,6,Ostdeutschland,,,,,,,,,,,,
2020,7,Westdeutschland,,,,,,,,,,,,
2020,7,Ostdeutschland,,,,,,,,,,,,
2020,8,Westdeutschland,,,,,,,,,,,,
2020,8,Ostdeutschland,,,,,,,,,,,,
2020,9,Westdeutschland,,,,,,,,,,,,
2020,9,Ostdeutschland,,,,,,,,,,,,
2020,10,Westdeutschland,,,,,,,,,,,,
2020,10,Ostdeutschland,,,,,,,,,,,,
2020,11,Westdeutschland,,,,,,,,,,,,
2020,11,Ostdeutschland,,,,,,,,,,,,
2020,12,Westdeutschland,,,,,,,,,,,,
2020,12,Ostdeutschland,,,,,,,,,,,,
2020,13,Westdeutschland,,,,,,,,,,,,
2020,13,Ostdeutschland,,,,,,,,,,,,
2020,14,Westdeutschland,,,,,,,,,,,,
2020,14,Ostdeutschland,,,,,,,,,,,,
2020,15,Westdeutschland,,,,,,,,,,,,
2020,15,Ostdeutschland,,,,,,,,,,,,
2020,16,Westdeutschland,,,,,,,,,,,,
2020,16,Ostdeutschland,,,,,,,,,,,,
2020,17,Westdeutschland,,,,,,,,,,,,
2020,17,Ostdeutschland,,,,,,,,,,,,
2021,-1,Westdeutschland,,,,,,,,,,,,
2021,-1,Ostdeutschland,,,,,,,,,,,,
2021,0,Westdeutschland,,,,,,,,,,,,
2021,0,Ostdeutschland,,,,,,,,,,,,
2021,18-29 J.,Westdeutschland,7.398958920178185,7.368220611506814,7.429697228849555,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2787.0
2021,18-29 J.,Ostdeutschland,7.151218889630364,7.076236854452483,7.2262009248082455,7.0,7.0,8.0,5.5,9.5,7.0,6.0,7.0,481.0
2021,30-45 J.,Westdeutschland,7.4295617772576605,7.405956885265471,7.45316666924985,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4272.0
2021,30-45 J.,Ostdeutschland,7.2362414615159185,7.1862816508934415,7.2862012721383955,6.0,8.0,8.0,3.0,10.0,8.0,8.0,9.0,1063.0
2021,46-65 J.,Westdeutschland,7.354067469394366,7.333053005689943,7.375081933098788,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5824.0
2021,46-65 J.,Ostdeutschland,7.231232885674349,7.1877075107124355,7.274758260636263,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,1486.0
2021,66 und älter,Westdeutschland,7.619976086680192,7.587811219334247,7.652140954026137,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,2721.0
2021,66 und älter,Ostdeutschland,7.172568761751796,7.11325239100187,7.231885132501722,6.0,8.0,8.0,3.0,10.0,8.0,8.0,8.0,857.0
2021,5,Westdeutschland,,,,,,,,,,,,
2021,5,Ostdeutschland,,,,,,,,,,,,
2021,6,Westdeutschland,,,,,,,,,,,,
2021,6,Ostdeutschland,,,,,,,,,,,,
2021,7,Westdeutschland,,,,,,,,,,,,
2021,7,Ostdeutschland,,,,,,,,,,,,
2021,8,Westdeutschland,,,,,,,,,,,,
2021,8,Ostdeutschland,,,,,,,,,,,,
2021,9,Westdeutschland,,,,,,,,,,,,
2021,9,Ostdeutschland,,,,,,,,,,,,
2021,10,Westdeutschland,,,,,,,,,,,,
2021,10,Ostdeutschland,,,,,,,,,,,,
2021,11,Westdeutschland,,,,,,,,,,,,
2021,11,Ostdeutschland,,,,,,,,,,,,
2021,12,Westdeutschland,,,,,,,,,,,,
2021,12,Ostdeutschland,,,,,,,,,,,,
2021,13,Westdeutschland,,,,,,,,,,,,
2021,13,Ostdeutschland,,,,,,,,,,,,
2021,14,Westdeutschland,,,,,,,,,,,,
2021,14,Ostdeutschland,,,,,,,,,,,,
2021,15,Westdeutschland,,,,,,,,,,,,
2021,15,Ostdeutschland,,,,,,,,,,,,
2021,16,Westdeutschland,,,,,,,,,,,,
2021,16,Ostdeutschland,,,,,,,,,,,,
2021,17,Westdeutschland,,,,,,,,,,,,
2021,17,Ostdeutschland,,,,,,,,,,,,
