"pli0083","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Nie","2002","Realschule","Niedersachsen","","","",""
"Nie","2002","Realschule","Bremen","","","",""
"Nie","2002","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2002","Realschule","Hessen","","","",""
"Nie","2002","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2002","Realschule","Baden-Wuerttemberg","","","",""
"Nie","2002","Realschule","Bayern","","","",""
"Nie","2002","Realschule","Saarland","","","",""
"Nie","2002","Realschule","Berlin","","","",""
"Nie","2002","Realschule","Brandenburg","","","",""
"Nie","2002","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2002","Realschule","Sachsen","","","",""
"Nie","2002","Realschule","Sachsen-Anhalt","","","",""
"Nie","2002","Realschule","Thueringen","","","",""
"Nie","2002","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","2002","(Fach-)Abitur","Hamburg","","","",""
"Nie","2002","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2002","(Fach-)Abitur","Bremen","","","",""
"Nie","2002","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","2002","(Fach-)Abitur","Hessen","","","",""
"Nie","2002","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","2002","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","2002","(Fach-)Abitur","Bayern","","","",""
"Nie","2002","(Fach-)Abitur","Saarland","","","",""
"Nie","2002","(Fach-)Abitur","Berlin","","","",""
"Nie","2002","(Fach-)Abitur","Brandenburg","","","",""
"Nie","2002","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2002","(Fach-)Abitur","Sachsen","","","",""
"Nie","2002","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","2002","(Fach-)Abitur","Thueringen","","","",""
"Nie","2002","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2002","AkademikerIn","Hamburg","","","",""
"Nie","2002","AkademikerIn","Niedersachsen","","","",""
"Nie","2002","AkademikerIn","Bremen","","","",""
"Nie","2002","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","2002","AkademikerIn","Hessen","","","",""
"Nie","2002","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2002","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","2002","AkademikerIn","Bayern","","","",""
"Nie","2002","AkademikerIn","Saarland","","","",""
"Nie","2002","AkademikerIn","Berlin","","","",""
"Nie","2002","AkademikerIn","Brandenburg","","","",""
"Nie","2002","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2002","AkademikerIn","Sachsen","","","",""
"Nie","2002","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2002","AkademikerIn","Thueringen","","","",""
"Taeglich","2003","(noch) kein Abschluss","Schleswig-Holstein","18","","",""
"Taeglich","2003","(noch) kein Abschluss","Hamburg","10","","",""
"Taeglich","2003","(noch) kein Abschluss","Niedersachsen","65","0.767633404897258","0.676773385595091","0.858493424199425"
"Taeglich","2003","(noch) kein Abschluss","Bremen","5","","",""
"Taeglich","2003","(noch) kein Abschluss","Nordrhein-Westfalen","208","0.878101560390075","0.836448648692593","0.919754472087557"
"Taeglich","2003","(noch) kein Abschluss","Hessen","42","0.697098931413527","0.574538911644793","0.819658951182261"
"Taeglich","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","50","0.955471570113825","0.900456865356615","1.01048627487104"
"Taeglich","2003","(noch) kein Abschluss","Baden-Wuerttemberg","108","0.895792684821095","0.841798325233134","0.949787044409055"
"Taeglich","2003","(noch) kein Abschluss","Bayern","84","0.86549355131028","0.798283540526997","0.932703562093563"
"Taeglich","2003","(noch) kein Abschluss","Saarland","","","",""
"Taeglich","2003","(noch) kein Abschluss","Berlin","37","0.791151442339196","0.669656159758688","0.912646724919703"
"Taeglich","2003","(noch) kein Abschluss","Brandenburg","31","0.955404835036612","0.883887601480651","1.02692206859257"
"Taeglich","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"Taeglich","2003","(noch) kein Abschluss","Sachsen","41","0.866313360408316","0.770039368046996","0.962587352769636"
"Taeglich","2003","(noch) kein Abschluss","Sachsen-Anhalt","28","","",""
"Taeglich","2003","(noch) kein Abschluss","Thueringen","23","","",""
"Taeglich","2003","Hauptschule","Schleswig-Holstein","263","0.903182162147261","0.868790411233897","0.937573913060625"
"Taeglich","2003","Hauptschule","Hamburg","80","0.949320406441666","0.902690816313733","0.995949996569599"
"Taeglich","2003","Hauptschule","Niedersachsen","683","0.900715810791004","0.879441223545423","0.921990398036586"
"Taeglich","2003","Hauptschule","Bremen","55","0.883866772128531","0.802799769041574","0.964933775215487"
"Taeglich","2003","Hauptschule","Nordrhein-Westfalen","1773","0.931130563165988","0.91975604062106","0.942505085710915"
"Taeglich","2003","Hauptschule","Hessen","511","0.912592675682686","0.889095589928138","0.936089761437234"
"Taeglich","2003","Hauptschule","Rheinland-Pfalz,Saarland","640","0.93127744079186","0.912414983442915","0.950139898140805"
"Taeglich","2003","Hauptschule","Baden-Wuerttemberg","1035","0.907939830366464","0.891215776154464","0.924663884578464"
"Taeglich","2003","Hauptschule","Bayern","1259","0.902284246066864","0.886780145548948","0.917788346584781"
"Taeglich","2003","Hauptschule","Saarland","","","",""
"Taeglich","2003","Hauptschule","Berlin","141","0.862368465437354","0.808479024955006","0.916257905919702"
"Taeglich","2003","Hauptschule","Brandenburg","233","0.962244038599816","0.938328037806602","0.98616003939303"
"Taeglich","2003","Hauptschule","Mecklenburg-Vorpommern","124","0.984431702390495","0.962985200538004","1.00587820424299"
"Taeglich","2003","Hauptschule","Sachsen","391","0.945628426867294","0.923865050509461","0.967391803225128"
"Taeglich","2003","Hauptschule","Sachsen-Anhalt","277","0.957484123158901","0.93422247243529","0.980745773882511"
"Taeglich","2003","Hauptschule","Thueringen","285","0.966981650497153","0.946625810332406","0.987337490661901"
"Taeglich","2003","Realschule","Schleswig-Holstein","135","0.835082736891229","0.778629108603165","0.891536365179293"
"Taeglich","2003","Realschule","Hamburg","74","0.954722373856057","0.909162399359859","1.00028234835226"
"Taeglich","2003","Realschule","Niedersachsen","461","0.853153713727989","0.823437397824083","0.882870029631895"
"Taeglich","2003","Realschule","Bremen","36","0.852769659636529","0.74686175116056","0.958677568112498"
"Taeglich","2003","Realschule","Nordrhein-Westfalen","832","0.885826807331724","0.86545326017177","0.906200354491678"
"Taeglich","2003","Realschule","Hessen","299","0.863669961677637","0.827618061904909","0.899721861450364"
"Taeglich","2003","Realschule","Rheinland-Pfalz,Saarland","229","0.866145619060121","0.825150051295695","0.907141186824547"
"Taeglich","2003","Realschule","Baden-Wuerttemberg","491","0.857861006056931","0.829319344566892","0.886402667546971"
"Taeglich","2003","Realschule","Bayern","565","0.803690463575004","0.77420236237892","0.833178564771087"
"Taeglich","2003","Realschule","Saarland","","","",""
"Taeglich","2003","Realschule","Berlin","214","0.881017148587487","0.840309190246267","0.921725106928708"
"Taeglich","2003","Realschule","Brandenburg","286","0.870788075095504","0.834319907231332","0.907256242959676"
"Taeglich","2003","Realschule","Mecklenburg-Vorpommern","188","0.890638229453072","0.848527739338538","0.932748719567607"
"Taeglich","2003","Realschule","Sachsen","564","0.858936452879871","0.832176870584978","0.885696035174764"
"Taeglich","2003","Realschule","Sachsen-Anhalt","282","0.931256137118679","0.90295326927721","0.959559004960148"
"Taeglich","2003","Realschule","Thueringen","330","0.871948571547201","0.838263316486236","0.905633826608165"
"Taeglich","2003","(Fach-)Abitur","Schleswig-Holstein","53","0.763586370166811","0.668685964728361","0.858486775605261"
"Taeglich","2003","(Fach-)Abitur","Hamburg","32","0.760584520322594","0.629965621789228","0.89120341885596"
"Taeglich","2003","(Fach-)Abitur","Niedersachsen","150","0.802923123023146","0.746802271128057","0.859043974918235"
"Taeglich","2003","(Fach-)Abitur","Bremen","22","","",""
"Taeglich","2003","(Fach-)Abitur","Nordrhein-Westfalen","556","0.817715138931235","0.78871828672816","0.846711991134309"
"Taeglich","2003","(Fach-)Abitur","Hessen","164","0.79744716018612","0.742160520017488","0.852733800354752"
"Taeglich","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","112","0.831060582973238","0.768544697690631","0.893576468255846"
"Taeglich","2003","(Fach-)Abitur","Baden-Wuerttemberg","244","0.794100397023374","0.74923244413547","0.838968349911277"
"Taeglich","2003","(Fach-)Abitur","Bayern","226","0.766189547554118","0.717972311905438","0.814406783202798"
"Taeglich","2003","(Fach-)Abitur","Saarland","","","",""
"Taeglich","2003","(Fach-)Abitur","Berlin","85","0.826783615361631","0.757008705371881","0.896558525351381"
"Taeglich","2003","(Fach-)Abitur","Brandenburg","61","0.812787307077236","0.723303848272184","0.902270765882288"
"Taeglich","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Taeglich","2003","(Fach-)Abitur","Sachsen","70","0.636722603041843","0.542927162788986","0.730518043294701"
"Taeglich","2003","(Fach-)Abitur","Sachsen-Anhalt","56","0.844917595889798","0.758881226713352","0.930953965066243"
"Taeglich","2003","(Fach-)Abitur","Thueringen","53","0.824830605121304","0.732424022168022","0.917237188074585"
"Taeglich","2003","AkademikerIn","Schleswig-Holstein","72","0.701806938255486","0.614720053732724","0.788893822778249"
"Taeglich","2003","AkademikerIn","Hamburg","48","0.561369353489985","0.449066369713468","0.673672337266501"
"Taeglich","2003","AkademikerIn","Niedersachsen","244","0.839450902728787","0.797769575138411","0.881132230319162"
"Taeglich","2003","AkademikerIn","Bremen","33","0.924541357228496","0.84056172681219","1.0085209876448"
"Taeglich","2003","AkademikerIn","Nordrhein-Westfalen","662","0.761194031571525","0.732447198165992","0.789940864977059"
"Taeglich","2003","AkademikerIn","Hessen","248","0.794294425252938","0.750212493502056","0.838376357003821"
"Taeglich","2003","AkademikerIn","Rheinland-Pfalz,Saarland","156","0.83521591865416","0.781901015082327","0.888530822225994"
"Taeglich","2003","AkademikerIn","Baden-Wuerttemberg","360","0.781994345021876","0.744586658481095","0.819402031562658"
"Taeglich","2003","AkademikerIn","Bayern","410","0.70204193484286","0.664820492840509","0.73926337684521"
"Taeglich","2003","AkademikerIn","Saarland","","","",""
"Taeglich","2003","AkademikerIn","Berlin","202","0.76096481791748","0.707990957853622","0.813938677981337"
"Taeglich","2003","AkademikerIn","Brandenburg","218","0.848271404601774","0.804579664536778","0.89196314466677"
"Taeglich","2003","AkademikerIn","Mecklenburg-Vorpommern","111","0.804709079532648","0.738568343315988","0.870849815749308"
"Taeglich","2003","AkademikerIn","Sachsen","313","0.86034480993902","0.825261765882772","0.895427853995268"
"Taeglich","2003","AkademikerIn","Sachsen-Anhalt","202","0.911666171023893","0.874503619032624","0.948828723015163"
"Taeglich","2003","AkademikerIn","Thueringen","149","0.892494804154404","0.846601783649795","0.938387824659013"
"Min 1x pro Woche","2003","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Hamburg","1","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Niedersachsen","17","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Nordrhein-Westfalen","24","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Hessen","9","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Baden-Wuerttemberg","11","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Bayern","9","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Berlin","2","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Sachsen","7","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Sachsen-Anhalt","7","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Thueringen","2","","",""
"Min 1x pro Woche","2003","Hauptschule","Schleswig-Holstein","10","","",""
"Min 1x pro Woche","2003","Hauptschule","Hamburg","3","","",""
"Min 1x pro Woche","2003","Hauptschule","Niedersachsen","45","0.0546608876815852","0.0384890506355891","0.0708327247275814"
"Min 1x pro Woche","2003","Hauptschule","Bremen","1","","",""
"Min 1x pro Woche","2003","Hauptschule","Nordrhein-Westfalen","93","0.0508097038922257","0.0409454419614629","0.0606739658229884"
"Min 1x pro Woche","2003","Hauptschule","Hessen","29","","",""
"Min 1x pro Woche","2003","Hauptschule","Rheinland-Pfalz,Saarland","30","0.0390902478079263","0.024639691065806","0.0535408045500465"
"Min 1x pro Woche","2003","Hauptschule","Baden-Wuerttemberg","78","0.0674590642671744","0.052950272224604","0.0819678563097448"
"Min 1x pro Woche","2003","Hauptschule","Bayern","98","0.0596947279646167","0.0473240067806641","0.0720654491485692"
"Min 1x pro Woche","2003","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","2003","Hauptschule","Berlin","6","","",""
"Min 1x pro Woche","2003","Hauptschule","Brandenburg","7","","",""
"Min 1x pro Woche","2003","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Min 1x pro Woche","2003","Hauptschule","Sachsen","15","","",""
"Min 1x pro Woche","2003","Hauptschule","Sachsen-Anhalt","7","","",""
"Min 1x pro Woche","2003","Hauptschule","Thueringen","6","","",""
"Min 1x pro Woche","2003","Realschule","Schleswig-Holstein","25","","",""
"Min 1x pro Woche","2003","Realschule","Hamburg","3","","",""
"Min 1x pro Woche","2003","Realschule","Niedersachsen","57","0.111114923801677","0.084729817778469","0.137500029824885"
"Min 1x pro Woche","2003","Realschule","Bremen","3","","",""
"Min 1x pro Woche","2003","Realschule","Nordrhein-Westfalen","82","0.0855353635836242","0.067618314756267","0.103452412410981"
"Min 1x pro Woche","2003","Realschule","Hessen","38","0.110037759637737","0.0771590224172799","0.142916496858194"
"Min 1x pro Woche","2003","Realschule","Rheinland-Pfalz,Saarland","26","","",""
"Min 1x pro Woche","2003","Realschule","Baden-Wuerttemberg","60","0.0923121139603946","0.0686522748732462","0.115971953047543"
"Min 1x pro Woche","2003","Realschule","Bayern","96","0.139075576480046","0.113387022956616","0.164764130003477"
"Min 1x pro Woche","2003","Realschule","Saarland","","","",""
"Min 1x pro Woche","2003","Realschule","Berlin","15","","",""
"Min 1x pro Woche","2003","Realschule","Brandenburg","23","","",""
"Min 1x pro Woche","2003","Realschule","Mecklenburg-Vorpommern","16","","",""
"Min 1x pro Woche","2003","Realschule","Sachsen","64","0.101667073223447","0.0784343439077014","0.124899802539192"
"Min 1x pro Woche","2003","Realschule","Sachsen-Anhalt","19","","",""
"Min 1x pro Woche","2003","Realschule","Thueringen","32","0.0840134176978293","0.0560480152712938","0.111978820124365"
"Min 1x pro Woche","2003","(Fach-)Abitur","Schleswig-Holstein","20","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Hamburg","9","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Niedersachsen","36","0.167379996453142","0.114712262397696","0.220047730508589"
"Min 1x pro Woche","2003","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Nordrhein-Westfalen","94","0.126541197615574","0.101571589971552","0.151510805259595"
"Min 1x pro Woche","2003","(Fach-)Abitur","Hessen","31","0.157501866325211","0.107391520726037","0.207612211924385"
"Min 1x pro Woche","2003","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Baden-Wuerttemberg","48","0.143188453606004","0.10432266817989","0.182054239032118"
"Min 1x pro Woche","2003","(Fach-)Abitur","Bayern","56","0.173710984571074","0.130550941831702","0.216871027310446"
"Min 1x pro Woche","2003","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Berlin","18","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Brandenburg","9","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Sachsen","24","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Sachsen-Anhalt","5","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Thueringen","5","","",""
"Min 1x pro Woche","2003","AkademikerIn","Schleswig-Holstein","29","","",""
"Min 1x pro Woche","2003","AkademikerIn","Hamburg","19","","",""
"Min 1x pro Woche","2003","AkademikerIn","Niedersachsen","34","0.115124908475421","0.0788867939587284","0.151363022992113"
"Min 1x pro Woche","2003","AkademikerIn","Bremen","3","","",""
"Min 1x pro Woche","2003","AkademikerIn","Nordrhein-Westfalen","151","0.191549032970716","0.165016020516516","0.218082045424915"
"Min 1x pro Woche","2003","AkademikerIn","Hessen","53","0.152025323922539","0.112869511447821","0.191181136397258"
"Min 1x pro Woche","2003","AkademikerIn","Rheinland-Pfalz,Saarland","23","","",""
"Min 1x pro Woche","2003","AkademikerIn","Baden-Wuerttemberg","86","0.160380160255266","0.127133974113754","0.193626346396779"
"Min 1x pro Woche","2003","AkademikerIn","Bayern","127","0.197285675867701","0.164899298076769","0.229672053658634"
"Min 1x pro Woche","2003","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","2003","AkademikerIn","Berlin","31","0.163785406821013","0.117818541267526","0.209752272374499"
"Min 1x pro Woche","2003","AkademikerIn","Brandenburg","31","0.108851067297827","0.0709204683550436","0.14678166624061"
"Min 1x pro Woche","2003","AkademikerIn","Mecklenburg-Vorpommern","19","","",""
"Min 1x pro Woche","2003","AkademikerIn","Sachsen","52","0.122330935553534","0.0891670046866025","0.155494866420466"
"Min 1x pro Woche","2003","AkademikerIn","Sachsen-Anhalt","16","","",""
"Min 1x pro Woche","2003","AkademikerIn","Thueringen","15","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Hessen","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
