year,ple0053,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2005,No,North Rhine-Westphalia,Urban regions,0.20467414233374043,25520,0.19972397617115997,0.20962430849632088
2005,No,Baden-Wuerttemberg,Urban regions,0.11069168424558677,25520,0.10684222779478163,0.11454114069639192
2005,No,Bavaria,Rural regions,0.07061174641945153,25520,0.06746868547327414,0.07375480736562892
2005,No,Bavaria,Urban regions,0.07011213500610636,25520,0.06697937141700516,0.07324489859520755
2005,No,Hesse,Urban regions,0.054735205950927054,25520,0.051944424317557046,0.05752598758429706
2005,No,"Rhineland-Palatinate, Saarland",Urban regions,0.046796935716664816,25520,0.04420563891297712,0.04938823252035251
2005,No,Lower Saxony,Rural regions,0.04502053958032641,25520,0.04247653376516859,0.04756454539548423
2005,No,Lower Saxony,Urban regions,0.04263350727212168,25520,0.04015477067560479,0.045112243868638574
2005,No,Brandenburg,Rural regions,0.037581880759409346,25520,0.03524849315278025,0.03991526836603844
2005,No,Berlin,Urban regions,0.037137781725324746,25520,0.03481768661441996,0.03945787683622953
2005,No,Saxony,Urban regions,0.03674919507050072,25520,0.034440804231324784,0.03905758590967666
2005,No,Saxony,Rural regions,0.03558343510602865,25520,0.033310578680793276,0.03785629153126402
2005,No,Saxony-Anhalt,Rural regions,0.03386255134895082,25520,0.031643358558948925,0.03608174413895271
2005,No,Thuringa,Rural regions,0.029143999111801933,25520,0.02708019858724078,0.031207799636363085
2005,No,Mecklenburg-Western Pomerania,Rural regions,0.020150993671588763,25520,0.01842696871645199,0.021875018626725536
2005,No,Schleswig-Holstein,Rural regions,0.017708448984123458,25520,0.016090271317488494,0.019326626650758422
2005,No,Hamburg,Urban regions,0.014322193849228377,25520,0.012864427237388567,0.015779960461068186
2005,No,"Rhineland-Palatinate, Saarland",Rural regions,0.014100144332186077,25520,0.01265355946715822,0.015546729197213935
2005,No,Thuringa,Urban regions,0.013711557677362051,25520,0.012284764231380117,0.015138351123343986
2005,No,Schleswig-Holstein,Urban regions,0.013656045298101476,25520,0.01223210295623913,0.015079987639963823
2005,No,Hesse,Rural regions,0.012212723437326524,25520,0.010865146060403145,0.013560300814249903
2005,No,Baden-Wuerttemberg,Rural regions,0.010491839680248695,25520,0.009241720987103363,0.011741958373394028
2005,No,Saxony-Anhalt,Urban regions,0.008993005440213168,25520,0.007834744197804592,0.010151266682621745
2005,No,Bremen,Urban regions,0.006994559786832464,25520,0.0059720399463875605,0.008017079627277367
2005,No,North Rhine-Westphalia,Rural regions,0.0049961141334517595,25520,0.0041310579790123795,0.0058611702878911395
2005,No,Brandenburg,Urban regions,0.0037748417897191075,25520,0.0030224503149468003,0.004527233264491415
2005,No,Mecklenburg-Western Pomerania,Urban regions,0.003552792272676807,25520,0.002822783983750388,0.0042828005616032255
2006,Yes,North Rhine-Westphalia,Urban regions,0.19497842291094547,27321,0.1902805116098167,0.19967633421207423
2006,Yes,Baden-Wuerttemberg,Urban regions,0.10160847391133777,27321,0.09802581417078575,0.1051911336518898
2006,Yes,Bavaria,Urban regions,0.07257748136524127,27321,0.06950104780358961,0.07565391492689293
2006,Yes,Bavaria,Rural regions,0.06943899568458219,27321,0.06642472731851734,0.07245326405064703
2006,Yes,Hesse,Urban regions,0.05217732444095724,27321,0.049540311714770954,0.054814337167143526
2006,Yes,Lower Saxony,Rural regions,0.05178501373087485,27321,0.049157389663684874,0.05441263779806483
2006,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04864652805021577,27321,0.04609556214395213,0.05119749395647941
2006,Yes,Brandenburg,Rural regions,0.04825421734013339,27321,0.0457130346157661,0.05079540006450068
2006,Yes,Lower Saxony,Urban regions,0.04158493526873284,27321,0.039217639039359535,0.04395223149810614
2006,Yes,Saxony,Urban regions,0.04080031384856807,27321,0.03845449732199607,0.04314613037514006
2006,Yes,Saxony,Rural regions,0.03648489603766183,27321,0.03426161893242627,0.03870817314289739
2006,Yes,Thuringa,Rural regions,0.031777167516673206,27321,0.02969721688308585,0.03385711815026056
2006,Yes,Saxony-Anhalt,Rural regions,0.03138485680659082,27321,0.02931736651591127,0.033452347097270366
2006,Yes,Berlin,Urban regions,0.026677128285602196,27321,0.0247663698801494,0.02858788669105499
2006,Yes,Schleswig-Holstein,Rural regions,0.023538642604943115,27321,0.02174090619763478,0.02533637901225145
2006,Yes,Mecklenburg-Western Pomerania,Rural regions,0.02236171047469596,27321,0.02060843811155759,0.02411498283783433
2006,Yes,Thuringa,Urban regions,0.01922322479403688,27321,0.01759503141419311,0.020851418173880646
2006,Yes,Hesse,Rural regions,0.01569242840329541,27321,0.01421869724197208,0.017166159564618737
2006,Yes,Schleswig-Holstein,Urban regions,0.014515496273048253,27321,0.013097259898646506,0.015933732647450002
2006,Yes,Hamburg,Urban regions,0.011769321302471557,27321,0.010490491786743656,0.01304815081819946
2006,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.010592389172224402,27321,0.00937846275252813,0.011806315591920673
2006,Yes,Baden-Wuerttemberg,Rural regions,0.009023146331894862,27321,0.007901854828327759,0.010144437835461964
2006,Yes,North Rhine-Westphalia,Rural regions,0.007061592781482934,27321,0.006068659048230842,0.008054526514735027
2006,Yes,Saxony-Anhalt,Urban regions,0.007061592781482934,27321,0.006068659048230842,0.008054526514735027
2006,Yes,Bremen,Urban regions,0.005884660651235779,27321,0.004977703279606654,0.006791618022864904
2006,Yes,Brandenburg,Urban regions,0.002746174970576697,27321,0.002125627894887203,0.0033667220462661905
2006,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0023538642604943117,27321,0.001779236311562205,0.0029284922094264185
2006,No,North Rhine-Westphalia,Urban regions,0.20270829026255943,27321,0.19794121339136578,0.20747536713375309
2006,No,Baden-Wuerttemberg,Urban regions,0.11474054165805252,27321,0.11096132742665168,0.11851975588945335
2006,No,Bavaria,Rural regions,0.0754083109365309,27321,0.0722772438354246,0.0785393780376372
2006,No,Bavaria,Urban regions,0.06755220177796155,27321,0.06457615472038888,0.07052824883553421
2006,No,Hesse,Urban regions,0.05540624353938391,27321,0.0526934942126816,0.058118992866086225
2006,No,Lower Saxony,Rural regions,0.04646475087864379,27321,0.04396878894080297,0.048960712816484606
2006,No,"Rhineland-Palatinate, Saarland",Urban regions,0.043983874302253465,27321,0.04155230234953934,0.04641544625496759
2006,No,Lower Saxony,Urban regions,0.04222658672731032,27321,0.039841895504157024,0.044611277950463615
2006,No,Brandenburg,Rural regions,0.038143477362001244,27321,0.03587218487434338,0.04041476984965911
2006,No,Saxony,Urban regions,0.03679966921645648,27321,0.034567186811680646,0.03903215162123231
2006,No,Berlin,Urban regions,0.036644614430432085,27321,0.03441666094895855,0.03887256791190562
2006,No,Saxony,Rural regions,0.034525532354765354,27321,0.032360579894679484,0.036690484814851224
2006,No,Saxony-Anhalt,Rural regions,0.034370477568740954,27321,0.03221021855187709,0.036530736585604816
2006,No,Thuringa,Rural regions,0.030390738060781478,27321,0.028355211484240136,0.032426264637322816
2006,No,Mecklenburg-Western Pomerania,Rural regions,0.02170767004341534,27321,0.019979650277523055,0.023435689809307624
2006,No,Schleswig-Holstein,Rural regions,0.01674591689063469,27321,0.015224335735965844,0.018267498045303535
2006,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01478188960099235,27321,0.013350891866623993,0.016212887335360707
2006,No,Hamburg,Urban regions,0.014058300599545173,27321,0.012662254351140986,0.01545434684794936
2006,No,Schleswig-Holstein,Urban regions,0.012972917097374406,27321,0.011631106764937001,0.01431472742981181
2006,No,Hesse,Rural regions,0.011887533595203639,27321,0.010602374649391046,0.013172692541016232
2006,No,Thuringa,Urban regions,0.011629108951829647,27321,0.010357829672168247,0.012900388231491047
2006,No,Baden-Wuerttemberg,Rural regions,0.010750465164358073,27321,0.009527611945130195,0.011973318383585951
2006,No,Saxony-Anhalt,Urban regions,0.007597684515195369,27321,0.00656802819839646,0.00862734083199428
2006,No,Bremen,Urban regions,0.006667355799048997,27321,0.005702345506299364,0.00763236609179863
2006,No,North Rhine-Westphalia,Rural regions,0.0051684928674798425,27321,0.004318207898223053,0.006018777836736632
2006,No,Brandenburg,Urban regions,0.0035145751498862933,27321,0.002812829598564253,0.0042163207012083335
2006,No,Mecklenburg-Western Pomerania,Urban regions,0.003152780649162704,27321,0.002488014410774251,0.003817546887551157
2007,Yes,North Rhine-Westphalia,Urban regions,0.20739219712525667,25385,0.2024045827785843,0.21237981147192903
2007,Yes,Baden-Wuerttemberg,Urban regions,0.09527720739219712,25385,0.09166544008167321,0.09888897470272104
2007,Yes,Bavaria,Rural regions,0.07227926078028747,25385,0.06909372145123797,0.07546480010933697
2007,Yes,Bavaria,Urban regions,0.06858316221765914,25385,0.06547396491247812,0.07169235952284017
2007,Yes,Hesse,Urban regions,0.056673511293634495,25385,0.05382912509487713,0.05951789749239186
2007,Yes,Brandenburg,Rural regions,0.049281314168377825,25385,0.04661853811503318,0.05194409022172247
2007,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04887063655030801,25385,0.0462184059579117,0.05152286714270432
2007,Yes,Lower Saxony,Rural regions,0.04681724845995893,25385,0.044218534270067486,0.049415962649850376
2007,Yes,Saxony,Rural regions,0.04271047227926078,25385,0.040223011004222334,0.04519793355429923
2007,Yes,Lower Saxony,Urban regions,0.042299794661190965,25385,0.03982379028846022,0.04477579903392171
2007,Yes,Thuringa,Rural regions,0.03572895277207392,25385,0.03344557802049666,0.03801232752365118
2007,Yes,Saxony-Anhalt,Rural regions,0.03367556468172485,25385,0.03145641594368853,0.035894713419761165
2007,Yes,Saxony,Urban regions,0.03285420944558522,25385,0.030661359213284042,0.03504705967788639
2007,Yes,Berlin,Urban regions,0.02792607802874743,25385,0.025899225704725037,0.029952930352769826
2007,Yes,Mecklenburg-Western Pomerania,Rural regions,0.021765913757700206,25385,0.019970860512165536,0.023560967003234876
2007,Yes,Schleswig-Holstein,Rural regions,0.01724845995893224,25385,0.01564682139749089,0.01885009852037359
2007,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01724845995893224,25385,0.01564682139749089,0.01885009852037359
2007,Yes,Thuringa,Urban regions,0.014784394250513347,25385,0.01329970728312125,0.016269081217905445
2007,Yes,Hesse,Rural regions,0.013552361396303902,25385,0.012129993329831319,0.014974729462776485
2007,Yes,Schleswig-Holstein,Urban regions,0.012320328542094456,25385,0.010963307163387904,0.013677349920801008
2007,Yes,Saxony-Anhalt,Urban regions,0.00944558521560575,25385,0.008255656098484238,0.010635514332727261
2007,Yes,Baden-Wuerttemberg,Rural regions,0.00862422997946612,25385,0.007486742035918735,0.009761717923013504
2007,Yes,Hamburg,Urban regions,0.008213552361396304,25385,0.0071032478938072826,0.009323856828985327
2007,Yes,Bremen,Urban regions,0.007392197125256674,25385,0.006338433750994693,0.008445960499518654
2007,Yes,Brandenburg,Urban regions,0.004106776180698152,25385,0.0033200485679507263,0.004893503793445578
2007,Yes,North Rhine-Westphalia,Rural regions,0.003696098562628337,25385,0.0029495893444608685,0.004442607780795805
2007,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0012320328542094457,25385,0.00080050291252791,0.0016635627958909813
2007,No,North Rhine-Westphalia,Urban regions,0.19908974857079426,25385,0.19417746009665857,0.20400203704492995
2007,No,Baden-Wuerttemberg,Urban regions,0.11250485652439363,25385,0.10861766342436746,0.11639204962441979
2007,No,Bavaria,Rural regions,0.07603929622023645,25385,0.07277857790949237,0.07930001453098053
2007,No,Bavaria,Urban regions,0.06860187600599434,25385,0.06549228577674134,0.07171146623524734
2007,No,Hesse,Urban regions,0.05555863906310707,25385,0.05274070526408378,0.058376572862130355
2007,No,Lower Saxony,Rural regions,0.04706665926624854,25385,0.04446137308829151,0.04967194544420557
2007,No,"Rhineland-Palatinate, Saarland",Urban regions,0.042626408392074155,25385,0.04014128715882521,0.0451115296253231
2007,No,Lower Saxony,Urban regions,0.042015873896875174,25385,0.039547827360044606,0.04448392043370574
2007,No,Berlin,Urban regions,0.03774213243048232,25385,0.03539776089396064,0.040086503967004
2007,No,Saxony,Urban regions,0.037631126158627966,25385,0.035290069745345216,0.039972182571910715
2007,No,Brandenburg,Rural regions,0.03690958539157462,25385,0.03459021237077376,0.03922895841237548
2007,No,Saxony,Rural regions,0.036021535216739745,25385,0.033729178168225155,0.038313892265254335
2007,No,Saxony-Anhalt,Rural regions,0.03457845368263307,25385,0.032330803265858056,0.036826104099408084
2007,No,Thuringa,Rural regions,0.030804240439584837,25385,0.028678655362279107,0.03292982551689057
2007,No,Mecklenburg-Western Pomerania,Rural regions,0.021646223011600154,25385,0.01985600255802719,0.023436443465173117
2007,No,Schleswig-Holstein,Rural regions,0.017594494088916023,25385,0.015977154291534786,0.01921183388629726
2007,No,Hamburg,Urban regions,0.01509685297219293,25385,0.013596797005401489,0.01659690893898437
2007,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013376255758450353,25385,0.0119630332331343,0.014789478283766406
2007,No,Thuringa,Urban regions,0.012543708719542654,25385,0.011174595359643493,0.013912822079441814
2007,No,Schleswig-Holstein,Urban regions,0.012432702447688295,25385,0.011069583961876309,0.01379582093350028
2007,No,Hesse,Rural regions,0.011877671088416496,25385,0.010544952388468032,0.01321038978836496
2007,No,Baden-Wuerttemberg,Rural regions,0.011045124049508798,25385,0.009759419962502954,0.012330828136514642
2007,No,Saxony-Anhalt,Urban regions,0.007770439029805184,25385,0.006690258495099897,0.00885061956451047
2007,No,Bremen,Urban regions,0.007159904534606206,25385,0.006122708716179528,0.008197100353032883
2007,No,North Rhine-Westphalia,Rural regions,0.005328301049009269,25385,0.004432726495168228,0.006223875602850311
2007,No,Brandenburg,Urban regions,0.0035522006993395127,25385,0.002820314578660661,0.004284086820018364
2007,No,Mecklenburg-Western Pomerania,Urban regions,0.003385691291557973,25385,0.0026711049271760327,0.004100277655939914
2008,Yes,North Rhine-Westphalia,Urban regions,0.19064587973273942,23673,0.1856419359131429,0.19564982355233593
2008,Yes,Baden-Wuerttemberg,Urban regions,0.10423162583518931,23673,0.10033913999883133,0.1081241116715473
2008,Yes,Bavaria,Rural regions,0.07260579064587973,23673,0.0693002139221759,0.07591136736958355
2008,Yes,Bavaria,Urban regions,0.06102449888641425,23673,0.05797513913443929,0.06407385863838921
2008,Yes,Lower Saxony,Rural regions,0.05256124721603563,23673,0.04971850273163648,0.055403991700434786
2008,Yes,Hesse,Urban regions,0.05077951002227171,23673,0.04798273696309795,0.05357628308144548
2008,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.05033407572383074,23673,0.04754894298179289,0.05311920846586859
2008,Yes,Brandenburg,Rural regions,0.04543429844097996,23673,0.042781377863509135,0.04808721901845078
2008,Yes,Saxony,Rural regions,0.044097995545657014,23673,0.04148255089876073,0.046713440192553295
2008,Yes,Saxony,Urban regions,0.039198218262806235,23673,0.03672604169565121,0.04167039482996126
2008,Yes,Lower Saxony,Urban regions,0.03830734966592428,23673,0.03586229471659452,0.040752404615254034
2008,Yes,Thuringa,Rural regions,0.03697104677060133,23673,0.034567348406128656,0.03937474513507401
2008,Yes,Berlin,Urban regions,0.035634743875278395,23673,0.033273248927336595,0.037996238823220195
2008,Yes,Saxony-Anhalt,Rural regions,0.033853006681514475,23673,0.03154918082006249,0.036156832542966456
2008,Yes,Mecklenburg-Western Pomerania,Rural regions,0.028507795100222718,23673,0.02638781933263745,0.030627770867807987
2008,Yes,Schleswig-Holstein,Rural regions,0.019599109131403118,23673,0.01783327691286864,0.021364941349937595
2008,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015590200445434299,23673,0.014012068773150848,0.01716833211771775
2008,Yes,Hesse,Rural regions,0.014253897550111359,23673,0.012743891201979206,0.01576390389824351
2008,Yes,Thuringa,Urban regions,0.012026726057906459,23673,0.010638130633233276,0.013415321482579642
2008,Yes,Schleswig-Holstein,Urban regions,0.011581291759465479,23673,0.01021834653567699,0.012944236983253967
2008,Yes,Hamburg,Urban regions,0.010244988864142539,23673,0.00896221819158993,0.011527759536695147
2008,Yes,Saxony-Anhalt,Urban regions,0.009354120267260579,23673,0.0081278389384989,0.010580401596022257
2008,Yes,Baden-Wuerttemberg,Rural regions,0.008908685968819599,23673,0.007711688912292886,0.01010568302534631
2008,Yes,Bremen,Urban regions,0.004899777282850779,23673,0.004010266936532539,0.00578928762916902
2008,Yes,North Rhine-Westphalia,Rural regions,0.0035634743875278397,23673,0.0028043882462915224,0.004322560528764157
2008,Yes,Brandenburg,Urban regions,0.0031180400890868597,23673,0.002407821331824817,0.0038282588463489026
2008,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0026726057906458797,23673,0.0020149241040198712,0.003330287477271888
2008,No,North Rhine-Westphalia,Urban regions,0.1991179064980888,23673,0.19403082292064214,0.20420499007553547
2008,No,Baden-Wuerttemberg,Urban regions,0.11173184357541899,23673,0.10771865145088674,0.11574503569995123
2008,No,Bavaria,Rural regions,0.0754483975301382,23673,0.072083901577538,0.0788128934827384
2008,No,Bavaria,Urban regions,0.06839164951484858,23673,0.06517615592697569,0.07160714310272147
2008,No,Hesse,Urban regions,0.05733607762422817,23673,0.054374508627124375,0.06029764662133196
2008,No,Lower Saxony,Rural regions,0.046398118200529255,23673,0.04371856024037534,0.04907767616068317
2008,No,Lower Saxony,Urban regions,0.043634225227874156,23673,0.041031938961824485,0.046236511493923826
2008,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04169361952366951,23673,0.03914727941067145,0.044239959636667575
2008,No,Brandenburg,Rural regions,0.038400470449867684,23673,0.03595256400408289,0.040848376895652475
2008,No,Saxony,Urban regions,0.03751837694795648,23673,0.03509763962271727,0.0399391142731957
2008,No,Berlin,Urban regions,0.03740076448103499,23673,0.03498367672612489,0.0398178522359451
2008,No,Saxony,Rural regions,0.035518965010291094,23673,0.03316116796210921,0.03787676205847298
2008,No,Saxony-Anhalt,Rural regions,0.0335195530726257,23673,0.03122670611202314,0.035812400033228255
2008,No,Thuringa,Rural regions,0.031167303734195826,23673,0.028953681886616265,0.033380925581775384
2008,No,Mecklenburg-Western Pomerania,Rural regions,0.021287856512790356,23673,0.019449105699214216,0.023126607326366497
2008,No,Schleswig-Holstein,Rural regions,0.01652455160246986,23673,0.014900588994063997,0.018148514210875724
2008,No,Hamburg,Urban regions,0.014995589532490444,23673,0.013447378057799454,0.016543801007181436
2008,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013878271096736254,23673,0.012388009980983897,0.01536853221248861
2008,No,Thuringa,Urban regions,0.013349014995589532,23673,0.011887053920375543,0.014810976070803521
2008,No,Schleswig-Holstein,Urban regions,0.011761246692149369,23673,0.010387878317976391,0.013134615066322346
2008,No,Baden-Wuerttemberg,Rural regions,0.011467215524845633,23673,0.010110921187813048,0.012823509861878218
2008,No,Hesse,Rural regions,0.0111731843575419,23673,0.009834192233989283,0.012512176481094517
2008,No,Saxony-Anhalt,Urban regions,0.008409291384886799,23673,0.007246035261735164,0.009572547508038433
2008,No,Bremen,Urban regions,0.0074095854160541015,23673,0.0063171106481194625,0.008502060183988741
2008,No,North Rhine-Westphalia,Rural regions,0.005527785945310203,23673,0.004583287260299696,0.00647228463032071
2008,No,Brandenburg,Urban regions,0.003587180241105557,23673,0.0028255824514933246,0.00434877803071779
2008,No,Mecklenburg-Western Pomerania,Urban regions,0.0033519553072625698,23673,0.002615664392716557,0.004088246221808582
2009,Yes,North Rhine-Westphalia,Urban regions,0.19581334496293065,21983,0.19056753968731488,0.20105915023854642
2009,Yes,Baden-Wuerttemberg,Urban regions,0.08940252943741823,21983,0.08563071156220864,0.09317434731262783
2009,Yes,Bavaria,Urban regions,0.07588312254688181,21983,0.07238247296909625,0.07938377212466738
2009,Yes,Bavaria,Rural regions,0.07501090274749236,21983,0.07152878787257316,0.07849301762241156
2009,Yes,Lower Saxony,Rural regions,0.053205407762756216,21983,0.05023840217831195,0.05617241334720048
2009,Yes,Hesse,Urban regions,0.05233318796336677,21983,0.049389247499750134,0.05527712842698341
2009,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.05146096816397732,21983,0.04854032048316753,0.05438161584478711
2009,Yes,Brandenburg,Rural regions,0.04928041866550371,21983,0.04641903558238173,0.052141801748625684
2009,Yes,Thuringa,Rural regions,0.03706934147405146,21983,0.034571772250909426,0.0395669106971935
2009,Yes,Lower Saxony,Urban regions,0.03706934147405146,21983,0.034571772250909426,0.0395669106971935
2009,Yes,Berlin,Urban regions,0.035761011774967294,21983,0.0333062472742739,0.03821577627566069
2009,Yes,Saxony,Rural regions,0.03532490187527257,21983,0.03288459969784808,0.03776520405269706
2009,Yes,Saxony,Urban regions,0.032272132577409504,21983,0.029935970081258905,0.03460829507356011
2009,Yes,Saxony-Anhalt,Rural regions,0.032272132577409504,21983,0.029935970081258905,0.03460829507356011
2009,Yes,Mecklenburg-Western Pomerania,Rural regions,0.02878325337985172,21983,0.02657300738145109,0.030993499378252354
2009,Yes,Schleswig-Holstein,Rural regions,0.021805494984736152,21983,0.01987482441861029,0.023736165550862012
2009,Yes,Thuringa,Urban regions,0.01744439598778892,21983,0.015713706609908756,0.019175085365669087
2009,Yes,Hesse,Rural regions,0.016136066288704752,21983,0.014470434708730778,0.017801697868678724
2009,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01439162668992586,21983,0.012817209850467231,0.01596604352938449
2009,Yes,Schleswig-Holstein,Urban regions,0.010466637592673354,21983,0.00912129960457652,0.011811975580770188
2009,Yes,Hamburg,Urban regions,0.009594417793283908,21983,0.008305787180685954,0.010883048405881862
2009,Yes,Baden-Wuerttemberg,Rural regions,0.007849978194505015,21983,0.006683341882943501,0.009016614506066528
2009,Yes,Saxony-Anhalt,Urban regions,0.006977758395115569,21983,0.00587735975931353,0.008078157030917608
2009,Yes,North Rhine-Westphalia,Rural regions,0.006105538595726123,21983,0.0050757579691845,0.007135319222267745
2009,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0030527692978630614,21983,0.0023234870036784308,0.003782051592047692
2009,Yes,Brandenburg,Urban regions,0.0030527692978630614,21983,0.0023234870036784308,0.003782051592047692
2009,Yes,Bremen,Urban regions,0.002180549498473615,21983,0.0015639239015299302,0.0027971750954173
2009,No,North Rhine-Westphalia,Urban regions,0.19543454696167825,21983,0.190192583977095,0.20067650994626152
2009,No,Baden-Wuerttemberg,Urban regions,0.10878020786839253,21983,0.10466416447232564,0.11289625126445942
2009,No,Bavaria,Rural regions,0.07708984250462284,21983,0.07356377287969869,0.08061591212954698
2009,No,Bavaria,Urban regions,0.0668877128100491,21983,0.06358513758677649,0.07019028803332171
2009,No,Hesse,Urban regions,0.05579289676720015,21983,0.05275875633134858,0.05882703720305173
2009,No,Lower Saxony,Rural regions,0.04718484983740356,21983,0.04438188140265748,0.04998781827214963
2009,No,Lower Saxony,Urban regions,0.04361410444430275,21983,0.04091423569267899,0.046313973195926506
2009,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04176496843716126,21983,0.03912040071977083,0.04440953615455168
2009,No,Saxony,Urban regions,0.03953325256647325,21983,0.03695731678525243,0.04210918834769407
2009,No,Brandenburg,Rural regions,0.03876809283938022,21983,0.03621619138752979,0.041319994291230656
2009,No,Berlin,Urban regions,0.03819422304406045,21983,0.035660523449036856,0.04072792263908404
2009,No,Saxony,Rural regions,0.037620353248740676,21983,0.03510501010039235,0.040135696397089
2009,No,Saxony-Anhalt,Rural regions,0.03481476758273289,21983,0.032391509467804565,0.03723802569766122
2009,No,Thuringa,Rural regions,0.031244022189632084,21983,0.02894415235042579,0.03354389202883838
2009,No,Mecklenburg-Western Pomerania,Rural regions,0.022062105464515716,21983,0.020120362648110023,0.02400384828092141
2009,No,Schleswig-Holstein,Rural regions,0.016961040617228848,21983,0.015254077239976798,0.0186680039944809
2009,No,Hamburg,Urban regions,0.015622011094816042,21983,0.013982697617276886,0.017261324572355196
2009,No,"Rhineland-Palatinate, Saarland",Rural regions,0.013772875087674552,21983,0.01223219181547879,0.015313558359870314
2009,No,Thuringa,Urban regions,0.01300771536058152,21983,0.011509859638709985,0.014505571082453057
2009,No,Hesse,Rural regions,0.011541159216986546,21983,0.010129218044068626,0.012953100389904465
2009,No,Baden-Wuerttemberg,Rural regions,0.010967289421666773,21983,0.009590499838889942,0.012344079004443603
2009,No,Schleswig-Holstein,Urban regions,0.010775999489893516,21983,0.009411137639657032,0.01214086134013
2009,No,Saxony-Anhalt,Urban regions,0.008416756998023337,21983,0.007209083390792939,0.009624430605253734
2009,No,Bremen,Urban regions,0.007332780717974877,21983,0.006204937374757605,0.00846062406119215
2009,No,North Rhine-Westphalia,Rural regions,0.005866224574379902,21983,0.0048567059201596605,0.006875743228600143
2009,No,Brandenburg,Urban regions,0.0036982720142829818,21983,0.0028958414568487746,0.004500702571717189
2009,No,Mecklenburg-Western Pomerania,Urban regions,0.00325192884014538,21983,0.0024993087445266344,0.004004548935764126
2010,Yes,North Rhine-Westphalia,Urban regions,0.21033323142769794,35837,0.2061136815382681,0.2145527813171278
2010,Yes,Baden-Wuerttemberg,Urban regions,0.1060837664322837,35837,0.10289543746136465,0.10927209540320276
2010,Yes,Bavaria,Rural regions,0.08376643228370528,35837,0.08089810729311087,0.0866347572742997
2010,Yes,Bavaria,Urban regions,0.06389483338428616,35837,0.061362706640888505,0.0664269601276838
2010,Yes,Hesse,Urban regions,0.05594619382451849,35837,0.05356675855558914,0.058325629093447844
2010,Yes,Lower Saxony,Rural regions,0.04616325282788138,35837,0.043990674342242325,0.04833583131352044
2010,Yes,Brandenburg,Rural regions,0.041577499235707735,35837,0.03951070172094498,0.04364429675047049
2010,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04127178232956282,35837,0.03921226896206196,0.04333129569706368
2010,Yes,Berlin,Urban regions,0.040966065423417915,35837,0.038913866939589106,0.04301826390724672
2010,Yes,Lower Saxony,Urban regions,0.03485172730051972,35837,0.03295283899220268,0.03675061560883676
2010,Yes,Saxony,Urban regions,0.03301742586365026,35837,0.03116742821000976,0.03486742351729075
2010,Yes,Saxony-Anhalt,Rural regions,0.03210027514521553,35837,0.03027528800441798,0.03392526228601308
2010,Yes,Saxony,Rural regions,0.03148884133292571,35837,0.029680747758939544,0.03329693490691188
2010,Yes,Thuringa,Rural regions,0.028125955365331703,35837,0.026414171685406846,0.02983773904525656
2010,Yes,Mecklenburg-Western Pomerania,Rural regions,0.022317334148578418,35837,0.020787971907139755,0.02384669639001708
2010,Yes,Schleswig-Holstein,Rural regions,0.019871598899419137,35837,0.018426664464026007,0.021316533334812267
2010,Yes,Hesse,Rural regions,0.0155915622133904,35837,0.014308869204240552,0.016874255222540248
2010,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.014368694588810762,35837,0.013136565674051547,0.015600823503569977
2010,Yes,Baden-Wuerttemberg,Rural regions,0.014062977682665852,35837,0.012843837967590168,0.015282117397741535
2010,Yes,Hamburg,Urban regions,0.012840110058086213,35837,0.011674459511685713,0.014005760604486713
2010,Yes,Thuringa,Urban regions,0.012534393151941303,35837,0.011382524674310645,0.01368626162957196
2010,Yes,Schleswig-Holstein,Urban regions,0.011311525527361662,35837,0.010216610103325054,0.01240644095139827
2010,Yes,Saxony-Anhalt,Urban regions,0.009477224090492203,35837,0.008474080607872633,0.010480367573111774
2010,Yes,Bremen,Urban regions,0.007031488841332926,35837,0.006166358323550216,0.007896619359115635
2010,Yes,North Rhine-Westphalia,Rural regions,0.003974319779883827,35837,0.00332290603192623,0.004625733527841424
2010,Yes,Brandenburg,Urban regions,0.0036686028737389176,35837,0.003042648746735992,0.004294557000741843
2010,Yes,Mecklenburg-Western Pomerania,Urban regions,0.003362885967594008,35837,0.0027634885790235515,0.003962283356164465
2010,No,North Rhine-Westphalia,Urban regions,0.20153011814836336,35837,0.197376854533655,0.20568338176307172
