"m11104","year","bildungsniveau","regtyp","n","percent","lower_confidence","upper_confidence"
"Fast nie oder nie","2011","AkademikerIn","Staedtischer Raum","954","0.215636233109848","0.203535184464945","0.22773728175475"
"Fast nie oder nie","2011","AkademikerIn","Laendlicher Raum","479","0.257873693519824","0.23742426907135","0.278323117968299"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","Staedtischer Raum","61","0.117336972858799","0.0920051085047974","0.1426688372128"
"Mehrmals im Jahr","2011","(noch) kein Abschluss","Laendlicher Raum","30","0.1004987264004","0.0650276212007193","0.13596983160008"
"Mehrmals im Jahr","2011","Hauptschule","Staedtischer Raum","739","0.139336247974136","0.130168408462971","0.148504087485301"
"Mehrmals im Jahr","2011","Hauptschule","Laendlicher Raum","450","0.132004368592532","0.120614752570756","0.143393984614308"
"Mehrmals im Jahr","2011","Realschule","Staedtischer Raum","818","0.191974432376808","0.180352868149628","0.203595996603988"
"Mehrmals im Jahr","2011","Realschule","Laendlicher Raum","689","0.219895613082276","0.206150620949334","0.233640605215219"
"Mehrmals im Jahr","2011","(Fach-)Abitur","Staedtischer Raum","449","0.167330868021269","0.153065122213981","0.181596613828557"
"Mehrmals im Jahr","2011","(Fach-)Abitur","Laendlicher Raum","182","0.164136361460935","0.141110015985808","0.187162706936061"
"Mehrmals im Jahr","2011","AkademikerIn","Staedtischer Raum","694","0.148656509104171","0.138188893844356","0.159124124363986"
"Mehrmals im Jahr","2011","AkademikerIn","Laendlicher Raum","313","0.150936955056033","0.134202698717885","0.167671211394181"
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2011","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2011","Hauptschule","Staedtischer Raum","214","0.0421155777714676","0.0367982170061021","0.0474329385368332"
"Mindestens einmal im Monat","2011","Hauptschule","Laendlicher Raum","134","0.0355951742715757","0.0293609645161888","0.0418293840269627"
"Mindestens einmal im Monat","2011","Realschule","Staedtischer Raum","320","0.0735788185896089","0.0658749124603513","0.0812827247188666"
"Mindestens einmal im Monat","2011","Realschule","Laendlicher Raum","212","0.0615156455977117","0.0535418304321557","0.0694894607632677"
"Mindestens einmal im Monat","2011","(Fach-)Abitur","Staedtischer Raum","214","0.0938541870602039","0.082708776093109","0.104999598027299"
"Mindestens einmal im Monat","2011","(Fach-)Abitur","Laendlicher Raum","89","0.100588742883661","0.0818901576398907","0.119287328127432"
"Mindestens einmal im Monat","2011","AkademikerIn","Staedtischer Raum","391","0.0893199098475534","0.0809280072279198","0.097711812467187"
"Mindestens einmal im Monat","2011","AkademikerIn","Laendlicher Raum","124","0.079614994303086","0.0669611974697006","0.0922687911364713"
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","Staedtischer Raum","277","0.398178885546442","0.359646573389607","0.436711197703276"
"Mindestens einmal die Woche","2011","(noch) kein Abschluss","Laendlicher Raum","102","0.335422296894218","0.279721373163244","0.391123220625191"
"Mindestens einmal die Woche","2011","Hauptschule","Staedtischer Raum","1311","0.234766819938098","0.223545771299804","0.245987868576391"
"Mindestens einmal die Woche","2011","Hauptschule","Laendlicher Raum","783","0.237453539375931","0.223135661964729","0.251771416787132"
"Mindestens einmal die Woche","2011","Realschule","Staedtischer Raum","1712","0.401256306419953","0.386793194371743","0.415719418468164"
"Mindestens einmal die Woche","2011","Realschule","Laendlicher Raum","1053","0.314957067837034","0.299542035959416","0.330372099714652"
"Mindestens einmal die Woche","2011","(Fach-)Abitur","Staedtischer Raum","1190","0.466961629489487","0.447894292114279","0.486028966864696"
"Mindestens einmal die Woche","2011","(Fach-)Abitur","Laendlicher Raum","417","0.471641968363298","0.440608860050862","0.502675076675734"
"Mindestens einmal die Woche","2011","AkademikerIn","Staedtischer Raum","2398","0.546387347938428","0.531738742767177","0.561035953109679"
"Mindestens einmal die Woche","2011","AkademikerIn","Laendlicher Raum","842","0.511574357121056","0.488207932333944","0.534940781908169"
"Fast nie oder nie","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2012","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2012","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2012","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2012","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2012","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2012","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2012","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2012","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2012","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2012","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2012","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2012","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2012","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2012","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2012","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2012","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2012","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2012","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2012","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2012","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2013","(noch) kein Abschluss","Staedtischer Raum","191","0.334069677853541","0.294065035990174","0.374074319716908"
"Fast nie oder nie","2013","(noch) kein Abschluss","Laendlicher Raum","87","0.366271172600458","0.308804068861646","0.42373827633927"
"Fast nie oder nie","2013","Hauptschule","Staedtischer Raum","2279","0.482809290385319","0.468460512844932","0.497158067925705"
"Fast nie oder nie","2013","Hauptschule","Laendlicher Raum","1497","0.479367502567302","0.461588318886596","0.497146686248007"
"Fast nie oder nie","2013","Realschule","Staedtischer Raum","1249","0.278748349130493","0.264826930598275","0.292669767662711"
"Fast nie oder nie","2013","Realschule","Laendlicher Raum","1097","0.306378493222021","0.290383829924292","0.322373156519749"
"Fast nie oder nie","2013","(Fach-)Abitur","Staedtischer Raum","569","0.218190491504878","0.201474003083797","0.234906979925958"
"Fast nie oder nie","2013","(Fach-)Abitur","Laendlicher Raum","221","0.199606814991035","0.173594211502034","0.225619418480036"
"Fast nie oder nie","2013","AkademikerIn","Staedtischer Raum","722","0.162876724278622","0.151635592333694","0.174117856223549"
"Fast nie oder nie","2013","AkademikerIn","Laendlicher Raum","315","0.180562220289889","0.162069363094302","0.199055077485476"
"Mehrmals im Jahr","2013","(noch) kein Abschluss","Staedtischer Raum","40","0.0651797041454488","0.0442435107535761","0.0861158975373216"
"Mehrmals im Jahr","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2013","Hauptschule","Staedtischer Raum","610","0.127803691511047","0.118216739420777","0.137390643601317"
"Mehrmals im Jahr","2013","Hauptschule","Laendlicher Raum","455","0.151139727660095","0.138392395343159","0.163887059977031"
"Mehrmals im Jahr","2013","Realschule","Staedtischer Raum","595","0.165429737106065","0.153893287562547","0.176966186649582"
"Mehrmals im Jahr","2013","Realschule","Laendlicher Raum","589","0.184920529340743","0.171450230514176","0.19839082816731"
"Mehrmals im Jahr","2013","(Fach-)Abitur","Staedtischer Raum","339","0.134568218933885","0.120755971825188","0.148380466042581"
"Mehrmals im Jahr","2013","(Fach-)Abitur","Laendlicher Raum","138","0.14660121756715","0.123582069547015","0.169620365587286"
"Mehrmals im Jahr","2013","AkademikerIn","Staedtischer Raum","510","0.116975694114006","0.107191614723131","0.126759773504881"
"Mehrmals im Jahr","2013","AkademikerIn","Laendlicher Raum","257","0.158087534537368","0.140548129215459","0.175626939859278"
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2013","Hauptschule","Staedtischer Raum","159","0.0370457298257401","0.0316223047469961","0.042469154904484"
"Mindestens einmal im Monat","2013","Hauptschule","Laendlicher Raum","110","0.0357130820721189","0.0291087532337211","0.0423174109105167"
"Mindestens einmal im Monat","2013","Realschule","Staedtischer Raum","192","0.0511163336978258","0.0442784727966317","0.0579541945990198"
"Mindestens einmal im Monat","2013","Realschule","Laendlicher Raum","147","0.0520789630305165","0.0443698940134234","0.0597880320476096"
"Mindestens einmal im Monat","2013","(Fach-)Abitur","Staedtischer Raum","149","0.080858465947602","0.0698245261010531","0.0918924057941509"
"Mindestens einmal im Monat","2013","(Fach-)Abitur","Laendlicher Raum","58","0.0908035613372626","0.0721042870755508","0.109502835598974"
"Mindestens einmal im Monat","2013","AkademikerIn","Staedtischer Raum","253","0.0603019327253515","0.0530551438942623","0.0675487215564407"
"Mindestens einmal im Monat","2013","AkademikerIn","Laendlicher Raum","108","0.0637505657323206","0.0520050960823685","0.0754960353822727"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","Staedtischer Raum","277","0.578599493957307","0.536718786077007","0.620480201837606"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","Laendlicher Raum","143","0.482374173994784","0.422771437289303","0.541976910700266"
"Mindestens einmal die Woche","2013","Hauptschule","Staedtischer Raum","1611","0.352341288277894","0.338624368125167","0.366058208430621"
"Mindestens einmal die Woche","2013","Hauptschule","Laendlicher Raum","971","0.333779687700484","0.31699741504237","0.350561960358599"
"Mindestens einmal die Woche","2013","Realschule","Staedtischer Raum","1949","0.504705580065616","0.489182256893947","0.520228903237286"
"Mindestens einmal die Woche","2013","Realschule","Laendlicher Raum","1358","0.45662201440672","0.439339213323448","0.473904815489991"
"Mindestens einmal die Woche","2013","(Fach-)Abitur","Staedtischer Raum","1288","0.566382823613635","0.546324947565452","0.586440699661819"
"Mindestens einmal die Woche","2013","(Fach-)Abitur","Laendlicher Raum","490","0.562988406104552","0.530707876401239","0.595268935807864"
"Mindestens einmal die Woche","2013","AkademikerIn","Staedtischer Raum","2660","0.659845648882021","0.645423000440403","0.674268297323638"
"Mindestens einmal die Woche","2013","AkademikerIn","Laendlicher Raum","982","0.597599679440422","0.574023853404691","0.621175505476153"
"Fast nie oder nie","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2014","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2014","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2014","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2014","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2014","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2014","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2014","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2014","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2014","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2014","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2014","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2014","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2014","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2014","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2015","(noch) kein Abschluss","Staedtischer Raum","307","0.426962654673144","0.389424615584851","0.464500693761436"
"Fast nie oder nie","2015","(noch) kein Abschluss","Laendlicher Raum","130","0.387353215341109","0.331478499532265","0.443227931149953"
"Fast nie oder nie","2015","Hauptschule","Staedtischer Raum","2632","0.550197990391716","0.536118767013618","0.564277213769815"
"Fast nie oder nie","2015","Hauptschule","Laendlicher Raum","1739","0.562228481404486","0.544434080866123","0.580022881942849"
"Fast nie oder nie","2015","Realschule","Staedtischer Raum","1305","0.345991633474278","0.330645445304921","0.361337821643636"
"Fast nie oder nie","2015","Realschule","Laendlicher Raum","1156","0.372059868805112","0.35432047134476","0.389799266265464"
"Fast nie oder nie","2015","(Fach-)Abitur","Staedtischer Raum","949","0.272579366960378","0.256760875513462","0.288397858407293"
"Fast nie oder nie","2015","(Fach-)Abitur","Laendlicher Raum","358","0.276318283692629","0.249892348841251","0.302744218544007"
"Fast nie oder nie","2015","AkademikerIn","Staedtischer Raum","1012","0.194251131604596","0.182871442949844","0.205630820259348"
"Fast nie oder nie","2015","AkademikerIn","Laendlicher Raum","473","0.251217421245848","0.230972099773604","0.271462742718092"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","Staedtischer Raum","68","0.138104588877542","0.111921763277149","0.164287414477934"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","Laendlicher Raum","31","0.121533754668993","0.0840565092936338","0.159011000044353"
"Mehrmals im Jahr","2015","Hauptschule","Staedtischer Raum","593","0.117658340000731","0.108539528155063","0.1267771518464"
"Mehrmals im Jahr","2015","Hauptschule","Laendlicher Raum","389","0.136425505844881","0.124114291883682","0.14873671980608"
"Mehrmals im Jahr","2015","Realschule","Staedtischer Raum","551","0.141673240508094","0.130423401473803","0.152923079542386"
"Mehrmals im Jahr","2015","Realschule","Laendlicher Raum","466","0.177277192526221","0.163261113690848","0.191293271361595"
"Mehrmals im Jahr","2015","(Fach-)Abitur","Staedtischer Raum","426","0.135012579893752","0.122872605220648","0.147152554566856"
"Mehrmals im Jahr","2015","(Fach-)Abitur","Laendlicher Raum","158","0.16385841883099","0.141984528064753","0.185732309597228"
"Mehrmals im Jahr","2015","AkademikerIn","Staedtischer Raum","610","0.116237951867469","0.107018812137004","0.125457091597935"
"Mehrmals im Jahr","2015","AkademikerIn","Laendlicher Raum","254","0.139918069398197","0.123725015972005","0.156111122824389"
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","Staedtischer Raum","31","0.0457486867377109","0.0298922400000434","0.0616051334753784"
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2015","Hauptschule","Staedtischer Raum","160","0.0368787985463386","0.0315449908045631","0.0422126062881142"
"Mindestens einmal im Monat","2015","Hauptschule","Laendlicher Raum","112","0.0358233820467334","0.0291573901816205","0.0424893739118463"
"Mindestens einmal im Monat","2015","Realschule","Staedtischer Raum","201","0.0595054529937573","0.0518735543826272","0.0671373516048874"
"Mindestens einmal im Monat","2015","Realschule","Laendlicher Raum","173","0.0589916598162283","0.0503446614950134","0.0676386581374432"
"Mindestens einmal im Monat","2015","(Fach-)Abitur","Staedtischer Raum","194","0.0747076199893093","0.0653676020513281","0.0840476379272905"
"Mindestens einmal im Monat","2015","(Fach-)Abitur","Laendlicher Raum","78","0.0737674250004215","0.0583204271633964","0.0892144228374466"
"Mindestens einmal im Monat","2015","AkademikerIn","Staedtischer Raum","312","0.0712697654288941","0.063869518592244","0.0786700122655443"
"Mindestens einmal im Monat","2015","AkademikerIn","Laendlicher Raum","101","0.0659830694830686","0.0543948805707249","0.0775712583954123"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","Staedtischer Raum","261","0.389184069711604","0.352182693339275","0.426185446083933"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","Laendlicher Raum","114","0.445050358189374","0.388048629007498","0.502052087371249"
"Mindestens einmal die Woche","2015","Hauptschule","Staedtischer Raum","1411","0.295264871061214","0.282354838012217","0.30817490411021"
"Mindestens einmal die Woche","2015","Hauptschule","Laendlicher Raum","746","0.2655226307039","0.249683068642025","0.281362192765775"
"Mindestens einmal die Woche","2015","Realschule","Staedtischer Raum","1634","0.45282967302387","0.436771180421251","0.468888165626488"
"Mindestens einmal die Woche","2015","Realschule","Laendlicher Raum","1057","0.391671278852439","0.37375683401259","0.409585723692287"
"Mindestens einmal die Woche","2015","(Fach-)Abitur","Staedtischer Raum","1475","0.517700433156561","0.499949406871384","0.535451459441738"
"Mindestens einmal die Woche","2015","(Fach-)Abitur","Laendlicher Raum","506","0.486055872475959","0.456519796277158","0.51559194867476"
"Mindestens einmal die Woche","2015","AkademikerIn","Staedtischer Raum","2709","0.61824115109904","0.604267102158241","0.632215200039839"
"Mindestens einmal die Woche","2015","AkademikerIn","Laendlicher Raum","935","0.542881439872887","0.519627911520807","0.566134968224966"
"Fast nie oder nie","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Fast nie oder nie","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Fast nie oder nie","2016","Hauptschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2016","Hauptschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2016","Realschule","Staedtischer Raum","","","",""
"Fast nie oder nie","2016","Realschule","Laendlicher Raum","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Fast nie oder nie","2016","AkademikerIn","Staedtischer Raum","","","",""
"Fast nie oder nie","2016","AkademikerIn","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2016","Hauptschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2016","Hauptschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2016","Realschule","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2016","Realschule","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","Staedtischer Raum","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2016","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2016","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2016","Realschule","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2016","Realschule","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","Laendlicher Raum","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","Staedtischer Raum","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","Laendlicher Raum","","","",""
"Fast nie oder nie","2017","(noch) kein Abschluss","Staedtischer Raum","857","0.470699014922605","0.446585741459005","0.494812288386205"
"Fast nie oder nie","2017","(noch) kein Abschluss","Laendlicher Raum","379","0.43652894109782","0.400915635783471","0.47214224641217"
"Fast nie oder nie","2017","Hauptschule","Staedtischer Raum","2556","0.511733975514686","0.497780737256636","0.525687213772737"
"Fast nie oder nie","2017","Hauptschule","Laendlicher Raum","1746","0.543528150739877","0.525917117700707","0.561139183779047"
"Fast nie oder nie","2017","Realschule","Staedtischer Raum","1308","0.32940347031185","0.314565073811515","0.344241866812186"
"Fast nie oder nie","2017","Realschule","Laendlicher Raum","1271","0.39520091957069","0.377915443501268","0.412486395640112"
"Fast nie oder nie","2017","(Fach-)Abitur","Staedtischer Raum","1068","0.271781456085957","0.256983592813001","0.286579319358913"
"Fast nie oder nie","2017","(Fach-)Abitur","Laendlicher Raum","415","0.28007421840522","0.256076642255179","0.304071794555262"
"Fast nie oder nie","2017","AkademikerIn","Staedtischer Raum","1143","0.190513971279917","0.179837202775972","0.201190739783862"
"Fast nie oder nie","2017","AkademikerIn","Laendlicher Raum","517","0.20774183429741","0.190067698807041","0.22541596978778"
"Mehrmals im Jahr","2017","(noch) kein Abschluss","Staedtischer Raum","166","0.0973504221508771","0.0830298065687342","0.11167103773302"
"Mehrmals im Jahr","2017","(noch) kein Abschluss","Laendlicher Raum","86","0.1028457035278","0.0810336476300178","0.124657759425583"
"Mehrmals im Jahr","2017","Hauptschule","Staedtischer Raum","588","0.111152755187639","0.10237874139529","0.119926768979988"
"Mehrmals im Jahr","2017","Hauptschule","Laendlicher Raum","365","0.12568960929479","0.113969023482822","0.137410195106757"
"Mehrmals im Jahr","2017","Realschule","Staedtischer Raum","567","0.155357707089683","0.143921156666003","0.166794257513363"
"Mehrmals im Jahr","2017","Realschule","Laendlicher Raum","489","0.158194054372331","0.145291732151967","0.171096376592694"
"Mehrmals im Jahr","2017","(Fach-)Abitur","Staedtischer Raum","468","0.136617952706166","0.125194072872023","0.148041832540308"
"Mehrmals im Jahr","2017","(Fach-)Abitur","Laendlicher Raum","215","0.148038964058137","0.129059461134251","0.167018466982023"
"Mehrmals im Jahr","2017","AkademikerIn","Staedtischer Raum","675","0.115913567655267","0.107210221999991","0.124616913310544"
"Mehrmals im Jahr","2017","AkademikerIn","Laendlicher Raum","311","0.145663460360085","0.130294919397374","0.161032001322796"
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","Staedtischer Raum","65","0.0226203212134788","0.0154371831807892","0.0298034592461685"
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","Laendlicher Raum","","","",""
"Mindestens einmal im Monat","2017","Hauptschule","Staedtischer Raum","201","0.0433897248000749","0.0377026937436454","0.0490767558565045"
"Mindestens einmal im Monat","2017","Hauptschule","Laendlicher Raum","127","0.0383308303903335","0.0315426438019879","0.0451190169786792"
"Mindestens einmal im Monat","2017","Realschule","Staedtischer Raum","191","0.0498155881116627","0.0429468205920706","0.0566843556312548"
"Mindestens einmal im Monat","2017","Realschule","Laendlicher Raum","166","0.0523694250910322","0.0444930707426619","0.0602457794394026"
"Mindestens einmal im Monat","2017","(Fach-)Abitur","Staedtischer Raum","192","0.0547674610352391","0.0471993260683316","0.0623355960021466"
"Mindestens einmal im Monat","2017","(Fach-)Abitur","Laendlicher Raum","79","0.070862147201738","0.057149093413821","0.084575200989655"
"Mindestens einmal im Monat","2017","AkademikerIn","Staedtischer Raum","324","0.0624684318368118","0.0558889001236491","0.0690479635499745"
"Mindestens einmal im Monat","2017","AkademikerIn","Laendlicher Raum","121","0.0716277922733849","0.0603935267308979","0.0828620578158719"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","Staedtischer Raum","558","0.409330241713039","0.385575929541475","0.433084553884603"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","Laendlicher Raum","254","0.432612864499372","0.397036676462088","0.468189052536656"
"Mindestens einmal die Woche","2017","Hauptschule","Staedtischer Raum","1585","0.3337235444976","0.320560835240923","0.346886253754276"
"Mindestens einmal die Woche","2017","Hauptschule","Laendlicher Raum","835","0.292451409575","0.276368233911602","0.308534585238398"
"Mindestens einmal die Woche","2017","Realschule","Staedtischer Raum","1788","0.465423234486804","0.44967538318522","0.481171085788389"
"Mindestens einmal die Woche","2017","Realschule","Laendlicher Raum","1147","0.394235600965947","0.376957476267965","0.41151372566393"
"Mindestens einmal die Woche","2017","(Fach-)Abitur","Staedtischer Raum","1744","0.536833130172638","0.520246940355991","0.553419319989285"
