"m11104","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2014","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2014","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2014","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2014","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2015","(noch) kein Abschluss","Westdeutschland","386","0.4120261271607","0.378800308084258","0.445251946237142"
"Fast nie oder nie","2015","(noch) kein Abschluss","Ostdeutschland","51","0.443649837928973","0.353240483230017","0.534059192627928"
"Fast nie oder nie","2015","Hauptschule","Westdeutschland","3510","0.53006616529684","0.518007880280992","0.542124450312689"
"Fast nie oder nie","2015","Hauptschule","Ostdeutschland","861","0.715993522739925","0.69049028869","0.74149675678985"
"Fast nie oder nie","2015","Realschule","Westdeutschland","1481","","",""
"Fast nie oder nie","2015","Realschule","Ostdeutschland","980","0.454151088863573","0.432352135790685","0.475950041936462"
"Fast nie oder nie","2015","(Fach-)Abitur","Westdeutschland","1136","","",""
"Fast nie oder nie","2015","(Fach-)Abitur","Ostdeutschland","171","","",""
"Fast nie oder nie","2015","AkademikerIn","Westdeutschland","1104","","",""
"Fast nie oder nie","2015","AkademikerIn","Ostdeutschland","381","0.256141305870039","0.233365716954052","0.278916894786026"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","Westdeutschland","85","0.13326708938506","0.110324712822646","0.156209465947474"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","Ostdeutschland","14","","",""
"Mehrmals im Jahr","2015","Hauptschule","Westdeutschland","872","0.130066951954319","0.121939984100557","0.138193919808082"
"Mehrmals im Jahr","2015","Hauptschule","Ostdeutschland","110","","",""
"Mehrmals im Jahr","2015","Realschule","Westdeutschland","694","0.147576819195169","0.137258601222587","0.157895037167751"
"Mehrmals im Jahr","2015","Realschule","Ostdeutschland","323","0.177866311085319","0.161123926883842","0.194608695286797"
"Mehrmals im Jahr","2015","(Fach-)Abitur","Westdeutschland","502","0.138310447881765","0.127072241767504","0.149548653996027"
"Mehrmals im Jahr","2015","(Fach-)Abitur","Ostdeutschland","82","0.166652884455637","0.134591387348166","0.198714381563108"
"Mehrmals im Jahr","2015","AkademikerIn","Westdeutschland","681","0.123520442517269","0.114395699128378","0.132645185906159"
"Mehrmals im Jahr","2015","AkademikerIn","Ostdeutschland","183","","",""
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","Westdeutschland","41","0.0424525879303477","0.0288423244667755","0.0560628513939199"
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","Ostdeutschland","7","0.0719665245133283","0.0249374770704605","0.118995571956196"
"Mindestens einmal im Monat","2015","Hauptschule","Westdeutschland","242","","",""
"Mindestens einmal im Monat","2015","Hauptschule","Ostdeutschland","30","0.0267323244030905","0.0176098826608281","0.0358547661453529"
"Mindestens einmal im Monat","2015","Realschule","Westdeutschland","251","","",""
"Mindestens einmal im Monat","2015","Realschule","Ostdeutschland","123","","",""
"Mindestens einmal im Monat","2015","(Fach-)Abitur","Westdeutschland","226","","",""
"Mindestens einmal im Monat","2015","(Fach-)Abitur","Ostdeutschland","46","0.0757920015618796","0.0530221100379776","0.0985618930857817"
"Mindestens einmal im Monat","2015","AkademikerIn","Westdeutschland","320","0.0711404435827853","0.06401168912841","0.0782691980371607"
"Mindestens einmal im Monat","2015","AkademikerIn","Ostdeutschland","93","0.064742856423314","0.0519034179836371","0.077582294862991"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","Westdeutschland","331","0.412254195523893","0.379025628360949","0.445482762686836"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","Ostdeutschland","44","0.350188902495341","0.263380083472523","0.436997721518158"
"Mindestens einmal die Woche","2015","Hauptschule","Westdeutschland","1957","","",""
"Mindestens einmal die Woche","2015","Hauptschule","Ostdeutschland","200","","",""
"Mindestens einmal die Woche","2015","Realschule","Westdeutschland","2113","","",""
"Mindestens einmal die Woche","2015","Realschule","Ostdeutschland","578","0.303285593342398","0.283159822731527","0.323411363953269"
"Mindestens einmal die Woche","2015","(Fach-)Abitur","Westdeutschland","1761","","",""
"Mindestens einmal die Woche","2015","(Fach-)Abitur","Ostdeutschland","220","","",""
"Mindestens einmal die Woche","2015","AkademikerIn","Westdeutschland","2890","","",""
"Mindestens einmal die Woche","2015","AkademikerIn","Ostdeutschland","754","0.56305475482504","0.537174210386995","0.588935299263086"
"Fast nie oder nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Fast nie oder nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Fast nie oder nie","2016","Hauptschule","Westdeutschland","","","",""
"Fast nie oder nie","2016","Hauptschule","Ostdeutschland","","","",""
"Fast nie oder nie","2016","Realschule","Westdeutschland","","","",""
"Fast nie oder nie","2016","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Fast nie oder nie","2016","AkademikerIn","Westdeutschland","","","",""
"Fast nie oder nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mehrmals im Jahr","2016","Hauptschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2016","Hauptschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2016","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2016","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","Westdeutschland","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2016","Realschule","Westdeutschland","","","",""
"Mindestens einmal im Monat","2016","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2016","Realschule","Westdeutschland","","","",""
"Mindestens einmal die Woche","2016","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","Westdeutschland","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","Ostdeutschland","","","",""
"Fast nie oder nie","2017","(noch) kein Abschluss","Westdeutschland","1065","","",""
"Fast nie oder nie","2017","(noch) kein Abschluss","Ostdeutschland","171","","",""
"Fast nie oder nie","2017","Hauptschule","Westdeutschland","3467","0.499284690488584","0.487382282469289","0.51118709850788"
"Fast nie oder nie","2017","Hauptschule","Ostdeutschland","835","0.696663887900381","0.670910694476062","0.722417081324699"
"Fast nie oder nie","2017","Realschule","Westdeutschland","1520","","",""
"Fast nie oder nie","2017","Realschule","Ostdeutschland","1059","","",""
"Fast nie oder nie","2017","(Fach-)Abitur","Westdeutschland","1274","","",""
"Fast nie oder nie","2017","(Fach-)Abitur","Ostdeutschland","209","","",""
"Fast nie oder nie","2017","AkademikerIn","Westdeutschland","1283","","",""
"Fast nie oder nie","2017","AkademikerIn","Ostdeutschland","377","0.217009745655395","0.196314365673382","0.237705125637408"
"Mehrmals im Jahr","2017","(noch) kein Abschluss","Westdeutschland","210","","",""
"Mehrmals im Jahr","2017","(noch) kein Abschluss","Ostdeutschland","42","0.104737212932171","0.0728385681098059","0.136635857754536"
"Mehrmals im Jahr","2017","Hauptschule","Westdeutschland","850","0.120426518844324","0.112679004235767","0.128174033452881"
"Mehrmals im Jahr","2017","Hauptschule","Ostdeutschland","103","","",""
"Mehrmals im Jahr","2017","Realschule","Westdeutschland","716","0.151388976625187","0.141179827199131","0.161598126051243"
"Mehrmals im Jahr","2017","Realschule","Ostdeutschland","340","0.170192069867855","0.154459985504497","0.185924154231213"
"Mehrmals im Jahr","2017","(Fach-)Abitur","Westdeutschland","560","0.135371531584335","0.124931193768789","0.145811869399881"
"Mehrmals im Jahr","2017","(Fach-)Abitur","Ostdeutschland","123","","",""
"Mehrmals im Jahr","2017","AkademikerIn","Westdeutschland","756","0.121368181675122","0.112888474265618","0.129847889084626"
"Mehrmals im Jahr","2017","AkademikerIn","Ostdeutschland","230","","",""
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","Westdeutschland","82","0.0251651792638405","0.0183634693220138","0.0319668892056673"
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","Ostdeutschland","9","0.0152528562774537","0.00248598693042031","0.028019725624487"
"Mindestens einmal im Monat","2017","Hauptschule","Westdeutschland","293","","",""
"Mindestens einmal im Monat","2017","Hauptschule","Ostdeutschland","35","0.0297485141370467","0.0202308104532371","0.0392662178208562"
"Mindestens einmal im Monat","2017","Realschule","Westdeutschland","238","","",""
"Mindestens einmal im Monat","2017","Realschule","Ostdeutschland","119","","",""
"Mindestens einmal im Monat","2017","(Fach-)Abitur","Westdeutschland","221","","",""
"Mindestens einmal im Monat","2017","(Fach-)Abitur","Ostdeutschland","50","0.0753935424431321","0.0557219019133773","0.0950651829728869"
"Mindestens einmal im Monat","2017","AkademikerIn","Westdeutschland","358","0.0656096224723389","0.0591801857062838","0.072039059238394"
"Mindestens einmal im Monat","2017","AkademikerIn","Ostdeutschland","87","0.060497862469094","0.0485284038141972","0.0724673211239908"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","Westdeutschland","680","0.404276222568778","0.382964716434079","0.425587728703476"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","Ostdeutschland","132","","",""
"Mindestens einmal die Woche","2017","Hauptschule","Westdeutschland","2169","","",""
"Mindestens einmal die Woche","2017","Hauptschule","Ostdeutschland","251","","",""
"Mindestens einmal die Woche","2017","Realschule","Westdeutschland","2261","","",""
"Mindestens einmal die Woche","2017","Realschule","Ostdeutschland","674","0.311548495304923","0.292160749281881","0.330936241327964"
"Mindestens einmal die Woche","2017","(Fach-)Abitur","Westdeutschland","2070","","",""
"Mindestens einmal die Woche","2017","(Fach-)Abitur","Ostdeutschland","310","0.520581638118157","0.483359887210572","0.557803389025742"
"Mindestens einmal die Woche","2017","AkademikerIn","Westdeutschland","3300","0.623138866837902","0.610555174944578","0.635722558731225"
"Mindestens einmal die Woche","2017","AkademikerIn","Ostdeutschland","830","0.591048693913904","0.56636540433554","0.615731983492267"
"Fast nie oder nie","2018","(noch) kein Abschluss","Westdeutschland","507","0.476855679282315","0.44566432633914","0.508047032225491"
"Fast nie oder nie","2018","(noch) kein Abschluss","Ostdeutschland","95","0.501621091701432","0.426680389604766","0.576561793798097"
"Fast nie oder nie","2018","Hauptschule","Westdeutschland","271","","",""
"Fast nie oder nie","2018","Hauptschule","Ostdeutschland","58","0.427057866828093","0.33376789609575","0.520347837560437"
"Fast nie oder nie","2018","Realschule","Westdeutschland","1","","",""
"Fast nie oder nie","2018","Realschule","Ostdeutschland","","","",""
"Fast nie oder nie","2018","(Fach-)Abitur","Westdeutschland","213","","",""
"Fast nie oder nie","2018","(Fach-)Abitur","Ostdeutschland","31","0.358905338716913","0.250345672653546","0.467465004780281"
"Fast nie oder nie","2018","AkademikerIn","Westdeutschland","223","","",""
"Fast nie oder nie","2018","AkademikerIn","Ostdeutschland","36","0.381064382019891","0.277821398879336","0.484307365160446"
"Mehrmals im Jahr","2018","(noch) kein Abschluss","Westdeutschland","161","","",""
"Mehrmals im Jahr","2018","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Mehrmals im Jahr","2018","Hauptschule","Westdeutschland","98","0.168933148678332","0.138173166353865","0.199693131002799"
"Mehrmals im Jahr","2018","Hauptschule","Ostdeutschland","8","0.0448032091368949","0.00578770689795374","0.0838187113758362"
"Mehrmals im Jahr","2018","Realschule","Westdeutschland","","","",""
"Mehrmals im Jahr","2018","Realschule","Ostdeutschland","","","",""
"Mehrmals im Jahr","2018","(Fach-)Abitur","Westdeutschland","75","0.15917120987302","0.12584824456311","0.19249417518293"
"Mehrmals im Jahr","2018","(Fach-)Abitur","Ostdeutschland","11","","",""
"Mehrmals im Jahr","2018","AkademikerIn","Westdeutschland","90","0.18106688534941","0.146760959695002","0.215372811003819"
"Mehrmals im Jahr","2018","AkademikerIn","Ostdeutschland","12","","",""
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","Westdeutschland","42","0.0468390961109315","0.0336438547424626","0.0600343374794004"
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","Ostdeutschland","4","0.0290147078228565","0.00385732477553549","0.0541720908701775"
"Mindestens einmal im Monat","2018","Hauptschule","Westdeutschland","33","0.0909636601928818","0.0673569619144808","0.114570358471283"
"Mindestens einmal im Monat","2018","Hauptschule","Ostdeutschland","1","","",""
"Mindestens einmal im Monat","2018","Realschule","Westdeutschland","1","","",""
"Mindestens einmal im Monat","2018","Realschule","Ostdeutschland","","","",""
"Mindestens einmal im Monat","2018","(Fach-)Abitur","Westdeutschland","34","0.0762684628919313","0.0520914313021731","0.100445494481689"
"Mindestens einmal im Monat","2018","(Fach-)Abitur","Ostdeutschland","1","","",""
"Mindestens einmal im Monat","2018","AkademikerIn","Westdeutschland","44","0.0948201524363397","0.0687199922345464","0.120920312638133"
"Mindestens einmal im Monat","2018","AkademikerIn","Ostdeutschland","4","0.0817058725090973","0.0234746151546758","0.139937129863519"
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","Westdeutschland","275","","",""
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","Ostdeutschland","54","0.346162077027443","0.274856280922856","0.41746787313203"
"Mindestens einmal die Woche","2018","Hauptschule","Westdeutschland","168","","",""
"Mindestens einmal die Woche","2018","Hauptschule","Ostdeutschland","41","0.523334571747021","0.429138508378477","0.617530635115564"
"Mindestens einmal die Woche","2018","Realschule","Westdeutschland","9","0.693136094674556","0.420593798906969","0.965678390442144"
"Mindestens einmal die Woche","2018","Realschule","Ostdeutschland","","","",""
"Mindestens einmal die Woche","2018","(Fach-)Abitur","Westdeutschland","141","","",""
"Mindestens einmal die Woche","2018","(Fach-)Abitur","Ostdeutschland","32","0.453316789564325","0.340652513716191","0.565981065412458"
"Mindestens einmal die Woche","2018","AkademikerIn","Westdeutschland","127","","",""
"Mindestens einmal die Woche","2018","AkademikerIn","Ostdeutschland","33","0.443157380093779","0.33755253221035","0.548762227977208"
"Fast nie oder nie","2019","(noch) kein Abschluss","Westdeutschland","731","0.414224034372368","0.390641281211698","0.437806787533039"
"Fast nie oder nie","2019","(noch) kein Abschluss","Ostdeutschland","132","","",""
"Fast nie oder nie","2019","Hauptschule","Westdeutschland","2477","","",""
"Fast nie oder nie","2019","Hauptschule","Ostdeutschland","598","0.60519867269737","0.575376002357438","0.635021343037301"
"Fast nie oder nie","2019","Realschule","Westdeutschland","1124","","",""
"Fast nie oder nie","2019","Realschule","Ostdeutschland","725","0.298932126529281","0.279608437426354","0.318255815632208"
"Fast nie oder nie","2019","(Fach-)Abitur","Westdeutschland","885","0.208363673301779","0.195723716313289","0.22100363029027"
"Fast nie oder nie","2019","(Fach-)Abitur","Ostdeutschland","138","","",""
"Fast nie oder nie","2019","AkademikerIn","Westdeutschland","946","0.150142863450636","0.141006352532501","0.159279374368771"
"Fast nie oder nie","2019","AkademikerIn","Ostdeutschland","303","0.158833785769148","0.141276663801558","0.176390907736737"
"Mehrmals im Jahr","2019","(noch) kein Abschluss","Westdeutschland","198","","",""
"Mehrmals im Jahr","2019","(noch) kein Abschluss","Ostdeutschland","32","0.0945948413376204","0.0591581917415918","0.130031490933649"
"Mehrmals im Jahr","2019","Hauptschule","Westdeutschland","735","0.124888470268407","0.116393651684293","0.13338328885252"
"Mehrmals im Jahr","2019","Hauptschule","Ostdeutschland","132","","",""
"Mehrmals im Jahr","2019","Realschule","Westdeutschland","691","0.160949145698225","0.150320311530272","0.171577979866179"
"Mehrmals im Jahr","2019","Realschule","Ostdeutschland","373","0.181482303453603","0.165213527027214","0.197751079879992"
"Mehrmals im Jahr","2019","(Fach-)Abitur","Westdeutschland","480","0.12250749967866","0.112303397920407","0.132711601436912"
"Mehrmals im Jahr","2019","(Fach-)Abitur","Ostdeutschland","110","","",""
"Mehrmals im Jahr","2019","AkademikerIn","Westdeutschland","639","0.105313982697601","0.097462830235614","0.113165135159588"
"Mehrmals im Jahr","2019","AkademikerIn","Ostdeutschland","231","","",""
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","Westdeutschland","84","0.0402626989852973","0.0308516352821881","0.0496737626884066"
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Mindestens einmal im Monat","2019","Hauptschule","Westdeutschland","220","","",""
"Mindestens einmal im Monat","2019","Hauptschule","Ostdeutschland","36","0.0430069772394602","0.030629501389623","0.0553844530892975"
"Mindestens einmal im Monat","2019","Realschule","Westdeutschland","179","","",""
"Mindestens einmal im Monat","2019","Realschule","Ostdeutschland","99","0.0546282465361576","0.0450357057572888","0.0642207873150263"
"Mindestens einmal im Monat","2019","(Fach-)Abitur","Westdeutschland","201","","",""
"Mindestens einmal im Monat","2019","(Fach-)Abitur","Ostdeutschland","56","0.080912614286506","0.0601862184627435","0.101639010110268"
"Mindestens einmal im Monat","2019","AkademikerIn","Westdeutschland","292","","",""
"Mindestens einmal im Monat","2019","AkademikerIn","Ostdeutschland","95","0.0639945520152257","0.0522387662776504","0.075750337752801"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","Westdeutschland","663","0.431052762468436","0.407343813779438","0.454761711157434"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","Ostdeutschland","82","0.358030506886574","0.299978844972204","0.416082168800943"
"Mindestens einmal die Woche","2019","Hauptschule","Westdeutschland","2386","","",""
"Mindestens einmal die Woche","2019","Hauptschule","Ostdeutschland","266","","",""
"Mindestens einmal die Woche","2019","Realschule","Westdeutschland","2598","","",""
"Mindestens einmal die Woche","2019","Realschule","Ostdeutschland","959","0.464957323480958","0.443903815414395","0.486010831547521"
"Mindestens einmal die Woche","2019","(Fach-)Abitur","Westdeutschland","2400","","",""
"Mindestens einmal die Woche","2019","(Fach-)Abitur","Ostdeutschland","361","0.561857480640104","0.524147348632925","0.599567612647283"
"Mindestens einmal die Woche","2019","AkademikerIn","Westdeutschland","3995","0.689176396301886","0.677338425603669","0.701014367000104"
"Mindestens einmal die Woche","2019","AkademikerIn","Ostdeutschland","1036","","",""
