"m11104","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Mindestens einmal die Woche","2012","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","2012","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","2012","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2012","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","2012","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","2012","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","2013","(noch) kein Abschluss","maennlich","114","0.302805595246212","0.256301483707129","0.349309706785295"
"Fast nie oder nie","2013","(noch) kein Abschluss","weiblich","164","0.376700509629304","0.330847701847425","0.422553317411182"
"Fast nie oder nie","2013","Hauptschule","maennlich","1771","0.472338488498214","0.456267552396097","0.48840942460033"
"Fast nie oder nie","2013","Hauptschule","weiblich","2005","0.490122597755075","0.474601616523902","0.505643578986249"
"Fast nie oder nie","2013","Realschule","maennlich","920","0.293376746523474","0.276478928046684","0.310274565000264"
"Fast nie oder nie","2013","Realschule","weiblich","1426","0.28739215195831","0.274000719769645","0.300783584146975"
"Fast nie oder nie","2013","(Fach-)Abitur","maennlich","306","0.205703590521969","0.183847995020656","0.227559186023283"
"Fast nie oder nie","2013","(Fach-)Abitur","weiblich","484","0.220699516065637","0.202235576581791","0.239163455549483"
"Fast nie oder nie","2013","AkademikerIn","maennlich","538","0.170590491779569","0.157039716257452","0.184141267301686"
"Fast nie oder nie","2013","AkademikerIn","weiblich","499","0.163886388782276","0.150288908208735","0.177483869355818"
"Mehrmals im Jahr","2013","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2013","(noch) kein Abschluss","weiblich","38","0.0794589017961639","0.0538664251627366","0.105051378429591"
"Mehrmals im Jahr","2013","Hauptschule","maennlich","608","0.16334774935694","0.151447231307694","0.175248267406187"
"Mehrmals im Jahr","2013","Hauptschule","weiblich","457","0.111253298322432","0.101490386275275","0.121016210369588"
"Mehrmals im Jahr","2013","Realschule","maennlich","510","0.186227695629027","0.171780038676171","0.200675352581883"
"Mehrmals im Jahr","2013","Realschule","weiblich","674","0.163274395281923","0.152336976393518","0.174211814170328"
"Mehrmals im Jahr","2013","(Fach-)Abitur","maennlich","209","0.149486321680086","0.1302069983237","0.168765645036473"
"Mehrmals im Jahr","2013","(Fach-)Abitur","weiblich","268","0.126629967825359","0.111823938817844","0.141435996832874"
"Mehrmals im Jahr","2013","AkademikerIn","maennlich","421","0.139800022994587","0.12730734430192","0.152292701687255"
"Mehrmals im Jahr","2013","AkademikerIn","weiblich","346","0.113454421910966","0.101804698750718","0.125104145071214"
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2013","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2013","Hauptschule","maennlich","156","0.0452944277220533","0.0386003012203404","0.0519885542237662"
"Mindestens einmal im Monat","2013","Hauptschule","weiblich","113","0.0284125177414174","0.0232539428076079","0.0335710926752269"
"Mindestens einmal im Monat","2013","Realschule","maennlich","145","0.0558705006329118","0.0473467467941517","0.0643942544716718"
"Mindestens einmal im Monat","2013","Realschule","weiblich","194","0.0480746196091692","0.0417443288941604","0.054404910324178"
"Mindestens einmal im Monat","2013","(Fach-)Abitur","maennlich","81","0.0793324566771489","0.0647198640687555","0.0939450492855423"
"Mindestens einmal im Monat","2013","(Fach-)Abitur","weiblich","126","0.0871005016167824","0.0745461867430498","0.0996548164905149"
"Mindestens einmal im Monat","2013","AkademikerIn","maennlich","200","0.0703447021758869","0.0611321723396609","0.0795572320121129"
"Mindestens einmal im Monat","2013","AkademikerIn","weiblich","161","0.0502578479035311","0.0422325870418307","0.0582831087652315"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","maennlich","211","0.587641015584514","0.537818432720502","0.637463598448526"
"Mindestens einmal die Woche","2013","(noch) kein Abschluss","weiblich","209","0.52256202533429","0.475296243327023","0.569827807341557"
"Mindestens einmal die Woche","2013","Hauptschule","maennlich","1172","0.319019334422793","0.304015139721858","0.334023529123728"
"Mindestens einmal die Woche","2013","Hauptschule","weiblich","1410","0.370211586181075","0.355219700404009","0.385203471958141"
"Mindestens einmal die Woche","2013","Realschule","maennlich","1214","0.464525057214587","0.446015416742161","0.483034697687014"
"Mindestens einmal die Woche","2013","Realschule","weiblich","2093","0.501258833150598","0.486463222245127","0.516054444056069"
"Mindestens einmal die Woche","2013","(Fach-)Abitur","maennlich","718","0.565477631120795","0.538675816890906","0.592279445350685"
"Mindestens einmal die Woche","2013","(Fach-)Abitur","weiblich","1060","0.565570014492221","0.543501439570988","0.587638589413454"
"Mindestens einmal die Woche","2013","AkademikerIn","maennlich","1801","0.619264783049957","0.601772280263713","0.636757285836202"
"Mindestens einmal die Woche","2013","AkademikerIn","weiblich","1841","0.672401341403227","0.655161244585334","0.68964143822112"
"Fast nie oder nie","2014","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","2014","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","2014","Hauptschule","maennlich","","","",""
"Fast nie oder nie","2014","Hauptschule","weiblich","","","",""
"Fast nie oder nie","2014","Realschule","maennlich","","","",""
"Fast nie oder nie","2014","Realschule","weiblich","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","2014","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","2014","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","2014","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2014","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","2014","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","2014","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","2014","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2014","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","2014","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","2014","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2014","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2014","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2014","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2014","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2014","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","2014","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","2014","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","2014","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","2014","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2014","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","2014","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","2014","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","2015","(noch) kein Abschluss","maennlich","158","0.355706342671647","0.309868010000934","0.40154467534236"
"Fast nie oder nie","2015","(noch) kein Abschluss","weiblich","279","0.468436622732096","0.426349023076505","0.510524222387686"
"Fast nie oder nie","2015","Hauptschule","maennlich","2104","0.53865797228828","0.522909363620352","0.554406580956209"
"Fast nie oder nie","2015","Hauptschule","weiblich","2267","0.570117764635913","0.554645882301039","0.585589646970788"
"Fast nie oder nie","2015","Realschule","maennlich","993","0.366929701193386","0.348492251851996","0.385367150534776"
"Fast nie oder nie","2015","Realschule","weiblich","1468","0.347965206872413","0.333050347222201","0.362880066522624"
"Fast nie oder nie","2015","(Fach-)Abitur","maennlich","530","0.253541739981503","0.233234568688174","0.273848911274832"
"Fast nie oder nie","2015","(Fach-)Abitur","weiblich","777","0.291558335931556","0.273303279829165","0.309813392033946"
"Fast nie oder nie","2015","AkademikerIn","maennlich","745","0.203814264408553","0.189835228075356","0.21779330074175"
"Fast nie oder nie","2015","AkademikerIn","weiblich","740","0.213643301851429","0.199477390918422","0.227809212784436"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","maennlich","52","0.15952827816646","0.12446750642277","0.194589049910151"
"Mehrmals im Jahr","2015","(noch) kein Abschluss","weiblich","47","0.110344707269943","0.0839183167868034","0.136771097753083"
"Mehrmals im Jahr","2015","Hauptschule","maennlich","556","0.149042219620428","0.137791435357692","0.160293003883164"
"Mehrmals im Jahr","2015","Hauptschule","weiblich","426","0.100001517784597","0.0906256753085531","0.10937736026064"
"Mehrmals im Jahr","2015","Realschule","maennlich","433","0.164742318648568","0.150551865526392","0.178932771770744"
"Mehrmals im Jahr","2015","Realschule","weiblich","584","0.148893212897361","0.137746537535904","0.160039888258818"
"Mehrmals im Jahr","2015","(Fach-)Abitur","maennlich","254","0.144147906042017","0.127752375948649","0.160543436135385"
"Mehrmals im Jahr","2015","(Fach-)Abitur","weiblich","330","0.139032006848536","0.12513506332861","0.152928950368463"
"Mehrmals im Jahr","2015","AkademikerIn","maennlich","459","0.13465734995943","0.122811619788523","0.146503080130337"
"Mehrmals im Jahr","2015","AkademikerIn","weiblich","405","0.10804927250339","0.0973199715675679","0.118778573439211"
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2015","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2015","Hauptschule","maennlich","165","0.0439448917619817","0.0374694440902813","0.0504203394336822"
"Mindestens einmal im Monat","2015","Hauptschule","weiblich","107","0.0291578415793927","0.0238996292715165","0.0344160538872689"
"Mindestens einmal im Monat","2015","Realschule","maennlich","163","0.0620858977186037","0.052854627738695","0.0713171676985124"
"Mindestens einmal im Monat","2015","Realschule","weiblich","211","0.0570168340463065","0.0497562861542164","0.0642773819383966"
"Mindestens einmal im Monat","2015","(Fach-)Abitur","maennlich","129","0.0846945344358072","0.0716978475761415","0.0976912212954728"
"Mindestens einmal im Monat","2015","(Fach-)Abitur","weiblich","143","0.0651889720469718","0.0552734091603554","0.0751045349335881"
"Mindestens einmal im Monat","2015","AkademikerIn","maennlich","231","0.0678372232800697","0.0591108726480037","0.0765635739121358"
"Mindestens einmal im Monat","2015","AkademikerIn","weiblich","182","0.072333288610927","0.0633805653003145","0.0812860119215395"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","maennlich","188","0.437079106458942","0.389584446025865","0.48457376689202"
"Mindestens einmal die Woche","2015","(noch) kein Abschluss","weiblich","187","0.377007416829414","0.336131491574073","0.417883342084756"
"Mindestens einmal die Woche","2015","Hauptschule","maennlich","1024","0.26835491632931","0.254356492359117","0.282353340299502"
"Mindestens einmal die Woche","2015","Hauptschule","weiblich","1133","0.300722876000097","0.286391298008604","0.31505445399159"
"Mindestens einmal die Woche","2015","Realschule","maennlich","1036","0.406242082439442","0.387454080386894","0.42503008449199"
"Mindestens einmal die Woche","2015","Realschule","weiblich","1655","0.44612474618392","0.430559714353181","0.461689778014659"
"Mindestens einmal die Woche","2015","(Fach-)Abitur","maennlich","850","0.517615819540673","0.494290788317183","0.540940850764163"
"Mindestens einmal die Woche","2015","(Fach-)Abitur","weiblich","1131","0.504220685172936","0.484137947107228","0.524303423238643"
"Mindestens einmal die Woche","2015","AkademikerIn","maennlich","1755","0.593691162351947","0.576647568519547","0.610734756184348"
"Mindestens einmal die Woche","2015","AkademikerIn","weiblich","1889","0.605974137034254","0.58908608805499","0.622862186013518"
"Fast nie oder nie","2016","(noch) kein Abschluss","maennlich","","","",""
"Fast nie oder nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Fast nie oder nie","2016","Hauptschule","maennlich","","","",""
"Fast nie oder nie","2016","Hauptschule","weiblich","","","",""
"Fast nie oder nie","2016","Realschule","maennlich","","","",""
"Fast nie oder nie","2016","Realschule","weiblich","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","maennlich","","","",""
"Fast nie oder nie","2016","(Fach-)Abitur","weiblich","","","",""
"Fast nie oder nie","2016","AkademikerIn","maennlich","","","",""
"Fast nie oder nie","2016","AkademikerIn","weiblich","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","maennlich","","","",""
"Mehrmals im Jahr","2016","(noch) kein Abschluss","weiblich","","","",""
"Mehrmals im Jahr","2016","Hauptschule","maennlich","","","",""
"Mehrmals im Jahr","2016","Hauptschule","weiblich","","","",""
"Mehrmals im Jahr","2016","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2016","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","maennlich","","","",""
"Mehrmals im Jahr","2016","(Fach-)Abitur","weiblich","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","maennlich","","","",""
"Mehrmals im Jahr","2016","AkademikerIn","weiblich","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2016","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2016","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2016","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2016","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2016","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","maennlich","","","",""
"Mindestens einmal im Monat","2016","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal die Woche","2016","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","maennlich","","","",""
"Mindestens einmal die Woche","2016","Hauptschule","weiblich","","","",""
"Mindestens einmal die Woche","2016","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2016","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal die Woche","2016","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","maennlich","","","",""
"Mindestens einmal die Woche","2016","AkademikerIn","weiblich","","","",""
"Fast nie oder nie","2017","(noch) kein Abschluss","maennlich","506","0.387589240905003","0.359896596683133","0.415281885126872"
"Fast nie oder nie","2017","(noch) kein Abschluss","weiblich","730","0.530451620488621","0.502237993486481","0.558665247490761"
"Fast nie oder nie","2017","Hauptschule","maennlich","2077","0.506730237810927","0.49135924574268","0.522101229879174"
"Fast nie oder nie","2017","Hauptschule","weiblich","2225","0.538573850177645","0.523005993179717","0.554141707175573"
"Fast nie oder nie","2017","Realschule","maennlich","1036","0.354828613778524","0.337141191909804","0.372516035647245"
"Fast nie oder nie","2017","Realschule","weiblich","1543","0.356942874336237","0.342306465106396","0.371579283566077"
"Fast nie oder nie","2017","(Fach-)Abitur","maennlich","597","0.248450904714264","0.230108618738474","0.266793190690054"
"Fast nie oder nie","2017","(Fach-)Abitur","weiblich","886","0.297012215918597","0.279728505108514","0.31429592672868"
"Fast nie oder nie","2017","AkademikerIn","maennlich","851","0.200058523845466","0.18719451531143","0.212922532379502"
"Fast nie oder nie","2017","AkademikerIn","weiblich","809","0.188733927919874","0.175781571662577","0.20168628417717"
"Mehrmals im Jahr","2017","(noch) kein Abschluss","maennlich","125","0.0946888291957629","0.0780468307676682","0.111330827623858"
"Mehrmals im Jahr","2017","(noch) kein Abschluss","weiblich","127","0.102276227814084","0.0851463379398729","0.119406117688294"
"Mehrmals im Jahr","2017","Hauptschule","maennlich","565","0.144078452496628","0.133281834417854","0.154875070575402"
"Mehrmals im Jahr","2017","Hauptschule","weiblich","388","0.0882187339756624","0.0793618522854154","0.0970756156659094"
"Mehrmals im Jahr","2017","Realschule","maennlich","472","0.174771241009145","0.160732122808115","0.188810359210176"
"Mehrmals im Jahr","2017","Realschule","weiblich","584","0.141439137390518","0.13079327737768","0.152084997403355"
"Mehrmals im Jahr","2017","(Fach-)Abitur","maennlich","318","0.14877551095002","0.133669761717209","0.16388126018283"
"Mehrmals im Jahr","2017","(Fach-)Abitur","weiblich","365","0.130573452179203","0.117829039153664","0.143317865204743"
"Mehrmals im Jahr","2017","AkademikerIn","maennlich","542","0.137119828269306","0.126058836809877","0.148180819728736"
"Mehrmals im Jahr","2017","AkademikerIn","weiblich","444","0.107559092177133","0.0973036253583979","0.117814558995868"
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","maennlich","54","0.0181418024078008","0.0105556464780385","0.0257279583375632"
"Mindestens einmal im Monat","2017","(noch) kein Abschluss","weiblich","37","0.0291467661834919","0.0196370438507222","0.0386564885162616"
"Mindestens einmal im Monat","2017","Hauptschule","maennlich","187","0.0491831341326197","0.042534571263204","0.0558316970020354"
"Mindestens einmal im Monat","2017","Hauptschule","weiblich","141","0.0341229916756707","0.0284535594905442","0.0397924238607973"
"Mindestens einmal im Monat","2017","Realschule","maennlich","164","0.0562862042197584","0.047766219788145","0.0648061886513717"
"Mindestens einmal im Monat","2017","Realschule","weiblich","193","0.0463622465651674","0.0399385597024221","0.0527859334279127"
"Mindestens einmal im Monat","2017","(Fach-)Abitur","maennlich","131","0.0693062587824737","0.0585256294157003","0.0800868881492471"
"Mindestens einmal im Monat","2017","(Fach-)Abitur","weiblich","140","0.0486385395324751","0.0405020141034695","0.0567750649614807"
"Mindestens einmal im Monat","2017","AkademikerIn","maennlich","259","0.0703525972416057","0.062128885486626","0.0785763089965854"
"Mindestens einmal im Monat","2017","AkademikerIn","weiblich","186","0.0583814666926601","0.0506204764975078","0.0661424568878124"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","maennlich","504","0.499580127491434","0.471159935011762","0.528000319971106"
"Mindestens einmal die Woche","2017","(noch) kein Abschluss","weiblich","308","0.338125385513803","0.311381616768207","0.364869154259399"
"Mindestens einmal die Woche","2017","Hauptschule","maennlich","1235","0.300008175559825","0.285919042516543","0.314097308603107"
"Mindestens einmal die Woche","2017","Hauptschule","weiblich","1185","0.339084424171022","0.324300762514231","0.353868085827813"
"Mindestens einmal die Woche","2017","Realschule","maennlich","1139","0.414113940992572","0.395905021494951","0.432322860490192"
"Mindestens einmal die Woche","2017","Realschule","weiblich","1796","0.455255741708078","0.440042055493586","0.470469427922571"
"Mindestens einmal die Woche","2017","(Fach-)Abitur","maennlich","1086","0.533467325553242","0.512291057002998","0.554643594103486"
"Mindestens einmal die Woche","2017","(Fach-)Abitur","weiblich","1294","0.523775792369725","0.504884816590318","0.542666768149131"
"Mindestens einmal die Woche","2017","AkademikerIn","maennlich","2063","0.592469050643622","0.576668151013078","0.608269950274167"
"Mindestens einmal die Woche","2017","AkademikerIn","weiblich","2067","0.645325513210333","0.629489475496426","0.661161550924241"
"Fast nie oder nie","2018","(noch) kein Abschluss","maennlich","258","0.336169226569556","0.299133936503036","0.373204516636075"
"Fast nie oder nie","2018","(noch) kein Abschluss","weiblich","344","0.700872494241512","0.661927780717968","0.739817207765055"
"Fast nie oder nie","2018","Hauptschule","maennlich","182","0.351705871097848","0.306308628031774","0.397103114163921"
"Fast nie oder nie","2018","Hauptschule","weiblich","147","0.538040358699237","0.476607988042442","0.599472729356032"
"Fast nie oder nie","2018","Realschule","maennlich","","","",""
"Fast nie oder nie","2018","Realschule","weiblich","","","",""
"Fast nie oder nie","2018","(Fach-)Abitur","maennlich","113","0.373663732976232","0.3201546484428","0.427172817509664"
"Fast nie oder nie","2018","(Fach-)Abitur","weiblich","131","0.564703165499571","0.499775924653887","0.629630406345254"
"Fast nie oder nie","2018","AkademikerIn","maennlich","155","0.349790553312196","0.301714050704119","0.397867055920273"
"Fast nie oder nie","2018","AkademikerIn","weiblich","104","0.516974541000072","0.446106407196009","0.587842674804134"
"Mehrmals im Jahr","2018","(noch) kein Abschluss","maennlich","98","0.171781621650396","0.142210427466072","0.201352815834719"
"Mehrmals im Jahr","2018","(noch) kein Abschluss","weiblich","81","0.125913230642214","0.0976960390304442","0.154130422253984"
"Mehrmals im Jahr","2018","Hauptschule","maennlich","66","0.115738888801419","0.0853241883850673","0.146153589217771"
"Mehrmals im Jahr","2018","Hauptschule","weiblich","40","0.219215823751992","0.168237062066895","0.270194585437089"
"Mehrmals im Jahr","2018","Realschule","maennlich","","","",""
"Mehrmals im Jahr","2018","Realschule","weiblich","","","",""
"Mehrmals im Jahr","2018","(Fach-)Abitur","maennlich","49","0.130299857771546","0.0930658308553124","0.16753388468778"
"Mehrmals im Jahr","2018","(Fach-)Abitur","weiblich","37","0.214278050501409","0.160544273594686","0.268011827408132"
"Mehrmals im Jahr","2018","AkademikerIn","maennlich","69","0.184528419278839","0.145422883807395","0.223633954750282"
"Mehrmals im Jahr","2018","AkademikerIn","weiblich","33","0.11392316363262","0.0688650384239675","0.158981288841273"
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","maennlich","","","",""
"Mindestens einmal im Monat","2018","(noch) kein Abschluss","weiblich","","","",""
"Mindestens einmal im Monat","2018","Hauptschule","maennlich","","","",""
"Mindestens einmal im Monat","2018","Hauptschule","weiblich","","","",""
"Mindestens einmal im Monat","2018","Realschule","maennlich","","","",""
"Mindestens einmal im Monat","2018","Realschule","weiblich","","","",""
"Mindestens einmal im Monat","2018","(Fach-)Abitur","maennlich","","","",""
"Mindestens einmal im Monat","2018","(Fach-)Abitur","weiblich","","","",""
"Mindestens einmal im Monat","2018","AkademikerIn","maennlich","38","0.111911223743186","0.0801302496564139","0.143692197829959"
"Mindestens einmal im Monat","2018","AkademikerIn","weiblich","","","",""
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","maennlich","240","0.434735919704607","0.395872005443823","0.473599833965391"
"Mindestens einmal die Woche","2018","(noch) kein Abschluss","weiblich","89","0.149282505207863","0.118971665364678","0.179593345051047"
"Mindestens einmal die Woche","2018","Hauptschule","maennlich","150","0.444718002691521","0.397473337238701","0.491962668144342"
"Mindestens einmal die Woche","2018","Hauptschule","weiblich","59","0.19658690677294","0.147616402335918","0.245557411209962"
"Mindestens einmal die Woche","2018","Realschule","maennlich","","","",""
"Mindestens einmal die Woche","2018","Realschule","weiblich","","","",""
"Mindestens einmal die Woche","2018","(Fach-)Abitur","maennlich","129","0.412950854477521","0.3584918520594","0.467409856895642"
"Mindestens einmal die Woche","2018","(Fach-)Abitur","weiblich","44","0.184401859467595","0.133615761818883","0.235187957116307"
"Mindestens einmal die Woche","2018","AkademikerIn","maennlich","116","0.353769803665779","0.305568787386682","0.401970819944876"
"Mindestens einmal die Woche","2018","AkademikerIn","weiblich","44","0.331333368514028","0.264580670942544","0.398086066085512"
"Fast nie oder nie","2019","(noch) kein Abschluss","maennlich","363","0.386639049554681","0.356650581044228","0.416627518065135"
"Fast nie oder nie","2019","(noch) kein Abschluss","weiblich","500","0.442523475903276","0.410532753525053","0.4745141982815"
"Fast nie oder nie","2019","Hauptschule","maennlich","1550","0.420137974285764","0.403974169265262","0.436301779306266"
"Fast nie oder nie","2019","Hauptschule","weiblich","1528","0.451209777438782","0.434164613323688","0.468254941553875"
"Fast nie oder nie","2019","Realschule","maennlich","762","0.256174289762866","0.240125606073406","0.272222973452326"
"Fast nie oder nie","2019","Realschule","weiblich","1095","0.258250131224707","0.244552568089706","0.271947694359709"
"Fast nie oder nie","2019","(Fach-)Abitur","maennlich","427","0.195037655925337","0.178107060185927","0.211968251664748"
"Fast nie oder nie","2019","(Fach-)Abitur","weiblich","597","0.212058558780424","0.196174392983989","0.227942724576859"
"Fast nie oder nie","2019","AkademikerIn","maennlich","680","0.15705859505485","0.145813668962577","0.168303521147124"
"Fast nie oder nie","2019","AkademikerIn","weiblich","572","0.14494982426247","0.133362494351158","0.156537154173782"
"Mehrmals im Jahr","2019","(noch) kein Abschluss","maennlich","126","0.112365871142395","0.0929177533623414","0.131813988922449"
"Mehrmals im Jahr","2019","(noch) kein Abschluss","weiblich","104","0.111872007314555","0.0915699012485484","0.132174113380561"
"Mehrmals im Jahr","2019","Hauptschule","maennlich","492","0.141695824799488","0.130275342642586","0.15311630695639"
"Mehrmals im Jahr","2019","Hauptschule","weiblich","376","0.107618800877436","0.0970036044778878","0.118233997276984"
"Mehrmals im Jahr","2019","Realschule","maennlich","502","0.180610013467189","0.166466663335242","0.194753363599135"
"Mehrmals im Jahr","2019","Realschule","weiblich","562","0.155089583471116","0.143760599995709","0.166418566946523"
"Mehrmals im Jahr","2019","(Fach-)Abitur","maennlich","277","0.129621828436515","0.115269634630264","0.143974022242766"
"Mehrmals im Jahr","2019","(Fach-)Abitur","weiblich","315","0.129352686662651","0.116312061963662","0.142393311361641"
"Mehrmals im Jahr","2019","AkademikerIn","maennlich","477","0.109877013516589","0.100211932709013","0.119542094324166"
"Mehrmals im Jahr","2019","AkademikerIn","weiblich","394","0.106223280823297","0.0960817596917907","0.116364801954804"
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","maennlich","62","0.0493816182919227","0.0360393665300432","0.0627238700538021"
"Mindestens einmal im Monat","2019","(noch) kein Abschluss","weiblich","38","0.0481338563765352","0.0343472979229509","0.0619204148301195"
"Mindestens einmal im Monat","2019","Hauptschule","maennlich","163","0.0430686647594157","0.0364204293038063","0.0497169002150251"
"Mindestens einmal im Monat","2019","Hauptschule","weiblich","93","0.0284381535230009","0.0227444522647895","0.0341318547812123"
"Mindestens einmal im Monat","2019","Realschule","maennlich","136","0.0487059163988544","0.0407921302269083","0.0566197025708005"
"Mindestens einmal im Monat","2019","Realschule","weiblich","143","0.0390267411744209","0.0329659252821795","0.0450875570666623"
"Mindestens einmal im Monat","2019","(Fach-)Abitur","maennlich","127","0.053823528520948","0.0441808568788377","0.0634662001630582"
"Mindestens einmal im Monat","2019","(Fach-)Abitur","weiblich","131","0.0573049360813929","0.0482732014180632","0.0663366707447227"
"Mindestens einmal im Monat","2019","AkademikerIn","maennlich","231","0.0620455557246087","0.0545901158858166","0.0695009955634008"
"Mindestens einmal im Monat","2019","AkademikerIn","weiblich","156","0.0506215404329128","0.0434060460876617","0.0578370347781639"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","maennlich","462","0.451613461011001","0.420967714824114","0.482259207197888"
"Mindestens einmal die Woche","2019","(noch) kein Abschluss","weiblich","284","0.397470660405634","0.365950803620783","0.428990517190484"
"Mindestens einmal die Woche","2019","Hauptschule","maennlich","1377","0.395097536155332","0.379087948818303","0.411107123492362"
"Mindestens einmal die Woche","2019","Hauptschule","weiblich","1277","0.412733268160781","0.395869244951476","0.429597291370086"
"Mindestens einmal die Woche","2019","Realschule","maennlich","1442","0.514509780371091","0.496134959490022","0.53288460125216"
"Mindestens einmal die Woche","2019","Realschule","weiblich","2122","0.547633544129756","0.532056519231205","0.563210569028307"
"Mindestens einmal die Woche","2019","(Fach-)Abitur","maennlich","1273","0.6215169871172","0.60079292330051","0.64224105093389"
