,Unnamed: 0,year,age_gr,bula_h,pli0093_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1922,1922,2019,46-65 y.,Schleswig-Holstein,At least once per month,0.08837,33,27587,0.04943,0.14338
1923,1923,2019,46-65 y.,Schleswig-Holstein,Seldom,0.2751,102,27587,0.19845,0.34342
1924,1924,2019,46-65 y.,Schleswig-Holstein,Never,0.49224,205,27587,0.41575,0.58176
1925,1925,2019,46-65 y.,Hamburg,At least once per week,0.27653,43,27587,0.17362,0.3996
1926,1926,2019,46-65 y.,Hamburg,Seldom,0.24261,42,27587,0.16102,0.318
1927,1927,2019,46-65 y.,Hamburg,Never,0.48086,104,27587,0.36257,0.62691
1928,1928,2019,46-65 y.,Lower Saxony,At least once per week,0.14207,156,27587,0.11181,0.16825
1929,1929,2019,46-65 y.,Lower Saxony,At least once per month,0.09572,105,27587,0.07252,0.12701
1930,1930,2019,46-65 y.,Lower Saxony,Seldom,0.24473,259,27587,0.21142,0.2855
1931,1931,2019,46-65 y.,Lower Saxony,Never,0.51748,570,27587,0.45905,0.58204
1932,1932,2019,46-65 y.,Bremen,Never,1.0,44,27587,0.61943,1.53269
1933,1933,2019,46-65 y.,North Rhine-Westphalia,At least once per week,0.14088,366,27587,0.12296,0.16014
1934,1934,2019,46-65 y.,North Rhine-Westphalia,At least once per month,0.08272,211,27587,0.06857,0.09756
1935,1935,2019,46-65 y.,North Rhine-Westphalia,Seldom,0.25428,547,27587,0.23006,0.28473
1936,1936,2019,46-65 y.,North Rhine-Westphalia,Never,0.52212,1201,27587,0.48186,0.5656
1937,1937,2019,46-65 y.,Hesse,At least once per week,0.16762,137,27587,0.13644,0.2047
1938,1938,2019,46-65 y.,Hesse,At least once per month,0.0669,71,27587,0.04584,0.08788
1939,1939,2019,46-65 y.,Hesse,Seldom,0.2561,190,27587,0.217,0.29944
1940,1940,2019,46-65 y.,Hesse,Never,0.50938,395,27587,0.44862,0.57242
1941,1941,2019,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.11003,83,27587,0.08441,0.14115
1942,1942,2019,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.08994,53,27587,0.06243,0.11733
1943,1943,2019,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.21824,157,27587,0.17769,0.25795
1944,1944,2019,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.58178,364,27587,0.51445,0.66993
1945,1945,2019,46-65 y.,Baden-Wuerttemberg,At least once per week,0.20008,232,27587,0.17076,0.23855
1946,1946,2019,46-65 y.,Baden-Wuerttemberg,At least once per month,0.08479,115,27587,0.06457,0.1034
1947,1947,2019,46-65 y.,Baden-Wuerttemberg,Seldom,0.27385,323,27587,0.23632,0.31061
1948,1948,2019,46-65 y.,Baden-Wuerttemberg,Never,0.44127,503,27587,0.38694,0.49278
1949,1949,2019,46-65 y.,Bavaria,At least once per week,0.13846,310,27587,0.11517,0.16093
1950,1950,2019,46-65 y.,Bavaria,At least once per month,0.09493,174,27587,0.07791,0.11443
1951,1951,2019,46-65 y.,Bavaria,Seldom,0.25749,389,27587,0.23066,0.29335
1952,1952,2019,46-65 y.,Bavaria,Never,0.50912,787,27587,0.46103,0.56041
1953,1953,2019,46-65 y.,Berlin,At least once per week,0.13667,81,27587,0.10476,0.17755
1954,1954,2019,46-65 y.,Berlin,At least once per month,0.11446,42,27587,0.08043,0.15306
1955,1955,2019,46-65 y.,Berlin,Seldom,0.23555,96,27587,0.17788,0.29425
1956,1956,2019,46-65 y.,Berlin,Never,0.51332,177,27587,0.41292,0.61793
1957,1957,2019,46-65 y.,Brandenburg,At least once per week,0.10757,69,27587,0.07868,0.14768
1958,1958,2019,46-65 y.,Brandenburg,At least once per month,0.05653,33,27587,0.03945,0.08029
1959,1959,2019,46-65 y.,Brandenburg,Seldom,0.23393,118,27587,0.17993,0.28708
1960,1960,2019,46-65 y.,Brandenburg,Never,0.60197,271,27587,0.51581,0.68529
1961,1961,2019,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.13834,42,27587,0.09137,0.18796
1962,1962,2019,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.22889,71,27587,0.16072,0.31602
1963,1963,2019,46-65 y.,Mecklenburg-Western Pomerania,Never,0.63277,132,27587,0.52377,0.76763
1964,1964,2019,46-65 y.,Saxony,At least once per week,0.13524,101,27587,0.1039,0.17196
1965,1965,2019,46-65 y.,Saxony,At least once per month,0.09754,70,27587,0.07619,0.12449
1966,1966,2019,46-65 y.,Saxony,Seldom,0.26586,163,27587,0.20854,0.31759
1967,1967,2019,46-65 y.,Saxony,Never,0.50135,326,27587,0.43544,0.56038
1968,1968,2019,46-65 y.,Saxony-Anhalt,At least once per week,0.09319,47,27587,0.05644,0.12821
1969,1969,2019,46-65 y.,Saxony-Anhalt,Seldom,0.30654,101,27587,0.23383,0.37172
1970,1970,2019,46-65 y.,Saxony-Anhalt,Never,0.60028,214,27587,0.50559,0.70655
1971,1971,2019,46-65 y.,Thuringa,At least once per week,0.17677,52,27587,0.1124,0.24622
1972,1972,2019,46-65 y.,Thuringa,At least once per month,0.12033,31,27587,0.04793,0.22286
1973,1973,2019,46-65 y.,Thuringa,Seldom,0.19393,93,27587,0.14715,0.23437
1974,1974,2019,46-65 y.,Thuringa,Never,0.50898,211,27587,0.43237,0.60052
1975,1975,2019,66 and older,Schleswig-Holstein,At least once per week,0.174,34,27587,0.1292,0.22657
1976,1976,2019,66 and older,Schleswig-Holstein,Seldom,0.35504,44,27587,0.27721,0.44368
1977,1977,2019,66 and older,Schleswig-Holstein,Never,0.47096,99,27587,0.38972,0.54866
1978,1978,2019,66 and older,Hamburg,Never,1.0,64,27587,0.80399,1.21725
1979,1979,2019,66 and older,Lower Saxony,At least once per week,0.19284,89,27587,0.16109,0.22993
1980,1980,2019,66 and older,Lower Saxony,At least once per month,0.09786,46,27587,0.07677,0.11975
1981,1981,2019,66 and older,Lower Saxony,Seldom,0.22754,111,27587,0.1804,0.27092
1982,1982,2019,66 and older,Lower Saxony,Never,0.48176,216,27587,0.426,0.53479
1983,1983,2019,66 and older,North Rhine-Westphalia,At least once per week,0.13011,151,27587,0.10999,0.14621
1984,1984,2019,66 and older,North Rhine-Westphalia,At least once per month,0.06331,72,27587,0.04856,0.0834
1985,1985,2019,66 and older,North Rhine-Westphalia,Seldom,0.19188,204,27587,0.16721,0.21856
1986,1986,2019,66 and older,North Rhine-Westphalia,Never,0.61471,567,27587,0.57499,0.66891
1987,1987,2019,66 and older,Hesse,At least once per week,0.21289,59,27587,0.15695,0.28861
1988,1988,2019,66 and older,Hesse,Seldom,0.2045,66,27587,0.15453,0.25206
1989,1989,2019,66 and older,Hesse,Never,0.58261,153,27587,0.5135,0.68266
1990,1990,2019,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.16109,48,27587,0.12094,0.1957
1991,1991,2019,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.2577,68,27587,0.21083,0.31002
1992,1992,2019,66 and older,"Rhineland-Palatinate, Saarland",Never,0.58121,170,27587,0.50919,0.63774
1993,1993,2019,66 and older,Baden-Wuerttemberg,At least once per week,0.20345,104,27587,0.16524,0.24053
1994,1994,2019,66 and older,Baden-Wuerttemberg,At least once per month,0.05309,43,27587,0.03557,0.07206
1995,1995,2019,66 and older,Baden-Wuerttemberg,Seldom,0.19256,106,27587,0.16103,0.23109
1996,1996,2019,66 and older,Baden-Wuerttemberg,Never,0.5509,292,27587,0.49148,0.61456
1997,1997,2019,66 and older,Bavaria,At least once per week,0.1798,147,27587,0.1494,0.21158
1998,1998,2019,66 and older,Bavaria,At least once per month,0.08344,66,27587,0.06114,0.11307
1999,1999,2019,66 and older,Bavaria,Seldom,0.23349,173,27587,0.20259,0.26446
2000,2000,2019,66 and older,Bavaria,Never,0.50327,414,27587,0.4594,0.55336
2001,2001,2019,66 and older,Berlin,At least once per week,0.12053,31,27587,0.07271,0.17765
2002,2002,2019,66 and older,Berlin,Seldom,0.2245,41,27587,0.16036,0.28919
2003,2003,2019,66 and older,Berlin,Never,0.65497,115,27587,0.55327,0.77472
2004,2004,2019,66 and older,Brandenburg,At least once per week,0.20218,38,27587,0.13146,0.28942
2005,2005,2019,66 and older,Brandenburg,Seldom,0.15996,43,27587,0.12152,0.19912
2006,2006,2019,66 and older,Brandenburg,Never,0.63786,168,27587,0.53694,0.74425
2007,2007,2019,66 and older,Mecklenburg-Western Pomerania,Seldom,0.31728,38,27587,0.20468,0.45249
2008,2008,2019,66 and older,Mecklenburg-Western Pomerania,Never,0.68272,82,27587,0.54044,0.84052
2009,2009,2019,66 and older,Saxony,At least once per week,0.16956,53,27587,0.12637,0.21633
2010,2010,2019,66 and older,Saxony,Seldom,0.22916,83,27587,0.18502,0.27348
2011,2011,2019,66 and older,Saxony,Never,0.60127,222,27587,0.53548,0.69113
2012,2012,2019,66 and older,Saxony-Anhalt,Seldom,0.23379,41,27587,0.19185,0.28893
2013,2013,2019,66 and older,Saxony-Anhalt,Never,0.76621,121,27587,0.63054,0.92126
2014,2014,2019,66 and older,Thuringa,Seldom,0.17235,43,27587,0.11536,0.24818
2015,2015,2019,66 and older,Thuringa,Never,0.82765,141,27587,0.67904,0.96994
2016,2016,2021,17-29 y.,Schleswig-Holstein,At least once per week,0.47517,35,15902,0.20779,0.84159
2017,2017,2021,17-29 y.,Schleswig-Holstein,Never,0.52483,36,15902,0.32225,0.74108
2018,2018,2021,17-29 y.,Lower Saxony,At least once per week,0.22096,79,15902,0.1677,0.27361
2019,2019,2021,17-29 y.,Lower Saxony,At least once per month,0.19793,56,15902,0.12393,0.31515
2020,2020,2021,17-29 y.,Lower Saxony,Seldom,0.18019,53,15902,0.12376,0.2593
2021,2021,2021,17-29 y.,Lower Saxony,Never,0.40093,106,15902,0.29402,0.54209
2022,2022,2021,17-29 y.,North Rhine-Westphalia,At least once per week,0.26796,189,15902,0.21194,0.33228
2023,2023,2021,17-29 y.,North Rhine-Westphalia,At least once per month,0.1188,94,15902,0.08954,0.15183
2024,2024,2021,17-29 y.,North Rhine-Westphalia,Seldom,0.23216,147,15902,0.17927,0.28741
2025,2025,2021,17-29 y.,North Rhine-Westphalia,Never,0.38108,220,15902,0.31124,0.44877
2026,2026,2021,17-29 y.,Hesse,At least once per week,0.25879,63,15902,0.19955,0.32716
2027,2027,2021,17-29 y.,Hesse,At least once per month,0.14947,35,15902,0.08888,0.2149
2028,2028,2021,17-29 y.,Hesse,Seldom,0.34928,45,15902,0.19319,0.54092
2029,2029,2021,17-29 y.,Hesse,Never,0.24247,51,15902,0.1595,0.33313
2030,2030,2021,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.50714,50,15902,0.33648,0.70214
2031,2031,2021,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.49286,55,15902,0.31092,0.68191
2032,2032,2021,17-29 y.,Baden-Wuerttemberg,At least once per week,0.30839,102,15902,0.22866,0.40088
2033,2033,2021,17-29 y.,Baden-Wuerttemberg,At least once per month,0.2173,65,15902,0.14734,0.29996
2034,2034,2021,17-29 y.,Baden-Wuerttemberg,Seldom,0.19738,65,15902,0.14568,0.26031
2035,2035,2021,17-29 y.,Baden-Wuerttemberg,Never,0.27693,84,15902,0.2042,0.367
2036,2036,2021,17-29 y.,Bavaria,At least once per week,0.31544,135,15902,0.24348,0.39757
2037,2037,2021,17-29 y.,Bavaria,At least once per month,0.15966,68,15902,0.1203,0.21286
2038,2038,2021,17-29 y.,Bavaria,Seldom,0.25577,93,15902,0.17092,0.36015
2039,2039,2021,17-29 y.,Bavaria,Never,0.26913,122,15902,0.21347,0.33329
2040,2040,2021,17-29 y.,Berlin,At least once per week,1.0,37,15902,0.6196,1.38459
2041,2041,2021,17-29 y.,Brandenburg,Never,1.0,31,15902,0.61987,1.4273
2042,2042,2021,17-29 y.,Saxony,At least once per week,0.42918,45,15902,0.26101,0.7303
2043,2043,2021,17-29 y.,Saxony,Never,0.57082,40,15902,0.34413,0.87763
2044,2044,2021,17-29 y.,Saxony-Anhalt,Never,1.0,34,15902,0.62897,1.50616
2045,2045,2021,17-29 y.,Thuringa,At least once per week,1.0,32,15902,0.68073,1.3416
2046,2046,2021,30-45 y.,Schleswig-Holstein,At least once per week,0.28088,44,15902,0.19499,0.41097
2047,2047,2021,30-45 y.,Schleswig-Holstein,Seldom,0.28404,40,15902,0.16704,0.42437
2048,2048,2021,30-45 y.,Schleswig-Holstein,Never,0.43507,85,15902,0.3423,0.59214
2049,2049,2021,30-45 y.,Hamburg,Never,1.0,39,15902,0.62936,1.31627
2050,2050,2021,30-45 y.,Lower Saxony,At least once per week,0.10156,63,15902,0.0685,0.14307
2051,2051,2021,30-45 y.,Lower Saxony,At least once per month,0.21052,61,15902,0.14084,0.29593
2052,2052,2021,30-45 y.,Lower Saxony,Seldom,0.20158,81,15902,0.13552,0.27668
2053,2053,2021,30-45 y.,Lower Saxony,Never,0.48635,158,15902,0.39309,0.61112
2054,2054,2021,30-45 y.,North Rhine-Westphalia,At least once per week,0.18147,143,15902,0.13902,0.22334
2055,2055,2021,30-45 y.,North Rhine-Westphalia,At least once per month,0.08935,83,15902,0.05968,0.11776
2056,2056,2021,30-45 y.,North Rhine-Westphalia,Seldom,0.24167,200,15902,0.19333,0.28947
2057,2057,2021,30-45 y.,North Rhine-Westphalia,Never,0.48751,456,15902,0.41622,0.55485
2058,2058,2021,30-45 y.,Hesse,At least once per week,0.17067,52,15902,0.11225,0.23913
2059,2059,2021,30-45 y.,Hesse,At least once per month,0.19012,46,15902,0.12958,0.25487
2060,2060,2021,30-45 y.,Hesse,Seldom,0.23502,66,15902,0.16911,0.30966
2061,2061,2021,30-45 y.,Hesse,Never,0.40419,87,15902,0.2949,0.52105
2062,2062,2021,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.27255,37,15902,0.13146,0.41647
2063,2063,2021,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.17279,33,15902,0.1122,0.23819
2064,2064,2021,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.55466,77,15902,0.40657,0.76248
2065,2065,2021,30-45 y.,Baden-Wuerttemberg,At least once per week,0.21672,92,15902,0.1678,0.28552
2066,2066,2021,30-45 y.,Baden-Wuerttemberg,At least once per month,0.16773,83,15902,0.13218,0.21281
2067,2067,2021,30-45 y.,Baden-Wuerttemberg,Seldom,0.24913,123,15902,0.19309,0.31852
2068,2068,2021,30-45 y.,Baden-Wuerttemberg,Never,0.36642,170,15902,0.28055,0.45095
2069,2069,2021,30-45 y.,Bavaria,At least once per week,0.17341,131,15902,0.136,0.21306
2070,2070,2021,30-45 y.,Bavaria,At least once per month,0.16296,94,15902,0.12179,0.21766
2071,2071,2021,30-45 y.,Bavaria,Seldom,0.24372,156,15902,0.19114,0.28818
2072,2072,2021,30-45 y.,Bavaria,Never,0.41992,240,15902,0.35049,0.48724
2073,2073,2021,30-45 y.,Berlin,At least once per week,0.24743,78,15902,0.19321,0.32477
2074,2074,2021,30-45 y.,Berlin,At least once per month,0.1329,50,15902,0.08941,0.18168
2075,2075,2021,30-45 y.,Berlin,Seldom,0.20106,58,15902,0.14457,0.26381
2076,2076,2021,30-45 y.,Berlin,Never,0.41861,93,15902,0.32293,0.5484
2077,2077,2021,30-45 y.,Brandenburg,Never,1.0,72,15902,0.75879,1.33466
2078,2078,2021,30-45 y.,Mecklenburg-Western Pomerania,Never,1.0,40,15902,0.62761,1.51683
2079,2079,2021,30-45 y.,Saxony,At least once per week,0.19113,57,15902,0.13787,0.25041
2080,2080,2021,30-45 y.,Saxony,At least once per month,0.08214,41,15902,0.0433,0.1364
2081,2081,2021,30-45 y.,Saxony,Seldom,0.29073,98,15902,0.22654,0.3606
2082,2082,2021,30-45 y.,Saxony,Never,0.436,124,15902,0.3357,0.54676
2083,2083,2021,30-45 y.,Saxony-Anhalt,Seldom,0.35403,34,15902,0.19445,0.55504
2084,2084,2021,30-45 y.,Saxony-Anhalt,Never,0.64597,58,15902,0.39621,0.92597
2085,2085,2021,30-45 y.,Thuringa,Seldom,0.42097,39,15902,0.24697,0.62318
2086,2086,2021,30-45 y.,Thuringa,Never,0.57903,58,15902,0.39427,0.78054
2087,2087,2021,46-65 y.,Schleswig-Holstein,At least once per week,0.2175,58,15902,0.14856,0.31107
2088,2088,2021,46-65 y.,Schleswig-Holstein,Seldom,0.35196,72,15902,0.24188,0.48284
2089,2089,2021,46-65 y.,Schleswig-Holstein,Never,0.43055,114,15902,0.33382,0.53242
2090,2090,2021,46-65 y.,Hamburg,At least once per week,0.24861,38,15902,0.14709,0.37733
2091,2091,2021,46-65 y.,Hamburg,Seldom,0.208,37,15902,0.13543,0.28853
2092,2092,2021,46-65 y.,Hamburg,Never,0.54339,65,15902,0.34371,0.75493
2093,2093,2021,46-65 y.,Lower Saxony,At least once per week,0.11104,110,15902,0.08664,0.13459
2094,2094,2021,46-65 y.,Lower Saxony,At least once per month,0.08522,72,15902,0.06378,0.10551
2095,2095,2021,46-65 y.,Lower Saxony,Seldom,0.25453,160,15902,0.20708,0.3059
2096,2096,2021,46-65 y.,Lower Saxony,Never,0.54921,339,15902,0.47299,0.63414
2097,2097,2021,46-65 y.,North Rhine-Westphalia,At least once per week,0.17527,277,15902,0.1543,0.19831
2098,2098,2021,46-65 y.,North Rhine-Westphalia,At least once per month,0.12193,161,15902,0.09767,0.14872
2099,2099,2021,46-65 y.,North Rhine-Westphalia,Seldom,0.23411,335,15902,0.19959,0.26437
2100,2100,2021,46-65 y.,North Rhine-Westphalia,Never,0.46869,605,15902,0.42168,0.51792
2101,2101,2021,46-65 y.,Hesse,At least once per week,0.18109,93,15902,0.13517,0.23106
2102,2102,2021,46-65 y.,Hesse,At least once per month,0.10199,61,15902,0.08238,0.12559
2103,2103,2021,46-65 y.,Hesse,Seldom,0.328,118,15902,0.25632,0.41108
2104,2104,2021,46-65 y.,Hesse,Never,0.38892,182,15902,0.32423,0.45685
2105,2105,2021,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.178,70,15902,0.12605,0.24708
2106,2106,2021,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.10115,47,15902,0.07233,0.13735
2107,2107,2021,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.2288,83,15902,0.176,0.2887
2108,2108,2021,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.49205,149,15902,0.39665,0.59088
2109,2109,2021,46-65 y.,Baden-Wuerttemberg,At least once per week,0.20308,170,15902,0.16552,0.246
2110,2110,2021,46-65 y.,Baden-Wuerttemberg,At least once per month,0.11032,125,15902,0.08588,0.12762
2111,2111,2021,46-65 y.,Baden-Wuerttemberg,Seldom,0.29052,211,15902,0.2406,0.35286
2112,2112,2021,46-65 y.,Baden-Wuerttemberg,Never,0.39608,290,15902,0.33793,0.45737
2113,2113,2021,46-65 y.,Bavaria,At least once per week,0.16109,224,15902,0.13294,0.19708
2114,2114,2021,46-65 y.,Bavaria,At least once per month,0.11417,145,15902,0.08629,0.14395
2115,2115,2021,46-65 y.,Bavaria,Seldom,0.25905,275,15902,0.20637,0.31239
2116,2116,2021,46-65 y.,Bavaria,Never,0.46569,434,15902,0.40539,0.52032
2117,2117,2021,46-65 y.,Berlin,At least once per week,0.22244,65,15902,0.15576,0.3145
2118,2118,2021,46-65 y.,Berlin,At least once per month,0.12776,37,15902,0.0736,0.1895
2119,2119,2021,46-65 y.,Berlin,Seldom,0.29824,64,15902,0.22198,0.37894
2120,2120,2021,46-65 y.,Berlin,Never,0.35155,97,15902,0.25619,0.43871
2121,2121,2021,46-65 y.,Brandenburg,At least once per week,0.13018,51,15902,0.09369,0.16522
2122,2122,2021,46-65 y.,Brandenburg,Seldom,0.2879,59,15902,0.21502,0.36922
2123,2123,2021,46-65 y.,Brandenburg,Never,0.58192,137,15902,0.43976,0.71045
2124,2124,2021,46-65 y.,Mecklenburg-Western Pomerania,At least once per week,0.15212,31,15902,0.10933,0.20543
2125,2125,2021,46-65 y.,Mecklenburg-Western Pomerania,Seldom,0.26954,46,15902,0.1863,0.36886
2126,2126,2021,46-65 y.,Mecklenburg-Western Pomerania,Never,0.57834,74,15902,0.43832,0.76849
2127,2127,2021,46-65 y.,Saxony,At least once per week,0.15959,74,15902,0.12435,0.19913
2128,2128,2021,46-65 y.,Saxony,At least once per month,0.10961,48,15902,0.0706,0.14651
2129,2129,2021,46-65 y.,Saxony,Seldom,0.26175,97,15902,0.21022,0.32171
2130,2130,2021,46-65 y.,Saxony,Never,0.46905,190,15902,0.38922,0.55368
2131,2131,2021,46-65 y.,Saxony-Anhalt,At least once per week,0.14586,33,15902,0.07168,0.21973
2132,2132,2021,46-65 y.,Saxony-Anhalt,Seldom,0.26301,62,15902,0.17671,0.34671
2133,2133,2021,46-65 y.,Saxony-Anhalt,Never,0.59113,119,15902,0.44474,0.70409
2134,2134,2021,46-65 y.,Thuringa,At least once per week,0.17011,35,15902,0.08588,0.27897
2135,2135,2021,46-65 y.,Thuringa,At least once per month,0.14832,31,15902,0.06398,0.25843
2136,2136,2021,46-65 y.,Thuringa,Seldom,0.15722,51,15902,0.1216,0.21136
2137,2137,2021,46-65 y.,Thuringa,Never,0.52436,120,15902,0.40814,0.65552
2138,2138,2021,66 and older,Schleswig-Holstein,Seldom,0.46511,33,15902,0.32466,0.63432
2139,2139,2021,66 and older,Schleswig-Holstein,Never,0.53489,77,15902,0.44876,0.65873
2140,2140,2021,66 and older,Hamburg,Never,1.0,47,15902,0.74879,1.28938
2141,2141,2021,66 and older,Lower Saxony,At least once per week,0.20194,63,15902,0.15181,0.26372
2142,2142,2021,66 and older,Lower Saxony,Seldom,0.29245,83,15902,0.2462,0.34167
2143,2143,2021,66 and older,Lower Saxony,Never,0.50562,165,15902,0.42668,0.58432
2144,2144,2021,66 and older,North Rhine-Westphalia,At least once per week,0.16209,116,15902,0.13187,0.19197
2145,2145,2021,66 and older,North Rhine-Westphalia,At least once per month,0.07147,48,15902,0.05532,0.0901
2146,2146,2021,66 and older,North Rhine-Westphalia,Seldom,0.16125,136,15902,0.13804,0.1941
2147,2147,2021,66 and older,North Rhine-Westphalia,Never,0.60519,376,15902,0.55016,0.65715
2148,2148,2021,66 and older,Hesse,At least once per week,0.11653,31,15902,0.0827,0.15624
2149,2149,2021,66 and older,Hesse,Seldom,0.27608,44,15902,0.18794,0.40313
2150,2150,2021,66 and older,Hesse,Never,0.60739,84,15902,0.46659,0.72963
2151,2151,2021,66 and older,"Rhineland-Palatinate, Saarland",At least once per week,0.21592,38,15902,0.15531,0.28457
2152,2152,2021,66 and older,"Rhineland-Palatinate, Saarland",Seldom,0.26649,47,15902,0.19913,0.34007
2153,2153,2021,66 and older,"Rhineland-Palatinate, Saarland",Never,0.51759,92,15902,0.43212,0.60986
2154,2154,2021,66 and older,Baden-Wuerttemberg,At least once per week,0.205,83,15902,0.16411,0.24991
2155,2155,2021,66 and older,Baden-Wuerttemberg,At least once per month,0.09839,41,15902,0.06267,0.13717
2156,2156,2021,66 and older,Baden-Wuerttemberg,Seldom,0.28062,98,15902,0.22116,0.35428
2157,2157,2021,66 and older,Baden-Wuerttemberg,Never,0.41599,153,15902,0.34384,0.49232
2158,2158,2021,66 and older,Bavaria,At least once per week,0.16286,105,15902,0.13408,0.19765
2159,2159,2021,66 and older,Bavaria,At least once per month,0.06928,52,15902,0.04824,0.09098
2160,2160,2021,66 and older,Bavaria,Seldom,0.2103,127,15902,0.18158,0.25191
2161,2161,2021,66 and older,Bavaria,Never,0.55755,280,15902,0.47768,0.62792
2162,2162,2021,66 and older,Berlin,Never,1.0,75,15902,0.798,1.18847
2163,2163,2021,66 and older,Brandenburg,At least once per week,0.25047,37,15902,0.16303,0.34818
2164,2164,2021,66 and older,Brandenburg,Seldom,0.27741,53,15902,0.21128,0.35886
2165,2165,2021,66 and older,Brandenburg,Never,0.47212,72,15902,0.38408,0.55863
2166,2166,2021,66 and older,Mecklenburg-Western Pomerania,Never,1.0,56,15902,0.7391,1.35797
2167,2167,2021,66 and older,Saxony,At least once per week,0.14787,34,15902,0.10825,0.18989
2168,2168,2021,66 and older,Saxony,Seldom,0.29184,69,15902,0.22204,0.37668
2169,2169,2021,66 and older,Saxony,Never,0.56029,141,15902,0.47013,0.65489
