year,plb0240,quintil_oecd,sampreg,proportion,n,lower_confidence,upper_confidence
2010,I'm not sure yet,3rd Quintile,West,0.16030534351145037,35837,0.15650673145516406,0.1641039555677367
2010,I'm not sure yet,1st Quintile,West,0.12213740458015267,35837,0.11874718471857877,0.12552762444172658
2010,I'm not sure yet,2nd Quintile,West,0.10687022900763359,35837,0.103671511399215,0.11006894661605217
2010,I'm not sure yet,3rd Quintile,East,0.07633587786259542,35837,0.0735866442975744,0.07908511142761644
2010,I'm not sure yet,1st Quintile,East,0.04580152671755725,35837,0.04363706661915265,0.047965986815961856
2010,I'm not sure yet,4th Quintile,East,0.03816793893129771,35837,0.03618417848336758,0.04015169937922784
2010,I'm not sure yet,2nd Quintile,East,0.022900763358778626,35837,0.02135200178610068,0.024449524931456572
2010,I'm not sure yet,5th Quintile,East,0.015267175572519083,35837,0.01399768697231447,0.016536664172723696
2011,Full-time,1st Quintile,West,0.19918367346938776,41903,0.19535959459746688,0.20300775234130863
2011,Full-time,2nd Quintile,West,0.14530612244897959,41903,0.14193184518080085,0.14868039971715832
2011,Full-time,1st Quintile,East,0.13877551020408163,41903,0.1354653568477633,0.14208566356039995
2011,Full-time,3rd Quintile,West,0.12979591836734694,41903,0.1265780032153878,0.13301383351930607
2011,Full-time,5th Quintile,West,0.11510204081632654,41903,0.11204626407056469,0.11815781756208839
2011,Full-time,4th Quintile,West,0.10693877551020409,41903,0.1039797975318199,0.10989775348858827
2011,Full-time,2nd Quintile,East,0.07346938775510205,41903,0.0709712486963921,0.075967526813812
2011,Full-time,3rd Quintile,East,0.044897959183673466,41903,0.042915192103040734,0.0468807262643062
2011,Full-time,4th Quintile,East,0.035918367346938776,41903,0.03413660937232916,0.03770012532154839
2011,Full-time,5th Quintile,East,0.010612244897959184,41903,0.009631128780406568,0.0115933610155118
2011,Part-time,2nd Quintile,West,0.196415770609319,41903,0.19261179789599853,0.20021974332263948
2011,Part-time,1st Quintile,West,0.1770609318996416,41903,0.17340600474187837,0.1807158590574048
2011,Part-time,3rd Quintile,West,0.17347670250896058,41903,0.16985108786827174,0.1771023171496494
2011,Part-time,4th Quintile,West,0.16702508960573476,41903,0.16345367451124954,0.17059650470021998
2011,Part-time,5th Quintile,West,0.12329749103942653,41903,0.12014947629898272,0.12644550577987032
2011,Part-time,1st Quintile,East,0.05806451612903226,41903,0.05582528203826886,0.060303750219795664
2011,Part-time,2nd Quintile,East,0.04516129032258064,41903,0.04317299133017748,0.0471495893149838
2011,Part-time,3rd Quintile,East,0.02939068100358423,41903,0.027773492796039693,0.031007869211128764
2011,Part-time,4th Quintile,East,0.017204301075268817,41903,0.01595926007448862,0.018449342076049015
2011,Part-time,5th Quintile,East,0.012903225806451613,41903,0.011822631865729,0.013983819747174225
2011,Either,1st Quintile,West,0.20964360587002095,41903,0.20574610869606508,0.21354110304397683
2011,Either,2nd Quintile,West,0.16561844863731656,41903,0.16205910257006878,0.16917779470456434
2011,Either,1st Quintile,East,0.16142557651991615,41903,0.15790275620502672,0.16494839683480558
2011,Either,3rd Quintile,West,0.13417190775681342,41903,0.13090843383466155,0.1374353816789653
2011,Either,5th Quintile,West,0.0880503144654088,41903,0.0853370982275739,0.0907635307032437
2011,Either,4th Quintile,West,0.0880503144654088,41903,0.0853370982275739,0.0907635307032437
2011,Either,2nd Quintile,East,0.07127882599580712,41903,0.0688153039363746,0.07374234805523965
2011,Either,3rd Quintile,East,0.04821802935010482,41903,0.046166834212712726,0.05026922448749692
2011,Either,4th Quintile,East,0.031446540880503145,41903,0.029775520483118812,0.03311756127788748
2011,Either,5th Quintile,East,0.0020964360587002098,41903,0.001658492028956514,0.0025343800884439056
2011,I'm not sure yet,1st Quintile,West,0.17553191489361702,41903,0.17188942393318346,0.1791744058540506
2011,I'm not sure yet,4th Quintile,West,0.16489361702127658,41903,0.16134052597066117,0.168446708071892
2011,I'm not sure yet,2nd Quintile,West,0.1595744680851064,41903,0.15606804082126607,0.1630808953489467
2011,I'm not sure yet,5th Quintile,West,0.15425531914893617,41903,0.15079693505778016,0.15771370324009218
2011,I'm not sure yet,3rd Quintile,West,0.13829787234042554,41903,0.1349925041378877,0.1416032405429634
2011,I'm not sure yet,1st Quintile,East,0.07446808510638298,41903,0.07195438012596399,0.07698179008680196
2011,I'm not sure yet,3rd Quintile,East,0.05319148936170213,41903,0.05104274047448249,0.055340238248921765
2011,I'm not sure yet,5th Quintile,East,0.0425531914893617,41903,0.04062052503016285,0.04448585794856055
2011,I'm not sure yet,2nd Quintile,East,0.026595744680851064,41903,0.02505515774523865,0.028136331616463478
2011,I'm not sure yet,4th Quintile,East,0.010638297872340425,41903,0.009655991110521256,0.011620604634159594
2012,Full-time,1st Quintile,West,0.20527045769764216,40229,0.20132352830995828,0.20921738708532603
2012,Full-time,2nd Quintile,West,0.15464632454923716,40229,0.1511130655260022,0.1581795835724721
2012,Full-time,3rd Quintile,West,0.12274618585298197,40229,0.11953952456884072,0.1259528471371232
2012,Full-time,1st Quintile,East,0.12066574202496533,40229,0.11748260419997844,0.12384887984995221
2012,Full-time,5th Quintile,West,0.1144244105409154,40229,0.11131370707461537,0.11753511400721543
2012,Full-time,4th Quintile,West,0.10194174757281553,40229,0.09898499662989231,0.10489849851573875
2012,Full-time,2nd Quintile,East,0.07489597780859916,40229,0.07232374078524807,0.07746821483195025
2012,Full-time,3rd Quintile,East,0.04230235783633842,40229,0.040335454807082456,0.044269260865594386
2012,Full-time,4th Quintile,East,0.04230235783633842,40229,0.040335454807082456,0.044269260865594386
2012,Full-time,5th Quintile,East,0.020804438280166437,40229,0.019409679294164494,0.02219919726616838
2012,Part-time,2nd Quintile,West,0.20732504905166776,40229,0.20336354678828752,0.211286551315048
2012,Part-time,1st Quintile,West,0.17135382603008503,40229,0.16767153660708844,0.17503611545308162
2012,Part-time,4th Quintile,West,0.16546762589928057,40229,0.1618363055350977,0.16909894626346345
2012,Part-time,3rd Quintile,West,0.16219751471550034,40229,0.15859521890786726,0.16579981052313342
2012,Part-time,5th Quintile,West,0.13865271419228253,40229,0.13527564634997355,0.14202978203459152
2012,Part-time,1st Quintile,East,0.05559189012426422,40229,0.05335279766762187,0.057830982580906576
2012,Part-time,2nd Quintile,East,0.04643557880967953,40229,0.04437927678222102,0.04849188083713804
2012,Part-time,3rd Quintile,East,0.02223675604970569,40229,0.02079583886056284,0.02367767323884854
2012,Part-time,4th Quintile,East,0.01831262262916939,40229,0.017002390245731483,0.0196228550126073
2012,Part-time,5th Quintile,East,0.012426422498364944,40229,0.011343881778163069,0.01350896321856682
2012,Either,1st Quintile,West,0.2175732217573222,40229,0.21354130992224565,0.22160513359239872
2012,Either,1st Quintile,East,0.18200836820083682,40229,0.17823780207846532,0.18577893432320833
2012,Either,2nd Quintile,West,0.1506276150627615,40229,0.14713228798684436,0.15412294213867866
2012,Either,3rd Quintile,West,0.12133891213389121,40229,0.11814812965832722,0.1245296946094552
2012,Either,2nd Quintile,East,0.10460251046025104,40229,0.10161186147295771,0.10759315944754437
2012,Either,5th Quintile,West,0.07112970711297072,40229,0.06861788141241841,0.07364153281352302
2012,Either,4th Quintile,West,0.06694560669456066,40229,0.06450329564289475,0.06938791774622657
2012,Either,3rd Quintile,East,0.04602510460251046,40229,0.04397747066983898,0.048072738535181944
2012,Either,4th Quintile,East,0.029288702928870293,40229,0.02764098994363965,0.030936415914100936
2012,Either,5th Quintile,East,0.010460251046025104,40229,0.009466050199228653,0.011454451892821555
2012,I'm not sure yet,5th Quintile,West,0.19433198380566802,40229,0.19046531783427806,0.19819864977705798
2012,I'm not sure yet,2nd Quintile,West,0.17813765182186234,40229,0.17439857957508426,0.18187672406864042
2012,I'm not sure yet,4th Quintile,West,0.15384615384615385,40229,0.15032038008932194,0.15737192760298577
2012,I'm not sure yet,3rd Quintile,West,0.14979757085020243,40229,0.1463101849371962,0.15328495676320866
2012,I'm not sure yet,1st Quintile,West,0.13765182186234817,40229,0.13428501068919116,0.1410186330355052
2012,I'm not sure yet,1st Quintile,East,0.05668016194331984,40229,0.05442056240216192,0.05893976148447776
2012,I'm not sure yet,3rd Quintile,East,0.044534412955465584,40229,0.042518638935355096,0.04655018697557607
2012,I'm not sure yet,5th Quintile,East,0.032388663967611336,40229,0.030658714396184235,0.03411861353903844
2012,I'm not sure yet,4th Quintile,East,0.02834008097165992,40229,0.02671847946055819,0.02996168248276165
2012,I'm not sure yet,2nd Quintile,East,0.024291497975708502,40229,0.022787062222374636,0.025795933729042368
2013,Full-time,1st Quintile,West,0.19378163412870572,44486,0.19010858241261927,0.19745468584479217
2013,Full-time,2nd Quintile,West,0.1648590021691974,44486,0.16141089601137817,0.16830710832701665
2013,Full-time,4th Quintile,West,0.15328994938539406,44486,0.14994207934851322,0.1566378194222749
2013,Full-time,3rd Quintile,West,0.13159797541576285,44486,0.12845653078006417,0.13473942005146153
2013,Full-time,5th Quintile,West,0.11424439624005785,44486,0.1112882984258187,0.117200494054297
2013,Full-time,1st Quintile,East,0.09978308026030369,44486,0.09699794410319441,0.10256821641741297
2013,Full-time,2nd Quintile,East,0.060014461315979754,44486,0.0578073057987668,0.06222161683319271
2013,Full-time,3rd Quintile,East,0.04193781634128706,44486,0.04007511104929386,0.04380052163328026
2013,Full-time,4th Quintile,East,0.022415039768618944,44486,0.02103944218200933,0.02379063735522856
2013,Full-time,5th Quintile,East,0.018076644974692697,44486,0.0168385838075212,0.019314706141864195
2013,Part-time,2nd Quintile,West,0.2073699421965318,44486,0.2036024482373778,0.21113743615568578
2013,Part-time,1st Quintile,West,0.17341040462427745,44486,0.16989215268629662,0.17692865656225829
2013,Part-time,3rd Quintile,West,0.16401734104046242,44486,0.16057631538560485,0.16745836669532
2013,Part-time,4th Quintile,West,0.14378612716763006,44486,0.14052555350758444,0.14704670082767568
2013,Part-time,5th Quintile,West,0.1430635838150289,44486,0.1398098408499881,0.1463173267800697
2013,Part-time,1st Quintile,East,0.05635838150289017,44486,0.05421535672567741,0.05850140628010293
2013,Part-time,2nd Quintile,East,0.05057803468208093,44486,0.04854167258403784,0.052614396780124015
2013,Part-time,3rd Quintile,East,0.030346820809248554,44486,0.0287527441397832,0.031940897478713905
2013,Part-time,4th Quintile,East,0.02167630057803468,44486,0.0203230498730422,0.023029551283027163
2013,Part-time,5th Quintile,East,0.00939306358381503,44486,0.008496670068656278,0.01028945709897378
2013,Either,1st Quintile,West,0.2,44486,0.19628289881044006,0.20371710118955996
2013,Either,1st Quintile,East,0.1958762886597938,44486,0.19218823900054682,0.1995643383190408
2013,Either,2nd Quintile,West,0.14845360824742268,44486,0.14514957865778935,0.151757637837056
2013,Either,3rd Quintile,West,0.12164948453608247,44486,0.11861186442563877,0.12468710464652617
2013,Either,4th Quintile,West,0.09072164948453608,44486,0.0880526512471687,0.09339064772190346
2013,Either,5th Quintile,West,0.08453608247422681,44486,0.08195093057015373,0.08712123437829988
2013,Either,2nd Quintile,East,0.07216494845360824,44486,0.06976034795369555,0.07456954895352093
2013,Either,3rd Quintile,East,0.04742268041237113,44486,0.04544758736697631,0.049397773457765956
2013,Either,4th Quintile,East,0.030927835051546393,44486,0.029319052999609865,0.03253661710348292
2013,Either,5th Quintile,East,0.008247422680412371,44486,0.007406985633961812,0.009087859726862931
2013,I'm not sure yet,5th Quintile,West,0.22169811320754718,44486,0.21783800541197426,0.2255582210031201
2013,I'm not sure yet,4th Quintile,West,0.18396226415094338,44486,0.18036175526776932,0.18756277303411745
2013,I'm not sure yet,1st Quintile,West,0.15566037735849056,44486,0.152291447126979,0.1590293075900021
2013,I'm not sure yet,3rd Quintile,West,0.14150943396226415,44486,0.13827047941879672,0.14474838850573157
2013,I'm not sure yet,2nd Quintile,West,0.12264150943396226,44486,0.11959325174625139,0.12568976712167315
2013,I'm not sure yet,1st Quintile,East,0.0660377358490566,44486,0.06372989878093951,0.06834557291717369
2013,I'm not sure yet,2nd Quintile,East,0.03773584905660377,44486,0.035965052744323,0.03950664536888454
2013,I'm not sure yet,4th Quintile,East,0.0330188679245283,44486,0.03135838473890211,0.034679351110154494
2013,I'm not sure yet,3rd Quintile,East,0.02358490566037736,44486,0.022174712166823995,0.024995099153930726
2013,I'm not sure yet,5th Quintile,East,0.014150943396226415,44486,0.013053347935975483,0.015248538856477348
2014,Full-time,1st Quintile,West,0.23374114616870573,38694,0.2295242821631711,0.23795801017424034
2014,Full-time,2nd Quintile,West,0.1725692208628461,38694,0.1688040753705523,0.17633436635513988
2014,Full-time,4th Quintile,West,0.13715389568576947,38694,0.13372617833483255,0.14058161303670638
2014,Full-time,5th Quintile,West,0.12427559562137798,38694,0.12098851080223301,0.12756268044052294
2014,Full-time,3rd Quintile,West,0.1210560206052801,38694,0.11780583582504899,0.12430620538551122
2014,Full-time,1st Quintile,East,0.0901481004507405,38694,0.0872944688824988,0.0930017320189822
2014,Full-time,2nd Quintile,East,0.04249839021249195,38694,0.04048841707168327,0.044508363353300634
2014,Full-time,3rd Quintile,East,0.039278815196394076,38694,0.0373432307169634,0.04121439967582475
2014,Full-time,4th Quintile,East,0.023824855119124275,38694,0.022305311173021366,0.025344399065227185
2014,Full-time,5th Quintile,East,0.015453960077269801,38694,0.014224902678543132,0.01668301747599647
2014,Part-time,2nd Quintile,West,0.23032258064516128,38694,0.22612733988631484,0.23451782140400773
2014,Part-time,1st Quintile,West,0.17483870967741935,38694,0.17105408795968158,0.17862333139515713
2014,Part-time,3rd Quintile,West,0.1638709677419355,38694,0.16018270442975624,0.16755923105411474
2014,Part-time,5th Quintile,West,0.1367741935483871,38694,0.13335047112905765,0.14019791596771655
2014,Part-time,4th Quintile,West,0.13548387096774195,38694,0.13207379066563452,0.13889395126984938
2014,Part-time,1st Quintile,East,0.0567741935483871,38694,0.054468415066544235,0.059079972030229966
2014,Part-time,2nd Quintile,East,0.04064516129032258,38694,0.03867759977880163,0.04261272280184353
2014,Part-time,3rd Quintile,East,0.03096774193548387,38694,0.029241672968070627,0.032693810902897115
2014,Part-time,4th Quintile,East,0.01935483870967742,38694,0.017982109165193372,0.020727568254161468
2014,Part-time,5th Quintile,East,0.01096774193548387,38694,0.00992997913817804,0.0120055047327897
2014,Either,1st Quintile,West,0.23665480427046262,38694,0.23241981408005577,0.24088979446086947
2014,Either,2nd Quintile,West,0.17259786476868327,38694,0.16883247198714188,0.17636325755022467
2014,Either,1st Quintile,East,0.14768683274021352,38694,0.14415170798267668,0.15122195749775036
2014,Either,4th Quintile,West,0.10320284697508897,38694,0.10017155892715522,0.10623413502302272
2014,Either,3rd Quintile,West,0.10142348754448399,38694,0.09841546519291847,0.10443150989604952
2014,Either,5th Quintile,West,0.08185053380782918,38694,0.07911903063834949,0.08458203697730887
2014,Either,2nd Quintile,East,0.07295373665480427,38694,0.0703624901331077,0.07554498317650084
2014,Either,3rd Quintile,East,0.0498220640569395,38694,0.04765412242044406,0.05199000569343494
2014,Either,4th Quintile,East,0.026690391459074734,38694,0.025084422174415623,0.028296360743733845
2014,Either,5th Quintile,East,0.0071174377224199285,38694,0.006279821582224979,0.007955053862614879
2014,I'm not sure yet,1st Quintile,West,0.192,38694,0.18807544380149183,0.19592455619850818
2014,I'm not sure yet,5th Quintile,West,0.172,38694,0.1682397765842366,0.17576022341576336
2014,I'm not sure yet,4th Quintile,West,0.164,38694,0.16031056961260284,0.16768943038739717
2014,I'm not sure yet,3rd Quintile,West,0.152,38694,0.14842271140613797,0.15557728859386202
2014,I'm not sure yet,2nd Quintile,West,0.128,38694,0.12467112502009625,0.13132887497990375
2014,I'm not sure yet,1st Quintile,East,0.064,38694,0.06156127871346213,0.06643872128653787
2014,I'm not sure yet,2nd Quintile,East,0.048,38694,0.04587003066698353,0.05012996933301647
2014,I'm not sure yet,3rd Quintile,East,0.032,38694,0.030246333824218236,0.033753666175781766
2014,I'm not sure yet,4th Quintile,East,0.024,38694,0.022475017754794005,0.025524982245205996
2014,I'm not sure yet,5th Quintile,East,0.024,38694,0.022475017754794005,0.025524982245205996
2015,Full-time,1st Quintile,West,0.22214386459802538,38036,0.2179662780670888,0.22632145112896196
2015,Full-time,4th Quintile,West,0.1607898448519041,38036,0.15709817100098963,0.16448151870281855
2015,Full-time,2nd Quintile,West,0.152327221438646,38036,0.14871593837968872,0.15593850449760327
2015,Full-time,5th Quintile,West,0.1368124118476728,38036,0.1333587962663362,0.14026602742900937
2015,Full-time,3rd Quintile,West,0.1311706629055007,38036,0.12777797237063568,0.1345633534403657
2015,Full-time,1st Quintile,East,0.07404795486600846,38036,0.07141641815048201,0.0766794915815349
2015,Full-time,2nd Quintile,East,0.047954866008462625,38036,0.04580751143389018,0.05010222058303507
2015,Full-time,3rd Quintile,East,0.0380818053596615,38036,0.03615833062452102,0.040005280094801976
2015,Full-time,4th Quintile,East,0.021861777150916785,38036,0.020392169180836958,0.02333138512099661
2015,Full-time,5th Quintile,East,0.014809590973201692,38036,0.01359567040061323,0.016023511545790153
2015,Part-time,2nd Quintile,West,0.21445042275172943,38036,0.21032556567683924,0.21857527982661962
2015,Part-time,1st Quintile,West,0.1813989239046887,38036,0.17752623901683184,0.18527160879254556
2015,Part-time,4th Quintile,West,0.1506533435818601,38036,0.14705841282161028,0.15424827434210994
2015,Part-time,3rd Quintile,West,0.14219830899308225,38036,0.13868837202890666,0.14570824595725784
2015,Part-time,5th Quintile,West,0.14142966948501154,38036,0.13792766374572674,0.14493167522429634
2015,Part-time,1st Quintile,East,0.061491160645657184,38036,0.05907689985656761,0.06390542143474676
2015,Part-time,2nd Quintile,East,0.045349730976172176,38036,0.04325866296082575,0.0474407989915186
2015,Part-time,3rd Quintile,East,0.030745580322828592,38036,0.029010702504126396,0.032480458141530784
2015,Part-time,4th Quintile,East,0.021521906225980016,38036,0.02006351321991532,0.022980299232044712
2015,Part-time,5th Quintile,East,0.010760953112990008,38036,0.009724058431852398,0.011797847794127618
2015,Either,1st Quintile,West,0.21062618595825428,38036,0.20652833469113893,0.21472403722536962
2015,Either,2nd Quintile,West,0.18216318785578747,38036,0.17828416544797523,0.1860422102635997
2015,Either,1st Quintile,East,0.1461100569259962,38036,0.1425602914909744,0.14965982236101802
2015,Either,3rd Quintile,West,0.12144212523719165,38036,0.11815944546326237,0.12472480501112093
2015,Either,5th Quintile,West,0.10246679316888045,38036,0.09941907020712297,0.10551451613063793
2015,Either,4th Quintile,West,0.09487666034155598,38036,0.09193161335250388,0.09782170733060808
2015,Either,2nd Quintile,East,0.07210626185958255,38036,0.069506735266269,0.07470578845289609
2015,Either,3rd Quintile,East,0.03984819734345351,38036,0.03788242625876591,0.04181396842814111
2015,Either,4th Quintile,East,0.020872865275142316,38036,0.01943615489285121,0.022309575657433422
2015,Either,5th Quintile,East,0.009487666034155597,38036,0.008513420798932561,0.010461911269378633
2015,I'm not sure yet,2nd Quintile,West,0.19066147859922178,38036,0.18671367774973843,0.19460927944870512
2015,I'm not sure yet,1st Quintile,West,0.17898832684824903,38036,0.17513580001637868,0.18284085368011938
2015,I'm not sure yet,5th Quintile,West,0.15953307392996108,38036,0.1558531034691544,0.16321304439076775
2015,I'm not sure yet,4th Quintile,West,0.14785992217898833,38036,0.1442926242278964,0.15142722013008025
2015,I'm not sure yet,3rd Quintile,West,0.14785992217898833,38036,0.1442926242278964,0.15142722013008025
2015,I'm not sure yet,3rd Quintile,East,0.05058365758754864,38036,0.04838127828003283,0.05278603689506445
2015,I'm not sure yet,1st Quintile,East,0.05058365758754864,38036,0.04838127828003283,0.05278603689506445
2015,I'm not sure yet,2nd Quintile,East,0.0311284046692607,38036,0.029383104239178073,0.03287370509934333
2015,I'm not sure yet,4th Quintile,East,0.023346303501945526,38036,0.021828770953910368,0.024863836049980683
2015,I'm not sure yet,5th Quintile,East,0.019455252918287938,38036,0.018067184729880743,0.020843321106695133
2016,Full-time,1st Quintile,West,0.21461538461538462,41132,0.21064769420186125,0.218583075028908
2016,Full-time,2nd Quintile,West,0.15846153846153846,41132,0.1549324294250715,0.16199064749800543
2016,Full-time,5th Quintile,West,0.15615384615384614,41132,0.15264572859616907,0.15966196371152322
2016,Full-time,4th Quintile,West,0.14384615384615385,41132,0.14045465876972152,0.14723764892258617
2016,Full-time,3rd Quintile,West,0.13,41132,0.12674989448775767,0.13325010551224234
2016,Full-time,1st Quintile,East,0.08923076923076922,41132,0.08647573086362637,0.09198580759791208
2016,Full-time,2nd Quintile,East,0.03769230769230769,41132,0.03585174972291067,0.03953286566170471
2016,Full-time,3rd Quintile,East,0.03461538461538462,41132,0.03284873295758546,0.036382036273183774
2016,Full-time,4th Quintile,East,0.022307692307692306,41132,0.020880460290463553,0.02373492432492106
2016,Full-time,5th Quintile,East,0.013076923076923076,41132,0.011979028615070483,0.01417481753877567
2016,Part-time,1st Quintile,West,0.22213181448331978,41132,0.2181146043958563,0.22614902457078326
2016,Part-time,2nd Quintile,West,0.1969080553295362,41132,0.19306496551490057,0.20075114514417183
2016,Part-time,3rd Quintile,West,0.17005695687550854,41132,0.16642628079646377,0.1736876329545533
2016,Part-time,5th Quintile,West,0.14808787632221318,41132,0.14465527544025025,0.1515204772041761
2016,Part-time,4th Quintile,West,0.12855980471928397,41132,0.12532507831344042,0.1317945311251275
2016,Part-time,1st Quintile,East,0.04882017900732303,41132,0.046737620766746764,0.050902737247899295
2016,Part-time,2nd Quintile,East,0.03173311635475997,41132,0.030039090403545472,0.03342714230597447
2016,Part-time,3rd Quintile,East,0.023596419853539462,41132,0.02212950840895564,0.025063331298123284
2016,Part-time,4th Quintile,East,0.021969080553295363,41132,0.020552476791230928,0.023385684315359798
2016,Part-time,5th Quintile,East,0.008136696501220505,41132,0.007268503805496775,0.009004889196944234
2016,Either,1st Quintile,West,0.23062015503875968,41132,0.22654930419361208,0.2346910058839073
2016,Either,2nd Quintile,West,0.18023255813953487,41132,0.17651782077518385,0.1839472955038859
2016,Either,1st Quintile,East,0.14534883720930233,41132,0.1419426667149139,0.14875500770369077
2016,Either,4th Quintile,West,0.1065891472868217,41132,0.10360686833349778,0.10957142624014563
2016,Either,5th Quintile,West,0.09883720930232558,41132,0.09595299171563615,0.101721426889015
2016,Either,3rd Quintile,West,0.09689922480620156,41132,0.09404035474478387,0.09975809486761925
2016,Either,2nd Quintile,East,0.06976744186046512,41132,0.067305440292207,0.07222944342872323
2016,Either,3rd Quintile,East,0.03682170542635659,41132,0.035001705162254024,0.03864170569045916
2016,Either,4th Quintile,East,0.02131782945736434,41132,0.0199219160202703,0.02271374289445838
2016,Either,5th Quintile,East,0.013565891472868217,41132,0.012447936357835372,0.014683846587901062
2016,I'm not sure yet,1st Quintile,West,0.18587360594795538,41132,0.18211418517018232,0.18963302672572843
2016,I'm not sure yet,5th Quintile,West,0.17472118959107807,41132,0.17105141580594152,0.17839096337621463
2016,I'm not sure yet,4th Quintile,West,0.17100371747211895,41132,0.16736502606518275,0.17464240887905516
2016,I'm not sure yet,3rd Quintile,West,0.15613382899628253,41132,0.1526258946906126,0.15964176330195246
2016,I'm not sure yet,2nd Quintile,West,0.12267657992565056,41132,0.11950608655662935,0.12584707329467176
2016,I'm not sure yet,3rd Quintile,East,0.048327137546468404,41132,0.046254585065147714,0.050399690027789094
2016,I'm not sure yet,1st Quintile,East,0.040892193308550186,41132,0.03897828964678461,0.04280609697031576
2016,I'm not sure yet,5th Quintile,East,0.03717472118959108,41132,0.035346352565910046,0.039003089813272114
2016,I'm not sure yet,4th Quintile,East,0.03717472118959108,41132,0.035346352565910046,0.039003089813272114
2016,I'm not sure yet,2nd Quintile,East,0.026022304832713755,41132,0.024483747999356462,0.027560861666071048
2017,Full-time,1st Quintile,West,0.35864745011086474,45410,0.3542361906072754,0.3630587096144541
2017,Full-time,2nd Quintile,West,0.1541019955654102,45410,0.150781189971296,0.15742280115952442
2017,Full-time,5th Quintile,West,0.10809312638580931,45410,0.10523725191037196,0.11094900086124666
2017,Full-time,4th Quintile,West,0.09811529933481153,45410,0.09537924828141756,0.1008513503882055
2017,Full-time,3rd Quintile,West,0.09534368070953436,45410,0.09264241013434327,0.09804495128472546
2017,Full-time,1st Quintile,East,0.09312638580931264,45410,0.09045344046978025,0.09579933114884502
2017,Full-time,2nd Quintile,East,0.03159645232815964,45410,0.029987557455932255,0.03320534720038703
2017,Full-time,3rd Quintile,East,0.028824833702882482,45410,0.02728592622518423,0.030363741180580734
2017,Full-time,4th Quintile,East,0.017738359201773836,45410,0.016524269891912993,0.01895244851163468
2017,Full-time,5th Quintile,East,0.014412416851441241,45410,0.01331620033928502,0.015508633363597462
2017,Part-time,1st Quintile,West,0.2794943820224719,45410,0.27536689660530783,0.28362186743963597
2017,Part-time,2nd Quintile,West,0.18679775280898878,45410,0.18321294869659646,0.1903825569213811
2017,Part-time,5th Quintile,West,0.12780898876404495,45410,0.12473808064228246,0.13087989688580745
2017,Part-time,3rd Quintile,West,0.125,45410,0.12195813907952675,0.12804186092047323
2017,Part-time,4th Quintile,West,0.11446629213483146,45410,0.11153795094294919,0.11739463332671374
2017,Part-time,1st Quintile,East,0.07303370786516854,45410,0.07064053557100368,0.0754268801593334
2017,Part-time,2nd Quintile,East,0.037921348314606744,45410,0.03616452739351204,0.03967816923570145
2017,Part-time,3rd Quintile,East,0.023174157303370788,45410,0.021790301414962042,0.024558013191779533
2017,Part-time,4th Quintile,East,0.021067415730337078,45410,0.019746538829703713,0.022388292630970443
2017,Part-time,5th Quintile,East,0.011235955056179775,45410,0.0102664911383739,0.01220541897398565
2017,Either,1st Quintile,West,0.31191222570532917,45410,0.3076511579497098,0.3161732934609485
2017,Either,2nd Quintile,West,0.15830721003134796,45410,0.15494977612948563,0.16166464393321028
2017,Either,3rd Quintile,West,0.11285266457680251,45410,0.10994238906166405,0.11576294009194098
2017,Either,1st Quintile,East,0.11128526645768025,45410,0.1083927199831258,0.1141778129322347
2017,Either,4th Quintile,West,0.0877742946708464,45410,0.08517164839436812,0.09037694094732467
2017,Either,2nd Quintile,East,0.08150470219435736,45410,0.07898812578299981,0.08402127860571491
2017,Either,5th Quintile,West,0.0768025078369906,45410,0.07435335815016109,0.0792516575238201
2017,Either,3rd Quintile,East,0.03134796238244514,45410,0.029745200973301765,0.03295072379158851
2017,Either,4th Quintile,East,0.023510971786833857,45410,0.022117335985260327,0.024904607588407388
2017,Either,5th Quintile,East,0.004702194357366771,45410,0.004072967673428014,0.005331421041305529
2017,I'm not sure yet,1st Quintile,West,0.28023598820059,45410,0.2761051580521258,0.28436681834905414
2017,I'm not sure yet,5th Quintile,West,0.14749262536873156,45410,0.14423114667501608,0.15075410406244705
2017,I'm not sure yet,2nd Quintile,West,0.12979351032448377,45410,0.12670237535371082,0.13288464529525673
2017,I'm not sure yet,3rd Quintile,West,0.12979351032448377,45410,0.12670237535371082,0.13288464529525673
2017,I'm not sure yet,4th Quintile,West,0.12389380530973451,45410,0.12086352019810719,0.12692409042136185
2017,I'm not sure yet,1st Quintile,East,0.07964601769911504,45410,0.07715578574673339,0.0821362496514967
2017,I'm not sure yet,3rd Quintile,East,0.038348082595870206,45410,0.036581796304013064,0.04011436888772735
2017,I'm not sure yet,2nd Quintile,East,0.029498525073746312,45410,0.027942277916316913,0.031054772231175712
2017,I'm not sure yet,4th Quintile,East,0.02064896755162242,45410,0.019340994837854102,0.021956940265390735
2017,I'm not sure yet,5th Quintile,East,0.02064896755162242,45410,0.019340994837854102,0.021956940265390735
2018,Full-time,1st Quintile,West,0.3587570621468927,43121,0.3542299298460886,0.3632841944476968
2018,Full-time,2nd Quintile,West,0.16242937853107345,43121,0.1589479725699696,0.1659107844921773
2018,Full-time,4th Quintile,West,0.10781544256120527,43121,0.10488805990562972,0.11074282521678083
2018,Full-time,3rd Quintile,West,0.10028248587570622,43121,0.09744732770819334,0.1031176440432191
