"plb0196_h","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Ja","2015","(Fach-)Abitur","Niedersachsen","119","0.813620396420224","0.751302531291356","0.875938261549091"
"Ja","2015","(Fach-)Abitur","Bremen","5","","",""
"Ja","2015","(Fach-)Abitur","Nordrhein-Westfalen","306","0.743487483147149","0.701216020588161","0.785758945706136"
"Ja","2015","(Fach-)Abitur","Hessen","103","0.685587995677217","0.609224626607945","0.761951364746488"
"Ja","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","73","0.587850005577778","0.489386932318612","0.686313078836944"
"Ja","2015","(Fach-)Abitur","Baden-Wuerttemberg","166","0.805923320361474","0.752176848375449","0.8596697923475"
"Ja","2015","(Fach-)Abitur","Bayern","173","0.749083205043143","0.693054050554609","0.805112359531676"
"Ja","2015","(Fach-)Abitur","Saarland","","","",""
"Ja","2015","(Fach-)Abitur","Berlin","36","0.704849314215139","0.574451833424612","0.835246795005666"
"Ja","2015","(Fach-)Abitur","Brandenburg","38","0.824154441171708","0.714142664397631","0.934166217945785"
"Ja","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","13","","",""
"Ja","2015","(Fach-)Abitur","Sachsen","45","0.839726378060623","0.746116429026166","0.933336327095079"
"Ja","2015","(Fach-)Abitur","Sachsen-Anhalt","23","","",""
"Ja","2015","(Fach-)Abitur","Thueringen","24","","",""
"Ja","2015","AkademikerIn","Schleswig-Holstein","57","0.763280686165755","0.663703911705758","0.862857460625752"
"Ja","2015","AkademikerIn","Hamburg","42","0.688255094863456","0.56470997051261","0.811800219214301"
"Ja","2015","AkademikerIn","Niedersachsen","198","0.821604381146808","0.773168641551232","0.870040120742385"
"Ja","2015","AkademikerIn","Bremen","16","","",""
"Ja","2015","AkademikerIn","Nordrhein-Westfalen","369","0.823470493815814","0.788165043244635","0.858775944386994"
"Ja","2015","AkademikerIn","Hessen","204","0.826551867608499","0.78007917131101","0.873024563905988"
"Ja","2015","AkademikerIn","Rheinland-Pfalz,Saarland","84","0.808387131496259","0.734502030040381","0.882272232952138"
"Ja","2015","AkademikerIn","Baden-Wuerttemberg","355","0.878230305472671","0.846880578121456","0.909580032823886"
"Ja","2015","AkademikerIn","Bayern","395","0.835731870763519","0.803025318239289","0.868438423287749"
"Ja","2015","AkademikerIn","Saarland","","","",""
"Ja","2015","AkademikerIn","Berlin","125","0.831045193165923","0.771278777028451","0.890811609303395"
"Ja","2015","AkademikerIn","Brandenburg","69","0.844269813419537","0.768937705410557","0.919601921428517"
"Ja","2015","AkademikerIn","Mecklenburg-Vorpommern","36","0.948139800566414","0.880264863061688","1.01601473807114"
"Ja","2015","AkademikerIn","Sachsen","121","0.703688329973953","0.633588197082944","0.773788462864963"
"Ja","2015","AkademikerIn","Sachsen-Anhalt","71","0.708381709102994","0.612875960223231","0.803887457982757"
"Ja","2015","AkademikerIn","Thueringen","80","0.730381845872602","0.644682199632771","0.816081492112434"
"Nein","2015","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Nein","2015","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2015","(noch) kein Abschluss","Niedersachsen","4","","",""
"Nein","2015","(noch) kein Abschluss","Bremen","","","",""
"Nein","2015","(noch) kein Abschluss","Nordrhein-Westfalen","11","","",""
"Nein","2015","(noch) kein Abschluss","Hessen","4","","",""
"Nein","2015","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Nein","2015","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Nein","2015","(noch) kein Abschluss","Bayern","7","","",""
"Nein","2015","(noch) kein Abschluss","Saarland","","","",""
"Nein","2015","(noch) kein Abschluss","Berlin","","","",""
"Nein","2015","(noch) kein Abschluss","Brandenburg","","","",""
"Nein","2015","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2015","(noch) kein Abschluss","Sachsen","1","","",""
"Nein","2015","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nein","2015","(noch) kein Abschluss","Thueringen","1","","",""
"Nein","2015","Hauptschule","Schleswig-Holstein","20","","",""
"Nein","2015","Hauptschule","Hamburg","3","","",""
"Nein","2015","Hauptschule","Niedersachsen","77","0.346146855858002","0.2813381689783","0.410955542737704"
"Nein","2015","Hauptschule","Bremen","4","","",""
"Nein","2015","Hauptschule","Nordrhein-Westfalen","111","0.310728462711948","0.264012736261731","0.357444189162165"
"Nein","2015","Hauptschule","Hessen","46","0.365960479401393","0.285299578965545","0.446621379837242"
"Nein","2015","Hauptschule","Rheinland-Pfalz,Saarland","44","0.283210777482368","0.212956921023916","0.353464633940819"
"Nein","2015","Hauptschule","Baden-Wuerttemberg","55","0.17208234572532","0.129082790246026","0.215081901204614"
"Nein","2015","Hauptschule","Bayern","131","0.288497649747961","0.249668618459991","0.327326681035932"
"Nein","2015","Hauptschule","Saarland","","","",""
"Nein","2015","Hauptschule","Berlin","7","","",""
"Nein","2015","Hauptschule","Brandenburg","6","","",""
"Nein","2015","Hauptschule","Mecklenburg-Vorpommern","9","","",""
"Nein","2015","Hauptschule","Sachsen","7","","",""
"Nein","2015","Hauptschule","Sachsen-Anhalt","9","","",""
"Nein","2015","Hauptschule","Thueringen","12","","",""
"Nein","2015","Realschule","Schleswig-Holstein","29","","",""
"Nein","2015","Realschule","Hamburg","8","","",""
"Nein","2015","Realschule","Niedersachsen","80","0.268143283375847","0.217332819687081","0.318953747064613"
"Nein","2015","Realschule","Bremen","2","","",""
"Nein","2015","Realschule","Nordrhein-Westfalen","87","0.213408304320533","0.172588309564993","0.254228299076074"
"Nein","2015","Realschule","Hessen","50","0.304556834590682","0.23787807028862","0.371235598892745"
"Nein","2015","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"Nein","2015","Realschule","Baden-Wuerttemberg","66","0.19214495694304","0.149442247631123","0.234847666254956"
"Nein","2015","Realschule","Bayern","103","0.192049844618826","0.156399729701402","0.227699959536249"
"Nein","2015","Realschule","Saarland","","","",""
"Nein","2015","Realschule","Berlin","23","","",""
"Nein","2015","Realschule","Brandenburg","46","0.404380994289498","0.324223065570774","0.484538923008221"
"Nein","2015","Realschule","Mecklenburg-Vorpommern","28","","",""
"Nein","2015","Realschule","Sachsen","90","0.304653846907053","0.253168604171034","0.356139089643071"
"Nein","2015","Realschule","Sachsen-Anhalt","41","0.225360768858185","0.160620126910461","0.290101410805909"
"Nein","2015","Realschule","Thueringen","40","0.247232110418853","0.17975115147563","0.314713069362076"
"Nein","2015","(Fach-)Abitur","Schleswig-Holstein","13","","",""
"Nein","2015","(Fach-)Abitur","Hamburg","8","","",""
"Nein","2015","(Fach-)Abitur","Niedersachsen","31","0.186379603579776","0.124061738450909","0.248697468708644"
"Nein","2015","(Fach-)Abitur","Bremen","2","","",""
"Nein","2015","(Fach-)Abitur","Nordrhein-Westfalen","104","0.256512516852851","0.214241054293864","0.298783979411839"
"Nein","2015","(Fach-)Abitur","Hessen","39","0.314412004322783","0.238048635253512","0.390775373392055"
"Nein","2015","(Fach-)Abitur","Rheinland-Pfalz,Saarland","23","","",""
"Nein","2015","(Fach-)Abitur","Baden-Wuerttemberg","42","0.194076679638526","0.1403302076525","0.247823151624551"
"Nein","2015","(Fach-)Abitur","Bayern","57","0.250916794956857","0.194887640468324","0.306945949445391"
"Nein","2015","(Fach-)Abitur","Saarland","","","",""
"Nein","2015","(Fach-)Abitur","Berlin","11","","",""
"Nein","2015","(Fach-)Abitur","Brandenburg","8","","",""
"Nein","2015","(Fach-)Abitur","Mecklenburg-Vorpommern","6","","",""
"Nein","2015","(Fach-)Abitur","Sachsen","14","","",""
"Nein","2015","(Fach-)Abitur","Sachsen-Anhalt","8","","",""
"Nein","2015","(Fach-)Abitur","Thueringen","8","","",""
"Nein","2015","AkademikerIn","Schleswig-Holstein","13","","",""
"Nein","2015","AkademikerIn","Hamburg","12","","",""
"Nein","2015","AkademikerIn","Niedersachsen","42","0.178395618853192","0.129959879257615","0.226831358448768"
"Nein","2015","AkademikerIn","Bremen","2","","",""
"Nein","2015","AkademikerIn","Nordrhein-Westfalen","79","0.176529506184185","0.141224055613006","0.211834956755364"
"Nein","2015","AkademikerIn","Hessen","51","0.173448132391501","0.126975436094012","0.219920828688989"
"Nein","2015","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"Nein","2015","AkademikerIn","Baden-Wuerttemberg","63","0.121769694527329","0.0904199671761135","0.153119421878544"
"Nein","2015","AkademikerIn","Bayern","98","0.164268129236481","0.131561576712251","0.196974681760711"
"Nein","2015","AkademikerIn","Saarland","","","",""
"Nein","2015","AkademikerIn","Berlin","26","","",""
"Nein","2015","AkademikerIn","Brandenburg","20","","",""
"Nein","2015","AkademikerIn","Mecklenburg-Vorpommern","5","","",""
"Nein","2015","AkademikerIn","Sachsen","42","0.296311670026047","0.226211537135037","0.366411802917056"
"Nein","2015","AkademikerIn","Sachsen-Anhalt","16","","",""
"Nein","2015","AkademikerIn","Thueringen","23","","",""
"Ja","2016","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Ja","2016","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2016","(noch) kein Abschluss","Niedersachsen","14","","",""
"Ja","2016","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2016","(noch) kein Abschluss","Nordrhein-Westfalen","26","","",""
"Ja","2016","(noch) kein Abschluss","Hessen","4","","",""
"Ja","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","3","","",""
"Ja","2016","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Ja","2016","(noch) kein Abschluss","Bayern","8","","",""
"Ja","2016","(noch) kein Abschluss","Saarland","","","",""
"Ja","2016","(noch) kein Abschluss","Berlin","2","","",""
"Ja","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2016","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Ja","2016","(noch) kein Abschluss","Thueringen","1","","",""
"Ja","2016","Hauptschule","Schleswig-Holstein","41","0.751475187862832","0.636211261053987","0.866739114671677"
"Ja","2016","Hauptschule","Hamburg","12","","",""
"Ja","2016","Hauptschule","Niedersachsen","125","0.588974702024754","0.51788253107908","0.660066872970429"
"Ja","2016","Hauptschule","Bremen","12","","",""
"Ja","2016","Hauptschule","Nordrhein-Westfalen","257","0.756385198278309","0.711219710970822","0.801550685585796"
"Ja","2016","Hauptschule","Hessen","86","0.781339346017683","0.707385181226373","0.855293510808992"
"Ja","2016","Hauptschule","Rheinland-Pfalz,Saarland","115","0.596059571514693","0.52026490489864","0.671854238130747"
"Ja","2016","Hauptschule","Baden-Wuerttemberg","212","0.750519941367321","0.69928433902052","0.801755543714123"
"Ja","2016","Hauptschule","Bayern","341","0.727396394592819","0.687350992754475","0.767441796431163"
"Ja","2016","Hauptschule","Saarland","","","",""
"Ja","2016","Hauptschule","Berlin","17","","",""
"Ja","2016","Hauptschule","Brandenburg","15","","",""
"Ja","2016","Hauptschule","Mecklenburg-Vorpommern","14","","",""
"Ja","2016","Hauptschule","Sachsen","17","","",""
"Ja","2016","Hauptschule","Sachsen-Anhalt","17","","",""
"Ja","2016","Hauptschule","Thueringen","31","0.709079105419338","0.576377359934706","0.841780850903971"
"Ja","2016","Realschule","Schleswig-Holstein","68","0.684141150604356","0.591632657804674","0.776649643404037"
"Ja","2016","Realschule","Hamburg","14","","",""
"Ja","2016","Realschule","Niedersachsen","220","0.729838394382722","0.679167070568415","0.78050971819703"
"Ja","2016","Realschule","Bremen","13","","",""
"Ja","2016","Realschule","Nordrhein-Westfalen","302","0.799232658123581","0.760074864800159","0.838390451447002"
"Ja","2016","Realschule","Hessen","126","0.797420454037401","0.735336890746281","0.859504017328521"
"Ja","2016","Realschule","Rheinland-Pfalz,Saarland","96","0.840562128901738","0.77365385534926","0.907470402454217"
"Ja","2016","Realschule","Baden-Wuerttemberg","247","0.818288773380269","0.775363663005109","0.86121388375543"
"Ja","2016","Realschule","Bayern","321","0.769544526663159","0.729221653483061","0.809867399843258"
"Ja","2016","Realschule","Saarland","","","",""
"Ja","2016","Realschule","Berlin","64","0.760213393697634","0.669448302743436","0.850978484651832"
"Ja","2016","Realschule","Brandenburg","88","0.648083668794203","0.564696722856942","0.731470614731463"
"Ja","2016","Realschule","Mecklenburg-Vorpommern","50","0.660788180971955","0.556388020427304","0.765188341516605"
"Ja","2016","Realschule","Sachsen","207","0.661726960120341","0.608454851867909","0.714999068372773"
"Ja","2016","Realschule","Sachsen-Anhalt","111","0.781737667178128","0.714963367907853","0.848511966448403"
"Ja","2016","Realschule","Thueringen","105","0.656639679298462","0.580140663525653","0.733138695071271"
"Ja","2016","(Fach-)Abitur","Schleswig-Holstein","51","0.801619035122","0.703147246579493","0.900090823664506"
"Ja","2016","(Fach-)Abitur","Hamburg","29","","",""
"Ja","2016","(Fach-)Abitur","Niedersachsen","137","0.8393392209676","0.784138172921807","0.894540269013393"
"Ja","2016","(Fach-)Abitur","Bremen","5","","",""
"Ja","2016","(Fach-)Abitur","Nordrhein-Westfalen","296","0.758388469547338","0.716067412672905","0.800709526421771"
"Ja","2016","(Fach-)Abitur","Hessen","106","0.781698523561881","0.711227738811947","0.852169308311814"
"Ja","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","74","0.679469134425143","0.58800140764908","0.770936861201207"
"Ja","2016","(Fach-)Abitur","Baden-Wuerttemberg","154","0.780683404074166","0.723479814221827","0.837886993926505"
"Ja","2016","(Fach-)Abitur","Bayern","160","0.791738144570037","0.736421150890141","0.847055138249932"
"Ja","2016","(Fach-)Abitur","Saarland","","","",""
"Ja","2016","(Fach-)Abitur","Berlin","32","0.676822500517832","0.54166905325594","0.811975947779724"
"Ja","2016","(Fach-)Abitur","Brandenburg","41","0.818272606782744","0.711386245276951","0.925158968288537"
"Ja","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","14","","",""
"Ja","2016","(Fach-)Abitur","Sachsen","52","0.848811447682063","0.761723815836873","0.935899079527252"
"Ja","2016","(Fach-)Abitur","Sachsen-Anhalt","21","","",""
"Ja","2016","(Fach-)Abitur","Thueringen","25","","",""
"Ja","2016","AkademikerIn","Schleswig-Holstein","48","0.791357673782703","0.690213734695087","0.89250161287032"
"Ja","2016","AkademikerIn","Hamburg","37","0.68498934111734","0.553578255327001","0.816400426907679"
"Ja","2016","AkademikerIn","Niedersachsen","187","0.723790554174675","0.665753362922794","0.781827745426555"
"Ja","2016","AkademikerIn","Bremen","13","","",""
"Ja","2016","AkademikerIn","Nordrhein-Westfalen","351","0.831123648942818","0.796431889819807","0.865815408065829"
"Ja","2016","AkademikerIn","Hessen","194","0.840162444538937","0.793896586976759","0.886428302101115"
"Ja","2016","AkademikerIn","Rheinland-Pfalz,Saarland","86","0.824863549249461","0.754155976342169","0.895571122156753"
"Ja","2016","AkademikerIn","Baden-Wuerttemberg","324","0.843335313592206","0.807625115858776","0.879045511325635"
"Ja","2016","AkademikerIn","Bayern","335","0.851764820967931","0.817942714413807","0.885586927522056"
"Ja","2016","AkademikerIn","Saarland","","","",""
"Ja","2016","AkademikerIn","Berlin","135","0.833368402945248","0.775445979751083","0.891290826139413"
"Ja","2016","AkademikerIn","Brandenburg","78","0.888885543897074","0.825353567156643","0.952417520637506"
"Ja","2016","AkademikerIn","Mecklenburg-Vorpommern","39","0.6928722874133","0.565008022231393","0.820736552595206"
"Ja","2016","AkademikerIn","Sachsen","117","0.780836347676842","0.71633276710075","0.845339928252933"
"Ja","2016","AkademikerIn","Sachsen-Anhalt","69","0.754221078967138","0.66527056006648","0.843171597867795"
"Ja","2016","AkademikerIn","Thueringen","72","0.625191623451514","0.526809127541171","0.723574119361858"
"Nein","2016","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Nein","2016","(noch) kein Abschluss","Hamburg","","","",""
"Nein","2016","(noch) kein Abschluss","Niedersachsen","4","","",""
"Nein","2016","(noch) kein Abschluss","Bremen","","","",""
"Nein","2016","(noch) kein Abschluss","Nordrhein-Westfalen","9","","",""
"Nein","2016","(noch) kein Abschluss","Hessen","2","","",""
"Nein","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Nein","2016","(noch) kein Abschluss","Baden-Wuerttemberg","3","","",""
"Nein","2016","(noch) kein Abschluss","Bayern","7","","",""
"Nein","2016","(noch) kein Abschluss","Saarland","","","",""
"Nein","2016","(noch) kein Abschluss","Berlin","2","","",""
"Nein","2016","(noch) kein Abschluss","Brandenburg","1","","",""
"Nein","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen","","","",""
"Nein","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein","2016","(noch) kein Abschluss","Thueringen","","","",""
"Nein","2016","Hauptschule","Schleswig-Holstein","13","","",""
"Nein","2016","Hauptschule","Hamburg","1","","",""
"Nein","2016","Hauptschule","Niedersachsen","59","0.411025297975246","0.339933127029571","0.48211746892092"
"Nein","2016","Hauptschule","Bremen","3","","",""
"Nein","2016","Hauptschule","Nordrhein-Westfalen","90","0.243614801721691","0.198449314414204","0.288780289029178"
"Nein","2016","Hauptschule","Hessen","34","0.218660653982317","0.144706489191008","0.292614818773627"
"Nein","2016","Hauptschule","Rheinland-Pfalz,Saarland","46","0.403940428485307","0.328145761869253","0.47973509510136"
"Nein","2016","Hauptschule","Baden-Wuerttemberg","62","0.249480058632679","0.198244456285877","0.30071566097948"
"Nein","2016","Hauptschule","Bayern","134","0.272603605407181","0.232558203568837","0.312649007245525"
"Nein","2016","Hauptschule","Saarland","","","",""
"Nein","2016","Hauptschule","Berlin","4","","",""
"Nein","2016","Hauptschule","Brandenburg","9","","",""
"Nein","2016","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Nein","2016","Hauptschule","Sachsen","11","","",""
"Nein","2016","Hauptschule","Sachsen-Anhalt","8","","",""
"Nein","2016","Hauptschule","Thueringen","14","","",""
"Nein","2016","Realschule","Schleswig-Holstein","29","","",""
"Nein","2016","Realschule","Hamburg","7","","",""
"Nein","2016","Realschule","Niedersachsen","75","0.270161605617278","0.21949028180297","0.320832929431585"
"Nein","2016","Realschule","Bremen","1","","",""
"Nein","2016","Realschule","Nordrhein-Westfalen","100","0.200767341876419","0.161609548552998","0.23992513519984"
"Nein","2016","Realschule","Hessen","35","0.202579545962599","0.140495982671479","0.264663109253719"
"Nein","2016","Realschule","Rheinland-Pfalz,Saarland","19","","",""
"Nein","2016","Realschule","Baden-Wuerttemberg","63","0.181711226619731","0.13878611624457","0.224636336994891"
"Nein","2016","Realschule","Bayern","98","0.230455473336841","0.190132600156742","0.270778346516939"
"Nein","2016","Realschule","Saarland","","","",""
"Nein","2016","Realschule","Berlin","21","","",""
"Nein","2016","Realschule","Brandenburg","38","0.351916331205797","0.268529385268537","0.435303277143058"
"Nein","2016","Realschule","Mecklenburg-Vorpommern","29","","",""
"Nein","2016","Realschule","Sachsen","96","0.338273039879659","0.285000931627227","0.391545148132091"
"Nein","2016","Realschule","Sachsen-Anhalt","36","0.218262332821872","0.151488033551597","0.285036632092147"
"Nein","2016","Realschule","Thueringen","43","0.343360320701538","0.266861304928729","0.419859336474347"
"Nein","2016","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Nein","2016","(Fach-)Abitur","Hamburg","5","","",""
"Nein","2016","(Fach-)Abitur","Niedersachsen","33","0.1606607790324","0.105459730986607","0.215861827078193"
"Nein","2016","(Fach-)Abitur","Bremen","","","",""
"Nein","2016","(Fach-)Abitur","Nordrhein-Westfalen","97","0.241611530452662","0.199290473578229","0.283932587327095"
"Nein","2016","(Fach-)Abitur","Hessen","26","","",""
"Nein","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","26","","",""
"Nein","2016","(Fach-)Abitur","Baden-Wuerttemberg","47","0.219316595925833","0.162113006073495","0.276520185778172"
"Nein","2016","(Fach-)Abitur","Bayern","47","0.208261855429963","0.152944861750068","0.263578849109859"
"Nein","2016","(Fach-)Abitur","Saarland","","","",""
"Nein","2016","(Fach-)Abitur","Berlin","14","","",""
"Nein","2016","(Fach-)Abitur","Brandenburg","9","","",""
"Nein","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","4","","",""
"Nein","2016","(Fach-)Abitur","Sachsen","13","","",""
"Nein","2016","(Fach-)Abitur","Sachsen-Anhalt","6","","",""
"Nein","2016","(Fach-)Abitur","Thueringen","10","","",""
"Nein","2016","AkademikerIn","Schleswig-Holstein","14","","",""
"Nein","2016","AkademikerIn","Hamburg","11","","",""
"Nein","2016","AkademikerIn","Niedersachsen","41","0.276209445825325","0.218172254573445","0.334246637077206"
"Nein","2016","AkademikerIn","Bremen","3","","",""
"Nein","2016","AkademikerIn","Nordrhein-Westfalen","97","0.168876351057182","0.134184591934171","0.203568110180193"
"Nein","2016","AkademikerIn","Hessen","47","0.159837555461063","0.113571697898885","0.206103413023241"
"Nein","2016","AkademikerIn","Rheinland-Pfalz,Saarland","25","","",""
"Nein","2016","AkademikerIn","Baden-Wuerttemberg","74","0.156664686407794","0.120954488674365","0.192374884141224"
"Nein","2016","AkademikerIn","Bayern","89","0.148235179032069","0.114413072477944","0.182057285586193"
"Nein","2016","AkademikerIn","Saarland","","","",""
"Nein","2016","AkademikerIn","Berlin","24","","",""
"Nein","2016","AkademikerIn","Brandenburg","16","","",""
"Nein","2016","AkademikerIn","Mecklenburg-Vorpommern","11","","",""
"Nein","2016","AkademikerIn","Sachsen","41","0.219163652323158","0.154660071747067","0.28366723289925"
"Nein","2016","AkademikerIn","Sachsen-Anhalt","21","","",""
"Nein","2016","AkademikerIn","Thueringen","21","","",""
"Ja","2017","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Ja","2017","(noch) kein Abschluss","Hamburg","","","",""
"Ja","2017","(noch) kein Abschluss","Niedersachsen","7","","",""
"Ja","2017","(noch) kein Abschluss","Bremen","1","","",""
"Ja","2017","(noch) kein Abschluss","Nordrhein-Westfalen","25","","",""
"Ja","2017","(noch) kein Abschluss","Hessen","9","","",""
"Ja","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","","",""
"Ja","2017","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Ja","2017","(noch) kein Abschluss","Bayern","17","","",""
"Ja","2017","(noch) kein Abschluss","Saarland","","","",""
"Ja","2017","(noch) kein Abschluss","Berlin","3","","",""
"Ja","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Ja","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen","","","",""
"Ja","2017","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Ja","2017","(noch) kein Abschluss","Thueringen","","","",""
"Ja","2017","Hauptschule","Schleswig-Holstein","46","0.546531153248255","0.426427197176122","0.666635109320387"
"Ja","2017","Hauptschule","Hamburg","11","","",""
"Ja","2017","Hauptschule","Niedersachsen","132","0.641129956179113","0.573104252033803","0.709155660324422"
"Ja","2017","Hauptschule","Bremen","11","","",""
"Ja","2017","Hauptschule","Nordrhein-Westfalen","249","0.683705683862747","0.636128870748901","0.731282496976593"
"Ja","2017","Hauptschule","Hessen","87","0.69931396428237","0.617269327266603","0.781358601298137"
"Ja","2017","Hauptschule","Rheinland-Pfalz,Saarland","110","0.730947655156789","0.660678633833389","0.801216676480188"
"Ja","2017","Hauptschule","Baden-Wuerttemberg","209","0.716298634714248","0.663402521188631","0.769194748239865"
"Ja","2017","Hauptschule","Bayern","339","0.711982918758493","0.671302208724681","0.752663628792305"
"Ja","2017","Hauptschule","Saarland","","","",""
"Ja","2017","Hauptschule","Berlin","16","","",""
"Ja","2017","Hauptschule","Brandenburg","19","","",""
"Ja","2017","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"Ja","2017","Hauptschule","Sachsen","23","","",""
"Ja","2017","Hauptschule","Sachsen-Anhalt","18","","",""
"Ja","2017","Hauptschule","Thueringen","33","0.663196921181555","0.533487273382508","0.792906568980602"
"Ja","2017","Realschule","Schleswig-Holstein","92","0.816273689560108","0.745494962630048","0.887052416490168"
"Ja","2017","Realschule","Hamburg","17","","",""
"Ja","2017","Realschule","Niedersachsen","246","0.731932109043246","0.684709765167806","0.779154452918685"
"Ja","2017","Realschule","Bremen","18","","",""
"Ja","2017","Realschule","Nordrhein-Westfalen","307","0.762708745225618","0.72157981537999","0.803837675071246"
"Ja","2017","Realschule","Hessen","152","0.807745383386413","0.751858867123714","0.863631899649113"
"Ja","2017","Realschule","Rheinland-Pfalz,Saarland","95","0.824876821957838","0.757980288454738","0.891773355460938"
"Ja","2017","Realschule","Baden-Wuerttemberg","269","0.835095962612737","0.794935842269559","0.875256082955915"
"Ja","2017","Realschule","Bayern","333","0.731336957651862","0.690607829161542","0.772066086142183"
"Ja","2017","Realschule","Saarland","","","",""
"Ja","2017","Realschule","Berlin","80","0.939761957521241","0.890606562367138","0.988917352675343"
"Ja","2017","Realschule","Brandenburg","94","0.714081447043297","0.637576285728768","0.790586608357826"
"Ja","2017","Realschule","Mecklenburg-Vorpommern","61","0.699415953858706","0.603617723798985","0.795214183918427"
"Ja","2017","Realschule","Sachsen","248","0.747668569213938","0.702164073484938","0.793173064942937"
"Ja","2017","Realschule","Sachsen-Anhalt","123","0.77568730249998","0.710019495644173","0.841355109355787"
"Ja","2017","Realschule","Thueringen","110","0.649319704484831","0.576064368950373","0.722575040019289"
"Ja","2017","(Fach-)Abitur","Schleswig-Holstein","54","0.792085516694088","0.694180593502548","0.889990439885628"
"Ja","2017","(Fach-)Abitur","Hamburg","25","","",""
"Ja","2017","(Fach-)Abitur","Niedersachsen","153","0.877805986164259","0.830093391122492","0.925518581206025"
"Ja","2017","(Fach-)Abitur","Bremen","7","","",""
"Ja","2017","(Fach-)Abitur","Nordrhein-Westfalen","314","0.716420968970441","0.6736690754296","0.759172862511283"
"Ja","2017","(Fach-)Abitur","Hessen","102","0.724255653587913","0.647729180433107","0.800782126742718"
"Ja","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","80","0.682037015682164","0.599402700813869","0.76467133055046"
"Ja","2017","(Fach-)Abitur","Baden-Wuerttemberg","165","0.777469586785108","0.722127616621009","0.832811556949206"
"Ja","2017","(Fach-)Abitur","Bayern","173","0.742490706183831","0.686938465933482","0.798042946434181"
"Ja","2017","(Fach-)Abitur","Saarland","","","",""
"Ja","2017","(Fach-)Abitur","Berlin","32","0.471397886994591","0.330181292035695","0.612614481953487"
"Ja","2017","(Fach-)Abitur","Brandenburg","39","0.915727565204069","0.838727870460627","0.992727259947512"
"Ja","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","16","","",""
"Ja","2017","(Fach-)Abitur","Sachsen","53","0.786527765372434","0.69121597139805","0.881839559346819"
"Ja","2017","(Fach-)Abitur","Sachsen-Anhalt","30","0.745799221600872","0.609147474537425","0.882450968664319"
"Ja","2017","(Fach-)Abitur","Thueringen","30","0.800530830438598","0.682458353573102","0.918603307304094"
"Ja","2017","AkademikerIn","Schleswig-Holstein","78","0.806407996219701","0.726955525185825","0.885860467253578"
"Ja","2017","AkademikerIn","Hamburg","44","0.683025293555598","0.564297394546058","0.801753192565138"
"Ja","2017","AkademikerIn","Niedersachsen","209","0.855587256301363","0.812014703993582","0.899159808609144"
"Ja","2017","AkademikerIn","Bremen","22","","",""
"Ja","2017","AkademikerIn","Nordrhein-Westfalen","374","0.796474584415182","0.759801040334561","0.833148128495803"
"Ja","2017","AkademikerIn","Hessen","204","0.859162199841973","0.815869023765027","0.90245537591892"
