year,hhtyp,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Couple without children,3rd Quintile,7 rooms,0.04241,34,862,0.02895,0.05588
2017,Couple without children,4th Quintile,2 rooms,0.06107,87,1044,0.04654,0.07560
2017,Couple without children,4th Quintile,3 rooms,0.30228,338,1044,0.27441,0.33015
2017,Couple without children,4th Quintile,4 rooms,0.26803,267,1044,0.24115,0.29492
2017,Couple without children,4th Quintile,5 rooms,0.19202,197,1044,0.16811,0.21592
2017,Couple without children,4th Quintile,6 rooms,0.10618,113,1044,0.08748,0.12488
2017,Couple without children,4th Quintile,7 rooms,0.03964,42,1044,0.02780,0.05148
2017,Couple without children,5th Quintile,2 rooms,0.05969,71,1391,0.04723,0.07214
2017,Couple without children,5th Quintile,3 rooms,0.21371,306,1391,0.19216,0.23526
2017,Couple without children,5th Quintile,4 rooms,0.24334,324,1391,0.22079,0.26590
2017,Couple without children,5th Quintile,5 rooms,0.21510,315,1391,0.19350,0.23670
2017,Couple without children,5th Quintile,6 rooms,0.13412,204,1391,0.11621,0.15204
2017,Couple without children,5th Quintile,7 rooms,0.07604,109,1391,0.06211,0.08998
2017,Couple without children,5th Quintile,8 rooms,0.03681,62,1391,0.02691,0.04671
2017,Single parent,1st Quintile,2 rooms,0.17512,137,803,0.14882,0.20143
2017,Single parent,1st Quintile,3 rooms,0.52377,418,803,0.48921,0.55834
2017,Single parent,1st Quintile,4 rooms,0.21790,196,803,0.18933,0.24647
2017,Single parent,1st Quintile,5 rooms,0.03770,52,803,0.02451,0.05088
2017,Single parent,2nd Quintile,2 rooms,0.10381,33,359,0.07221,0.13541
2017,Single parent,2nd Quintile,3 rooms,0.48494,193,359,0.43317,0.53671
2017,Single parent,2nd Quintile,4 rooms,0.19335,86,359,0.15244,0.23426
2017,Single parent,2nd Quintile,5 rooms,0.11721,47,359,0.08389,0.15053
2017,Single parent,3rd Quintile,3 rooms,0.30739,83,183,0.24035,0.37442
2017,Single parent,3rd Quintile,4 rooms,0.31838,63,183,0.25070,0.38606
2017,Single parent,3rd Quintile,5 rooms,0.16708,37,183,0.11288,0.22128
2017,Single parent,4th Quintile,3 rooms,0.22277,53,131,0.15124,0.29430
2017,Single parent,4th Quintile,4 rooms,0.22002,36,131,0.14881,0.29123
2017,Single parent,4th Quintile,5 rooms,0.30287,42,131,0.22388,0.38186
2017,Couple with children,1st Quintile,2 rooms,0.07316,222,2237,0.06237,0.08396
2017,Couple with children,1st Quintile,3 rooms,0.41711,964,2237,0.39667,0.43755
2017,Couple with children,1st Quintile,4 rooms,0.28451,698,2237,0.26581,0.30321
2017,Couple with children,1st Quintile,5 rooms,0.09679,209,2237,0.08454,0.10905
2017,Couple with children,1st Quintile,6 rooms,0.07356,96,2237,0.06274,0.08438
2017,Couple with children,1st Quintile,7 rooms,0.03094,48,2237,0.02377,0.03812
2017,Couple with children,2nd Quintile,2 rooms,0.03383,50,1185,0.02354,0.04413
2017,Couple with children,2nd Quintile,3 rooms,0.29263,319,1185,0.26671,0.31854
2017,Couple with children,2nd Quintile,4 rooms,0.30917,394,1185,0.28284,0.33549
2017,Couple with children,2nd Quintile,5 rooms,0.18660,239,1185,0.16441,0.20879
2017,Couple with children,2nd Quintile,6 rooms,0.06817,117,1185,0.05382,0.08253
2017,Couple with children,2nd Quintile,7 rooms,0.06069,66,1185,0.04709,0.07429
2017,Couple with children,3rd Quintile,3 rooms,0.21694,225,1159,0.19320,0.24068
2017,Couple with children,3rd Quintile,4 rooms,0.27570,320,1159,0.24996,0.30144
2017,Couple with children,3rd Quintile,5 rooms,0.24139,277,1159,0.21674,0.26604
2017,Couple with children,3rd Quintile,6 rooms,0.14802,181,1159,0.12757,0.16848
2017,Couple with children,3rd Quintile,7 rooms,0.07112,110,1159,0.05632,0.08592
2017,Couple with children,3rd Quintile,8 rooms,0.02417,46,1159,0.01533,0.03302
2017,Couple with children,4th Quintile,3 rooms,0.15040,142,1065,0.12892,0.17188
2017,Couple with children,4th Quintile,4 rooms,0.20858,240,1065,0.18417,0.23300
2017,Couple with children,4th Quintile,5 rooms,0.30706,301,1065,0.27934,0.33478
2017,Couple with children,4th Quintile,6 rooms,0.16768,217,1065,0.14523,0.19013
2017,Couple with children,4th Quintile,7 rooms,0.07675,106,1065,0.06075,0.09274
2017,Couple with children,4th Quintile,8 rooms,0.04573,59,1065,0.03318,0.05828
2017,Couple with children,5th Quintile,3 rooms,0.10235,76,932,0.08288,0.12182
2017,Couple with children,5th Quintile,4 rooms,0.18072,174,932,0.15601,0.20544
2017,Couple with children,5th Quintile,5 rooms,0.26388,248,932,0.23557,0.29219
2017,Couple with children,5th Quintile,6 rooms,0.22036,234,932,0.19373,0.24698
2017,Couple with children,5th Quintile,7 rooms,0.11277,104,932,0.09245,0.13309
2017,Couple with children,5th Quintile,8 rooms,0.07315,64,932,0.05642,0.08987
2017,Couple with children,5th Quintile,9 rooms,0.02012,32,932,0.01110,0.02914
2017,Multi-generational household,1st Quintile,3 rooms,0.25192,31,31,0.09657,0.40726
2017,Other Combinations,1st Quintile,2 rooms,0.16758,69,267,0.12270,0.21247
2017,Other Combinations,1st Quintile,3 rooms,0.54801,141,267,0.48820,0.60782
2017,Other Combinations,1st Quintile,4 rooms,0.21907,57,267,0.16936,0.26877
2018,Single-person household,1st Quintile,1 room,0.19582,438,1554,0.17609,0.21556
2018,Single-person household,1st Quintile,2 rooms,0.48547,722,1554,0.46061,0.51032
2018,Single-person household,1st Quintile,3 rooms,0.23474,318,1554,0.21366,0.25582
2018,Single-person household,1st Quintile,4 rooms,0.04748,76,1554,0.03690,0.05806
2018,Single-person household,2nd Quintile,1 room,0.08535,99,888,0.06696,0.10374
2018,Single-person household,2nd Quintile,2 rooms,0.39797,384,888,0.36576,0.43018
2018,Single-person household,2nd Quintile,3 rooms,0.33385,297,888,0.30282,0.36489
2018,Single-person household,2nd Quintile,4 rooms,0.08285,72,888,0.06471,0.10099
2018,Single-person household,2nd Quintile,5 rooms,0.05667,36,888,0.04146,0.07189
2018,Single-person household,3rd Quintile,1 room,0.04966,40,658,0.03305,0.06627
2018,Single-person household,3rd Quintile,2 rooms,0.30091,242,658,0.26584,0.33598
2018,Single-person household,3rd Quintile,3 rooms,0.36210,257,658,0.32535,0.39885
2018,Single-person household,3rd Quintile,4 rooms,0.13977,84,658,0.11325,0.16628
2018,Single-person household,3rd Quintile,5 rooms,0.06071,35,658,0.04245,0.07897
2018,Single-person household,4th Quintile,1 room,0.06797,38,624,0.04821,0.08774
2018,Single-person household,4th Quintile,2 rooms,0.27896,183,624,0.24374,0.31417
2018,Single-person household,4th Quintile,3 rooms,0.31058,200,624,0.27425,0.34692
2018,Single-person household,4th Quintile,4 rooms,0.16647,109,624,0.13722,0.19572
2018,Single-person household,4th Quintile,5 rooms,0.08901,62,624,0.06665,0.11137
2018,Single-person household,4th Quintile,6 rooms,0.06241,32,624,0.04341,0.08140
2018,Single-person household,5th Quintile,2 rooms,0.21425,123,497,0.17814,0.25036
2018,Single-person household,5th Quintile,3 rooms,0.29788,165,497,0.25763,0.33813
2018,Single-person household,5th Quintile,4 rooms,0.15067,89,497,0.11919,0.18215
2018,Single-person household,5th Quintile,5 rooms,0.13183,80,497,0.10206,0.16161
2018,Single-person household,5th Quintile,6 rooms,0.08476,40,497,0.06025,0.10928
2018,Couple without children,1st Quintile,2 rooms,0.29021,207,514,0.25094,0.32949
2018,Couple without children,1st Quintile,3 rooms,0.44446,245,514,0.40146,0.48746
2018,Couple without children,1st Quintile,4 rooms,0.10690,62,514,0.08016,0.13364
2018,Couple without children,2nd Quintile,2 rooms,0.17064,140,766,0.14398,0.19730
2018,Couple without children,2nd Quintile,3 rooms,0.40463,345,766,0.36985,0.43941
2018,Couple without children,2nd Quintile,4 rooms,0.22740,162,766,0.19770,0.25710
2018,Couple without children,2nd Quintile,5 rooms,0.10769,76,766,0.08572,0.12966
2018,Couple without children,2nd Quintile,6 rooms,0.06372,43,766,0.04641,0.08102
2018,Couple without children,3rd Quintile,2 rooms,0.08565,101,847,0.06679,0.10451
2018,Couple without children,3rd Quintile,3 rooms,0.33640,307,847,0.30456,0.36824
2018,Couple without children,3rd Quintile,4 rooms,0.29540,224,847,0.26466,0.32614
2018,Couple without children,3rd Quintile,5 rooms,0.12761,118,847,0.10513,0.15010
2018,Couple without children,3rd Quintile,6 rooms,0.08908,64,847,0.06988,0.10827
2018,Couple without children,3rd Quintile,7 rooms,0.04165,33,847,0.02819,0.05512
2018,Couple without children,4th Quintile,2 rooms,0.08037,87,951,0.06308,0.09766
2018,Couple without children,4th Quintile,3 rooms,0.27518,292,951,0.24678,0.30358
2018,Couple without children,4th Quintile,4 rooms,0.27512,258,951,0.24672,0.30351
2018,Couple without children,4th Quintile,5 rooms,0.19706,174,951,0.17177,0.22236
2018,Couple without children,4th Quintile,6 rooms,0.09747,96,951,0.07861,0.11633
2018,Couple without children,4th Quintile,7 rooms,0.04616,44,951,0.03281,0.05950
2018,Couple without children,5th Quintile,2 rooms,0.03680,62,1362,0.02680,0.04681
2018,Couple without children,5th Quintile,3 rooms,0.20289,283,1362,0.18153,0.22426
2018,Couple without children,5th Quintile,4 rooms,0.27115,361,1362,0.24753,0.29477
2018,Couple without children,5th Quintile,5 rooms,0.21148,293,1362,0.18979,0.23318
2018,Couple without children,5th Quintile,6 rooms,0.14580,210,1362,0.12705,0.16455
2018,Couple without children,5th Quintile,7 rooms,0.07645,108,1362,0.06233,0.09057
2018,Couple without children,5th Quintile,8 rooms,0.02972,45,1362,0.02070,0.03874
2018,Single parent,1st Quintile,2 rooms,0.19185,140,773,0.16408,0.21963
2018,Single parent,1st Quintile,3 rooms,0.48992,421,773,0.45465,0.52518
2018,Single parent,1st Quintile,4 rooms,0.21484,164,773,0.18587,0.24381
2018,Single parent,1st Quintile,5 rooms,0.05153,48,773,0.03593,0.06712
2018,Single parent,2nd Quintile,2 rooms,0.08597,31,368,0.05729,0.11465
2018,Single parent,2nd Quintile,3 rooms,0.49554,192,368,0.44438,0.54669
2018,Single parent,2nd Quintile,4 rooms,0.25251,106,368,0.20806,0.29696
2018,Single parent,2nd Quintile,5 rooms,0.08751,39,368,0.05860,0.11642
2018,Single parent,3rd Quintile,3 rooms,0.30056,82,186,0.23449,0.36663
2018,Single parent,3rd Quintile,4 rooms,0.26402,63,186,0.20050,0.32754
2018,Single parent,3rd Quintile,5 rooms,0.22110,41,186,0.16130,0.28090
2018,Single parent,4th Quintile,3 rooms,0.21191,46,124,0.13969,0.28413
2018,Single parent,4th Quintile,4 rooms,0.35603,45,124,0.27141,0.44065
2018,Single parent,4th Quintile,5 rooms,0.19998,33,124,0.12929,0.27067
2018,Couple with children,1st Quintile,1 room,0.00736,36,2029,0.00364,0.01108
2018,Couple with children,1st Quintile,2 rooms,0.06607,182,2029,0.05526,0.07688
2018,Couple with children,1st Quintile,3 rooms,0.36806,842,2029,0.34707,0.38905
2018,Couple with children,1st Quintile,4 rooms,0.32511,628,2029,0.30472,0.34550
2018,Couple with children,1st Quintile,5 rooms,0.11867,217,2029,0.10460,0.13275
2018,Couple with children,1st Quintile,6 rooms,0.05418,85,2029,0.04432,0.06403
2018,Couple with children,1st Quintile,7 rooms,0.03236,39,2029,0.02466,0.04007
2018,Couple with children,2nd Quintile,2 rooms,0.03852,42,1178,0.02752,0.04951
2018,Couple with children,2nd Quintile,3 rooms,0.27964,328,1178,0.25400,0.30528
2018,Couple with children,2nd Quintile,4 rooms,0.29314,397,1178,0.26713,0.31914
2018,Couple with children,2nd Quintile,5 rooms,0.22407,234,1178,0.20025,0.24789
2018,Couple with children,2nd Quintile,6 rooms,0.08565,123,1178,0.06966,0.10164
2018,Couple with children,2nd Quintile,7 rooms,0.04184,54,1178,0.03040,0.05327
2018,Couple with children,3rd Quintile,3 rooms,0.19383,195,1079,0.17023,0.21743
2018,Couple with children,3rd Quintile,4 rooms,0.28820,327,1079,0.26117,0.31524
2018,Couple with children,3rd Quintile,5 rooms,0.22801,258,1079,0.20296,0.25305
2018,Couple with children,3rd Quintile,6 rooms,0.14839,157,1079,0.12717,0.16961
2018,Couple with children,3rd Quintile,7 rooms,0.08351,95,1079,0.06699,0.10002
2018,Couple with children,3rd Quintile,8 rooms,0.02423,47,1079,0.01505,0.03341
2018,Couple with children,4th Quintile,3 rooms,0.16535,160,1003,0.14235,0.18835
2018,Couple with children,4th Quintile,4 rooms,0.20187,214,1003,0.17702,0.22673
2018,Couple with children,4th Quintile,5 rooms,0.30441,278,1003,0.27592,0.33290
2018,Couple with children,4th Quintile,6 rooms,0.15834,197,1003,0.13574,0.18095
2018,Couple with children,4th Quintile,7 rooms,0.08529,101,1003,0.06799,0.10258
2018,Couple with children,4th Quintile,8 rooms,0.04051,53,1003,0.02830,0.05272
2018,Couple with children,5th Quintile,3 rooms,0.07619,74,852,0.05836,0.09401
2018,Couple with children,5th Quintile,4 rooms,0.19379,178,852,0.16723,0.22035
2018,Couple with children,5th Quintile,5 rooms,0.25509,225,852,0.22580,0.28438
2018,Couple with children,5th Quintile,6 rooms,0.23163,210,852,0.20328,0.25997
2018,Couple with children,5th Quintile,7 rooms,0.09705,106,852,0.07716,0.11694
2018,Couple with children,5th Quintile,8 rooms,0.07103,59,852,0.05377,0.08828
2018,Other Combinations,1st Quintile,2 rooms,0.19317,50,190,0.13688,0.24945
2018,Other Combinations,1st Quintile,3 rooms,0.42942,88,190,0.35885,0.49999
2018,Other Combinations,1st Quintile,4 rooms,0.26610,52,190,0.20309,0.32910
2019,Single-person household,1st Quintile,1 room,0.17053,417,1572,0.15193,0.18913
2019,Single-person household,1st Quintile,2 rooms,0.47573,700,1572,0.45103,0.50042
2019,Single-person household,1st Quintile,3 rooms,0.24220,343,1572,0.22102,0.26339
2019,Single-person household,1st Quintile,4 rooms,0.05917,80,1572,0.04750,0.07084
2019,Single-person household,1st Quintile,5 rooms,0.03357,32,1572,0.02467,0.04248
2019,Single-person household,2nd Quintile,1 room,0.07564,81,815,0.05747,0.09380
2019,Single-person household,2nd Quintile,2 rooms,0.41769,366,815,0.38381,0.45157
2019,Single-person household,2nd Quintile,3 rooms,0.32197,270,815,0.28987,0.35406
2019,Single-person household,2nd Quintile,4 rooms,0.08849,63,815,0.06898,0.10800
2019,Single-person household,2nd Quintile,5 rooms,0.04613,35,815,0.03172,0.06054
2019,Single-person household,3rd Quintile,1 room,0.06069,47,666,0.04254,0.07884
2019,Single-person household,3rd Quintile,2 rooms,0.32462,245,666,0.28904,0.36021
2019,Single-person household,3rd Quintile,3 rooms,0.32163,228,666,0.28613,0.35713
2019,Single-person household,3rd Quintile,4 rooms,0.14896,104,666,0.12190,0.17602
2019,Single-person household,3rd Quintile,5 rooms,0.05776,42,666,0.04003,0.07549
2019,Single-person household,4th Quintile,2 rooms,0.25106,175,585,0.21589,0.28622
2019,Single-person household,4th Quintile,3 rooms,0.39036,249,585,0.35079,0.42992
2019,Single-person household,4th Quintile,4 rooms,0.14330,96,585,0.11488,0.17172
2019,Single-person household,4th Quintile,5 rooms,0.09987,65,585,0.07556,0.12419
2019,Single-person household,5th Quintile,2 rooms,0.21224,142,692,0.18175,0.24272
2019,Single-person household,5th Quintile,3 rooms,0.29542,224,692,0.26140,0.32944
2019,Single-person household,5th Quintile,4 rooms,0.15397,124,692,0.12706,0.18088
2019,Single-person household,5th Quintile,5 rooms,0.13563,106,692,0.11010,0.16116
2019,Single-person household,5th Quintile,6 rooms,0.08753,65,692,0.06646,0.10860
2019,Single-person household,5th Quintile,7 rooms,0.04487,31,692,0.02944,0.06031
2019,Couple without children,1st Quintile,2 rooms,0.30205,193,456,0.25986,0.34424
2019,Couple without children,1st Quintile,3 rooms,0.38434,199,456,0.33964,0.42903
2019,Couple without children,1st Quintile,4 rooms,0.14683,64,456,0.11431,0.17935
2019,Couple without children,2nd Quintile,2 rooms,0.14645,142,775,0.12155,0.17136
2019,Couple without children,2nd Quintile,3 rooms,0.41473,341,775,0.38002,0.44944
2019,Couple without children,2nd Quintile,4 rooms,0.22238,164,775,0.19308,0.25167
2019,Couple without children,2nd Quintile,5 rooms,0.11426,83,775,0.09185,0.13667
2019,Couple without children,2nd Quintile,6 rooms,0.05640,45,775,0.04015,0.07265
2019,Couple without children,3rd Quintile,2 rooms,0.08872,84,804,0.06905,0.10839
2019,Couple without children,3rd Quintile,3 rooms,0.34741,294,804,0.31447,0.38034
2019,Couple without children,3rd Quintile,4 rooms,0.26895,210,804,0.23828,0.29962
2019,Couple without children,3rd Quintile,5 rooms,0.15957,125,804,0.13424,0.18490
2019,Couple without children,3rd Quintile,6 rooms,0.05790,58,804,0.04175,0.07405
2019,Couple without children,3rd Quintile,7 rooms,0.05446,33,804,0.03876,0.07015
2019,Couple without children,4th Quintile,2 rooms,0.08619,94,970,0.06852,0.10386
2019,Couple without children,4th Quintile,3 rooms,0.27162,280,970,0.24362,0.29963
2019,Couple without children,4th Quintile,4 rooms,0.28255,258,970,0.25420,0.31090
2019,Couple without children,4th Quintile,5 rooms,0.18765,188,970,0.16307,0.21223
2019,Couple without children,4th Quintile,6 rooms,0.10124,101,970,0.08224,0.12023
2019,Couple without children,4th Quintile,7 rooms,0.04121,49,970,0.02869,0.05372
2019,Couple without children,5th Quintile,2 rooms,0.03630,82,2000,0.02810,0.04449
2019,Couple without children,5th Quintile,3 rooms,0.20461,368,2000,0.18692,0.22229
2019,Couple without children,5th Quintile,4 rooms,0.23636,451,2000,0.21774,0.25499
2019,Couple without children,5th Quintile,5 rooms,0.22501,450,2000,0.20671,0.24332
2019,Couple without children,5th Quintile,6 rooms,0.15483,294,2000,0.13897,0.17069
2019,Couple without children,5th Quintile,7 rooms,0.07732,173,2000,0.06561,0.08903
2019,Couple without children,5th Quintile,8 rooms,0.03314,102,2000,0.02529,0.04098
2019,Couple without children,5th Quintile,9 rooms,0.01130,34,2000,0.00667,0.01594
2019,Couple without children,5th Quintile,10 or more rooms,0.01686,46,2000,0.01122,0.02251
2019,Single parent,1st Quintile,2 rooms,0.19003,121,676,0.16043,0.21963
2019,Single parent,1st Quintile,3 rooms,0.53577,367,676,0.49815,0.57340
2019,Single parent,1st Quintile,4 rooms,0.16498,141,676,0.13698,0.19298
2019,Single parent,1st Quintile,5 rooms,0.07884,47,676,0.05851,0.09917
2019,Single parent,2nd Quintile,2 rooms,0.12163,35,344,0.08704,0.15622
2019,Single parent,2nd Quintile,3 rooms,0.43215,175,344,0.37972,0.48457
2019,Single parent,2nd Quintile,4 rooms,0.25821,95,344,0.21189,0.30453
2019,Single parent,2nd Quintile,5 rooms,0.09886,39,344,0.06728,0.13045
2019,Single parent,3rd Quintile,3 rooms,0.36035,90,181,0.29021,0.43049
2019,Single parent,3rd Quintile,4 rooms,0.24882,56,181,0.18566,0.31198
2019,Single parent,3rd Quintile,5 rooms,0.13526,35,181,0.08529,0.18522
2019,Single parent,4th Quintile,3 rooms,0.21791,45,123,0.14466,0.29117
2019,Single parent,4th Quintile,4 rooms,0.26169,45,123,0.18369,0.33969
2019,Single parent,4th Quintile,5 rooms,0.21004,33,123,0.13776,0.28232
2019,Couple with children,1st Quintile,2 rooms,0.07577,174,1922,0.06393,0.08760
2019,Couple with children,1st Quintile,3 rooms,0.34817,759,1922,0.32687,0.36947
2019,Couple with children,1st Quintile,4 rooms,0.32251,655,1922,0.30161,0.34341
2019,Couple with children,1st Quintile,5 rooms,0.12886,221,1922,0.11387,0.14384
2019,Couple with children,1st Quintile,6 rooms,0.05928,77,1922,0.04872,0.06984
2019,Couple with children,1st Quintile,7 rooms,0.02496,36,1922,0.01799,0.03194
2019,Couple with children,2nd Quintile,2 rooms,0.04353,37,1023,0.03102,0.05604
2019,Couple with children,2nd Quintile,3 rooms,0.26406,274,1023,0.23703,0.29108
2019,Couple with children,2nd Quintile,4 rooms,0.29716,317,1023,0.26914,0.32518
2019,Couple with children,2nd Quintile,5 rooms,0.20952,194,1023,0.18457,0.23447
2019,Couple with children,2nd Quintile,6 rooms,0.09742,103,1023,0.07924,0.11560
2019,Couple with children,2nd Quintile,7 rooms,0.05270,66,1023,0.03900,0.06640
2019,Couple with children,2nd Quintile,8 rooms,0.02625,32,1023,0.01645,0.03605
2019,Couple with children,3rd Quintile,3 rooms,0.18758,174,980,0.16312,0.21203
2019,Couple with children,3rd Quintile,4 rooms,0.29230,282,980,0.26381,0.32079
2019,Couple with children,3rd Quintile,5 rooms,0.23228,237,980,0.20583,0.25873
2019,Couple with children,3rd Quintile,6 rooms,0.12068,150,980,0.10027,0.14108
2019,Couple with children,3rd Quintile,7 rooms,0.07150,94,980,0.05536,0.08764
2019,Couple with children,3rd Quintile,8 rooms,0.03414,43,980,0.02276,0.04551
2019,Couple with children,4th Quintile,3 rooms,0.17433,127,987,0.15064,0.19801
2019,Couple with children,4th Quintile,4 rooms,0.21218,218,987,0.18666,0.23770
2019,Couple with children,4th Quintile,5 rooms,0.28266,282,987,0.25455,0.31076
2019,Couple with children,4th Quintile,6 rooms,0.17183,208,987,0.14828,0.19538
2019,Couple with children,4th Quintile,7 rooms,0.09200,105,987,0.07396,0.11004
2019,Couple with children,4th Quintile,8 rooms,0.03361,47,987,0.02236,0.04486
2019,Couple with children,5th Quintile,3 rooms,0.08337,97,1427,0.06902,0.09771
2019,Couple with children,5th Quintile,4 rooms,0.18848,249,1427,0.16818,0.20878
2019,Couple with children,5th Quintile,5 rooms,0.26893,314,1427,0.24591,0.29194
2019,Couple with children,5th Quintile,6 rooms,0.22334,341,1427,0.20172,0.24496
2019,Couple with children,5th Quintile,7 rooms,0.10167,170,1427,0.08598,0.11736
2019,Couple with children,5th Quintile,8 rooms,0.07130,109,1427,0.05795,0.08466
2019,Couple with children,5th Quintile,9 rooms,0.03293,57,1427,0.02367,0.04219
2019,Couple with children,5th Quintile,10 or more rooms,0.02741,90,1427,0.01893,0.03588
2019,Other Combinations,1st Quintile,2 rooms,0.21935,43,156,0.15421,0.28450
2019,Other Combinations,1st Quintile,3 rooms,0.35034,79,156,0.27524,0.42545
2019,Other Combinations,1st Quintile,4 rooms,0.35131,34,156,0.27616,0.42647
2020,Single-person household,1st Quintile,1 room,0.16756,601,1971,0.15107,0.18405
2020,Single-person household,1st Quintile,2 rooms,0.46022,836,1971,0.43821,0.48223
2020,Single-person household,1st Quintile,3 rooms,0.24705,429,1971,0.22801,0.26610
2020,Single-person household,1st Quintile,4 rooms,0.07406,105,1971,0.06250,0.08563
2020,Single-person household,2nd Quintile,1 room,0.07608,147,1030,0.05988,0.09228
2020,Single-person household,2nd Quintile,2 rooms,0.39278,416,1030,0.36294,0.42262
2020,Single-person household,2nd Quintile,3 rooms,0.33564,339,1030,0.30679,0.36450
2020,Single-person household,2nd Quintile,4 rooms,0.10389,91,1030,0.08525,0.12253
2020,Single-person household,2nd Quintile,5 rooms,0.04950,37,1030,0.03624,0.06275
2020,Single-person household,3rd Quintile,1 room,0.04835,67,687,0.03230,0.06440
2020,Single-person household,3rd Quintile,2 rooms,0.31771,257,687,0.28287,0.35255
2020,Single-person household,3rd Quintile,3 rooms,0.30536,209,687,0.27090,0.33983
2020,Single-person household,3rd Quintile,4 rooms,0.14161,96,687,0.11552,0.16770
2020,Single-person household,3rd Quintile,5 rooms,0.09024,58,687,0.06880,0.11168
2020,Single-person household,4th Quintile,1 room,0.03007,40,615,0.01656,0.04357
2020,Single-person household,4th Quintile,2 rooms,0.31917,207,615,0.28230,0.35605
2020,Single-person household,4th Quintile,3 rooms,0.35987,222,615,0.32190,0.39783
2020,Single-person household,4th Quintile,4 rooms,0.14202,99,615,0.11441,0.16963
2020,Single-person household,4th Quintile,5 rooms,0.06602,47,615,0.04638,0.08566
2020,Single-person household,5th Quintile,2 rooms,0.23103,149,651,0.19863,0.26344
2020,Single-person household,5th Quintile,3 rooms,0.26945,200,651,0.23534,0.30356
2020,Single-person household,5th Quintile,4 rooms,0.13881,104,651,0.11223,0.16539
2020,Single-person household,5th Quintile,5 rooms,0.14034,96,651,0.11363,0.16704
2020,Single-person household,5th Quintile,6 rooms,0.09856,66,651,0.07564,0.12147
2020,Single-person household,5th Quintile,7 rooms,0.05128,36,651,0.03432,0.06823
2020,Couple without children,1st Quintile,1 room,0.02798,46,600,0.01477,0.04119
2020,Couple without children,1st Quintile,2 rooms,0.26681,255,600,0.23139,0.30223
2020,Couple without children,1st Quintile,3 rooms,0.42855,242,600,0.38892,0.46818
2020,Couple without children,1st Quintile,4 rooms,0.14542,57,600,0.11719,0.17365
2020,Couple without children,2nd Quintile,2 rooms,0.14281,188,822,0.11887,0.16674
2020,Couple without children,2nd Quintile,3 rooms,0.37966,347,822,0.34646,0.41285
2020,Couple without children,2nd Quintile,4 rooms,0.23259,164,822,0.20369,0.26149
2020,Couple without children,2nd Quintile,5 rooms,0.13838,86,822,0.11476,0.16200
2020,Couple without children,2nd Quintile,6 rooms,0.05291,37,822,0.03760,0.06822
2020,Couple without children,3rd Quintile,2 rooms,0.10448,145,840,0.08378,0.12518
2020,Couple without children,3rd Quintile,3 rooms,0.32209,304,840,0.29047,0.35371
2020,Couple without children,3rd Quintile,4 rooms,0.27333,205,840,0.24317,0.30348
2020,Couple without children,3rd Quintile,5 rooms,0.14436,115,840,0.12057,0.16814
2020,Couple without children,3rd Quintile,6 rooms,0.09175,71,840,0.07222,0.11128
2020,Couple without children,4th Quintile,2 rooms,0.07733,113,983,0.06062,0.09404
2020,Couple without children,4th Quintile,3 rooms,0.28352,300,983,0.25533,0.31171
2020,Couple without children,4th Quintile,4 rooms,0.26808,239,983,0.24037,0.29578
2020,Couple without children,4th Quintile,5 rooms,0.18387,182,983,0.15964,0.20810
2020,Couple without children,4th Quintile,6 rooms,0.11707,103,983,0.09696,0.13718
2020,Couple without children,4th Quintile,7 rooms,0.04697,46,983,0.03373,0.06020
2020,Couple without children,5th Quintile,2 rooms,0.04637,92,1740,0.03648,0.05625
2020,Couple without children,5th Quintile,3 rooms,0.19896,322,1740,0.18019,0.21772
2020,Couple without children,5th Quintile,4 rooms,0.24256,382,1740,0.22241,0.26271
2020,Couple without children,5th Quintile,5 rooms,0.22034,397,1740,0.20086,0.23982
2020,Couple without children,5th Quintile,6 rooms,0.14750,252,1740,0.13083,0.16416
2020,Couple without children,5th Quintile,7 rooms,0.07626,142,1740,0.06378,0.08873
2020,Couple without children,5th Quintile,8 rooms,0.03873,83,1740,0.02966,0.04780
2020,Couple without children,5th Quintile,9 rooms,0.01032,32,1740,0.00557,0.01507
2020,Couple without children,5th Quintile,10 or more rooms,0.01421,38,1740,0.00865,0.01977
2020,Single parent,1st Quintile,2 rooms,0.16642,150,674,0.13828,0.19456
2020,Single parent,1st Quintile,3 rooms,0.49499,351,674,0.45722,0.53277
2020,Single parent,1st Quintile,4 rooms,0.19315,138,674,0.16333,0.22298
2020,Single parent,1st Quintile,5 rooms,0.09157,35,674,0.06978,0.11336
2020,Single parent,2nd Quintile,2 rooms,0.07873,38,356,0.05072,0.10675
2020,Single parent,2nd Quintile,3 rooms,0.48791,179,356,0.43591,0.53991
2020,Single parent,2nd Quintile,4 rooms,0.24767,93,356,0.20276,0.29257
2020,Single parent,2nd Quintile,5 rooms,0.11604,46,356,0.08272,0.14935
2020,Single parent,3rd Quintile,3 rooms,0.27951,90,182,0.21413,0.34489
2020,Single parent,3rd Quintile,4 rooms,0.28057,61,182,0.21512,0.34602
2020,Single parent,3rd Quintile,5 rooms,0.18013,31,182,0.12414,0.23611
2020,Single parent,4th Quintile,3 rooms,0.36378,47,78,0.25632,0.47124
2020,Single parent,4th Quintile,5 rooms,0.27644,31,78,0.17654,0.37633
2020,Couple with children,1st Quintile,2 rooms,0.08324,264,2333,0.07203,0.09445
