year,bula_h,quintil_oecd_hh,hgroom,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,North Rhine-Westphalia,2nd Quintile,3 rooms,0.38666,232,578,0.34692,0.42640
2011,North Rhine-Westphalia,2nd Quintile,4 rooms,0.17317,131,578,0.14229,0.20404
2011,North Rhine-Westphalia,2nd Quintile,5 rooms,0.11181,81,578,0.08609,0.13752
2011,North Rhine-Westphalia,2nd Quintile,6 rooms,0.05146,48,578,0.03343,0.06949
2011,North Rhine-Westphalia,3rd Quintile,2 rooms,0.17267,65,569,0.14158,0.20375
2011,North Rhine-Westphalia,3rd Quintile,3 rooms,0.33415,183,569,0.29535,0.37294
2011,North Rhine-Westphalia,3rd Quintile,4 rooms,0.24583,128,569,0.21042,0.28124
2011,North Rhine-Westphalia,3rd Quintile,5 rooms,0.12456,99,569,0.09740,0.15171
2011,North Rhine-Westphalia,3rd Quintile,6 rooms,0.06620,60,569,0.04575,0.08665
2011,North Rhine-Westphalia,3rd Quintile,7 rooms,0.04092,34,569,0.02463,0.05721
2011,North Rhine-Westphalia,4th Quintile,2 rooms,0.13849,57,589,0.11057,0.16641
2011,North Rhine-Westphalia,4th Quintile,3 rooms,0.31741,164,589,0.27979,0.35504
2011,North Rhine-Westphalia,4th Quintile,4 rooms,0.19956,126,589,0.16726,0.23187
2011,North Rhine-Westphalia,4th Quintile,5 rooms,0.19448,134,589,0.16248,0.22647
2011,North Rhine-Westphalia,4th Quintile,6 rooms,0.08046,75,589,0.05847,0.10244
2011,North Rhine-Westphalia,4th Quintile,7 rooms,0.03159,33,589,0.01745,0.04573
2011,North Rhine-Westphalia,5th Quintile,2 rooms,0.10884,49,670,0.08524,0.13244
2011,North Rhine-Westphalia,5th Quintile,3 rooms,0.22451,131,670,0.19289,0.25613
2011,North Rhine-Westphalia,5th Quintile,4 rooms,0.20666,151,670,0.17598,0.23735
2011,North Rhine-Westphalia,5th Quintile,5 rooms,0.21240,157,670,0.18141,0.24339
2011,North Rhine-Westphalia,5th Quintile,6 rooms,0.09887,88,670,0.07625,0.12149
2011,North Rhine-Westphalia,5th Quintile,7 rooms,0.06034,61,670,0.04229,0.07838
2011,North Rhine-Westphalia,5th Quintile,8 rooms,0.04881,33,670,0.03248,0.06514
2011,Hesse,1st Quintile,2 rooms,0.39599,42,175,0.32332,0.46866
2011,Hesse,1st Quintile,3 rooms,0.30094,81,175,0.23279,0.36910
2011,Hesse,1st Quintile,4 rooms,0.13191,52,175,0.08163,0.18219
2011,Hesse,2nd Quintile,2 rooms,0.22876,33,143,0.15967,0.29785
2011,Hesse,2nd Quintile,3 rooms,0.35295,67,143,0.27435,0.43155
2011,Hesse,2nd Quintile,4 rooms,0.17170,43,143,0.10967,0.23373
2011,Hesse,3rd Quintile,3 rooms,0.27471,63,147,0.20230,0.34711
2011,Hesse,3rd Quintile,4 rooms,0.19641,47,147,0.13196,0.26085
2011,Hesse,3rd Quintile,5 rooms,0.15575,37,147,0.09693,0.21457
2011,Hesse,4th Quintile,3 rooms,0.34323,70,158,0.26896,0.41750
2011,Hesse,4th Quintile,4 rooms,0.20315,46,158,0.14021,0.26609
2011,Hesse,4th Quintile,5 rooms,0.15165,42,158,0.09555,0.20776
2011,Hesse,5th Quintile,3 rooms,0.22643,62,228,0.17199,0.28088
2011,Hesse,5th Quintile,4 rooms,0.19004,64,228,0.13901,0.24108
2011,Hesse,5th Quintile,5 rooms,0.19761,54,228,0.14581,0.24941
2011,Hesse,5th Quintile,6 rooms,0.12784,48,228,0.08440,0.17127
2011,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.22078,42,159,0.15610,0.28545
2011,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.39505,75,159,0.31882,0.47127
2011,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.16349,42,159,0.10583,0.22116
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.21778,47,132,0.14710,0.28846
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.21229,50,132,0.14226,0.28232
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.12602,35,132,0.06919,0.18285
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.20351,40,84,0.11689,0.29013
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.25421,44,84,0.16054,0.34788
2011,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.20082,33,136,0.13324,0.26839
2011,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.17914,32,136,0.11445,0.24383
2011,"Rhineland-Palatinate, Saarland",4th Quintile,5 rooms,0.19983,37,136,0.13237,0.26728
2011,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.17609,34,136,0.11184,0.24035
2011,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.22153,43,43,0.09594,0.34712
2011,Baden-Wuerttemberg,1st Quintile,2 rooms,0.35493,73,277,0.29848,0.41139
2011,Baden-Wuerttemberg,1st Quintile,3 rooms,0.29670,108,277,0.24280,0.35059
2011,Baden-Wuerttemberg,1st Quintile,4 rooms,0.10733,62,277,0.07081,0.14384
2011,Baden-Wuerttemberg,1st Quintile,5 rooms,0.10706,34,277,0.07058,0.14354
2011,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.23817,48,293,0.18931,0.28702
2011,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.35455,106,293,0.29968,0.40942
2011,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.14678,79,293,0.10619,0.18737
2011,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.13773,60,293,0.09820,0.17725
2011,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.15093,35,347,0.11321,0.18865
2011,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.25936,103,347,0.21318,0.30554
2011,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.24980,102,347,0.20418,0.29541
2011,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.16166,60,347,0.12287,0.20045
2011,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.08756,47,347,0.05777,0.11734
2011,Baden-Wuerttemberg,4th Quintile,2 rooms,0.12716,37,407,0.09475,0.15956
2011,Baden-Wuerttemberg,4th Quintile,3 rooms,0.21615,82,407,0.17611,0.25619
2011,Baden-Wuerttemberg,4th Quintile,4 rooms,0.23132,97,407,0.19031,0.27234
2011,Baden-Wuerttemberg,4th Quintile,5 rooms,0.19658,89,407,0.15792,0.23523
2011,Baden-Wuerttemberg,4th Quintile,6 rooms,0.11615,70,407,0.08498,0.14732
2011,Baden-Wuerttemberg,4th Quintile,7 rooms,0.05075,32,407,0.02940,0.07210
2011,Baden-Wuerttemberg,5th Quintile,3 rooms,0.26447,87,415,0.22198,0.30696
2011,Baden-Wuerttemberg,5th Quintile,4 rooms,0.18877,88,415,0.15108,0.22647
2011,Baden-Wuerttemberg,5th Quintile,5 rooms,0.17137,109,415,0.13507,0.20767
2011,Baden-Wuerttemberg,5th Quintile,6 rooms,0.14795,85,415,0.11375,0.18215
2011,Baden-Wuerttemberg,5th Quintile,7 rooms,0.05941,46,415,0.03664,0.08218
2011,Bavaria,1st Quintile,2 rooms,0.35823,97,396,0.31095,0.40552
2011,Bavaria,1st Quintile,3 rooms,0.35387,181,396,0.30672,0.40103
2011,Bavaria,1st Quintile,4 rooms,0.12839,86,396,0.09540,0.16138
2011,Bavaria,1st Quintile,5 rooms,0.04519,32,396,0.02471,0.06568
2011,Bavaria,2nd Quintile,2 rooms,0.26354,73,447,0.22266,0.30443
2011,Bavaria,2nd Quintile,3 rooms,0.28250,145,447,0.24071,0.32428
2011,Bavaria,2nd Quintile,4 rooms,0.21624,117,447,0.17803,0.25444
2011,Bavaria,2nd Quintile,5 rooms,0.10761,77,447,0.07885,0.13637
2011,Bavaria,2nd Quintile,6 rooms,0.04804,35,447,0.02819,0.06788
2011,Bavaria,3rd Quintile,2 rooms,0.17429,56,475,0.14013,0.20844
2011,Bavaria,3rd Quintile,3 rooms,0.29916,128,475,0.25794,0.34038
2011,Bavaria,3rd Quintile,4 rooms,0.20543,97,475,0.16906,0.24181
2011,Bavaria,3rd Quintile,5 rooms,0.11786,90,475,0.08883,0.14689
2011,Bavaria,3rd Quintile,6 rooms,0.09275,66,475,0.06663,0.11886
2011,Bavaria,3rd Quintile,7 rooms,0.04529,38,475,0.02657,0.06402
2011,Bavaria,4th Quintile,2 rooms,0.12393,38,472,0.09418,0.15369
2011,Bavaria,4th Quintile,3 rooms,0.29538,129,472,0.25418,0.33658
2011,Bavaria,4th Quintile,4 rooms,0.18957,107,472,0.15417,0.22497
2011,Bavaria,4th Quintile,5 rooms,0.16185,95,472,0.12859,0.19511
2011,Bavaria,4th Quintile,6 rooms,0.10153,67,472,0.07425,0.12881
2011,Bavaria,4th Quintile,7 rooms,0.05154,36,472,0.03157,0.07151
2011,Bavaria,5th Quintile,2 rooms,0.11226,39,539,0.08558,0.13893
2011,Bavaria,5th Quintile,3 rooms,0.19571,102,539,0.16219,0.22924
2011,Bavaria,5th Quintile,4 rooms,0.20757,114,539,0.17329,0.24184
2011,Bavaria,5th Quintile,5 rooms,0.21509,141,539,0.18037,0.24981
2011,Bavaria,5th Quintile,6 rooms,0.11038,100,539,0.08390,0.13686
2011,Bavaria,5th Quintile,7 rooms,0.07572,43,539,0.05336,0.09807
2011,Berlin,1st Quintile,2 rooms,0.43881,61,156,0.36068,0.51693
2011,Berlin,1st Quintile,3 rooms,0.25845,62,156,0.18953,0.32737
2011,Berlin,1st Quintile,4 rooms,0.08699,33,156,0.04262,0.13136
2011,Berlin,2nd Quintile,3 rooms,0.45731,52,52,0.32058,0.59403
2011,Berlin,3rd Quintile,2 rooms,0.34835,38,85,0.24646,0.45024
2011,Berlin,3rd Quintile,3 rooms,0.35573,47,85,0.25335,0.45811
2011,Berlin,4th Quintile,3 rooms,0.44703,61,61,0.32122,0.57283
2011,Berlin,5th Quintile,3 rooms,0.35991,38,38,0.20525,0.51457
2011,Brandenburg,1st Quintile,2 rooms,0.30806,37,163,0.23696,0.37916
2011,Brandenburg,1st Quintile,3 rooms,0.32883,82,163,0.25648,0.40117
2011,Brandenburg,1st Quintile,4 rooms,0.14089,44,163,0.08731,0.19446
2011,Brandenburg,2nd Quintile,3 rooms,0.45369,79,117,0.36309,0.54429
2011,Brandenburg,2nd Quintile,4 rooms,0.22220,38,117,0.14654,0.29785
2011,Brandenburg,3rd Quintile,3 rooms,0.31447,50,50,0.18447,0.44448
2011,Brandenburg,4th Quintile,4 rooms,0.29120,31,31,0.12863,0.45378
2011,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.38880,66,66,0.27029,0.50731
2011,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,0.29847,36,36,0.14687,0.45007
2011,Saxony,1st Quintile,2 rooms,0.34064,64,248,0.28154,0.39975
2011,Saxony,1st Quintile,3 rooms,0.37591,126,248,0.31550,0.43631
2011,Saxony,1st Quintile,4 rooms,0.10304,58,248,0.06513,0.14096
2011,Saxony,2nd Quintile,2 rooms,0.24083,48,259,0.18866,0.29301
2011,Saxony,2nd Quintile,3 rooms,0.43551,126,259,0.37500,0.49601
2011,Saxony,2nd Quintile,4 rooms,0.15365,54,259,0.10965,0.19766
2011,Saxony,2nd Quintile,5 rooms,0.07487,31,259,0.04276,0.10699
2011,Saxony,3rd Quintile,3 rooms,0.46404,87,190,0.39294,0.53514
2011,Saxony,3rd Quintile,4 rooms,0.19056,66,190,0.13457,0.24656
2011,Saxony,3rd Quintile,5 rooms,0.12532,37,190,0.07812,0.17252
2011,Saxony,4th Quintile,3 rooms,0.35077,51,51,0.21849,0.48304
2011,Saxony-Anhalt,1st Quintile,2 rooms,0.39239,50,176,0.32004,0.46473
2011,Saxony-Anhalt,1st Quintile,3 rooms,0.30175,76,176,0.23375,0.36976
2011,Saxony-Anhalt,1st Quintile,4 rooms,0.14493,50,176,0.09278,0.19709
2011,Saxony-Anhalt,2nd Quintile,2 rooms,0.32937,34,147,0.25313,0.40561
2011,Saxony-Anhalt,2nd Quintile,3 rooms,0.36293,66,147,0.28494,0.44093
2011,Saxony-Anhalt,2nd Quintile,4 rooms,0.21497,47,147,0.14834,0.28161
2011,Saxony-Anhalt,3rd Quintile,3 rooms,0.39821,47,89,0.29593,0.50049
2011,Saxony-Anhalt,3rd Quintile,4 rooms,0.29516,42,89,0.19986,0.39046
2011,Thuringa,1st Quintile,2 rooms,0.32341,41,112,0.23639,0.41043
2011,Thuringa,1st Quintile,3 rooms,0.32766,71,112,0.24034,0.41498
2011,Thuringa,2nd Quintile,3 rooms,0.30673,56,111,0.22055,0.39290
2011,Thuringa,2nd Quintile,4 rooms,0.26762,55,111,0.18488,0.35035
2011,Thuringa,3rd Quintile,3 rooms,0.35860,55,55,0.23069,0.48652
2012,Schleswig-Holstein,1st Quintile,3 rooms,0.31263,56,94,0.21841,0.40685
2012,Schleswig-Holstein,1st Quintile,4 rooms,0.13740,38,94,0.06743,0.20737
2012,Schleswig-Holstein,2nd Quintile,3 rooms,0.38457,47,84,0.27991,0.48924
2012,Schleswig-Holstein,2nd Quintile,4 rooms,0.29463,37,84,0.19655,0.39270
2012,Schleswig-Holstein,4th Quintile,4 rooms,0.29310,35,35,0.14009,0.44610
2012,Schleswig-Holstein,5th Quintile,5 rooms,0.40972,31,31,0.23374,0.58570
2012,Lower Saxony,1st Quintile,2 rooms,0.26809,41,251,0.21318,0.32301
2012,Lower Saxony,1st Quintile,3 rooms,0.29185,95,251,0.23550,0.34821
2012,Lower Saxony,1st Quintile,4 rooms,0.18300,74,251,0.13507,0.23093
2012,Lower Saxony,1st Quintile,5 rooms,0.12581,41,251,0.08470,0.16692
2012,Lower Saxony,2nd Quintile,3 rooms,0.35091,91,250,0.29163,0.41019
2012,Lower Saxony,2nd Quintile,4 rooms,0.17194,69,250,0.12507,0.21881
2012,Lower Saxony,2nd Quintile,5 rooms,0.16530,58,250,0.11916,0.21144
2012,Lower Saxony,2nd Quintile,6 rooms,0.06663,32,250,0.03565,0.09760
2012,Lower Saxony,3rd Quintile,3 rooms,0.28124,58,224,0.22223,0.34025
2012,Lower Saxony,3rd Quintile,4 rooms,0.18493,64,224,0.13398,0.23589
2012,Lower Saxony,3rd Quintile,5 rooms,0.18924,61,224,0.13783,0.24065
2012,Lower Saxony,3rd Quintile,6 rooms,0.11455,41,224,0.07275,0.15635
2012,Lower Saxony,4th Quintile,3 rooms,0.21951,43,217,0.16431,0.27471
2012,Lower Saxony,4th Quintile,4 rooms,0.28627,75,217,0.22599,0.34655
2012,Lower Saxony,4th Quintile,5 rooms,0.16982,54,217,0.11974,0.21989
2012,Lower Saxony,4th Quintile,6 rooms,0.12084,45,217,0.07737,0.16430
2012,Lower Saxony,5th Quintile,3 rooms,0.17387,34,252,0.12698,0.22076
2012,Lower Saxony,5th Quintile,4 rooms,0.23906,74,252,0.18630,0.29183
2012,Lower Saxony,5th Quintile,5 rooms,0.19659,60,252,0.14742,0.24576
2012,Lower Saxony,5th Quintile,6 rooms,0.15344,50,252,0.10885,0.19803
2012,Lower Saxony,5th Quintile,7 rooms,0.08794,34,252,0.05290,0.12297
2012,North Rhine-Westphalia,1st Quintile,1 room,0.06921,34,723,0.05070,0.08772
2012,North Rhine-Westphalia,1st Quintile,2 rooms,0.33944,142,723,0.30490,0.37398
2012,North Rhine-Westphalia,1st Quintile,3 rooms,0.35862,309,723,0.32364,0.39361
2012,North Rhine-Westphalia,1st Quintile,4 rooms,0.13850,148,723,0.11330,0.16369
2012,North Rhine-Westphalia,1st Quintile,5 rooms,0.05491,52,723,0.03830,0.07153
2012,North Rhine-Westphalia,1st Quintile,6 rooms,0.02535,38,723,0.01388,0.03681
2012,North Rhine-Westphalia,2nd Quintile,2 rooms,0.20321,82,558,0.16979,0.23663
2012,North Rhine-Westphalia,2nd Quintile,3 rooms,0.41523,229,558,0.37430,0.45615
2012,North Rhine-Westphalia,2nd Quintile,4 rooms,0.16315,129,558,0.13247,0.19384
2012,North Rhine-Westphalia,2nd Quintile,5 rooms,0.09118,73,558,0.06727,0.11509
2012,North Rhine-Westphalia,2nd Quintile,6 rooms,0.04411,45,558,0.02705,0.06116
2012,North Rhine-Westphalia,3rd Quintile,2 rooms,0.18045,71,531,0.14771,0.21319
2012,North Rhine-Westphalia,3rd Quintile,3 rooms,0.32769,182,531,0.28773,0.36765
2012,North Rhine-Westphalia,3rd Quintile,4 rooms,0.22516,132,531,0.18960,0.26072
2012,North Rhine-Westphalia,3rd Quintile,5 rooms,0.13125,88,531,0.10250,0.16000
2012,North Rhine-Westphalia,3rd Quintile,6 rooms,0.08049,58,531,0.05733,0.10366
2012,North Rhine-Westphalia,4th Quintile,2 rooms,0.12741,53,566,0.09991,0.15490
2012,North Rhine-Westphalia,4th Quintile,3 rooms,0.28953,141,566,0.25214,0.32693
2012,North Rhine-Westphalia,4th Quintile,4 rooms,0.24615,141,566,0.21063,0.28167
2012,North Rhine-Westphalia,4th Quintile,5 rooms,0.18443,125,566,0.15245,0.21641
2012,North Rhine-Westphalia,4th Quintile,6 rooms,0.07988,70,566,0.05753,0.10224
2012,North Rhine-Westphalia,4th Quintile,7 rooms,0.03284,36,566,0.01814,0.04753
2012,North Rhine-Westphalia,5th Quintile,2 rooms,0.09854,41,659,0.07577,0.12132
2012,North Rhine-Westphalia,5th Quintile,3 rooms,0.24105,139,659,0.20837,0.27373
2012,North Rhine-Westphalia,5th Quintile,4 rooms,0.17405,131,659,0.14508,0.20302
2012,North Rhine-Westphalia,5th Quintile,5 rooms,0.24364,170,659,0.21084,0.27644
2012,North Rhine-Westphalia,5th Quintile,6 rooms,0.10365,87,659,0.08036,0.12694
2012,North Rhine-Westphalia,5th Quintile,7 rooms,0.06931,59,659,0.04991,0.08872
2012,North Rhine-Westphalia,5th Quintile,8 rooms,0.04328,32,659,0.02773,0.05883
2012,Hesse,1st Quintile,2 rooms,0.38863,50,172,0.31557,0.46169
2012,Hesse,1st Quintile,3 rooms,0.35289,79,172,0.28127,0.42452
2012,Hesse,1st Quintile,4 rooms,0.11173,43,172,0.06451,0.15895
2012,Hesse,2nd Quintile,2 rooms,0.25956,34,188,0.19673,0.32240
2012,Hesse,2nd Quintile,3 rooms,0.28510,75,188,0.22039,0.34981
2012,Hesse,2nd Quintile,4 rooms,0.19651,48,188,0.13956,0.25346
2012,Hesse,2nd Quintile,5 rooms,0.12765,31,188,0.07982,0.17547
2012,Hesse,3rd Quintile,3 rooms,0.24881,56,141,0.17720,0.32043
2012,Hesse,3rd Quintile,4 rooms,0.20735,46,141,0.14019,0.27450
2012,Hesse,3rd Quintile,5 rooms,0.17471,39,141,0.11181,0.23761
2012,Hesse,4th Quintile,3 rooms,0.32502,54,144,0.24825,0.40179
2012,Hesse,4th Quintile,4 rooms,0.29014,54,144,0.21576,0.36453
2012,Hesse,4th Quintile,5 rooms,0.13445,36,144,0.07854,0.19037
2012,Hesse,5th Quintile,3 rooms,0.26986,61,216,0.21053,0.32920
2012,Hesse,5th Quintile,4 rooms,0.15930,51,216,0.11038,0.20822
2012,Hesse,5th Quintile,5 rooms,0.18476,55,216,0.13288,0.23663
2012,Hesse,5th Quintile,6 rooms,0.15387,49,216,0.10564,0.20210
2012,"Rhineland-Palatinate, Saarland",1st Quintile,2 rooms,0.28898,39,148,0.21570,0.36226
2012,"Rhineland-Palatinate, Saarland",1st Quintile,3 rooms,0.29475,66,148,0.22104,0.36845
2012,"Rhineland-Palatinate, Saarland",1st Quintile,4 rooms,0.19047,43,148,0.12699,0.25394
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,3 rooms,0.20282,43,152,0.13869,0.26696
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,4 rooms,0.16939,42,152,0.10956,0.22922
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,5 rooms,0.13386,34,152,0.07955,0.18817
2012,"Rhineland-Palatinate, Saarland",2nd Quintile,6 rooms,0.13003,33,152,0.07638,0.18367
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,3 rooms,0.21879,41,146,0.15150,0.28609
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,4 rooms,0.18324,37,146,0.12027,0.24621
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,5 rooms,0.18384,34,146,0.12079,0.24689
2012,"Rhineland-Palatinate, Saarland",3rd Quintile,6 rooms,0.16247,34,146,0.10243,0.22251
2012,"Rhineland-Palatinate, Saarland",4th Quintile,3 rooms,0.22635,38,103,0.14514,0.30756
2012,"Rhineland-Palatinate, Saarland",4th Quintile,4 rooms,0.19869,32,103,0.12125,0.27612
2012,"Rhineland-Palatinate, Saarland",4th Quintile,6 rooms,0.17715,33,103,0.10306,0.25125
2012,"Rhineland-Palatinate, Saarland",5th Quintile,5 rooms,0.23542,38,72,0.13673,0.33411
2012,"Rhineland-Palatinate, Saarland",5th Quintile,6 rooms,0.18195,34,72,0.09221,0.27169
2012,Baden-Wuerttemberg,1st Quintile,2 rooms,0.29716,60,211,0.23535,0.35898
2012,Baden-Wuerttemberg,1st Quintile,3 rooms,0.29835,97,211,0.23647,0.36023
2012,Baden-Wuerttemberg,1st Quintile,4 rooms,0.10940,54,211,0.06718,0.15161
2012,Baden-Wuerttemberg,2nd Quintile,2 rooms,0.13711,34,317,0.09919,0.17504
2012,Baden-Wuerttemberg,2nd Quintile,3 rooms,0.39667,110,317,0.34273,0.45061
2012,Baden-Wuerttemberg,2nd Quintile,4 rooms,0.17926,88,317,0.13696,0.22155
2012,Baden-Wuerttemberg,2nd Quintile,5 rooms,0.13741,54,317,0.09945,0.17536
2012,Baden-Wuerttemberg,2nd Quintile,6 rooms,0.05177,31,317,0.02734,0.07620
2012,Baden-Wuerttemberg,3rd Quintile,2 rooms,0.17525,38,329,0.13410,0.21639
2012,Baden-Wuerttemberg,3rd Quintile,3 rooms,0.23555,87,329,0.18963,0.28147
2012,Baden-Wuerttemberg,3rd Quintile,4 rooms,0.23310,87,329,0.18734,0.27886
2012,Baden-Wuerttemberg,3rd Quintile,5 rooms,0.16384,69,329,0.12378,0.20389
2012,Baden-Wuerttemberg,3rd Quintile,6 rooms,0.07021,48,329,0.04256,0.09786
2012,Baden-Wuerttemberg,4th Quintile,2 rooms,0.13287,33,386,0.09896,0.16678
2012,Baden-Wuerttemberg,4th Quintile,3 rooms,0.20237,77,386,0.16224,0.24251
2012,Baden-Wuerttemberg,4th Quintile,4 rooms,0.24018,87,386,0.19751,0.28285
2012,Baden-Wuerttemberg,4th Quintile,5 rooms,0.20441,93,386,0.16413,0.24470
2012,Baden-Wuerttemberg,4th Quintile,6 rooms,0.11002,58,386,0.07876,0.14128
2012,Baden-Wuerttemberg,4th Quintile,7 rooms,0.06966,38,386,0.04423,0.09509
2012,Baden-Wuerttemberg,5th Quintile,3 rooms,0.28565,84,393,0.24093,0.33037
2012,Baden-Wuerttemberg,5th Quintile,4 rooms,0.22799,96,393,0.18646,0.26952
2012,Baden-Wuerttemberg,5th Quintile,5 rooms,0.15654,92,393,0.12056,0.19251
2012,Baden-Wuerttemberg,5th Quintile,6 rooms,0.12204,79,393,0.08964,0.15445
2012,Baden-Wuerttemberg,5th Quintile,7 rooms,0.05143,42,393,0.02956,0.07330
2012,Bavaria,1st Quintile,2 rooms,0.37179,99,399,0.32431,0.41927
2012,Bavaria,1st Quintile,3 rooms,0.35804,186,399,0.31094,0.40514
2012,Bavaria,1st Quintile,4 rooms,0.10182,74,399,0.07211,0.13153
2012,Bavaria,1st Quintile,5 rooms,0.05082,40,399,0.02924,0.07239
2012,Bavaria,2nd Quintile,2 rooms,0.21446,66,436,0.17589,0.25303
2012,Bavaria,2nd Quintile,3 rooms,0.32149,148,436,0.27759,0.36538
2012,Bavaria,2nd Quintile,4 rooms,0.24005,116,436,0.19991,0.28018
2012,Bavaria,2nd Quintile,5 rooms,0.09845,68,436,0.07045,0.12645
2012,Bavaria,2nd Quintile,6 rooms,0.04538,38,436,0.02582,0.06494
2012,Bavaria,3rd Quintile,2 rooms,0.20631,64,449,0.16884,0.24378
2012,Bavaria,3rd Quintile,3 rooms,0.31063,121,449,0.26778,0.35348
2012,Bavaria,3rd Quintile,4 rooms,0.21733,113,449,0.17914,0.25552
2012,Bavaria,3rd Quintile,5 rooms,0.11552,91,449,0.08592,0.14512
2012,Bavaria,3rd Quintile,6 rooms,0.07063,60,449,0.04690,0.09435
2012,Bavaria,4th Quintile,2 rooms,0.11586,52,448,0.08619,0.14553
2012,Bavaria,4th Quintile,3 rooms,0.27865,128,448,0.23709,0.32021
2012,Bavaria,4th Quintile,4 rooms,0.23042,109,448,0.19138,0.26946
2012,Bavaria,4th Quintile,5 rooms,0.14720,85,448,0.11436,0.18005
2012,Bavaria,4th Quintile,6 rooms,0.09771,74,448,0.07018,0.12523
2012,Bavaria,5th Quintile,2 rooms,0.10074,32,492,0.07412,0.12737
2012,Bavaria,5th Quintile,3 rooms,0.18782,90,492,0.15328,0.22237
2012,Bavaria,5th Quintile,4 rooms,0.15266,91,492,0.12085,0.18447
2012,Bavaria,5th Quintile,5 rooms,0.23556,126,492,0.19802,0.27309
2012,Bavaria,5th Quintile,6 rooms,0.12145,98,492,0.09256,0.15035
2012,Bavaria,5th Quintile,7 rooms,0.09145,55,492,0.06595,0.11694
2012,Berlin,1st Quintile,2 rooms,0.45626,57,145,0.37491,0.53761
2012,Berlin,1st Quintile,3 rooms,0.22713,54,145,0.15870,0.29556
2012,Berlin,1st Quintile,4 rooms,0.09915,34,145,0.05034,0.14797
2012,Berlin,2nd Quintile,2 rooms,0.37478,51,113,0.28513,0.46443
2012,Berlin,2nd Quintile,3 rooms,0.41625,62,113,0.32495,0.50754
2012,Berlin,3rd Quintile,2 rooms,0.35711,33,89,0.25699,0.45722
2012,Berlin,3rd Quintile,3 rooms,0.43497,56,89,0.33139,0.53855
2012,Berlin,4th Quintile,3 rooms,0.33827,44,76,0.23119,0.44534
2012,Berlin,4th Quintile,4 rooms,0.25556,32,76,0.15685,0.35428
2012,Berlin,5th Quintile,3 rooms,0.26647,34,70,0.16215,0.37079
2012,Berlin,5th Quintile,4 rooms,0.24594,36,70,0.14432,0.34755
2012,Brandenburg,1st Quintile,2 rooms,0.36988,41,154,0.29339,0.44638
2012,Brandenburg,1st Quintile,3 rooms,0.37532,80,154,0.29860,0.45205
2012,Brandenburg,1st Quintile,4 rooms,0.09083,33,154,0.04529,0.13636
2012,Brandenburg,2nd Quintile,3 rooms,0.50317,64,95,0.40209,0.60425
2012,Brandenburg,2nd Quintile,4 rooms,0.15600,31,95,0.08265,0.22936
2012,Brandenburg,3rd Quintile,3 rooms,0.34942,50,81,0.24494,0.45391
2012,Brandenburg,3rd Quintile,5 rooms,0.13572,31,81,0.06067,0.21077
2012,Brandenburg,4th Quintile,3 rooms,0.28221,34,65,0.17194,0.39248
2012,Brandenburg,4th Quintile,4 rooms,0.29191,31,65,0.18052,0.40330
2012,Brandenburg,5th Quintile,4 rooms,0.33447,34,34,0.17349,0.49544
2012,Mecklenburg-Western Pomerania,1st Quintile,2 rooms,0.42135,35,94,0.32100,0.52171
2012,Mecklenburg-Western Pomerania,1st Quintile,3 rooms,0.34740,59,94,0.25063,0.44417
2012,Mecklenburg-Western Pomerania,2nd Quintile,3 rooms,0.29234,32,32,0.13223,0.45246
2012,Saxony,1st Quintile,2 rooms,0.36432,71,250,0.30455,0.42410
2012,Saxony,1st Quintile,3 rooms,0.39769,124,250,0.33690,0.45848
2012,Saxony,1st Quintile,4 rooms,0.08135,55,250,0.04739,0.11530
2012,Saxony,2nd Quintile,2 rooms,0.27451,46,207,0.21357,0.33545
